key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,4,6,48,20,0,0,69487,1,0,9626,"The Battle of Castrum Lacus Litore","At long last, the enemy stronghold is but a stone's throw away. With your Resistance comrades at your side, all that remains is the final assault.",0,0,0
17,3,2,48,20,8664684,8664761,69620,0,0,0,"On Serpents' Wings","A cadre of mages has summoned a knot of winged serpents to bar the Resistance's path. You must see their plans unraveled if you mean to overcome the IVth Legion.",0,0,0
18,1,1,48,20,8664685,8664762,69629,0,0,0,"Feeling the Burn","Heavily inspired by the technological marvel of the helldivers, the imperials have launched their latest prototype, the blackburn, in a desperate attempt to extinguish the Resistance's hopes of victory.",0,0,0
19,2,3,1,20,8664686,8664763,69620,0,4,0,"The Broken Blade","Dabog has been reforged into a foul new weapon, a creature malformed beyond recognition. This thinking, unfeeling biological weapon has but a singular purpose...",0,0,0
20,1,8,48,20,8664687,8664764,69620,0,0,0,"From Beyond the Grave","For the IVth Legion Zealots, death is a small price to pay to bring ruin to their enemies. A price they paid quite willingly to summon forth the dread spirit Shemhazai.",0,0,0
21,1,4,48,20,8664688,8664765,69620,0,0,0,"With Diremite and Main","The IVth Legion's beastmasters have a penchant for collecting the most fearsome creatures known to the realm. And now they have unleashed their prized catch from the Burn to turn back the Resistance.",0,0,0
22,3,7,48,20,8664689,8664766,69628,0,0,0,"Here Comes the Cavalry","The IVth Legion's reinforcements have arrived in the form of unmanned magitek horsemen. They must be stopped if the Resistance is to advance.",0,0,0
23,2,3,1,20,8664690,8664767,69628,0,5,0,"Head of the Snake","You at last stand face-to-face with Menenius sas Lanatus, commanding officer of the IVth Legion's forces in Bozja. Defeat him, and you may deal the heaviest of blows to the imperials' morale.",0,0,0
24,1,2,48,20,8664691,8664768,69628,0,0,0,"There Would Be Blood","An imperial mage detachment has called down Hanbi, bringer of ruin, to expunge the Resistance from the plateaus of Zadnor. This otherworldly being demands a tribute of blood, and its thirst is insatiable.",0,0,0
25,1,2,48,20,8664692,8664769,69628,0,0,0,"Never Cry Wolf","The mighty Hrodvitnir descends upon the battlefield, a beast of legend known to leave naught but icy ruin in its wake. Can the Resistance escape the grip of its gelid jaws?",0,0,0
26,1,8,48,20,8664693,8664770,69628,0,0,0,"Time to Burn","A creature of flame, thought to exist outside the boundaries of time, this 4th-make Belias is bound to the IVth Legion's mages, and it is compelled now to reduce the Resistance to ashes.",0,0,0
27,3,1,48,20,8664694,8664771,69629,0,0,0,"Lean, Mean, Magitek Machines","Sicinius has a near-limitless supply of mechanical horrors to assail the Resistance, and it is clear he spared no effort in building this latest entourage of magitek weapons to bar their path.",0,0,0
28,1,4,48,20,8664695,8664772,69629,0,0,0,"Worn to a Shadow","The IVth Legion has grown woefully desperate to unleash this beast upon the Resistance. It is said the alkonost casts no shadow until it has killed a man and claims theirs as its own. Thankfully for the alkonost, it now has plenty to choose from.",0,0,0
29,1,8,48,20,8664696,8664773,69620,0,0,0,"A Familiar Face","Auracite taken from the High Seraph Ultima is said to grant its wielder their heart's desire...for a price. A price the IVth Legion Zealots paid gladly, confident this unspeakable horror will put an end to the Resistance.",0,0,0
30,1,2,48,20,8664697,8664774,69629,0,0,0,"Looks to Die For","Ayida's scales are said to be so resplendent, so beautiful, that a man could die of bliss from the mere sight of them. Her victims, were they still alive, would assure you it was her bone-crushing strength and venomous bite that did them in.",0,0,0
31,2,3,1,20,8664698,8664775,69629,0,6,0,"Taking the Lyon's Share","Lyon has grown restless waiting in the wings, and would see the Resistance brought low by his own hands. Has anyone the strength to tame this feral beast once and for all?",0,0,0
32,4,6,48,20,0,0,69624,5,0,9678,"The Dalriada","The Dalriada's engines have failed, forcing it to the ground. The Resistance would seize this opportunity to storm the warship, and at last put an end to the imperials' presence in Bozja.",222,302,-661
