key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
8,"Summon your mammet #003U minion─a fully operational clockwork puppet built for the Immortal Flames.","Designed to be a standard-bearer in Immortal Flames company parades, these handcrafted automata were soon decommissioned due to the fact that their small stature ensured that no one could see the flags they carried.","Feelings! Maybe she just
doesn't feel like part of
the team!?
  - Wedge","Flame Standard","Reduces ATK of all enemies within range by 40%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",30,35,1,False,True,True,False,True,4
9,"Summon your storm hatchling minion. Not more than a fortnight out of the shell, but his blood already runs Maelstrom red. Till sea swallows all!","Raised by a storm private from an egg found abandoned in the company stables he was charged with cleaning, this adorable fledgling is a symbol of new beginnings for the mighty Maelstrom.","Chocobo dander can
be a mite ripe.
  - Chocobokeep","Storm Cry","Binds all enemies within range.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5s",50,35,3,False,False,True,False,False,4
10,"Summon your serpent hatchling minion. Not more than a fortnight out of the shell, but his blood already runs Twin Adder yellow.","Raised by a serpent private from an egg found abandoned in the company stables he was charged with cleaning, this adorable fledgling is a symbol of new beginnings for the Order of the Twin Adder.","Chocobo dander can
be a mite ripe.
  - Chocobokeep","Serpent Cry","Removes all effects from all enemies and allies within range.",55,35,3,False,False,False,True,False,6
11,"Summon your flame hatchling minion. Not more than a fortnight out of the shell, but his blood already runs Immortal Flames black.","Raised by a flame private from an egg found abandoned in the company stables he was charged with cleaning, this adorable fledgling is a symbol of new beginnings for the Immortal Flames.","Chocobo dander can
be a mite ripe.
  - Chocobokeep","Flame Cry","Reduces action points of all enemies within range by 50% of the maximum value.",45,45,3,False,False,False,True,False,4
12,"Summon your morbol seedling minion...if you think you can stand his breath.","It is in fashion amongst wealthy Ul'dahn merchants and nobles to bring morbol seedlings to banquets, so that the upper crust might inhale the seedkin's “boot-like” bad breath to induce vomiting, allowing them to engorge themselves for the duration of the gatherings.","Did a morbol just empty
its innards? I feel ill...
  - Imperial Soldier","Bad Breath","Delivers 10 points of damage every second to all enemies within range.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",40,75,1,True,True,True,True,False,1
13,"Summon your tiny rat minion. He may infest your granaries, and he may carry the plague, but he's <Emphasis>simply too adorable</Emphasis> to condemn to the life-ending jaws of a metal trap.","It was only recently that an enterprising merchant from the Sapphire Avenue Exchange in Ul'dah was tossed into the sultanate's oubliettes for fluffing the tails of rats caught on Pearl Lane and selling prettied pests to tourists as “tiny squirrels.”","Pray waste no time
chasing rats.
  - Nanamo Ul Namo","The Plague","Reduces DEF of all enemies within range by 25%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",25,45,3,False,False,False,False,False,4
14,"Summon your baby bun minion. Tastes great on salads and in stews.","For those wondering on the ill effects of inhaling spores released by common funguars, according to the <Emphasis>Encyclopedia Eorzea</Emphasis> (third edition), funguar spores “befoul the body's humours and claim control of an individual's very soul, rendering them a mindless thrall.”","You mushroom-headed,
spindly-legged, spore-
spewing abominations!
  - Gabineaux","Poison Spore","Delivers an attack with a potency of 80 to all enemies within range while reducing DEF by 13%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",50,25,2,False,True,False,True,False,1
15,"Summon your chigoe larva minion. This tiny vilekin takes the blood pact with his master <Emphasis>very</Emphasis> seriously.","Chirurgeons of the fallen city of Gelmorra once used chigoes to leech the dark humours of the infirm until it was realized the patients were contracting additional maladies as a result of the treatment.","What am I going to do
with a pile of dead vilekin?
  - Waltheof","Blood Drain","Increases action party ATK by 60.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",35,30,3,False,True,False,False,False,3
16,"Summon your bluebird minion. Known to retroactively bring good fortune to those who have already experienced good fortune.","Fortunate to hatch before being eaten by lizards. Unfortunate to fall from its nest before learning to fly. Fortunate to land in an empty treasure coffer. Unfortunate to still be in said coffer as it is filled with booty and locked up again. Fortunate to be plundered...by you.","The disbelieving cries
of our foe will be as
the sweetest birdsong.
  - Yadovv Gah","The Blues","Delivers an attack with a potency of 90 to all enemies within range.",45,35,4,False,False,False,False,False,1
17,"Summon your wide-eyed fawn minion. His mother was either lost in a terrible hunting accident...or perhaps is just lost.","An easy target for Eorzea's carnivorous fauna, antelopes must use every advantage they have to remain free from death's dripping jaws. One of those is the remarkable ability to run mere minutes from birth. Unfortunately, that trait did not save this specimen from capture.","When making an offering
of antelope innards, it is
proper they are still warm.
  - Common Knowledge","Dilation","Renders all allies within range immune to attacks by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>monsters<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 5s",55,40,4,False,True,False,False,False,3
18,"Summon your infant imp minion. Hopes that one day, he will rule the seven hells. But for now, your backside will do.","Scholars believe there are three ways in which voidsent can make the journey from their realm to ours─tearing a hole in the aether on their side, having a hole torn for them on our side, or stumbling into a randomly occurring hole, the latter being the most common for imps.","This bastard's got
some nasty spells!
  - Stalwart Swordsman","Trick or Treat","Delivers an attack with a potency of 90 to all enemies within range.",75,45,3,False,False,True,False,False,1
19,"Summon your coeurl kitten minion. It will still be several summers before his trademark whiskers grow out.","Coeurls are extremely proud and defiant creatures, even when young. Faced with insurmountable odds, a coeurl will rarely shy away from a fight, choosing rather to perish in combat than run. This characteristic keeps coeurl numbers low, but ensures the strength of those who survive.","Coeurl got your tongue?
  - Wilred","Tiny Blaster","Delivers an attack with a potency of 230 to all enemies within range.",50,25,4,False,False,True,False,False,1
20,"Summon your black coeurl minion. Beware, for if one should cross your path, you will experience seven years of...AWWWWWW.","To the untrained eye, this coeurl appears to be of an entirely new species, when in fact the only thing separating him from his mottled brethren is that his spots are so large, they overlap with one another, rendering him completely black.","Look what the
coeurl dragged in.
  - Momodi","Tiny Claw","Delivers 5% damage to the nearest enemy Arcana Stone.",60,40,4,False,False,True,False,False,8
21,"Summon your wind-up gentleman minion. If “clockwork Hildibrand” doesn't quite roll off the tongue, both “minion of enquiry” and “mammet extraordinaire” are acceptable alternatives.","Though he has once more taken to the heavens in a selfless act of sacrifice, Inspector Hildibrand lives on in the hearts of all whose lives he touched with his inimitable brand of gallantry, perception, and panache. Wind him up and let him follow you as only a Manderville can.","I have peeled away the
foul scab of uncertainty
to reveal the truth within!
  - Hildibrand","Power of Deduction","Increases ATK and DEF of all allies within range by 40. The action party is immediately withdrawn from the playing field after execution.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",90,75,4,False,True,True,False,False,3
22,"Summon your gravel golem minion. Only you stand between it and a hard place.","Mage-controlled golems were in such wide use by the end of the Fifth Astral Era that entire battles were waged by armies comprised of nothing but the lifeless soulkin. This recreation, however, is nothing but a standard model #001 mammet outfitted with simple gravel plating.","Gummice pollums? I fear
I'm not familiar with them.
  - Yhom Epocan","Gravelskin","Increases action party DEF by 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",60,40,2,False,True,True,False,False,3
23,"Summon your wind-up tonberry minion. Now with 100% less rancor.","While merely a clockwork toy crafted to resemble the twisted survivors of Nym, owners of similar creations claim waking to find their wind-up tonberries propped upon their chests, wooden knives pressed firmly against their throats.","I came expectin' to fight
one tonberry, not a whole
bloody mess of 'em.
  - Soft Marauder","Everybody's Grudge","Increases ATK and DEF of all allies within range by 40. The action party is immediately withdrawn from the playing field after execution.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",45,35,4,True,True,False,False,False,3
24,"Summon your tiny tortoise minion. Will not carry you to an underwater kingdom if you ride on its back.","Hatched from an egg laid in the ivory sands of La Noscea's Salt Strand, if lucky, this baby adamantoise may live to see as many as ten score summers...that is, if it does not accidentally launch itself off a cliff with its constant spinning.","What is that foul stench!?
It's like the inside of an
adamantoise's arse!
  -  Wood Wailer Sentry","Baby Stomp","Reduces DEF of all enemies within range by 25%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",40,60,3,False,False,False,False,False,4
25,"Summon your baby raptor minion. Luckily for you, his teeth haven't all grown in...yet.","Taking a hint from goblin merchants who raise raptors to serve as beasts of burden, a shopkeep from the village of Boughbury has begun hatching raptor eggs of his own (stolen from nearby nests). One can only hope the mother raptors are not as clever as the shopkeep thinks <Emphasis>he</Emphasis> is.","By the gods...
This raptor is sublime!
  - Nonopesa","Prehistoric Park","Renders the action party immune to all attacks by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>poppets<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",45,25,4,False,True,False,False,False,3
26,"Summon your baby bat minion. Has yet to acquire a taste for blood.","Nonoroon, resident junkmonger at Memeroon's Trading Post, came up with the idea for capturing and selling baby bats one day while raiding caves for bat eggs...of which he could not find any.","Even ate a wing off one
afore I made up my mind
to climb down the wall.
  - Ahldfoet","Ultrasonics","Delivers 10 points of damage every second to all enemies within range.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s",25,40,4,False,True,False,False,False,1
27,"Summon your tiny bulb minion. Some questions, such as why this bulb can walk, are best left unanswered.","To answer the question, “why can this bulb walk,” one must trace the seedkin's evolution back thousands of generations. Since this guide lacks the space to do so, let us simply say it has something to do with seeking sunlight under the eternal darkness of the Black Shroud's thick canopy.","Each sapling is another
glimpse into the wonder
of the world around us.
  - Fufucha","Sow","Sets a trap that, when triggered, delivers an attack with a potency of 260 to all enemies within range.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Activation Delay:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",80,40,2,False,True,False,True,False,2
28,"Summon your dust bunny minion. Despite the striking similarities, spriggans are not related to rabbits. But they have been known to eat them.","It is not fully known why spriggans hoard precious rocks and minerals, though scholars would have us believe that it is the rocks and minerals which are hoarding the spriggans, hence the creatures' scientific classification as soulkin.","Between the four of us,
surely we can outsmart
a few rogue spriggans.
  - Augustiniel","Romp","Delivers an attack with a potency of 90 to all enemies within range.",50,30,4,False,True,True,False,False,1
29,"Summon your wind-up dullahan minion. Warning: may contain sharp parts.","Some dullahans are believed to be shapeless entities who must first inhabit an inanimate host (such as a suit of armor) before gaining the ability to exert force upon the corporeal plane. Luckily, the only things inhabiting this wind-up contraption are manifold gears and rods. ","Pray retrieve the gift ere
it is crushed beneath the
iron feet of the dullahans!
  - G'raha Tia","Wandering Armor","Sets a trap that, when triggered, delivers an attack with a potency of 180 to all enemies within range.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Activation Delay:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,55,2,True,False,True,False,False,2
30,"Summon your gigantpole minion. Yes, it can survive for hours on end without any water, and yes, it can fly. Your argument is invalid.","Over countless generations, the gigantoads of Thanalan have adapted to the arid climes by taking on traits not seen in their cousins to the north, such as thick membranes to keep their skin hydrated out of water, and a set of extra fins which act as wings to propel them over land.","These toads are huge,
which means they have
huge guts.
  - Hamon","Huge Guts","Reduces ATK of all enemies within range by 50%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",50,40,4,False,True,False,False,False,4
31,"Summon your pudgy puk minion. Don't ask what he has eaten to grow so plump.","Fattened from birth to be a succulent snack for the sadistic Steropes, this fledgling puk's excess baggage ensures that even if he attempts to flee, he will not be getting that far.","Ul'dah ain't more'n a
sand-crusted pile o' puk
dung bakin' in the desert.
  - Baderon Tenfingers","Excess Baggage","Inflicts a weakness to <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>monsters<UIGlow>01</UIGlow><UIForeground>01</UIForeground> on all enemies within range.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",50,30,2,False,True,True,False,False,4
32,"Summon your buffalo calf minion. Milk-fed until tender and juicy. Not that anyone would <Emphasis>ever</Emphasis> think of eating him.","When the Scions of the Seventh Dawn began clearing out the Waking Sands in preparation for the move to Revenant's Toll, this wide-eyed calf was discovered hiding in a disused linen closet. Though an inquiry was made by the Antecedent herself, it is still not known who was keeping the beast.","I made the grievous error
of visiting a great buffalo
with a handsaw.
  - Godbert","Bucking Bull","Increases action party ATK by 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",35,25,3,False,False,False,True,False,3
33,"Summon your cactuar cutting minion. Take care not to suffer 1,000 points of damage...to your heart.","Hab, loneliest zombie in the realm, is certain that this cactuar cutting was taken from his trusty companion Sabotendrick. Or if not, then most positively Sabotendred. What he does not know, is that it is, in fact, from the oft forgotten Sabotendale.","The interior of its arm
holds a surprising amount
of fresh, drinkable water.
  - Common Knowledge","Run Amok","Increases action party movement speed by 30%. 
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,45,4,False,False,False,False,False,3
34,"Summon your smallshell minion. The mere sight of this wee wavekin may cause severe psychological trauma to those who spent years of their lives on faraway shores culling his relatives.","As is implied by its name, the smallshell's shell is small. What is not widely known is that unlike normal crabs whose shells grow thicker and, hence, larger as the crabs age, smallshell carapaces actually reduce in size due to erosion over the wavekin's lifespan, until nothing is left but legs.","Got naught but a sea
lion's share of crab offal
'twixt them ears, I reckon.
  - Ighii Moui","Tweezer","Removes all beneficial effects from all enemies within range.",30,35,2,False,True,False,True,False,6
35,"Summon your wolf pup minion. Idolizes one Gaius van Baelsar for obvious reasons.","Bred to serve as a war wolf in the Imperial Garlean Army, this pup was rescued before any permanent damage could be done to its playful spirit. He will follow you to the end of the world and back...as long as you toss him an occasional biscuit. ","I've got no words to mince
with whelps...unless you're
here to become a wolf.
  - Curious Gorge","Teen Pup","Increases ATK of all allies within range by 20 (40 if the ally is a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>critter<UIGlow>01</UIGlow><UIForeground>01</UIForeground>).
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",65,30,4,False,False,False,False,False,3
36,"Summon your beady eye minion. That feeling you get sometimes that you are being watched? More often than not it is him.","One of the most outlandish theories recently posed by scholars of the void is that ahrimans do not reproduce by typical sexual means, but rather by shedding tears which eventually grow into new creatures.","Black scorpion to sharpen
one's wit; ahriman
membrane for the mind.
  - Severian","Eyes on Me","Delivers an attack with a potency of 230 to all enemies within range.",30,30,3,False,True,True,False,False,1
37,"Summon your fledgling dodo minion. Properly trained not to eructate, regurgitate, expectorate, or flatulate.","Dodos mature extremely fast, going from fledgling to full-grown fryer in but a few short moons. This, coupled with the fact an adult female can lay up to seven eggs a sennight, makes this particular cloudkin the perfect option for feeding the hungry masses.","Lightning Drools over the
Bismarck's Delightful
Grilled Dodo!
  - The <Emphasis>Harbor Herald</Emphasis>","New Nest","Instantly restores damaged ally Shield. ",60,55,3,False,True,False,False,False,9
38,"Summon your coblyn larva minion. Too dangerous to allow to grow any larger...too adorable to condemn to the furnace.","Coblyns will lay their eggs near ore deposits so that when the larvae emerge, they will have a ready supply of nourishment to form their protective outer carapaces. This is a slow process which involves dousing the ore in digestive fluid, waiting for it to clarify, then ingesting the ooze.","The lads go through gear
faster'n a coblyn chewin'
on a chunk of mythril.
  - Wawarukka","Vulcanize","Increases DEF of all allies within range by 10 (30 if the ally is a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>monster<UIGlow>01</UIGlow><UIForeground>01</UIForeground>).
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",50,30,2,True,False,False,True,False,3
39,"Summon your wind-up aldgoat minion. No aldgoats were harmed in the making of this automaton.","While in Ishgardian folklore the aldgoat is used to represent greed and gluttony, the Dunesfolk believe the insatiable creatures are a symbol of wealth and prosperity, and will present aldgoat fetishes to families with newborn children.","A nice big aldgoat steak
should put some color
back in 'er cheeks.
  - Lyngsath","Mouton","Removes all detrimental effects from all allies within range.",30,50,2,False,True,True,True,False,6
40,"Summon your fledgling apkallu minion. Will follow you until you give him a fish. Will continue to follow you after being given a fish.","While the hatchlings of other flightless cloudkin have been observed covered in a dull brown coat of down when they emerge from their eggs, apkallus enter the world covered in the same vivid green plumage they will bear for their entire lives.","Nesting hens do not spear
a failed egg thief a score
and a half times.
  - Frandelont Raimdelle","Waddle","Changes action party auto-attacks to area of effect attacks.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 12s",80,70,2,False,False,False,False,False,3
41,"Summon your goobbue sproutling minion. Has been known to attack kittens for no apparent reason.","To achieve their cyclopean size, goobbues must maintain a daily diet of several times their own weight. Luckily, the beastkin are not finicky eaters, and will consume almost anything that cannot outrun them. If rumors are to be believed, this includes Lalafells.","These goobbues are wont
to devour anything and
everything.
  - Aileen","Big Sneeze","Disarms deployed enemy traps.",55,40,3,True,False,False,False,False,6
42,"Summon your bite-sized pudding minion. Not intended for consumption.","Unable to reproduce, puddings increase their number solely via mitosis. Because of this, it is widely believed that all Eorzea's puddings descended from a single entity─a proto-pudding, if you will. This, however, leaves us with the question: whence did the first pudding come?","A talking...pudding?
  - You","Silly Pudding","Renders the action party immune to all attacks by <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>poppets<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,40,2,False,True,True,False,False,3
43,"Summon your model vanguard minion. An exact 1:9 scale replica of a ceruleum-powered magitek vanguard (imperial pilot action figure not included).","Part of the Guildmaster Series, this high-quality replica is so exact in its rendition of the vanguard's build that Garlemald has banned the item's import into the Empire's outlying provinces, for fear the data gleaned from it will be used by rebel forces still active in these lands.","I'd sooner face a vanguard
while naked as my
nameday!
  - Flame Private","Overcharge","Grants 10 action points to all allies within range who do not have similar actions.",35,50,3,False,False,True,False,False,3
44,"Summon your demon brick minion. We are all better off not knowing what arcane magicks animate this ordinary stone block.","For many years, modern archaeologists did not understand how a seemingly primitive civilization without clockwork or steam technology could build the massive stone structures of Amdapor. Animated bricks, such as the one that has chosen to follow you, may be the missing link.","Underneath this gear, I'm
built like a brick privy!
  - Chachabi","Rebut","Knocks back all enemies within range.",25,80,2,False,False,False,False,False,9
45,"Summon your mini mole minion. When not dining on a protein-rich diet of earthworms and grubs, he dreams of making mountains.","Snatched from its hill while still young by infamous naturalist Marcette Manne, this poor creature has suffered countless experiments filled with endless pokings, proddings, potations, and panaceas. Compared to that, following an adventurer around all day is a veritable vacation.","Hear me, you mole
bastards? I am steel!
  - Eager Red Swallow","Mountain Maker","Increases action party ATK by 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",90,40,3,False,False,False,True,False,3
46,"Summon your tender lamb minion. Mint jelly optional.","As if predestined, your path crossed with that of the tender lamb's after she was brought to Eorzea from the dark reaches of the Far East by a hitsuji bugyo. Since then, you have been inseparable, the fluffy ball of fleece following your every footstep. ","But everywhere the little
lambs went, lice were sure
to go.
  - Chartain","Heart of Wool","Increases action party DEF by 40.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",30,25,2,False,False,False,True,False,3
47,"Summon your slime puddle minion. Fun for the whole family.","Once stepped upon, slime can be nigh on impossible to remove from the soles of boots, making the shapeless creatures a nuisance to those who mine the mountains in which slimes reside. The <Emphasis>Encyclopedia Eorzea</Emphasis> recommends a squeeze of sun lemon to loosen their stony grip.","Silence the slimes, lest
you succumb to the
flames.
  - Ancient Proverb","Cytoplasm","Inflicts a weakness to <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>monsters<UIGlow>01</UIGlow><UIForeground>01</UIForeground> on all enemies within range.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",30,30,2,True,True,False,False,False,4
48,"Summon your kidragora minion. Even in space, everyone can hear this seedkin scream.","One must take care when harvesting mandragoras, for if the roots are disturbed they will emit a high-pitched scream powerful enough to shatter glass over a malm away.","While little is known about
them, what is known
tends to be disturbing.
  - Eorzean Naturalist","Head Butt","Delivers an attack with a potency of 90 to all enemies within range. ",65,35,1,False,True,False,True,True,1
49,"Summon your wind-up goblin minion. Even this automaton's gobbiebag is bigger than yours.","Designed to resemble goblin hero Brayflox Alltalks, you cannot help but wonder at the symbol carved into the sole of its left foot─the mark of the dreaded Illuminati.","Illuminati brainfruit
is frontmost!
  - Illuminati Member","Gobjammer","Reduces action points of all enemies within range by 50% of the maximum value.",40,45,2,False,True,True,False,False,4
50,"Summon your wind-up sylph minion. If he could speak, it would be in the third person.","Unlike most species in which the female bears the offspring, only sylph males are capable of reproduction, and they do so via the single flower found upon their heads. After the flower is fertilized, it will eventually fall off, giving rise to a child known as a podling.","Helping sylphs with their
problems is a jolly fine
way to make friends.
  - Path Companion","Sylphic Incantation","Reduces ATK of all enemies within range by 50%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",40,30,4,False,True,False,False,False,4
51,"Summon your wind-up cursor minion. Modeled after the ivory glove of Oschon, the Wanderer, does this clockwork hand follow you...or guide you?","If we are to believe the slurred ravings of a self-proclaimed goblin theologian deep in his cups, this seemingly inconspicuous white glove is actually the “Hand of Fate” by which all of us are controlled from a dimension beyond the aether.","I trust ye had enough
fingers to help ye through
the tallyin'.
  - Yulgi Honalgi","The Finger","Reduces DEF of all enemies within range by 50%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",55,40,3,False,False,True,False,False,4
52,"Summon your wind-up airship minion. A fully operational model of the legendary vessel, the <Emphasis>Invincible</Emphasis>.","Despite it being the first, and most ambitious undertaking by Highwind Skyways founder Tatanora, the <Emphasis>Invincible</Emphasis> actually never took flight─its ten-year construction period plagued by accidents, material shortages, sabotage, and outright incompetence.","Up in the sky, look! It's a
bird─ No, it's an airship─
No! It's the inspector!
  - Nashu Mhakaracca","Cargo","Increases ATK of all allies within range by 20 (40 if the ally is a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>gadget<UIGlow>01</UIGlow><UIForeground>01</UIForeground>).
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 6s",50,75,4,False,False,True,False,False,3
