key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
9.0,0,0,0,107,180509,108,0,109,180510,110,180511,111,0,112,0,113,180512,114,0,486,86143,487,0,0,0,0
10.0,0,0,0,163,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1,0,0,0,165,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2,0,0,0,167,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3,0,0,0,169,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4,0,0,0,171,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5,0,0,0,173,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.6,0,0,0,175,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7,0,0,0,177,0,178,86047,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.8,0,0,0,180,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.9,0,0,0,182,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.10,0,0,0,184,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11,0,0,0,186,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.12,0,0,0,188,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.13,0,0,0,190,0,191,86048,192,86049,193,86050,194,86051,195,86052,0,0,0,0,0,0,0,0,0,0,0
10.14,0,0,0,196,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.15,0,0,0,198,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.16,0,0,0,537,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.17,0,0,0,552,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0,0,0,0,201,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.1,0,0,0,203,0,204,86053,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.2,0,0,0,206,0,207,86054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3,0,0,0,208,0,209,86055,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.4,0,0,0,211,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,0,0,0,213,0,214,86056,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6,0,0,0,216,0,217,86057,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.7,0,0,0,219,0,220,86058,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.8,0,0,0,222,0,223,86059,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,0,69275,0,226,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000
12.1,0,69276,0,228,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001
12.2,0,69277,0,230,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002
12.3,0,69278,0,232,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003
12.4,0,69279,0,234,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004
12.5,0,69280,0,236,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005
12.6,0,69281,0,238,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006
12.7,0,69282,0,240,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007
12.8,0,69283,0,242,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008
12.9,0,69284,0,244,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009
12.10,0,69285,0,246,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010
13.0,0,0,0,249,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.1,0,0,0,251,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2,0,0,0,315,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.0,0,0,0,254,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1,0,0,0,256,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.2,0,0,0,258,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.3,0,0,0,260,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4,0,0,0,262,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,0,0,0,265,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.1,0,0,0,267,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,0,0,0,270,0,271,86113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.1,0,0,0,272,0,273,86114,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.2,0,0,0,275,0,276,86115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0,0,0,0,278,0,279,86116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.1,0,0,0,280,0,281,86117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.2,0,0,0,282,0,283,86118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.3,0,0,0,284,0,285,86119,286,86120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.0,0,0,0,288,0,289,86121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.1,0,0,0,290,0,291,86122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.2,0,0,0,292,0,293,86123,294,86124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.0,0,0,0,296,0,297,86125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.1,0,0,0,298,0,299,86126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.2,0,0,0,300,0,301,86127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.3,0,0,0,302,0,303,86128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,0,0,0,305,0,306,86129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.1,0,0,0,307,0,308,86130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.2,0,0,0,309,0,310,86131,311,86132,312,86133,313,86134,314,86135,0,0,0,0,0,0,0,0,0,0,0
21.0,0,0,0,318,0,319,86137,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.1,0,0,0,321,0,322,86138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.2,0,0,0,323,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.3,0,0,0,325,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.4,0,0,0,327,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.5,0,0,0,329,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.6,0,0,0,411,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.7,0,0,0,413,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.8,0,0,0,509,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,0,69466,0,332,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011
22.1,0,69467,0,334,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012
22.2,0,69468,0,336,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013
22.3,0,69469,0,338,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014
22.4,0,69470,0,340,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015
22.5,0,69471,0,342,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016
22.6,0,69472,0,344,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017
22.7,0,69473,0,346,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018
22.8,0,69474,0,348,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019
22.9,0,69475,0,350,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020
22.10,0,69476,0,352,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021
23.0,0,0,0,356,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.1,0,0,0,357,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.2,0,0,0,358,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,0,0,0,359,0,364,180514,365,86139,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.1,0,0,0,360,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,0,0,0,381,0,393,86140,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,0,0,0,382,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.1,0,0,0,383,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,0,0,0,384,0,397,86141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.1,0,0,0,385,0,398,180515,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.2,0,0,0,386,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.3,0,0,0,503,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.4,0,0,0,505,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.5,1,69487,1,507,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.6,1,69487,1,511,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.0,0,0,0,387,0,401,180516,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.0,0,0,0,388,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.1,0,0,0,389,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.2,0,0,0,390,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.3,0,0,0,391,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.4,0,0,0,408,0,409,180517,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,0,69487,0,392,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0,0,0,0,382,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,0,0,0,383,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0,0,0,0,387,0,401,180516,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,0,0,0,388,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.1,0,0,0,389,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.2,0,0,0,390,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.3,0,0,0,391,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4,0,0,0,408,0,409,180517,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,0,0,0,417,0,422,86142,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.1,0,0,0,418,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.2,0,0,0,419,0,425,180518,426,180519,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.0,0,0,0,420,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.1,0,0,0,421,0,429,180520,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.0,0,69580,0,437,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022
37.1,0,69581,0,438,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023
37.2,0,69582,0,439,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024
37.3,0,69583,0,440,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025
37.4,0,69584,0,441,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026
37.5,0,69585,0,442,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027
38.0,0,0,0,445,0,452,0,453,0,454,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.0,0,0,0,446,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.1,0,0,0,447,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.2,0,0,0,448,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.3,0,0,0,449,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.4,0,0,0,451,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.0,0,0,0,464,0,473,0,474,0,475,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0,0,0,0,465,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.1,0,0,0,466,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.2,0,0,0,467,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.3,0,0,0,468,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.4,0,0,0,469,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.5,0,0,0,471,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.6,0,0,0,472,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0,0,0,0,497,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.1,0,0,0,498,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.2,0,0,0,499,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.0,0,0,0,513,0,514,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.0,0,0,0,382,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.1,0,0,0,383,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0,0,0,0,384,0,397,86141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.1,0,0,0,385,0,398,180515,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.2,0,0,0,386,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.3,0,0,0,503,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.4,0,0,0,505,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.5,0,0,0,507,0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.6,0,0,0,511,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.0,0,0,0,387,0,401,180516,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.0,0,0,0,388,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.1,0,0,0,389,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.2,0,0,0,390,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.3,0,0,0,391,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.4,0,0,0,408,0,409,180517,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.0,0,0,0,392,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.0,0,0,0,382,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.1,0,0,0,383,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50.0,0,0,0,387,0,401,180516,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.0,0,0,0,388,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.1,0,0,0,389,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.2,0,0,0,390,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.3,0,0,0,391,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.4,0,0,0,408,0,409,180517,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.0,0,0,0,516,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.1,0,0,0,520,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.2,0,0,0,550,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.3,0,0,0,518,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.0,0,0,0,523,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.1,0,0,0,525,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.2,0,0,0,527,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.3,0,0,0,529,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.4,0,0,0,531,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.5,0,0,0,533,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.6,0,0,0,535,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.7,0,0,0,765,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.8,0,0,0,767,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.0,0,0,0,540,0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.0,0,0,0,543,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.1,0,0,0,545,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.0,0,0,0,548,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.1,0,0,0,554,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.0,0,0,0,557,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.1,0,0,0,743,0,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.0,0,0,0,560,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.0,0,0,0,563,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.1,0,0,0,565,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.0,0,0,0,568,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.1,0,0,0,570,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.2,0,0,0,745,0,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.3,0,0,0,747,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.4,0,0,0,749,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.5,0,0,0,751,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.6,0,0,0,753,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60.7,0,0,0,755,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61.0,0,0,0,573,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.0,0,0,0,576,0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
