key,0,1,2,3,4,5,6,7,8
38,191408,82092,5,150,0,0,0,3206,"Gold Conflict 1"
39,191409,82092,5,151,0,0,0,3205,"Platinum Conflict 1"
40,191410,82092,5,152,0,0,0,3204,"Diamond Conflict 1"
41,191411,82092,5,153,0,0,0,3203,"Crystal Conflict 1"
42,191901,82092,7,154,0,0,0,4000,"Companion 1"
43,191902,82092,7,155,0,0,0,4001,"Companion 2"
44,191701,82092,4,319,0,0,0,2500,"Unending Coil of Bahamut"
45,191702,82092,4,320,0,0,0,2501,"Weapon's Refrain"
46,191703,82092,4,321,0,0,0,2502,"Epic of Alexander"
47,191704,82092,4,322,0,0,0,2503,"Dragonsong's Reprise"
48,191412,82092,5,323,0,0,0,3209,"Final Conflict 2"
49,191413,82092,5,324,0,0,0,3210,"Endless Conflict 2"
50,191414,82092,5,325,0,0,0,3211,"Rising Conflict 2"
51,191415,82092,5,326,0,0,0,3217,"Bronze Conflict 2"
52,191416,82092,5,327,0,0,0,3216,"Silver Conflict 2"
53,191417,82092,5,328,0,0,0,3215,"Gold Conflict 2"
54,191418,82092,5,329,0,0,0,3214,"Platinum Conflict 2"
55,191419,82092,5,330,0,0,0,3213,"Diamond Conflict 2"
56,191420,82092,5,331,0,0,0,3212,"Crystal Conflict 2"
57,191421,82092,5,332,0,0,0,3218,"Final Conflict 3"
58,191422,82092,5,333,0,0,0,3219,"Endless Conflict 3"
59,191423,82092,5,334,0,0,0,3220,"Rising Conflict 3"
60,191424,82092,5,335,0,0,0,3226,"Bronze Conflict 3"
61,191425,82092,5,336,0,0,0,3225,"Silver Conflict 3"
62,191426,82092,5,337,0,0,0,3224,"Gold Conflict 3"
63,191427,82092,5,338,0,0,0,3223,"Platinum Conflict 3"
64,191428,82092,5,339,0,0,0,3222,"Diamond Conflict 3"
65,191429,82092,5,340,0,0,0,3221,"Crystal Conflict 3"
66,191430,82092,10,341,0,0,0,3002,"Azure Conflict"
67,191431,82092,10,342,0,0,0,3003,"Crimson Conflict"
68,191705,82092,4,343,0,0,0,2400,"Sil'dihn Subterrane (Variant)"
69,191016,82092,1,1,0,0,0,32,"Comic Panel"
70,191019,82092,1,1,0,0,0,6,"Metallic Arch"
71,191020,82092,1,1,0,0,0,33,"Film"
72,191012,82092,1,1,0,0,0,31,"Focus Lines"
73,191013,82092,1,1,0,0,0,30,"Fog"
74,191017,82092,1,1,0,0,0,22,"Black Lace"
75,191018,82092,1,1,0,0,0,23,"White Lace"
76,191014,82092,1,1,0,0,0,11,"NQ Item"
77,191015,82092,1,1,0,0,0,12,"HQ Item"
78,191432,82092,5,409,0,0,0,3227,"Final Conflict 4"
79,191433,82092,5,410,0,0,0,3228,"Endless Conflict 4"
80,191434,82092,5,411,0,0,0,3229,"Rising Conflict 4"
81,191440,82092,5,412,0,0,0,3230,"Crystal Conflict 4"
82,191439,82092,5,413,0,0,0,3231,"Diamond Conflict 4"
83,191438,82092,5,414,0,0,0,3232,"Platinum Conflict 4"
84,191437,82092,5,415,0,0,0,3233,"Gold Conflict 4"
85,191436,82092,5,416,0,0,0,3234,"Silver Conflict 4"
86,191435,82092,5,417,0,0,0,3235,"Bronze Conflict 4"
87,191441,82092,5,418,0,0,0,3236,"Final Conflict 5"
88,191442,82092,5,419,0,0,0,3237,"Endless Conflict 5"
89,191443,82092,5,420,0,0,0,3238,"Rising Conflict 5"
90,191449,82092,5,421,0,0,0,3239,"Crystal Conflict 5"
91,191448,82092,5,422,0,0,0,3240,"Diamond Conflict 5"
92,191447,82092,5,423,0,0,0,3241,"Platinum Conflict 5"
93,191446,82092,5,424,0,0,0,3242,"Gold Conflict 5"
94,191445,82092,5,425,0,0,0,3243,"Silver Conflict 5"
95,191444,82092,5,426,0,0,0,3244,"Bronze Conflict 5"
96,191450,82092,10,427,0,0,0,3004,"Falcons"
97,191451,82092,10,428,0,0,0,3005,"Ravens"
98,191706,82092,4,434,0,0,0,2504,"Omega Protocol"
99,191707,82092,3,467,0,0,0,2251,"Four Lords"
100,191708,82092,8,468,0,0,0,2340,"Island Vacation"
101,191709,82092,8,469,0,0,0,2341,"Island Memories"
102,191452,82092,5,502,0,0,0,3245,"Final Conflict 6"
103,191453,82092,5,503,0,0,0,3246,"Endless Conflict 6"
104,191454,82092,5,504,0,0,0,3247,"Rising Conflict 6"
105,191460,82092,5,505,0,0,0,3248,"Crystal Conflict 6"
106,191459,82092,5,506,0,0,0,3249,"Diamond Conflict 6"
107,191458,82092,5,507,0,0,0,3250,"Platinum Conflict 6"
108,191457,82092,5,508,0,0,0,3251,"Gold Conflict 6"
109,191456,82092,5,509,0,0,0,3252,"Silver Conflict 6"
110,191455,82092,5,510,0,0,0,3253,"Bronze Conflict 6"
111,191461,82092,5,511,0,0,0,3254,"Final Conflict 7"
112,191462,82092,5,512,0,0,0,3255,"Endless Conflict 7"
113,191463,82092,5,513,0,0,0,3256,"Rising Conflict 7"
114,191469,82092,5,514,0,0,0,3257,"Crystal Conflict 7"
115,191468,82092,5,515,0,0,0,3258,"Diamond Conflict 7"
116,191467,82092,5,516,0,0,0,3259,"Platinum Conflict 7"
117,191466,82092,5,517,0,0,0,3260,"Gold Conflict 7"
118,191465,82092,5,518,0,0,0,3261,"Silver Conflict 7"
119,191464,82092,5,519,0,0,0,3262,"Bronze Conflict 7"
120,191470,82092,10,520,0,0,0,3006,"Aramitama"
121,191471,82092,10,521,0,0,0,3007,"Nigimitama"
122,191320,82092,2,522,0,0,0,2171,"Blue Mage"
123,191710,82092,7,523,0,0,0,3950,"Ten Year Anniversary"
124,191711,82092,4,528,0,0,0,2401,"Mount Rokkon (Variant)"
125,191712,82092,8,529,0,0,0,2343,"Adventurous Angling"
126,191713,82092,8,530,0,0,0,2344,"Big Fish"
127,191714,82092,8,531,0,0,0,2350,"Mahjong Mastery"
128,191715,82092,3,527,0,0,0,2250,"End of an Era"
129,191490,82092,10,578,0,0,0,3008,"Palaistra"
130,191491,82092,10,579,0,0,0,3009,"Cloud Nine"
131,191472,82092,5,580,0,0,0,3263,"Final Conflict 8"
132,191473,82092,5,581,0,0,0,3264,"Endless Conflict 8"
133,191474,82092,5,582,0,0,0,3265,"Rising Conflict 8"
134,191480,82092,5,583,0,0,0,3266,"Crystal Conflict 8"
135,191479,82092,5,584,0,0,0,3267,"Diamond Conflict 8"
136,191478,82092,5,585,0,0,0,3268,"Platinum Conflict 8"
137,191477,82092,5,586,0,0,0,3269,"Gold Conflict 8"
138,191476,82092,5,587,0,0,0,3270,"Silver Conflict 8"
139,191475,82092,5,588,0,0,0,3271,"Bronze Conflict 8"
140,191481,82092,5,589,0,0,0,3272,"Final Conflict 9"
141,191482,82092,5,590,0,0,0,3273,"Endless Conflict 9"
142,191483,82092,5,591,0,0,0,3274,"Rising Conflict 9"
143,191489,82092,5,592,0,0,0,3275,"Crystal Conflict 9"
144,191488,82092,5,593,0,0,0,3276,"Diamond Conflict 9"
145,191487,82092,5,594,0,0,0,3277,"Platinum Conflict 9"
146,191486,82092,5,595,0,0,0,3278,"Gold Conflict 9"
147,191485,82092,5,596,0,0,0,3289,"Silver Conflict 9"
148,191484,82092,5,597,0,0,0,3280,"Bronze Conflict 9"
149,191492,82092,5,598,0,0,0,3281,"Final Conflict 10"
150,191493,82092,5,599,0,0,0,3282,"Endless Conflict 10"
151,191494,82092,5,600,0,0,0,3283,"Rising Conflict 10"
152,191500,82092,5,601,0,0,0,3284,"Crystal Conflict 10"
153,191499,82092,5,602,0,0,0,3285,"Diamond Conflict 10"
154,191498,82092,5,603,0,0,0,3286,"Platinum Conflict 10"
155,191497,82092,5,604,0,0,0,3287,"Gold Conflict 10"
156,191496,82092,5,605,0,0,0,3288,"Silver Conflict 10"
157,191495,82092,5,606,0,0,0,3289,"Bronze Conflict 10"
158,191718,82092,3,572,0,0,0,2252,"Twelvefold Blessings"
159,191719,82092,4,574,0,0,0,2402,"Aloalo Island (Variant)"
160,191716,82092,8,570,0,0,0,2351,"Wondrous Whimsy"
161,191717,82092,8,571,0,0,0,2352,"Fantastic Faux"
162,191720,82092,7,575,0,0,0,3951,"Blunderful"
163,191721,82092,7,576,0,0,0,3952,"Blunderous"
164,191722,82092,7,577,0,0,0,3953,"Blunder-villed"
165,191723,82092,7,607,0,0,0,3954,"Yo-kai Watch"
166,191321,82092,2,681,0,0,0,2163,"Viper"
167,191322,82092,2,682,0,0,0,2170,"Pictomancer"
168,191501,82092,10,683,0,0,0,3010,"Volcanic Heart"
169,191502,82092,10,684,0,0,0,3011,"Clockwork Castletown"
170,191503,82092,5,685,0,0,0,3290,"Final Conflict 11"
171,191504,82092,5,686,0,0,0,3291,"Endless Conflict 11"
172,191505,82092,5,687,0,0,0,3292,"Rising Conflict 11"
173,191511,82092,5,688,0,0,0,3293,"Crystal Conflict 11"
174,191510,82092,5,689,0,0,0,3294,"Diamond Conflict 11"
175,191509,82092,5,690,0,0,0,3295,"Platinum Conflict 11"
176,191508,82092,5,691,0,0,0,3296,"Gold Conflict 11"
177,191507,82092,5,692,0,0,0,3297,"Silver Conflict 11"
178,191506,82092,5,693,0,0,0,3298,"Bronze Conflict 11"
179,191662,82092,9,701,0,0,0,1036,"Crimson Dawn"
180,191663,82092,9,702,0,0,0,1037,"Golden Dawn"
181,191664,82092,9,699,0,0,0,1038,"Dark Solution"
182,191665,82092,9,700,0,0,0,1039,"Bright Solution"
183,191512,82092,10,756,0,0,0,3013,"Seal Rock"
184,191513,82092,10,757,0,0,0,3012,"Red Sands"
185,191514,82092,5,758,0,0,0,3299,"Final Conflict 12"
186,191515,82092,5,759,0,0,0,3300,"Endless Conflict 12"
187,191516,82092,5,760,0,0,0,3301,"Rising Conflict 12"
188,191522,82092,5,761,0,0,0,3302,"Crystal Conflict 12"
189,191521,82092,5,762,0,0,0,3303,"Diamond Conflict 12"
190,191520,82092,5,763,0,0,0,3304,"Platinum Conflict 12"
191,191519,82092,5,764,0,0,0,3305,"Gold Conflict 12"
192,191518,82092,5,765,0,0,0,3306,"Silver Conflict 12"
193,191517,82092,5,766,0,0,0,3307,"Bronze Conflict 12"
194,191654,82092,9,768,0,0,0,1020,"Heavens' Orthodoxy"
195,191672,82092,9,769,0,0,0,1021,"Heavens' Heresy"
196,191655,82092,9,770,0,0,0,1022,"Idyll Wisdom"
197,191673,82092,9,771,0,0,0,1023,"Idyll Industry"
198,191656,82092,9,772,0,0,0,1024,"Kugane Commerce"
199,191668,82092,9,773,0,0,0,1025,"Kugane Leisure"
200,191657,82092,9,774,0,0,0,1026,"Western Reach"
201,191669,82092,9,775,0,0,0,1027,"Eastern Reach"
202,191658,82092,9,776,0,0,0,1028,"Exarchic Dome"
203,191670,82092,9,777,0,0,0,1029,"Exarchic Tower"
204,191659,82092,9,778,0,0,0,1030,"Eulmoran Comfort"
205,191671,82092,9,779,0,0,0,1031,"Eulmoran Glory"
206,191660,82092,9,780,0,0,0,1032,"Sharlayan Stoa"
207,191666,82092,9,781,0,0,0,1033,"Sharlayan Agora"
208,191661,82092,9,782,0,0,0,1034,"Hannish Radiance"
209,191667,82092,9,783,0,0,0,1035,"Hannish Wonders"
210,191523,82092,10,852,0,0,0,3014,"Fields of Glory"
211,191524,82092,10,853,0,0,0,3015,"Onsal Hakair"
212,191525,82092,5,854,0,0,0,3308,"Final Conflict 13"
213,191526,82092,5,855,0,0,0,3309,"Endless Conflict 13"
214,191527,82092,5,856,0,0,0,3310,"Rising Conflict 13"
215,191533,82092,5,857,0,0,0,3311,"Crystal Conflict 13"
216,191532,82092,5,858,0,0,0,3312,"Diamond Conflict 13"
217,191531,82092,5,859,0,0,0,3313,"Platinum Conflict 13"
218,191530,82092,5,860,0,0,0,3314,"Gold Conflict 13"
219,191529,82092,5,861,0,0,0,3315,"Silver Conflict 13"
220,191528,82092,5,862,0,0,0,3316,"Bronze Conflict 13"
221,191534,82092,5,863,0,0,0,3317,"Final Conflict 14"
222,191535,82092,5,864,0,0,0,3318,"Endless Conflict 14"
223,191536,82092,5,865,0,0,0,3319,"Rising Conflict 14"
224,191542,82092,5,866,0,0,0,3320,"Crystal Conflict 14"
225,191541,82092,5,867,0,0,0,3321,"Diamond Conflict 14"
226,191540,82092,5,868,0,0,0,3322,"Platinum Conflict 14"
227,191539,82092,5,869,0,0,0,3323,"Gold Conflict 14"
228,191538,82092,5,870,0,0,0,3324,"Silver Conflict 14"
229,191537,82092,5,871,0,0,0,3325,"Bronze Conflict 14"
230,191724,82092,4,872,0,0,0,2505,"Futures Rewritten"
231,0,0,0,0,0,0,0,0,""
232,0,0,0,0,0,0,0,0,""
233,0,0,0,0,0,0,0,0,""
234,0,0,0,0,0,0,0,0,""
235,0,0,0,0,0,0,0,0,""
236,0,0,0,0,0,0,0,0,""
237,0,0,0,0,0,0,0,0,""
238,0,0,0,0,0,0,0,0,""
239,0,0,0,0,0,0,0,0,""
240,0,0,0,0,0,0,0,0,""
