key,0
22,"As the final step in determining the viability of materials sourced here in Sinus Ardorum, we must put them to the proof in actual products. These materials have already been confirmed safe, and we now ask our artisans to use them to produce prototypes of items such as tools and clothing. Should these meet our stringent standards, we will move to employ the materials widely in the initiative."
23,"Every day, more people arrive from Etheirys to join the initiative, and this has accelerated the depletion of supplies throughout the Moongate Hub. While most are non-mission-critical items such as cafeteria trays and containers, it would not instill confidence in newcomers if we cannot provide the basics. As such, we ask our artisans to help replenish our stores of daily necessities."
24,"The sky of Etheirys is notable for changing its hue during the course of the day. This phenomenon appears to have a calming effect on people, and in its absence, we fear that initiative members may become prone to illness. In order to ensure everyone's well-being, we wish to improve our rest and relaxation facilities, and ask our artisans to provide comfortable furnishings such as chairs, cushions, and beds."
25,"While the initiative has attracted many artisans from Etheirys, some are struggling more than others to adapt to an unfamiliar work environment. Left to their own devices, they cannot be expected to produce their best, and this will have implications on our productivity. To help our artisans to feel at ease, we seek contributions of furnishings and equipment that will enhance their experience."
26,"As the initiative grows in scale, more mission members are reporting that they lack the necessary tools to carry out their work, or that they must work with tools in poor repair. If this is allowed to continue, it will have a serious impact on efficiency and morale. To ensure that our mission stays on course, we request contributions of equipment, with a focus on those that have been prone to shortage."
27,"As the initiative progresses, certain unanticipated needs have begun to arise. These mainly consist of equipment used in the construction of new facilities along with the related safety gear, and we now turn to our artisans to supply these items to our specifications. As they find use in a wide range of demanding situations, from dizzying heights to deep tunnels, they must be durable as well as versatile in function."
28,"We seek components needed for the facilities due to be built around the Moongate Hub, as well as the Cosmoliner network. As the Cosmoliner will be deployed on other stars following satisfactory testing in Sinus Ardorum, we are looking to stockpile a large amount of components in preparation. In the case of bulky or complex items, we request that artisans report to us at each stage of the production process."
29,"Our researchers have been experiencing a shortage of equipment and materials─the result of oversight on our part. As an impediment to research means an impediment to the initiative as a whole, this must be addressed with all haste. We ask that you fulfill the researchers' requests, which range from small items that are readily prepared to large items that require multiple stages of processing."
30,"In the nations whence our researchers hail, there are apparently places of relaxation called “cafés.” Having conducted research into these establishments, we now seek to improve the rest and relaxation facilities at the Moongate Hub. According to our findings, in addition to certain beverages, furnishings such as bookshelves promote mental well-being, and we ask our artisans to contribute items that have this effect."
31,"In Sinus Ardorum, the transportation of materials is primarily handled by rover, but the rough terrain means that we must package everything carefully to prevent damage. To that end, there is always a need for packaging and related items, which we now ask our artisans to provide. The requirements vary depending on the object to be transported, so please prepare them according to specifications."
32,"On Etheirys and in Mare Lamentorum, there are apparently rare resources whose locations are passed down through folklore. We have discovered that materials of comparable rarity exist in Sinus Ardorum, and wish to use them to advance our initiative. As they are highly difficult to process, great preparation and care must be taken. We will issue a specialized device to assist artisans, but be warned that it has a limited charge."
33,"As construction of various facilities in Sinus Ardorum proceeds, demand has increased for bricks to stabilize the foundations of our facilities and lubricant to reduce the wear on metal parts. If we are to meet our schedule, a stable supply of these essentials is of the utmost importance. Looking ahead to further expansion, we have developed a set of standards that all equipment used in the Cosmic Exploration Initiative must follow, and request that all delivered materials meet said standards."
34,"Feedback from our workers has spurred a decision to improve the overall durability of the materials used at our construction sites. Procuring stronger, more versatile mortar and adhesive would ensure that our facilities endure even the harshest conditions. With future expansion of operations in mind, a set of standards has been developed for all materials used by the Cosmic Exploration Initiative. We ask that all deliveries meet said standards and are made with materials which can be found on the lunar surface."
35,"Upon scanning the vital signs of our workers who brave the harsh lunar environment, dodging falling meteorites and eluding toxic spongoi, we have found that some have neglected sleep and food in pursuit of the unknown, giving rise to worrying nutritional imbalances. If this problem is not addressed immediately, we risk a significant deterioration in the health of our most dedicated. We have prepared an ample supply of ingredients and supplements to address this issue, and ask that they be processed into beverages and food that will meet the nutritional needs of our workers."
36,"We have discovered a rare but nutrient-rich fluid within one of the aquatic plants cultivated in the Moongate Hub. Our researchers have suggested using this fluid to assist in the long-term preservation of our food, but first we must have samples of preserved foodstuffs and emergency supplies to evaluate its efficacy. While this fluid may only be the result of an uncommon mutation, we believe the potential applications to be worth exploring. We ask our artisans to provide us with foodstuffs or alchemical agents as their skills apply."
37,"As the initiative continues to gain more workers from Etheirys, we have been faced with a shortage of essential supplies to meet their needs for food, clothing, and shelter. With this in mind, we would like to replenish and expand the variety of items offered in the cafeteria and our habitation modules. Furthermore, as the members of the initiative become more diverse, there is a growing need to store food ingredients in smaller portions to accommodate various dietary preferences. To meet this need, we require storage items such as dishes, pots, and jars."
38,"A new species of aquatic life discovered in Calabash Cove apparently contains multiple beneficial substances. However, the substances have proven extremely delicate, and often degrade during processing. We seek skilled artisans to help us refine a stable method to extract and process these substances, and advise the utmost caution when handling the materials."
39,"In the vastness of the cosmos, none can predict what manner of accidents might occur. Should the unthinkable happen─for instance, if a ship were to stall in a stellar current, leaving it unmoored in the dark void of space─how would we survive? We must prepare for all eventualities, and to that end we mean to stockpile compact, stable, and long-lasting foodstuffs aboard our ship, not to mention carrots of happiness. We ask that all capable artisans deliver rations and beverages fortified with sufficient nutrients."
40,"An analysis of the vegetation in Weddingway's Bower has found that many specimens are exceptionally nutritious. Our researchers have theorized that such plants could be used as a basis for new types of cosmetics and food products─if only someone could solve the problem of the peculiar odor these plants emit. To that end, we shall make all the technology we have available at the disposal of artisans willing to help tackle this conundrum."
41,"Long-term habitation among the stars is unprecedented for most peoples, and among the many unknowns involved is its effect on mental well-being. We believe it a matter that demands careful consideration, and ask that our artisans of varied backgrounds create furnishings and food that evoke familiarity and comfort. Special focus should be placed on promoting mental harmony through aesthetic and olfactory means."
42,"It has come to the initiative's attention that the adventurers in Etheirys employ special foods and tinctures to enhance their abilities prior to engaging in decisive battles or delicate tasks. Having such items at our disposal would certainly help us deal with the various crises which arise in the course of our work. All available artisans are requested to deliver portable foodstuffs and alchemics which will make our workers more efficient."
43,"We have discovered that one of the aquatic organisms raised in the Moongate Hub secretes a fluid rich in nutrients, but have yet to test its effect on the various peoples which work with us. To determine whether this secretion is fit for consumption, the fluid must be processed into an edible form. While the organism in question may be only an anomalous mutation, we believe it has great potential, and recommend processing it into food products or alchemical mixtures."
44,"The initiative has decided to treat our workers to warm meals and fatigue-relieving medicine as a reward for their efforts. Considering our numbers, such an undertaking is no small feat, and requires the preparation of large quantities of product that maintains uniform quality in both effectiveness and flavor. Due to the complexity of the task, we ask that our artisans report to us for evaluation periodically during the course of their work."
45,"While Hydaelyn has blessed us Loporrits with an industriousness that can endure countless centuries, we are still driven by our spirits, and as such our performance fluctuates in relation to our mental well-being. To keep morale high, we request items that will enhance the mood of Loporrit workers. Just as people from Etheirys find comfort in verdant greens and soothing blues, we take solace in ashen greys that remind us of the moon─and of course, anything that tastes like carrots is a delicacy to our palates."
46,"Research into the breeding of aquatic life harvested in Sinus Ardorum proceeds apace, yet we have discovered that the feed on hand is suitable only for wild specimens. While cultivated specimens consume the feed, health scans do not show the expected improvements. We ask that our artisans deliver a mixture that meets the preferences of our cultivated animals, and that its ingredients are sourced from the local environment."
47,"We have received requests from initiative members hailing from Sharlayan to expand the variety of items available in the Moongate Hub's cafeteria. They have expressed a preference for high-energy meals that can be replenished at a moment's notice, and we have made an image of a meal we believe meets these demands. We ask that capable artisans do their utmost to create meals matching this image while using the provided nutritional ingredients."
48,"On Etheirys and in Mare Lamentorum, there are apparently rare resources whose locations are passed down through folklore. We have discovered that materials of comparable rarity exist in Sinus Ardorum, and wish to use them to advance our initiative. As they are highly difficult to process, great preparation and care must be taken. We will issue a specialized device to assist artisans, but be warned that it has a limited charge."
49,"Among the material samples collected during the initiative thus far, several have showed promise for further processing. To support ongoing construction, we must ascertain further practical applications of such materials, and ultimately provide project teams with these resources. First, however, we require additional samples to continue our tests."
50,"We seek to boost productivity and ascertain the feasibility of various initiative quotas. Determining the minimum time required to collect a set quantity of resources will provide valuable data for our purposes. Additionally, it is hoped that sharing the times achieved by exceptionally efficient contributors will inspire and motivate all of our project teams."
51,"The ongoing expansion of the Moongate Hub and its ancillary facilities requires a considerable stockpile of materials. As resource-gathering continues across Sinus Ardorum, we must strive towards ever-higher quotas and improved efficiency. Initially, the most expedient way to achieve this is to simply expand our gathering efforts. To this end, we ask all available contributors to assist with material procurement."
52,"We wish to gauge the initiative's resource-collecting capacity by gathering data at a single procurement site and verifying its potential for sustained productivity. Contributors' efforts will be documented via aerial drone, and it is our hope that this visual record will serve as a basis for future efficiency savings and personnel allocation strategies."
53,"Occasionally, reports indicate extraordinary resource collection rates from specific sites. We have determined that in some cases, these high yields are the result of contributors' technical skills and not merely a statistical anomaly. Our intention is to record these individual gathering feats via aerial drone and identify which techniques are the most efficient."
54,"To ensure the continued success of the initiative, it is imperative we conduct a thorough geological survey of Sinus Ardorum. Unused by we Loporrits until now, this crater is still awaiting large-scale investigation. Contributors are requested to obtain material samples that we may accurately measure resource distribution across the moon in its entirety."
55,"Naturally, we strive for quantity when gathering resources, but a discerning eye for quality is equally important. Indeed, it is high-grade materials in particular that make lunar engineering possible. We therefore ask contributors to seek out those carrots in the proverbial haystack, and secure the very best material specimens this moon has to offer."
56,"Thanks to the remarkable efforts of those involved, the Gleamslope interior is now accessible via Piercingway Tunnel. Preliminary drone scans have identified the area as a potential source of useful raw materials. Based on the visual data received, we now seek to conduct a thorough survey of the sector and obtain samples for further study. It is hoped that this initial foray will underpin future exploration and planning efforts."
57,"With the completion of the nadir lift comes access to the vast cavern known as the lunar nadir. Considering the relative proximity to the moon's core, the area is likely influenced by Zodiark's lingering aetherial residue. Unfortunately, due to the challenging topographical conditions, we are yet to conduct a complete drone scan, and thus seek contributors to survey the area and recover material samples─paying close attention to the quality of any requisitions."
58,"Reports indicate the difficult-to-access northwestern and southeastern fringes of Sinus Ardorum are abundant in rare resources. Researchers have theorized that these mineral deposits are like to be remnants of the meteorite impact that first formed the crater, and therefore highly durable. Indeed, samples gleaned thus far have proven this without exception. Given the value of such resources in starship construction and other engineering works, we request the swift recovery of high quality materials from these areas."
59,"In addition to primary construction materials, Sinus Ardorum is awash with resources utilized in a number of fabrication processes that are essential to our future interstellar endeavors. To ensure we have a sufficient stockpile, contributors are asked to gather resources and keep an eye out for materials of exceptional quality in particular."
60,"Owing to its ready accessibility, the area surrounding the Moongate Hub is favored as a material collection point. As the initiative progresses, however, over-reliance on this sector will likely have a detrimental impact on the environment. To avoid this, we must determine current resource levels in the area and assess the gathering potential of newly established sites, that we might more evenly distribute our resource gathering. A range of samples from different sites will aid in this endeavor."
61,"Powering operations across Sinus Ardorum, the energization station is vital to the success of our initiative. Crucially, it frees us from reliance on the aetheric energy bestowed by Hydaelyn that sustains Bestways Burrow. In order to maintain and expand our existing energy infrastructure, thus guaranteeing continued self-sufficiency, we seek contributors to gather the necessary resources."
62,"Here in Sinus Ardorum, a steady water supply ensures the survival of our ever-thirsty Etheirys-born contributors, and supports ongoing aquatic cultivation. The hydrofication station in particular is key to maintaining water purity, and routine replacement of its filtration system is critical. To this end, we require a plentiful stockpile of the materials required for filter fabrication."
63,"It is imperative we care for the environment wherever the initiative takes us. With the goal of reducing any negative impacts of our operations in Sinus Ardorum, we have installed air filters on much of our infrastructure─from mini rover exhausts to the circulation systems used throughout the Moongate Hub. Filters require a catalyst to function, and to ensure maximum efficiency, these must be fabricated using locally sourced materials. Contributors are requested to aid us in acquiring the necessary resources."
64,"According to geological surveys, Sinus Ardorum is home to materials comparable in rarity to those recorded in the folklore of Etheirys. Needless to say, acquiring such rarities would benefit our initiative considerably. Locating and gathering these resources will likely be difficult, and therefore require sufficient preparation and a diligent approach. Nonetheless, we deem such activities a key determinant for our future success."
65,"With the aid of Sharlayan researchers, we have released aquatic life native to Etheirys into decontaminated springs in Sinus Ardorum. Through aquacultural experimentation on the moon, we aim to increase sources of sustenance for our interstellar travels. Some time has passed since experimentation began, and it is imperative that the state of our lunar aquaculture be reviewed at regular intervals. As such, a sufficient sample size of various specimens is requested."
66,"Though all lunar springs were initially tainted with aetherochemicals, there are now a number of purified pools owing to the rainbow crystal's cleansing capabilites. Yet what became of the remnant unpurified waters, and what effect─if any─has our development of the surroundings had on them? In the pursuit of answers to these questions, we seek skilled fishers who can gather the desired samples and perform an ecological survey of the polluted waters. "
67,"We have an urgent request from the Moongate Hub cafeteria, the sole lunar establishment for providing foodstuffs to members of the initiative. A delay in deliveries from Etheirys has left the culinarians with no ingredients on hand to cook. Thus, we must turn to sources of nourishment local to Sinus Ardorum─namely, fish. As similar emergencies may occur during our interstellar expeditions, this is an opportunity for us to learn from experience. We urge contributors to gather the requested number of fish and deliver them as soon as possible."
68,"In ordinary circumstances, we would prepare bait and lure suited to reeling in fish of every variety for our voyage across the stars. Alas, our circumstances are anything but ordinary, and with the starship's limited capacity, we are in desperate need of proficient fishers who can capture fish of all kinds with limited stores of bait. Capable contributors are to use the distributed bait to capture as many different species of fish possible, which will simultaneously give us a glimpse into the ecological status of their chosen fishing hole."
69,"With limited resources available to carry out our initiative, large fish are an invaluable source of food and materials. It is in our best interest to capture them efficiently for the advancement─and cost-effectiveness─of our cause. We call upon our deftest fishers to flaunt their skills, and use the procured bait to catch as many large fish as possible."
70,"The utility provided by rare aquatic fauna cannot be overstated. Yet to use fathomless amounts of bait to acquire such specimens would hardly be a boon for our finances. Reeling in a hundred rare finds with a single lure─such is the aspiration of any fervent fisher. We challenge contributors to use the limited bait provided to capture as many rare specimens as possible."
71,"Aquatic resources serve a range of uses for our initiative, from providing materials for alchemical remedies, to becoming ingredients used in seasonings. Fish in particular contain small amounts of precious substances, and the larger the fish, the more we can hope to extract. To determine the amount of materials we can expect to retrieve from larger catches and set appropriate goals for the future, we call upon collaborators to reel in as many large fish as they are able."
72,"Due to Sinus Ardorum's unique aetheric conditions, flora and fauna are on rare occasion greatly enlarged. To investigate this phenomenon further, measurement of aetheric concentration in certain lunar springs and comparison of the average size of fish against the largest specimen is necessary. Aid us in determining the correlation between these factors by delivering the largest fish you reel in during the designated timeframe."
73,"Stockpiling of resources for interstellar travel is ongoing at the Moongate Hub. Until now, certain processed materials such as preserved foodstuffs and alchemical concoctions were imported from Etheirys. As costs are mounting, the call has been made to procure what materials we can from the moon instead. In light of this, collaborators are urged to secure high-quality resources from lunar springs."
74,"Sharlayan researchers are expanding the scope of their aquacultural experiments on the moon. Their aims are twofold: to study life in lunar springs, and to optimize the use of aquatic resources for processing purposes. Should their experiments bear fruit, we may have a means to procure valuable aquatic resources on the moon─and utilize our learnings on other stars besides! We ask that members of the initiative contribute to these research efforts by procuring high-quality samples from the marked out location."
75,"A diverse range of aquaculture thrives in Sinus Ardorum's springs, whether the waters be polluted or purified. While not connected by an ocean or river, distinct, functioning ecosystems can be discovered in each body of water. Sharlayan scholars are ecstatic about the possibilities waiting to be discovered here─and beyond as well. We ask that contributors help to facilitate their research by gathering the specified samples."
76,"Here in Sinus Ardorum, a steady water supply ensures the survival of our ever-thirsty Etheirys-born contributors, as well as supporting ongoing aquatic cultivation. The hydrofication station in particular is key to maintaining water purity, and routine replacement of its filtration system is critical. To this end, we require a plentiful stockpile of the materials required for filter fabrication."
77,"Drone analyses have revealed the high probability that certain aquatic life-forms may coexist in some springs, contrary to our initial hypotheses. Ascertaining the veracity of these analyses would greatly improve our understanding of aquatic life on the moon. Drones will continue to be a precious tool for our study and understanding of the cosmos, and as a first hop, we ask that contributors acquire samples of the designated specimens."
78,"Research on the effects aetherochemical contamination has on aquatic fauna and its correlation to their size proceeds apace. Comparison of average-sized fish with larger specimens in polluted waters will help us to gauge the influence of aetherochemicals. As such, contributors are requested to procure sufficient samples from the designated location."
79,"Investigations of the aetherochemical springs in Sinus Ardorum have revealed that there may exist species of aquatic life we have yet to discover. While only evidence of known species has been found thus far, and nigh all regarding our elusive quarries remains unknown, confirmation of our suspicions would be a major hop forward in our research efforts. We are cognizant that fulfillment of this task will be trying, and will evaluate any contributor who succeeds in the endeavor in high esteem."
80,""
81,"For the preservation and study of aquatic resources, development of vessels which recreate their natural environment is crucial. To ensure we can handle such resources with the utmost care in our interstellar travels, experimentation here on the moon is essential. Therefore, we would begin trialing the manufacture of preservative vessels for specimens procured from Sinus Ardorum's springs. Contributors are requested to model these vessels after the Studium's research tanks, reinforcing them for the purposes of transport."
82,"Storage capacity on the starship is limited, and thus it is essential we improve our ability to procure locally sourced materials during our interstellar expeditions. Therefore, we ask that contributors craft experimental tools using only materials found in Sinus Ardorum. This shall be an exercise not only of practical use to our future interstellar endeavors, but a scientific inquiry into what manner of tools contributors can craft from lunar resources."
83,"Unlike Mare Lamentorum, where structures wrought by Hydaelyn yet stand, Sinus Ardorum bears no trace of Etheirys's civilization. It makes a Loporrit wonder: can materials procured from this forlorn place be crafted into items which provide warmth and comfort to people's lives? It is with this query in mind that contributors are requested to utilize lunar resources in the recreation of furnishings seen on Etheirys. Once the finished product's safety is confirmed, we shall invite initiative members to review the utility of such items in their capacity as a reminder of home."
84,"Among the flora and minerals found in Sinus Ardorum, there are many which possess peculiar properties. Using them as materials for manufacturing will surely contribute to the pursuit of technical ingenuity on Etheirys. We have confirmed that the mineral matter and fibers procured from such sources possess a complementary composition for the processing of leather and cloth. We ask that contributors process these materials according to our specifications."
85,"We have discovered that a combination of rare meteoric irons, crystals, secretions from fish, and more have formed into precipitates in springs found throughout Sinus Ardorum. Surely, such materials, imbued with unique aetherial properties as they are, unlock countless possibilities for the development of myriad items. Contributors are requested to process these resources into a more malleable state for production."
86,"Sources of sustenance are of vital importance to Etheirys-born members of the initiative, this much is known. While some resources found in Sinus Ardorum can be used as a food source, many unfortunately expire rapidly. To circumvent this, we ask that contributors procure the designated resources, and prepare them immediately for preservation, that they be can used as rations for an extended period of time."
87,"An astromagnetic storm has caused a shutdown of the systems in Piercingway Tunnel. While they are currently being restarted in safe mode, the lighting fixtures are inoperative, hindering excavations coming in and out of Gleamslope. However, we face a shortage of the materials and tools to make these emergency repairs, and ask that any available hands make prompt deliveries of supplies directly to the site."
88,"The rover responsible for delivering supplies between bases has malfunctioned due to an astromagnetic storm, causing a loss of food and insulating materials that has led to a delay in our schedule. As this could adversely affect the entire initiative, we ask our capable helpers to procure emergency food and materials. Any deliveries will be collected on the western side of the main crater─the initiative thanks you ahead of time for your cooperation."
89,"We have detected a large eruption of aether at the rock slide located in the southern sector of the Cosmoor. Thankfully, the surface is stable and there is no danger of collapse, meaning that the aether can be harvested as a resource. Operations are already underway on-site, but the volume of aether greatly exceeds expectations, creating a need for additional tanks and parts. We ask that any available artisans deliver these supplies as quickly as possible."
90,"Numerous reports indicate that an astromagnetic storm has caused our drones in the northern sector of the Cosmoor to malfunction and crash. Although many of their tracking signals are down, swift retrieval and repair of the fallen drones will help minimize the incident's impact on the initiative. Therefore, we ask that any available personnel venture into nearby bodies of water and rocky outcroppings in search of the machines."
91,"A shower of small meteorites was detected to the southwest of the Moongate Hub, and the objects have become obstructions to various activities in the area. While prompt removal of the meteorites is necessary, we believe some may contain rare and valuable metals, which we hope to extract and utilize as resources. Our teams have already begun breaking down the fallen objects, but they report a shortage of spare tools. We request the swift delivery of said tools and the retrieval of valuable meteorites from the area."
92,"A rover transporting supplies was caught in a meteor shower near the Fallen Tears and overturned, which is likely to cause significant delays in our logistics scheduling. To minimize negative effects, we have an unorthodox request: any available artisans are to go to the site of the incident and manufacture sheet metal and precision parts necessary for the rover's recovery. Any extra materials produced will be used as spare parts."
93,"One of our expeditions into the lunar nadir has come across an unusual gas emission, thought to be caused by a meteor impact. While the gas appears to be harmless in small amounts, the risks of inhaling it in large quantities remain unclear. We are currently working to remove the accumulated gas, but the high volume of the substance has caused a shortage of necessary equipment and gear, which we ask our artisans to deliver directly."
94,"A large eruption of gaseous vapors has been detected underground in the lunar nadir, and workers exposed to the gas for an extended amount of time report headaches and nausea. They have evacuated to the northern sector of the lunar nadir and are receiving treatment. However, the eruption has yet to subside, and more workers may be affected. Therefore, we ask that our artisans prepare medicine and easily digestible food, then deliver it directly to the site to help the afflicted."
95,"The sporing mist has given rise to highly toxic mutant spongoi in the southern sector of Weddingway's Bower. Their spores can adhere to nearby workers, plants, and ships, and immediate eradication is necessary to prevent adverse effects. Workers are already burning the spongoi away with flamethrowers, but they face a shortage of fuel, flame-resistant cloth, and protective gear. We require skilled artisans to prepare these materials and deliver them with the utmost haste."
96,"Further analysis of the sporing mist has revealed a much broader spread than originally projected. Reports indicate that vegetation and life in the northeastern sector of the Cosmoor have been affected. While no harmful toxins or similar abnormalities have been detected, we cannot rule out the presence of harmful mutations. We ask that any capable hands travel to the Cosmoor and investigate the effects of the sporing mist, then collect biological samples for further analysis."
97,"A mutant species of cactus has been identified near the blooming beds in Weddingway's Bower─we suspect as a result of the sporing mist. It appears its spines are toxic, and workers have been deployed to the area to eradicate the cacti before they become thorns in our collective sides. They report shortages of equipment and fuel, so we request skilled artisans to prepare and deliver more supplies so that the burning can continue unabated."
98,"It appears Weddingway's Bower is home to a form of beneficial spongos, which can be found to the east of the blooming beds. With robust and viscous mycelium, we believe it can be processed into durable fabric suited for interstellar exploration or converted into hard, lightweight construction materials that can adapt to varied environments. Since the spongoi must be processed immediately after collection, we are putting out an urgent call for skilled artisans. We look forward to your valuable contribution to the initiative."
99,"Craft the specified number of items with limited supplies.
High-quality items will earn a higher score."
100,"Craft the specified number of collectables with limited supplies.
Collectability will be scored."
101,"Craft the specified number of items with limited time and supplies.
High-quality items will earn a higher score."
102,"Craft the specified number of collectables with limited time and supplies.
Collectability will be scored."
103,"Gather the specified number of items from limited gathering points.
Number of items will be scored."
104,"Gather the specified number of items as quickly as possible.
More time remaining will earn a higher score."
105,"Gather the specified number of items within the time limit.
Number of items will be scored."
106,"Achieve the target score within the time limit.
Successful chains will be scored."
107,"Achieve the target score within the time limit.
Instances of Gatherer's Boon will be scored."
108,"Achieve the target score within the time limit.
Chains and instances of Gatherer's Boon will be scored."
109,"Gather collectables and achieve the target score within the time limit.
Collectability will be scored."
110,"Obtain the specified number of reduced items as quickly as possible.
More time remaining will earn a higher score."
111,"Gather items and achieve the target score within the time limit.
Number of items and collectability will be scored."
112,"Obtain the specified number of reduced items within the time limit.
Number of items will be scored."
113,"Catch a variety of fish as quickly as possible.
More time remaining will earn a higher score."
114,"Catch specified fish as quickly as possible.
More time remaining will earn a higher score."
115,"Catch fish as quickly as possible.
More time remaining will earn a higher score."
