key,0,1,2,3,4,5,6
11,531,70625,4,3,0,"Persistent Pot","Afflicted with an insatiable appetite for elixirs, these diminutive creatures are technically soulkin, although their habits and life cycle are little understood. As such, alternative theories concerning their nature abound, chief among them the notion that they are in fact a species of voidsent related to the imp. Equally, debates rage regarding their thirst for elixir. Some naturalists posit that the need is nutritional, while others suggest the creatures simply enjoy burdening their interlocutors with unreasonable demands. Perhaps one day science will produce a compelling answer."
12,514,70608,2,1,11606915,"Heathcliff","Almost entirely devoid of trees and other large flora, these undulating hills are stalked by beasts who need not fear the lack of cover on account of their sheer size and ferocity. Standing stately and silent among the prowling creatures is a rotunda, built upon an ornately patterned aetherial node. This node may well be the centerpoint of whatever arcane nexus powers the island's ward and obscures the crescent's very existence from those who approach."
13,511,70605,2,1,11606909,"The Fell Warren","Deep within the caves running through the rugged mountains of the Occult Crescent lies a ruined ancient city. The prevalence of pointed arches calls to mind ancient Skalla, which once flourished in Gyr Abania before the Sixth Umbral Calamity inundated the land. Although much of Skalla now sleeps beneath Loch Seld, these remnants bear all the hallmarks of its unusual architectural process: the masterful sculpting of wind-weathered stone formations."
14,528,70622,4,3,0,"Mythic Idol","Found in the depths of the crystallized caverns, this creature's fragile ceramic form belies an enduring strength. The magical runes upon its torso allow it to summon minions and arcane artifacts in battle, making it a challenging, unpredictable foe. Details regarding the mythic idol's creation have always been shrouded in mystery. Records indicate that even the people of Skalla, who often utilized such constructs, were unaware of their provenance. Given that Gyr Abania has long been a hub for trade with the East, there is every likelihood that the underlying technology was developed in foreign lands and deliberately kept secret."
15,512,70606,2,1,11606912,"The Shadowed City","Towering above the forlorn streets and shuttered buildings of this once-magnificent city is a colossal pyramid visible from malms away. Its architecture distinctly resembles that of Mhach, a great power reduced to naught by the War of the Magi and subsequent Sixth Umbral Calamity. As the stigma associated with Mhach's forbidden arts remains strong today, the secrets of its destructive magicks and summoning rituals have been largely left to slumber in the desolate swamplands of Yafaem─and perhaps here, in this ruined metropolis."
16,525,70619,4,3,0,"Black Chocobo","Black-feathered chocobos capable of flight are the culmination of a lengthy selective breeding process, and are seldom encountered in the wild. The Occult Crescent, however, is home to a sizable population that seem to thrive despite the numerous fiends roaming the isle. Whether they are escaped stable chocobos from the mainland or were brought here intentionally remains unclear."
17,526,70620,4,3,0,"Crescent Berserker","The shadowed city often echoes with the footfalls of this hulking, vaguely manlike scourge. Despite its mortal appearance, it is no different to the soulless voidsent that swarm the nearby streets─an artificial construct brought to life by aetherial energies for use as a familiar, like as not. Given that the soul shard in its possession allows it to wield a berserker's techniques, it more than makes up for what it lacks in intelligence with unbridled fury."
18,515,70609,2,1,11606922,"Eldergrowth","The Occult Crescent is home to a wealth of architectural ruins seemingly handpicked from various fallen civilizations, and this sense of curation extends to the island's plant life as well. For example, one humid region is home to giant trees that could well be a millennium old, yet are entirely unsuited to the local environment. The logical conclusion is that the trees were transplanted from some far-flung place, yet why seek to transform the island's ecology in such a manner?"
19,513,70607,2,1,11606914,"The Abandoned Ascent","Rising out of the wetlands, this crumbling edifice features a multitude of interlocking stairways and stone platforms. Its architecture does not resemble any known style, although it likely originated in the Fifth Astral Era. Indeed, the indigo blue accents found throughout the structure match descriptions of a color reportedly held sacred by one of the twelve city-states from the period. Sadly, the dearth of archaeological evidence makes comparative studies impossible."
20,527,70621,4,3,0,"Cloister Demon","Having been summoned forth from the void, this powerful fiend now resides near the abandoned ascent. Entering into pacts with such voidsent is an ancient practice that continues to this day, despite the inherent risks. Bound thus to their summoners, these creatures serve myriad roles: from instruments of brute force to bestowers of supernatural power and arcane weapons. One wonders what duties the cloister demon was assigned in exchange for corporeal form and aether-given vitality."
21,518,70612,2,1,11606925,"The Silent Streets","Surrounding the base of the shadowed city's great pyramid is a labyrinth of streets flanked by imposing apartment facades. The architectural motifs on display are unmistakably late-Mhachi in origin.

Having foreseen the coming floods, the mages of Mhach constructed a floating island, that the populace might escape the impending deluge. The impossibly tall buildings of its residential quarter made efficient use of the space available, and stand as a testament to the ingenuity of Mhachi engineering even today. The attention to detail is evident in the protective glyphs carved into every ilm of these ruins."
22,519,70613,2,1,11606926,"The Ancient Stoneworks","Amdapori golems, originally conceived of to combat Mhachi black magi, are said to have once been produced in workshops like this one. Initially, the constructs were simplistic and functional, but as the Amdapori perfected their craft, they began to represent people and animals alike. Towards the close of the Fifth Astral Era, the creations became ever more removed from reality, with craftsmen giving life to winged creatures and other flights of fancy."
23,517,70611,2,1,11606924,"The Wanderer's Haven","The ancient city-state of Nym is known for its worship of Oschon, the Wanderer. In his honor, a sanctuary was built among the peaks of Vylbrand, and a comparable monument founded upon the shore─aligned so as to receive the sacred mountain winds that flowed down from on high. Although the coastal structure was lost to the floodwater of the Sixth Umbral Calamity, its essence lives on in this Occult Crescent relic."
24,516,70610,2,1,11606923,"The Brazier","The histories indicate that one Fifth Astral Era city-state revered Nald'thal as god of the forge, its citizens frequently rendering up offerings and lighting sacred beacons to honor His command over the element of fire. For this purpose, circular fora were built atop many public buildings, allowing the people to construct mighty bonfires of worship. A similar feature is present at the summit of the abandoned ascent."
25,524,70618,3,2,0,"The Island's Architect","This individual is the unseen hand presiding over the Occult Crescent, and master of countless familiars, including the faerie, Iris. Seemingly, their ultimate goal is to protect and preserve Fifth Astral Era cultures, although in a manner which prevents the period's blighted legacy─and the knowledge that brought about the War of the Magi─from transmitting to future generations. The mystery of this contradictory aim is compounded further by the ethereal voice that has guided at least one soul to the isle..."
26,532,70626,4,3,0,"Demon Tablet","Upon entering the Tower of Blood, intruders are met with this grim stone guardian, a variant of the demon walls that defended ancient Amdapor. As techniques for producing these soulkin developed, Amdapori artisans crafted ever more intricate automata, of which this specimen is a fine example. Covered in magical inscriptions, it appears optimized for preventing the ingress of threats into the tower."
27,533,70627,4,3,0,"Dead Stars","Nereid, Triton, and Phobos─a triumvirate of pranksters wielding the power of frost, fire, and poison, respectively. Using their command of the elements, the trio manipulate the weather on the Occult Crescent, having apparently been tasked with preserving the isle's transplanted flora. These familiars are endowed with sufficient intelligence to carry out their duties, but their language and demeanor are decidedly infantile. Whether this was intentional or simply an aberration resulting from eons of continued service is unclear."
28,534,70628,4,3,0,"Marble Dragon","This golem must surely be considered among the masterworks of Amdapori craftsmanship. Serving to protect the Tower of Blood from trespassers, its movements and ferocity match that of a living, breathing dragon─an impressive feat considering the fact this guardian is naught but aether-imbued marble. Given the startling attention to detail, the creator must have visited Dravania to observe their scaled muses firsthand."
29,535,70629,4,3,0,"Magitaur","This monstrous brute guards the uppermost floor of the Tower of Blood. Although voidsent of its ilk are seldom endowed with much intelligence, this specimen is capable of complex combat techniques, guided by skillful manipulation of magical stone tablets. However, it is Magitaur's arsenal of dread weapons, including the rune axe, the sage's staff, the assassin's dagger, and the holy lance─all of which date back to the War of the Magi─that make it an opponent as treacherous as any of its more elevated kin."
30,520,70614,2,1,11606928,"The Secluded Stacks","At the pinnacle of the Tower of Blood sits an ancient study filled with tomes, tablets, and manuscripts from the Fifth Astral Era. Unfortunately, the entire collection is written in a script bearing no obvious resemblance to any extant language, rendering the documents indecipherable. Perhaps the owner concocted the script as a means of concealing the knowledge contained therein─but what could necessitate such elaborate encoding?"
