key,0,1,2,3,4,5,6,7,8,9
10042,179,184,0,0,5,2,0,0,17500,"Gladiator 42"
10043,73,187,0,0,5,2,0,0,18000,"Gladiator 43"
10044,319,0,0,0,5,0,0,0,18500,"Gladiator 44"
10045,311,0,0,0,5,0,0,0,19000,"Gladiator 45"
10046,313,0,0,0,3,0,0,0,19500,"Gladiator 46"
10047,280,0,0,0,5,0,0,0,20000,"Gladiator 47"
10048,200,0,0,0,5,0,0,0,20500,"Gladiator 48"
10049,290,0,0,0,5,0,0,0,21000,"Gladiator 49"
10050,332,90,0,0,5,5,0,0,21500,"Gladiator 50"
20001,207,0,0,0,4,0,0,0,75,"Pugilist 01"
20002,206,0,0,0,4,0,0,0,180,"Pugilist 02"
20003,208,0,0,0,4,0,0,0,360,"Pugilist 03"
20004,209,0,0,0,4,0,0,0,410,"Pugilist 04"
20005,214,0,0,0,4,0,0,0,530,"Pugilist 05"
20006,9,0,0,0,4,0,0,0,980,"Pugilist 06"
20007,217,0,0,0,4,0,0,0,1100,"Pugilist 07"
20008,218,0,0,0,4,0,0,0,1300,"Pugilist 08"
20009,219,0,0,0,4,0,0,0,1600,"Pugilist 09"
20010,225,226,222,0,2,2,2,0,1700,"Pugilist 10"
20011,228,0,0,0,4,0,0,0,2300,"Pugilist 11"
20012,227,0,0,0,4,0,0,0,3200,"Pugilist 12"
20013,233,0,0,0,4,0,0,0,4000,"Pugilist 13"
20014,232,0,0,0,4,0,0,0,4500,"Pugilist 14"
20015,115,234,235,0,2,2,2,0,5000,"Pugilist 15"
20016,237,0,0,0,4,0,0,0,5300,"Pugilist 16"
20017,241,0,0,0,4,0,0,0,5500,"Pugilist 17"
20018,239,0,0,0,4,0,0,0,5700,"Pugilist 18"
20019,238,0,0,0,4,0,0,0,5900,"Pugilist 19"
20020,243,242,244,0,2,2,2,0,6100,"Pugilist 20"
20021,134,0,0,0,5,0,0,0,6300,"Pugilist 21"
20022,136,0,0,0,5,0,0,0,6500,"Pugilist 22"
20023,33,0,0,0,5,0,0,0,6700,"Pugilist 23"
20024,34,0,0,0,5,0,0,0,6900,"Pugilist 24"
20025,139,149,258,0,3,3,3,0,7100,"Pugilist 25"
20026,157,0,0,0,5,0,0,0,7600,"Pugilist 26"
20027,260,0,0,0,5,0,0,0,8600,"Pugilist 27"
20028,156,0,0,0,5,0,0,0,9400,"Pugilist 28"
20029,160,0,0,0,5,0,0,0,9700,"Pugilist 29"
20030,37,169,167,0,3,3,3,0,10000,"Pugilist 30"
20031,41,0,0,0,5,0,0,0,11000,"Pugilist 31"
20032,264,0,0,0,5,0,0,0,12000,"Pugilist 32"
20033,269,0,0,0,5,0,0,0,12500,"Pugilist 33"
20034,171,0,0,0,5,0,0,0,13000,"Pugilist 34"
20035,51,56,58,0,3,3,3,0,13500,"Pugilist 35"
20036,64,0,0,0,5,0,0,0,14000,"Pugilist 36"
20037,296,0,0,0,5,0,0,0,14500,"Pugilist 37"
20038,298,0,0,0,5,0,0,0,15000,"Pugilist 38"
20039,300,0,0,0,5,0,0,0,16000,"Pugilist 39"
20040,303,177,178,0,3,3,3,0,16500,"Pugilist 40"
20041,275,0,0,0,6,0,0,0,17000,"Pugilist 41"
20042,73,0,0,0,6,0,0,0,17500,"Pugilist 42"
20043,189,0,0,0,2,0,0,0,18000,"Pugilist 43"
20044,190,0,0,0,6,0,0,0,18500,"Pugilist 44"
20045,334,309,317,0,3,3,3,0,19000,"Pugilist 45"
20046,312,0,0,0,6,0,0,0,19500,"Pugilist 46"
20047,321,0,0,0,6,0,0,0,20000,"Pugilist 47"
20048,193,0,0,0,6,0,0,0,20500,"Pugilist 48"
20049,326,0,0,0,6,0,0,0,21000,"Pugilist 49"
20050,282,290,88,0,3,3,4,0,21500,"Pugilist 50"
30001,1,0,0,0,3,0,0,0,75,"Marauder 01"
30002,2,0,0,0,3,0,0,0,180,"Marauder 02"
30003,3,0,0,0,3,0,0,0,360,"Marauder 03"
30004,7,0,0,0,3,0,0,0,410,"Marauder 04"
30005,6,0,0,0,3,0,0,0,530,"Marauder 05"
30006,8,0,0,0,3,0,0,0,980,"Marauder 06"
30007,11,0,0,0,3,0,0,0,1100,"Marauder 07"
30008,12,0,0,0,3,0,0,0,1300,"Marauder 08"
30009,15,0,0,0,3,0,0,0,1600,"Marauder 09"
30010,17,0,0,0,3,0,0,0,1700,"Marauder 10"
30011,18,0,0,0,4,0,0,0,2300,"Marauder 11"
30012,20,0,0,0,4,0,0,0,3200,"Marauder 12"
30013,21,0,0,0,4,0,0,0,4000,"Marauder 13"
30014,22,0,0,0,4,0,0,0,4500,"Marauder 14"
30015,23,0,0,0,4,0,0,0,5000,"Marauder 15"
30016,24,0,0,0,4,0,0,0,5300,"Marauder 16"
30017,25,26,27,0,4,3,2,0,5500,"Marauder 17"
30018,29,0,0,0,4,0,0,0,5700,"Marauder 18"
30019,28,0,0,0,4,0,0,0,5900,"Marauder 19"
30020,30,0,0,0,4,0,0,0,6100,"Marauder 20"
30021,32,0,0,0,4,0,0,0,6300,"Marauder 21"
30022,135,0,0,0,4,0,0,0,6500,"Marauder 22"
30023,246,0,0,0,4,0,0,0,6700,"Marauder 23"
30024,145,0,0,0,4,0,0,0,6900,"Marauder 24"
30025,149,0,0,0,4,0,0,0,7100,"Marauder 25"
30026,252,0,0,0,4,0,0,0,7600,"Marauder 26"
30027,150,251,257,0,4,3,2,0,8600,"Marauder 27"
30028,256,0,0,0,4,0,0,0,9400,"Marauder 28"
30029,159,0,0,0,4,0,0,0,9700,"Marauder 29"
30030,165,0,0,0,4,0,0,0,10000,"Marauder 30"
30031,168,0,0,0,4,0,0,0,11000,"Marauder 31"
30032,166,269,48,0,4,3,2,0,12000,"Marauder 32"
30033,46,0,0,0,4,0,0,0,12500,"Marauder 33"
30034,52,0,0,0,4,0,0,0,13000,"Marauder 34"
30035,56,0,0,0,4,0,0,0,13500,"Marauder 35"
30036,294,0,0,0,4,0,0,0,14000,"Marauder 36"
30037,297,296,300,0,4,3,2,0,14500,"Marauder 37"
30038,302,0,0,0,4,0,0,0,15000,"Marauder 38"
30039,303,0,0,0,4,0,0,0,16000,"Marauder 39"
30040,66,0,0,0,4,0,0,0,16500,"Marauder 40"
30041,178,0,0,0,5,0,0,0,17000,"Marauder 41"
30042,275,73,187,0,5,3,2,0,17500,"Marauder 42"
30043,186,0,0,0,1,0,0,0,18000,"Marauder 43"
30044,190,0,0,0,5,0,0,0,18500,"Marauder 44"
30045,309,0,0,0,5,0,0,0,19000,"Marauder 45"
30046,322,0,0,0,5,0,0,0,19500,"Marauder 46"
30047,78,192,278,0,5,3,2,0,20000,"Marauder 47"
30048,202,0,0,0,5,0,0,0,20500,"Marauder 48"
30049,283,0,0,0,5,0,0,0,21000,"Marauder 49"
30050,93,0,0,0,5,0,0,0,21500,"Marauder 50"
40001,1,0,0,0,3,0,0,0,75,"Lancer 01"
40002,95,0,0,0,3,0,0,0,180,"Lancer 02"
40003,96,0,0,0,3,0,0,0,360,"Lancer 03"
40004,97,0,0,0,3,0,0,0,410,"Lancer 04"
40005,100,0,0,0,3,0,0,0,530,"Lancer 05"
40006,102,0,0,0,3,0,0,0,980,"Lancer 06"
40007,103,104,0,0,3,3,0,0,1100,"Lancer 07"
40008,105,0,0,0,3,0,0,0,1300,"Lancer 08"
40009,108,111,0,0,3,3,0,0,1600,"Lancer 09"
40010,109,0,0,0,3,0,0,0,1700,"Lancer 10"
40011,115,0,0,0,3,0,0,0,2300,"Lancer 11"
40012,116,0,0,0,3,0,0,0,3200,"Lancer 12"
40013,118,0,0,0,3,0,0,0,4000,"Lancer 13"
40014,119,0,0,0,3,0,0,0,4500,"Lancer 14"
40015,120,121,0,0,3,3,0,0,5000,"Lancer 15"
40016,122,0,0,0,3,0,0,0,5300,"Lancer 16"
40017,123,126,0,0,3,3,0,0,5500,"Lancer 17"
40018,132,0,0,0,3,0,0,0,5700,"Lancer 18"
40019,130,131,0,0,3,3,0,0,5900,"Lancer 19"
40020,133,0,0,0,3,0,0,0,6100,"Lancer 20"
40021,32,0,0,0,4,0,0,0,6300,"Lancer 21"
40022,136,0,0,0,4,0,0,0,6500,"Lancer 22"
40023,246,0,0,0,4,0,0,0,6700,"Lancer 23"
40024,147,0,0,0,4,0,0,0,6900,"Lancer 24"
40025,248,151,0,0,3,4,0,0,7100,"Lancer 25"
40026,252,0,0,0,4,0,0,0,7600,"Lancer 26"
40027,257,158,0,0,4,3,0,0,8600,"Lancer 27"
40028,261,0,0,0,4,0,0,0,9400,"Lancer 28"
40029,162,37,0,0,4,3,0,0,9700,"Lancer 29"
40030,164,0,0,0,4,0,0,0,10000,"Lancer 30"
40031,165,0,0,0,4,0,0,0,11000,"Lancer 31"
40032,40,0,0,0,4,0,0,0,12000,"Lancer 32"
40033,268,269,0,0,4,3,0,0,12500,"Lancer 33"
40034,172,0,0,0,4,0,0,0,13000,"Lancer 34"
40035,63,58,0,0,4,3,0,0,13500,"Lancer 35"
40036,297,0,0,0,4,0,0,0,14000,"Lancer 36"
40037,294,173,0,0,4,3,0,0,14500,"Lancer 37"
40038,175,0,0,0,4,0,0,0,15000,"Lancer 38"
40039,302,305,0,0,4,3,0,0,16000,"Lancer 39"
40040,274,0,0,0,4,0,0,0,16500,"Lancer 40"
40041,308,307,0,0,5,4,0,0,17000,"Lancer 41"
40042,73,0,0,0,5,0,0,0,17500,"Lancer 42"
40043,187,189,0,0,5,2,0,0,18000,"Lancer 43"
40044,190,0,0,0,5,0,0,0,18500,"Lancer 44"
40045,333,311,0,0,4,5,0,0,19000,"Lancer 45"
40046,312,0,0,0,5,0,0,0,19500,"Lancer 46"
40047,77,325,0,0,5,4,0,0,20000,"Lancer 47"
40048,327,0,0,0,5,0,0,0,20500,"Lancer 48"
40049,204,290,0,0,5,4,0,0,21000,"Lancer 49"
40050,92,0,0,0,5,0,0,0,21500,"Lancer 50"
50001,1,0,0,0,4,0,0,0,75,"Archer 01"
50002,95,0,0,0,4,0,0,0,180,"Archer 02"
50003,96,0,0,0,4,0,0,0,360,"Archer 03"
50004,97,0,0,0,4,0,0,0,410,"Archer 04"
50005,101,0,0,0,4,0,0,0,530,"Archer 05"
50006,98,0,0,0,4,0,0,0,980,"Archer 06"
50007,103,0,0,0,4,0,0,0,1100,"Archer 07"
50008,108,0,0,0,4,0,0,0,1300,"Archer 08"
50009,107,0,0,0,4,0,0,0,1600,"Archer 09"
50010,110,0,0,0,4,0,0,0,1700,"Archer 10"
50011,112,0,0,0,4,0,0,0,2300,"Archer 11"
50012,115,0,0,0,4,0,0,0,3200,"Archer 12"
50013,113,116,117,118,1,1,1,1,4000,"Archer 13"
50014,119,0,0,0,4,0,0,0,4500,"Archer 14"
50015,120,0,0,0,4,0,0,0,5000,"Archer 15"
50016,122,0,0,0,4,0,0,0,5300,"Archer 16"
50017,123,0,0,0,4,0,0,0,5500,"Archer 17"
50018,128,0,0,0,3,0,0,0,5700,"Archer 18"
50019,133,0,0,0,4,0,0,0,5900,"Archer 19"
50020,129,0,0,0,4,0,0,0,6100,"Archer 20"
50021,32,0,0,0,5,0,0,0,6300,"Archer 21"
50022,135,0,0,0,5,0,0,0,6500,"Archer 22"
50023,33,246,138,144,2,2,2,2,6700,"Archer 23"
50024,146,0,0,0,5,0,0,0,6900,"Archer 24"
50025,152,0,0,0,5,0,0,0,7100,"Archer 25"
50026,253,0,0,0,5,0,0,0,7600,"Archer 26"
50027,257,0,0,0,5,0,0,0,8600,"Archer 27"
50028,157,0,0,0,5,0,0,0,9400,"Archer 28"
50029,159,0,0,0,5,0,0,0,9700,"Archer 29"
50030,37,0,0,0,5,0,0,0,10000,"Archer 30"
50031,165,0,0,0,5,0,0,0,11000,"Archer 31"
50032,265,0,0,0,5,0,0,0,12000,"Archer 32"
50033,264,47,269,172,2,2,2,2,12500,"Archer 33"
50034,52,0,0,0,5,0,0,0,13000,"Archer 34"
50035,56,0,0,0,5,0,0,0,13500,"Archer 35"
50036,63,65,62,272,2,2,2,2,14000,"Archer 36"
50037,295,0,0,0,5,0,0,0,14500,"Archer 37"
50038,298,0,0,0,5,0,0,0,15000,"Archer 38"
50039,301,0,0,0,5,0,0,0,16000,"Archer 39"
50040,307,0,0,0,5,0,0,0,16500,"Archer 40"
50041,306,0,0,0,5,0,0,0,17000,"Archer 41"
50042,308,0,0,0,5,0,0,0,17500,"Archer 42"
50043,72,73,179,187,2,2,2,2,18000,"Archer 43"
50044,319,0,0,0,5,0,0,0,18500,"Archer 44"
50045,191,0,0,0,5,0,0,0,19000,"Archer 45"
50046,314,318,320,279,2,2,2,2,19500,"Archer 46"
50047,194,0,0,0,5,0,0,0,20000,"Archer 47"
50048,205,0,0,0,5,0,0,0,20500,"Archer 48"
50049,285,0,0,0,5,0,0,0,21000,"Archer 49"
50050,89,0,0,0,5,0,0,0,21500,"Archer 50"
60001,1,0,0,0,3,0,0,0,75,"Conjurer 01"
60002,95,0,0,0,3,0,0,0,180,"Conjurer 02"
60003,96,0,0,0,3,0,0,0,360,"Conjurer 03"
60004,97,0,0,0,3,0,0,0,410,"Conjurer 04"
60005,99,0,0,0,3,0,0,0,530,"Conjurer 05"
60006,98,0,0,0,3,0,0,0,980,"Conjurer 06"
60007,101,0,0,0,3,0,0,0,1100,"Conjurer 07"
60008,102,0,0,0,3,0,0,0,1300,"Conjurer 08"
60009,106,0,0,0,3,0,0,0,1600,"Conjurer 09"
60010,114,0,0,0,3,0,0,0,1700,"Conjurer 10"
60011,109,0,0,0,3,0,0,0,2300,"Conjurer 11"
60012,115,113,0,0,3,2,0,0,3200,"Conjurer 12"
60013,18,0,0,0,3,0,0,0,4000,"Conjurer 13"
60014,118,0,0,0,3,0,0,0,4500,"Conjurer 14"
60015,121,0,0,0,3,0,0,0,5000,"Conjurer 15"
60016,122,0,0,0,3,0,0,0,5300,"Conjurer 16"
60017,123,0,0,0,3,0,0,0,5500,"Conjurer 17"
60018,127,0,0,0,3,0,0,0,5700,"Conjurer 18"
60019,130,0,0,0,3,0,0,0,5900,"Conjurer 19"
60020,131,0,0,0,3,0,0,0,6100,"Conjurer 20"
60021,32,0,0,0,3,0,0,0,6300,"Conjurer 21"
60022,135,245,247,0,3,2,2,0,6500,"Conjurer 22"
60023,139,0,0,0,3,0,0,0,6700,"Conjurer 23"
60024,143,0,0,0,3,0,0,0,6900,"Conjurer 24"
60025,151,0,0,0,3,0,0,0,7100,"Conjurer 25"
60026,252,0,0,0,3,0,0,0,7600,"Conjurer 26"
60027,255,0,0,0,3,0,0,0,8600,"Conjurer 27"
60028,158,0,0,0,3,0,0,0,9400,"Conjurer 28"
60029,159,0,0,0,3,0,0,0,9700,"Conjurer 29"
60030,37,0,0,0,3,0,0,0,10000,"Conjurer 30"
60031,169,0,0,0,4,0,0,0,11000,"Conjurer 31"
60032,167,43,50,265,4,2,2,1,12000,"Conjurer 32"
60033,170,0,0,0,4,0,0,0,12500,"Conjurer 33"
60034,52,0,0,0,4,0,0,0,13000,"Conjurer 34"
60035,297,0,0,0,4,0,0,0,13500,"Conjurer 35"
60036,174,0,0,0,4,0,0,0,14000,"Conjurer 36"
60037,175,0,0,0,4,0,0,0,14500,"Conjurer 37"
60038,302,0,0,0,4,0,0,0,15000,"Conjurer 38"
60039,299,0,0,0,4,0,0,0,16000,"Conjurer 39"
60040,308,0,0,0,4,0,0,0,16500,"Conjurer 40"
60041,273,0,0,0,4,0,0,0,17000,"Conjurer 41"
60042,66,306,72,73,4,2,2,1,17500,"Conjurer 42"
60043,183,0,0,0,2,0,0,0,18000,"Conjurer 43"
60044,191,0,0,0,4,0,0,0,18500,"Conjurer 44"
60045,312,0,0,0,4,0,0,0,19000,"Conjurer 45"
60046,323,0,0,0,4,0,0,0,19500,"Conjurer 46"
60047,77,0,0,0,4,0,0,0,20000,"Conjurer 47"
60048,203,0,0,0,4,0,0,0,20500,"Conjurer 48"
60049,285,0,0,0,4,0,0,0,21000,"Conjurer 49"
60050,94,0,0,0,4,0,0,0,21500,"Conjurer 50"
70001,1,0,0,0,3,0,0,0,75,"Thaumaturge 01"
70002,207,0,0,0,3,0,0,0,180,"Thaumaturge 02"
70003,208,0,0,0,3,0,0,0,360,"Thaumaturge 03"
70004,209,0,0,0,3,0,0,0,410,"Thaumaturge 04"
70005,215,0,0,0,3,0,0,0,530,"Thaumaturge 05"
70006,212,0,0,0,3,0,0,0,980,"Thaumaturge 06"
70007,216,0,0,0,3,0,0,0,1100,"Thaumaturge 07"
70008,217,0,0,0,3,0,0,0,1300,"Thaumaturge 08"
70009,220,0,0,0,3,0,0,0,1600,"Thaumaturge 09"
70010,221,0,0,0,3,0,0,0,1700,"Thaumaturge 10"
70011,228,229,0,0,3,2,0,0,2300,"Thaumaturge 11"
70012,227,231,0,0,3,2,0,0,3200,"Thaumaturge 12"
70013,233,232,0,0,3,2,0,0,4000,"Thaumaturge 13"
70014,234,0,0,0,3,0,0,0,4500,"Thaumaturge 14"
70015,236,0,0,0,3,0,0,0,5000,"Thaumaturge 15"
70016,237,0,0,0,3,0,0,0,5300,"Thaumaturge 16"
70017,241,0,0,0,3,0,0,0,5500,"Thaumaturge 17"
70018,239,0,0,0,3,0,0,0,5700,"Thaumaturge 18"
70019,243,0,0,0,3,0,0,0,5900,"Thaumaturge 19"
70020,244,0,0,0,3,0,0,0,6100,"Thaumaturge 20"
70021,134,137,0,0,4,2,0,0,6300,"Thaumaturge 21"
70022,33,246,0,0,4,2,0,0,6500,"Thaumaturge 22"
70023,247,139,0,0,4,2,0,0,6700,"Thaumaturge 23"
70024,144,143,0,0,4,2,0,0,6900,"Thaumaturge 24"
70025,148,0,0,0,4,0,0,0,7100,"Thaumaturge 25"
70026,254,0,0,0,4,0,0,0,7600,"Thaumaturge 26"
70027,251,0,0,0,4,0,0,0,8600,"Thaumaturge 27"
70028,260,0,0,0,4,0,0,0,9400,"Thaumaturge 28"
70029,263,0,0,0,4,0,0,0,9700,"Thaumaturge 29"
70030,168,0,0,0,4,0,0,0,10000,"Thaumaturge 30"
70031,44,166,0,0,5,2,0,0,11000,"Thaumaturge 31"
70032,264,170,0,0,5,2,0,0,12000,"Thaumaturge 32"
70033,269,49,0,0,5,2,0,0,12500,"Thaumaturge 33"
70034,50,172,0,0,5,2,0,0,13000,"Thaumaturge 34"
70035,62,0,0,0,5,0,0,0,13500,"Thaumaturge 35"
70036,54,0,0,0,5,0,0,0,14000,"Thaumaturge 36"
70037,295,0,0,0,5,0,0,0,14500,"Thaumaturge 37"
70038,298,0,0,0,5,0,0,0,15000,"Thaumaturge 38"
70039,299,0,0,0,5,0,0,0,16000,"Thaumaturge 39"
70040,273,0,0,0,5,0,0,0,16500,"Thaumaturge 40"
70041,308,179,0,0,6,2,0,0,17000,"Thaumaturge 41"
70042,73,186,0,0,6,1,0,0,17500,"Thaumaturge 42"
70043,187,188,0,0,6,2,0,0,18000,"Thaumaturge 43"
70044,310,191,0,0,6,2,0,0,18500,"Thaumaturge 44"
70045,315,316,0,0,3,2,0,0,19000,"Thaumaturge 45"
70046,278,0,0,0,6,0,0,0,19500,"Thaumaturge 46"
70047,78,0,0,0,6,0,0,0,20000,"Thaumaturge 47"
70048,201,0,0,0,6,0,0,0,20500,"Thaumaturge 48"
70049,284,0,0,0,6,0,0,0,21000,"Thaumaturge 49"
70050,91,0,0,0,6,0,0,0,21500,"Thaumaturge 50"
260001,1,0,0,0,3,0,0,0,75,"Arcanist 01"
260002,2,0,0,0,3,0,0,0,180,"Arcanist 02"
260003,4,0,0,0,3,0,0,0,360,"Arcanist 03"
260004,5,0,0,0,3,0,0,0,410,"Arcanist 04"
260005,355,0,0,0,3,0,0,0,530,"Arcanist 05"
260006,9,0,0,0,3,0,0,0,980,"Arcanist 06"
260007,11,0,0,0,3,0,0,0,1100,"Arcanist 07"
260008,10,13,0,0,3,3,0,0,1300,"Arcanist 08"
260009,14,0,0,0,3,0,0,0,1600,"Arcanist 09"
260010,16,0,0,0,3,0,0,0,1700,"Arcanist 10"
260011,19,0,0,0,3,0,0,0,2300,"Arcanist 11"
260012,20,0,0,0,3,0,0,0,3200,"Arcanist 12"
260013,21,0,0,0,3,0,0,0,4000,"Arcanist 13"
260014,115,0,0,0,3,0,0,0,4500,"Arcanist 14"
260015,23,0,0,0,3,0,0,0,5000,"Arcanist 15"
260016,25,0,0,0,3,0,0,0,5300,"Arcanist 16"
260017,26,0,0,0,3,0,0,0,5500,"Arcanist 17"
260018,27,29,0,0,3,3,0,0,5700,"Arcanist 18"
260019,28,0,0,0,3,0,0,0,5900,"Arcanist 19"
260020,31,0,0,0,3,0,0,0,6100,"Arcanist 20"
260021,134,0,0,0,4,0,0,0,6300,"Arcanist 21"
260022,245,0,0,0,4,0,0,0,6500,"Arcanist 22"
260023,137,0,0,0,4,0,0,0,6700,"Arcanist 23"
260024,34,0,0,0,4,0,0,0,6900,"Arcanist 24"
260025,151,0,0,0,4,0,0,0,7100,"Arcanist 25"
260026,150,253,0,0,4,2,0,0,7600,"Arcanist 26"
260027,256,0,0,0,4,0,0,0,8600,"Arcanist 27"
260028,156,262,0,0,4,2,0,0,9400,"Arcanist 28"
260029,163,0,0,0,4,0,0,0,9700,"Arcanist 29"
260030,169,0,0,0,4,0,0,0,10000,"Arcanist 30"
260031,45,0,0,0,4,0,0,0,11000,"Arcanist 31"
260032,48,0,0,0,4,0,0,0,12000,"Arcanist 32"
260033,50,0,0,0,4,0,0,0,12500,"Arcanist 33"
260034,268,0,0,0,4,0,0,0,13000,"Arcanist 34"
260035,53,0,0,0,4,0,0,0,13500,"Arcanist 35"
260036,55,57,0,0,4,1,0,0,14000,"Arcanist 36"
260037,294,0,0,0,4,0,0,0,14500,"Arcanist 37"
260038,298,175,0,0,4,2,0,0,15000,"Arcanist 38"
260039,304,0,0,0,4,0,0,0,16000,"Arcanist 39"
260040,178,0,0,0,4,0,0,0,16500,"Arcanist 40"
260041,275,0,0,0,4,0,0,0,17000,"Arcanist 41"
260042,72,0,0,0,4,0,0,0,17500,"Arcanist 42"
260043,185,0,0,0,2,0,0,0,18000,"Arcanist 43"
260044,310,319,0,0,4,2,0,0,18500,"Arcanist 44"
260045,190,0,0,0,4,0,0,0,19000,"Arcanist 45"
260046,192,324,0,0,4,2,0,0,19500,"Arcanist 46"
260047,312,0,0,0,4,0,0,0,20000,"Arcanist 47"
260048,327,84,0,0,4,2,0,0,20500,"Arcanist 48"
260049,282,0,0,0,4,0,0,0,21000,"Arcanist 49"
260050,289,0,0,0,4,0,0,0,21500,"Arcanist 50"
290001,2,0,0,0,3,0,0,0,75,"Rogue 01"
290002,4,0,0,0,3,0,0,0,180,"Rogue 02"
290003,3,0,0,0,3,0,0,0,360,"Rogue 03"
290004,6,0,0,0,3,0,0,0,410,"Rogue 04"
290005,733,734,0,0,2,1,0,0,530,"Rogue 05"
290006,8,0,0,0,3,0,0,0,980,"Rogue 06"
290007,10,0,0,0,3,0,0,0,1100,"Rogue 07"
290008,13,0,0,0,3,0,0,0,1300,"Rogue 08"
290009,14,15,0,0,1,1,0,0,1600,"Rogue 09"
290010,17,0,0,0,3,0,0,0,1700,"Rogue 10"
290011,735,0,0,0,3,0,0,0,2300,"Rogue 11"
290012,736,19,0,0,1,2,0,0,3200,"Rogue 12"
290013,21,0,0,0,3,0,0,0,4000,"Rogue 13"
290014,22,0,0,0,3,0,0,0,4500,"Rogue 14"
290015,23,0,0,0,3,0,0,0,5000,"Rogue 15"
290016,26,0,0,0,3,0,0,0,5300,"Rogue 16"
290017,29,0,0,0,3,0,0,0,5500,"Rogue 17"
290018,28,27,0,0,2,1,0,0,5700,"Rogue 18"
290019,30,0,0,0,3,0,0,0,5900,"Rogue 19"
290020,31,0,0,0,3,0,0,0,6100,"Rogue 20"
290021,131,0,0,0,3,0,0,0,6300,"Rogue 21"
290022,737,0,0,0,3,0,0,0,6500,"Rogue 22"
290023,134,0,0,0,3,0,0,0,6700,"Rogue 23"
290024,139,0,0,0,3,0,0,0,6900,"Rogue 24"
290025,145,147,0,0,2,2,0,0,7100,"Rogue 25"
290026,151,0,0,0,3,0,0,0,7600,"Rogue 26"
290027,148,0,0,0,3,0,0,0,8600,"Rogue 27"
290028,260,261,0,0,2,2,0,0,9400,"Rogue 28"
290029,161,160,0,0,2,2,0,0,9700,"Rogue 29"
290030,262,0,0,0,3,0,0,0,10000,"Rogue 30"
290031,40,0,0,0,3,0,0,0,11000,"Rogue 31"
290032,48,0,0,0,3,0,0,0,12000,"Rogue 32"
290033,45,53,0,0,2,2,0,0,12500,"Rogue 33"
290034,55,65,0,0,1,2,0,0,13000,"Rogue 34"
290035,58,0,0,0,3,0,0,0,13500,"Rogue 35"
290036,64,0,0,0,4,0,0,0,14000,"Rogue 36"
290037,296,298,0,0,2,2,0,0,14500,"Rogue 37"
