key,0
218,"Poor Man's Pugilist"
219,"Stay-at-home Steward"
220,"Officer Far East from Home"
221,"Well-groomed Bruiser"
222,"Sunken Sentry"
223,"Well-wrapped Bandit"
224,"Pouches-a-plenty"
225,"Shamanic Sentinel"
226,"Fighter from Afar"
227,"Mountain Tribal"
228,"Regal Exposure"
229,"Gold Saucer Saucy"
230,"Principled Pirate"
231,"Wolf in the Woods"
232,"Hide from a Storm"
233,"Animalistic Advisor"
234,"Festival Frequenter"
235,"Futuristic Past"
236,"Animalistic Armchair-wear"
237,"Ruins Explorer"
238,"Diabolically Precise"
239,"Hidden Allure"
240,"Bewhiskered Combatant"
241,"Anonymous Acrobat"
242,"Roaming Researcher"
243,"Duck's Back Duds"
244,"Dress-up Defender"
245,"Wild-eared Winterwear"
246,"Home from Abroad"
247,"Island Pirate"
248,"Wild-eared Gambler"
249,"Deepforest Magician"
250,"Galley Cook"
251,"Barbarous Conqueror"
