key,0,1,2,3,4,5,6,7,8
210,"Enhanced Mind",0,0,0,0,0,0,0,0
211,"Enhanced Mind II",0,0,0,0,0,0,0,0
212,"Enhanced Mind III",0,0,0,0,0,0,0,0
213,"Enhanced Enkindle",5379,0,0,0,0,-600,0,0
214,"Broil Mastery",5394,28,29,54,67209,0,29,0
215,"Kenki Mastery",6152,34,111,52,0,0,111,0
216,"Dualcast",6203,35,112,1,0,0,112,0
217,"Ruin Mastery",5395,26,69,30,65997,0,69,0
218,"Berserk Mastery",5260,21,22,70,68440,0,22,0
219,"Learning",6251,36,129,1,0,0,129,0
220,"Maim and Mend",5185,36,129,10,0,10,129,0
221,"Maim and Mend II",5186,36,129,20,0,20,129,0
222,"Maim and Mend III",5187,36,129,30,0,30,129,0
223,"Maim and Mend IV",5188,36,129,40,0,40,129,0
224,"Maim and Mend V",5189,36,129,50,0,50,129,0
225,"Enhanced Stealth X",0,0,0,0,0,74,0,0
226,"Enhanced Stealth XI",0,0,0,0,0,77,0,0
227,"Enhanced Stealth XII",0,0,0,0,0,80,0,0
228,"Enhanced Stealth X",0,0,0,0,0,74,0,0
229,"Enhanced Stealth XI",0,0,0,0,0,77,0,0
230,"Enhanced Stealth XII",0,0,0,0,0,80,0,0
231,"Enhanced Stealth X",0,0,0,0,0,74,0,0
232,"Enhanced Stealth XI",0,0,0,0,0,77,0,0
233,"Enhanced Stealth XII",0,0,0,0,0,80,0,0
234,"Gulleye VIII",0,0,0,0,0,75,0,0
235,"Gulleye IX",0,0,0,0,0,80,0,0
236,"Enhanced GP Regeneration II",5449,16,17,80,0,2,17,0
237,"Enhanced GP Regeneration II",5474,17,18,80,0,2,18,0
238,"Enhanced GP Regeneration II",5496,18,19,80,0,2,19,0
239,"Enhanced GP Regeneration III",5441,16,17,83,0,3,17,0
240,"Enhanced GP Regeneration III",5466,17,18,83,0,3,18,0
241,"Enhanced GP Regeneration III",5486,18,19,83,0,3,19,0
242,"Enhanced Solid Reason",5442,16,17,90,0,50,17,0
243,"Enhanced Ageless Words",5467,17,18,90,0,50,18,0
244,"Angler's Art",5485,18,19,15,0,0,19,0
245,"Deep Meditation II",5238,20,21,74,0,100,21,0
246,"Chivalry",5212,19,20,58,0,0,20,0
247,"Lance Mastery",5284,22,23,76,0,0,23,0
248,"",0,0,0,0,0,0,0,0
249,"The Beast Within",5261,21,22,35,66586,0,22,0
250,"Enhanced Kassatsu",5414,30,92,76,0,0,92,0
251,"Increased Action Damage",6351,38,150,50,0,10,150,0
252,"Fourfold Fantasy",6352,38,150,30,0,0,150,0
253,"Increased Action Damage II",6353,38,150,60,0,20,150,0
254,"Enhanced En Avant",6354,38,150,68,0,2,150,0
255,"Esprit",6355,38,150,76,0,0,150,0
256,"Enhanced En Avant II",6356,38,150,78,0,3,150,0
257,"Cartridge Charge",6301,37,149,30,0,0,149,0
258,"Enhanced Brutal Shell",6302,37,149,52,0,0,149,0
259,"Danger Zone Mastery",6303,37,149,80,0,0,149,0
260,"Rage of Halone Mastery",5213,19,20,60,67573,0,20,0
261,"Enhanced Prominence",5214,19,20,72,0,0,20,0
262,"Enhanced Sheltron",5215,19,20,74,0,0,20,0
263,"Enhanced Requiescat",5216,19,20,80,0,0,20,0
264,"Sword Oath",5217,19,20,76,0,0,20,0
265,"Inner Beast Mastery",5262,21,22,54,66124,0,22,0
266,"Steel Cyclone Mastery",5263,21,22,60,66137,0,22,0
267,"Nascent Chaos",5264,21,22,72,0,0,22,0
268,"Mastering the Beast",5265,21,22,74,0,0,22,0
269,"Enhanced Thrill of Battle",5258,21,22,78,0,0,22,0
270,"",0,0,0,0,0,0,0,0
271,"Darkside Mastery",6062,32,98,74,0,0,98,0
272,"Enhanced Plunge",6063,0,0,0,0,2,0,0
273,"Riddle of Wind",0,0,0,0,0,0,0,0
274,"Enhanced Fists of Fire",5237,0,0,0,0,0,0,0
275,"Jump Mastery",5286,22,23,74,0,0,23,0
276,"Life of the Dragon Mastery",5287,0,0,0,0,0,0,0
277,"Enhanced Iaijutsu",6153,34,111,74,0,0,111,0
278,"Enhanced Fugetsu and Fuka",6154,34,111,78,0,0,111,0
279,"Enhanced Shukuchi II",5415,30,92,74,0,2,92,0
280,"Shukiho II",5416,30,92,78,0,0,92,0
281,"",0,0,0,0,0,0,0,0
282,"Straight Shot Mastery",5311,23,24,70,68430,0,24,0
283,"Enhanced Quick Nock",5304,5,50,25,0,0,50,0
284,"Bite Mastery II",5312,23,24,76,0,0,24,0
285,"Heavy Shot Mastery",5306,23,24,76,0,0,24,0
286,"Enhanced Army's Paeon",5314,23,24,78,0,0,24,0
287,"Soul Voice",5315,23,24,80,0,0,24,0
288,"Split Shot Mastery",6010,31,96,54,67243,0,96,0
289,"Slug Shot Mastery",6011,31,96,60,67248,0,96,0
290,"Clean Shot Mastery",6012,31,96,64,0,0,96,0
291,"Hot Shot Mastery",6016,31,96,76,0,0,96,0
292,"Charged Action Mastery",6013,31,96,74,0,3,96,0
293,"Enhanced Wildfire",6014,31,96,78,0,0,96,0
294,"Promotion",6015,31,96,80,0,0,96,0
295,"Umbral Heart",5656,25,26,58,0,0,26,0
296,"Aspect Mastery",5362,7,55,1,0,0,55,0
297,"Enhanced Polyglot",5363,25,26,80,0,0,26,0
298,"Enhanced Dreadwyrm Trance II",5676,0,0,0,0,0,0,0
299,"Enhanced Egi Assault",5677,0,0,0,0,0,0,0
300,"Enhanced Tri-disaster",5678,0,0,0,0,0,0,0
301,"Enhanced Bane",5679,0,0,0,0,0,0,0
302,"Enhanced Firebird Trance",5680,0,0,0,0,0,0,0
303,"Scatter Mastery",6207,35,112,66,0,0,112,0
304,"Enhanced Displacement",6204,35,112,72,0,0,112,0
305,"Enhanced Manafication",6205,35,112,78,0,-100,112,0
306,"Red Magic Mastery",6206,35,112,74,0,-100,112,0
307,"Aero Mastery II",5339,24,25,72,0,0,25,0
308,"Stone Mastery IV",5340,24,25,72,0,0,25,0
309,"Transcendent Afflatus",5341,24,25,74,0,0,25,0
310,"Enhanced Asylum",5342,24,25,78,0,0,25,0
311,"Corruption Mastery II",5701,28,29,72,0,0,29,0
312,"Broil Mastery III",5702,28,29,72,0,0,29,0
313,"Enhanced Sacred Soil",5703,28,29,78,0,0,29,0
314,"Combust Mastery II",6112,33,99,72,0,0,99,0
315,"Malefic Mastery III",6113,33,99,72,0,0,99,0
316,"Enhanced Essential Dignity",6114,33,99,78,0,2,99,0
317,"Tank Mastery",5190,1,38,1,0,-20,38,0
318,"Tank Mastery",5190,3,44,1,0,-20,44,0
319,"Tank Mastery",5190,32,98,1,0,-20,98,0
320,"Tank Mastery",5190,37,149,1,0,-20,149,0
321,"Enhanced Sharpcast",5364,0,0,0,0,-300,0,0
322,"Enhanced Enochian II",5365,25,26,78,0,10,26,0
323,"",0,0,0,0,0,0,0,0
324,"Corruption Mastery",5376,28,29,26,0,0,29,0
325,"One with the Mountain",5427,16,17,60,0,0,17,0
326,"One with the Forest",5452,17,18,60,0,0,18,0
327,"One with the Ocean",5476,18,19,70,68458,0,19,0
328,"Auto Sneak",5428,16,17,27,0,0,17,0
329,"Auto Sneak",5453,17,18,27,0,0,18,0
330,"Auto Sneak",5477,18,19,27,0,0,19,0
331,"Enhanced Twelve's Bounty III",5440,16,17,71,0,0,17,0
332,"Enhanced Twelve's Bounty III",5465,17,18,71,0,0,18,0
333,"Bountiful Yield Mastery",5429,16,17,68,68093,0,17,0
334,"Unearth Mastery",0,0,0,0,0,0,0,0
335,"Impulsive Appraisal Mastery",0,0,0,0,0,0,0,0
336,"Bountiful Harvest Mastery",5454,17,18,68,68159,0,18,0
337,"Leaf Turn Mastery",0,0,0,0,0,0,0,0
338,"Impulsive Appraisal Mastery",0,0,0,0,0,0,0,0
339,"Basic Synthesis Mastery",6979,8,9,31,0,0,9,0
340,"Basic Synthesis Mastery",6980,9,10,31,0,0,10,0
341,"Basic Synthesis Mastery",6981,10,11,31,0,0,11,0
342,"Basic Synthesis Mastery",6982,11,12,31,0,0,12,0
343,"Basic Synthesis Mastery",6983,12,13,31,0,0,13,0
344,"Basic Synthesis Mastery",6984,13,14,31,0,0,14,0
345,"Basic Synthesis Mastery",6985,14,15,31,0,0,15,0
346,"Basic Synthesis Mastery",6986,15,16,31,0,0,16,0
347,"Rapid Synthesis Mastery",6978,8,9,63,0,0,9,0
348,"Rapid Synthesis Mastery",6978,9,10,63,0,0,10,0
349,"Rapid Synthesis Mastery",6978,10,11,63,0,0,11,0
350,"Rapid Synthesis Mastery",6978,11,12,63,0,0,12,0
351,"Rapid Synthesis Mastery",6978,12,13,63,0,0,13,0
352,"Rapid Synthesis Mastery",6978,13,14,63,0,0,14,0
353,"Rapid Synthesis Mastery",6978,14,15,63,0,0,15,0
354,"Rapid Synthesis Mastery",6978,15,16,63,0,0,16,0
355,"Enhanced Outburst",5681,0,0,0,0,0,0,0
356,"Practice Makes Perfect",6987,8,9,15,0,0,9,1
357,"Practice Makes Perfect",6987,9,10,15,0,0,10,1
358,"Practice Makes Perfect",6987,10,11,15,0,0,11,1
359,"Practice Makes Perfect",6987,11,12,15,0,0,12,1
360,"Practice Makes Perfect",6987,12,13,15,0,0,13,1
361,"Practice Makes Perfect",6987,13,14,15,0,0,14,1
362,"Practice Makes Perfect",6987,14,15,15,0,0,15,1
363,"Practice Makes Perfect",6987,15,16,15,0,0,16,1
364,"Greased Lightning",5239,2,41,1,0,0,41,0
365,"Enhanced Greased Lightning",5230,2,41,20,0,0,41,0
366,"Enhanced Greased Lightning II",5231,20,21,40,0,0,21,0
367,"Enhanced Greased Lightning III",5240,20,21,76,0,0,21,0
368,"Maim and Mend",5185,40,181,20,0,10,181,0
369,"Maim and Mend II",5186,40,181,40,0,30,181,0
370,"Addersgall",6451,40,181,45,0,0,181,0
371,"Somanoutic Oath",6452,40,181,54,0,0,181,0
372,"Somanoutic Oath II",6453,40,181,64,0,0,181,0
373,"Addersting",6454,40,181,66,0,0,181,0
374,"Offensive Magic Mastery",6455,40,181,72,0,0,181,0
375,"Enhanced Kerachole",6456,40,181,78,0,0,181,0
376,"Offensive Magic Mastery II",6457,40,181,82,0,0,181,0
377,"Enhanced Healing Magic",6826,40,181,85,0,0,181,0
378,"Enhanced Zoe",6458,40,181,88,0,-300,181,0
379,"Soul Gauge",6401,39,180,50,0,0,180,0
380,"Melee Mastery",6801,39,180,60,0,0,180,0
381,"Enhanced Avatar",6403,39,180,70,0,0,180,0
382,"Hellsgate",6404,39,180,74,0,0,180,0
383,"Tempered Soul",6405,39,180,78,0,2,180,0
384,"Shroud Gauge",6406,39,180,80,69614,0,180,0
385,"Enhanced Arcane Crest",6407,39,180,84,0,0,180,0
386,"Void Soul",6408,39,180,86,0,0,180,0
387,"Enhanced Arcane Circle",6409,39,180,88,0,0,180,0
388,"Inner Quiet",6988,8,9,11,0,0,9,0
389,"Inner Quiet",6988,9,10,11,0,0,10,0
390,"Inner Quiet",6988,10,11,11,0,0,11,0
391,"Inner Quiet",6988,11,12,11,0,0,12,0
392,"Inner Quiet",6988,12,13,11,0,0,13,0
393,"Inner Quiet",6988,13,14,11,0,0,14,0
394,"Inner Quiet",6988,14,15,11,0,0,15,0
395,"Inner Quiet",6988,15,16,11,0,0,16,0
396,"Careful Synthesis Mastery",6989,8,9,82,0,0,9,0
397,"Careful Synthesis Mastery",6989,9,10,82,0,0,10,0
398,"Careful Synthesis Mastery",6989,10,11,82,0,0,11,0
399,"Careful Synthesis Mastery",6989,11,12,82,0,0,12,0
400,"Careful Synthesis Mastery",6989,12,13,82,0,0,13,0
401,"Careful Synthesis Mastery",6989,13,14,82,0,0,14,0
402,"Careful Synthesis Mastery",6989,14,15,82,0,0,15,0
403,"Careful Synthesis Mastery",6989,15,16,82,0,0,16,0
404,"Groundwork Mastery",6990,8,9,86,0,0,9,0
405,"Groundwork Mastery",6991,9,10,86,0,0,10,0
406,"Groundwork Mastery",6992,10,11,86,0,0,11,0
407,"Groundwork Mastery",6993,11,12,86,0,0,12,0
408,"Groundwork Mastery",6994,12,13,86,0,0,13,0
409,"Groundwork Mastery",6995,13,14,86,0,0,14,0
410,"Groundwork Mastery",6996,14,15,86,0,0,15,0
411,"Groundwork Mastery",6997,15,16,86,0,0,16,0
412,"Sheltron Mastery",5218,19,20,82,0,0,20,0
413,"Enhanced Intervention",5219,19,20,82,0,0,20,0
414,"Divine Magic Mastery II",5220,19,20,84,0,0,20,0
415,"Spirits Within Mastery",5221,19,20,86,0,0,20,0
416,"Enhanced Divine Veil",5222,19,20,88,0,0,20,0
417,"Enhanced Shake It Off",5266,21,22,76,0,0,22,0
418,"Raw Intuition Mastery",5267,21,22,82,0,0,22,0
419,"Enhanced Nascent Flash",5268,21,22,82,0,0,22,0
420,"Enhanced Equilibrium",5269,21,22,84,0,0,22,0
421,"Enhanced Onslaught",5270,21,22,88,0,3,22,0
422,"Enhanced Unmend",6064,32,98,84,0,0,98,0
423,"Enhanced Living Shadow II",6066,32,98,90,0,0,98,0
424,"Heart of Stone Mastery",6304,37,149,82,0,0,149,0
425,"Enhanced Aurora",6305,37,149,84,0,2,149,0
426,"Enhanced Continuation",6306,37,149,86,0,0,149,0
427,"Cartridge Charge II",6307,37,149,88,0,0,149,0
428,"Steel Peak Mastery",5241,20,21,54,67564,0,21,0
429,"Howling Fist Mastery",5242,20,21,74,0,0,21,0
430,"Arm of the Destroyer Mastery",5243,20,21,82,0,0,21,0
431,"Enhanced Thunderclap",5244,20,21,84,0,3,21,0
432,"Enhanced Brotherhood",5245,20,21,88,0,0,21,0
433,"Enhanced Perfect Balance",5246,20,21,60,67567,0,21,0
434,"Enhanced Jump",5294,22,23,54,67228,0,23,0
435,"Enhanced Coerthan Torment",5290,22,23,82,0,0,23,0
436,"Enhanced Spineshatter Dive",5291,0,0,0,0,2,0,0
437,"Lance Mastery II",5288,22,23,86,0,0,23,0
438,"Enhanced Life Surge",5277,22,23,88,0,2,23,0
439,"Shukiho III",5417,30,92,84,0,0,92,0
440,"Enhanced Meisui",5418,30,92,88,0,0,92,0
441,"Enhanced Raiton",5419,30,92,90,0,0,92,0
442,"Enhanced Tsubame-gaeshi",6155,0,0,0,0,0,0,0
443,"Enhanced Meikyo Shisui",6156,34,111,76,0,2,111,0
444,"Quick Nock Mastery",5316,23,24,82,0,0,24,0
445,"Enhanced Bloodletter",5317,23,24,84,0,3,24,0
446,"Enhanced Apex Arrow",5318,23,24,86,0,0,24,0
447,"Enhanced Troubadour",5319,23,24,88,0,-300,24,0
448,"Minstrel's Coda",5320,23,24,90,0,0,24,0
449,"Spread Shot Mastery",6017,31,96,82,0,0,96,0
450,"Enhanced Reassemble",6018,31,96,84,0,2,96,0
451,"Queen's Gambit",6019,31,96,86,0,0,96,0
452,"Enhanced Tactician",6020,31,96,88,0,-300,96,0
453,"Enhanced Technical Finish",6357,38,150,82,0,0,150,0
454,"Enhanced Esprit",6358,38,150,84,0,0,150,0
455,"Enhanced Flourish",6359,38,150,86,0,0,150,0
456,"Enhanced Shield Samba",6360,38,150,88,0,-300,150,0
457,"Enhanced Devilment",6361,38,150,90,0,0,150,0
458,"Aspect Mastery II",5366,7,55,20,0,0,55,0
459,"Aspect Mastery III",5367,7,55,35,0,0,55,0
