key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
7.7,28,15233,0,0,0,1,0,0,0,14880,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
7.8,29,15234,0,0,0,1,0,0,0,14881,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
7.9,92,15228,0,0,0,1,0,0,0,14875,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
7.10,98,15229,0,0,0,1,0,0,0,14876,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
7.11,96,15230,0,0,0,1,0,0,0,14877,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
7.12,99,15235,0,0,0,1,0,0,0,14882,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.0,20,15237,15250,0,0,1,1,0,0,15223,15236,0,0,1,1,0,0,False,False,False,False,True,True,True,True
8.1,21,15238,0,0,0,1,0,0,0,15224,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.2,22,15239,0,0,0,1,0,0,0,15225,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.3,23,15240,0,0,0,1,0,0,0,15226,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.4,24,15241,0,0,0,1,0,0,0,15227,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.5,25,15245,0,0,0,1,0,0,0,15231,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.6,26,15246,0,0,0,1,0,0,0,15232,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.7,28,15247,0,0,0,1,0,0,0,15233,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.8,29,15248,0,0,0,1,0,0,0,15234,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.9,92,15242,0,0,0,1,0,0,0,15228,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.10,98,15243,0,0,0,1,0,0,0,15229,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.11,96,15244,0,0,0,1,0,0,0,15230,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
8.12,99,15249,0,0,0,1,0,0,0,15235,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.0,20,15251,15264,0,0,1,1,0,0,15237,15250,0,0,1,1,0,0,False,False,False,False,True,True,True,True
9.1,21,15252,0,0,0,1,0,0,0,15238,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.2,22,15253,0,0,0,1,0,0,0,15239,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.3,23,15254,0,0,0,1,0,0,0,15240,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.4,24,15255,0,0,0,1,0,0,0,15241,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.5,25,15259,0,0,0,1,0,0,0,15245,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.6,26,15260,0,0,0,1,0,0,0,15246,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.7,28,15261,0,0,0,1,0,0,0,15247,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.8,29,15262,0,0,0,1,0,0,0,15248,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.9,92,15256,0,0,0,1,0,0,0,15242,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.10,98,15257,0,0,0,1,0,0,0,15243,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.11,96,15258,0,0,0,1,0,0,0,15244,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
9.12,99,15263,0,0,0,1,0,0,0,15249,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
10.0,20,16050,16063,0,0,1,1,0,0,15251,15264,0,0,1,1,0,0,True,True,False,False,True,True,True,True
10.1,21,16051,0,0,0,1,0,0,0,15252,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.2,22,16052,0,0,0,1,0,0,0,15253,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.3,23,16053,0,0,0,1,0,0,0,15254,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.4,24,16054,0,0,0,1,0,0,0,15255,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.5,25,16058,0,0,0,1,0,0,0,15259,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.6,26,16059,0,0,0,1,0,0,0,15260,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.7,28,16060,0,0,0,1,0,0,0,15261,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.8,29,16061,0,0,0,1,0,0,0,15262,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.9,92,16055,0,0,0,1,0,0,0,15256,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.10,98,16056,0,0,0,1,0,0,0,15257,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.11,96,16057,0,0,0,1,0,0,0,15258,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
10.12,99,16062,0,0,0,1,0,0,0,15263,0,0,0,1,0,0,0,True,False,False,False,True,True,True,True
11.0,9,22525,10,0,0,1,20,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
11.1,10,22525,8,0,0,1,20,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
11.2,11,22525,9,0,0,1,20,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
11.3,12,22525,10,0,0,1,20,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
11.4,13,22525,11,0,0,1,20,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
11.5,14,22525,12,0,0,1,20,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
11.6,15,22525,13,0,0,1,20,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
11.7,16,22525,8,0,0,1,20,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
11.8,17,22525,6141,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
11.9,18,22525,6141,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
11.10,19,22525,6141,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.0,20,30228,30245,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.1,21,30229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.2,22,30230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.3,23,30231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.4,24,30232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.5,25,30236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.6,26,30237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.7,28,30238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.8,29,30239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.9,92,30233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.10,98,30234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.11,96,30235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.12,99,30240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.13,111,30241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.14,112,30242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.15,149,30243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
12.16,150,30244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.0,20,30228,30245,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.1,21,30229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.2,22,30230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.3,23,30231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.4,24,30232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.5,25,30236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.6,26,30237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.7,28,30238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.8,29,30239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.9,92,30233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.10,98,30234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.11,96,30235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.12,99,30240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.13,111,30241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.14,112,30242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.15,149,30243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
13.16,150,30244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
14.0,9,30282,0,0,0,1,0,0,0,29634,30315,0,0,1,90,0,0,False,False,False,False,True,False,True,True
14.1,10,30283,0,0,0,1,0,0,0,29635,30317,0,0,1,90,0,0,False,False,False,False,True,False,True,True
14.2,11,30284,0,0,0,1,0,0,0,29636,30319,0,0,1,90,0,0,False,False,False,False,True,False,True,True
14.3,12,30285,0,0,0,1,0,0,0,29637,30321,0,0,1,90,0,0,False,False,False,False,True,False,True,True
14.4,13,30286,0,0,0,1,0,0,0,29638,30323,0,0,1,90,0,0,False,False,False,False,True,False,True,True
14.5,14,30287,0,0,0,1,0,0,0,29639,30325,0,0,1,90,0,0,False,False,False,False,True,False,True,True
14.6,15,30288,0,0,0,1,0,0,0,29640,30327,0,0,1,90,0,0,False,False,False,False,True,False,True,True
14.7,16,30289,0,0,0,1,0,0,0,29641,30329,0,0,1,90,0,0,False,False,False,False,True,False,True,True
14.8,17,30291,0,0,0,1,0,0,0,29643,30335,31128,0,1,50,180,0,False,False,False,False,True,False,False,True
14.9,18,30290,0,0,0,1,0,0,0,29642,30331,31126,0,1,50,180,0,False,False,False,False,True,False,False,True
14.10,19,30292,0,0,0,1,0,0,0,29644,30339,0,0,1,6,0,0,False,False,False,False,True,False,True,True
15.0,9,30293,0,0,0,1,0,0,0,30282,30316,0,0,1,105,0,0,False,False,False,False,True,False,True,True
15.1,10,30294,0,0,0,1,0,0,0,30283,30318,0,0,1,105,0,0,False,False,False,False,True,False,True,True
15.2,11,30295,0,0,0,1,0,0,0,30284,30320,0,0,1,105,0,0,False,False,False,False,True,False,True,True
15.3,12,30296,0,0,0,1,0,0,0,30285,30322,0,0,1,105,0,0,False,False,False,False,True,False,True,True
15.4,13,30297,0,0,0,1,0,0,0,30286,30324,0,0,1,105,0,0,False,False,False,False,True,False,True,True
15.5,14,30298,0,0,0,1,0,0,0,30287,30326,0,0,1,105,0,0,False,False,False,False,True,False,True,True
15.6,15,30299,0,0,0,1,0,0,0,30288,30328,0,0,1,105,0,0,False,False,False,False,True,False,True,True
15.7,16,30300,0,0,0,1,0,0,0,30289,30330,0,0,1,105,0,0,False,False,False,False,True,False,True,True
15.8,17,30302,0,0,0,1,0,0,0,30291,30337,31133,0,1,60,200,0,False,False,False,False,True,False,False,True
15.9,18,30301,0,0,0,1,0,0,0,30290,30333,31131,0,1,60,200,0,False,False,False,False,True,False,False,True
15.10,19,30303,0,0,0,1,0,0,0,30292,30340,0,0,1,7,0,0,False,False,False,False,True,False,True,True
16.0,9,28188,10,0,0,1,25,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
16.1,10,28188,8,0,0,1,25,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
16.2,11,28188,9,0,0,1,25,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
16.3,12,28188,10,0,0,1,25,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
16.4,13,28188,11,0,0,1,25,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
16.5,14,28188,12,0,0,1,25,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
16.6,15,28188,13,0,0,1,25,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
16.7,16,28188,8,0,0,1,25,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,True,True
17.0,20,30767,30784,0,0,1,1,0,0,30228,30245,0,0,1,1,0,0,False,False,False,False,True,True,True,True
17.1,21,30768,0,0,0,1,0,0,0,30229,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.2,22,30769,0,0,0,1,0,0,0,30230,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.3,23,30770,0,0,0,1,0,0,0,30231,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.4,24,30771,0,0,0,1,0,0,0,30232,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.5,25,30775,0,0,0,1,0,0,0,30236,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.6,26,30776,0,0,0,1,0,0,0,30237,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.7,28,30777,0,0,0,1,0,0,0,30238,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.8,29,30778,0,0,0,1,0,0,0,30239,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.9,92,30772,0,0,0,1,0,0,0,30233,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.10,98,30773,0,0,0,1,0,0,0,30234,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.11,96,30774,0,0,0,1,0,0,0,30235,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.12,99,30779,0,0,0,1,0,0,0,30240,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.13,111,30780,0,0,0,1,0,0,0,30241,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.14,112,30781,0,0,0,1,0,0,0,30242,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.15,149,30782,0,0,0,1,0,0,0,30243,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
17.16,150,30783,0,0,0,1,0,0,0,30244,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.0,20,30785,30802,0,0,1,1,0,0,30767,30784,0,0,1,1,0,0,False,False,False,False,True,True,True,True
18.1,21,30786,0,0,0,1,0,0,0,30768,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.2,22,30787,0,0,0,1,0,0,0,30769,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.3,23,30788,0,0,0,1,0,0,0,30770,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.4,24,30789,0,0,0,1,0,0,0,30771,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.5,25,30793,0,0,0,1,0,0,0,30775,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.6,26,30794,0,0,0,1,0,0,0,30776,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.7,28,30795,0,0,0,1,0,0,0,30777,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.8,29,30796,0,0,0,1,0,0,0,30778,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.9,92,30790,0,0,0,1,0,0,0,30772,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.10,98,30791,0,0,0,1,0,0,0,30773,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.11,96,30792,0,0,0,1,0,0,0,30774,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.12,99,30797,0,0,0,1,0,0,0,30779,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.13,111,30798,0,0,0,1,0,0,0,30780,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.14,112,30799,0,0,0,1,0,0,0,30781,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.15,149,30800,0,0,0,1,0,0,0,30782,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
18.16,150,30801,0,0,0,1,0,0,0,30783,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
19.0,9,31714,0,0,0,1,0,0,0,30293,31736,0,0,1,60,0,0,False,False,False,False,True,False,True,True
19.1,10,31715,0,0,0,1,0,0,0,30294,31737,0,0,1,60,0,0,False,False,False,False,True,False,True,True
19.2,11,31716,0,0,0,1,0,0,0,30295,31738,0,0,1,60,0,0,False,False,False,False,True,False,True,True
19.3,12,31717,0,0,0,1,0,0,0,30296,31739,0,0,1,60,0,0,False,False,False,False,True,False,True,True
19.4,13,31718,0,0,0,1,0,0,0,30297,31740,0,0,1,60,0,0,False,False,False,False,True,False,True,True
19.5,14,31719,0,0,0,1,0,0,0,30298,31741,0,0,1,60,0,0,False,False,False,False,True,False,True,True
19.6,15,31720,0,0,0,1,0,0,0,30299,31742,0,0,1,60,0,0,False,False,False,False,True,False,True,True
19.7,16,31721,0,0,0,1,0,0,0,30300,31743,0,0,1,60,0,0,False,False,False,False,True,False,True,True
19.8,17,31723,0,0,0,1,0,0,0,30302,31746,31747,0,1,250,25,0,False,False,False,False,True,False,False,True
19.9,18,31722,0,0,0,1,0,0,0,30301,31744,31745,0,1,250,25,0,False,False,False,False,True,False,False,True
19.10,19,31724,0,0,0,1,0,0,0,30303,31748,31749,0,1,200,200,0,False,False,False,False,True,False,False,True
20.0,20,32651,32668,0,0,1,1,0,0,30785,30802,0,0,1,1,0,0,False,False,False,False,True,True,True,True
20.1,21,32652,0,0,0,1,0,0,0,30786,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.2,22,32653,0,0,0,1,0,0,0,30787,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.3,23,32654,0,0,0,1,0,0,0,30788,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.4,24,32655,0,0,0,1,0,0,0,30789,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.5,25,32659,0,0,0,1,0,0,0,30793,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.6,26,32660,0,0,0,1,0,0,0,30794,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.7,28,32661,0,0,0,1,0,0,0,30795,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.8,29,32662,0,0,0,1,0,0,0,30796,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.9,92,32656,0,0,0,1,0,0,0,30790,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.10,98,32657,0,0,0,1,0,0,0,30791,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.11,96,32658,0,0,0,1,0,0,0,30792,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.12,99,32663,0,0,0,1,0,0,0,30797,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
