key,0,1,2,3,4,5,6,7,8
8.33,1,33,0,0,0,0,1014,0,0
8.34,1,34,0,0,0,0,1014,0,0
8.35,1,35,0,0,0,0,1014,0,0
8.36,1,36,0,0,0,0,1014,0,0
8.37,1,37,0,0,0,0,1015,0,0
8.38,1,38,0,0,0,0,1015,0,0
8.39,1,39,0,0,0,0,1015,0,0
8.40,1,40,0,0,0,0,1015,0,0
8.41,1,41,0,0,0,0,1016,0,0
8.42,1,42,0,0,0,0,1016,0,0
8.43,1,43,0,0,0,0,1017,0,0
8.44,1,44,0,0,0,0,1017,0,0
8.45,1,45,0,0,0,0,1017,0,0
8.46,1,46,0,0,0,0,1017,0,0
8.47,1,47,0,0,0,0,1018,0,0
8.48,1,48,0,0,0,0,1018,0,0
8.49,1,49,0,0,0,0,1019,0,0
8.50,1,50,0,0,0,0,1019,0,0
8.51,1,51,0,0,0,0,1019,0,0
8.52,1,52,0,0,0,0,1019,0,0
8.53,1,53,0,0,0,0,1020,0,0
8.54,1,54,0,0,0,0,1020,0,0
8.55,1,55,0,0,0,0,1021,0,0
8.56,1,56,0,0,0,0,1021,0,0
8.57,1,57,0,0,0,0,1021,0,0
8.58,1,58,0,0,0,0,1022,0,0
8.59,1,59,0,0,0,0,1022,0,0
8.60,1,60,0,0,0,0,1022,0,0
8.61,1,61,0,0,0,0,1022,0,0
8.62,1,62,0,0,0,0,1031,0,0
8.63,1,63,0,0,0,0,1031,0,0
9.0,0,0,0,0,0,0,0,0,0
9.1,0,0,0,0,0,0,0,0,0
10.0,1,64,0,0,0,0,1066,0,0
10.1,1,65,0,0,0,0,1066,0,0
10.2,1,66,0,0,0,0,1066,0,0
10.3,1,67,0,0,0,0,1067,0,0
10.4,1,68,0,0,0,0,1067,0,0
10.5,1,69,0,0,0,0,1067,0,0
10.6,1,70,0,0,0,0,1067,0,0
10.7,1,71,0,0,0,0,1068,0,0
10.8,1,72,0,0,0,0,1068,0,0
10.9,1,73,0,0,0,0,1068,0,0
10.10,1,74,0,0,0,0,1068,0,0
10.11,1,75,0,0,0,0,1069,0,0
10.12,1,76,0,0,0,0,1069,0,0
10.13,1,77,0,0,0,0,1069,0,0
10.14,1,78,0,0,0,0,1069,0,0
10.15,1,79,0,0,0,0,1070,0,0
10.16,1,80,0,0,0,0,1070,0,0
10.17,1,81,0,0,0,0,1071,0,0
10.18,1,82,0,0,0,0,1071,0,0
10.19,1,83,0,0,0,0,1071,0,0
10.20,1,84,0,0,0,0,1071,0,0
10.21,1,85,0,0,0,0,1072,0,0
10.22,1,86,0,0,0,0,1072,0,0
10.23,1,87,0,0,0,0,1072,0,0
10.24,1,88,0,0,0,0,1073,0,0
10.25,1,89,0,0,0,0,1073,0,0
10.26,1,90,0,0,0,0,1073,0,0
10.27,1,91,0,0,0,0,1073,0,0
10.28,1,92,0,0,0,0,1074,0,0
10.29,1,93,0,0,0,0,1074,0,0
10.30,1,94,0,0,0,0,1075,0,0
10.31,1,95,0,0,0,0,1075,0,0
10.32,1,96,0,0,0,0,1075,0,0
10.33,1,97,0,0,0,0,1076,0,0
10.34,1,98,0,0,0,0,1076,0,0
10.35,1,99,0,0,0,0,1076,0,0
10.36,1,100,0,0,0,0,1076,0,0
10.37,1,101,0,0,0,0,1077,0,0
10.38,1,102,0,0,0,0,1077,0,0
10.39,1,103,0,0,0,0,1077,0,0
10.40,1,104,0,0,0,0,1077,0,0
10.41,1,105,0,0,0,0,1078,0,0
10.42,1,106,0,0,0,0,1078,0,0
10.43,1,107,0,0,0,0,1078,0,0
10.44,1,108,0,0,0,0,1078,0,0
10.45,1,109,0,0,0,0,1079,0,0
10.46,1,110,0,0,0,0,1079,0,0
10.47,1,111,0,0,0,0,1079,0,0
10.48,1,112,0,0,0,0,1079,0,0
10.49,1,113,0,0,0,0,1080,0,0
10.50,1,114,0,0,0,0,1080,0,0
10.51,1,115,0,0,0,0,1081,0,0
10.52,1,116,0,0,0,0,1081,0,0
10.53,1,117,0,0,0,0,1081,0,0
10.54,1,118,0,0,0,0,1081,0,0
10.55,1,119,0,0,0,0,1082,0,0
10.56,1,120,0,0,0,0,1082,0,0
10.57,1,121,0,0,0,0,1083,0,0
10.58,1,122,0,0,0,0,1083,0,0
10.59,1,123,0,0,0,0,1084,0,0
10.60,1,124,0,0,0,0,1084,0,0
10.61,1,125,0,0,0,0,1084,0,0
10.62,1,126,0,0,0,0,1085,0,0
10.63,1,127,0,0,0,0,1085,0,0
10.64,1,128,0,0,0,0,1085,0,0
10.65,1,129,0,0,0,0,1085,0,0
10.66,1,130,0,0,0,0,1086,0,0
10.67,1,131,0,0,0,0,1086,0,0
11.0,0,0,0,0,70866,255,1091,0,0
11.1,0,0,0,0,70867,0,1092,0,0
11.2,0,0,0,0,70868,0,1093,0,0
11.3,0,0,0,0,70869,0,1094,0,0
11.4,0,0,0,0,70870,0,1054,0,0
12.0,0,0,1,0,0,0,1041,0,0
12.1,0,0,1,1,0,0,1087,0,0
