key,0,1,2,3,4,5,6,7,8,9,10,11,12
95,"Weeping Trellis (A)","A",177,858,600,5,False,1,105,6,1400,48,6377382
96,"the Forsaken Isle (B)","B",189,713,100,5,False,1,105,6,1400,48,6377382
97,"Fortune's Ford (C)","C",494,744,300,5,False,1,105,6,1400,48,6377382
98,"Lilac Sea 1 (D)","D",90,514,300,5,False,1,106,6,1420,48,6536817
99,"Runners' Reach (E)","E",545,898,100,5,False,1,107,6,1430,48,6700238
100,"Bellflower Flood (F)","F",366,534,1000,5,False,2,108,6,1450,49,6867744
101,"Lilac Sea 2 (G)","G",741,797,300,5,False,2,110,6,1480,49,7215424
102,"Lilac Sea 3 (H)","H",901,898,300,5,False,3,111,6,1490,50,7395810
103,"northwest Bellflower (I)","I",174,394,1000,5,False,3,112,6,1510,50,7580706
104,"Corolla Isle (J)","J",533,457,100,5,False,3,113,6,1520,50,7770224
105,"southeast Bellflower (K)","K",646,677,1000,5,False,3,114,6,1540,50,7964480
106,"the floral reef (L)","L",562,320,600,5,False,4,115,6,1550,51,8163592
107,"Wingsreach (M)","M",806,570,100,5,False,4,115,6,1550,51,8163592
108,"the Floating Standard (N)","N",690,212,100,5,False,4,116,6,1570,51,8367682
109,"the Fluttering Bay (O)","O",737,433,600,5,False,4,117,6,1580,51,8576875
110,"Lilac Sea 4 (P)","P",62,88,600,5,False,5,118,6,1600,52,8791297
111,"Proudkeel (Q)","Q",374,296,100,5,False,5,119,6,1610,52,9011080
112,"east Dodie's Abyss (R)","R",922,340,1000,5,False,5,119,6,1610,52,9011080
113,"Lilac Sea 5 (S)","S",804,64,1000,5,False,5,120,6,1630,52,9236357
114,"west Dodie's Abyss (T)","T",485,62,1000,5,False,5,120,6,1630,52,9236357
115,"","",934,60,0,6,True,0,0,0,0,0,0
116,"the Indigo Shallows (A)","A",822,159,100,6,False,1,120,6,1630,52,9236357
117,"Voyagers' Reprieve (B)","B",661,378,0,6,False,1,120,6,1630,52,9236357
118,"north Delphinium Seashelf (C)","C",624,168,400,6,False,1,120,6,1630,52,9236357
119,"Rainbringer Rift (D)","D",907,517,1000,6,False,1,121,6,1640,52,9467266
120,"south Indigo Deep 1 (E)","E",431,86,700,6,False,1,122,6,1660,52,9703948
121,"the Central Blue (F)","F",480,438,800,6,False,2,123,6,1670,53,9946547
122,"south Indigo Deep 2 (G)","G",393,257,700,6,False,2,125,6,1700,53,10450092
123,"the Talon (H)","H",286,364,0,6,False,3,126,6,1720,54,10711345
124,"southern Central Blue (I)","I",508,600,500,6,False,3,127,6,1730,54,10979129
125,"south Indigo Deep 3 (J)","J",85,93,500,6,False,3,128,6,1750,54,11253608
126,"the Talonspoint Depths (K)","K",76,316,700,6,False,3,129,6,1760,54,11534949
127,"Saltfarer's Eye (L)","L",728,764,100,6,False,4,130,6,1780,55,11823323
128,"Startail shallows (M)","M",331,660,400,6,False,4,130,6,1780,55,11823323
129,"Moonshadow Isle (N)","N",206,650,0,6,False,4,131,6,1790,55,12118907
130,"Emerald Drop (O)","O",895,919,1000,6,False,4,132,6,1810,55,12421880
131,"south Indigo Deep 4 (P)","P",86,494,800,6,False,5,133,6,1820,56,12732427
132,"south Delphinium Seashelf (Q)","Q",461,816,800,6,False,5,134,6,1840,56,13050738
133,"Startail shelf (R)","R",196,810,900,6,False,5,134,6,1840,56,13050738
134,"Cradle of the Winds (S)","S",520,926,1000,6,False,5,135,6,1850,56,13377007
135,"Startail Trench (T)","T",88,927,1000,6,False,5,135,6,1850,56,13377007
136,"","",933,940,0,7,True,0,0,0,0,0,0
137,"eastern Blackblood Wells (A)","A",883,870,500,7,False,1,135,6,1850,56,13377007
138,"Sea Wolf Cove (B)","B",907,579,1000,7,False,1,135,6,1850,56,13377007
139,"southernmost Hanthbyrt (C)","C",803,779,0,7,False,1,135,6,1850,56,13377007
140,"Oeyaseik (D)","D",727,634,400,7,False,1,136,6,1870,56,13711433
141,"northeast Hanthbyrt (E)","E",850,360,0,7,False,1,137,6,1880,56,14054219
142,"Vyrstrant (F)","F",551,645,600,7,False,2,138,6,1900,58,14405575
143,"the Sunken Jawbone (G)","G",472,432,600,7,False,2,140,6,1930,58,15134858
144,"","",0,0,0,0,False,0,0,0,0,0,0
145,"","",0,0,0,0,False,0,0,0,0,0,0
146,"","",0,0,0,0,False,0,0,0,0,0,0
147,"","",0,0,0,0,False,0,0,0,0,0,0
148,"","",0,0,0,0,False,0,0,0,0,0,0
149,"","",0,0,0,0,False,0,0,0,0,0,0
150,"","",0,0,0,0,False,0,0,0,0,0,0
151,"","",0,0,0,0,False,0,0,0,0,0,0
152,"","",0,0,0,0,False,0,0,0,0,0,0
153,"","",0,0,0,0,False,0,0,0,0,0,0
154,"","",0,0,0,0,False,0,0,0,0,0,0
155,"","",0,0,0,0,False,0,0,0,0,0,0
156,"","",0,0,0,0,False,0,0,0,0,0,0
157,"","",0,0,0,0,False,0,0,0,0,0,0
158,"","",0,0,0,0,False,0,0,0,0,0,0
159,"","",0,0,0,0,False,0,0,0,0,0,0
