key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
43,464256,3,200021,0,"pair of red rose-colored spectacles",0,"pairs of red rose-colored spectacles",0,0,1,0,0,"A piece of red facewear.","Red Rose-colored Spectacles"
44,529792,3,200020,0,"pair of blue rose-colored spectacles",0,"pairs of blue rose-colored spectacles",0,0,1,0,0,"A piece of blue facewear.","Blue Rose-colored Spectacles"
45,595328,3,200024,0,"pair of green rose-colored spectacles",0,"pairs of green rose-colored spectacles",0,0,1,0,0,"A piece of green facewear.","Green Rose-colored Spectacles"
46,660864,3,200015,0,"pair of brass rose-colored spectacles",0,"pairs of brass rose-colored spectacles",0,0,1,0,0,"A piece of brass facewear.","Brass Rose-colored Spectacles"
47,726400,3,200019,0,"pair of purple rose-colored spectacles",0,"pairs of purple rose-colored spectacles",0,0,1,0,0,"A piece of purple facewear.","Purple Rose-colored Spectacles"
48,791936,3,200022,0,"pair of brown rose-colored spectacles",0,"pairs of brown rose-colored spectacles",0,0,1,0,0,"A piece of brown facewear.","Brown Rose-colored Spectacles"
49,71041,4,200001,0,"pair of simple spectacles",0,"pairs of simple spectacles",0,0,1,0,0,"A piece of undyed facewear.","Simple Spectacles"
50,136577,4,200005,0,"pair of silver spectacles",0,"pairs of silver spectacles",0,0,1,0,0,"A piece of silver facewear.","Silver Spectacles"
51,202113,4,200004,0,"pair of gold spectacles",0,"pairs of gold spectacles",0,0,1,0,0,"A piece of gold facewear.","Gold Spectacles"
52,267649,4,200006,0,"pair of black spectacles",0,"pairs of black spectacles",0,0,1,0,0,"A piece of black facewear.","Black Spectacles"
53,333185,4,200011,0,"pair of white spectacles",0,"pairs of white spectacles",0,0,1,0,0,"A piece of white facewear.","White Spectacles"
54,398721,4,200002,0,"pair of grey spectacles",0,"pairs of grey spectacles",0,0,1,0,0,"A piece of grey facewear.","Grey Spectacles"
55,464257,4,200009,0,"pair of red spectacles",0,"pairs of red spectacles",0,0,1,0,0,"A piece of red facewear.","Red Spectacles"
56,529793,4,200008,0,"pair of blue spectacles",0,"pairs of blue spectacles",0,0,1,0,0,"A piece of blue facewear.","Blue Spectacles"
57,595329,4,200012,0,"pair of green spectacles",0,"pairs of green spectacles",0,0,1,0,0,"A piece of green facewear.","Green Spectacles"
58,660865,4,200003,0,"pair of brass spectacles",0,"pairs of brass spectacles",0,0,1,0,0,"A piece of brass facewear.","Brass Spectacles"
59,726401,4,200007,0,"pair of purple spectacles",0,"pairs of purple spectacles",0,0,1,0,0,"A piece of purple facewear.","Purple Spectacles"
60,791937,4,200010,0,"pair of brown spectacles",0,"pairs of brown spectacles",0,0,1,0,0,"A piece of brown facewear.","Brown Spectacles"
61,71042,5,200025,0,"monocle",0,"monocles",0,0,1,0,0,"A piece of undyed facewear.","Monocle"
62,136578,5,200029,0,"silver monocle",0,"silver monocles",0,0,1,0,0,"A piece of silver facewear.","Silver Monocle"
63,202114,5,200028,0,"gold monocle",0,"gold monocles",0,0,1,0,0,"A piece of gold facewear.","Gold Monocle"
64,267650,5,200030,0,"black monocle",0,"black monocles",0,0,1,0,0,"A piece of black facewear.","Black Monocle"
65,333186,5,200035,0,"white monocle",0,"white monocles",0,0,1,0,0,"A piece of white facewear.","White Monocle"
66,398722,5,200026,0,"grey monocle",0,"grey monocles",0,0,1,0,0,"A piece of grey facewear.","Grey Monocle"
67,464258,5,200033,0,"red monocle",0,"red monocles",0,0,1,0,0,"A piece of red facewear.","Red Monocle"
68,529794,5,200032,0,"blue monocle",0,"blue monocles",0,0,1,0,0,"A piece of blue facewear.","Blue Monocle"
69,595330,5,200036,0,"green monocle",0,"green monocles",0,0,1,0,0,"A piece of green facewear.","Green Monocle"
70,660866,5,200027,0,"brass monocle",0,"brass monocles",0,0,1,0,0,"A piece of brass facewear.","Brass Monocle"
71,726402,5,200031,0,"purple monocle",0,"purple monocles",0,0,1,0,0,"A piece of purple facewear.","Purple Monocle"
72,791938,5,200034,0,"brown monocle",0,"brown monocles",0,0,1,0,0,"A piece of brown facewear.","Brown Monocle"
73,71043,6,200037,0,"pair of contemporary pince-nez",0,"pairs of contemporary pince-nez",0,0,1,0,0,"A piece of undyed facewear.","Contemporary Pince-nez"
74,136579,6,200041,0,"pair of silver contemporary pince-nez",0,"pairs of silver contemporary pince-nez",0,0,1,0,0,"A piece of silver facewear.","Silver Contemporary Pince-nez"
75,202115,6,200040,0,"pair of gold contemporary pince-nez",0,"pairs of gold contemporary pince-nez",0,0,1,0,0,"A piece of gold facewear.","Gold Contemporary Pince-nez"
76,267651,6,200042,0,"pair of black contemporary pince-nez",0,"pairs of black contemporary pince-nez",0,0,1,0,0,"A piece of black facewear.","Black Contemporary Pince-nez"
77,333187,6,200047,0,"pair of white contemporary pince-nez",0,"pairs of white contemporary pince-nez",0,0,1,0,0,"A piece of white facewear.","White Contemporary Pince-nez"
78,398723,6,200038,0,"pair of grey contemporary pince-nez",0,"pairs of grey contemporary pince-nez",0,0,1,0,0,"A piece of grey facewear.","Grey Contemporary Pince-nez"
79,464259,6,200045,0,"pair of red contemporary pince-nez",0,"pairs of red contemporary pince-nez",0,0,1,0,0,"A piece of red facewear.","Red Contemporary Pince-nez"
80,529795,6,200044,0,"pair of blue contemporary pince-nez",0,"pairs of blue contemporary pince-nez",0,0,1,0,0,"A piece of blue facewear.","Blue Contemporary Pince-nez"
81,595331,6,200048,0,"pair of green contemporary pince-nez",0,"pairs of green contemporary pince-nez",0,0,1,0,0,"A piece of green facewear.","Green Contemporary Pince-nez"
82,660867,6,200039,0,"pair of brass contemporary pince-nez",0,"pairs of brass contemporary pince-nez",0,0,1,0,0,"A piece of brass facewear.","Brass Contemporary Pince-nez"
83,726403,6,200043,0,"pair of purple contemporary pince-nez",0,"pairs of purple contemporary pince-nez",0,0,1,0,0,"A piece of purple facewear.","Purple Contemporary Pince-nez"
84,791939,6,200046,0,"pair of brown contemporary pince-nez",0,"pairs of brown contemporary pince-nez",0,0,1,0,0,"A piece of brown facewear.","Brown Contemporary Pince-nez"
85,71044,7,200097,0,"pair of rimless glasses",0,"pairs of rimless glasses",0,0,1,0,0,"A piece of undyed facewear.","Rimless Glasses"
86,136580,7,200101,0,"pair of silver rimless glasses",0,"pairs of silver rimless glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Rimless Glasses"
87,202116,7,200100,0,"pair of gold rimless glasses",0,"pairs of gold rimless glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Rimless Glasses"
88,267652,7,200102,0,"pair of black rimless glasses",0,"pairs of black rimless glasses",0,0,1,0,0,"A piece of black facewear.","Black Rimless Glasses"
89,333188,7,200107,0,"pair of white rimless glasses",0,"pairs of white rimless glasses",0,0,1,0,0,"A piece of white facewear.","White Rimless Glasses"
90,398724,7,200098,0,"pair of grey rimless glasses",0,"pairs of grey rimless glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Rimless Glasses"
91,464260,7,200105,0,"pair of red rimless glasses",0,"pairs of red rimless glasses",0,0,1,0,0,"A piece of red facewear.","Red Rimless Glasses"
92,529796,7,200104,0,"pair of blue rimless glasses",0,"pairs of blue rimless glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Rimless Glasses"
93,595332,7,200108,0,"pair of green rimless glasses",0,"pairs of green rimless glasses",0,0,1,0,0,"A piece of green facewear.","Green Rimless Glasses"
94,660868,7,200099,0,"pair of brass rimless glasses",0,"pairs of brass rimless glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Rimless Glasses"
95,726404,7,200103,0,"pair of purple rimless glasses",0,"pairs of purple rimless glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Rimless Glasses"
96,791940,7,200106,0,"pair of brown rimless glasses",0,"pairs of brown rimless glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Rimless Glasses"
97,71045,8,200109,0,"pair of thick-rimmed glasses",0,"pairs of thick-rimmed glasses",0,0,1,0,0,"A piece of undyed facewear.","Thick-rimmed Glasses"
98,136581,8,200113,0,"pair of silver thick-rimmed glasses",0,"pairs of silver thick-rimmed glasses",0,0,1,0,0,"A piece of silver facewear.","Silver Thick-rimmed Glasses"
99,202117,8,200112,0,"pair of gold thick-rimmed glasses",0,"pairs of gold thick-rimmed glasses",0,0,1,0,0,"A piece of gold facewear.","Gold Thick-rimmed Glasses"
100,267653,8,200114,0,"pair of black thick-rimmed glasses",0,"pairs of black thick-rimmed glasses",0,0,1,0,0,"A piece of black facewear.","Black Thick-rimmed Glasses"
101,333189,8,200119,0,"pair of white thick-rimmed glasses",0,"pairs of white thick-rimmed glasses",0,0,1,0,0,"A piece of white facewear.","White Thick-rimmed Glasses"
102,398725,8,200110,0,"pair of grey thick-rimmed glasses",0,"pairs of grey thick-rimmed glasses",0,0,1,0,0,"A piece of grey facewear.","Grey Thick-rimmed Glasses"
103,464261,8,200117,0,"pair of red thick-rimmed glasses",0,"pairs of red thick-rimmed glasses",0,0,1,0,0,"A piece of red facewear.","Red Thick-rimmed Glasses"
104,529797,8,200116,0,"pair of blue thick-rimmed glasses",0,"pairs of blue thick-rimmed glasses",0,0,1,0,0,"A piece of blue facewear.","Blue Thick-rimmed Glasses"
105,595333,8,200120,0,"pair of green thick-rimmed glasses",0,"pairs of green thick-rimmed glasses",0,0,1,0,0,"A piece of green facewear.","Green Thick-rimmed Glasses"
106,660869,8,200111,0,"pair of brass thick-rimmed glasses",0,"pairs of brass thick-rimmed glasses",0,0,1,0,0,"A piece of brass facewear.","Brass Thick-rimmed Glasses"
107,726405,8,200115,0,"pair of purple thick-rimmed glasses",0,"pairs of purple thick-rimmed glasses",0,0,1,0,0,"A piece of purple facewear.","Purple Thick-rimmed Glasses"
108,791941,8,200118,0,"pair of brown thick-rimmed glasses",0,"pairs of brown thick-rimmed glasses",0,0,1,0,0,"A piece of brown facewear.","Brown Thick-rimmed Glasses"
109,71046,9,200073,0,"pair of minstrel's spectacles",0,"pairs of minstrel's spectacles",0,0,1,0,0,"A piece of undyed facewear.","Minstrel's Spectacles"
110,136582,9,200077,0,"pair of silver minstrel's spectacles",0,"pairs of silver minstrel's spectacles",0,0,1,0,0,"A piece of silver facewear.","Silver Minstrel's Spectacles"
111,202118,9,200076,0,"pair of gold minstrel's spectacles",0,"pairs of gold minstrel's spectacles",0,0,1,0,0,"A piece of gold facewear.","Gold Minstrel's Spectacles"
112,267654,9,200078,0,"pair of black minstrel's spectacles",0,"pairs of black minstrel's spectacles",0,0,1,0,0,"A piece of black facewear.","Black Minstrel's Spectacles"
113,333190,9,200083,0,"pair of white minstrel's spectacles",0,"pairs of white minstrel's spectacles",0,0,1,0,0,"A piece of white facewear.","White Minstrel's Spectacles"
114,398726,9,200074,0,"pair of grey minstrel's spectacles",0,"pairs of grey minstrel's spectacles",0,0,1,0,0,"A piece of grey facewear.","Grey Minstrel's Spectacles"
115,464262,9,200081,0,"pair of red minstrel's spectacles",0,"pairs of red minstrel's spectacles",0,0,1,0,0,"A piece of red facewear.","Red Minstrel's Spectacles"
116,529798,9,200080,0,"pair of blue minstrel's spectacles",0,"pairs of blue minstrel's spectacles",0,0,1,0,0,"A piece of blue facewear.","Blue Minstrel's Spectacles"
117,595334,9,200084,0,"pair of green minstrel's spectacles",0,"pairs of green minstrel's spectacles",0,0,1,0,0,"A piece of green facewear.","Green Minstrel's Spectacles"
118,660870,9,200075,0,"pair of brass minstrel's spectacles",0,"pairs of brass minstrel's spectacles",0,0,1,0,0,"A piece of brass facewear.","Brass Minstrel's Spectacles"
119,726406,9,200079,0,"pair of purple minstrel's spectacles",0,"pairs of purple minstrel's spectacles",0,0,1,0,0,"A piece of purple facewear.","Purple Minstrel's Spectacles"
120,791942,9,200082,0,"pair of brown minstrel's spectacles",0,"pairs of brown minstrel's spectacles",0,0,1,0,0,"A piece of brown facewear.","Brown Minstrel's Spectacles"
