key,0
13,"Seeking to utilize an existing labyrinth of natural caves, the Ishgardian house of Dzemael began construction on their eponymous Darkhold near the end of the Sixth Astral Era, intending it to serve as a refuge for those fleeing the flames of the Dravanian Horde. When the house's digging uncovered an entrance to the void, allowing an army of voidsent into this realm, however, they immediately abandoned their plans and withdrew from the subterrane, sealing it off so that they might contain the otherworldly invaders within. Despite all this, the house is unwilling to relinquish its claim to the caves, and believes that if they can be cleared of the voidsent, they might still be able to see their original plan brought to fruition."
14,"Once, the lost civilization of Amdapor thrived in the Twelveswood, her citizens wielders of powerful, yet forbidden magicks which could be used to alter the very fabric of existence. However, as is oft the case with peoples who fancy themselves gods, the self-assuring hubris of the Amdapori eventually became their downfall, and as quickly as they rose to power, did they disappear from the world. For generations, this relic of their once-mighty civilization has remained hidden in plain sight─cloaked by the elementals who sought only to prevent newer generations from stumbling across the ancient Amdapori magicks. That is, until the Lambs of Dalamud─a dark cult who worships the now-fallen lesser moon as a god─dispelled the elementals' glamour by means unknown, and claimed the keep as their own. Now the crazed followers use its ancient chambers to perform blood sacrifices in an effort to resurrect their evil lord."
15,"So begins the third phase of Operation Archon, which entails a frontal assault upon Castrum Meridianum, Gaius van Baelsar's seat of power. Forming the main thrust, the Immortal Flames will strike at the stronghold with all their strength, though this is but a feint. While the garrison's eyes are drawn outwards, you and your comrades must steal past its defenses and attempt to deactivate the magitek field which protects the Praetorium, the fortress within a fortress wherein the Ultima Weapon is believed to be housed."
16,"With the magitek field now out of commission, the path to the Ultima Weapon lies open. While the Immortal Flames sweep Castrum Meridianum and suppress the remnants of the enemy garrison, you and your comrades must fight your way to the innermost sector of the Praetorium, there to locate and destroy the Ultima Weapon. Cid's airship, the <Emphasis>Enterprise</Emphasis>, will bear you to the stage of the final confrontation."
17,"The once-proud Pharos Sirius is twice dishonored─once by the Calamity, and now by the deadly siren of Umbra, who plots to hold the lighthouse as a personal stronghold with the aid of her minions. Silence her lunatic song, dispatch the usual suspects─ashkin and winged monstrosities─and reclaim the light of the civilized world."
18,"Huzzah, back to the mines! Adventurers have cleared Copperbell Mines of hecatoncheires─or have they? A band of engineers from Amajina & Sons has gone missing in the deep shaft, cut off mid-knock: “ON SCHEDULE. HELP HEC─”. A more thorough adventurer is needed to mop up the enduring giants, if pickaxes are to ring again underground and the gil to flow overground."
19,"Scarred by the Calamity and warped by vanity, the lady of House Dartancours has made a bargain with the voidsent─and lost her soul, as is so often the case with such sketchy arrangements. Now, her manor house is a lair to all manner of dark beings, and the elite band of Wood Wailers sent to purge them has failed to report back. A second try is now in the works."
20,"Brayflox's Longstop is overrun with forces of the Illuminati; the furious goblin scholars are bent on recovering a secret recipe centuries in the making and a moment in the filching. Having been pressed into service as Brayflox's boon companion, you have no choice but to disregard the facts of her thievery and defend the Longstop from all those who would seize it from its rightful holder."
21,"Halatali! The very name turns some spines to water and others to steel. Lurid marks of the recent lawlessness yet remain, but daily the drudges conquer halls slick with ichor and doorways festooned with things not for gentle eyes. No less deadly for its newly restored order, the fabled training grounds yearn for new blood─perhaps to brighten the freshly scrubbed walls of its vast chambers."
22,"Born in magic, the ancient city of Amdapor lived in splendor and died in agony. As the Fifth Astral Era gave way to the Sixth Umbral and the ensuing catastrophe, the agent of Amdapor's destruction slept. Now, the seal that has held so long is softening like windfallen fruit─and what blind worms writhe underneath the skin of the dead city?"
23,"Upon the Rhotano Sea, along the fringes of the island chain known as the Cieldalaes, there stretches an expanse of water perpetually covered in heavy mist. Hidden within this impenetrable shroud is Hullbreaker Isle, so named for having smashed innumerable hapless vessels into flotsam over the centuries. In the wake of the Calamity, however, it came to be that the mist would lift under certain conditions. On one such day, a merchantman sailed into the area to behold not only the isle itself, but also the wreck of the <Emphasis>Haar</Emphasis>, the flagship of the dread pirate Mistbeard. The discovery has rekindled interest in Mistbeard's legendary hoard, and treasure hunters the realm over are now scrambling to find passage to the elusive isle."
24,"When the guiding light of one's life is extinguished, it takes uncommon strength of spirit to clamber out of the black pits of despair. Those who want for resilience may yet be pulled up by a friend's helping hand, but what becomes of a broken-hearted maiden who has neither the strength nor the succor to overcome the darkness that threatens to consume her? The answer shall be revealed through the tragic tale that begins with the arrival of a single letter..."
25,"Too long has the Stone Vigil been ravished by the Dravanians and their thralls; too long has House Durendaire suffered this infamy. Time has come for its dragoons to retake the fortress, ten hundred lances and a thousand dreams of vengeance strong.

Though the knights of Ishgard breach the gate to find a lodgment within the Vigil, the enemy is well defended and amply supplied. This deadlock must be broken─and who better than those who once made free of the fortress under the dragons' very noses, and lived to tell the tale?"
26,"Adventurers fear not danger, scholars care not for comfort, and miners like not unturned stones. Thus was born the unlikely partnership between the Order of Nald'thal and Amajina & Sons Mineral Concern, in the wake of a certain adventurer's conquest of the Sunken Temple's notorious traps. But the dead of Qarn left many snares─more than enough for a thousand years of greed─and now, a tomb raider's fevered dream of riches has stranded the joint expedition in a place where history has a tendency to come alive..."
27,"Formed in the aftermath of the Calamity, the great ice wall has long been thought an impenetrable barrier between central and western Coerthas. In truth, however, the wall is riddled with hidden tunnels, which Iceheart and her followers have used as a base of operations. You have been tasked with exploring one such tunnel in the hopes that it will lead you to the heretics' leader─yet what dangers await are anyone's guess..."
28,"Tucked deep inside the dank caverns of the Sastasha Seagrot, there is a secret port said to have been built by the pirate Mistbeard. In the years following the Calamity, the notorious Serpent Reavers claimed it as their lair, until the cutthroats were vanquished by a band of dauntless adventurers. The place subsequently came under the control of Lominsan authorities, who maintained a security presence within.

Alas, that control did not last, for an unknown faction has arisen─seemingly from the briny depths─and overwhelmed the occupying Yellowjackets. Opinion is divided over the identity of these foes. Some say that they are pirates, while others swear that they are fiends. Yet it does not take a scholar to see that these two things need not be mutually exclusive."
29,"Though purging the Lambs of Dalamud brought a hard-earned peace unto Amdapor Keep, some mysterious fiend has completed the cultists' rites and ushered shadows back into the ruins. Voidsent now revel anew within these walls, their wickedness warping the flora and transforming kindly woodland creatures to bloodthirsty beasts. For the sake of the Twelveswood and the elementals who keep watch over it, you must cleanse the evil from the keep, and sweep away all traces of the cultists."
30,"Bound no more by the rancor of their fallen king, the tonberries have regained their senses─with a little help from devoted friends. Yet all thoughts of peace have been put to the blade, as a band of Mamool Ja mercenaries known as the Silverscales have stormed the walls and seized the place for their own. Someone must stop the sellswords from turning the Wanderer's Palace into an unassailable fortress, and take a stand against tonberry slaughter and slavery!"
31,"Built by the learned men and women of Sharlayan, the Great Gubal Library is the grandest repository of knowledge in all of Eorzea. Lining its towering shelves are tomes beyond count, gathered from the farthest reaches of the realm. Like the city–state, however, the library was abandoned by its caretakers when they fled to their motherland in the face of Garlean invasion. And now, fifteen years since its doors were sealed, you will be the first soul to set foot within its halls. Your destination is the forbidden section deep within the library, where lies your objective: the fruits of Matoya's research on the aetheric converger."
32,"Fifteen years ago, in the skies above Silvertear Falls, the invading forces of the XIVth Legion were set upon by a host of dragons. Leading the charge was Midgardsormr, legendary king of kings, who engaged the Garlean flagship, the <Emphasis>Agrius</Emphasis>, in battle. In the end, both Midgardsormr and his foe fell to the earth, and their tangled remnants stand as a memorial to that day─a ruined airship, and the charred corpse of the wyrm lord who brought it low, forever devoid of life..."
33,"Sonu Vanu, chief of the Zundu, faces a tempestuous predicament. Already facing an upwind battle to shelter his people from the warlike Vundu, his mask─the traditional symbol of power in Vanu Vanu society─has grown old and worn. Should it crack, and his authority with it, the peaceful tribe would be powerless to stave off the coming storm. Venture into Neverreap─the sacred isle of the Vanu Vanu that has been overrun by the Vundu and the vicious beasts in their thrall─and emerge with the scale of a mighty waukkeon, that the sun might shine on the Zundu once more!"
34,"Ser Aymeric's attempt to bring the truth of the Dragonsong War to light has ended in failure. Imprisoned by the archbishop under suspicion of heresy, he now languishes in the gaol underneath the Vault. Yet all is not yet lost, for Lucia has hatched a bold plan to see justice done. While her party frees Ser Aymeric from captivity, you are to lead a party into the highest levels of the Vault and seize Thordan VII. Though the knights of the Heavens' Ward will attempt to bar your passage, you must press on, for the future of Ishgard hangs in the balance!"
35,"Wedge is a man with a dream─a dream that Gilly, the kindly guidance node who escorted you through the aetheric wastes of Azys Lla might be restored to life, to blip to him once more. To that end, he'll need you to fetch her a new nacelle from the Fractal Continuum, a museum of Allagan technological creations that will open its doors to welcome its first visitor in some five millennia..."
36,"In the days following the Calamity, western Coerthas was abandoned by the knights of Ishgard, save for the Dusk Vigil, whose defenders refused to withdraw. Since then, the fortress has only fallen further into disrepair, and her garrison has long since been presumed dead.

Unlike most Ishgardians, who would sooner put the tragic episode behind them, Father Wealdtheow would have you enter the forsaken fortress and reclaim a priceless treasure: an ice rondel set in the helm of a sculpture within the Vigil's chapel. A simple request, perhaps, but if experience has taught you anything, such tasks are anything but..."
37,"Sohm Al. Casting its shadow over the Dravanian forelands, this towering peak is revered by the dragons as both holy ground and resting place. And now, in accordance with your pact, Vidofnir has thrown open to you the final ascent to the sacred mount's summit. But Nidhogg's minions will not lightly suffer this intrusion. Ere you gaze upon the fabled expanse of the Churning Mists, you must first carve a path through the mountain's denizens and overcome the consort of Nidhogg, herself─the she-dragon, Tioman."
38,"Your pursuit of the archbishop has brought you to the Aetherochemical Research Facility, at the heart of the floating isle of Azys Lla. However, he and his knights are not the only threat for which you must be prepared; shortly before your arrival, the VIth Imperial Legion entered the facility in search of the secret to mastering primals, and their presence will serve to complicate matters. With multiple factions and their ambitions set on a collision course, your mission promises to be fraught with danger and uncertainty both."
39,"Sensing the death of his consort, a wary Nidhogg has surrounded his lair with a wall of tempestuous winds. After calling upon the assistance of Cid and his ingenious engineers, however, you and Estinien are now ready to breach this howling barrier on the wings of their latest airship prototype─the manacutter. Join the Azure Dragoon on this, the greatest of wyrm hunts, and mount a direct assault upon the Aery. Only with the death of Nidhogg can you ensure the preservation of Ishgard...and bring an end to the Dragonsong War."
40,"Pharos Sirius, the pride of Limsa Lominsa, is yet again in peril. The fine men and women of Naldiq and Vymelli's were restoring the interior when they were taken by surprise by a pack of kobolds and their explosive arsenal. Barely escaping with their lives, the smiths sounded the alarum on the worrying plethora of bombs scattered throughout the lighthouse. Maelstrom Command enlists your aid, but proceed with caution—with one misplaced explosion, Pharos Sirius could be blown to smithereens!"
41,"Saint Mocianne's Arboretum once housed the greatest collection of flora and fauna the realm had ever known. Alas, in the wake of the exodus it was left to the elements, and the wildlife within now roams its halls unchecked and untamed. A band of treasure hunters hopes to brave this leafy labyrinth in search of a cache more valuable than gold, that could ensure Idyllshire's prosperity for years to come. But will their search of this savage garden yield fortune, or end in failure?"
42,"This battle exercise will test your ability to manage multiple parties of enemies.

Learn to draw single targets from groups using ranged attacks and engage them in locations far out of the lines of sight of other creatures."
43,"Bockman, a wandering revenant trapped in the corporeal realm, has reclaimed his legendary suit of armor and now waits silently near the Tam–Tara Deepcroft for any who would challenge him. Not only does the undead knight brandish a massive blade capable of incapacitating multiple victims in one fell stroke, but when threatened, Bockman will summon his decaying minions from the pits of the seventh hell.

Defeat the restless soul, and send him back to the Lifestream where he may, at long last, find peace."
44,"This battle exercise will test your ability to breach enemy stronghold defenses.

Eliminate targets in each of the three antechambers before infiltrating the final chamber and engaging the cyclopean toad who makes the cave its den. Making quick work of the creature is key, for the yarzons who lurk behind the chamber's boulders will emerge once they smell blood."
45,"Wealthy noble Teledji Adeledji has had his prized pet, a rare gil turtle, kidnapped by ruthless bandits who seek a sizable ransom for the gentle wavekin's return. Always a man of principle, Teledji Adeledji has decided that instead of caving to the bandit's demands, he will offer the ransom to anyone who can safely retrieve his pet from the clutches of evil.

After weakening the gil turtle, slay fire sprites and use their cores to light a special herb on fire. The smoke released should be powerful enough to put the creature to sleep, but only if the turtle is close enough to the flames."
46,"The forest's landtraps have reached maturity and begun releasing noisome pollen clusters in their efforts to reproduce. When taken into the lungs, the pollen can cause severe irritation, nausea, and in the case of extended exposure, even death. These vile seedkin must be dealt with before the entire Twelveswood is engulfed in a cloud of despair!"
47,"A notorious band of outlaws known as the Redbelly Wasps is seeking to establish a new hideout near the Thousand Maws of Toto–Rak.

Once the leader is attacked, he will summon nearby allies to his aid, including powerful conjurers skilled in the arts of healing. Defeating these allies before engaging their leader will greatly increase your chance of success."
48,"Hostile sylphs who would rather see the Twelveswood burn before making peace with the people of Gridania have begun using their forbidden magicks to charm the forest's creatures into doing their bidding. Temporarily enhanced by the spells, these turned creatures now possess the ability to enfeeble their victims with terrible poisons and wide-reaching attacks.

Only by slaying the renegade sylph leader Briaxio of the Well will the creatures' minds be freed."
49,"A lawless cadre of goblins has seized the Matron's Lethe, preventing passage to and from the upper reaches of the Twelveswood. Now, all those who approach are greeted with a shower of time-activated bombs tossed from behind makeshift barricades.

Slay the goblins, defeat their leader, and reclaim the area, so that travel through the forest will be safe once again."
50,"A massive tangle of vivified briar and vines known by the locals as Toxic Tamlyn has taken root in Fool Falls and is poisoning the water which flows into the Nym River, and eventually down to the Rhotano Sea and Limsa Lominsa. The morbol must be slain before the city–state's entire freshwater supply is contaminated, but to do so will require entering an area churning with deadly bubbles that release noisome fumes and bloodthirsty denizens of the deep."
51,"A terrible creature calling itself Buso has made a nearby mineshaft his new home away from the void. Slay the fiend before he can do whatever it is he came from the dark reaches of the outerworld to do.

Buso draws his power from eerie blue flames which erupt from the carcasses of minions summoned from the void and then sacrificed here in this realm. While these flames burn, Buso will be nigh indestructible. Extinguish the fires before attempting to engage him."
52,"To the east of Dragonhead, near the southern cliffs of the Sea of Clouds, a significant rift in the aether has been detected. Through this rift, a massive horned demon and a small army of its invincible minions have appeared, posing a threat to the Ishgardian knights stationed at the outposts nearby. For the time being, the creatures appear content with remaining on their rocky outcropping, but for how long they will remain is uncertain. Engage the voidsent, ignoring the incessant hounding of the minions, and focusing your efforts on their leader."
53,"At first, the now-frequent deadly avalanches in the Coerthas highlands were written off as displays of Oschon's might. That is, until local mountaineers spotted a giant bomb sending smaller explosives up onto the Nail to self-destruct, triggering massive cataracts of snow and rock. Knowing now the true cause of the matter, the Holy See has put a bounty on the floating head of this “bomb queen.” The task of regicide, however, will not be an easy one, for she is attended to by a retinue of royal subjects who are ready to serve her in any way necessary─including self-destruction."
54,"Five voidsent demons have descended into the Singing Shards, devouring the souls of any and all who cross their path. Early attempts at slaying the creatures have all ended in failure, for as long as one survives, it will continuously summon the fallen back to its side.

If a party were able to somehow time the killing blows necessary to fell all five of the creatures at once, victory may be possible. However, the demons will try and stop this by employing a combination of complex battle formations to thwart their pursuers' plans."
55,"The gigants are made up of three distinctive classes: the ruling class of gigas, the slave class of giants, and the hecatoncheires─a second class of slaves who have spent the past several centuries trapped in a sealed mine. The enmity between the classes runs deep, and when any two converge, sparks will fly. But, when all three converge...the results can be devastating.

Parties from all three of the gigant classes have stumbled onto a dig site of the Sons of Saint Coinach. The researchers have all fled to safety, but the artifacts they discovered remain on the field. Slay the intruders while protecting the relics from needless destruction."
56,"Owing to a betrayal, you have been captured by the Amalj'aa and taken to their stronghold of Zanr'ak, there to be given as an offering to the primal Ifrit. If you are to survive this fiery encounter with the Lord of the Inferno, you and your comrades must fight with no less than every onze of your strength. Should you fall, your souls shall burn for eternity..."
57,"Having passed the seemingly endless trials imposed upon you by the Company of Heroes, you have been entrusted with the knowledge of a secret way into the Navel, the domain of the primal Titan. Courtesy of Y'shtola's magicks, the beastman aetheryte is now primed to send you to a confrontation with the Lord of Crags. Gird your loins for a struggle of titanic proportions."
58,"With the aid of the <Emphasis>Enterprise</Emphasis> and its legendary captain, Cid Garlond, you have broken through the swirling winds that shield the Howling Eye. Yet the challenges you have surmounted pale in comparison to the one that awaits you beyond the gates. At long last, the end is nigh─be it Garuda's or your own. "
59,"While your victory over the Ultima Weapon has set off waves of celebration across the land, the jubilation is short-lived, for the beast tribes are seeking to summon their gods once more. Confirmation has arrived that the Amalj'aa have already succeeded in calling forth Ifrit, who is returned far mightier than his last incarnation owing to the vast amounts of crystals he has gorged upon. Prepare yourself for a scorching encounter."
60,"From deep within their mines, the kobolds have watched and waited for another opportunity to summon their Great Father and wreak havoc on Limsa Lominsa. With the destruction of the Ultima Weapon, the final obstacle to their plans was removed, allowing the beastmen to summon their god without fear of imperial reprisal. Once more, it falls to you to ensure that the Lord of Crags never sees the light of day."
61,"Not to be outdone by the Amalj'aa, the Ixal have also taken advantage of the Ultima Weapon's destruction and again summoned their patron deity. What is worse, this most recent incarnation of Garuda is said to possess a nigh-insatiable appetite for destruction. If Coerthas and the Twelveswood are to be spared further destruction, you must return to the Howling Eye and seek an audience with the Lady of the Vortex."
62,"It has come to light that Rhitahtyn sas Arvina, praefectus castrorum of the XIVth Legion, is scheduled to inspect the imperial outpost at Cape Westwind. Although native to a territory subjugated by the Empire, Rhitahtyn's prowess as a field tactician has won him a station of great authority within the Garlean military. Such a formidable enemy general will surely prove an obstacle to the Alliance's efforts to purge the realm of the imperial menace. For the first phase of Operation Archon, you have been entrusted the mission of infiltrating the imperial outpost and striking him down."
63,"Having partaken further of Ascian wisdom, the Amalj'aa have succeeded in summoning the mightiest incarnation of their god to date. Ifrit has returned amidst hellfire and brimstone, and the lizardmen bask in the heat of destruction as warriors of the Immortal Flames fall to the primal like slugs shriveling beneath the desert sun. Can a Warrior of Light prevail against such an irrepressible force?"
64,"When northern Vylbrand is racked by an earthquake, Urianger Augurelt suspects the kobolds of summoning the primal Titan. The Scion of the Seventh Dawn is proven irritatingly correct in short order when the Lord of Crags appears in the mountains of O'Ghomoro to flaunt powers even greater than were supposed. It does not take an augur to see that a battle to the death must soon follow."
65,"An attack by the primal Garuda has annihilated an entire Twin Adder brigade, with the sole survivor left to tell a tale writ in terror and misery. Garuda's powers are far greater than they should be; left with few options and all but one of them almost certain failures, the Order of the Twin Adder turns to the Scions of the Seventh Dawn, so that they may summon a Warrior of Light."
66,"Good King Moggle Mog, the Twelfth of His Name, has once more been called forth by the Mogglesguard. Though the king is not considered a primal in the strictest sense, he poses a threat not unlike that of the beastman gods, in that his influence could corrupt his people's peaceful nature. And so, like those other aether-starved beings, he too must be felled for the sake of the realm."
67,"Kuplo Kopp's attempt to chastise the Mogglesguard for their dangerous and foolhardy actions has not had the intended effect. Reminded of how deadly the Twelveswood has become, the royal guards have instead channeled their fear and desperation into calling forth an even more potent potentate. The Good King Moggle Mog XII now styles himself the Great King Moggle Mog XII, and all the evildoers in the forest shall tremble before his majestic wrath!"
68,"Inspired by tales of your victory over the Ultima Weapon, the wandering minstrel come to Revenant's Toll has composed an epic ballad in your honor. However, as minstrels are wont to do, he has embellished certain details for dramatic effect. Although it can hardly be considered an accurate retelling, you cannot deny his skill with words, for as you listen to his melodious voice, you find yourself reliving the events of that fateful day in the Praetorium... "
69,"イベント用コンテンツ：3"
70," "
71," "
72,"The Sahagin, reviled beast tribe native to the Indigo Deep, have succeeded in summoning forth their voracious god, the primal Leviathan. Should the mighty serpent be allowed to unleash a tidal wave, the entire city of Limsa Lominsa will be swept into the sea. Faced with watery oblivion, the leaders of the Maelstrom have conceived a desperate plan: by lashing together two warships and filling their holds with corrupted crystals, they hope to pierce the Lord of the Whorl's defenses and give a chosen few the chance to dispatch the primal with courage and steel. The <Emphasis>Whorleater</Emphasis> sits in the bay with her towing vessel, the <Emphasis>Triumph</Emphasis>, awaiting but the command to cast off. "
73,"Though their beloved god was slain at the hands of the Warrior of Light, the Sahagin have wasted little time in mourning his passing. Drawing on the occult knowledge of the Ascians, the scaly beastmen have performed a foul ritual fueled by blood and sacrifice to bring forth the mightiest incarnation of Leviathan the realm has yet seen. Before the ocean deity can summon a tidal wave of catastrophic proportions, the <Emphasis>Whorleater</Emphasis> must once again set sail for open waters─and for victory."
74,"There are as many theories as the dhorme chimera has heads about why the creature consumes alumina. Some say the uniquely fine alumina salts to be found in its capacious stomach are an accident of friction and heat, while others claim intent. Those such as Gerolt, who forge anew the arms of eld, have a simpler question: will you slay the fire-breathing enigma?"
75,"Left to starve in their abandoned training grounds, the fighting beasts of Halatali have survived on the flesh of the unprepared these past five years. Some have prospered more than others in the abattoir gloom; the hydra reposes fat and malignant, an apt pupil for your yet unfinished relic. Seek out this foul orphan of the Calamity, and let the bards sing of it.

※You cannot change weapons once bound by duty. Please ensure that you have equipped your unfinished relic weapon if you are undertaking this trial in order to complete the quest “A Relic Reborn.”"
76,"In his quest to acquire the strongest of weapons, the notorious duelist Gilgamesh has long eluded authorities─until now. Forced to take a stand at the impassable Griffin Crossing, he has challenged you to a “duel.” Triumph, and he shall yield his latest prize. But should you fail, your weapons will be forfeit."
77,"After forging deep into the Sylphlands, you meet with the intimidating guardian deity of the sylphs─the primal Ramuh. But before he will consider your proposal of peace, the Lord of Levin first demands proof that you possess the strength required to repel the Empire from the Twelveswood. The thunderous entity then vanishes in a blinding flash, leaving the words of his challenge yet echoing in your ears. Enter the primal's domain, and prepare to be measured on the scales of battle!"
78,"Satisfied that the Warrior of Light has passed his trial, the primal Ramuh departs Eorzea for the aetherial sea. His sylvan thralls, however, unconvinced that their territory is truly safe, have focused their deep-rooted fear and spite into summoning their god anew. Can you rise to the challenge and prove your might once again? Crackling with the vengeful energies of his children's prayers, the Lord of Levin's judgment promises to be harsh indeed..."
79,"For as long as their nation has warred with Dravania, there have been Ishgardians who instead chose to ally themselves with the dragons. Shiva is said to have been among the first, hence why the heretics revere her as a saint. That Iceheart and her followers intend to summon Shiva with the crystals they have stolen is plain. But is this unprecedented act even possible? If so, then Ishgard─if not the entire realm─is in grave danger."
80,"House Durendaire's efforts to establish an outpost in Snowcloak have met with disaster, owing to a surprise attack by Iceheart's followers. Now in possession of their former fortress, as well as a vast supply of crystals, the heretics are certain to summon Saint Shiva once more. If past experience is any indication, this new incarnation will be stronger than the last. Regardless, it changes nothing─ Iceheart's crusade cannot continue, and only you have the power to stop her."
81,"It's a frenetic free-for-all as the Mythril Cup moves to Halatali for the climactic confrontation! Rain will lash and winds will bluster in this perfect storm of a battle. When the tempest subsides, who will rise above the chaos to lay claim to the victor's spoils? Will it be the Warrior of Light, savior of Eorzea and champion of her people, or the dastardly duo of Ultros and Typhon!? All will be answered in Halatali, atop the Dragon's Neck!"
82,"In the moons following the Calamity, myriad rumors of ghastly creatures stalking the Twelveswood began spreading across the realm like wildfire. While most of the rumors have since been deemed unfounded, there is one series of events that has remained difficult to cast off as merely the ravings of broken-minded smallfolk: that concerning the supposed Dark Rider of the Shroud. After several deaths attributed to this mysterious figure, Seedseer O-App-Pesi sought communion with the spirits of the Twelveswood, only to learn that the rider was none other than the elder primal Odin. Slain in the Third Astral Era by an Allagan hero, why and how the primal has returned to Eorzea remains a mystery─one now in the capable hands of Eorzea's adventurers."
83,"The Steps of Faith─the sole means of approaching the city of Ishgard. As well as providing passage across the Sea of Clouds, this great stone bridge also serves to anchor the series of arcane wards known as Daniffen's Collar.

Long has the Holy See relied upon these barriers to shield the city from Dravanian assault, but it did not reckon upon the brazen actions of Lady Iceheart. The outermost layer of protection has been dispelled, allowing the mighty dragon Vishap to land upon the far end of the Steps of Faith. Leading an army of lesser kin, the massive creature is intent on destroying the exposed foundations of the remaining wards. Take up position alongside the Temple Knights, and defend the structure from the ravaging forces of the Horde!"
