key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
36,0,0,4,1500,0,0,0,0,0,0,0,0,0,2000000,1,482,0,32,31,118
37,0,0,1,0,0,0,0,0,0,0,0,0,18,2000000,8,0,0,33,29,115
38,0,0,3,0,222,1,0,0,0,0,0,0,0,2000000,8,0,0,34,28,114
39,0,0,4,4660,0,0,0,0,0,0,0,0,0,2000000,7,0,0,35,27,120
40,0,0,2,0,0,0,0,0,0,0,2,4,0,2000000,9,0,0,36,28,116
41,0,0,3,0,198,1,0,0,0,0,0,0,0,2000000,8,0,0,37,26,114
42,0,0,4,4510,0,0,0,0,0,0,0,0,0,2000000,7,0,0,38,25,120
43,0,0,2,0,0,0,0,0,0,0,2,5,0,2000000,8,0,0,39,23,113
44,41278,0,4,7900,0,0,0,0,0,0,0,0,0,2000000,1,434,0,40,27,121
45,41278,0,4,11700,0,0,0,0,0,0,0,0,0,2000000,1,435,0,41,24,121
46,0,0,4,2250,0,0,0,0,0,0,0,0,0,2000000,1,436,0,42,29,118
47,0,0,4,4800,0,0,0,0,0,0,0,0,0,2000000,7,0,0,43,28,117
48,0,0,2,0,0,0,0,0,0,0,2,4,0,2000000,9,0,0,44,30,116
49,0,0,4,11570,0,0,0,0,0,0,0,0,0,2000000,7,0,0,45,31,120
50,0,0,1,0,0,0,0,0,0,0,0,0,18,2000000,8,0,0,46,31,115
51,0,0,2,0,0,0,0,0,0,0,2,6,0,2000000,8,0,0,47,28,113
52,41278,0,4,6000,0,0,0,0,0,0,0,0,0,2000000,1,437,0,48,30,121
53,0,0,3,0,366,25,0,0,0,0,0,0,0,2000000,1,364,4,0,1,103
54,0,0,3,0,366,25,0,0,0,0,0,0,0,2000000,1,365,5,0,1,103
55,0,0,3,0,366,24,0,0,0,0,0,0,0,2000000,8,0,6,0,2,104
56,0,0,3,0,372,24,0,0,0,0,0,0,0,2000000,8,0,7,0,3,104
57,0,0,3,0,366,28,0,0,0,0,0,0,0,2000000,1,366,8,0,2,105
58,0,0,3,0,372,28,0,0,0,0,0,0,0,2000000,1,367,9,0,3,105
59,0,0,3,0,380,10,381,15,0,0,0,0,0,2000000,1,368,10,0,5,103
60,0,0,3,0,375,24,0,0,0,0,0,0,0,2000000,8,0,11,0,4,104
61,0,0,3,0,380,12,381,16,0,0,0,0,0,2000000,1,369,12,0,6,105
62,0,0,4,650,0,0,0,0,0,0,0,0,0,2000000,3,0,13,0,4,106
63,0,0,4,1800,0,0,0,0,0,0,0,0,0,2000000,4,0,14,0,4,107
64,0,0,4,2450,0,0,0,0,0,0,0,0,0,2000000,5,0,15,0,6,108
65,0,0,4,100,0,0,0,0,0,0,0,0,0,2000000,1,370,16,0,6,109
66,0,0,3,0,385,5,386,5,387,15,0,0,0,2000000,1,371,17,0,8,103
67,0,0,3,0,385,24,0,0,0,0,0,0,0,2000000,8,0,18,0,7,104
68,0,0,3,0,385,8,386,8,387,12,0,0,0,2000000,1,372,19,0,9,105
69,0,0,4,650,0,0,0,0,0,0,0,0,0,2000000,3,0,20,0,7,106
70,0,0,4,1800,0,0,0,0,0,0,0,0,0,2000000,4,0,21,0,9,107
71,0,0,4,2450,0,0,0,0,0,0,0,0,0,2000000,5,0,22,0,7,108
72,0,0,4,100,0,0,0,0,0,0,0,0,0,2000000,1,373,23,0,7,109
73,0,0,3,0,392,10,0,0,0,0,0,0,0,2000000,8,0,24,0,9,110
74,0,0,3,0,385,15,386,15,387,20,0,0,0,2000000,1,374,25,0,8,103
75,0,0,3,0,380,48,0,0,0,0,0,0,0,2000000,8,0,26,0,6,104
76,0,0,3,0,375,15,376,15,377,20,0,0,0,2000000,1,375,27,0,4,105
77,0,0,4,1750,0,0,0,0,0,0,0,0,0,2000000,3,0,28,0,3,106
78,0,0,4,2800,0,0,0,0,0,0,0,0,0,2000000,4,0,29,0,6,107
79,0,0,3,0,380,15,381,15,382,21,0,0,0,2000000,1,376,30,0,5,103
80,41307,2,3,0,370,25,0,0,0,0,0,0,0,2000000,1,377,31,0,2,112
81,41307,2,4,990,0,0,0,0,0,0,0,0,0,2000000,1,378,32,0,10,111
82,41307,2,4,800,0,0,0,0,0,0,0,0,0,2000000,1,379,33,0,11,109
83,41307,2,3,0,392,35,0,0,0,0,0,0,0,2000000,8,0,34,0,7,110
84,41307,2,4,990,0,0,0,0,0,0,0,0,0,2000000,1,380,35,0,4,111
85,0,0,3,0,366,15,367,15,368,20,0,0,0,2000000,1,398,68,0,1,103
86,0,0,4,1750,0,0,0,0,0,0,0,0,0,2000000,3,0,69,0,6,106
87,0,0,3,0,375,48,0,0,0,0,0,0,0,2000000,8,0,70,0,4,104
88,0,0,4,2800,0,0,0,0,0,0,0,0,0,2000000,4,0,71,0,7,107
89,41307,2,4,800,0,0,0,0,0,0,0,0,0,2000000,1,399,72,0,9,109
90,0,0,3,0,380,15,381,15,382,20,0,0,0,2000000,1,400,73,0,6,105
91,41307,2,3,0,404,25,0,0,0,0,0,0,0,2000000,1,401,74,0,11,112
92,0,0,3,0,372,15,373,15,374,20,0,0,0,2000000,1,402,75,0,3,105
93,0,0,4,5800,0,0,0,0,0,0,0,0,0,2000000,5,0,76,0,11,108
94,41307,2,4,800,0,0,0,0,0,0,0,0,0,2000000,1,403,77,0,10,109
95,41307,2,3,0,400,35,0,0,0,0,0,0,0,2000000,8,0,78,0,10,110
96,41307,2,4,1010,0,0,0,0,0,0,0,0,0,2000000,1,404,79,0,10,111
97,41307,2,3,0,400,25,0,0,0,0,0,0,0,2000000,1,405,80,0,10,112
98,0,0,3,0,405,25,0,0,0,0,0,0,0,2000000,1,381,36,0,12,103
99,0,0,3,0,405,25,0,0,0,0,0,0,0,2000000,1,382,37,0,12,103
100,0,0,3,0,406,24,0,0,0,0,0,0,0,2000000,8,0,38,0,13,104
101,0,0,3,0,411,24,0,0,0,0,0,0,0,2000000,8,0,39,0,14,104
102,0,0,3,0,406,28,0,0,0,0,0,0,0,2000000,1,383,40,0,13,105
103,0,0,3,0,411,28,0,0,0,0,0,0,0,2000000,1,384,41,0,14,105
104,0,0,3,0,417,10,418,15,0,0,0,0,0,2000000,1,385,42,0,16,103
105,0,0,3,0,412,24,0,0,0,0,0,0,0,2000000,8,0,43,0,15,104
106,0,0,3,0,420,12,421,16,0,0,0,0,0,2000000,1,386,44,0,17,105
107,0,0,4,650,0,0,0,0,0,0,0,0,0,2000000,3,0,45,0,15,106
108,0,0,4,1800,0,0,0,0,0,0,0,0,0,2000000,4,0,46,0,15,107
109,0,0,4,2450,0,0,0,0,0,0,0,0,0,2000000,5,0,47,0,17,108
110,0,0,4,100,0,0,0,0,0,0,0,0,0,2000000,1,387,48,0,17,109
111,0,0,3,0,433,5,434,5,435,15,0,0,0,2000000,1,388,49,0,19,103
112,0,0,3,0,424,24,0,0,0,0,0,0,0,2000000,8,0,50,0,18,104
113,0,0,3,0,436,8,437,8,438,12,0,0,0,2000000,1,389,51,0,20,105
114,0,0,4,650,0,0,0,0,0,0,0,0,0,2000000,3,0,52,0,18,106
115,0,0,4,1800,0,0,0,0,0,0,0,0,0,2000000,4,0,53,0,20,107
116,0,0,4,2450,0,0,0,0,0,0,0,0,0,2000000,5,0,54,0,18,108
117,0,0,4,100,0,0,0,0,0,0,0,0,0,2000000,1,390,55,0,18,109
118,0,0,3,0,440,10,0,0,0,0,0,0,0,2000000,8,0,56,0,20,110
119,0,0,3,0,433,15,434,15,435,20,0,0,0,2000000,1,391,57,0,19,103
120,0,0,3,0,420,48,0,0,0,0,0,0,0,2000000,8,0,58,0,17,104
121,0,0,3,0,412,15,413,15,414,20,0,0,0,2000000,1,392,59,0,15,105
122,0,0,4,1750,0,0,0,0,0,0,0,0,0,2000000,3,0,60,0,14,106
123,0,0,4,2800,0,0,0,0,0,0,0,0,0,2000000,4,0,61,0,17,107
124,0,0,3,0,417,15,418,15,419,21,0,0,0,2000000,1,393,62,0,16,103
125,41307,2,3,0,408,25,0,0,0,0,0,0,0,2000000,1,394,63,0,13,112
126,41307,2,4,990,0,0,0,0,0,0,0,0,0,2000000,1,395,64,0,21,111
127,41307,2,4,800,0,0,0,0,0,0,0,0,0,2000000,1,396,65,0,22,109
128,41307,2,3,0,431,35,0,0,0,0,0,0,0,2000000,8,0,66,0,18,110
129,41307,2,4,990,0,0,0,0,0,0,0,0,0,2000000,1,397,67,0,15,111
130,0,0,3,0,417,15,418,15,419,20,0,0,0,2000000,1,412,87,0,16,103
131,0,0,4,1750,0,0,0,0,0,0,0,0,0,2000000,3,0,88,0,15,106
132,0,0,3,0,410,48,0,0,0,0,0,0,0,2000000,8,0,89,0,13,104
133,0,0,4,2800,0,0,0,0,0,0,0,0,0,2000000,4,0,90,0,20,107
134,41307,2,4,800,0,0,0,0,0,0,0,0,0,2000000,1,413,91,0,18,109
135,0,0,3,0,412,15,413,15,414,20,0,0,0,2000000,1,414,92,0,15,105
136,41307,2,3,0,453,25,0,0,0,0,0,0,0,2000000,1,415,93,0,22,112
137,0,0,3,0,420,15,421,15,422,20,0,0,0,2000000,1,416,94,0,17,105
138,0,0,4,5800,0,0,0,0,0,0,0,0,0,2000000,5,0,95,0,22,108
139,41307,2,4,800,0,0,0,0,0,0,0,0,0,2000000,1,417,96,0,21,109
140,41307,2,3,0,447,35,0,0,0,0,0,0,0,2000000,8,0,97,0,21,110
141,41307,2,4,1010,0,0,0,0,0,0,0,0,0,2000000,1,418,98,0,21,111
142,41307,2,3,0,450,25,0,0,0,0,0,0,0,2000000,1,419,99,0,21,112
143,0,0,3,0,480,3,0,0,0,0,0,0,0,2000000,1,4,0,0,0,99
144,0,0,3,0,498,3,0,0,0,0,0,0,0,2000000,1,5,0,0,0,99
145,0,0,3,0,499,3,0,0,0,0,0,0,0,2000000,1,6,0,0,0,99
146,0,0,3,0,500,3,0,0,0,0,0,0,0,2000000,1,7,0,0,0,99
147,0,0,3,0,501,3,0,0,0,0,0,0,0,2000000,1,8,0,0,0,99
148,0,0,3,0,502,3,0,0,0,0,0,0,0,2000000,1,9,0,0,0,99
149,0,0,3,0,480,3,0,0,0,0,0,0,0,2000000,1,10,0,0,0,99
150,0,0,3,0,503,3,0,0,0,0,0,0,0,2000000,1,11,0,0,0,99
151,0,0,3,0,504,3,0,0,0,0,0,0,0,2000000,1,12,0,0,0,100
152,0,0,3,0,505,1,0,0,0,0,0,0,0,2000000,1,13,0,0,0,147
153,0,0,3,0,506,2,0,0,0,0,0,0,0,2000000,1,14,0,0,0,147
154,0,0,3,0,507,1,0,0,0,0,0,0,0,2000000,1,15,0,0,0,147
155,0,0,3,0,508,1,0,0,0,0,0,0,0,2000000,1,16,0,0,0,147
156,0,0,3,0,513,3,0,0,0,0,0,0,0,2000000,1,17,0,0,0,99
157,41269,3,3,0,480,3,0,0,0,0,0,0,0,2000000,1,18,0,0,0,99
158,0,0,3,0,514,2,0,0,0,0,0,0,0,2000000,1,19,0,0,0,100
159,0,0,3,0,515,3,0,0,0,0,0,0,0,2000000,1,20,0,0,0,100
160,41269,3,3,0,516,3,0,0,0,0,0,0,0,2000000,1,21,0,0,0,99
161,41269,3,3,0,517,3,0,0,0,0,0,0,0,2000000,1,22,0,0,0,100
162,0,0,3,0,518,1,0,0,0,0,0,0,0,2000000,1,23,0,0,0,99
163,41269,1,3,0,519,1,0,0,0,0,0,0,0,2000000,1,24,0,0,0,99
164,41269,3,3,0,480,3,0,0,0,0,0,0,0,2000000,1,25,0,0,0,145
165,0,0,3,0,520,3,0,0,0,0,0,0,0,2000000,1,26,0,0,0,146
166,0,0,3,0,521,1,0,0,0,0,0,0,0,2000000,1,27,0,0,0,100
167,41269,1,3,0,522,1,0,0,0,0,0,0,0,2000000,1,28,0,0,0,102
168,0,0,3,0,523,1,524,1,525,1,0,0,0,2000000,1,29,0,0,0,102
169,0,0,3,0,526,3,0,0,0,0,0,0,0,2000000,1,30,0,0,0,146
170,41269,1,3,0,527,1,0,0,0,0,0,0,0,2000000,1,31,0,0,0,102
171,41269,1,3,0,528,1,0,0,0,0,0,0,0,2000000,1,32,0,0,0,102
172,0,0,3,0,529,1,530,1,531,1,0,0,0,2000000,1,33,0,0,0,146
173,41269,1,3,0,532,1,0,0,0,0,0,0,0,2000000,1,34,0,0,0,101
174,0,0,3,0,533,1,0,0,0,0,0,0,0,2000000,1,35,0,0,0,101
175,0,0,3,0,534,3,0,0,0,0,0,0,0,2000000,1,36,0,0,0,146
176,0,0,3,0,535,3,0,0,0,0,0,0,0,2000000,1,37,0,0,0,146
177,41269,2,3,0,536,2,0,0,0,0,0,0,0,2000000,1,38,0,0,0,145
178,41269,2,3,0,537,2,0,0,0,0,0,0,0,2000000,1,39,0,0,0,145
179,41269,2,3,0,538,2,0,0,0,0,0,0,0,2000000,1,40,0,0,0,145
180,41269,3,3,0,539,1,0,0,0,0,0,0,0,2000000,1,41,0,0,0,102
181,41269,2,3,0,540,1,0,0,0,0,0,0,0,2000000,1,42,0,0,0,102
182,0,0,3,0,541,3,0,0,0,0,0,0,0,2000000,1,43,0,0,0,146
183,0,0,3,0,542,3,0,0,0,0,0,0,0,2000000,1,44,0,0,0,146
184,0,0,3,0,483,3,0,0,0,0,0,0,0,2000000,1,45,0,0,0,146
185,41269,1,3,0,545,1,0,0,0,0,0,0,0,2000000,1,46,0,0,0,102
186,41269,1,3,0,547,1,0,0,0,0,0,0,0,2000000,1,47,0,0,0,102
187,41269,1,3,0,543,1,0,0,0,0,0,0,0,2000000,1,48,0,0,0,149
188,0,0,3,0,460,3,0,0,0,0,0,0,0,2000000,1,49,0,0,0,99
189,0,0,3,0,461,3,0,0,0,0,0,0,0,2000000,1,50,0,0,0,99
190,0,0,3,0,462,3,0,0,0,0,0,0,0,2000000,1,51,0,0,0,99
191,0,0,3,0,548,3,0,0,0,0,0,0,0,2000000,1,52,0,0,0,99
192,0,0,3,0,549,3,0,0,0,0,0,0,0,2000000,1,53,0,0,0,99
193,0,0,3,0,463,3,0,0,0,0,0,0,0,2000000,1,54,0,0,0,99
194,0,0,3,0,460,3,0,0,0,0,0,0,0,2000000,1,55,0,0,0,99
195,0,0,3,0,464,3,0,0,0,0,0,0,0,2000000,1,56,0,0,0,99
196,0,0,3,0,550,3,0,0,0,0,0,0,0,2000000,1,57,0,0,0,100
197,0,0,3,0,551,1,0,0,0,0,0,0,0,2000000,1,58,0,0,0,147
198,0,0,3,0,552,2,0,0,0,0,0,0,0,2000000,1,59,0,0,0,147
199,0,0,3,0,553,1,0,0,0,0,0,0,0,2000000,1,60,0,0,0,147
200,0,0,3,0,554,1,0,0,0,0,0,0,0,2000000,1,61,0,0,0,147
201,0,0,3,0,556,3,0,0,0,0,0,0,0,2000000,1,62,0,0,0,99
202,41269,3,3,0,460,3,0,0,0,0,0,0,0,2000000,1,63,0,0,0,99
203,0,0,3,0,557,2,0,0,0,0,0,0,0,2000000,1,64,0,0,0,100
204,0,0,3,0,558,3,0,0,0,0,0,0,0,2000000,1,65,0,0,0,100
205,41269,3,3,0,559,3,0,0,0,0,0,0,0,2000000,1,66,0,0,0,99
206,41269,3,3,0,560,3,0,0,0,0,0,0,0,2000000,1,67,0,0,0,100
207,0,0,3,0,561,1,0,0,0,0,0,0,0,2000000,1,68,0,0,0,99
208,41269,1,3,0,562,1,0,0,0,0,0,0,0,2000000,1,69,0,0,0,99
209,41269,3,3,0,460,3,0,0,0,0,0,0,0,2000000,1,70,0,0,0,145
210,0,0,3,0,465,3,0,0,0,0,0,0,0,2000000,1,71,0,0,0,146
211,0,0,3,0,563,1,0,0,0,0,0,0,0,2000000,1,72,0,0,0,100
212,41269,1,3,0,564,1,0,0,0,0,0,0,0,2000000,1,73,0,0,0,102
213,0,0,3,0,466,1,467,1,468,1,0,0,0,2000000,1,74,0,0,0,102
214,0,0,3,0,565,3,0,0,0,0,0,0,0,2000000,1,75,0,0,0,146
215,41269,1,3,0,566,1,0,0,0,0,0,0,0,2000000,1,76,0,0,0,102
216,41269,1,3,0,567,1,0,0,0,0,0,0,0,2000000,1,77,0,0,0,102
217,0,0,3,0,568,1,569,1,570,1,0,0,0,2000000,1,78,0,0,0,146
218,41269,1,3,0,571,1,0,0,0,0,0,0,0,2000000,1,79,0,0,0,101
219,0,0,3,0,572,1,0,0,0,0,0,0,0,2000000,1,80,0,0,0,101
220,0,0,3,0,573,3,0,0,0,0,0,0,0,2000000,1,81,0,0,0,146
221,0,0,3,0,574,3,0,0,0,0,0,0,0,2000000,1,82,0,0,0,146
222,41269,2,3,0,575,2,0,0,0,0,0,0,0,2000000,1,83,0,0,0,145
223,41269,2,3,0,576,2,0,0,0,0,0,0,0,2000000,1,84,0,0,0,145
224,41269,2,3,0,577,2,0,0,0,0,0,0,0,2000000,1,85,0,0,0,145
225,41269,3,3,0,469,1,0,0,0,0,0,0,0,2000000,1,86,0,0,0,102
226,41269,2,3,0,470,1,0,0,0,0,0,0,0,2000000,1,87,0,0,0,102
227,0,0,3,0,578,3,0,0,0,0,0,0,0,2000000,1,88,0,0,0,146
228,0,0,3,0,579,3,0,0,0,0,0,0,0,2000000,1,89,0,0,0,146
229,0,0,3,0,471,3,0,0,0,0,0,0,0,2000000,1,90,0,0,0,146
230,41269,1,3,0,583,1,0,0,0,0,0,0,0,2000000,1,91,0,0,0,102
231,41269,1,3,0,585,1,0,0,0,0,0,0,0,2000000,1,92,0,0,0,102
232,41269,1,3,0,580,1,0,0,0,0,0,0,0,2000000,1,93,0,0,0,149
233,0,0,3,0,460,3,0,0,0,0,0,0,0,2000000,1,94,0,0,0,99
234,0,0,3,0,461,3,0,0,0,0,0,0,0,2000000,1,95,0,0,0,99
235,0,0,3,0,462,3,0,0,0,0,0,0,0,2000000,1,96,0,0,0,99
236,0,0,3,0,586,3,0,0,0,0,0,0,0,2000000,1,97,0,0,0,99
237,0,0,3,0,472,3,0,0,0,0,0,0,0,2000000,1,98,0,0,0,99
238,0,0,3,0,463,3,0,0,0,0,0,0,0,2000000,1,99,0,0,0,99
239,0,0,3,0,460,3,0,0,0,0,0,0,0,2000000,1,100,0,0,0,99
240,0,0,3,0,464,3,0,0,0,0,0,0,0,2000000,1,101,0,0,0,99
241,0,0,3,0,587,3,0,0,0,0,0,0,0,2000000,1,102,0,0,0,100
242,0,0,3,0,588,1,0,0,0,0,0,0,0,2000000,1,103,0,0,0,147
243,0,0,3,0,589,2,0,0,0,0,0,0,0,2000000,1,104,0,0,0,147
244,0,0,3,0,590,1,0,0,0,0,0,0,0,2000000,1,105,0,0,0,147
245,0,0,3,0,591,1,0,0,0,0,0,0,0,2000000,1,106,0,0,0,147
246,0,0,3,0,593,3,0,0,0,0,0,0,0,2000000,1,107,0,0,0,99
247,41269,3,3,0,460,3,0,0,0,0,0,0,0,2000000,1,108,0,0,0,99
248,0,0,3,0,594,2,0,0,0,0,0,0,0,2000000,1,109,0,0,0,100
249,0,0,3,0,595,3,0,0,0,0,0,0,0,2000000,1,110,0,0,0,100
250,41269,3,3,0,596,3,0,0,0,0,0,0,0,2000000,1,111,0,0,0,99
251,41269,3,3,0,597,3,0,0,0,0,0,0,0,2000000,1,112,0,0,0,100
252,0,0,3,0,598,1,0,0,0,0,0,0,0,2000000,1,113,0,0,0,99
253,41269,1,3,0,599,1,0,0,0,0,0,0,0,2000000,1,114,0,0,0,99
254,41269,3,3,0,460,3,0,0,0,0,0,0,0,2000000,1,115,0,0,0,145
255,0,0,3,0,465,3,0,0,0,0,0,0,0,2000000,1,116,0,0,0,146
256,0,0,3,0,600,1,0,0,0,0,0,0,0,2000000,1,117,0,0,0,100
257,41269,1,3,0,601,1,0,0,0,0,0,0,0,2000000,1,118,0,0,0,102
258,0,0,3,0,466,1,467,1,468,1,0,0,0,2000000,1,119,0,0,0,102
259,0,0,3,0,602,3,0,0,0,0,0,0,0,2000000,1,120,0,0,0,146
260,41269,1,3,0,603,1,0,0,0,0,0,0,0,2000000,1,121,0,0,0,102
261,41269,1,3,0,604,1,0,0,0,0,0,0,0,2000000,1,122,0,0,0,102
262,0,0,3,0,605,1,606,1,607,1,0,0,0,2000000,1,123,0,0,0,146
263,41269,1,3,0,608,1,0,0,0,0,0,0,0,2000000,1,124,0,0,0,101
264,0,0,3,0,609,1,0,0,0,0,0,0,0,2000000,1,125,0,0,0,101
265,0,0,3,0,610,3,0,0,0,0,0,0,0,2000000,1,126,0,0,0,146
266,0,0,3,0,611,3,0,0,0,0,0,0,0,2000000,1,127,0,0,0,146
267,41269,2,3,0,612,2,0,0,0,0,0,0,0,2000000,1,128,0,0,0,145
268,41269,2,3,0,613,2,0,0,0,0,0,0,0,2000000,1,129,0,0,0,145
269,41269,2,3,0,614,2,0,0,0,0,0,0,0,2000000,1,130,0,0,0,145
270,41269,3,3,0,469,1,0,0,0,0,0,0,0,2000000,1,131,0,0,0,102
271,41269,2,3,0,470,1,0,0,0,0,0,0,0,2000000,1,132,0,0,0,102
272,0,0,3,0,615,3,0,0,0,0,0,0,0,2000000,1,133,0,0,0,146
273,0,0,3,0,616,3,0,0,0,0,0,0,0,2000000,1,134,0,0,0,146
274,0,0,3,0,471,3,0,0,0,0,0,0,0,2000000,1,135,0,0,0,146
275,41269,1,3,0,619,1,0,0,0,0,0,0,0,2000000,1,136,0,0,0,102
276,41269,1,3,0,621,1,0,0,0,0,0,0,0,2000000,1,137,0,0,0,102
277,41269,1,3,0,617,1,0,0,0,0,0,0,0,2000000,1,138,0,0,0,149
278,0,0,3,0,460,3,0,0,0,0,0,0,0,2000000,1,139,0,0,0,99
279,0,0,3,0,461,3,0,0,0,0,0,0,0,2000000,1,140,0,0,0,99
280,0,0,3,0,462,3,0,0,0,0,0,0,0,2000000,1,141,0,0,0,99
281,0,0,3,0,622,3,0,0,0,0,0,0,0,2000000,1,142,0,0,0,99
282,0,0,3,0,472,3,0,0,0,0,0,0,0,2000000,1,143,0,0,0,99
283,0,0,3,0,623,3,0,0,0,0,0,0,0,2000000,1,144,0,0,0,99
284,0,0,3,0,460,3,0,0,0,0,0,0,0,2000000,1,145,0,0,0,99
285,0,0,3,0,464,3,0,0,0,0,0,0,0,2000000,1,146,0,0,0,99
286,0,0,3,0,624,3,0,0,0,0,0,0,0,2000000,1,147,0,0,0,100
287,0,0,3,0,625,1,0,0,0,0,0,0,0,2000000,1,148,0,0,0,147
288,0,0,3,0,626,2,0,0,0,0,0,0,0,2000000,1,149,0,0,0,147
289,0,0,3,0,627,1,0,0,0,0,0,0,0,2000000,1,150,0,0,0,147
290,0,0,3,0,628,1,0,0,0,0,0,0,0,2000000,1,151,0,0,0,147
291,0,0,3,0,629,3,0,0,0,0,0,0,0,2000000,1,152,0,0,0,99
292,41269,3,3,0,460,3,0,0,0,0,0,0,0,2000000,1,153,0,0,0,99
293,0,0,3,0,630,2,0,0,0,0,0,0,0,2000000,1,154,0,0,0,100
294,0,0,3,0,631,3,0,0,0,0,0,0,0,2000000,1,155,0,0,0,100
295,41269,3,3,0,632,3,0,0,0,0,0,0,0,2000000,1,156,0,0,0,99
296,41269,3,3,0,633,3,0,0,0,0,0,0,0,2000000,1,157,0,0,0,100
297,0,0,3,0,634,1,0,0,0,0,0,0,0,2000000,1,158,0,0,0,99
298,41269,1,3,0,635,1,0,0,0,0,0,0,0,2000000,1,159,0,0,0,99
299,41269,3,3,0,460,3,0,0,0,0,0,0,0,2000000,1,160,0,0,0,145
300,0,0,3,0,465,3,0,0,0,0,0,0,0,2000000,1,161,0,0,0,146
301,0,0,3,0,636,1,0,0,0,0,0,0,0,2000000,1,162,0,0,0,100
302,41269,1,3,0,637,1,0,0,0,0,0,0,0,2000000,1,163,0,0,0,102
303,0,0,3,0,466,1,467,1,468,1,0,0,0,2000000,1,164,0,0,0,102
304,0,0,3,0,638,3,0,0,0,0,0,0,0,2000000,1,165,0,0,0,146
305,41269,1,3,0,639,1,0,0,0,0,0,0,0,2000000,1,166,0,0,0,102
306,41269,1,3,0,640,1,0,0,0,0,0,0,0,2000000,1,167,0,0,0,102
307,0,0,3,0,641,1,642,1,643,1,0,0,0,2000000,1,168,0,0,0,146
308,41269,1,3,0,644,1,0,0,0,0,0,0,0,2000000,1,169,0,0,0,101
309,0,0,3,0,645,1,0,0,0,0,0,0,0,2000000,1,170,0,0,0,101
310,0,0,3,0,646,3,0,0,0,0,0,0,0,2000000,1,171,0,0,0,146
