key,0
119,"Return to the starting point for
“<Highlight>ObjectParameter(56)</Highlight>”? 

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※You may be unable to re-enter ongoing battles.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
120,"Join <Highlight>StringParameter(1)</Highlight>'s party?"
121,"Decline <Highlight>StringParameter(1)</Highlight>'s party invite?"
122,"Leave party?"
123,"Disband party?"
124,"Add <Highlight>StringParameter(1)</Highlight> to your blacklist?"
125,"Remove <Highlight>StringParameter(1)</Highlight> from your blacklist?"
126,"Accept friend request from <Highlight>StringParameter(1)</Highlight>?"
127,"Decline friend request from <Highlight>StringParameter(1)</Highlight>?"
128,"Cancel friend request to <Highlight>StringParameter(1)</Highlight>?"
129,"Remove <Highlight>StringParameter(1)</Highlight> from your friend list?"
130,"Send letter to <Highlight>StringParameter(1)</Highlight>?"
131,"Letters can only be sent to players on your friend list. <Highlight>StringParameter(1)</Highlight> is not on that list."
132,"Delete this letter?"
133,"To send this message, you must first select a recipient from your friend list."
134,"Accept linkshell invite to “<Highlight>StringParameter(1)</Highlight>”?"
135,"Decline linkshell invite to “<Highlight>StringParameter(1)</Highlight>”?"
136,"Quit “<Highlight>StringParameter(1)</Highlight>”?"
137,"You will not be able to restore this linkshell once it has been disbanded. Are you sure this is what you want?"
138,"Yes. This is absolutely what I want."
139,"Expel <Highlight>StringParameter(1)</Highlight> from your linkshell?"
140,"Promote <Highlight>StringParameter(1)</Highlight> to linkshell leader?"
141,"Demote <Highlight>StringParameter(1)</Highlight> from linkshell leader?"
142,"Promote <Highlight>StringParameter(1)</Highlight> to linkshell master, transferring all rights associated with the position?"
143,"Yes, immediately."
144,""
145,"Timers"
146,"<Clickable(<Sheet(InstanceContent,IntegerParameter(1),3)/>)/>"
147,"Next Leve Allowance"
148,"  <Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue> Remaining  <Time(IntegerParameter(3))/><Highlight>StringParameter(4)</Highlight><If(Equal(PlayerParameter(77),3))><Value>TopLevelParameter(219)</Value>/<Value>TopLevelParameter(221)</Value><Else/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value></If> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue><Highlight>StringParameter(5)</Highlight>"
149,"Send friend request to <Highlight>StringParameter(1)</Highlight>?"
150," "
151,"Are you certain you wish to use the collectable?"
152,"Discard collectable."
153,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Discard <SheetEn(Item,2,IntegerParameter(1),1,1)/><If(GreaterThan(IntegerParameter(2),0))> (Collectability Rating: <Value>IntegerParameter(2)</Value>)<Else/></If>?<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
154,"Lower Quality"
155,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Lower the quality of <If(Equal(IntegerParameter(2),1))><SheetEn(Item,2,IntegerParameter(1),1,1)/><Else/><Value>IntegerParameter(2)</Value> <SheetEn(Item,3,IntegerParameter(1),IntegerParameter(2),1)/></If> resulting in the following:<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
156,"<UIForeground>F201FC</UIForeground><UIGlow>F201FD</UIGlow>Lower the quality of <SheetEn(Item,2,IntegerParameter(1),1,1)/> (Collectability Rating: <Value>IntegerParameter(2)</Value>) resulting in the following:<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
157,"Lower quality of collectable."
158,"Lower quality of item."
159,"Copy Item Name"
160,"<Unknown2D>FF1C022818FF13476174686572696E67506F696E744E616D65E8020103</Unknown2D>"
162,"Record Ready Check"
163,"<Clickable(StringParameter(1))/>"
164,"<Unknown2D>EA02</Unknown2D>"
165,"Kick <Highlight>StringParameter(1)</Highlight> from party?"
166,"<Highlight>StringParameter(1)</Highlight> wishes to teleport you to <SheetEn(PlaceName,2,<Sheet(Aetheryte,IntegerParameter(2),8)/>,2,1)/>."
167,"<Unknown2D>EA02</Unknown2D>"
168,"Accept"
169,"Decline"
170,"Party Invite"
171,"Friend Request"
172,"Linkshell Invite"
173,"Promote <Highlight>StringParameter(1)</Highlight> to party leader?"
174,"Invite to <Highlight>StringParameter(2)</Highlight>"
175,"Solo"
176,"Party"
177,"Light Party"
178,"Full Party"
179,"Mounted"
180,"Disciplines of War"
181,"Disciplines of Magic"
182,"Disciplines of the Land"
183,"Disciplines of the Hand"
184,"Specialized Job"
185,""
186,"Teleport"
187,"Select a destination.
Current Gil: <Format(IntegerParameter(1),FF022C)/>"
192,""
193,"Role-play"
194,"Return to the starting point for
“<Highlight>ObjectParameter(56)</Highlight>”?"
195,"Exit the game?"
196,"Return to <SheetEn(PlaceName,2,<Sheet(Aetheryte,IntegerParameter(1),8)/>,2,1)/>?"
197,"Return to the starting point for
“<Highlight>ObjectParameter(56)</Highlight>”?"
198,"<Highlight>StringParameter(3)</Highlight>
<If(IntegerParameter(1))> <Value>IntegerParameter(2)</Value>m <Else/><Value>IntegerParameter(2)</Value>s</If>"
199,"<Highlight>StringParameter(1)</Highlight> wishes to teleport you to <Switch(IntegerParameter(2))><Case(1)>New Gridania</Case><Case(2)>Bentbranch Meadows</Case><Case(3)>the Hawthorne Hut</Case><Case(4)>Quarrymill</Case><Case(5)>Camp Tranquil</Case><Case(6)>Fallgourd</Case></Switch>."
200,"
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Spell ready in <If(IntegerParameter(1))><Value>IntegerParameter(1)</Value> <If(Equal(IntegerParameter(1),1))>minute<Else/>minutes</If><Else/><If(GreaterThan(IntegerParameter(2),30))>less than a minute<Else/>less than 30 seconds</If></If>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
201,"Trade"
202,""
203,"Trade"
204,"Cancel"
205,"gil"
206,"Specify quantity."
207,"Distancing yourself from the target will cause the trade to be canceled."
208,"OK"
209,"<CommandIcon(10)/> Withdraw Item"
210,"Synthesis"
211,""
212,"Quit"
213,"Progress"
214,"Durability"
215,"Condition"
216,"Quality"
217,"HQ"
218,"Step"
219,"/"
220,"Quick Synthesis"
221,""
222,"Quit"
223,"Succeeded"
224,"Failed"
225,"/"
226,"Normal"
227,"Good"
228,"Excellent"
229,"Poor"
230,"Character"
231,""
232,"HP"
233,"MP"
234,"TP"
235,"<If(GreaterThan(IntegerParameter(1),9999))>9,999+<Else/><Format(IntegerParameter(1),FF022C)/></If><If(GreaterThan(IntegerParameter(3),0))>/ <If(GreaterThan(IntegerParameter(2),9999))>9,999+<Else/><Format(IntegerParameter(2),FF022C)/></If><Else/></If>"
236,"<If(GreaterThan(IntegerParameter(1),9999))>9999+<Else/><Value>IntegerParameter(1)</Value></If><If(GreaterThan(IntegerParameter(3),0))>/ <If(GreaterThan(IntegerParameter(2),9999))>9999+<Else/><Value>IntegerParameter(2)</Value></If><Else/></If>"
237,""
243,"Fire"
244,"Water"
245,"Lightning"
246,"Wind"
247,"Earth"
248,"Ice"
249,""
250,""
251,""
252,""
253,""
254,""
255,"Physical Properties"
256,"Attack Power"
257,"Defense"
258,"Accuracy"
259,"Evasion"
260,"Mental Properties"
261,"Attack Magic Potency"
262,"Healing Magic Potency"
263,"Magic Accuracy"
264,"Enhancing Magic Potency"
265,"Enfeebling Magic Potency"
266,"Magic Evasion"
267,"Damage"
268,"Delay"
269,"Defensive Properties"
270,"Block Rate"
271,"Block Strength"
273,"Crafting"
274,"Craftsmanship"
275,"Control"
276,"Gathering"
277,"Gathering"
278,"Perception"
279,"Magic Defense"
280,"Skip"
281,"Skip cutscene?"
282,"<CommandIcon(10)/> Delete<If(GreaterThan(PlayerParameter(75),0))>  <CommandIcon(11)/> Keyboard<Else/><Indent/></If>"
283,"♀"
284,"♂"
285,"Physical Damage"
286,"Auto-attack"
287,"Delay"
288,"Magic Damage"
289,"※In the release version, the
silhouette displayed here will
be replaced with a 3D model."
290,"Social"
291,""
292,"Search Conditions"
293,"Name"
294,"Class/Job"
295,"GC"
296,"Location"
297,"Company"
298,"Lang."
299,"The list is empty."
300,"Blacklist"
301,""
302,"Add"
303,"Name"
304,"The list is empty."
305,"Search Info"
306,""
307,"<If(IntegerParameter(3))><Emphasis><Value>IntegerParameter(1)</Value></Emphasis><Else/><Value>IntegerParameter(1)</Value></If>"
308," «<Highlight>StringParameter(1)</Highlight>»"
309,"<Highlight>StringParameter(1)</Highlight> (<Highlight>StringParameter(2)</Highlight>)"
310,"Party"
311,""
312,"Leave"
313,"Disband"
314,"Name"
315,"Class/Job"
316,"GC"
317,"Location"
318,"Company"
319,"Lang."
320,"<Indent/>"
321,"There are no party members."
322,"<CommandIcon(8)/> Change Order  <CommandIcon(10)/> Subcommands"
323,"<Value>IntegerParameter(1)</Value>.<Value>IntegerParameter(2)</Value>"
324,"<CommandIcon(11)/> Execute Search"
325,"Search"
326,""
327,"Execute"
328,"Cancel"
329,"Reset"
330,"First Name"
331,"Last Name"
332,"Name"
333,"Online Status"
334,"Class/Job"
335,"Level"
336,"Location"
337,"Grand Company"
338,"Language"
339,"No search results."
340,"OK"
341,"Cancel"
342,"Search Comment"
343,"Up to 200 search results displayed."
344,"Highlighted letters indicate the languages available to the player: Japanese (J), English (E), German (D), French (F). The underlined letter indicates the current client language."
345,"Add"
346,"Update"
347,"Add Player to Blacklist"
348,"Add Player to Friend List"
349,"Move online players to top of list."
350,"Shop"
351,""
352,"Current Stock"
353,"Buyback"
354,"Select quantity."
355,"Item"
356,"Quantity"
357,"Price"
358,"Bag"
359,"<CommandIcon(10)/> Subcommands  <CommandIcon(8)/> Purchase　<CommandIcon(11)/> Select Item to Sell"
360,"Item Request"
361,""
362,"Hand Over"
363,"Cancel"
364,"<If(Equal(IntegerParameter(1),0))>Enable<Else/>Disable</If> text auto-advance?

※Use <If(Equal(PlayerParameter(80),0))><If(Equal(PlayerParameter(78),3))>[space]<Else/>[Space]</If><Else/><CommandIcon(11)/></If> to toggle functionality.
<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
The following can be used to adjust speed in unvoiced cutscenes:
  <Gui(6)/> Left/Right Directional Buttons
　<If(Equal(PlayerParameter(78),3))>［tab］［shift+tab］<Else/>［Tab］［Shift+Tab］</If>"
365,"The Buyback list contains a record of the last 10 items sold."
366,"Once an item is removed from the list, it cannot be bought back."
367,"The list will be cleared upon changing areas."
368,"<Clickable(<Highlight>StringParameter(1)</Highlight>)/>"
369,"Unknown"
370,"Hide Log Window"
371,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow><UIGlow>01</UIGlow><UIForeground>01</UIForeground><Highlight>StringParameter(1)</Highlight>"
372,"Edit Macro"
373,"What would you like to do?"
374,"Cancel"
376,"<UIForeground>F20205</UIForeground><UIForeground>01</UIForeground>"
377,"<UIForeground>F20206</UIForeground><UIForeground>01</UIForeground>"
379,"Current Job: <Unknown2D>FF1202280EFF09436C6173734A6F62E8020103</Unknown2D>"
380,"Buyback"
381,""
382,"The Buyback list contains a record of the last 20 items sold."
383,"Once an item is removed from the list, it cannot be bought back."
384,"The list will be cleared upon retainer dismissal."
385,"There are no items to display."
386,"Speed　<If(Equal(PlayerParameter(80),0))><If(Equal(PlayerParameter(78),3))>［shift+tab］<Else/>［Shift+Tab］</If><Else/><CommandIcon(3)/></If>"
387,"<If(Equal(PlayerParameter(80),0))><If(Equal(PlayerParameter(78),3))>［tab］<Else/>［Tab］</If><Else/><CommandIcon(4)/></If>"
388,"Player Team"
389,"Enemy Team"
390,"Need"
391,"Greed"
392,"Pass"
393,"Unique"
394,"s"
395,"Treasure Coffer"
397,"This item has materia attached. Are you certain you wish to sell it?"
398,"Your spiritbond with this item is 100%. Are you certain you wish to sell it?"
399,"This item is unique and untradable. Are you certain you wish to sell it?"
400,"User Macros"
401,""
402,"Text Commands"
403,"Dictionary"
404,"Name"
405,"Macro #"
406,"Icons"
407,""
408,"<CommandIcon(10)/> Subcommands  <CommandIcon(11)/> Text Commands"
409,"Cross-world Linkshell"
410,"Linkshells"
411,""
412,"List"
413,"Name"
414,"Class/Job"
415,"GC"
416,"Location"
417,"Company"
418,"Lang."
419,"Online: <Value>IntegerParameter(1)</Value>"
420,"Moogle Delivery Service"
421,""
422,"Unopened"
423,"Opened"
424,"New"
425,"Select amount."
426,"<Value>IntegerParameter(1)</Value> / <Value>IntegerParameter(2)</Value> / <Value>IntegerParameter(3)</Value>"
427,"<CommandIcon(10)/> Subcommand  <CommandIcon(11)/> New Letter"
428,"You have no unopened letters, gil transfers, or packages."
429,"You have no opened letters."
430,"Take All"
431,"Delete"
432,""
433,"Reply"
434,"Recipient"
435,"<CommandIcon(10)/> Subcommands"
436,"<CommandIcon(8)/><CommandIcon(10)/>Subcommands  <CommandIcon(9)/>Back"
437,"Number of system letters. Up to 10 are saved."
438,"Number of campaign item letters. Up to 20 are saved."
439,"Number of letters with attachments from friends. Up to 20 attachments are saved."
440,"Letter Editor"
441,""
442,"Edit"
443,"Send"
444,""
445,"Body"
446,"<Fixed>07F2026A</Fixed>"
447,"Discard the letter and return any attached items or gil to your inventory?"
448,"<CommandIcon(8)/> Target Attachment"
449,"<CommandIcon(10)/> Prioritize in Duty List <CommandIcon(24)/> Scroll"
450,"Journal"
451,""
452,"Current"
453,"Complete"
454,"Quests"
455,"Levequests"
456,"Allowances"
457,"Leve History"
458,"/"
459,"You have no pending duties."
460,"Accept"
461,"Decline"
462,"Objectives"
463,"Reward"
464,"Lv."
465,"Options"
466,"History"
467,"Map"
468,"Retry"
469,"Abandon"
470,"Initiate"
471,"Completion Bonus"
472,"Complete"
473,"Abandon “<Highlight>StringParameter(2)</Highlight>”?"
474,"Quests"
475,"Levequests"
476,"Summary"
477,"You haven't completed any duties."
478,"You can reattempt a failed levequest for <If(IntegerParameter(1))><If(LessThanOrEqualTo(IntegerParameter(1),10))><Switch(IntegerParameter(1))><Case(1)>one</Case><Case(2)>two</Case><Case(3)>three</Case><Case(4)>four</Case><Case(5)>five</Case><Case(6)>six</Case><Case(7)>seven</Case><Case(8)>eight</Case><Case(9)>nine</Case><Case(10)>ten</Case></Switch><Else/><Value>IntegerParameter(1)</Value></If><Else/><Value>IntegerParameter(1)</Value></If> leve allowance<If(Equal(IntegerParameter(1),1))><Else/>s</If>. Proceed?"
479,"This quest is not yet available."
480,"History"
481,"Materia"
482,"0%"
483,"<Value>IntegerParameter(1)</Value>%"
484,"Sells for <Format(IntegerParameter(1),FF022C)/> gil <If(IntegerParameter(2))><Else/>　Market Prohibited</If>"
485,"Perception"
486,"Output"
487,"Gathering"
488,"Block Strength"
489,"Block Rate"
490,"More: Ctrl+Alt"
491,"Materia"
492,"Bonuses"
493,"HQ"
494,"Unique"
495,"Untradable"
496,"Binding"
497,"Crafting & Repairs"
498,"Condition"
499,"Spiritbond"
500,"Repair Level"
501,"Base Item"
502,"Convertible"
503,"Unsellable <If(IntegerParameter(1))><Else/>　Market Prohibited</If>"
504,"<If(IntegerParameter(3))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Else/></If>(<If(IntegerParameter(1))>+<Value>IntegerParameter(2)</Value><Else/><Value>IntegerParameter(2)</Value></If>)<If(IntegerParameter(3))></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/></If>"
505,"<If(IntegerParameter(3))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><If(IntegerParameter(1))>+<Value>IntegerParameter(2)</Value><Else/><Value>IntegerParameter(2)</Value></If></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><If(IntegerParameter(1))>+<Value>IntegerParameter(2)</Value><Else/><Value>IntegerParameter(2)</Value></If></If>"
506,""
507,"Recommended: Lv. <Value>IntegerParameter(1)</Value>"
508,"Lv. <Value>IntegerParameter(1)</Value>"
509,"Delay"
510,"Damage"
511,"DPS"
512,"<If(IntegerParameter(4))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Sheet(BaseParam,IntegerParameter(1),1)/> <If(LessThan(IntegerParameter(3),0))><Else/>+</If><Value>IntegerParameter(3)</Value><If(IntegerParameter(5))>%<Else/></If></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Sheet(BaseParam,IntegerParameter(1),1)/> <If(LessThan(IntegerParameter(3),0))><Else/>+</If><Value>IntegerParameter(3)</Value><If(IntegerParameter(5))>%<Else/></If></If>"
513,"<If(IntegerParameter(2))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Sheet(Item,IntegerParameter(1),9)/></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Sheet(Item,IntegerParameter(1),9)/></If>"
514,"<Highlight>StringParameter(1)</Highlight> Lv. <Value>IntegerParameter(2)</Value>"
515,"<Sheet(Item,IntegerParameter(1),9)/>
<Format(IntegerParameter(2),FF022C)/> gil"
516,"Sell"
517,"Non-convertible"
518,"Materials"
519,"Quest: <Highlight>StringParameter(1)</Highlight>"
520,"Inventory"
521,""
522,"(<If(IntegerParameter(1))> +<Highlight>StringParameter(2)</Highlight> <Else/><Highlight>StringParameter(2)</Highlight></If>)"
523,""
524,"Crystals"
525,"Difficulty"
526,"Abandon"
527,"<If(IntegerParameter(4))><UIForeground>F2023D</UIForeground><UIGlow>F2023E</UIGlow><Emphasis><Sheet(BaseParam,IntegerParameter(1),1)/><If(IntegerParameter(2))> +<Value>IntegerParameter(3)</Value> <Else/><Value>IntegerParameter(3)</Value></If></Emphasis><UIForeground>01</UIForeground><UIGlow>01</UIGlow><Else/><Sheet(BaseParam,IntegerParameter(1),1)/><If(IntegerParameter(2))> +<Value>IntegerParameter(3)</Value> <Else/><Value>IntegerParameter(3)</Value></If></If>"
528,"Inventory"
529,""
530,"Sell"
531,"Trade"
532,"Retainer"
533,"Remove how many from stack?"
534,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
