key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
50,3,10,1,1,3037,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.734108,10
51,3,10,1,2,3037,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.734108,10
52,3,10,1,3,3037,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.734108,10
53,3,11,1,1,3049,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.752,10
54,3,11,1,2,3049,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.752,10
55,3,12,1,1,3197,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.642184,0
56,3,13,1,1,3035,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.35,0
57,3,13,1,2,3035,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.35,0
58,3,14,1,1,3056,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.189,0
59,3,14,1,2,3056,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.189,0
60,3,14,1,3,3056,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.189,0
61,3,15,1,1,3003,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.10491,40
62,3,15,2,1,3003,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.10491,40
63,3,16,1,1,3052,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.05,0
64,3,16,1,2,3052,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.05,0
65,3,17,1,1,3029,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.35991,30
66,3,17,1,2,3029,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.35991,30
67,3,17,1,3,3029,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.35991,30
68,3,17,1,4,3029,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.35991,30
69,3,17,2,1,3029,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.35991,30
70,3,17,3,1,3029,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.35991,30
71,3,18,1,1,3088,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.23778,100
72,3,18,1,2,3088,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.23778,100
73,3,18,1,3,3088,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.23778,100
74,3,18,1,4,3088,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.23778,100
75,3,19,1,1,3040,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.63727,140
76,3,19,1,2,3040,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.63727,140
77,3,451,2,1,3200,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0,0
78,3,20,1,1,3048,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.457316,0
79,3,20,1,2,3048,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.457316,0
80,3,20,1,3,3048,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.457316,0
81,3,21,1,1,3097,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.017,100
82,3,21,1,2,3097,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.017,100
83,3,21,1,3,3097,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.017,100
84,3,21,1,4,3097,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.017,100
85,3,21,1,5,3097,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.017,100
86,3,21,1,6,3097,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.017,100
87,3,21,1,7,3097,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.017,100
88,3,21,2,1,3097,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.017,100
89,3,22,1,1,3095,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.089,80
90,3,22,1,2,3095,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.089,80
91,3,22,4,1,3095,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.089,80
92,3,22,2,1,3095,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.089,80
93,3,22,3,1,3095,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.089,80
94,3,23,1,1,3090,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,8.2,100
95,3,23,1,2,3090,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,8.2,100
96,3,24,1,1,3002,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.44131,40
97,3,24,1,2,3002,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.44131,40
98,3,25,1,1,3053,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.426186,10
99,3,25,1,2,3053,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.426186,10
100,3,26,1,1,3051,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.581069,0
101,3,26,1,2,3051,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.581069,0
102,3,26,1,3,3051,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.581069,0
103,3,26,1,4,3051,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.581069,0
104,3,27,1,1,3025,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.95923,40
105,3,27,1,2,3025,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.95923,40
106,3,27,1,5,3025,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.95923,40
107,3,28,1,1,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
108,3,28,1,2,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
109,3,28,1,3,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
110,3,28,1,4,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
111,3,28,1,5,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
112,3,28,1,6,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
113,3,28,1,7,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
114,3,28,1,8,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
115,3,28,2,1,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
116,3,28,2,2,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
117,3,28,2,3,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
118,3,28,2,4,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
119,3,28,2,5,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
120,3,28,3,1,3045,1,False,False,0,0,False,False,False,False,True,100,False,100,0,0,0.995768,100
121,3,29,1,1,3091,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.42005,70
122,3,29,1,2,3091,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.42005,70
123,3,29,1,3,3091,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.42005,70
124,3,29,2,1,3091,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.42005,70
125,3,29,1,5,3091,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.42005,70
126,3,30,1,1,3028,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.06872,60
127,3,30,1,2,3028,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.06872,60
128,3,30,1,3,3028,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.06872,60
129,3,30,1,4,3028,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.06872,60
130,3,32,1,1,3001,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.826591,90
131,3,32,1,2,3001,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.826591,90
132,3,32,1,3,3001,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.826591,90
133,3,33,1,1,3004,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.57298,70
134,3,33,1,2,3004,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.57298,70
135,3,34,1,1,3006,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.25374,70
136,3,34,2,1,3006,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.25374,70
137,3,34,2,2,3006,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.25374,70
138,3,35,1,1,3007,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.9569,80
139,3,35,1,2,3007,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.9569,80
140,3,35,2,1,3007,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.9569,80
141,3,36,1,1,3008,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.02882,80
142,3,36,1,2,3008,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.02882,80
143,3,36,1,3,3008,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.02882,80
144,3,36,1,4,3008,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.02882,80
145,3,37,1,1,3009,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.31719,100
146,3,37,1,2,3009,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.31719,100
147,3,37,1,4,3009,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.31719,100
148,3,38,1,1,3010,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.16396,150
149,3,38,1,2,3010,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.16396,150
150,3,38,1,3,3010,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.16396,150
151,3,39,1,1,3046,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.22534,70
152,3,39,2,1,3046,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.22534,70
153,3,39,2,2,3046,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.22534,70
154,3,40,1,1,3102,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.05655,70
155,3,40,1,2,3102,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.05655,70
156,3,40,1,3,3102,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.05655,70
157,3,40,1,4,3102,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.05655,70
158,3,40,1,5,3102,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.05655,70
159,3,41,1,1,3013,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.92548,60
160,3,41,1,2,3013,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.92548,60
161,3,41,1,3,3013,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.92548,60
162,3,41,2,1,3013,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.92548,60
163,3,41,3,1,3013,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.92548,60
164,3,41,4,1,3013,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.92548,60
165,3,42,1,1,3124,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.58787,80
166,3,42,2,1,3124,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.58787,80
167,3,43,1,1,3015,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.63436,80
168,3,43,1,2,3015,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.63436,80
169,3,43,1,3,3015,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.63436,80
170,3,43,1,4,3015,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.63436,80
171,3,43,1,5,3015,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.63436,80
172,3,43,1,6,3015,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.63436,80
173,3,44,1,1,3018,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.70317,100
174,3,44,1,2,3018,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.70317,100
175,3,44,1,3,3018,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.70317,100
176,3,45,1,1,3019,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.28045,100
177,3,45,1,2,3019,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.28045,100
178,3,45,1,3,3019,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.28045,100
179,3,46,1,1,3020,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.36889,60
180,3,46,1,2,3020,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.36889,60
181,3,46,2,1,3020,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.36889,60
182,3,46,3,1,3020,2,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.36889,60
183,3,47,1,1,3021,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.69739,100
184,3,47,1,2,3021,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.69739,100
185,3,47,2,1,3021,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.69739,100
186,3,48,1,1,3022,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,30.746,0
187,3,49,1,1,3023,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.71856,80
188,3,49,2,1,3023,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.71856,80
189,3,49,2,2,3023,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.71856,80
190,3,50,1,1,3026,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.45996,100
191,3,50,2,1,3026,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.45996,100
192,3,51,1,1,3027,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.88235,100
193,3,51,1,2,3027,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.88235,100
194,3,51,1,3,3027,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.88235,100
195,3,51,1,4,3027,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.88235,100
196,3,52,1,1,3034,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.88235,100
197,3,53,1,1,3080,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.33923,70
198,3,54,1,1,3030,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.59946,80
199,3,54,1,2,3030,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.59946,80
200,3,54,2,1,3248,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.59946,80
201,3,55,1,1,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
202,3,55,1,2,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
203,3,55,1,3,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
204,3,55,1,4,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
205,3,55,1,5,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
206,3,55,1,6,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
207,3,55,1,7,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
208,3,55,1,8,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
209,3,55,1,9,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
210,3,55,1,10,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
211,3,55,1,11,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
212,3,55,1,12,3031,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.79193,100
213,3,56,1,1,3082,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.52788,80
214,3,56,1,2,3082,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.52788,80
215,3,56,1,3,3082,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.52788,80
216,3,57,1,1,3032,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.15996,40
217,3,57,1,2,3032,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.15996,40
218,3,57,1,3,3032,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.15996,40
219,3,58,1,1,3081,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,7.4942,100
220,3,58,1,2,3081,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,7.4942,100
221,3,59,1,1,3033,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.00431,100
222,3,59,1,2,3033,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.00431,100
223,3,59,1,3,3033,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.00431,100
224,3,60,1,1,3125,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.35157,35
225,3,60,1,2,3125,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.35157,35
226,3,60,2,1,3125,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.35157,35
227,3,61,1,1,3126,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.25411,0
228,3,62,1,1,3127,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.63244,80
229,3,63,1,1,3107,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.28749,60
230,3,63,1,2,3107,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.28749,60
231,3,63,1,3,3107,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.28749,60
232,3,63,2,1,3107,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,5.28749,60
233,3,64,1,1,3093,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,1.99729,0
234,3,65,1,1,3094,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.05599,50
235,3,65,2,1,3094,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.05599,50
236,3,66,1,1,3129,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.5,50
237,3,67,1,1,3192,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.64013,0
238,3,68,1,1,3106,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.55979,100
239,3,68,1,2,3106,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.55979,100
240,3,68,1,3,3106,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.55979,100
241,3,68,1,4,3106,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.55979,100
242,3,68,1,6,3106,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.55979,100
243,3,69,1,1,3130,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.59744,0
244,3,70,1,1,3131,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.16973,100
245,3,70,1,2,3131,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.16973,100
246,3,70,1,3,3131,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.16973,100
247,3,70,1,4,3131,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,4.16973,100
248,3,71,1,1,3132,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,6.87706,50
249,3,72,1,1,3193,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.75707,0
250,3,73,1,1,3133,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.40497,100
251,3,74,1,1,3134,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.3,100
252,3,75,1,1,3135,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.87814,100
253,3,76,1,1,3136,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.42005,80
254,3,76,1,2,3136,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.42005,80
255,3,76,1,3,3136,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.42005,80
256,3,77,1,1,3137,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.96374,0
257,3,77,1,2,3137,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.96374,0
258,3,77,1,3,3137,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.96374,0
259,3,77,1,4,3137,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.96374,0
260,3,77,1,5,3137,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,3.96374,0
261,3,78,1,1,3138,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.2,0
262,3,78,1,2,3138,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,2.2,0
263,3,79,1,1,3139,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.878732,60
264,3,80,1,1,3054,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.610467,0
265,3,80,1,2,3054,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.610467,0
266,3,81,1,1,3038,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.379724,100
267,3,81,1,2,3038,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.379724,100
268,3,82,1,1,3039,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.661165,100
269,3,82,1,2,3039,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.661165,100
270,3,82,2,1,3039,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.661165,100
271,3,83,1,1,3055,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.864247,0
272,3,83,1,2,3055,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.864247,0
273,3,83,1,3,3055,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.864247,0
274,3,83,1,4,3055,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.864247,0
275,3,83,1,5,3055,1,False,False,0,0,False,False,False,False,False,100,False,100,0,0,0.864247,0
