key,0,1,2,3,4,5,6,7,8,9,10
24,68702,0,3,6,2,114718,114118,114418,"The Four Lords","","Hingan faerie tales sing of Tenzen, a legendary samurai who set forth to drive a host of demonic oni from the land. Accompanying him on his journey were the Four Lords, guardians of the Ruby Sea. Yet could it be that his adventure was more than mere myth? In a far corner of the vast ocean, a new legend will be born..."
25,66038,0,2,7,1,114719,114119,114419,"Hildibrand, Agent of Enquiry","","Feared lost forever when the Calamity struck, a true Eorzean hero and legend has returned to the realm! Join Hildibrand Manderville, agent of enquiry, inspector extraordinaire, and his talented and charming assistant Nashu Mhakaracca as they scour all creation to solve the most perplexing cases to plague the people of Eorzea."
26,67908,0,2,7,2,114720,114120,114420,"Further Hildibrand Adventures","","Nashu Mhakaracca arrives in Ishgard in search of her mentor, Hildibrand, agent of enquiry, inspector extraordinaire, who went flying through the skies after solving his greatest case to date. Has Eorzea's foremost gentleman and scholar once again survived against all odds, that he might lend his ever-insightful eye to the residents of the Holy See? The game is once again afoot!"
27,68704,0,2,7,3,114721,114121,114421,"Even Further Hildibrand Adventures","","When Hildibrand, as is his wont, is sent sailing through the skies across the Ruby Sea, Nashu Mhakaracca sets her sights eastward. No sooner does she arrive in the port city of Kugane than she hears rumors of a dastardly thief known as the Wolf Burglar. And so the stage is set for a new chapter of intrigue and adventure..."
28,67900,0,2,8,1,114722,114122,114422,"Saint Endalim's Scholasticate","","The dreadful truth behind the Dragonsong War laid bare by the Warrior of Light, the Ishgardian populace was cast into confusion and despair─the entire basis of their history and faith shaken to the core. In these uncertain times, even the young students at this storied academy cannot avoid being embroiled in a web of uncertainty and intrigue..."
29,67015,0,2,9,1,114723,114123,114423,"Tales of the Dragonsong War","","The paths we walk, the oaths we swear, the legacies we leave... Sharing triumphs and bearing burdens, the Warrior of Light embarks on a journey of reminiscence and recollection in a land that now heals from a long and bitter war."
30,66075,0,7,10,1,114724,114124,114424,"Carpenter - Part 1","Part 1","Nestled beneath the boughs of the Twelveswood, the city-state of Gridania is home to the finest carpenters in the realm. There, aspiring artisans toil under the strict eye of Beatin, head of the Carpenters' Guild. With saw in hand and a will to learn, you take your first steps on the path of carpentry."
31,67537,0,7,10,2,114725,114125,114425,"Carpenter - Part 2","Part 2","Thanks to the bow you masterfully crafted, Beatin is able to welcome his dear friend Gairhard safely back to Gridania. This earns you the undying gratitude and trust of the timbermaster, who now turns to you once more with a request─to find the owner of a finely crafted spear. This mission will take you to the Holy See of Ishgard, where your skills with a saw will be tested as never before."
32,67981,0,7,10,3,114726,114126,114426,"Carpenter - Part 3","Part 3","The spear you crafted for Barthovieu grants him the means to avenge his father and clear his name. Your work in Ishgard done, you duly report back to Beatin in Gridania. But no sooner do you arrive than the timbermaster places one of his new recruits in your care, a task that will take you across the seas to Far Eastern shores."
33,65838,0,7,11,1,114727,114127,114427,"Blacksmith - Part 1","Part 1","Rising from the roiling waves of the Rhotano Sea, the city-state of Limsa Lominsa is home to the finest blacksmiths in the realm. There, aspiring artisans toil under the keen eye of Brithael, head of the Blacksmiths' Guild. With hammer in hand and a fire in your belly, you take your first steps on the path of smithing."
34,67547,0,7,11,2,114728,114128,114428,"Blacksmith - Part 2","Part 2","You have grown much in the short time you have spent with the guild. Indeed, even Brithael himself has named you one of the best blacksmiths he has ever known. Perhaps that is why it is to you he turns when seeking deft hands and an adept hammer to assist with a request from the Holy See."
35,68155,0,7,11,3,114729,114129,114429,"Blacksmith - Part 3","Part 3","Baroness Laurisse of House Jervaint is one step closer to knighthood thanks in no small part to your ingenuity and smithing prowess. Having received payment for your services, you return to the Blacksmiths' Guild in Limsa Lominsa, unaware that trouble has arrived from the Far East in the form of a problematic protégé."
36,65820,0,7,12,1,114730,114130,114430,"Armorer - Part 1","Part 1","Rising from the roiling waves of the Rhotano Sea, the city-state of Limsa Lominsa is home to the finest armorers in the realm. There, aspiring artisans toil under the sharp eye of H'naanza, head of the Armorers' Guild. With hammer in hand and a passion for plating, you take your first steps on the path of armorcraft."
37,67578,0,7,12,2,114731,114131,114431,"Armorer - Part 2","Part 2","A rather unorthodox test of your skills by Admiral Merlwyb has saved the reputation of the Armorers' Guild. Though it proved a humbling experience for Blanstyr, he will need your help if he is to regain his footing as an armorer worthy of the name."
38,68134,0,7,12,3,114732,114132,114432,"Armorer - Part 3","Part 3","With your help, Blanstyr has rediscovered the fire needed for his work in the forge and built himself an enviable reputation. However, the man isn't content to rest on these laurels, and reveals that he means to leave the Armorers' Guild in order to hone his skills in the Far East."
39,66194,0,7,13,1,114733,114133,114433,"Goldsmith - Part 1","Part 1","A flower blooming amidst the sands of Thanalan, the city-state of Ul'dah is home to the finest goldsmiths in the realm. There, aspiring artisans toil under the not-so-attentive eye of Serendipity, master of the Goldsmiths' Guild. With hammer in hand and a burning desire to learn, you take your first steps on the path of goldsmithing."
40,67610,0,7,13,2,114734,114134,114434,"Goldsmith - Part 2","Part 2","During your time at the Goldsmiths' Guild, you not only grow to become a master of your craft, but assist in bringing the notorious thief Jade Fox to justice. Having attained considerable renown for your work, it comes as no surprise when an agent of Eshtaime's Lapidaries comes to you with an important commission."
41,68139,0,7,13,3,114735,114135,114435,"Goldsmith - Part 3","Part 3","The music boxes you crafted for Jeweled Peak and Still River give the couple an anniversary they will never forget. There can be no doubt that you are a master of your craft, which is perhaps why you have been handpicked by the sultana herself to serve as the headmaster of a new artisans' school."
42,65602,0,7,14,1,114736,114136,114436,"Leatherworker - Part 1","Part 1","Nestled beneath the boughs of the Twelveswood, the city-state of Gridania is home to the finest leatherworkers in the realm. There, aspiring artisans toil under the shrewd eye of Geva, master of the Leatherworkers' Guild. With knife in hand and the resolve to learn, you take your first steps on the path of leatherworking."
43,67615,0,7,14,2,114737,114137,114437,"Leatherworker - Part 2","Part 2","Your efforts in the annual exhibition have earned you recognition as a full-fledged artisan of the Leatherworkers' Guild. Perhaps that is why a fledgling business in Ishgard has seen fit to have you serve as their advisor."
44,68151,0,7,14,3,114738,114138,114438,"Leatherworker - Part 3","Part 3","Elde's business is flourishing, the people of Ishgard coming to recognize both her quality products and your remarkable craftsmanship. Geva too has taken note of your exploits, and she can think of no better artisan to attend Eorzea's premier naturalist."
45,66190,0,7,15,1,114739,114139,114439,"Weaver - Part 1","Part 1","A flower blooming amidst the sands of Thanalan, the city-state of Ul'dah is home to the finest weavers in the realm. There, aspiring artisans toil under the astute eye of Redolent Rose, master of the Weavers' Guild. With needle in hand and a passion for fashion, you take your first steps on the path of clothcraft."
46,67542,0,7,15,2,114740,114140,114440,"Weaver - Part 2","Part 2","Your fashionable tastes and skill with a needle helped a young Lalafell follow his heart; now Redolent Rose would follow his own to Ishgard, that he might look upon the latest fashions of the nobles. Alas, his commitments keep him in Ul'dah, and thus it falls to you to be his eyes in the Holy See."
47,67971,0,7,15,3,114741,114141,114441,"Weaver - Part 3","Part 3","Your latest creation will accompany Averil to the battlefield, her love steadfast beside her. Having accomplished your task in Ishgard, you report back to the Weavers' Guild, where Redolent Rose tells you of a prospective business partner hailing from the Far East."
48,66186,0,7,16,1,114742,114142,114442,"Alchemist - Part 1","Part 1","A flower blooming amidst the sands of Thanalan, the city-state of Ul'dah is home to the finest alchemists in the realm. There, aspiring artisans toil under the eccentric eye of Severian, master of the Alchemists' Guild. With alembic in hand and an inquisitive mind, you take your first steps on the path of alchemy."
49,67605,0,7,16,2,114743,114143,114443,"Alchemist - Part 2","Part 2","Though only for a fleeting moment, Severian succeeds in resurrecting his lost love─a feat made possible by your assistance. Freed at last from his years-long obsession, the master alchemist urges you to join him in his continuing exploration of the limitless realm of alchemy."
50,67976,0,7,16,3,114744,114144,114444,"Alchemist - Part 3","Part 3","Who would have guessed your work as an alchemist would help unravel a murder mystery? Two times now your work has involved dealings with death, and it seems Severian is not wont to break your streak. Your next assignment, as he explains it, will have you visit the burial chambers of Ul'dah."
51,65806,0,7,17,1,114745,114145,114445,"Culinarian - Part 1","Part 1","Rising from the roiling waves of the Rhotano Sea, the city-state of Limsa Lominsa is home to the finest culinarians in the realm. There, aspiring artisans toil under the discerning nose of Lyngsath, master of the Culinarians' Guild. With frypan in hand and a taste for learning, you take your first steps on the path of cooking."
52,67583,0,7,17,2,114746,114146,114446,"Culinarian - Part 2","Part 2","Your culinary creations have both delighted the sultana and preserved the good reputation of the Bismarck, a feat that prompts Lyngsath to declare you have surpassed him. Recognizing your need for challenge, your erstwhile mentor now suggests you lend your services to an acquaintance of his who is in the employ of the Sanguine Sirens."
53,68144,0,7,17,3,114747,114147,114447,"Culinarian - Part 3","Part 3","You emerge victorious in the Dellemont d'Or with a perfect ten, the first in the prestigious competition's history. With this remarkable achievement comes great fame, and it isn't long before an admirer comes knocking on the guild's doors, hoping to learn from a culinary legend."
54,66182,0,8,18,1,114748,114148,114448,"Miner - Part 1","Part 1","Beneath the barren wastes of Thanalan lies a vast mineral bounty ripe for the digging─assuming one knows where to train one's pickaxe. Hoping to attain an understanding of the lay of the land, you seek out Adalberta, the master of the Miners' Guild."
55,67620,0,8,18,2,114749,114149,114449,"Miner - Part 2","Part 2","Your time as a miner is spent uncovering a great deal more than ore and minerals, as you help bring to light a grave misunderstanding between Adalberta and Deep Canyon. Seeing what a capable and committed miner you've become, the guildmaster suggests you answer a recent request she received from a company of sellswords in Ishgard."
56,68094,0,8,18,3,114750,114150,114450,"Miner - Part 3","Part 3","Your contributions to the mineral survey not only secured much-needed resources for Ishgard, but also ensured the safety of Hatchling and his crew. On the back of these accomplishments, Adalberta turns to you for a new assignment, one that will take you to Idyllshire."
57,65549,0,8,19,1,114751,114151,114451,"Botanist - Part 1","Part 1","The bounty of the Twelveswood is plentiful, but only those able to uphold the balance between man and nature may partake of her riches. So it is that you seek out Fufucha, head of the Botanists' Guild, that you might better understand the way of the woods."
58,67588,0,8,19,2,114752,114152,114452,"Botanist - Part 2","Part 2","By reminding Fufucha how botany has improved people's lives, you help her to regain her former passion, and she returns to Gridania to resume her duties. A while thereafter, a reporter from <Emphasis>The Raven</Emphasis> arrives with a request to follow the doings of the guild's best. Fortunately, your guildmaster knows just the person for the job."
59,68160,0,8,19,3,114753,114153,114453,"Botanist - Part 3","Part 3","Mujih has penned several articles noting your exemplary work as a botanist, which are sure to inspire countless others to aspire to your greatness. Yet a botanist's work is never done, and this time Fufucha requests your company for a new venture in Idyllshire."
60,66654,0,8,20,1,114754,114154,114454,"Fisher - Part 1","Part 1","Blessed with the bounty of the Rhotano Sea, Limsa Lominsa has long been home to a flourishing fishing industry. Wishing to learn the way of rod and lure, you present yourself at the Fishermen's Guild, where fishers practice their craft under the tutelage of its netmaster, Wawalago, and his dedicated assistant, Sisipu."
61,67625,0,8,20,2,114755,114155,114455,"Fisher - Part 2","Part 2","In an impressive display, you reel in a fish of monstrous proportions─sufficient evidence for Storm Marshal Slafyrsyn to lift the fishing ban. With normality restored, Sisipu entrusts you with a seemingly simple task: returning a fishing rod to its absent-minded owner. Little do you know that it will lead you on an exciting excursion to Ishgard."
62,68435,0,8,20,3,114756,114156,114456,"Fisher - Part 3","Part 3","Elusive though it is, the catkiller does not elude you for long, and you succeed in recovering the Rougecarpe Ring and securing Ansaulme's birthright. Having proven your talent for finding rare fish, Wawalago now turns to you with an even greater challenge: finding something believed to be extinct."
63,65801,0,4,21,1,114757,114157,114457,"Gladiator","","In Ul'dah, no form of entertainment is held in higher regard than the gladiatorial arts on display at the Coliseum, many of whose champions cut their teeth at the Gladiators' Guild. Drawn to the blade and shield, you take up training under Guildmaster Mylla, but soon you discover there is more to the Coliseum than meets the eye."
64,65855,0,4,22,1,114758,114158,114458,"Marauder","","Since olden days, the axe has been inextricably bound to the seafaring culture of Limsa Lominsa, a fact that is attested by the existence of the storied Marauders' Guild. Under Guildmaster Wyrnzoen's guidance, you embark on the marauder's path, and your duties soon lead you on a mission to save a young boy and avenge his family."
65,65977,0,6,23,1,114759,114159,114459,"Conjurer","","Conjury is an arcane art which evolved from man's communion with the elementals, and preserving its ways and imparting its secrets is the domain of the Conjurers' Guild. During your training under Brother E–Sumi–Yan, you encounter a strong-willed young conjurer-in-training, with whom you will learn what it truly means to be one with nature."
66,65997,0,5,24,1,114760,114160,114460,"Arcanist","","Originating in the south sea isles, arcanima is traditionally passed down only from master to chosen disciple. In a bid to prevent the art from dying out, the Arcanists' Guild was established in Limsa Lominsa, and it is there, under the guidance of the acting guildmaster, Thubyrgeim, that you endeavor to master its mysteries."
67,66103,0,5,25,1,114761,114161,114461,"Pugilist","","Pugilism can be traced back to bare-handed battles in the Coliseum, and a legendary brawler whose unrivaled strength and skill inspired the founding of the Pugilists' Guild. It is there that you begin your training under Hamon Holyfist, a legend in his own right, but a shocking revelation threatens to shake the guild to its very foundation."
68,65975,0,5,26,1,114762,114162,114462,"Lancer","","Though spears and lances have existed long before Gridania's founding, the art of their use evolved rapidly with the establishment of the Lancers' Guild. Within its halls, and under the instruction of Guildmaster Ywain, you endeavor to master the weapon, and by contending with a rogue lancer do you learn the true meaning of courage."
69,65691,0,5,27,1,114763,114163,114463,"Rogue","","The Dutiful Sisters of the Edelweiss. A seemingly innocent convent that, in truth, is the base of operations for the Rogues' Guild, the collective of men and women who work from the shadows to preserve peace in Limsa Lominsa. Here you learn the tricks of the trade under the watchful eye of Guildmaster Jacke, and discover the dark underbelly of La Noscea."
70,65612,0,5,28,1,114764,114164,114464,"Archer","","A fusion of styles from Elezen and Miqo'te archery gave rise to the bowmanship boasted by the Archers' Guild of Gridania, and it is there you train to sharpen your eye under the guidance of Luciane, master of the guild. Though but a fledgling archer, your skills with a bow are soon put to the test when outlaws threaten the sanctity of the Twelveswood."
71,65889,0,5,29,1,114765,114165,114465,"Thaumaturge","","The funeral rites of the Order of Nald'thal have been focused and refined into what is known today as thaumaturgy, and the five brothers who lead the Thaumaturges' Guild have elected to offer you instruction in the dark art. The arrival of the sixth brother, however, serves to complicate your training."
72,66596,0,4,21,2,114772,114172,114472,"Paladin - Part 1","Part 1","For the first time in their history, the Sultansworn elite of Ul'dah have elected to share the secret skills and training of paladins with the public. In proving your worth to undertake their training, you encounter a rogue paladin who has besmirched the honor of this once-proud brotherhood. Jenlyns, captain of the Sultansworn, asks that you marshal your resources, and hone your skills that you might one day help bring this traitor to justice."
73,67573,0,4,21,3,114773,114173,114473,"Paladin - Part 2","Part 2","With Oathkeeper still missing and the whereabouts of Solkzagyl unknown, you have been asked to take up the search for both the sword and former captain of the Sultansworn. On your quest you come into contact with Solkzagyl's apprentice, Constaint, and together you embark on a journey that leads you to the farthest reaches of Dravania. What you find there is the ultimate test of your prowess as a paladin."
74,68111,0,4,21,4,114774,114174,114474,"Paladin - Part 3","Part 3","You have proven yourself to be a paladin of the highest order, and it is for that reason you have been invited to participate in the prestigious Ul Cup, a competition reserved for the realm's finest swordsmen. Though it has not been held for generations, the tournament has been revived at the sultana's behest. With sword and shield in hand, you make ready to match blades with fighters from all corners of Eorzea."
75,68746,0,4,21,5,114775,114175,114475,"Paladin - Part 4","Part 4","Returned from the First, you journey to Ul'dah where you meet an old acquaintance─Jenlyns. He tells you that the Sultansworn have not been resting on their laurels in your absence, working with the Gladiators' Guild to better serve their nation. Despite all they have achieved, however, First Sword Mylla has adopted an uncustomary melancholy. Inquiring as to the source of her distress yields a most unexpected answer."
76,66590,0,4,22,2,114776,114176,114476,"Warrior - Part 1","Part 1","The way of the warrior, long thought lost to the sands of time, lives on in a village on the northernmost edge of Abalathia's Spine. The tribesmen's numbers dwindle, however, and Curious Gorge has journeyed down from the mountains seeking one capable of harnessing their inner beast and carrying on his people's fighting traditions. After seeing you battle at his side in Costa del Sol, he believes his search may at last be at an end."
77,66137,0,4,22,3,114777,114177,114477,"Warrior - Part 2","Part 2","As he labors to expand his combat repertoire, Curious Gorge finds himself unable to control the fury of his inner beast. The once-proud warrior is now too afraid to challenge the rage within himself. His brother, Broken Mountain, bids you follow in the footsteps of their forebears that you might set an example for Curious Gorge and all future warriors, showing them the potential one may find in channeling the unbridled wrath within themselves."
78,68440,0,4,22,4,114778,114178,114478,"Warrior - Part 3","Part 3","Curious Gorge and Broken Mountain have done much to improve the reputation of warriors in the realm, sharing their battle techniques with Maelstrom troops. Indeed, their renown has even earned them admirers who invited them to an exhibition at the Wolves' Den. And it was there that Curious Gorge would meet his match in a most unexpected opponent."
79,68748,0,4,22,5,114779,114179,114479,"Warrior - Part 4","Part 4","The travails of the First behind you, you return to Hidden Falls and are greeted by none other than Curious Gorge. Despite his intensive training, he believes his progress lacking when compared to yours. The source of his hindered growth? Love. Or rather, the fact that he cannot put it out of his mind. He resolves to travel to the Far East to meet the object of his obsession...and thus is not present when she arrives from the Azim Steppe."
80,67594,0,4,31,1,114780,114180,114480,"Dark Knight - Part 1","Part 1","The freedom to follow your heart─to defend the weak and punish the guilty as you see fit. That is the way of the dark knight, brave souls who carry out justice on their own terms, without fear of reprisal. Fray was one such knight, a dauntless <If(PlayerParameter(4))>woman<Else/>man</If> whose prowess sadly did not avail <If(PlayerParameter(4))>her<Else/>him</If> that fateful day in trial by combat. That is what the onlookers said. Yet there <If(PlayerParameter(4))>she<Else/>he</If> stood before you, hale and hearty, eager to instruct you in the dark arts."
81,67600,0,4,31,2,114781,114181,114481,"Dark Knight - Part 2","Part 2","You are betrayed by a band of Temple Knights, and though their treachery proves of little consequence, you chance to meet a fellow dark knight, Sidurgu, in the midst of the altercation. He is in the company of a young girl who he claims the Temple Knights seek to cut down. For what reason would they bring a seemingly innocent child to harm? The answer lies in the dark, tumultuous history of the Dragonsong War."
82,68455,0,4,31,3,114782,114182,114482,"Dark Knight - Part 3","Part 3","In the wake of the Dragonsong War, Ishgard enjoys a new era of peace and prosperity─an era that you were instrumental in bringing about through deeds great and small. Yet the brighter the light, the deeper the shadow. For reasons yet unexplained, you find your soul crystal split in twain. One half yet remains in your possession, the other in the hands of a young boy named Myste."
83,68757,0,4,31,4,114783,114183,114483,"Dark Knight - Part 4","Part 4","You are returned to the Source, resolve yet unbroken by your trials in the First. On a visit to Ishgard and the Forgotten Knight you meet Sidurgu and Rielle. After regaling them with tales of your adventures, Sidurgu informs you that he has come into possession of an anonymous letter addressed to you. Whence did this missive come, and where will it lead you?"
84,68802,0,4,32,1,114784,114184,114484,"Gunbreaker - Part 1","Part 1","Tracing their origins to the elite guard of Queen Gunnhildr, gunbreakers have passed down their combat arts for generations. Sadly, Radovan and his clan are the last of that once-illustrious line of fighters, and in the hopes of keeping their traditions alive, he would entrust the knowledge of his people to you. Together with his companion Sophie, you assist them in their endeavor to become bodyguards, a profession that may well press you beyond your limits as you aspire to become a gunbreaker."
85,68761,0,4,32,2,114785,114185,114485,"Gunbreaker - Part 2","Part 2","Your adventures in the First now at an end, you venture to Revenant's Toll where you happen to meet Radovan and Sophie. They are keen to hear of your travels, but mention of Thancred and his skills with a gunblade give Radovan pause. There is but one alive who could have trained him in the ways of the gunbreaker, and Radovan would find that one."
86,66620,0,6,23,2,114786,114186,114486,"White Mage - Part 1","Part 1","Tradition dictates that Padjali alone may perform the rites of white magick, a practice that has long maintained balance within the Twelveswood. Yet fate would conspire to bequeath unto you a soul crystal, the legacy of the renowned white mage A–Towa–Cant. And so, under the guidance of Raya–O–Senna, you begin your journey down the path of the white mage."
87,67261,0,6,23,3,114787,114187,114487,"White Mage - Part 2","Part 2","A terrible change has come over the great elemental of the Twelveswood. It has warned repeatedly that taint will soon flood the lands unless it is purged at its source. A calamity not easily averted, for the laws of the wood dictate that Padjals must not leave its boundaries. Thus bound to the forest, they prevail upon you to undertake a journey of purification, a pilgrimage that may very well cover the length and breadth of the land."
88,67954,0,6,23,4,114788,114188,114488,"White Mage - Part 3","Part 3","A strange disturbance on the border between Gridania and Gyr Abania is agitating the elementals, and Raya–O–Senna has asked for your assistance in discovering the cause. Together with E–Sumi–Yan you travel to East End, and for reasons you cannot explain, your investigation leads you to a peculiar girl and her mother. What secrets of the wood might this chance encounter bring to light?"
