key,0,1,2
31,70313,"Thanks to your tireless efforts, the Mattock now stretches out before us in splendor. This thoroughfare will serve as a vital artery for transporting materials for upcoming works, and ere long its paving stones shall ring with the footfalls of residents. My humblest gratitude to one and all.

The next step in the phase is the construction of Saint Roelle’s Dais. The site is rife with uneven surfaces, so please exercise the utmost caution when navigating the area.

Francel de Haillenarte",""
32,70314,"The Mattock's complete thanks to everyone's hard work, but don’t dust off your hands just yet. The next stage of construction beckons, and we need to put up a bunch of scaffolds.

Here's how we’re going to go about it:
1. Obtain material from supply pile
2. Process material at work station
3. Assemble material at assembly site

Nothing I reckon you haven't done before.

Augebert",""
33,70315,"Esteemed builders,

I pray this announcement finds you ready and willing to participate in the upcoming concerted works, which will unfold in the following manner:
1. Break down large debris
2. Gather up fragments
3. Transport fragments for disposal

I look forward to seeing beads of sweat glistening upon your brows like so many glittering jewels!

Your faithful skyward score tallier,

Ludovraint",""
34,70316,"For the upcoming concerted works, we're going to do some clearing and repairing for Saint Roelle's Dais.

Clearing:
1. Clear away fine debris
Repairing:
1. Obtain material from supply pile
2. Process material at work station
3. Repair damaged area

Fundamental work, but let's give it no less than our best.

Augebert",""
35,70317,"Next up for Saint Roelle's Dais, we're building the water channel and the stage itself.

We'll take it as follows:
1. Obtain material from supply pile
2. Process material at work station
3. Use material at building site

It's the finishing touches now, so let's do it with pride!

Augebert",""
36,70318,"It is with great pleasure that I announce the completion of Saint Roelle's Dais. With its inviting ambience, it promises to bring together folk from all walks of life, for great things and small.

Having finished our work on the connecting pathways, we now turn our gaze towards the New Nest proper. Given the expansive size of the area, this will be a long undertaking, but together we shall see it completed to the last brick.

Francel de Haillenarte",""
37,70319,"We're finally getting started on the New Nest itself. First order of business is to clear out debris, and we'll be working according to the following steps:
1. Break down large debris
2. Gather up fragments
3. Transport fragments for disposal

There's a lot of ground to cover, so every hand counts.

Augebert",""
38,70320,"Owing to your generous donations, we have been able to make steady progress on the construction effort. We now humbly request your participation in the forthcoming concerted works, which aim to clear away more debris.

The task will be performed as follows:
1. Break down large debris
2. Gather up fragments
3. Transport fragments for disposal

I thank you for your continued cooperation.

Potkin",""
39,70321,"Dear friends of the Firmament,

I am pleased to say that the New Nest site is almost free of debris, and the next concerted works should see the last of it removed.

For the sake of thoroughness, here is the workflow again:
1. Break down large debris
2. Gather up fragments
3. Transport fragments for disposal

Many thanks as always, and may the Kupo of Fortune favor you!

Lizbeth",""
40,70322,"It took us a good while, but the New Nest site is now ready for construction. On the docket for the upcoming concerted works is some clearing and repairing.

Clearing:
1. Clear away fine debris
Repairing:
1. Obtain material from supply pile
2. Process material at work station
3. Repair damaged area

Hope to see you out there helping to lay the groundwork.

Augebert",""
41,70323,"Thanks to all the donations we've received, we can finally start working on the centerpiece of the New Nest: houses.

The workflow's as follows:
1. Obtain material from supply pile
2. Process material at work station
3. Assemble material at assembly site

Let's set to it and build warm, welcoming dwellings that folk'll be proud to call home.

Augebert",""
42,70324,"What a fine feeling it is to see one house rise after the next! Let us keep up with our efforts in the next concerted works!

Below are the particulars:
1. Obtain material from supply pile
2. Process material at work station
3. Assemble material at assembly site

And remember, when you've collected enough skybuilders' scrips, I should be glad to exchange them for you!

Enie",""
43,70325,"This is it, people! We're down to the final three houses to be built!

You'll all know this by now, but here're the steps again:
1. Obtain material from supply pile
2. Process material at work station
3. Assemble material at assembly site

With this, all works for the phase will be complete, so let's hold absolutely nothing back!

Augebert",""
44,70326,"Words cannot well express my joy at the completion of the New Nest. The residential quarter stands ready to warmly welcome those Ishgardians bereft of hearth and home, and I am immeasurably grateful to all of you who helped to make it possible.

Suffice it to say this is a tremendous achievement in the restoration effort, yet much and more remains to be done. Until such time as we finalize our plans for the next phase, I humbly ask for your continued contribution in the way of supplies.

Francel de Haillenarte",""
45,0,"The Kupo of Fortune is a game of chance that can be played by delivering certain items to Potkin and collecting stamps on a voucher.

Once you have collected five stamps, you may exchange the voucher for a Kupo of Fortune card. Upon each card, there are four treasure chests depicted by hexagons─one on the left and three on the right. You may choose one chest to scratch open.

The lone chest on the left offers second to fourth prize, while the three chests on the right offer first to fifth, with the fifth being a consolation prize. The prizes available change each time, and we recommend that you review the prize list before playing.

Simply by donating supplies, you could win rare and fabulous prizes! Seek out Lizbeth to test your luck!",""
46,0,"Let it be known that the Diadem has received official designation as a foraging ground for the Ishgardian restoration project. Against this background, passage to the isles is now provided to able gatherers, who will additionally be furnished with a device known as an aetheromatic auger as a means of personal protection and resource procurement both.

For safety reasons, materials thus obtained in the Diadem must undergo inspection. Upon returning from a foray, we ask that you please present all items to our resource inspector, Flotpassant. You will be awarded an amount in skybuilders' scrips by way of recompense.

For further information, please seek out the head of exploratory missions, Aurvael de Haillenarte.",""
47,0,"Works on Featherfall have begun.","Francel"
48,0,"Works on the Abacus have begun.","Francel"
49,0,"Works on Hoarfrost Hall have begun.","Francel"
50,0,"The reconstruction of Featherfall is complete!","Francel"
51,70327,"Pray allow me to express my most sincere gratitude to all skybuilders for your tireless efforts on our behalf.

The construction of the New Nest was no small challenge, but once again you proved yourselves more than up to the task, as proven by the countless adventurers and others who are now proud to call the district home.

In this next stage of the restoration, we shall transform the western area into Featherfall, a commercial quarter that is to serve as the beating heart of the Firmament's new economy, bringing prosperity and a higher standard of living to Ishgardians one and all. My humble thanks for your selfless contribution to the cause.

Francel de Haillenarte",""
52,70328,"The area to the west of the Mendicant's Court is going to be home to a lively market one day, but right now it's only home to an unsightly collection of refuse and debris─and that's where you come in.

The order of the day:
1. Break down large debris
2. Gather up fragments
3. Transport fragments for disposal

It ain't a glamorous job, but it's an important one. We're counting on you.

Augebert",""
53,70329,"Greetings, brave skybuilders, and please know that your efforts on the Firmament's behalf do not go unappreciated by me or any of my colleagues. Today's task will involve clearing more debris from the district that will one day be Featherfall.

We will proceed as follows:
1. Break down large debris
2. Gather up fragments
3. Transport fragments for disposal

Should you ever have need of dyes or other materials for repairing, pray visit my shop. I would be happy to afford you with whatever you need.

Eilonwy",""
54,70330,"Honored skybuilders,

I pray this notice finds you hale, hearty, and eager to participate in another round of concerted works, which are set to proceed as follows:
1. Break down large debris
2. Gather up fragments
3. Transport fragments for disposal

I look forward to hearing the sound of your mighty hammers and pickaxes ringing out throughout Featherfall!

Ever your dutiful skyward score tallier,

Ludovraint",""
55,70331,"How inspiring it is to see Featherfall slowly but surely restored to grandeur! Truly, we are ever in your debt.

Today, we wish to ask your cooperation in two most vital tasks:
Clearing:
1. Clear away fine debris
Repairing:
1. Obtain material from supply pile
2. Process material at work station
3. Repair damaged area

And pray do not forget that it would be my
pleasure to exchange the skybuilders'
scrips you've accumulated at any time!

Enie",""
56,70332,"Good work paving the streets of Featherfall, builders. Now we can get to the heart of it: putting up the buildings that will serve as the district's residences and shops.

Task's simple enough:
1. Obtain material from supply pile
2. Process material at work station
3. Use material at building site

Let's make Featherfall a place traders and artisans will be happy to call home, shall we?

Augebert",""
57,70333,"Thanks to your efforts, the supplies keep flowing in, which means Potkin's as pleased as a man can be. I'm also pleased to announce the commencement of the next round of concerted works, your participation in which would be most appreciated.

The workflow is one you're doubtless familiar with:
1. Obtain material from supply pile
2. Process material at work station
3. Use material at building site

May the Kupo of Fortune smile upon you, skybuilders!

Potkin",""
58,70334,"Your friendly local resource inspector, Flotpassant, here! Did you miss me? Today's works will see us put the finishing touches on Featherfall's residences─an important task, to say the least.

The agenda for the day:
1. Obtain material from supply pile
2. Process material at work station
3. Use material at building site

Should any of our brave gatherers wish to lend their aid to the cause before your next expedition to the Diadem, know that we would be full glad for your support!

Flotpassant",""
59,70335,"It is with great pleasure and pride that I announce the completion of Featherfall's commercial district. The branch office of the Skysteel Manufactory that now stands as a testament to your tireless efforts is sure to bring forth a wealth of technological wonders that will enrich the daily lives of Ishgardians and spur the restoration to still greater heights.

And yet, our work is far from done. The next stage of works will see us pave the way for the Abacus─so named for the counting instruments employed by the myriad merchants and traders that will peddle all manner of wondrous wares on the majestic avenue
that it will be when construction is
done. It is in this spirit that I humbly
ask for the continued cooperation of all
who are willing and able.

Francel de Haillenarte",""
60,70336,"When our work is done, the Abacus will cut a clear path all the way to the Mattock, but as is, you can barely take two steps without tripping over a pile of debris. That's where we come in.

We'll proceed in the following manner:
1. Break down large debris
2. Gather up fragments
3. Transport fragments for disposal

Steep slopes abound, so take care to watch your footing.

Augebert",""
61,70337,"Dear friends of the Firmament,

Progress proceeds apace on the Abacus, and we are set to commence the next stage of concerted works, which shall comprise the following:

Clearing:
1. Clear away fine debris
Repairing:
1. Obtain material from supply pile
2. Process material at work station
3. Repair damaged area

Our sincere thanks for your efforts, and
may the Kupo of Fortune ever
smile upon you!

Lizbeth",""
62,70338,"Esteemed builders,

Thanks in no small part to your dedicated efforts on our behalf, the Abacus is beginning to resemble the thriving marketplace it will be more and more by the day. Today's concerted efforts, as detailed below, will bring us ever closer to that goal.

1. Obtain material from supply pile
2. Process material at work station
3. Use material at building site

I look forward to seeing these streets shine as a testament to your artisanal prowess and
aesthetic sensibilities.

Your faithful skyward score tallier,

Ludovraint",""
63,70339,"Thanks to your tireless efforts and surpassing skill, the Abacus is complete, and it is a more majestic avenue than even I had ever envisioned. Truly, I have not the words to express my gratitude.

And yet, there is still work to be done. With the Firmament serving ever more as the beating heart of the new Ishgard, we have need of a residence hall sufficient to house the increasing numbers of craftsmen, merchants, and laborers that have relocated here. And so we shall commence work on our most ambitious project to date─the construction of the Hoarfrost. I most humbly entreat your continued support.

Francel de Haillenarte",""
64,70340,"In all my years, I've never worked on a structure as ambitious as the Hoarfrost, and I reckon you haven't either. This will demand the best from all our builders, but I'm sure you're up to the task.

Concerted works will be carried out as follows:
1. Obtain material from supply pile
2. Process material at work station
3. Assemble material at assembly site

Let's set to it and build a residence hall that folk'll be happy to come home to every night.

Augebert",""
65,70341,"Friends, builders, countrymen─it is with the utmost pride and joy that I announce the completion of Featherfall. From this day forward, Ishgard shall have a new center of trade and commerce worthy of this new age of enlightenment and prosperity.

It goes without saying that is a momentous achievement─not only in the restoration, but in the annals of our fair nation─and it is one that would not have been possible without each and every one of you working selflessly and tirelessly on our behalf. Ishgard shall not soon forget your invaluable contributions, and neither shall I.

Francel de Haillenarte",""
66,0,"",""
67,0,"",""
68,0,"",""
69,0,"",""
70,0,"",""
71,0,"",""
72,0,"",""
73,0,"",""
74,0,"",""
75,0,"",""
76,0,"",""
77,0,"",""
78,0,"",""
79,0,"",""
80,0,"",""
81,0,"",""
82,0,"",""
83,0,"",""
84,0,"",""
85,0,"",""
86,0,"",""
87,0,"",""
