key,0,1,2,3,4,5
43,0,0,0,0,"Duty","（ヘルプ無し）"
44,52,5,6,2,"Housing","Opens the Housing interface, where you can view and manage your estate."
45,35,0,0,0,"Display Settings","Adjust display settings such as screen mode and resolution."
46,36,0,0,0,"Sound Settings","Adjust various sound settings such as music and effects volume, and listening position."
47,37,0,0,0,"Graphics Settings","Adjust various graphics settings in order to optimize performance on your system."
48,38,0,0,0,"Mouse Settings","Adjust various mouse settings such as camera sensitivity."
49,39,0,0,0,"<If(GreaterThan(PlayerParameter(75),0))>Controller<Else/>Gamepad</If> Settings","Adjust various <If(GreaterThan(PlayerParameter(75),0))>controller<Else/>gamepad</If> settings such as vibration."
50,51,0,0,0,"Other Settings","Adjust miscellaneous settings such as screenshot format and cutscene language."
51,41,0,0,0,"Control Settings","Adjust various control settings such as movement and targeting."
52,42,0,0,0,"UI Settings","Adjust various UI settings such as HUD layout."
53,43,0,0,0,"Display Name Settings","Adjust various settings pertaining to the information displayed above each character."
54,44,0,0,0,"Hotbar Settings","Adjust various settings for the hotbar."
55,45,0,0,0,"Log Window Settings","Adjust various log window settings such as font size and log filters."
56,53,12,1,8,"PvP Profile","View PvP information for your character such as rank and performance records, and set PvP actions to your hotbars."
57,54,2,5,1,"Party Finder","Find and recruit party members based on the specified conditions."
58,55,4,5,3,"Waymarks","Place markers to guide your party and alliance members to a destination."
59,56,6,5,5,"Ready Check","Confirm the readiness of other party and/or alliance members."
60,57,8,3,5,"Challenge Log","Displays a list of challenges that you can undertake. Information on progress and rewards is also available. Progress in each category is reset every <ResetTime>1203</ResetTime><Switch(TopLevelParameter(220))><Case(1)>Sunday</Case><Case(2)>Monday</Case><Case(3)>Tuesday</Case><Case(4)>Wednesday</Case><Case(5)>Thursday</Case><Case(6)>Friday</Case><Case(7)>Saturday</Case></Switch> at <If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>12</If> <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If> (Earth time)."
61,58,9,1,5,"Mount Guide","Displays detailed information on the mounts you have acquired."
62,59,10,1,6,"Minion Guide","Displays detailed information on the minions you have collected."
63,60,0,0,0,"Accessibility Settings","Adjust various gameplay and UI settings to make the game easier to hear, see, and use."
64,61,2,3,-1,"Sightseeing Log","Displays information on sightseeing vistas."
65,62,13,1,9,"Gold Saucer","Displays various information pertaining to the Gold Saucer, including MGP in possession, Cactpot draw times, Triple Triad tournament results, personal deck makeup, Lord of Verminion hotbar and Doman mahjong settings, and race chocobo status."
66,63,3,1,-1,"Currency","Displays information on all currencies in possession."
67,64,1,4,-3,"Aether Currents","Displays attunement information for aether currents."
68,65,2,7,-2,"Playguide","Opens a menu granting access to the official FINAL FANTASY XIV website, the Lodestone."
69,67,7,3,4,"Orchestrion List","Displays information on orchestrion rolls obtained."
70,66,10,2,6,"Hall of the Novice","Grants entrance to the Hall of the Novice and access to their regimen of training exercises designed to teach new Disciples of War and Magic the basics of combat for tank, healer, and DPS roles."
71,68,0,0,0,"Item Settings","Adjust various item and inventory settings."
72,69,6,2,2,"Raid Finder","Challenge the latest high-level raids. Adjustable search settings allow for solo players or parties under the minimum member requirements to be matched with players with the same goals."
73,70,7,5,6,"Countdown","Set and display a numerical countdown visible by all party and alliance members."
74,71,11,6,8,"Contacts","Displays a list of players with whom you have most recently partied. Players on the list can be added to your Friend List."
75,72,2,4,-2,"Mount Speed","Displays mount movement speed for every area."
76,73,8,2,4,"Duty Recorder","View recorded duties and adjust Duty Recorder settings."
77,74,7,1,3,"Chocobo Saddlebag","Displays a list of all items in your chocobo saddlebag. From this list, items can be transferred to your inventory, or that of a retainer. Cannot be accessed while participating in instanced duties."
78,75,6,6,3,"PvP Team","Displays information on your PvP team."
79,76,5,5,4,"Record Ready Check","Confirm the readiness of other party and/or alliance members before recording a duty. Can only be used while on a recordable duty."
80,77,8,6,5,"Cross-world Linkshells","Create cross-world linkshells, confirm cross-world linkshell status, and invite players to join cross-world parties."
81,78,11,1,7,"Blue Magic Spellbook","Displays all learned blue magic spells. Here, spells can be added to and removed from your Active Actions."
82,79,7,2,3,"Trust","Assemble a party of NPC allies to challenge instanced dungeons."
83,80,0,0,0,"Theme Settings","Select a color scheme for the UI."
84,81,3,4,-1,"Shared FATE","Displays progress for shared FATEs in applicable regions, including rank and number of FATEs completed with the highest rating possible."
85,82,9,6,6,"Fellowships","Create fellowships and confirm fellowship status."
86,83,2,6,-1,"Fellowship Finder","View a list of fellowships currently recruiting members and join them."
87,85,2,2,-2,"Collection","Displays items of interest gathered during your adventures."
88,84,9,2,5,"New Game+","Replay your favorite quests at your current level."
