key,0,1,2,3,4,5,6,7
16,"Storm","Deals earth damage with a potency of 60.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Additional Effect:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Stun<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 2s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",554,636,2,False,True,False
17,"Wind Blade","Deals wind damage with a potency of 110.",2711,792,5,False,True,False
18,"Shockwave","Deals wind damage with a potency of 90.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Additional Effect:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15-yalm knockback
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2713,793,5,False,True,False
19,"Aerial Slash","Deals wind damage with a potency of 90 to target and all enemies nearby it.
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2712,794,5,False,True,False
20,"Contagion","Increases target's magic damage taken by 10%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2714,795,5,False,True,False
21,"Aerial Blast","Deals wind damage with a potency of 250 to target and all enemies nearby it.
Executed when master uses <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Enkindle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.",2715,796,5,True,True,False
22,"Rock Buster","Deals earth damage with a potency of 85.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Additional Effect:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> Increased enmity",2701,787,4,False,True,False
23,"Mountain Buster","Deals earth damage with a potency of 70 to all nearby enemies.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Additional Effect:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> Increased enmity
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2702,788,4,False,True,False
24,"Earthen Ward","Decreases damage suffered by pet by 20%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2703,789,4,False,True,False
25,"Landslide","Deals earth damage with a potency of 70.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Additional Effect:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Stun<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 2s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2704,790,4,False,True,False
26,"Earthen Fury","Deals earth damage with a potency of 200 to all nearby targets.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Additional Effect:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Razed Earth<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Potency:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20 <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>
Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s
Executed when master uses <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Enkindle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.",2705,791,4,True,True,False
27,"Crimson Cyclone","Deals fire damage with a potency of 110.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Additional Effect:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Stun<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 2s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2721,797,3,False,True,False
28,"Burning Strike","Deals fire damage with a potency of 135.",2722,798,3,False,True,False
29,"Radiant Shield","Creates a barrier around self and nearby party members.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Barrier Effect:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> When barrier is struck, increases striker's physical vulnerability by 2%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 4s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2723,799,3,False,True,False
30,"Flaming Crush","Deals fire damage with a potency of 110 to all nearby enemies.
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2724,800,3,False,True,False
31,"Inferno","Deals fire damage with a potency of 200 to all enemies in a cone before it.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Additional Effect:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> Fire damage over time
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Potency:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s
Executed when master uses <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Enkindle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.",2725,801,3,True,True,False
32,"Embrace","Restore target's HP.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Cure Potency:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 250",2826,802,6,False,True,False
33,"Whispering Dawn","Gradually restores own HP and the HP of all nearby party members.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Cure Potency:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 120
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 21s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2827,803,6,False,True,False
34,"Fey Covenant","Increases magic defense of self and nearby party members by 20%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2828,804,6,False,True,False
35,"Fey Illumination","Increases spell-based HP restoration of self and nearby party members by 10%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 20s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2829,805,6,False,True,False
36,"Embrace","Restore target's HP.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Cure Potency:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 250",2836,806,7,False,True,False
37,"Silent Dusk","Silences target.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 1s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2837,807,7,False,True,False
38,"Fey Caress","Removes a single detrimental effect from all nearby party members.
Some effects cannot be removed.
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2811,810,7,False,True,False
39,"Fey Wind","Reduces weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay of self and nearby party members by 3%.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s
When <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Obey<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is active, will only execute upon command.",2812,811,7,False,True,False
40,"Offensive Mode","Command autoturret to focus on offensive maneuvers.",405,0,8,False,True,False
41,"Defensive Mode","Command autoturret to focus on supportive maneuvers.",405,0,8,False,True,False
42,"","",405,7428,10,True,False,False
43,"","",405,7449,10,True,True,False
44,"","",405,7450,0,True,False,False
45,"","",405,7416,8,True,True,False
46,"","",405,7417,9,True,True,False
47,"","",405,7438,0,True,False,False
48,"","",405,7440,0,True,True,False
49,"","",405,7441,0,True,True,False
50,"","",405,8879,0,True,False,False
51,"","",405,8881,0,True,True,False
52,"","",405,9127,0,True,True,False
