key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
156,0,0,0,2,1,24,"f1b2/02",200,0,0,23,1302,1354,35,24,356,True,False,False,0
157,0,4,10,0,1,107,"r1d2/00",200,0,0,25,1376,0,37,16382,365,True,False,False,0
158,0,5,5,1,1,112,"l1r2/01",200,0,0,26,493,485,38,2,372,True,False,False,0
159,0,5,5,2,1,113,"l1r2/02",200,0,0,26,493,486,38,12,372,True,False,False,0
160,0,5,5,3,1,114,"l1r2/03",200,0,0,26,493,487,38,48,372,True,False,False,0
161,0,5,5,4,1,115,"l1r2/04",200,0,0,26,493,488,38,192,372,True,False,False,0
162,0,5,5,5,1,116,"l1r2/05",200,0,0,26,493,489,38,768,372,True,False,False,0
163,0,5,5,6,1,117,"l1r2/06",200,0,0,26,493,490,38,3072,372,True,False,False,0
164,0,5,5,7,1,118,"l1r2/07",200,0,0,26,493,491,38,28672,372,True,False,False,0
165,0,2,16,0,1,9,"f1d6/00",300,0,0,23,1375,0,39,16382,373,True,False,False,0
166,0,0,0,0,1,0,"f1fb/00",400,0,0,23,1363,0,-1,0,374,True,False,False,0
167,0,0,0,0,1,124,"l1p1/00",100,0,0,26,1374,0,-1,0,376,True,False,False,0
168,0,1,17,0,1,125,"s1d5/00",200,0,0,22,1377,0,40,8190,361,True,False,False,0
169,0,1,18,0,1,126,"s1d7/00",200,0,0,22,494,0,42,1022,387,True,False,False,0
170,0,0,0,0,1,0,"s1i4/00",400,0,0,22,1157,0,-1,0,384,True,False,False,0
171,0,0,0,0,1,0,"f1i4/00",400,0,0,23,1159,0,-1,0,385,True,False,False,0
172,0,0,0,0,1,0,"w1i4/00",400,0,0,24,1158,0,-1,0,386,True,False,False,0
173,0,0,0,0,1,0,"r1fc/00",400,0,0,25,1399,0,-1,0,377,True,False,False,0
174,0,4,11,0,1,128,"r1d3/00",200,0,0,25,404,0,41,2046,1062,True,False,False,0
175,0,0,0,0,1,140,"w1b1/00",200,0,0,24,1406,0,45,126,193,True,False,False,0
176,0,0,0,0,1,141,"w1b2/00",200,0,0,24,1407,0,46,126,194,True,False,False,0
177,0,0,0,0,1,142,"w1b3/00",200,0,0,24,1408,0,-1,0,195,True,False,False,0
178,0,0,0,0,1,143,"w1b4/00",200,-448,0,24,1409,0,-1,0,196,True,False,False,0
179,0,0,0,0,1,0,"r1e2/00",400,0,0,25,1429,0,-1,0,395,True,True,False,0
180,0,0,0,0,1,0,"f1e6/00",200,0,0,23,55,112,-1,0,152,True,True,False,0
181,0,0,0,0,1,0,"",100,0,0,23,56,1428,-1,0,137,True,True,False,0
182,0,3,19,1,1,138,"w1d8/01",200,0,0,24,1403,855,43,65038,367,True,False,False,0
183,0,3,19,2,1,139,"w1d8/02",200,0,0,24,1403,856,43,496,367,True,False,False,0
184,0,5,6,1,1,130,"l1r3/00",200,0,0,26,1431,0,47,2046,151,True,False,False,0
185,0,0,0,0,1,0,"default/00",100,0,0,26,1432,0,-1,0,151,True,False,False,0
186,0,0,0,0,1,152,"r1fd/00",200,0,0,25,406,0,-1,0,1068,True,False,False,0
187,0,0,0,0,1,0,"default/00",100,0,0,23,56,133,-1,0,394,True,False,False,0
188,0,1,19,0,1,129,"s1d8/00",200,0,0,22,495,0,44,4094,188,True,False,False,0
189,0,2,17,1,1,149,"f1d7/01",200,0,0,23,1447,1528,48,62,189,True,False,False,0
190,0,2,17,2,1,150,"f1d7/02",200,0,0,23,1447,1529,48,8128,189,True,False,False,0
191,0,2,17,3,1,151,"f1d7/03",200,0,0,23,1447,1530,48,57344,189,True,False,False,0
192,0,1,4,2,1,144,"s1h1/02",200,704,704,22,425,1162,-1,0,339,True,False,False,0
193,0,2,4,2,1,145,"f1h1/02",200,704,704,23,426,1166,-1,0,340,True,False,False,0
194,0,3,4,2,1,146,"w1h1/02",200,704,704,24,427,1164,-1,0,341,True,False,False,0
195,0,0,0,0,1,0,"default/00",100,0,0,24,49,0,-1,0,142,True,False,False,0
196,0,3,5,1,1,147,"w1eb/00",400,0,0,24,1484,1484,-1,0,144,True,False,False,0
197,0,3,5,2,1,148,"w1ed/00",400,0,0,24,1484,1500,-1,0,388,True,False,False,0
198,0,0,0,0,1,156,"s1fb/00",100,-472,-424,2405,1500,0,-1,0,389,True,False,False,0
199,0,0,0,0,1,157,"w1fc/01",100,0,0,2405,1500,0,-1,0,390,True,False,False,0
200,0,0,0,0,1,158,"f1fc/00",100,0,0,2405,1500,0,-1,0,391,True,False,False,0
201,0,5,3,1,1,153,"l1d1/01",200,0,0,26,418,1525,49,30,1063,True,False,False,0
202,0,5,3,2,1,154,"l1d1/02",200,0,0,26,418,1526,49,480,1063,True,False,False,0
203,0,5,3,3,1,155,"l1d1/03",200,0,0,26,418,1527,49,3584,1063,True,False,False,0
204,0,0,0,0,1,0,"s1i5/00",400,0,0,22,1227,0,-1,0,423,True,False,False,0
205,0,0,0,0,1,0,"w1i5/00",400,0,0,24,1228,0,-1,0,424,True,False,False,0
206,0,0,0,0,1,0,"f1i5/00",400,0,0,23,1229,0,-1,0,425,True,False,False,0
207,0,0,0,0,1,0,"z1e9/00",400,0,0,26,1390,0,-1,0,426,True,False,False,0
208,0,0,0,0,1,0,"default/00",100,-220,0,26,1390,0,-1,0,426,True,False,False,0
209,0,0,0,0,1,0,"default/00",200,0,0,23,112,0,-1,0,152,True,True,False,0
210,0,0,0,0,1,0,"default/00",200,0,0,23,128,0,-1,0,167,True,False,False,0
211,0,4,6,0,1,161,"r2f1/00",95,0,0,25,2200,0,16,2147483646,397,False,False,False,0
212,0,7,3,0,1,162,"d2f1/00",95,0,0,498,2000,0,11,2147483646,398,False,False,False,0
213,0,7,4,0,1,163,"d2f2/00",95,0,0,498,2001,0,12,2147483646,399,False,False,False,0
214,0,7,5,0,1,164,"d2f3/00",95,0,0,498,2002,0,13,2147483646,400,False,False,False,0
215,0,6,2,0,1,165,"a2f1/00",95,0,0,497,2100,0,14,2147483646,401,False,False,False,0
216,0,6,3,0,1,166,"a2f2/00",95,0,0,497,2101,0,15,2147483646,402,False,False,False,0
217,0,0,0,0,1,0,"w1fc/02",100,0,-690,2405,1500,0,-1,0,417,True,False,False,0
218,0,4,2,0,1,159,"r2t1/00",200,0,0,25,2300,0,-1,0,418,True,False,False,0
219,0,4,3,0,1,160,"r2t2/00",200,0,0,25,2301,0,-1,0,419,True,False,False,0
220,0,0,0,0,1,0,"r2e1/00",400,0,0,25,2337,0,-1,0,427,True,True,False,0
221,0,0,0,0,1,0,"r2e3/00",400,0,0,25,2335,0,-1,0,428,True,True,False,0
222,0,0,0,0,1,0,"r2e4/00",400,0,0,25,2320,0,-1,0,433,True,True,False,0
223,0,0,0,0,1,389,"r2ti/00",800,0,0,25,2310,0,-1,0,429,True,False,False,0
224,0,0,0,0,1,0,"r2e5/00",400,0,0,25,2313,0,-1,0,439,True,True,False,0
225,0,0,0,0,1,0,"r2e6/00",400,0,0,25,2336,0,-1,0,440,True,True,False,0
226,0,0,0,0,1,294,"d2e2/00",400,0,0,498,2083,0,-1,0,462,True,True,False,0
227,0,7,6,1,1,167,"d2d1/01",200,185,51,498,2007,1616,51,30,1064,True,False,False,0
228,0,7,6,2,1,168,"d2d1/02",200,-162,55,498,2007,1615,51,992,1064,True,False,False,0
229,0,7,6,3,1,169,"d2d1/03",200,51,59,498,2007,1614,51,15360,1064,True,False,False,0
230,0,6,5,0,1,174,"a2d2/00",200,0,0,497,2130,0,50,62,420,True,False,False,0
231,0,6,4,1,1,170,"a2d1/01",200,-18,149,497,2147,1603,10,254,1110,False,False,False,0
232,0,6,4,2,1,171,"a2d1/02",200,-18,-18,497,2147,1604,10,32512,1110,False,False,False,0
233,0,6,4,3,1,172,"a2d1/03",200,359,250,497,2147,1626,10,32768,1110,False,False,False,0
234,0,6,4,4,1,173,"a2d1/04",200,-229,-62,497,2147,1605,10,33488896,1110,False,False,False,0
235,0,0,0,0,1,0,"a2fa/00",400,0,0,497,2151,0,-1,0,436,True,False,False,0
236,0,0,0,0,1,0,"a2fb/00",400,0,0,497,2178,0,-1,0,437,True,False,False,0
237,0,0,0,0,1,175,"d2a1/00",200,0,0,498,1628,0,57,30,442,True,False,False,0
238,0,0,0,1,1,176,"d2a2/01",200,0,0,498,1633,1648,58,6,443,True,False,False,0
239,0,0,0,0,1,178,"d2a3/00",200,0,0,498,1638,0,59,62,444,True,False,False,0
240,0,0,0,0,1,179,"d2a4/00",200,0,0,498,1645,0,-1,0,445,True,False,False,0
241,0,7,8,0,1,187,"d2d3/00",200,0,0,498,2038,0,55,65534,1109,True,False,False,0
242,0,0,0,0,1,195,"s2p1/00",100,0,0,22,496,0,-1,0,431,True,False,False,0
243,0,4,12,0,1,188,"r2d1/00",200,0,0,25,2214,0,52,65534,434,True,False,False,0
244,0,6,6,1,1,189,"a2d3/01",200,0,-213,497,2148,1555,53,2,430,True,False,False,0
245,0,6,6,2,1,190,"a2d3/02",200,-163,-75,497,2148,1556,53,124,430,True,False,False,0
246,0,6,6,3,1,191,"a2d3/03",200,237,-128,497,2148,1557,53,3968,430,True,False,False,0
247,0,6,6,4,1,192,"a2d3/04",200,0,350,497,2148,1576,53,61440,430,True,False,False,0
248,0,4,13,1,1,183,"r2d2/01",200,0,0,25,2327,1558,56,126,1066,True,False,False,0
249,0,4,13,2,1,184,"r2d2/02",200,0,0,25,2327,1559,56,384,1066,True,False,False,0
250,0,4,13,3,1,185,"r2d2/03",200,0,0,25,2327,1560,56,3584,1066,True,False,False,0
251,0,4,13,4,1,186,"r2d2/04",200,0,0,25,2327,1561,56,28672,1066,True,False,False,0
252,0,7,7,0,1,193,"d2d2/00",200,-40,55,498,2050,0,54,16382,1065,True,False,False,0
253,0,0,0,0,1,194,"d2e3/00",400,0,0,498,2036,0,-1,0,463,True,True,False,0
254,0,0,0,0,1,173,"a2d1/04",200,-229,-322,497,2147,1605,10,33488896,1110,False,False,False,0
255,0,0,0,2,1,177,"d2a2/02",200,0,0,498,1633,1649,58,24,443,True,False,False,0
256,0,0,0,0,1,0,"d2fa/00",400,0,0,498,2081,0,-1,0,432,True,False,False,0
257,0,7,2,0,1,182,"d2t1/00",400,0,0,498,2082,0,-1,0,478,True,False,False,0
258,0,6,1,0,3,181,"region/05",100,0,0,497,497,0,-1,0,0,True,False,False,0
259,0,7,1,0,3,180,"region/06",100,0,0,498,498,0,-1,0,0,True,False,False,0
260,0,0,0,0,1,0,"default/00",100,0,0,498,1667,0,-1,0,505,True,True,False,0
261,0,0,0,0,1,0,"a2e2/00",400,0,0,497,2179,0,-1,0,507,True,True,False,0
262,0,1,20,1,1,196,"s1d9/01",200,0,0,22,499,1668,61,14,510,True,False,False,0
263,0,1,20,2,1,197,"s1d9/02",200,0,0,22,499,1669,61,48,510,True,False,False,0
264,0,1,20,3,1,198,"s1d9/03",200,0,0,22,499,1670,61,448,510,True,False,False,0
265,0,1,20,4,1,199,"s1d9/04",200,0,0,22,499,1671,61,1536,510,True,False,False,0
266,0,1,20,5,1,200,"s1d9/05",200,15,122,22,499,1430,61,63488,510,True,False,False,0
267,0,0,0,0,1,0,"default/00",100,0,0,24,1660,0,-1,0,504,True,True,False,0
268,0,7,10,1,1,205,"d2d4/01",200,40,6,498,2034,1685,62,510,511,True,False,False,0
269,0,6,7,1,1,201,"z2r1/01",200,289,0,497,2181,2196,60,502,508,True,False,False,0
270,0,6,7,2,1,202,"z2r1/02",200,289,0,497,2181,2199,60,8,508,True,False,False,0
271,0,6,7,3,1,203,"z2r1/03",200,0,0,497,2181,2197,60,3584,508,True,False,False,0
272,0,6,7,4,1,204,"z2r1/04",200,-289,-180,497,2181,2198,60,61440,508,True,False,False,0
273,0,7,10,2,1,206,"d2d4/02",200,55,-4,498,2034,1686,62,3584,511,True,False,False,0
274,0,0,0,0,1,207,"a2fc/00",100,0,0,497,0,0,17,134217726,515,False,False,False,0
275,0,0,0,0,1,207,"a2fc/00",100,0,0,497,0,0,17,134217726,514,False,False,False,0
