key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
24,4,52,False,3,52,False,2014,1,False,2237,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
25,4,14,False,3,14,False,5391,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
26,4,34,False,3,34,False,5391,15,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
27,4,56,False,3,56,False,2237,1,False,1840,1,False,1910,1,False,0,0,False,0,0,False,0,0,False,0,0,False
28,4,14,False,3,14,False,5393,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
29,4,36,False,3,36,False,5393,16,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
30,4,60,False,3,60,False,5568,1,False,5565,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
31,2,3,False,5,3,False,5107,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
32,2,7,False,5,7,False,5107,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
33,2,24,False,5,24,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
34,2,3,False,5,3,False,5106,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
35,2,8,False,5,8,False,5106,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
36,2,28,False,5,28,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
37,2,4,False,5,4,False,5106,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
38,2,10,False,5,10,False,5106,7,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
39,2,32,False,5,32,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
40,2,4,False,5,4,False,5111,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
41,2,11,False,5,11,False,5111,8,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
42,2,36,False,5,36,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
43,2,5,False,5,5,False,5111,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
44,2,12,False,5,12,False,5111,10,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
45,2,40,False,5,40,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
46,2,5,False,5,5,False,5528,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
47,2,13,False,5,13,False,5528,11,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
48,2,44,False,5,44,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
49,2,12,False,5,12,False,5528,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
50,2,30,False,5,30,False,5528,12,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
51,2,48,False,5,48,False,1606,1,False,1616,1,False,9196,1,False,0,0,False,0,0,False,0,0,False,0,0,False
52,2,12,False,5,12,False,5114,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
53,2,32,False,5,32,False,5114,13,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
54,2,52,False,5,52,False,1616,1,False,1613,1,False,9196,1,False,0,0,False,0,0,False,0,0,False,0,0,False
55,2,14,False,5,14,False,5114,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
56,2,34,False,5,34,False,5114,15,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
57,2,56,False,5,56,False,1613,1,False,1621,1,False,1771,1,False,0,0,False,0,0,False,0,0,False,0,0,False
58,2,14,False,5,14,False,5116,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
59,2,36,False,5,36,False,5116,16,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
60,2,60,False,5,60,False,1636,1,False,5566,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
61,3,3,False,5,3,False,5107,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
62,3,7,False,5,7,False,5107,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
63,3,24,False,5,24,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
64,3,3,False,5,3,False,5106,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
65,3,8,False,5,8,False,5106,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
66,3,28,False,5,28,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
67,3,4,False,5,4,False,5106,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
68,3,10,False,5,10,False,5106,7,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
69,3,32,False,5,32,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
70,3,4,False,5,4,False,5111,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
71,3,11,False,5,11,False,5111,8,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
72,3,36,False,5,36,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
73,3,5,False,5,5,False,5111,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
74,3,12,False,5,12,False,5111,10,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
75,3,40,False,5,40,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
76,3,5,False,5,5,False,5528,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
77,3,13,False,5,13,False,5528,11,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
78,3,44,False,5,44,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
79,3,12,False,5,12,False,5528,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
80,3,30,False,5,30,False,5528,12,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
81,3,48,False,5,48,False,2225,1,False,2667,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
82,3,12,False,5,12,False,5114,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
83,3,32,False,5,32,False,5114,13,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
84,3,52,False,5,52,False,2667,1,False,2232,1,False,3021,1,False,0,0,False,0,0,False,0,0,False,0,0,False
85,3,14,False,5,14,False,5114,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
86,3,34,False,5,34,False,5114,15,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
87,3,56,False,5,56,False,2227,1,False,2259,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
88,3,14,False,5,14,False,5116,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
89,3,36,False,5,36,False,5116,16,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
90,3,60,False,5,60,False,3059,1,False,5437,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
91,4,3,False,2,3,False,5106,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
92,4,7,False,2,7,False,5106,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
93,4,24,False,2,24,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
94,4,3,False,2,3,False,5106,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
95,4,8,False,2,8,False,5106,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
96,4,28,False,2,28,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
97,4,4,False,2,4,False,5110,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
98,4,10,False,2,10,False,5110,7,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
99,4,32,False,2,32,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
100,4,4,False,2,4,False,5110,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
101,4,11,False,2,11,False,5110,8,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
102,4,36,False,2,36,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
103,4,5,False,2,5,False,5113,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
104,4,12,False,2,12,False,5113,10,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
105,4,40,False,2,40,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
106,4,5,False,2,5,False,5113,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
107,4,13,False,2,13,False,5113,11,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
108,4,44,False,2,44,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
109,4,12,False,2,12,False,5114,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
110,4,30,False,2,30,False,5114,12,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
111,4,48,False,2,48,False,2068,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
112,4,12,False,2,12,False,5114,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
113,4,32,False,2,32,False,5114,13,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
114,4,52,False,2,52,False,2068,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
115,4,14,False,2,14,False,5115,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
116,4,34,False,2,34,False,5115,15,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
117,4,56,False,2,56,False,1701,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
118,4,14,False,2,14,False,5115,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
119,4,36,False,2,36,False,5115,16,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
120,4,60,False,2,60,False,1701,1,False,5206,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
121,6,3,False,4,3,False,5341,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
122,6,7,False,4,7,False,5341,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
123,6,24,False,4,24,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
124,6,3,False,4,3,False,5341,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
125,6,8,False,4,8,False,5341,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
126,6,28,False,4,28,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
127,6,4,False,4,4,False,5343,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
128,6,10,False,4,10,False,5343,7,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
129,6,32,False,4,32,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
130,6,4,False,4,4,False,5343,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
131,6,11,False,4,11,False,5343,8,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
132,6,36,False,4,36,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
133,6,5,False,4,5,False,5345,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
134,6,12,False,4,12,False,5345,10,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
135,6,40,False,4,40,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
136,6,5,False,4,5,False,5345,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
137,6,13,False,4,13,False,5345,11,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
138,6,44,False,4,44,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
139,6,12,False,4,12,False,5346,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
140,6,30,False,4,30,False,5346,12,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
141,6,48,False,4,48,False,3961,1,False,3009,1,False,2998,1,False,0,0,False,0,0,False,0,0,False,0,0,False
142,6,12,False,4,12,False,5346,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
143,6,32,False,4,32,False,5346,13,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
144,6,52,False,4,52,False,2998,1,False,3012,1,False,2657,1,False,0,0,False,0,0,False,0,0,False,0,0,False
145,6,14,False,4,14,False,5347,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
146,6,34,False,4,34,False,5347,15,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
147,6,56,False,4,56,False,3342,1,False,3098,1,False,2702,1,False,0,0,False,0,0,False,0,0,False,0,0,False
148,6,14,False,4,14,False,5347,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
149,6,36,False,4,36,False,5347,16,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
150,6,60,False,4,60,False,2759,1,False,3108,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
151,5,3,False,4,3,False,5291,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
152,5,7,False,4,7,False,5291,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
153,5,24,False,4,24,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
154,5,3,False,4,3,False,5292,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
155,5,8,False,4,8,False,5292,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
156,5,28,False,4,28,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
157,5,4,False,4,4,False,5292,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
158,5,10,False,4,10,False,5292,7,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
159,5,32,False,4,32,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
160,5,4,False,4,4,False,5296,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
161,5,11,False,4,11,False,5296,8,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
162,5,36,False,4,36,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
163,5,5,False,4,5,False,5296,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
164,5,12,False,4,12,False,5296,10,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
165,5,40,False,4,40,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
166,5,5,False,4,5,False,5300,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
167,5,13,False,4,13,False,5300,11,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
168,5,44,False,4,44,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
169,5,12,False,4,12,False,5303,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
170,5,30,False,4,30,False,5303,12,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
171,5,48,False,4,48,False,3971,1,False,3964,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
172,5,12,False,4,12,False,5303,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
173,5,32,False,4,32,False,5303,13,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
174,5,52,False,4,52,False,3964,1,False,3602,1,False,3830,1,False,0,0,False,0,0,False,0,0,False,0,0,False
175,5,14,False,4,14,False,5306,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
176,5,34,False,4,34,False,5306,15,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
177,5,56,False,4,56,False,3830,1,False,5314,3,False,5313,3,False,0,0,False,0,0,False,0,0,False,0,0,False
178,5,14,False,4,14,False,5310,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
179,5,36,False,4,36,False,5310,16,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
180,5,60,False,4,60,False,5314,3,False,5313,3,False,5567,1,False,0,0,False,0,0,False,0,0,False,0,0,False
181,7,3,False,6,3,False,5268,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
182,7,7,False,6,7,False,5268,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
183,7,24,False,6,24,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
184,7,3,False,6,3,False,5268,2,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
185,7,8,False,6,8,False,5268,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
186,7,28,False,6,28,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
187,7,4,False,6,4,False,5268,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
188,7,10,False,6,10,False,5268,7,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
189,7,32,False,6,32,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
190,7,4,False,6,4,False,5269,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
191,7,11,False,6,11,False,5269,8,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
192,7,36,False,6,36,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
193,7,5,False,6,5,False,5269,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
194,7,12,False,6,12,False,5269,10,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
195,7,40,False,6,40,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
196,7,5,False,6,5,False,5270,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
197,7,13,False,6,13,False,5270,11,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
198,7,44,False,6,44,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
199,7,12,False,6,12,False,5270,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
200,7,30,False,6,30,False,5270,12,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
201,7,48,False,6,48,False,2158,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
202,7,12,False,6,12,False,5271,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
203,7,32,False,6,32,False,5271,13,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
204,7,52,False,6,52,False,2158,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
205,7,14,False,6,14,False,5558,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
206,7,34,False,6,34,False,5558,7,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
207,7,56,False,6,56,False,2158,1,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
208,7,14,False,6,14,False,5272,6,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
209,7,36,False,6,36,False,5272,16,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
210,7,60,False,6,60,False,5569,1,False,5537,1,False,9374,1,False,0,0,False,0,0,False,0,0,False,0,0,False
211,2,3,False,7,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
212,2,7,False,7,7,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
213,2,24,False,7,24,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
214,2,3,False,7,3,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
215,2,8,False,7,8,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
216,2,28,False,7,28,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
217,2,4,False,7,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
218,2,10,False,7,10,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
219,2,32,False,7,32,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
220,2,4,False,7,4,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
221,2,11,False,7,11,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
222,2,36,False,7,36,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
223,2,5,False,7,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
224,2,12,False,7,12,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
225,2,40,False,7,40,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
226,2,5,False,7,5,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
227,2,13,False,7,13,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
228,2,44,False,7,44,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
229,2,12,False,7,12,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
230,2,30,False,7,30,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
231,2,48,False,7,48,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
232,2,12,False,7,12,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
233,2,32,False,7,32,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
234,2,52,False,7,52,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
235,2,14,False,7,14,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
236,2,34,False,7,34,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
237,2,56,False,7,56,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
238,2,14,False,7,14,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
239,2,36,False,7,36,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
