key,0,1,2
4102,True,"","Whiskered fish shall impede thy steps. Exercise due care."
4103,True,"","The way is clear. Forge on with a calm heart."
4104,True,"","The future holdeth disaster. Be as a light in the darkness to those around thee."
4105,False,"",""
4106,False,"",""
4200,True,"Relationships:","An old friend may become a new flame. Handle the fires of passion with care."
4201,True,"","Thou shalt waver in the face of affection."
4202,True,"","Trust in thy comrades. Heed not gossip and hearsay."
4203,True,"","Forget not thy kindness in the midst of conflict."
4204,True,"","With sincerity shalt thou allay misunderstanding."
4300,True,"Prosperity:","Act not with emotion, lest thou misjudge an item's worth."
4301,True,"","Games of chance do not favor thee. Abide in patience."
4302,True,"","Fret not over excess stock. It shall not go to waste."
4303,True,"","Good fortune awaiteth. Outfit thy retainers anew."
4304,True,"","Thy nets shall be empty. If thou wouldst catch fish, watch well the tides."
4400,True,"Conflict:","Be magnanimous in thine encounters."
4401,True,"","Apprehension shall beget failure. Take to battle with naught save complete resolve."
4402,True,"","Victory must not be rushed. Allow it to come in due course."
4403,True,"","Even in victory, thy heart's desire shall elude thee. Perseverance is the key."
4404,True,"","Even in victory, thy heart's desire shall elude thee. Perseverance is the key."
4500,True,"Favor:","Like unto the Destroyer's bolt, misfortune may strike without warning. Be ever prepared."
4501,True,"","To defeat adversity as unassailable as the Fury's shield, thou must strike with resolve unwavering."
4502,True,"","To triumph over foes as ferocious as the Lover's loyal hound, thou must devise a stratagem."
4503,True,"","To rise above hardship as tumultuous as the Navigator's raging waves, thou must bide thy time."
4504,True,"","To resolve dilemmas as confounding as the Scholar's scrolls, thou must seek new wisdom."
5100,True,"Adventure:","Thou shalt not be blessed with the weather. Abide in patience."
5101,True,"","Be alert lest a celebration pass thee by."
5102,True,"","Thou shalt be made to wait to sally forth. With apologies, pray abide in patience."
5103,True,"","Think upon thy daily conduct, lest thou be incarcerated."
5104,True,"","Beware the shooting star, for it bringeth destruction."
5105,False,"",""
5106,False,"",""
5200,True,"Relationships:","Thou shalt hear from the object of thine affection. Choose well thy words."
5201,True,"","The flower is beyond thy reach. Seek it to thy sorrow."
5202,True,"","Pursue not deeply, lest thou be bogged in a mire."
5203,True,"","That which is said cannot be unsaid. Mind thy words."
5204,True,"","Thou standest at a precipice. Act in good faith."
5300,True,"Prosperity:","The greater thy desire, the smaller the prize. Clear thy mind."
5301,True,"","A thief's map shall avail you not. Turn instead to that of thine allies."
5302,True,"","Seek not profit in gilded halls. Let the amusement be its own reward."
5303,True,"","The mightier the materia, the greater the risk. Purify thyself."
5304,True,"","Now is not the time to collect tomestones."
5400,True,"Conflict:","A dull blade is quick to break. Hone thyself well."
5401,True,"","Cast aside idle thoughts, and focus wholly on that which requireth thine attention."
5402,True,"","Shouldst thou struggle to advance, look to a different path."
5403,True,"","In times of trial, allies must turn to each other for strength."
5404,True,"","A dull blade is quick to break. Hone thyself well."
5500,True,"Favor:","Shouldst thou pursue forbidden love like unto the Spinner, thou shalt walk the path of destruction."
5501,True,"","Shouldst thou abide in duplicity like unto the Traders, thou shalt be lost to trust."
5502,True,"","Unless thou castest aside thine anger like unto the Matron, thou shalt know no respite from conflict."
5503,True,"","Unless thou embrace order like unto the Keeper, thy difficulties shall become graver still."
5504,True,"","Shouldst thou cling to thine audacity like unto the Warden, thou shalt scorch those around thee."
