key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
589833,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,True,False,False,"Basic stance and standing reaction test.
Flashy seated → normal seated → normal stance → standing reaction.","0","0"
589834,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,True,False,False,"Basic stance and standing reaction test.
Unique → normal stance → standing reaction.","0","0"
589835,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I can see the sky! Wonderful!","0","0"
589836,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"As you can see, I am a minstrel.","Mayhap I can play for you a sweet lullaby?","0"
589837,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I am a giver of quests, nothing more and nothing less.","0","0"
589838,0,1,1,2,2,784,809,786,1,1,1,0,0,0,0,0,0,False,False,False,"Page break test, here we go! Page ONE!","Page TWO!","Page THREE!"
589839,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Line break test, are you ready!?
Bam! It is done!","0","0"
589840,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hey, did you know? There's a place in Meguro where you can gorge yourself on meat of unrivaled epicness.","0","0"
589841,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Just testing some default talk. Nothing to see here.","0","0"
589842,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I'm testing some default talk! Don't bother me!","0","0"
589843,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"It is a default talk test.","0","0"
589844,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I don't believe I've seen your face before. New to Gridania, I take it?","Then you're required to register at the Carline Canopy. Don't let me catch you strolling about until you've done so.","0"
589845,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Make yourself known at the Carline Canopy, where the local Adventurers' Guild is headquartered. Speak to Mother Miounne within, and she will take you in hand.","So long as you are within Gridanian territory, you must abide by Gridanian laws. Go now, and do as I have instructed.","0"
589846,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Yer one o' them adventurers, ain't ye? Gridania fair swarms with outsiders o' late. Can't walk ten bloody yalms without bumpin' into one o' ye.","Don't be takin' this the wrong way─we appreciate the hard work ye do, an' all─but 'tis hard to be at ease when scores o' strangers walk through yer home every day.","0"
589847,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"It is by the blessing of the elementals that we Gridanians dwell in the Twelveswood. As you go about your business, be ever mindful of their presence and respectful of their will.","0","0"
589848,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"It is by the blessing of the elementals that we Gridanians dwell in the Twelveswood.","See to it that you do naught which brings our people to grief.","0"
589849,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I don't understand these Gridanians. They make a great show of doubting us adventurers, yet place their trust in beings they can't even see. Where is the reason in that, I ask you?","0","0"
589850,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I heard that the elementals show themselves when enraged. Call me reckless, but I'd <Emphasis>love</Emphasis> to see one in the flesh...or whatever the hells it is they're made of.","0","0"
589851,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Welcome to the Carline Canopy, a place of respite for adventurers like yourself.","As you may imagine, the Twelveswood has scarcely begun to recover from the devastation wrought by the Calamity, and Gridania wants for all the help it can get. I hope we can count on yours.","Though I will not deny there are those among us who view outsiders with suspicion, if you play your part, they will come to see that adventurers are the very salve our nation so sorely needs."
589852,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589853,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589854,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589855,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You stand before the Adders' Nest, the headquarters of the Order of the Twin Adder, Gridania's own Grand Company. It is here that our nation draws together its military, economic, and technological resources that we may bring their combined might to bear against our foes.","0","0"
589856,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589857,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589858,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Though our trials and tribulations be endless, never must we allow ourselves to become lost to hope.","For as the Elder Seedseer teaches, ever do the elementals watch over us. So long as we trust to them and each do our part, all shall be well.","0"
589859,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589860,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I was told playing with the younglings would make me a better carpenter. I...I don't think it's working.","0","0"
589861,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"0","0","0"
589862,0,1,0,0,0,0,757,0,0,1,0,0,0,0,0,0,0,False,False,False,"...","Mummy told me to wait here until she gets back.","0"
589863,0,1,2,0,0,764,0,0,1,1,0,0,0,0,0,0,0,False,False,False,"The younglings at the Acorn Orchard have all had it rough.","I'm the grown-up around here, so it's my job to look after them.","0"
589864,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"0","0","0"
589865,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,"0","0","0"
589866,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You stand before the White Wolf Gate. The road beyond leads to regions rife with danger, and the gate is to remain closed until further notice.","Curiosity has been the demise of many an adventurer, but it need not be yours. Move along now.","0"
589867,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Gridania is but a part of the Twelveswood.","Whether you are within her walls or without, pray remember to pay the elementals due deference.","0"
589868,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"No thief's gonna get his grubby bloody hands on our grain while I'm on watch. Nay, not so much as a single mangy squirrel!","0","0"
589869,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589870,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You know who Mother Miounne is, <If(PlayerParameter(4))>sister<Else/>brother</If>? You'd do well to take her advice to heart.","There's some as say she's overbearing, but without her, we adventurers wouldn't be able to get by here in the Black Shroud. I myself owe her much and more.","0"
589871,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Why, hello there, <If(PlayerParameter(4))>madam<Else/>sir</If>. I take it you've come to see about a retainer?","Well, I'm sorry to disappoint, but we're not in a position to introduce anyone to you at present. If you visit us again at a later date, we will of course do our utmost to accommodate your needs. Apologies again for the inconvenience.","0"
589872,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This here's the Bannock, where Twin Adder recruits are drilled.","You're free to observe, but see to it you don't get in anyone's way.","0"
589873,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589874,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You stand within the Archers' Guild, where men and women gather to learn the way of the bow, as passed down to us from the Elezen sentries and Miqo'te hunters of eld.","I am tasked with providing guidance to those who seek membership here. Let me know if I can assist you in any way.","0"
589875,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589876,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"It was my people, the Elezen, who gave rise to the noble tradition of archery.","To see it thus...<Emphasis>parodied</Emphasis> by outsiders...
It is an outrage.","0"
589877,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The world can seem clearer when viewed down an arrow's shaft, but an archer must think of more than just the target.","0","0"
589878,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589879,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589880,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Mih Khetto's Amphitheatre is open to citizens and outsiders alike.","We ask only that you use the facility with care, out of respect for the kind-hearted souls who took such pains to rebuild it.","0"
589881,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Some five years ago, a great scholar stood vigil before these waters. It's said he came here to rally all of Eorzea in the fight against the Garlean Empire.","I do wonder what became of the man... I should like the chance to meet him in person.","0"
589882,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"My wife and child... The men and women with whom I shared a stage... They're gone, every last one of them. There's nothing left in my life worth a damn.","0","0"
589883,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The district beyond is home to distinguished Gridanians. Commoners may not enter. That includes <Emphasis>you</Emphasis>, adventurer. ","Go back whence you came, or I will be forced to remind you of your place.","0"
589884,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589885,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589886,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Greetings and welcome to the Lancers' Guild. Here you may train in the polearm and learn to conquer your fears.","It is my duty to provide guidance to those who would enroll. If there is aught you wish to know, I should be glad to assist you.","0"
589887,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The Wailing Barracks lies beyond. If you have no business here, I would thank you to return whence you came.","0","0"
589888,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589889,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I came all the way from Ul'dah to sell my wares, but the locals are proving an unreceptive lot.","Why, it's as if they're averse to novelty─to change and progress! I'm going to need a new approach if I'm to make any coin here...or perhaps an <Emphasis>old</Emphasis> one?","0"
589890,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589891,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Down this path and across the lake lies the East Shroud.","You'll need to take the ferry if you have business in the Honey Yard or Nine Ivies.","0"
589892,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589893,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"That godsdamned merchant from Ul'dah... I wish she'd bugger off back to where she came from!","I swear, every time she opens her mouth, it's about coin, coin, and more bloody coin!","0"
589894,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Gridania's markets are divided into two main rows of stalls, named Ebony and Rosewood. Medicine and sundry goods can be had at the former, while arms and armor are found at the latter.","0","0"
589895,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You'll find none with greater skill or deeper passion than the leatherworkers of our guild.","0","0"
589896,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589897,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,True,True,False,"As the Twelveswood changes, so too must we change. To evolve and grow is the nature of life.","We endured the Calamity not by fearing the forest, but by following its example and adapting to survive.","0"
589898,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Welcome to the Leatherworkers' Guild, where the most magnificent leather goods in all the realm take shape.","0","0"
589899,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The guild's reputation for peerless craftsmanship is acknowledged even in Ul'dah.","Hence do the products of Fen–Yll Fineries command such high prices. And no right-thinking person with so much as an <Emphasis>onze</Emphasis> of taste would deny that they are worth every gil.","Why, I often visit Gridania just to look upon the exquisite quality of their work."
589900,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"We're closed. Come back later.
<sigh> Would that every day could be a festival...","0","0"
589901,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589902,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Mind the flowerpots! You break it, you bought it!","0","0"
589903,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","You know, it was only after I became a botanist that I came to appreciate the hard work necessary to bring even a single flower into bloom.","0"
589904,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589905,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Hello there, and welcome to the Botanists' Guild. We manage all the plots of the Greatloam Growery.","0","0"
589906,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The nerve of some outsiders, waltzing into Gridania as if they were the elementals' gift to the Twelveswood... I'll wager most of them don't even know what a hoe is!","0","0"
589907,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Go quietly within these caverns.
...Lest you misunderstand, I speak not of such sounds as one's ears might hear.","Here we open our hearts to the whispers of the elementals. Take care that you do not disturb this communion by bringing in tumultuous thoughts.","0"
589908,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589909,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589910,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589911,0,1,2,0,0,764,0,0,1,1,0,0,0,0,0,0,0,False,False,False,"Breathe deep. Focus on the flow as you draw the energies into your body. Exhale and observe the changes within and without.","These forces of creation envelop and permeate us all. Fully comprehending this truth shall make you a superior conjurer.","0"
589912,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Pfarahr always treats me like a child. It fair drives me up the wall!","0","0"
589913,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Memama never listens to me! I've told her countless times not to venture outside without her parents' permission, yet she never bothers to ask them.","0","0"
589914,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589915,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Welcome to the airship landing.","0","0"
589916,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I'm terribly sorry, <If(PlayerParameter(4))>madam<Else/>sir</If>, but our services are restricted to those who possess airship passes.","0","0"
589917,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Greetings, traveler, and welcome to Gridania's airship landing. How may I be of service?","0","0"
589918,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589919,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589920,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589921,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589922,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589923,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589924,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You are come to Stillglade Fane, home of the Conjurers' Guild.","All may learn the art of conjury if our guildmaster accepts their supplication.","0"
589925,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589926,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","Ow! That smarts!","0"
589927,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"As an apprentice, I assist the conjurers in all manner of work, from the treatment of visitors to the observance of auguries.","There is no greater honor than to serve the people of Gridania.","0"
589928,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Only those of the Gods' Quiver are permitted past this point. I suggest you step away from the doors.","0","0"
589929,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589930,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Why the Archers' Guild, you ask? Hmmm... Perchance you are familiar with the popular saying about “keeping one's friends close,” and so on? Yes, well, I strongly disagree with its sentiments on enemies.","0","0"
589931,0,1,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589932,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589933,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Welcome to the Carpenters' Guild. Here we produce all manner of wooden products─from weapons to wardrobes, shields to stools, and much more.","0","0"
589934,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,True,True,True,"There is no such thing as an all-purpose wood. An archer's bow is quite unlike a scholar's bookshelf.","Different parts of the same tree can have different uses as well. Mind you, these are but the fundamentals of carpentry.","0"
589935,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"None are as selfless as the trees. They sacrifice their mortal shells that we might live to die another day. This is not a gift to be accepted lightly.","0","0"
589936,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589937,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"How does he do it? Such clean cuts and alacritous assembly... I cannot hope to mimic such mastery!","0","0"
589938,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589939,0,1,0,0,1,0,0,755,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589940,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"When we must risk incurring the wrath of the elementals, we Wood Wailers and the archers of the Gods' Quiver wear these masks.","However, more than a few of us are beginning to think them naught but superstitious trinkets. I, for one, would be sorely troubled were it revealed that the guardians of the Twelveswood could be so easily deceived...","0"
589941,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589942,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The Wood Wailers were wise to allow the Lancers' Guild the use of their facilities.","Training together can only lead to mutual improvement─and better qualified recruits for the Order of the Twin Adder.","0"
589943,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The new recruits are quite promising. If they continue to hone their skills, who knows how strong they will become?","0","0"
589944,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589945,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589946,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You are come to the Wailing Barracks, home of the Wood Wailers─the keepers of the peace within Gridania.","Visitors are welcome to observe the lancers in training. More than a few have been inspired to join after doing so.","0"
589947,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The Calamity forced many a local merchant out of business. It was only when the Ul'dahns appeared that the markets began to regain a semblance of their former life.","Profits are high, but so is tension between locals and outsiders. While it can't be denied that the Ul'dahns have helped us greatly, their presence gives rise to new problems.","0"
589948,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"My brother Hadrefort and I oversee the Rosewood Stalls, while that Ul'dahn merchant Rishushu is responsible for the Ebony Stalls. 'Course, Master Parsemontret holds the real power in the markets.","Hadrefort thinks Rishushu is a decent enough lass, but I say that Ul'dahn wench can't be trusted. Aye, she's always dealt fairly with me, but it doesn't pay to ignore one's instincts in business...","0"
589949,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This is the aetheryte plaza, hub of the Gridanian Aethernet.","It used to be situated in the western part of the city, but it was moved here after the Calamity. Veteran adventurers who return after a long absence are wont to find the change somewhat disorientating.","0"
589950,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You know why this place is called Apkallu Falls?","Someone once tried to breed apkallus here, or so the story goes. Looks like it didn't go too well, though...unless they're <Emphasis>really</Emphasis> good at hiding.","0"
589951,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I heard that the Order of the Twin Adder was officially reformed right here, in Mih Khetto's Amphitheatre. That was before the amphitheatre was moved, of course.","0","0"
589952,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Well do I remember the day the Order of the Twin Adder was reformed─the day I first laid eyes upon the Elder Seedseer.","Graceful yet strong, with a voice like song... When I close my eyes I can still see her standing there, clear as day.","0"
589953,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"We learn much by tending the gardens─not only about plants, but ourselves as well. As we help the plants to grow, so too do they help us.","0","0"
589954,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"These gates lead outside the city. Take the road north if you seek Hyrstmill, and keep west if you're headed to Fallgourd Float.","0","0"
589955,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589956,0,1,1,1,0,755,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"Please be informed that Atelier Fen–Yll is not accepting orders for bristletail boots at present.","The hunting of bristletail marmots has been prohibited due to incessant poaching. As a result, we have been forced to cease production until further notice.","0"
589957,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Damn those stubborn leatherworkers! I spent a fortune on this marmot pelt, but they refuse to use it in my order! Gods' sakes, the blasted creature's already <Emphasis>dead</Emphasis>! Surely, it'd be the greater crime <Emphasis>not</Emphasis> to make it into a pair of boots!","0","0"
589958,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This here's the Leatherworkers' Guild, renowned throughout Eorzea for producin' the best leather goods that gil can buy.","...If you're willin' to wait two years, that is. They've more orders than they can fill, see─which is why it's become necessary to maintain a Wailer presence here. Suffice to say, some customers ain't used to disappointment.","Like that prickly fellow over yonder. Wonder when he'll give up and go home..."
589959,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589960,0,1,0,1,0,0,755,0,0,1,1,0,0,0,0,0,0,False,False,False,"...","Back off, will you? It's hot enough without you breathing down my neck.","0"
589961,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"What is today a tiny sprout may one day grow into a mighty oak and spread its seeds throughout the land.","It is no different with men. We are all equals in the circle of life, seeking only to survive.","0"
589962,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589963,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589964,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Welcome to Fen–Yll Fineries! It would be my pleasure to serve you, <If(PlayerParameter(4))>milady<Else/>milord</If>...","...if you had an order placed, that is. We only deal in bespoke items, you see.","0"
589965,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"...Aye! 'Tis the perfect plan! If I can just get the trim right, these “genuine Fen–Yll fashions” will net me an Admiral's ransom back in Lims─","H-Hey, what's that look for? I'm simply <Emphasis>considering</Emphasis> a purchase for...my mum! Y–Yes, only the <Emphasis>finest</Emphasis> leathers for my <Emphasis>dearest</Emphasis> mum!","0"
589966,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Greetings, <If(PlayerParameter(4))>madam<Else/>sir</If>. Might you be looking to secure the services of a retainer?","My sincerest apologies, but we currently have no retainers available for hire.","0"
589967,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Greetings, <If(PlayerParameter(4))>madam<Else/>sir</If>. Please feel free to use the market board to search for any items you desire.","0","0"
589968,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589969,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589970,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This shop usually sells only to the Wood Wailers and the Gods' Quiver. But I am never one to turn down a <If(PlayerParameter(4))>woman<Else/>man</If> with coin in <If(PlayerParameter(4))>her<Else/>his</If> purse.","0","0"
589971,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
589972,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"These gates are to remain closed until further notice. If you wish to venture outside the walls, you can ride the ferry from Westshore Pier south of the Lancers' Guild.","0","0"
589973,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You... Could you possibly be...?","...N-No, forget I said anything. My mistake.","0"
589974,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Mih Khetto's Amphitheatre, so named for the legendary minstrel, once stood just beyond this rubble.","That all changed five years ago, when the Calamity laid it to waste. The amphitheatre has since been rebuilt at the center of our city, thanks to the tireless efforts of the carpenters of the Oak Atrium.","0"
589975,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Lost your way, have you? This path here will take you to Mih Khetto's Amphitheatre and the Leatherworkers' Guild.","0","0"
589976,0,1,1,0,0,1019,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I-I'm fine. Nothing wrong at all, no need to concern yourself.","0","0"
589977,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
