key,0,1,2,3,4,5,6
90,1,0,150161,0,"When your <72>F201F4</72><73>F201F5</73>HP<73>01</73><72>01</72> is reduced to zero, you are <72>F201F4</72><73>F201F5</73>KO'd<73>01</73><72>01</72> and rendered unable to perform any actions. In this state, you are left with two options: either <72>F201F4</72><73>F201F5</73>return<73>01</73><72>01</72> immediately to your current <72>F201F4</72><73>F201F5</73>home point<73>01</73><72>01</72> or wait for another PC to revive you using an action or spell such as <72>F201F4</72><73>F201F5</73>Raise<73>01</73><72>01</72>. When in an <72>F201F4</72><73>F201F5</73>instanced dungeon<73>01</73><72>01</72>, you will return to the area entrance.","",""
91,1,0,150162,0,"In addition to rendering you temporarily <72>F201F4</72><73>F201F5</73>weakened<73>01</73><72>01</72> after being raised, suffering a KO also severely damages your currently equipped gear. When a piece of equipment's <72>F201F4</72><73>F201F5</73>durability<73>01</73><72>01</72> reaches 0%, its stats drop significantly, so do not forget to <72>F201F4</72><73>F201F5</73>repair<73>01</73><72>01</72> your gear regularly.

<72>F201FA</72><73>F201FB</73>※ Gear damage through KO is only experienced if you have reached level 10.<73>01</73><72>01</72>
<72>F201FA</72><73>F201FB</73>※ KO in certain special duties will also not result in gear damage.<73>01</73><72>01</72>","",""
92,0,0,0,0,"","",""
93,0,0,0,0,"","",""
94,0,0,0,0,"","",""
95,1,0,150411,0,"The Armoury system not only allows you freedom to change between classes, but also the ability to wield the actions obtained through those Disciple of the Land or Hand classes. To make these actions accessible to your current class, start by opening <72>F201F4</72><73>F201F5</73>Character<73>01</73><72>01</72> from the <72>F201F4</72><73>F201F5</73>main menu<73>01</73><72>01</72>, followed by <72>F201F4</72><73>F201F5</73>Actions & Traits<73>01</73><72>01</72>.","",""
96,1,0,150412,0,"Next, select the desired class under <72>F201F4</72><73>F201F5</73>Additional<73>01</73><72>01</72> to display a list of available actions. Highlighting the checkbox will add the action to the list at the bottom of the Actions & Traits interface.","",""
97,1,0,150413,0,"Once an action has been added to the list, <72>F201F4</72><73>F201F5</73>drag<73>01</73><72>01</72> the icon to your <72>F201F4</72><73>F201F5</73>hotbar<73>01</73><72>01</72> to ready it for use.

At level 10, you will only be allowed a maximum of two additional actions. This number will increase every five levels up to a maximum of ten actions.","",""
98,1,0,150414,0,"Once an action has been added to the list, select the icon and press the button combination of the hotbar slot to which you wish to set it.

At level 10, you will only be allowed a maximum of two additional actions. This number will increase every five levels up to a maximum of ten actions.","",""
99,0,0,0,0,"","",""
100,0,0,0,0,"","",""
101,0,0,0,0,"","",""
102,0,0,0,0,"","",""
103,0,0,0,0,"","",""
104,0,0,0,0,"","",""
105,1,0,150572,0,"Instanced raids come with several rules─including time limits and restrictions on changing classes or jobs. Instanced areas can be left at any time by using an <72>F201F4</72><73>F201F5</73>exit<73>01</73><72>01</72> or selecting <72>F201F4</72><73>F201F5</73>Leave<73>01</73><72>01</72> from the <72>F201F4</72><73>F201F5</73>Duty Finder<73>01</73><72>01</72>, but by doing so, remember that you will be abandoning your party in the process. Exits will also appear after defeating a raid boss, allowing your party easy access out of the area without having to backtrack.","",""
106,1,0,150573,0,"Once a boss has been engaged, players will be unable to enter or leave the immediate area. Make sure that all your party members are nearby and prepared beforehand, lest you incur their undying wrath.","",""
107,1,0,150574,0,"If you are KO'd during an instanced raid, you may either have a party member <72>F201F4</72><73>F201F5</73>Raise<73>01</73><72>01</72> you, or choose to return to the instance entrance.","",""
108,0,0,0,0,"","",""
109,0,0,0,0,"","",""
110,1,0,150111,0,"Your main weapon determines your current class. Changing classes is as easy as equipping a different type of weapon or tool to your <72>F201F4</72><73>F201F5</73>Main Hand<73>01</73><72>01</72> slot.","",""
111,0,0,0,0,"","",""
112,0,0,0,0,"","",""
113,0,0,0,0,"","",""
114,0,0,0,0,"","",""
115,1,0,150391,0,"<72>F201F4</72><73>F201F5</73>Gear sets<73>01</73><72>01</72> allow you to save several different combinations of equipment and swap them at your leisure. A button for the Gear Set interface is located in the upper portion of the <72>F201F4</72><73>F201F5</73>Character<73>01</73><72>01</72> window.","",""
116,1,0,150392,0,"This can be a very convenient feature for players who regularly switch back and forth between various classes, as well as for players who wish to have ready multiple sets of gear for the different types of duties they undertake, such as PvP or instanced raids.

Select the <72>F201F4</72><73>F201F5</73>+<73>01</73><72>01</72> button to register your currently equipped gear as a new set.","",""
117,0,0,0,0,"","",""
118,0,0,0,0,"","",""
119,0,0,0,0,"","",""
120,1,1,150791,0,"You are about to enter a special instance. These areas are reserved for important battles which feature unique environmental conditions or powerful boss enemies. Instance objectives can be confirmed in the <72>F201F4</72><73>F201F5</73>duty list<73>01</73><72>01</72>.","",""
121,1,1,150792,0,"For the duration of the battle, you will be unable to pass beyond the <72>F201F4</72><73>F201F5</73>red line<73>01</73><72>01</72> displayed on the field.

You will automatically leave the instance once all quest objectives have been met.","",""
122,0,0,0,0,"","",""
123,0,0,0,0,"","",""
124,0,0,0,0,"","",""
125,1,0,150801,0,"Important quests used to tell the story of Eorzea and her people are called <72>F201F4</72><73>F201F5</73>main scenario quests<73>01</73><72>01</72>. These tasks are easily distinguishable from others by their unique <72>F201F4</72><73>F201F5</73>icon<73>01</73><72>01</72>.","",""
126,1,0,150802,0,"Quests using this icon indicate a task or series of tasks are tied to new duties or features you have yet to unlock.","",""
127,0,0,0,0,"","",""
128,0,0,0,0,"","",""
129,0,0,0,0,"","",""
130,1,0,150891,0,"There are some <72>F201F4</72><73>F201F5</73>actions<73>01</73><72>01</72> which only can be learned by completing specific <72>F201F4</72><73>F201F5</73>class quests<73>01</73><72>01</72>. For example, the ranged lancer weaponskill <72>F201F4</72><73>F201F5</73>Piercing Talon<73>01</73><72>01</72> is acquired by completing the Lancers' Guild quest available at level 15.","",""
131,0,0,0,0,"","",""
132,0,0,0,0,"","",""
133,0,0,0,0,"","",""
134,0,0,0,0,"","",""
135,1,0,150201,0,"A myriad of items can be bought and sold from vendors all across Eorzea. Purchasing an item is as simple as clicking on an item in a shopkeep's inventory, while selling an item is as simple as dragging an item from your inventory or Armoury Chest. You can also sell items by right-clicking them and selecting <72>F201F4</72><73>F201F5</73>Sell<73>01</73><72>01</72>.","",""
136,1,0,150202,0,"If you happen to have second thoughts about a sale, you can always <72>F201F4</72><73>F201F5</73>buy back<73>01</73><72>01</72> your item from the vendor, but only if you have yet to leave the area or log out of the game.","",""
137,1,0,150201,0,"A myriad of items can be bought and sold from vendors all across Eorzea. Purchasing an item is as simple as selecting an item from a shopkeep's inventory, while selling an item is as simple as selecting an item from your inventory or Armoury Chest and choosing <72>F201F4</72><73>F201F5</73>Sell<73>01</73><72>01</72> from the subcommand menu.","",""
138,0,0,0,0,"","",""
139,0,0,0,0,"","",""
140,0,0,0,0,"","",""
141,0,0,0,0,"","",""
142,0,0,0,0,"","",""
143,0,0,0,0,"","",""
144,0,0,0,0,"","",""
145,0,0,0,0,"","",""
146,0,0,0,0,"","",""
147,0,0,0,0,"","",""
148,0,0,0,0,"","",""
149,0,0,0,0,"","",""
150,1,0,150931,0,"Right-click on a target to switch to active mode and ready auto-attack. Approach and face the target to start the battle. Two rotating <72>F201F4</72><73>F201F5</73>arrows<73>01</73><72>01</72> will appear over the target you are currently attacking.","",""
151,1,0,150082,0,"Various actions such as spells and weaponskills can be performed by clicking the icons located in the
<72>F201F4</72><73>F201F5</73>hotbar<73>01</73><72>01</72> on the bottom of your screen. These actions can also be initiated using the shortcut keys indicated in the upper left-hand corner of each icon.","",""
152,1,0,150083,0,"Most actions require magic points (<72>F201F4</72><73>F201F5</73>MP<73>01</73><72>01</72>) or tactical points (<72>F201F4</72><73>F201F5</73>TP<73>01</73><72>01</72>) to execute, in addition to having recast times of various lengths. Detailed information on an action can be viewed by mousing over its icon.","",""
153,1,0,150084,0,"Disciples of Magic and Disciples of War who specialize in ranged attacks (such as archers) are best suited fighting their targets from a distance. The range and radius of an action can also be confirmed in the help window.","",""
154,0,0,0,0,"","",""
155,0,0,0,0,"","",""
156,0,0,0,0,"","",""
157,0,0,0,0,"","",""
158,0,0,0,0,"","",""
159,0,0,0,0,"","",""
160,1,0,151141,0,"Since the Armoury system in FINAL FANTASY XIV allows you to change your class or job by simply changing the weapon or tool in your main hand, it is recommended that you always have several sets of gear on hand. However, gear can take up a tremendous amount of space in one's inventory, which is why all adventurers carry an <73>01</73><72>01</72>Armoury Chest<73>01</73><72>01</72>.","",""
161,1,0,151142,0,"All gear purchased, crafted, or found is automatically stored in this chest, leaving your inventory free to fill with other items such as potions, crafting materials, and food.

Gear in your Armoury Chest is categorized and sorted by type, and can be equipped or discarded directly from the chest interface.","",""
162,1,0,151143,0,"The Armoury Chest can be accessed at any time by selecting <72>F201F4</72><73>F201F5</73>Character<73>01</73><72>01</72> from the main menu followed by <72>F201F4</72><73>F201F5</73>Armoury Chest<73>01</73><72>01</72>, or pressing <72>F201F4</72><73>F201F5</73>Ctrl+I<73>01</73><72>01</72>.","",""
163,1,0,151143,0,"The Armoury Chest can be accessed at any time by selecting <72>F201F4</72><73>F201F5</73>Character<73>01</73><72>01</72> from the main menu followed by <72>F201F4</72><73>F201F5</73>Armoury Chest<73>01</73><72>01</72>.","",""
164,0,0,0,0,"","",""
165,0,0,0,0,"","",""
166,0,0,0,0,"","",""
167,0,0,0,0,"","",""
168,0,0,0,0,"","",""
169,0,0,0,0,"","",""
170,1,0,150361,0,"A crescent moon icon will appear to the right of your <72>F201F4</72><73>F201F5</73>experience bar<73>01</73><72>01</72> whenever you enter a <72>F201F4</72><73>F201F5</73>sanctuary<73>01</73><72>01</72>. While in this special area, you will accrue a <72>F201F4</72><73>F201F5</73>rested bonus<73>01</73><72>01</72>. The bonus will continue to grow even if you are offline.","",""
171,1,0,150362,0,"All experience earned through battle, crafting, and gathering while under the benefit of the rested bonus will be increased by 50%.","",""
172,1,0,150363,0,"Your current rested bonus is displayed on top of your experience bar. The dark orange bar shows how much more experience can be earned before the bonus fades. If the bar is blue, it indicates your bonus will carry over to the next level.","",""
173,1,0,150364,0,"Inns in all three city–states, as well as various outposts and settlements, are classified as sanctuaries. To maximize your experience-earning potential, make it a habit to always log out in one of these areas.","",""
174,0,0,0,0,"","",""
175,0,0,0,0,"","",""
176,0,0,0,0,"","",""
177,0,0,0,0,"","",""
178,0,0,0,0,"","",""
179,0,0,0,0,"","",""
180,1,0,150901,0,"You have formed a <72>F201F4</72><73>F201F5</73>party<73>01</73><72>01</72> with another player! Parties make it possible to tackle challenges that would be impossible to overcome alone, such as defeating powerful enemies or exploring perilous dungeons.","",""
181,1,0,150903,0,"The Party chat mode can be used to communicate solely with the other members of your party. You can change your chat mode at any time via the speech bubble icon located below the chat log.","",""
182,1,0,150902,0,"While in a party, a list of your party's members is displayed on the left side of the screen. This can be used to quickly identify each member's current condition. You can also target party members by clicking on their name in the list. This is especially helpful when there are many objects on the screen and it is difficult or time-consuming to target a member by ordinary means.","",""
183,1,0,150904,0,"Your party will sometimes be awarded boosts to various attributes based on class and job combinations. If your party is receiving one of these bonuses, it will be indicated by a <72>F201F4</72><73>F201F5</73>party bonus icon<73>01</73><72>01</72> located above your <72>F201F4</72><73>F201F5</73>party list<73>01</73><72>01</72>. The bonus is nullified if you leave your party for another area.","",""
184,1,0,150905,0,"Remember, your party members are all the in-game embodiment of real, living people, and chances are you will see them again online. Karma is alive and well in Eorzea. Treat people well, and your life in Eorzea will be a pleasant one. Treat them poorly, and it will come back to you.","",""
185,1,0,150902,0,"While in a party, a list of your party's members is displayed on the left side of the screen. This can be used to quickly identify each member's current condition. You can also target party members by pressing <If(GreaterThan(PlayerParameter(75),0))>the up and down buttons<Else/>up and down on the d-pad</If> to select their names from the list. This is especially helpful when there are many objects on the screen and it is difficult or time-consuming to target a member by ordinary means.","",""
186,0,0,0,0,"","",""
187,0,0,0,0,"","",""
188,0,0,0,0,"","",""
189,0,0,0,0,"","",""
190,1,0,150931,0,"Select a target with <If(GreaterThan(PlayerParameter(75),0))>the directional buttons<Else/>the d-pad</If> and press confirm once to target it. Press confirm a second time to switch to active mode and ready auto-attack. Approach and face the target to start the battle. Two rotating <72>F201F4</72><73>F201F5</73>arrows<73>01</73><72>01</72> will appear over the target you are currently attacking.","",""
191,1,0,150932,0,"Various actions such as spells and weaponskills can be performed by using the <72>F201F4</72><73>F201F5</73>cross hotbar<73>01</73><72>01</72> on the bottom of your screen.

※The cross hotbar is only available in <If(GreaterThan(PlayerParameter(75),0))>controller<Else/>gamepad</If> mode.","",""
192,1,0,150933,0,"The actions set to your cross hotbar can be initiated via the corresponding button combination, which consists of holding one of the <Gui(14)/><Gui(15)/> buttons and pressing <If(GreaterThan(PlayerParameter(75),0))>one of the directional<Else/>one of the d-pad</If> or <Gui(11)/><Gui(8)/><Gui(9)/><Gui(10)/> buttons.

※When a new action is learned, it will be automatically added to your cross hotbar.","",""
193,1,0,150934,0,"Most actions require magic points (<72>F201F4</72><73>F201F5</73>MP<73>01</73><72>01</72>) or tactical points (<72>F201F4</72><73>F201F5</73>TP<73>01</73><72>01</72>) to execute, in addition to having recast times of various lengths.

Though TP and MP slowly regenerate over time, there exist items and actions which can be used to immediately restore the two.","",""
194,0,0,0,0,"","",""
195,0,0,0,0,"","",""
196,0,0,0,0,"","",""
197,0,0,0,0,"","",""
198,0,0,0,0,"","",""
199,0,0,0,0,"","",""
