key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
16.1,6698045,2,68060,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
16.2,6645602,2,68060,2,False,2,68060,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
16.3,7242432,2,68562,2,False,2,68565,2,False,1,68607,0,False,2,68610,5,False,0,0,0,False,0,0,0,False,0,0,0,False
16.4,7421344,2,68610,1,False,2,68610,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.0,6783897,2,68053,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.1,7340781,1,68633,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.2,7350184,1,68634,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.3,7350185,1,68635,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.4,7345094,1,68636,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.5,7350186,1,68637,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.0,6948697,1,68089,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.1,6949364,1,68089,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.2,6943258,2,67991,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.3,6945474,1,68008,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.4,7021320,2,67999,255,False,1,68062,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.5,0,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
19.0,6887992,2,68012,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
19.1,6586545,2,68006,1,False,2,68061,255,False,2,68062,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
19.2,6998348,2,68061,255,False,2,68062,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
19.3,7127964,1,68089,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
20.0,6904932,2,68465,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
21.0,7297919,4,4,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
21.1,7297920,4,4,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
21.2,7170393,4,19,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.0,7331060,5,1,0,False,5,4,0,False,5,5,0,False,5,8,0,False,5,9,0,False,0,0,0,False,0,0,0,False
22.1,7387118,5,16,0,False,5,22,0,False,5,23,0,False,5,27,0,False,5,31,0,False,0,0,0,False,0,0,0,False
22.2,7385932,5,12,0,False,5,15,0,False,5,19,0,False,5,26,0,False,5,28,0,False,0,0,0,False,0,0,0,False
22.3,7380934,5,23,0,False,5,31,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.4,7509016,5,34,0,False,5,70,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.5,7630548,5,38,0,False,5,41,0,False,5,42,0,False,5,43,0,False,5,67,0,False,0,0,0,False,0,0,0,False
22.6,7635836,5,46,0,False,5,49,0,False,5,52,0,False,5,53,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.7,7626587,5,56,0,False,5,59,0,False,5,60,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.8,7262591,5,63,0,False,5,66,0,False,5,67,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.9,7630164,5,72,0,False,5,73,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
23.0,7645860,4,45,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
23.1,7672221,4,51,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
23.2,7632009,4,58,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
24.0,7581964,2,68690,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.0,7693610,4,80,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.1,7588684,4,72,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.2,7734696,4,76,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.3,7845079,4,72,0,False,4,76,0,False,4,80,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.4,7855266,4,81,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.5,7781307,4,85,0,False,4,86,0,False,4,86,1,False,4,90,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.6,7840051,4,70,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.7,7840054,4,74,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.8,7840058,4,78,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
26.0,7446962,2,68841,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
26.1,7446965,2,68860,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
26.2,7446961,2,69145,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
26.3,8034353,2,68838,1,False,2,68841,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
27.0,7921422,2,69167,255,False,2,69179,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
27.1,7964411,2,68822,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.0,7965311,2,68869,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.1,7624736,2,68868,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.2,7460201,2,68872,255,False,2,68873,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
29.0,7965327,2,69187,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
29.1,7811622,2,69187,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
29.2,7852579,2,69190,7,False,2,69190,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
30.0,7964397,1,68767,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
30.1,7964396,1,68768,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
31.0,8047917,2,69167,255,False,2,69179,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
31.1,7968773,1,69158,0,False,2,69167,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
31.2,8036278,1,68791,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
32.0,7980543,1,68792,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
33.0,7871397,2,68836,255,False,1,69179,0,False,2,69190,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
34.0,8146727,2,69219,9,False,2,69220,11,False,2,69221,9,False,2,69222,9,False,2,69223,8,False,0,0,0,False,0,0,0,False
34.1,8149890,2,69219,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
34.2,8149893,2,69220,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
34.3,8149894,2,69221,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
34.4,8149891,2,69222,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
34.5,8149892,2,69223,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
