Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14]
46,"Thanalan septentrional",0,"",0,0,1,0,0,"<switch:le Thanalan septentrional/dans le Thanalan septentrional/du Thanalan septentrional>",0
47,"Gouffre hurlant",0,"",0,0,1,0,0,"<switch:le Gouffre hurlant/au Gouffre hurlant/du Gouffre hurlant>",0
48,"Mines de Clochecuivre",0,"",0,0,1,0,0,"<switch:les Mines de Clochecuivre/aux Mines de Clochecuivre/des Mines de Clochecuivre>",0
49,"Halatali",0,"",0,0,1,0,0,"<switch:Halatali/à Halatali/d'Halatali>",0
50,"Temple enseveli de Qarn",0,"",0,0,1,0,0,"<switch:le Temple enseveli de Qarn/au Temple enseveli de Qarn/du Temple enseveli de Qarn>",0
51,"Gridania",0,"",0,0,1,0,0,"<switch:Gridania/à Gridania/de Gridania>",0
52,"Nouvelle Gridania",0,"",0,0,1,0,0,"<switch:Nouvelle Gridania/à Nouvelle Gridania/de Nouvelle Gridania>",0
53,"Vieille Gridania",0,"",0,0,1,0,0,"<switch:Vieille Gridania/à Vieille Gridania/de Vieille Gridania>",0
54,"Forêt centrale",0,"",0,0,1,0,0,"<switch:la Forêt centrale/à la Forêt centrale/de la Forêt centrale>",0
55,"Forêt de l'est",0,"",0,0,1,0,0,"<switch:la Forêt de l'est/à la Forêt de l'est/de la Forêt de l'est>",0
56,"Forêt du sud",0,"",0,0,1,0,0,"<switch:la Forêt du sud/à la Forêt du sud/de la Forêt du sud>",0
57,"Forêt du nord",0,"",0,0,1,0,0,"<switch:la Forêt du nord/à la Forêt du nord/de la Forêt du nord>",0
58,"Hypogée de Tam-Tara",0,"",0,0,1,0,0,"<switch:l'Hypogée de Tam-Tara/à l'Hypogée de Tam-Tara/de l'Hypogée de Tam-Tara>",0
59,"Manoir des Haukke",0,"",0,0,1,0,0,"<switch:le Manoir des Haukke/au Manoir des Haukke/du Manoir des Haukke>",0
60,"",0,"",0,0,0,0,0,"",0
61,"Mille Gueules de Toto-Rak",0,"",0,0,1,0,0,"<switch:les Mille Gueules de Toto-Rak/aux Mille Gueules de Toto-Rak/des Mille Gueules de Toto-Rak>",0
62,"Ishgard",0,"",0,0,1,0,0,"<switch:Ishgard/à Ishgard/d'Ishgard>",0
63,"Hautes terres du Coerthas central",0,"",0,0,1,0,0,"<switch:les Hautes terres du Coerthas central/dans les Hautes terres du Coerthas central/des Hautes terres du Coerthas central>",0
64,"Forteresse de Dzemael",0,"",0,0,1,0,0,"<switch:la Forteresse de Dzemael/à la Forteresse de Dzemael/de la Forteresse de Dzemael>",0
65,"Val d'aurum",0,"",0,0,1,0,0,"<switch:le Val d'aurum/au Val d'aurum/du Val d'aurum>",0
66,"",0,"",0,0,0,0,0,"",0
67,"Mor Dhona",0,"",0,0,1,0,0,"<switch:le Mor Dhona/dans le Mor Dhona/du Mor Dhona>",0
68,"Berges de jade",0,"",0,0,1,0,0,"<switch:les Berges de jade/aux Berges de jade/des Berges de jade>",0
69,"Larmeverte",0,"",0,0,1,0,0,"<switch:Larmeverte/à Larmeverte/de Larmeverte>",0
70,"Brancharquée",0,"",0,0,1,0,0,"<switch:Brancharquée/à Brancharquée/de Brancharquée>",0
71,"Havre des renouées",0,"",0,0,1,0,0,"<switch:le Havre des renouées/au Havre des renouées/du Havre des renouées>",0
72,"Les Corps levés",0,"",0,0,1,0,0,"<switch:les Corps levés/aux Corps levés/des Corps levés>",0
73,"Le Jardinet du miel",0,"",0,0,1,0,0,"<switch:le Jardinet du miel/au Jardinet du miel/du Jardinet du miel>",0
74,"Neuf-Lierres",0,"",0,0,1,0,0,"<switch:Neuf-Lierres/à Neuf-Lierres/de Neuf-Lierres>",0
75,"Massif de ronces",0,"",0,0,1,0,0,"<switch:le Massif de ronces/au Massif de ronces/du Massif de ronces>",0
76,"Chantalouette",0,"",0,0,1,0,0,"<switch:Chantalouette/à Chantalouette/de Chantalouette>",0
77,"Terres sylphes",0,"",0,0,1,0,0,"<switch:les Terres sylphes/aux Terres sylphes/des Terres sylphes>",0
78,"Hauts-Chemins",0,"",0,0,1,0,0,"<switch:les Hauts-Chemins/aux Hauts-Chemins/des Hauts-Chemins>",0
79,"Bas-Chemins",0,"",0,0,1,0,0,"<switch:les Bas-Chemins/aux Bas-Chemins/des Bas-Chemins>",0
80,"Bocage de la mue",0,"",0,0,1,0,0,"<switch:le Bocage de la mue/au Bocage de la mue/du Bocage de la mue>",0
81,"Charmille silencieuse",0,"",0,0,1,0,0,"<switch:la Charmille silencieuse/à la Charmille silencieuse/de la Charmille silencieuse>",0
82,"Le Don d'Urth",0,"",0,0,1,0,0,"<switch:le Don d'Urth/au Don d'Urth/du Don d'Urth>",0
83,"Futaie des murmures",0,"",0,0,1,0,0,"<switch:la futaie des murmures/à la futaie des murmures/de la futaie des murmures>",0
84,"Sommière de la paix",0,"",0,0,1,0,0,"<switch:la Sommière de la paix/à la Sommière de la paix/de la Sommière de la paix>",0
85,"Sources de l'Aulne",0,"",0,0,1,0,0,"<switch:les sources de l'Aulne/aux sources de l'Aulne/des sources de l'Aulne>",0
86,"La Fierté",0,"",0,0,1,0,0,"<switch:la Fierté/à la Fierté/de la Fierté>",0
87,"Porte du blaireau bleu",0,"",0,0,1,0,0,"<switch:la porte du blaireau bleu/à la porte du blaireau bleu/de la porte du blaireau bleu>",0
88,"Porte du loup blanc",0,"",0,0,1,0,0,"<switch:la porte du loup blanc/à la porte du loup blanc/de la porte du loup blanc>",0
89,"Tour de Gilbert",0,"",0,0,1,0,0,"<switch:la tour de Gilbert/à la tour de Gilbert/de la tour de Gilbert>",0
90,"Le Bannock",0,"",0,0,1,0,0,"<switch:le Bannock/au Bannock/du Bannock>",0
91,"Cabane de Gabineaux",0,"",0,0,1,0,0,"<switch:la cabane de Gabineaux/à la cabane de Gabineaux/de la cabane de Gabineaux>",0
92,"Rochenue",0,"",0,0,1,0,0,"<switch:Rochenue/à Rochenue/de Rochenue>",0
93,"Prison des esprits",0,"",0,0,1,0,0,"<switch:la Prison des esprits/à la Prison des esprits/de la Prison des esprits>",0
94,"Ranch de Brancharquée",0,"",0,0,1,0,0,"<switch:le ranch de Brancharquée/au ranch de Brancharquée/du ranch de Brancharquée>",0
95,"Tour de Galvanth",0,"",0,0,1,0,0,"<switch:la tour de Galvanth/à la tour de Galvanth/de la tour de Galvanth>",0
96,"L'Oubli de la Mère",0,"",0,0,1,0,0,"<switch:l'Oubli de la Mère/à l'Oubli de la Mère/de l'Oubli de la Mère>",0
97,"Hypogée de Tam-Tara",0,"",0,0,1,0,0,"<switch:l'Hypogée de Tam-Tara/à l'Hypogée de Tam-Tara/de l'Hypogée de Tam-Tara>",0
98,"Appontement du Miroir",0,"",0,0,1,0,0,"<switch:l'appontement du Miroir/à l'appontement du Miroir/de l'appontement du Miroir>",0
99,"Pierre des nénuphars",0,"",0,0,1,0,0,"<switch:la pierre des nénuphars/à la pierre des nénuphars/de la pierre des nénuphars>",0
100,"Arbre de l'Orée",0,"",0,0,1,0,0,"<switch:l'arbre de l'Orée/à l'arbre de l'Orée/de l'arbre de l'Orée>",0
101,"Breuil de l'ombre éternelle",0,"",0,0,1,0,0,"<switch:le breuil de l'ombre éternelle/au breuil de l'ombre éternelle/du breuil de l'ombre éternelle>",0
102,"Manoir des Haukke",0,"",0,0,1,0,0,"<switch:le Manoir des Haukke/au Manoir des Haukke/du Manoir des Haukke>",0
103,"Perche sanglante",0,"",0,0,1,0,0,"<switch:la Perche sanglante/à la Perche sanglante/de la Perche sanglante>",0
104,"Mare de l'espoir",0,"",0,0,1,0,0,"<switch:la mare de l'espoir/à la mare de l'espoir/de la mare de l'espoir>",0
105,"Rocher des écailles ambrées",0,"",0,0,1,0,0,"<switch:le rocher des écailles ambrées/au rocher des écailles ambrées/du rocher des écailles ambrées>",0
106,"Trou des spriggans",0,"",0,0,1,0,0,"<switch:le Trou des spriggans/au Trou des spriggans/du Trou des spriggans>",0
107,"Hutte des Hawthorne",0,"",0,0,1,0,0,"<switch:la hutte des Hawthorne/à la hutte des Hawthorne/de la hutte des Hawthorne>",0
108,"Arbre de l'Orée",0,"",0,0,1,0,0,"<switch:l'arbre de l'Orée/à l'arbre de l'Orée/de l'arbre de l'Orée>",0
109,"",0,"",0,0,0,0,0,"",0
110,"Tour d'Amarissaix",0,"",0,0,1,0,0,"<switch:la tour d'Amarissaix/à la tour d'Amarissaix/de la tour d'Amarissaix>",0
111,"Castrum Oriens",0,"",0,0,1,0,0,"<switch:Castrum Oriens/à Castrum Oriens/de Castrum Oriens>",0
112,"Sanctuaire des Douze",0,"",0,0,1,0,0,"<switch:le Sanctuaire des Douze/au Sanctuaire des Douze/du Sanctuaire des Douze>",0
113,"Le Refuge",0,"",0,0,1,0,0,"<switch:le Refuge/au Refuge/du Refuge>",0
114,"Bosquet de Sporelune",0,"",0,0,1,0,0,"<switch:le bosquet de Sporelune/au bosquet de Sporelune/du bosquet de Sporelune>",0
115,"Le Berceau",0,"",0,0,1,0,0,"<switch:le Berceau/au Berceau/du Berceau>",0
116,"Dais de la feuille d'or",0,"",0,0,1,0,0,"<switch:le dais de la feuille d'or/au dais de la feuille d'or/du dais de la feuille d'or>",0
117,"Les Piques pendues",0,"",0,0,1,0,0,"<switch:les Piques pendues/aux Piques pendues/des Piques pendues>",0
118,"L'Empreinte de Buscarron",0,"",0,0,1,0,0,"<switch:l'Empreinte de Buscarron/à l'Empreinte de Buscarron/de l'Empreinte de Buscarron>",0
119,"Au Choix de Buscarron",0,"",0,0,1,0,0,"<switch:le Choix de Buscarron/au Choix de Buscarron/du Choix de Buscarron>",0
120,"Les Mille Gueules de Toto-Rak",0,"",0,0,1,0,0,"<switch:les Mille Gueules de Toto-Rak/aux Mille Gueules de Toto-Rak/des Mille Gueules de Toto-Rak>",0
121,"Issom-Har",0,"",0,0,1,0,0,"<switch:Issom-Har/à Issom-Har/d'Issom-Har>",0
122,"Masure abandonnée",0,"",0,0,1,0,0,"<switch:la masure abandonnée/à la masure abandonnée/de la masure abandonnée>",0
123,"Camp des Sentes tranquilles",0,"",0,0,1,0,0,"<switch:le camp des Sentes tranquilles/au camp des Sentes tranquilles/du camp des Sentes tranquilles>",0
124,"",0,"",0,0,0,0,0,"",0
125,"Vestiges de la Cité d'Amdapor",0,"",0,0,1,0,0,"<switch:les vestiges de la Cité d'Amdapor/aux vestiges de la Cité d'Amdapor/des vestiges de la Cité d'Amdapor>",0
126,"Lac des Racines",0,"",0,0,1,0,0,"<switch:le lac des Racines/au lac des Racines/du lac des Racines>",0
127,"Aérodrome de la Forêt du sud",0,"",0,0,1,0,0,"<switch:l'aérodrome de la Forêt du sud/à l'aérodrome de la Forêt du sud/de l'aérodrome de la Forêt du sud>",0
128,"Château d'Amdapor",0,"",0,0,1,0,0,"<switch:le Château d'Amdapor/au Château d'Amdapor/du Château d'Amdapor>",0
129,"Moulin de la carrière",0,"",0,0,1,0,0,"<switch:le Moulin de la carrière/au Moulin de la carrière/du Moulin de la carrière>",0
130,"Guêpier des Ventrerouge",0,"",0,0,1,0,0,"<switch:le Guêpier des Ventrerouge/au Guêpier des Ventrerouge/du Guêpier des Ventrerouge>",0
131,"Camp des Gobelins",0,"",0,0,1,0,0,"<switch:le camp des Gobelins/au camp des Gobelins/du camp des Gobelins>",0
132,"Feuillemorte",0,"",0,0,1,0,0,"<switch:Feuillemorte/à Feuillemorte/de Feuillemorte>",0
133,"Fontaine d'Urth",0,"",0,0,1,0,0,"<switch:la Fontaine d'Urth/à la Fontaine d'Urth/de la Fontaine d'Urth>",0
134,"",0,"",0,0,0,0,0,"",0
135,"Porte de la vipère jaune",0,"",0,0,1,0,0,"<switch:la porte de la vipère jaune/à la porte de la vipère jaune/de la porte de la vipère jaune>",0
136,"Écuries des murmures",0,"",0,0,1,0,0,"<switch:les écuries des murmures/aux écuries des murmures/des écuries des murmures>",0
137,"Tour d'E-Tatt",0,"",0,0,1,0,0,"<switch:la tour d'E-Tatt/à la tour d'E-Tatt/de la tour d'E-Tatt>",0
138,"Arbre de l'Orée",0,"",0,0,1,0,0,"<switch:l'arbre de l'Orée/à l'arbre de l'Orée/de l'arbre de l'Orée>",0
139,"Moulin des bois",0,"",0,0,1,0,0,"<switch:le Moulin des bois/au Moulin des bois/du Moulin des bois>",0
140,"Radeau de la Calebasse",0,"",0,0,1,0,0,"<switch:le Radeau de la Calebasse/au Radeau de la Calebasse/du Radeau de la Calebasse>",0
141,"Au Liège flottant",0,"",0,0,1,0,0,"<switch:le Liège flottant/au Liège flottant/du Liège flottant>",0
142,"Tour de Florentel",0,"",0,0,1,0,0,"<switch:la tour de Florentel/à la tour de Florentel/de la tour de Florentel>",0
143,"Falaise des Trouveurs",0,"",0,0,1,0,0,"<switch:la falaise des Trouveurs/à la falaise des Trouveurs/de la falaise des Trouveurs>",0
144,"Ruines de Gelmorra",0,"",0,0,1,0,0,"<switch:les ruines de Gelmorra/aux ruines de Gelmorra/des ruines de Gelmorra>",0
145,"Site de déboisement ixal",0,"",0,0,1,0,0,"<switch:le site de déboisement ixal/au site de déboisement ixal/du site de déboisement ixal>",0
146,"Tour d'Eugenia",0,"",0,0,1,0,0,"<switch:la tour d'Eugenia/à la tour d'Eugenia/de la tour d'Eugenia>",0
147,"",0,"",0,0,1,0,0,"",0
148,"",0,"",0,0,0,0,0,"",0
149,"",0,"",0,0,0,0,0,"",0
150,"",0,"",0,0,0,0,0,"",0
151,"Le Perchoir",0,"",0,0,1,0,0,"<switch:le Perchoir/au Perchoir/du Perchoir>",0
152,"Sous-sol éorzéen",0,"",0,0,1,0,0,"<switch:le sous-sol éorzéen/au sous-sol éorzéen/du sous-sol éorzéen>",0
153,"Geôle de Mordion",0,"",0,0,1,0,0,"<switch:la geôle de Mordion/à la geôle de Mordion/de la geôle de Mordion>",0
154,"L'Antre des loups",0,"",0,0,1,0,0,"<switch:l'Antre des loups/à l'Antre des loups/de l'Antre des loups>",0
155,"Jetée du Bouquet",0,"",0,0,1,0,0,"<switch:la jetée du Bouquet/à la jetée du Bouquet/de la jetée du Bouquet>",0
156,"Veine de l'ouest",0,"",0,0,1,0,0,"<switch:la Veine de l'ouest/à la Veine de l'ouest/de la Veine de l'ouest>",0
157,"Veine de l'est",0,"",0,0,1,0,0,"<switch:la Veine de l'est/à la Veine de l'est/de la Veine de l'est>",0
158,"Tour de Josselin",0,"",0,0,1,0,0,"<switch:la tour de Josselin/à la tour de Josselin/de la tour de Josselin>",0
159,"Rucher de Pleinefleur",0,"",0,0,1,0,0,"<switch:le rucher de Pleinefleur/au rucher de Pleinefleur/du rucher de Pleinefleur>",0
160,"Bourgeon Béni",0,"",0,0,1,0,0,"<switch:le Bourgeon Béni/au Bourgeon Béni/du Bourgeon Béni>",0
161,"Dérive de Zéphyr",0,"",0,0,1,0,0,"<switch:la Dérive de Zéphyr/à la Dérive de Zéphyr/de la Dérive de Zéphyr>",0
162,"Estival",0,"",0,0,1,0,0,"<switch:Estival/à Estival/d'Estival>",0
163,"Le Coude de trois malms",0,"",0,0,1,0,0,"<switch:le Coude de trois malms/au Coude de trois malms/du Coude de trois malms>",0
164,"Baie de Moraby",0,"",0,0,1,0,0,"<switch:la Baie de Moraby/à la Baie de Moraby/de la Baie de Moraby>",0
165,"La Cédrière",0,"",0,0,1,0,0,"<switch:la Cédrière/à la Cédrière/de la Cédrière>",0
166,"La Poigne des Dieux",0,"",0,0,1,0,0,"<switch:la Poigne des Dieux/à la Poigne des Dieux/de la Poigne des Dieux>",0
167,"Rives sanglantes",0,"",0,0,1,0,0,"<switch:les Rives sanglantes/aux Rives sanglantes/des Rives sanglantes>",0
168,"Ravine des cueillepluies",0,"",0,0,1,0,0,"<switch:la Ravine des cueillepluies/à la Ravine des cueillepluies/de la Ravine des cueillepluies>",0
169,"Chaussée d'Agelyss",0,"",0,0,1,0,0,"<switch:la Chaussée d'Agelyss/à la Chaussée d'Agelyss/de la Chaussée d'Agelyss>",0
170,"Quartpierre",0,"",0,0,1,0,0,"<switch:Quartpierre/à Quartpierre/de Quartpierre>",0
171,"Vallée du Crâne",0,"",0,0,1,0,0,"<switch:la Vallée du Crâne/à la Vallée du Crâne/de la Vallée du Crâne>",0
172,"Demipierre",0,"",0,0,1,0,0,"<switch:Demipierre/à Demipierre/de Demipierre>",0
173,"Îles d'Ombra",0,"",0,0,1,0,0,"<switch:les Îles d'Ombra/aux Îles d'Ombra/des Îles d'Ombra>",0
174,"La Chênaie",0,"",0,0,1,0,0,"<switch:la Chênaie/à la Chênaie/de la Chênaie>",0
175,"L'Ascension",0,"",0,0,1,0,0,"<switch:l'Ascension/à l'Ascension/de l'Ascension>",0
176,"Lac de fer",0,"",0,0,1,0,0,"<switch:le Lac de fer/au Lac de fer/du Lac de fer>",0
177,"Lac d'airain",0,"",0,0,1,0,0,"<switch:le Lac d'airain/au Lac d'airain/du Lac d'airain>",0
178,"Sentier de Zelma",0,"",0,0,1,0,0,"<switch:le Sentier de Zelma/au Sentier de Zelma/du Sentier de Zelma>",0
179,"Porte de Zéphyr",0,"",0,0,1,0,0,"<switch:la porte de Zéphyr/à la porte de Zéphyr/de la porte de Zéphyr>",0
180,"Baie de Galadion",0,"",0,0,1,0,0,"<switch:la baie de Galadion/à la baie de Galadion/de la baie de Galadion>",0
181,"Route occidentale de Nevelle",0,"",0,0,1,0,0,"<switch:la route occidentale de Nevelle/à la route occidentale de Nevelle/de la route occidentale de Nevelle>",0
182,"Rivière des requins",0,"",0,0,1,0,0,"<switch:la rivière des requins/à la rivière des requins/de la rivière des requins>",0
183,"Poste de la Thagran",0,"",0,0,1,0,0,"<switch:le poste de la Thagran/au poste de la Thagran/du poste de la Thagran>",0
184,"Vergers d'Estival",0,"",0,0,1,0,0,"<switch:les vergers d'Estival/aux vergers d'Estival/des vergers d'Estival>",0
185,"Grotte du chant marin",0,"",0,0,1,0,0,"<switch:la grotte du chant marin/à la grotte du chant marin/de la grotte du chant marin>",0
186,"Rivière d'Agelyss",0,"",0,0,1,0,0,"<switch:la rivière d'Agelyss/à la rivière d'Agelyss/de la rivière d'Agelyss>",0
187,"La Casserole",0,"",0,0,1,0,0,"<switch:la Casserole/à la Casserole/de la Casserole>",0
188,"Grange des colons",0,"",0,0,1,0,0,"<switch:la grange des colons/à la grange des colons/de la grange des colons>",0
189,"La Descente",0,"",0,0,1,0,0,"<switch:la Descente/à la Descente/de la Descente>",0
190,"Ascenciel",0,"",0,0,1,0,0,"<switch:l'Ascenciel/à l'Ascenciel/de l'Ascenciel>",0
191,"Poste de Nevelle",0,"",0,0,1,0,0,"<switch:le poste de Nevelle/au poste de Nevelle/du poste de Nevelle>",0
192,"Canyon des chuchotements",0,"",0,0,1,0,0,"<switch:le canyon des chuchotements/au canyon des chuchotements/du canyon des chuchotements>",0
193,"Rivière de Nym",0,"",0,0,1,0,0,"<switch:la rivière de Nym/à la rivière de Nym/de la rivière de Nym>",0
194,"Le Mât de misaine",0,"",0,0,1,0,0,"<switch:le Mât de misaine/au Mât de misaine/du Mât de misaine>",0
195,"Pont égaré",0,"",0,0,1,0,0,"<switch:le pont égaré/au pont égaré/du pont égaré>",0
196,"Les Yeux",0,"",0,0,1,0,0,"<switch:les Yeux/aux Yeux/des Yeux>",0
197,"La Veuve éplorée",0,"",0,0,1,0,0,"<switch:la Veuve éplorée/à la Veuve éplorée/de la Veuve éplorée>",0
198,"Porte de la Tempête",0,"",0,0,1,0,0,"<switch:la porte de la Tempête/à la porte de la Tempête/de la porte de la Tempête>",0
199,"Le Lien d'Oschon",0,"",0,0,1,0,0,"<switch:le Lien d'Oschon/au Lien d'Oschon/du Lien d'Oschon>",0
200,"Métairie du Coq rouge",0,"",0,0,1,0,0,"<switch:la métairie du Coq rouge/à la métairie du Coq rouge/de la métairie du Coq rouge>",0
201,"La Flotte grise",0,"",0,0,1,0,0,"<switch:la Flotte grise/à la Flotte grise/de la Flotte grise>",0
202,"Mines du Fer aveugle",0,"",0,0,1,0,0,"<switch:les mines du Fer aveugle/aux mines du Fer aveugle/des mines du Fer aveugle>",0
203,"Route orientale de la Thagran",0,"",0,0,1,0,0,"<switch:la route orientale de la Thagran/à la route orientale de la Thagran/de la route orientale de la Thagran>",0
204,"Cabane de planches",0,"",0,0,1,0,0,"<switch:la cabane de planches/à la cabane de planches/de la cabane de planches>",0
205,"Tour de la Mouette",0,"",0,0,1,0,0,"<switch:la tour de la Mouette/à la tour de la Mouette/de la tour de la Mouette>",0
206,"Costa del Sol",0,"",0,0,1,0,0,"<switch:Costa del Sol/à Costa del Sol/de Costa del Sol>",0
207,"Rivière d'Agelyss",0,"",0,0,1,0,0,"<switch:la rivière d'Agelyss/à la rivière d'Agelyss/de la rivière d'Agelyss>",0
208,"Embarcadère",0,"",0,0,1,0,0,"<switch:l'embarcadère/à l'embarcadère/de l'embarcadère>",0
209,"Antre de Garlok",0,"",0,0,1,0,0,"<switch:l'antre de Garlok/à l'antre de Garlok/de l'antre de Garlok>",0
210,"Quai de la chute cachée",0,"",0,0,1,0,0,"<switch:le quai de la chute cachée/au quai de la chute cachée/du quai de la chute cachée>",0
211,"Chute cachée",0,"",0,0,1,0,0,"<switch:la chute cachée/à la chute cachée/de la chute cachée>",0
212,"Bivouac de Brayflox",0,"",0,0,1,0,0,"<switch:le Bivouac de Brayflox/au Bivouac de Brayflox/du Bivouac de Brayflox>",0
213,"La Laisse coupée",0,"",0,0,1,0,0,"<switch:la Laisse coupée/à la Laisse coupée/de la Laisse coupée>",0
214,"Cascade des mantes rouges",0,"",0,0,1,0,0,"<switch:la cascade des mantes rouges/à la cascade des mantes rouges/de la cascade des mantes rouges>",0
215,"Quai de la Ravine des cueillepluies",0,"",0,0,1,0,0,"<switch:le quai de la Ravine des cueillepluies/au quai de la Ravine des cueillepluies/du quai de la Ravine des cueillepluies>",0
216,"Port-aux-Vins",0,"",0,0,1,0,0,"<switch:Port-aux-Vins/à Port-aux-Vins/de Port-aux-Vins>",0
217,"Castrum Occidens",0,"",0,0,1,0,0,"<switch:Castrum Occidens/à Castrum Occidens/de Castrum Occidens>",0
218,"Le Martinet",0,"",0,0,1,0,0,"<switch:le Martinet/au Martinet/du Martinet>",0
219,"La Volée",0,"",0,0,1,0,0,"<switch:la Volée/à la Volée/de la Volée>",0
220,"Phare des brasseurs",0,"",0,0,1,0,0,"<switch:le phare des brasseurs/au phare des brasseurs/du phare des brasseurs>",0
221,"Route occidentale de Nevelle",0,"",0,0,1,0,0,"<switch:la route occidentale de Nevelle/à la route occidentale de Nevelle/de la route occidentale de Nevelle>",0
222,"Sastasha",0,"",0,0,1,0,0,"<switch:Sastasha/à Sastasha/de Sastasha>",0
223,"Port-aux-Ales",0,"",0,0,1,0,0,"<switch:Port-aux-Ales/à Port-aux-Ales/de Port-aux-Ales>",0
224,"Camp de la Vallée du Crâne",0,"",0,0,1,0,0,"<switch:le camp de la Vallée du Crâne/au camp de la Vallée du Crâne/du camp de la Vallée du Crâne>",0
