Index,0 [0x0][0x0]
18,"Il y a des tas de corps, ici... Oui, des tas et des tas de corps... Des tonnes de cadavres... Il y en a sûrement un qui sera bien pour toi, mon amour! Je suis sûre que je vais trouver, et tu te sentiras beaucoup, beaucoup mieux...  Nous allons commencer une nouvelle vie... On va inviter tous nos amis... Tu vas voir, chéri, ils vont tous venir à notre mariage! Et nos anciens compagnons d'équipe, je suis sûre qu'ils seront heureux pour nous, hi hi hi! Nos chers compagnons... Hi hi hi... ils vont nous apporter des cadeaux, j'en suis sûre! Ils nous donneront même leurs âmes... Hi hi hi."
19,"Alors qu'un déluge de roches et de flammes s'abat sur nous, moi, Pascaleret de Neurtaille, je tiens à consigner sur ces pages ce qui sera probablement mes derniers mots. Le cataclysme qui rugit dehors annonce assurément la fin de notre monde. Mes hommes crient que le septième fléau est arrivé.\nCelui qui lira ces lignes saura sans doute s'ils ont raison..."
20,"Par ordre du capitaine Yuhelmeric, j'ai fait inspecter notre forteresse et je dois dire que les mots me manquent pour décrire notre situation. Les remparts qui faisaient notre fierté ont été complètement détruits. Nombreux sont ceux qui désirent retourner à la sainte Cité, mais le capitaine a décidé que nous devions défendre le bastion jusqu'à la mort. Quoi de plus normal après tout, puisque le Vigile de crépuscule est le bouclier d'Ishgard?"
21,"J'ai passé plusieurs heures à déblayer les décombres à la recherche de camarades survivants, mais seule une poignée de mes hommes a survécu. Ils souffrent beaucoup de la vague de froid qui nous accable depuis quelques jours.\nMalgré la saison, nous observons des chutes de neige jamais enregistrées dans notre contrée. Nous sommes blessés, pétrifiés, affamés... et nous attendons avec impatience des ravitaillements de la capitale."
22,"Le froid, la faim et l'isolement ont amené certains d'entre nous à la mutinerie. Tout a commencé lorsque le soldat logisticien, conscient que nos réserves de nourriture sont quasiment épuisées, a conseillé au capitaine Yuhelmeric de laisser les hommes rentrer à Ishgard.\nBien sûr, celui-ci a refusé. Les affrontements qui ont suivi ont coûté la vie à de nombreux hommes, mais j'ai peine à l'avouer, ils nous ont également fourni une viande salvatrice..."
23,"J'ai péché. Oui, je n'ai plus peur de l'avouer, de l'écrire ici et probablement de damner mon nom pour nombre de générations. J'ai commis l'impensable, mais c'était le seul moyen de survivre... Je me dois de rester en vie pour pouvoir retourner auprès des miens.\nMais je ne sais plus si je suis vraiment vivant... Mes camarades défunts... Ils marchent... Je les ai pourtant vus mourir de mes propres yeux... Pourquoi?..."
24,"Dans cette section sont présentés tous les objets de la vie courante que la magismologie fournit aux dignes citoyens d'Allag."
25,"De l'équipement révolutionnaire de l'armée aux tenues d'apparat de la garde impériale, cette section présente l'ensemble du matériel militaire créé grâce à des technologies magismologiques de pointe."
26,"Le rayon fantomatique\nCette machine de combat à membres multiples a été mise au point pour contrôler les créatures chimériques les plus dangereuses."
27,"Le chevalier miroir\nCette créature a été conçue en fusionnant la force de l'ours à la nyctalopie du hibou. Tout comme de nombreux modèles de seconde génération, l'intelligence reste un des défauts majeurs."
28,"Le chaouabti\nCet être chimérique de quatrième génération a été crée grâce à la technologie de clonage. Il possède de hautes capacités de régénération et de cognition."
29,"Le naga\nCette créature artificielle a été conçue dans le cadre d'études sur le monde des ténèbres. Ces recherches devraient être la source d'importants progrès dans un futur proche."
30,"L'ixalion\nCette créature synthétique de haute intelligence est réservée à l'usage des pilotes d'aéronefs impériaux. Ses principaux défauts résident dans sa faible capacité d'adaptation et sa tendance aux mutations génétiques."
31,"La mise en place du régime impérial en l'an 1522 de la 6e ère astrale a vu la rapide hiérarchisation de la société garlemaldaise. Cela s'est notamment traduit par l'apparition de préfixes marquant le rang dans les noms des citoyens. Ainsi, “zos” indique l'Empereur, “yae” les membres de la famille impériale et “wir” les autres nobles. Le même principe s'applique aux grades de l'armée, avec “van” pour les généraux, puis par ordre décroissant d'importance, “tol”, “sas”, “rem”, “quo”, “pyr” et “oen”. Les techniciens militaires ont également droit à ce genre de titres: “nan”, “mal”, “lux”, “kir” et “jen”."
32,"En ce qui concerne les fonctionnaires publics, le dictator et le princeps senatus, leurs préfixes sont “het”, “goe”, “fae”, “eir” ou “dus”.\nParmi les citoyens, les patriciens “cen” sont différenciés des plébéiens “bas”. Quant à la classe inférieure, elle est marquée par un “aan”. Il va sans dire que tous les habitants des provinces conquises par l'empire garlemaldais sont pour la plupart considérés comme des esclaves et ne peuvent aspirer qu'au préfixe de “aan”. Seuls ceux qui accomplissent des faits exceptionnels pour la gloire de leur nouvelle patrie peuvent espérer gravir les échelons, mais cela requiert généralement plus de vingt ans au service de l'armée."
33,"Le cycle des six naissances\nLa foudre en tombant crée le feu, qui brûle toutes choses pour qu'elles retournent à la terre. Celle-ci érige les montagnes sur lesquelles naît la glace, qui fond pour donner vie à l'eau. Cette dernière s'évapore et devient le vent, qui lui monte aux cieux et forme les nuages, eux-mêmes enfantant la foudre.\nLes trois ascendances indéfectibles\nLa terre absorbe la foudre. L'eau emporte la terre. La foudre domine l'eau.\nLes trois éternelles sujétions\nLe feu est éteint par le vent. La glace fond sous l'action du feu. Le vent ne peut pénétrer la glace.\nLes deux règnes inébranlables\nLa place des six éléments est et restera éternellement au-dessus des ombres et en dessous des astres. Ils s'approchent et s'éloignent de ces deux pôles sans relâche, mais jamais ils ne les atteignent complètement."
34,"La découverte par Merlwyb Bloefhiswyn du clan du Sable d'argent d'une voie maritime sûre vers le continent occidental a une importance historique. Les marins ne pouvaient y accéder autrefois qu'au péril de leur vie et en priant les éléments de leur être favorables. Toutefois, ces rivages restent extrêmement hostiles. Le peuple indigène des Mamool Ja qui vit là-bas a démontré à plus d'une occasion ses tendances belliqueuses, et nombreuses sont les créatures dangereuses pour les humains. Malgré cela, je compte bien découvrir les trésors que recèlent ces terres."
35,"Il n'est pas de roses sans épines, comme on dit, et je dois dire que la beauté des succubes de rang supérieur est indéfinissable. Aucun spectacle n'a jamais saisi avec tant de force mon esprit d'esthète. Malgré les difficultés, j'ai réussi à obtenir un corps qui servira de vaisseau. Il ne me reste plus qu'à préparer le rituel et à attirer un de ces magnifiques êtres du néant... J'ai bien sûr pris la précaution d'enchaîner le cadavre au lit où je l'ai déposé. Bientôt une de ces exquises créatures sera tout à moi! Ha ha ha!"
36,"J'ai échoué...\nAlors que j'écris ces lignes, l'immondice à tête de seiche qui est enchaînée au lit s'agite bruyamment. Je ne comprends pas où j'ai bien pu me tromper, ni comment je vais bien pouvoir me débarrasser de cette horreur. Tout ce que je peux affirmer, c'est que mon rêve d'une beauté sans égale est désormais brisé..."
