Index,0 [0x0][0x0]
409,"リンクシェル6"
410,"linkshell7"
411,"リンクシェル7"
412,"linkshell8"
413,"リンクシェル8"
414,""
415,""
416,""
417,""
418,""
419,""
1000,"<t>"
1001,"<target>"
1002,"<tt>"
1003,"<t2t>"
1004,"<f>"
1005,"<focus>"
1006,"<lt>"
1007,"<lasttarget>"
1008,"<la>"
1009,"<lastattacker>"
1010,"<a>"
1011,"<anchor>"
1012,"<mo>"
1013,"<mouse>"
1014,"<me>"
1015,"<0>"
1016,"<c>"
1017,"<b>"
1018,"<p>"
1019,"<pet>"
1020,"<r>"
1021,"<reply>"
1022,"<lastst>"
1023,"<lst>"
1024,"<hp>"
1025,"<hp>"
1026,"<hpp>"
1027,"<hpp>"
1028,"<mp>"
1029,"<mp>"
1030,"<mpp>"
1031,"<mpp>"
1032,"<tp>"
1033,"<tp>"
1034,"<pethp>"
1035,"<php>"
1036,"<pethpp>"
1037,"<phpp>"
1038,""
1039,""
1040,""
1041,""
1042,""
1043,""
1044,"<job>"
1045,"<class>"
1046,"<pos>"
1047,"<where>"
1048,"<flag>"
1049,"<mappos>"
1050,"<attack1>"
1051,"<attack1>"
1052,"<attack2>"
1053,"<attack2>"
1054,"<attack3>"
1055,"<attack3>"
1056,"<attack4>"
1057,"<attack4>"
1058,"<attack5>"
1059,"<attack5>"
1060,"<bind1>"
1061,"<bind1>"
1062,"<bind2>"
1063,"<bind2>"
1064,"<bind3>"
1065,"<bind3>"
1066,"<stop1>"
1067,"<stop1>"
1068,"<stop2>"
1069,"<stop2>"
1070,"<square>"
1071,"<square>"
1072,"<circle>"
1073,"<circle>"
1074,"<cross>"
1075,"<cross>"
1076,"<triangle>"
1077,"<triangle>"
1078,"<attack>"
1079,"<attack>"
1080,"<bind>"
1081,"<bind>"
1082,"<stop>"
1083,"<stop>"
1084,"<le>"
1085,"<lastenemy>"
1086,"<buddyhp>"
1087,"<bhp>"
1088,"<buddyhpp>"
1089,"<bhpp>"
1090,""
1091,""
1092,""
1093,""
1094,""
1095,""
1096,"<item>"
1097,"<item>"
1098,"<myitem>"
1099,"<myitem>"
1100,"<recast>"
1101,"<recast>"
