Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0xc],3 [0x3][0x20],4 [0x5][0xe],5 [0x3][0x21],6 [0x4][0x1e],7 [0x5][0x10],8 [0x3][0x22],9 [0x2][0x30],10 [0x3][0x23],11 [0x2][0x31],12 [0x19][0x34],13 [0x1a][0x34],14 [0x1b][0x34],15 [0x1c][0x34],16 [0x1d][0x34],17 [0x1e][0x34],18 [0x1f][0x34],19 [0x20][0x34],20 [0x19][0x35],21 [0x2][0x32],22 [0x1a][0x35],23 [0x1b][0x35],24 [0x3][0x24],25 [0x3][0x25],26 [0x3][0x26],27 [0x1c][0x35],28 [0x3][0x27],29 [0x5][0x12],30 [0x3][0x28],31 [0x5][0x14],32 [0x5][0x16],33 [0x1d][0x35],34 [0x5][0x18],35 [0x5][0x1a],36 [0x3][0x29],37 [0x2][0x33],38 [0x3][0x2a],39 [0x3][0x2b],40 [0x5][0x1c],41 [0x7][0x8],42 [0x3][0x2c],43 [0x3][0x2d],44 [0x1e][0x35],45 [0x1f][0x35],46 [0x3][0x2e],47 [0x20][0x35],48 [0x19][0x36],49 [0x1a][0x36],50 [0x1b][0x36],51 [0x1c][0x36],52 [0x1d][0x36],53 [0x1e][0x36],54 [0x1f][0x36],55 [0x20][0x36],56 [0x3][0x2f]
1849,"Nuage de spores","",405,3,0,0,2812,2813,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,40,0,true,0,0,0,0,0,false,0,150,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1850,"Crachat morbide","",405,4,0,0,2738,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,0,0,true,0,0,0,0,0,false,0,60,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1851,"Explosion de spores","",405,3,130,109,2745,2746,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,40,0,true,0,0,0,0,0,false,30,150,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1852,"Mucus purulent","",405,3,0,0,2747,2748,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,true,0,0,0,0,0,false,0,150,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1853,"Attaque","",405,4,0,0,2692,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1854,"Inhalation","",405,4,0,0,2737,1875,0,-1,0,40,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1855,"Aquasouffle","",405,3,0,0,2695,2696,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,10,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1856,"Coup caudal","",405,3,0,0,2697,2698,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,10,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1857,"Écaille transperçante","",405,4,0,0,2699,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1858,"Inondation","",405,3,0,0,2700,1875,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
1859,"Inondation","",405,3,0,0,2701,2702,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1860,"Charge physique","",405,3,0,0,2705,2706,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,30,10,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1861,"Piqué tournant","",405,3,0,0,1222,2732,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,46,16,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1862,"Tir tétanisant","",405,4,0,0,2709,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,true,1,0,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1863,"Déluge putride","",405,3,0,0,2710,2711,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,false,true,3,8,0,true,0,0,0,0,0,false,0,60,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1864,"Hydro-coup","",405,4,130,109,2712,2713,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,25,0,0,5,6,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
1865,"Tempête d'effroi","",405,4,130,109,2714,2715,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,true,2,6,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
1866,"Ablution fatale","",405,2,130,109,2716,2717,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,40,0,true,0,0,0,0,0,false,35,300,0,5,7,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0
1867,"Vague rugissante","",405,3,0,0,2718,2719,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
1868,"Vague rugissante","",405,3,0,0,2720,2721,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1869,"Piqué tournant","",405,3,0,0,2731,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,46,16,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
1870,"Absorption d'éther","",405,4,0,0,2722,1875,0,-1,0,50,false,true,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1871,"Éclaboussement","",405,4,0,0,3110,3111,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,50,0,true,2,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1872,"Raz-de-marée","",405,4,0,0,2725,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,60,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1873,"Chute grandiose","",405,3,0,0,2728,2729,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,2,8,0,true,0,0,0,0,0,false,30,0,0,5,6,0,0,0,0,0,false,false,44,false,false,false,false,true,true,false,false,true,0
1874,"Ruine","",405,2,100,85,495,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,10,30,0,5,7,0,0,0,0,1,true,false,0,false,false,false,true,true,true,false,false,true,0
1875,"Obscurité","",405,2,106,109,2280,2349,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,10,100,0,5,7,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0
1876,"Onde terrifiante","",405,3,0,0,2736,1875,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
1877,"Onde terrifiante","",405,3,0,0,3053,3054,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,false,2,2,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1878,"Onde terrifiante","",405,3,0,0,3055,3056,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,false,2,3,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1879,"Onde terrifiante","",405,3,0,0,3057,3058,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1880,"Maléfice du néant","",405,4,0,0,2963,2964,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,false,6,60,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1881,"Pavor nocturnus","",405,4,0,0,2977,2978,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,true,true,2,10,0,true,0,0,0,0,0,false,0,30,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1882,"Attaque","",405,1,0,0,2967,2968,0,-1,0,9,false,false,false,true,false,false,false,false,false,0,true,true,3,9,0,true,0,0,0,0,0,false,0,30,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1883,"Camisado","",405,3,0,0,2969,1875,0,-1,0,6,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,150,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1884,"Cauchemar","",405,3,130,109,2970,2971,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,2,50,0,true,0,0,0,0,0,false,40,200,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1885,"Scorbut","",405,3,0,0,2890,1875,0,-1,0,6,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,50,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1886,"Piège mortel","",405,3,130,109,2891,2892,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,3,0,true,0,0,0,0,0,false,25,300,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
1887,"Déverrouillage","",405,3,0,0,2834,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,5,0,true,2,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1888,"透明：悪魔の扉：吸い込み","",405,4,0,0,2882,2883,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,50,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1889,"Maléfice du néant","",405,4,0,0,2963,2964,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,false,6,60,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1890,"Graviballe","",405,3,132,109,2979,1875,0,-1,0,40,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,20,50,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1891,"Gravitation critique","",405,3,0,0,2965,2966,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,8,0,true,0,0,0,0,0,false,0,150,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1892,"Nocto-bouclier","",405,4,0,0,2972,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,30,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1893,"Mauvais présage","",405,4,134,109,2749,2750,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,6,50,0,true,10,426,0,0,0,false,150,300,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1894,"Terreur ultime","",405,3,130,109,2973,2974,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,20,0,true,0,0,0,0,0,false,40,400,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1895,"Terreur nocturne","",405,4,130,109,2975,2976,0,-1,0,40,false,false,false,false,false,false,true,false,false,0,true,true,2,8,0,true,0,0,0,0,0,false,30,400,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
1896,"Poussière érosive","",405,4,0,0,2814,2815,0,-1,0,10,true,false,false,false,false,false,false,false,false,0,false,true,3,10,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1897,"Exuviation","",405,4,0,0,2816,2817,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,false,0,0,0,0,0,false,0,150,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1898,"Poussière empoisonnée","",405,4,130,109,2818,2819,0,-1,0,10,true,false,false,false,false,false,false,false,false,0,false,true,3,10,0,true,0,0,0,0,0,false,25,300,0,5,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0
1899,"Piqué vif","",405,4,0,0,2832,2833,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1900,"Vent orageux","",405,3,0,0,2827,2828,0,-1,0,12,false,false,false,true,false,false,false,false,false,0,true,true,3,12,0,true,0,0,0,0,0,false,0,150,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1901,"Envol","",405,4,0,0,2831,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1902,"Onde lugubre","",405,3,130,109,2829,2830,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,50,0,true,0,0,0,0,0,false,35,300,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1903,"Volée pestilentielle","",405,3,130,109,2823,2824,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,false,3,12,0,true,0,0,0,0,0,false,30,600,0,5,7,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true,0
1904,"Regard corrosif","",405,3,130,109,2825,2826,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,40,5,true,0,0,0,0,0,false,25,0,0,5,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0
1905,"Poussière explosive","",405,4,0,0,2820,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,10,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1906,"Canon","",405,4,0,0,2821,2822,0,-1,0,30,false,false,false,true,false,false,false,false,false,0,true,true,2,2,0,true,0,0,0,0,0,false,0,100,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1907,"Transpercement mortel","",405,3,130,0,1115,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1908,"Griffe","",405,3,0,0,2740,2741,0,-1,0,6,false,false,false,true,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,0,30,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1909,"Injure","",405,4,130,109,2742,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,10,150,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1910,"Agitation frénétique","",405,3,130,109,2743,2744,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,3,0,true,0,0,0,0,0,false,25,60,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
1911,"Venin","",405,3,0,0,2886,2887,0,-1,0,10,false,false,false,true,false,false,false,false,false,0,true,true,3,10,0,true,0,0,0,0,0,false,0,300,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1912,"Sphère de maléfice","",405,4,0,0,2888,2889,0,-1,0,30,false,false,false,true,false,false,false,false,false,0,true,true,2,3,0,true,0,0,0,0,0,false,0,100,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1913,"Rayon de la mort","",405,3,0,0,2980,1875,0,-1,0,6,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1914,"Œil néfaste","",405,3,130,109,2981,2982,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,3,0,true,0,0,0,0,0,false,25,60,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
1915,"Tissage","",405,4,0,0,2983,1875,0,-1,0,40,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,150,0,0,0,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true,0
1916,"OmniParalysie III","",405,2,130,109,2984,2985,0,-1,0,30,false,false,false,true,false,false,false,false,false,0,true,true,2,6,0,true,0,0,0,0,0,false,50,300,0,5,7,0,0,0,0,0,true,false,0,false,true,false,true,true,true,false,false,true,0
1917,"Reflet d'eau","",405,4,0,0,2920,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1918,"Affolement","",405,3,0,0,3069,3072,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,10,0,2,7,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true,0
1919,"Charge d'épaule","",405,3,0,0,3078,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,180,0,3,7,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true,0
1920,"Charge gobeline","",405,3,0,0,3074,1875,0,-1,0,6,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,10,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1921,"Lancer de bombe","",405,3,130,109,3075,3080,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,true,true,2,6,0,true,0,0,0,0,0,false,30,60,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
1922,"Tir précis","",405,3,132,109,3076,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,13,120,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1923,"Explosion","",405,3,0,0,3091,3092,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,50,3,true,0,0,0,0,0,false,25,10,0,5,1,0,0,0,0,0,false,false,2,false,false,false,false,false,true,false,false,true,0
1924,"Rafale d'épines","",405,3,0,0,3070,3073,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,2,50,0,true,0,0,0,0,0,false,0,100,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1925,"","",405,0,0,0,3071,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
1926,"Lancer de tonneau","",405,0,0,0,3077,3081,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,1,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1927,"Explosion céruléenne","",405,3,0,0,3093,3094,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,8,0,true,0,0,0,0,0,false,0,10,0,5,1,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
1928,"Bousculade","",405,0,0,0,3082,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
1929,"Charge d'épaule","",405,3,0,0,3079,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,2,2,0,true,0,0,0,0,0,false,0,10,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1930,"Attaque","",405,1,0,0,3083,3089,0,-1,0,6,true,false,false,false,false,false,false,false,false,0,true,true,4,6,5,true,0,0,0,0,0,false,0,10,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1931,"Lancer de flammes","",405,3,130,109,3084,3090,0,-1,0,6,true,false,false,false,false,false,false,false,false,0,true,false,3,8,0,true,0,0,0,0,0,false,0,10,0,5,1,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0
1932,"Détonation","",405,3,130,109,3119,1875,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,25,10,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
1933,"Tapis de bombes","",405,0,0,0,3087,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
1934,"Atout","",405,0,0,0,3088,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,10,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
1935,"Explosion","",405,3,0,0,3121,3122,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,12,0,true,0,0,0,0,0,false,10,10,0,5,1,0,0,0,0,0,false,false,1,false,false,false,false,false,true,false,false,true,0
1936,"Grosse explosion","",405,3,0,0,3096,3098,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,2,50,0,true,2,0,0,0,0,false,0,10,0,5,1,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
1937,"","",405,0,0,0,1378,3115,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,6,50,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1938,"","",405,0,0,0,1378,3115,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,6,50,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1939,"Forage de cermet","",405,3,0,0,1262,2023,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,6,5,true,0,0,0,0,0,false,0,30,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1940,"Canon-foreur","",405,3,130,109,1261,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,30,5,true,0,0,0,0,0,false,20,50,0,2,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0
1941,"Surcharge","",405,3,130,109,1263,2024,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,20,30,0,5,5,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0
1942,"Délit de fuite","",405,3,0,0,1222,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1943,"Caresse sanglante","",405,3,0,0,2835,2836,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,false,3,8,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1944,"Fouet de ronces","",405,3,0,0,3107,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1945,"Piège floral","",405,3,0,0,2839,2840,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,false,6,45,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1946,"Dévoration","",405,3,0,0,2841,2842,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,false,6,8,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1947,"Crachat","",405,3,130,109,2843,2844,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,0,0,0,0,0,false,30,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1948,"Émission visqueuse","",405,3,130,109,2845,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1949,"Bouquet mildiousé","",405,3,130,109,2846,3105,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,100,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1950,"Tempête de feuilles","",405,3,130,109,2847,2848,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,50,0,true,0,0,0,0,0,false,30,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1951,"Tempête de feuilles","",405,3,0,0,2893,2894,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,50,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1952,"Nuée","",405,3,130,109,2849,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
1953,"Pluie acide","",405,3,130,109,2896,2897,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,25,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,false,true,true,false,false,true,0
1954,"Pestilence nauséabonde","",405,3,0,0,2851,2852,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,45,12,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
