Index,0 [0x0][0x0]
13104,"プレイ可能な残り時間がないため、ゲームを開始できません。"
13200,"Alle Welten werden gerade gewartet. Versuche bitte, dich später wieder einzuloggen."
13201,"Die Serverdaten konnten nicht ermittelt werden. Versuche bitte, dich später wieder einzuloggen."
13202,"Auf dieser Welt können momentan keine neuen Charaktere erschaffen werden."
13203,"Mit deinem momentanen Dienst-Account kannst du keine weiteren Charaktere erschaffen."
13204,"Mit deinem momentanen Dienst-Account kannst du auf dieser Welt keine weiteren Charaktere erschaffen."
13205,"Der Zugang zu dieser Welt ist momentan beschränkt. Warte bitte etwas und versuch es dann wieder. "
13206,"Diese Welt ist momentan voll. Spieler auf der Warteliste: <value>"
13207,"Du bist noch im Spiel eingeloggt. Hab noch einen Augenblick Geduld, bis der Logout-Prozess abgeschlossen ist. Bei wiederkehrenden Problemen wende dich bitte an den Kundendienst."
13208,"Der Name deines Charakters wurde nicht rechtzeitig registriert. Bitte versuch es erneut."
13209,"Für diesen Dienst-Account ist noch kein Abonnement von FINAL FANTASY XIV registriert. Um spielen zu können, muss erst die Registrierung mit Hilfe des Codes in der Spielpackung abgeschlossen sein. Auch Spieler mit Frühzugriff müssen sich nach dem 30. August registrieren. Besuche dazu bitte die FINAL FANTASY XIV Mogry-Station (http://sqex.to/Msp)."
13210,"Für diesen Dienst-Account ist kein Abonnement von FINAL FANTASY XIV registriert. Um spielen zu können, musst du erst im PlayStation®Store die Download-Version des Spiels erwerben oder den Promotion-Code aus der Packung von FINAL FANTASY XIV eingeben. Um die Registrierung vorzunehmen, beende bitte das Spiel und benutze den XMB™-Browser, um die FINAL FANTASY XIV Mogry-Station (http://sqex.to/Msp) zu besuchen."
13211,"Deine Charakterdaten werden gerade auf eine andere Welt transferiert. Das kann einige Minuten dauern. Bitte versuch dich später noch einmal einzuloggen."
13212,"Du hast die Obergrenze an Charakteren erreicht, die du an einem Tag erschaffen kannst."
13213,"Für diesen Dienst-Account ist kein Abonnement von FINAL FANTASY XIV registriert. Um spielen zu können, musst du erst im PlayStation®Store die Download-Version des Spiels erwerben oder den Promotion-Code aus der Packung von FINAL FANTASY XIV eingeben. Um die Registrierung vorzunehmen, schließe bitte die Anwendung und benutze den Browser, um die FINAL FANTASY XIV Mogry-Station (http://sqex.to/Msp) zu besuchen."
14000,"Ein Systemfehler ist aufgetreten."
14001,"Ein Systemfehler ist aufgetreten."
15000,"Ein Systemfehler ist aufgetreten."
15001,"Ein Systemfehler ist aufgetreten."
15002,"Ein Systemfehler ist aufgetreten."
16000,"Die Verbindung zum Server wurde unterbrochen."
16001,"Die Systemdaten wurden nicht gefunden. Du wirst zum Launcher  zurückgesetzt. Drück die PS-Taste, um das Spiel zu beenden."
16002,""
