Index,0 [0x19][0x4],1 [0x0][0x0]
479,false,"Der Sonnenweg ist sicher!"
480,false,"Kweeeh?"
481,false,"Ja, aber wie schaut's mit unseren Profiten aus?"
482,false,"Wenn die Dame Sonnenzitronen wünscht, dann besorgst du ihr Sonnenzitronen!"
483,false,"Ich kann mich nicht dran erinnern, so viele Lalafell-Linsen bestellt zu haben!"
484,false,"Die Preise werden bis zur Achten Ära des Lichts nie mehr so niedrig sein!"
485,false,"Könnten Sie uns vielleicht einen Rabatt geben?"
486,false,"Das ist ganz schön happig nur für drei Taschen."
487,false,"Einen wird schon niemand vermissen ..."
488,false,"Ich betreibe hier ein Geschäft, werte Dame, kein Armenhaus."
489,false,"Bezahl den Mann einfach. Wir haben nicht den ganzen Tag Zeit."
490,false,"Ich hätte die sechste Flasche Wein vielleicht doch weglassen sollen!"
491,false,"Es scheint alles in Ordnung zu sein."
492,false,"Ich versteh nicht, warum man <i>stehen</i> sollte, um Wache zu stehen."
493,false,"Hier ist der Zutritt verboten. Tritt zurück, <if:Mädel/Junge>."
494,false,"Hab gesehen, wie der alte Müller sein Zelt abgebaut hat ..."
495,false,"Der wäre schon der Dritte, der hier diese Woche abhaut ..."
496,false,"Nix zu verkaufen hier."
497,false,"未使用：荒：会話00296"
498,false,"…店はやってないぜ"
499,false,"未使用：荒：会話00298"
500,false,"未使用：荒：会話00299"
501,false,"未使用：荒：会話00300"
502,false,"W-Warum machen die das?"
503,false,"<schnauf>"
504,false,"<keuch>"
505,false,"Jemand muss diese Typen aufhalten!"
506,false,"Wie schrecklich!"
507,false,"D-Die Victory ...!"
508,false,"Verdammte Piraten ..."
509,false,"H-Hiiilfeeeeee!"
510,false,"O-Oh ..."
511,false,"Es reicht einfach nie ..."
512,false,"未使用：海：会話00011"
513,false,"未使用：海：会話00012"
514,false,"未使用：海：会話00013"
515,false,"Dann sieh zu, dass es erledigt wird."
516,false,"未使用：海：会話00015"
517,false,"未使用：海：会話00016"
518,false,"未使用：海：会話00017"
519,false,"Erzähl den Quatsch mal dem Gildenmeister."
520,false,"未使用：海：会話00019"
521,false,"Im Sommer bin ich hier der Boss auf den Trockendocks."
522,false,"Ihr habt den richtigen Mann für den Job ausgewählt!"
523,false,"未使用：海：会話00022"
524,false,"未使用：海：会話00023"
525,false,"未使用：海：会話00024"
526,false,"未使用：海：会話00025"
527,false,"Na,  das nenn ich mal ordentlich Holz vor der Hütte!"
528,false,"未使用：海：会話00027"
529,false,"未使用：海：会話00028"
530,false,"Könnte den Leuten den ganzen Tag bei der Arbeit zusehen."
531,false,"未使用：海：会話00030"
532,false,"未使用：海：会話00031"
533,false,"未使用：海：会話00032"
534,false,"未使用：海：会話00033"
535,false,"Ah, der Duft des Meeres!"
536,false,"Hör auf zu quasseln und hilf mir bei der Suche, dann finden wir den Mann auch."
537,false,"Suchst du nach Arbeit? Das Büro ist weiter unten."
538,false,"未使用：海：会話00037"
539,false,"Wow, <i>das</i> ist mal ein schönes Ding."
540,false,"Was weißt du schon von Schönheit?"
541,false,"未使用：海：会話00040"
542,false,"未使用：海：会話00041"
543,false,"未使用：海：会話00042"
544,false,"未使用：海：会話00043"
545,false,"Noch ein paar Tage in der Sonne und sie sind verarbeitungsfertig."
546,false,"Verfluchte Ratten!"
547,false,"Haben sie mal wieder an deinem Hintern genagt?"
548,false,"未使用：海：会話00047"
549,false,"Oi! Wo sollen diese Nägel hin, Kumpel?"
550,false,"Dann müssen wir ihm mal ein wenig davon einhämmern!"
551,false,"Dieser neue Typ hat nicht einen Funken Verstand im Hirn!"
552,false,"Zu Befehl, Eure Hoheit."
553,false,"Bring die Säcke ins Lagerhaus. Und hör auf, mir auf den Hintern zu starren."
554,false,"Frisches Obst! Esst mehr frisches Obst!"
555,false,"Bestes Gebräu direkt aus dem Bierhafen! Tretet heran, probiert einen Schluck!"
556,false,"Ach, die wachsen schon wieder nach."
557,false,"Die Flammen haben all meine Haare versengt!"
558,false,"Man sollte meinen, dass 30 Kisten Teer mehr als genug wären."
559,false,"Wo zu den Sieben Höllen bleibt meine verdammte Fähre!?"
560,false,"Halt den Rand und beweg deinen Hintern."
561,false,"未使用：海：会話00060"
562,false,"未使用：海：会話00061"
563,false,"Jemand sollte das dem armen Seewolf sagen."
564,false,"Für heute legt hier kein Boot mehr ab."
565,false,"Ich hab keine Lust mehr, den ganzen Tag leckende Galeeren zu reparieren."
566,false,"Aye! Wann arbeiten wir endlich an der <i>Victory</i>?"
567,false,"Lass das nicht Mimidoa hören!"
568,false,"未使用：海：会話00067"
569,false,"未使用：海：会話00068"
570,false,"未使用：海：会話00069"
571,false,"未使用：海：会話00070"
572,false,"So einen Kahn hab ich noch nie gesehn."
573,false,"Ich schwör, wenn er mich noch mal anfasst, hacke ich ihm die Hand ab!"
574,false,"Das ist nicht alles, was man abhacken sollte!"
575,false,"Der verdammte Mistkerl ist schon wieder zu spät!"
576,false,"Oder einfach nur früh dran für die Schicht morgen."
577,false,"Was du <i>brauchst</i>, ist weniger Bier."
578,false,"Ich brauche einen Kutter, damit ich mir die Welt anschauen kann."
579,false,"未使用：海：会話00078"
580,false,"未使用：海：会話00079"
581,false,"未使用：海：会話00080"
582,false,"Bist du sicher, dass es nicht nur dein Spiegelbild war?"
583,false,"Hahaha!"
584,false,"Direkt dort drüben habe ich einen Sahagin gesehn. Ich schwör!"
585,false,"未使用：海：会話00084"
586,false,"Ich denke, das muss fürs Erste reichen."
587,false,"未使用：海：会話00086"
588,false,"未使用：海：会話00087"
589,false,"未使用：海：会話00088"
590,false,"未使用：海：会話00089"
591,false,"未使用：海：会話00090"
592,false,"未使用：海：会話00091"
593,false,"Aus dem Weg!"
594,false,"未使用：海：会話00093"
595,false,"未使用：海：会話00094"
596,false,"未使用：海：会話00095"
597,false,"未使用：海：会話00096"
598,false,"未使用：海：会話00097"
599,false,"未使用：海：会話00098"
600,false,"未使用：海：会話00099"
601,false,"未使用：海：会話00100"
602,false,"未使用：海：会話00101"
603,false,"未使用：海：会話00102"
604,false,"未使用：海：会話00103"
605,false,"未使用：海：会話00104"
606,false,"Die Kiste hier stinkt nach verfaultem Fisch und altem Teer."
607,false,"Nu pack das Ding schon an, du alte Heulsuse!"
608,false,"Beim Auge des Leviathan! Was ham die denn hier reingepackt!?"
609,false,"Ach, hör schon auf zu schnacken!"
610,false,"未使用：海：会話00109"
611,false,"未使用：海：会話00110"
612,false,"未使用：海：会話00111"
613,false,"Siehst du nicht, dass ich arbeite?"
614,false,"Mist, ich komm nicht dran!"
615,false,"Dieser Wein schmeckt nach Pisse!"
616,false,"Das erklärt dann wohl deinen Mundgeruch!"
617,false,"Was? Meine Gil sind dir wohl nicht gut genug?!"
618,false,"Das wären sie ... wenn du welche <i>hättest</i>!"
619,false,"Dann mal los."
620,false,"Kann ich nicht sagen. Aber ich werd's trotzdem versuchen."
621,false,"Ist das machbar?"
622,false,"Es wird nicht weniger heiß, wenn du so mit der Hand rumfuchtelst."
623,false,"Ich hätte Mandoline lernen sollen ..."
624,false,"Wir liegen schon eine Woche hinter dem Zeitplan zurück."
625,false,"Der Vorarbeiter wird uns gehörig den Marsch blasen."
626,false,"Ich schaff's einfach nicht!"
627,false,"Komm schon, noch einen Versuch!"
628,false,"Du hast nicht schon wieder die Freibriefe vergessen, oder?"
629,false,"Hinter diesem Tor liegt Kelchkuppe. Von meinem mickrigen Sold kann ich mir da allerdings nie 'ne Unterkunft leisten."
630,false,"Wo hast du nur diese Tunika gefunden?"
631,false,"Bei Fen Yll, natürlich!"
632,false,"Pah! Ich hab gesehen, wie du sie von einem Stand im Steinwurf-Slum gemopst hast!"
633,false,"Wo hat er bloß diesen Brief versteckt?!"
634,false,"Meine Mama hat mir gesagt, ich soll hier warten, während sie diesen Mann trifft. Ich hab Hunger ..."
635,false,"Wo könnten wir denn sonst hin?"
636,false,"Hier ist eine Stimmung wie auf dem Friedhof."
637,false,"Die sind alle so toll.\nIch kann mich einfach nicht entscheiden!"
638,false,"Verzieh dich! Leute wie dich kann ich hier nicht gebrauchen."
639,false,"Nimm deine Schmutzgriffel von der Ware weg, du!"
640,false,"Womit kann ich dienen?"
641,false,"Nur noch ein bisschen\nnäher ..."
642,false,"Und dadurch könnte man die Produktivität verdreifachen!"
643,false,"Ich wache über meinen Herrn, während er die Dampframmen inspiziert."
644,false,"Du gehst besser ... jetzt."
645,false,"Und wenn sich die Messingklinge dann umdreht ..."
646,false,"Pssst! Nicht so laut!"
647,false,"Kann mal jemand den Lärm abstellen!?"
648,false,"Es gibt genug andere Kisten, mein Freund!"
649,false,"Nun, vielleicht hättest du die letzte Buddel weglassen sollen."
650,false,"Unmöglich! Ich habe sie heute morgen selbst eingestellt!"
651,false,"Diese Kiste sollte einen ganzen Mond lang halten!"
652,false,"Ich glaube die Zahnräder werden allmählich langsamer."
653,false,"Zurück an die Arbeit, oder ich ziehe dir noch mal 100 Gil vom Lohn ab!"
654,false,"Sir! Sofort, Sir!"
655,false,"Ein fahrender Sänger hat mir die Pfeife hier gegeben."
656,false,"Zahnradputzen ist von Nutzen!"
657,false,"Du hast gesagt, ich würde fünfzig pro Ladung kriegen!"
658,false,"Die fühlen sich leichter an als sie sollten ..."
659,false,"Hier quietscht's und rappelt's an allen Enden ..."
660,false,"Beweg deinen Hintern, damit ich das Teil hier abstellen kann."
661,false,"Aua! Mein Rücken ..."
662,false,"Das war letzte Woche. Heute kann ich dir sechs anbieten."
663,false,"Dreißig Kisten, im Morgengrauen angeliefert. Genau wie bestellt."
664,false,"Nun bezahl schon, sonst wird's hier ungemütlich."
665,false,"Nein, nein! Das geht so nicht! Die Räder müssen sofort ersetzt werden!"
666,false,"未使用666"
667,false,"未使用667"
668,false,"Und der Minenarbeiter sagte: „Ich habe doch gar keine Tochter!“"
669,false,"Nö. Ich versteh's immer noch nicht."
670,false,"Ist es das, was ich glaube?"
671,false,"Du kriegst nicht einen Gil mehr als vereinbart!"
672,false,"Du bist eine volle Glocke früher hier. Das sollte hundert extra wert sein."
673,false,"Genug jetzt! Alle beide!"
674,false,"Nach der Brücke ist es nur noch eine viertel Glocke bis nach Horizont."
675,false,"Jenseits dieses Weges befindet sich das zentrale Thanalan."
676,false,"Der Lagerplatz will wohl überlegt sein!"
677,false,"Ich bezahle euch beide nicht fürs Rumstehen! Bewegt euch!"
678,false,"Wie lange dauert das denn noch?"
679,false,"<schnarch>"
680,false,"Ihr habt eure Befehle!"
681,false,"Du hast doch gehört, was der letzten Gruppe zugestoßen ist!"
682,false,"Aber wir haben doch keine andere Wahl."
683,false,"Die Bergbau AG entscheidet, wer passieren darf."
684,false,"Weiter hinten ist's gefährlich, sieh dich vor!"
685,false,"Hach, ich könnte stundenlang so hier rumstehen!"
686,false,"Bei Thal, das ist schwerer als ein Auerochse!"
687,false,"Zzz ... Zzz ... Zzz ...\nZzz ... Raaa? Zzz ..."
688,false,"Keine besonderen Vorkommnisse! Äh, zumindest keine, die ich bemerkt hätte."
689,false,"Dir sind doch keine Bestien auf den Fersen, oder?"
690,false,"Du siehst wohlhabend aus. Lass doch mal was von deinem Reichtum hier!"
691,false,"Es wäre eine Todsünde, diese Preise zu ignorieren!"
692,false,"Pass auf, dass du die zulässige Packlast nicht überschreitest, Freundchen!"
693,false,"Immer mit der Ruhe, Kollege!"
694,false,"Pass auf, wo du hinlatschst."
695,false,"Hm? Uns fehlen 'n paar Kisten!"
696,false,"Mann, ist das Ding schwer! Was ha'm die geladen? Gravitas-Zauber?"
697,false,"Jetzt stell dich nicht so an, Geizhals!"
698,false,"Liegt ganz bei dir ..."
699,false,"Nicht wenn dieser Lohengarde ein Wörtchen mitzureden hat."
700,false,"Früher konnte ein Mann vom Kupferabbau gut leben."
701,false,"Diese verdammten Abenteurer machen die Preise kaputt."
702,false,"Seid ihr denn zu gar nichts zu gebrauchen?"
703,false,"Es wird nicht wieder vorkommen!"
704,false,"Vergebt uns!"
705,false,"Entschuldigt, Meister."
706,false,"Fass etwas an und Blutige Steinschleuder hier reißt dir die Arme aus."
707,false,"Du hast nicht zufällig eine Karawane auf dem Weg hierhin gesehn?"
708,false,"Unterschreiben Sie hier ...\nhier ... und hier ...\nOh, und hier."
709,false,"Der Schalter für die Wareninspektion befindet sich hinten."
710,false,"Haben Sie noch etwas mehr Tinte?"
711,false,"Vielleicht könnten ein oder zwei Münzen die Sache beschleunigen."
712,false,"Fünf ... Sechs ... Sieben? Diese betrügerische Ratte!"
713,false,"Schön inner Reihe aufstellen, Freunde! Zeit für die Wareninspektion."
714,false,"Where to next...?"
715,false,"Ganz ruhig. Bin ja fast fertig."
716,false,"未使用"
717,false,"Ganz ruhig. Nur drei Säcke heute."
718,false,"Nicht zu eng, oder, Junge?"
719,false,"Zzz ..."
720,false,"Nie wieder ziehe ich die Reise von Gridania in einem Tag durch."
721,false,"Ich habe ein Auge auf den zwielichtigen Haufen hier!"
722,false,"Hast du was zu trinken?\nNö? Dann zieh Leine."
723,false,"Die schwächsten Hyänen knurren am lautesten."
724,false,"Kweeeh!?"
725,false,"Nun, ich könnte mich von ihm trennen ... für einen anständigen Preis."
726,false,"Einen Vogel wie diesen könnte ich gut gebrauchen."
727,false,"Noch länger und der Kapitän wird uns kielholen!"
728,false,"Du machst dir zu viel Sorgen! Der Kapitän ist Malme weit weg."
729,false,"Zwei Tage!? So lange können wir nicht warten!"
730,false,"Ich schwöre, die verdammte Sonne ist seit der Katastrophe heißer geworden."
731,false,"未使用710"
732,false,"Geschlafen? Quatsch, hab nur kurz meditiert!"
733,false,"Yalik senleh ... ahamat\nzah ... Oder heißt es jah ...?"
734,false,"Schneller, Jungs! Wir haben nicht den ganzen Tag Zeit."
735,false,"Der Eingang muss hier irgendwo sein!"
736,false,"Warum heuern wir nicht ein paar Bengel aus dem Steinwurf-Slum dafür an?"
737,false,"Gib mir mal das ...\nOh, du bist nur <if:'ne Abenteurerin/'n Abenteurer> ..."
738,false,"Ich hätte meine Robe im Ossarium lassen sollen."
739,false,"Ich sehe hier nur einen Haufen Dreck."
740,false,"Ich hoffe, du magst Orobon!"
741,false,"Nur, wenn ich die Augen haben kann!"
742,false,"Das Meer reicht bis zum Strande und dann verläuft's im Sande ..."
743,false,"Ein Fass voller Träume; eine Tasche voller Nichts."
744,false,"Ob der Gestank verschwindet, wenn ich sie noch 'n bisschen länger trocknen lasse?"
745,false,"Wo ist mein Essen, Mädel?!"
746,false,"Kannst es dir gerne selber kochen, mein Lieber!"
747,false,"Lass bloß deinen Vater diesen Unsinn nicht hören!"
748,false,"Wenn ich groß bin, werde ich ein Gourmet!"
749,false,"<i>Eine</i> lausige Nacht im Pökelhaus und mein ganzer Körper stinkt nach Fisch!"
750,false,"Verdammt, meine Köder sind weg!"
751,false,"Hab keine Lust auf 'n weiteren Tag in diesem stinkenden Drecksloch!"
752,false,"Die Winde stehen ungünstig."
753,false,"Ist nicht euer Ernst, oder?"
754,false,"Mimilos Mann ist letzte Nach im Pökelhaus eingeschlafen ..."
755,false,"Und nun erzählt er jedem, er hätte die Nacht mit einer Meerjungfrau verbracht!"
756,false,"Muwahaha!"
757,false,"Wer sagt denn, dass ich einen Mann brauche?"
758,false,"Ich bin mehr Mann als du jemals brauchen wirst, Mädel!"
759,false,"Kweh! Kweeeh!"
760,false,"Ich kann dich bis zum Skorpionen-Treff mitnehmen. Den Rest musst du laufen."
761,false,"Ich benötige eine Eskorte nach Ul'dah."
762,false,"Und ich sage dir, in Limsa sind eine Menge Gil zu machen."
763,false,"Nun, wir werden keine verdienen, solange wir hier rumsitzen."
764,false,"Es gibt in Thanalan genug Gelegenheiten, einen Profit zu machen!"
765,false,"Ich bitte euch nicht, euch zu vertragen, ich <i>befehle</i> es."
766,false,"Es tut mir leid, mein Herr, aber Schakale haben den letzten gefressen."
767,false,"Ich akzeptiere nur einen <i>schwarzen</i> Chocobo."
768,false,"Du willst, dass <i>ich</i> ein Lied über <i>deine</i> Taten singe?"
769,false,"Erzähl mir nicht, du hättest noch nie von Thal Icebound gehört!"
770,false,"未使用：荒：会話00458"
771,false,"♪ Sitze stumm hier in der Bucht, all die Boote ergreifen die Flucht ♪"
772,false,"未使用：荒：会話00460"
773,false,"Lass deine Waffen stecken, oder du bekommst es mit mir zu tun."
774,false,"Nur noch eine ... Runde ..."
775,false,"Da verträgt meine Mutter ja mehr als du!"
776,false,"Was faselt der Saufkopf da? Er hat einen blauen Kanarienvogel gesehen? Ts, manche vertragen einfach nichts ..."
777,false,"未使用：荒：会話00465"
778,false,"Du siehst furchtbar ... nüchtern aus. Nimm dir ein Beispiel an mir!"
779,false,"So wie die Hälfte aller Typen in Eorzea. Oder hattest du mit denen auch was?"
780,false,"Aber er hat deine Augen <i>und</i> deine Nase!"
781,false,"Nein, aber ich würd dich gern auch mal ohne sehen!"
782,false,"Was ist Hast du noch nie 'nen Mann in 'ner Schürze gesehen?"
783,false,"Zieh einen Tisch ran!\nHahahaha!"
784,false,"Das ist keine Milchwurzel!\n(Es sei denn, du suchst nach einer Milchwurzel.)"
785,false,"Macht's dir was aus, mir zu helfen?"
786,false,"Es macht mir in der Tat etwas aus."
787,false,"Wunderwerke aus Übersee; und sie können schon bald euch gehören!"
788,false,"Benötigen Sie etwas für die Überfahrt, swPlayerGender(werter Herr,werte Dame)>?"
789,false,"Einst gab es mal zwei Monde ... Ja, so war das."
790,false,"Glaubst du, das hätte ich schon vergessen?"
791,false,"Kannst du aufhören, mich zu unterbrechen? Jetzt muss ich wieder von vorn anfangen!"
792,false,"Die Säcke, mein Herr. Wo..."
793,false,"Der Gipfel dort drüben. Das ist O'Ghomoro."
794,false,"Der Kapitän sagt, er habe nichts gefunden."
795,false,"Aber ich hatte den Ring noch, als wir in Limsa an Bord gingen."
796,false,"Komm, Schatz. Ich kauf dir in Ul'dah einen neuen."
797,false,"Es schien mir ein guter Ort zu sein, um Abschied zu nehmen."
798,false,"Hier sind wir uns zum ersten Mal begegnet ..."
799,false,"未使用：荒：会話00487"
800,false,"Nein."
801,false,"Kannst du mir versichern, dass meine Kiste heil ankommt?"
802,false,"Dies ist ein <i>äußerst</i> wichtiger Felsen. Enorm wichtig!"
803,false,"Das meinst du nicht ernst!"
804,false,"Der Große stinkt nach Stiefeln und Bier."
805,false,"Wir sollte die beiden da drüben in unsere Gruppe einladen."
806,false,"Ich hab's doch schon gesagt ... Ich habe keine Gil."
807,false,"Du lügst uns auch nicht an, oder?"
808,false,"Wir wollen doch nicht, dass deiner hübschen Frau etwas zustößt ..."
809,false,"Hast du ein Problem damit?"
810,false,"Er ist mein Partner."
811,false,"Willkomen in der Bucht des Abensterns."
812,false,"Entfern dich nicht zu weit von der Stadt ... wenn dir dein Leben lieb ist."
813,false,"未使用：荒：会話00501"
814,false,"未使用：荒：会話00502"
815,false,"<if:Hallo, wen haben wir denn\nhier? Wenn du Arbeit suchst,\nhätte ich da vielleicht was./Du hast ein Auge auf\nmeine Hübschen geworfen,\noder? Pass ja auf.>"
816,false,"Mein Herr sagt, ich darf nicht sprechen. Oh ..."
817,false,"Mein Herr ist ein gütiger Mann ..."
818,false,"Lalala ♪"
819,false,"Ohohoh ♪"
820,false,"Ahahah ♪"
821,false,"Nicht denken! Füüüühlen!"
822,false,"未使用：荒：会話00510"
823,false,"Weitermachen."
824,false,"Sir!"
825,false,"Sir!"
826,false,"未使用：荒：会話00514"
827,false,"Arrrgh!"
828,false,"未使用：荒：会話00516"
829,false,"Ist das alles? Und du schimpfst dich einen Roegadyn!"
830,false,"Warum habt ihr aufgehört!? Ich hab doch gesagt, jeder zehn!"
831,false,"Hast du was gesagt, Dhalmel-Beinchen?"
832,false,"Das ist nicht fair! Seine Beine sind halb so groß wie meine!"
833,false,"Schneller! Schneller!"
834,false,"Schneller!"
835,false,"Willst du da bloß rumstehen? Tanz!"
836,false,"Haste mal 'n Gil für mich?"
837,false,"Hast du was zu essen?"
838,false,"Hehe, die nächste Ernte wird uns ein ordentliches Sümmchen einbringen! "
839,false,"Mhm, aus den Würmern werd ich ein leckeres Süppchen kochen!"
840,false,"Wenn du einer von Quiverons Leuten bist, dann schwirr ab. Mit euren krummen Dingern will ich nichts zu tun haben."
841,false,"Langsam scheint mir der Vorschlag mit dem Mistfliegensalat gar nicht mehr so unabwegig ..."
842,false,"未使用"
843,false,"未使用"
844,false,"Die Kräuter haben's echt in sich, kannste mir glauben!"
845,false,"Bringt das Zeug unauffällig unter die Leute, hört ihr?"
846,false,"未使用"
847,false,"未使用"
848,false,"未使用"
849,false,"I-Ist alles völlig legal, was wir hier tun! Ehrlich!"
850,false,"未使用850"
851,false,"Noch 'ne Flasche, mein Freund?"
852,false,"Ich hab mal wieder Rücken, aber so was von!"
853,false,"Pah, frag mal meine Hüfte, die redet schon seit drei Jahren nicht mehr mit mir."
854,false,"未使用854"
855,false,"未使用855"
856,false,"Ein Königreich für 'nen Badezuber!"
857,false,"Ich sag's dir, wir müssen tiefer rein!"
858,false,"Ich hab aber keine Lust auf Grubengas."
859,false,"Das letzte Glas war eins zu viel ... Örks ..."
860,false,"Hier drinnen lässt's sich aushalten ..."
861,false,"Solange du dir die Schuhe nicht ausziehst schon ..."
862,false,"Wenn ich den erwische, der wieder die ganzen Mullbuletten aufgefuttert hat!"
863,false,"未使用863"
864,false,"Worauf du dich verlassen kannst."
865,false,"Die Wüste da unten steckt voller Gefahren."
866,false,"未使用866"
867,false,"未使用867"
868,false,"未使用868"
869,false,"未使用869"
870,false,"Mann, meine Schultern ... Kennste 'n guten Masseur?"
871,false,"Ja, meine Alte, aber die leih ich dir bestimmt nicht aus."
872,false,"Ein Grenzer muss seine, äh, Grenzen kennen! Jawohl!"
873,false,"Du hast hier nichs zu suchen."
874,false,"Hast du was zu verzollen?"
875,false,"Jawohl, Sir!"
876,false,"未使用876"
877,false,"Braver Junge ..."
878,false,"未使用878"
879,false,"Soso ..."
880,false,"Kein Problem, ich bieg das schon hin."
881,false,"Ich hab mich auf mein Schwert gesetzt und jetzt ist 'ne Delle drin."
882,false,"未使用882"
883,false,"未使用883"
884,false,"Jawohl, Sir!"
885,false,"Jede Unachtsamkeit kann hier den Tod bedeuten!"
886,false,"未使用886"
887,false,"Da drinnen kannste deine Gil loswerden."
888,false,"Pass gut auf, wenn du dich vom Camp entfernst."
889,false,"Hab ich mir das Rascheln bloß eingebildet?"
890,false,"Gut, dass ich morgen keine Nachtwache habe."
891,false,"未使用891"
892,false,"未使用892"
893,false,"未使用893"
894,false,"未使用894"
895,false,"未使用895"
896,false,"未使用896"
897,false,"未使用897"
898,false,"Hier scheint alles in Ordnung zu sein ..."
899,false,"未使用899"
900,false,"未使用900"
901,false,"未使用901"
902,false,"未使用902"
903,false,"未使用903"
904,false,"Man kann nie wissen, wann die Garlear wieder zuschlagen."
905,false,"Man sollte essen, solange man noch kann. Meine ... <mampf> ... Meinung!"
906,false,"Kaum was zu erkennen in diesem Dunst ..."
907,false,"未使用907"
908,false,"Wir müssen auf der Hut sein."
909,false,"未使用909"
910,false,"未使用910"
911,false,"未使用911"
912,false,"未使用912"
913,false,"未使用913"
914,false,"未使用914"
915,false,"未使用915"
916,false,"未使用916"
917,false,"Ich könnt mal wieder 'n Kämpfchen vertragen."
918,false,"Nur zu, mein Freund, die Garlear hocken gleich nebenan."
919,false,"未使用919"
920,false,"未使用920"
921,false,"未使用921"
922,false,"未使用922"
923,false,"未使用923"
924,false,"未使用924"
925,false,"Diese Ruhe behagt mir überhaupt nicht ..."
926,false,"Du bewegst dich zu schwerfällig, Kleiner!"
927,false,"Weg da!"
928,false,"Wann die Garlear wohl angreifen?"
929,false,"未使用929"
930,false,"未使用930"
931,false,"Mist, wär ich doch nur nicht zu eitel für 'ne Brille! So erkennt man ja gar nichts."
932,false,"Vorsicht ist die Mutter der Porzellankiste."
933,false,"Hier draußen herrscht jeden Tag Krieg ..."
934,false,"Hm, keine besonderen Vorkommnisse ..."
935,false,"未使用935"
936,false,"未使用936"
937,false,"未使用937"
938,false,"未使用938"
939,false,"Betreten verboten, <if:Süße/Kumpel>."
940,false,"未使用940"
941,false,"Als von leitender Position in der Armee die Rede war, hab ich ehrlich gesagt nicht an Buchführung gedacht."
942,false,"未使用942"
943,false,"Ich bin verdammt geladen, also lass mich lieber in Ruhe!"
944,false,"未使用944"
945,false,"未使用945"
946,false,"未使用946"
947,false,"Wenigstens hab ich noch Haare, Witzbold!"
948,false,"Du solltest deinen Frisör verklagen!"
949,false,"Ich könnt das stundenlang tun, weißt du? Ach was, ich tu's einfach stundenlang!"
950,false,"未使用950"
951,false,"In Ordnung, alles an seinem Platz!"
952,false,"未使用952"
953,false,"Hält sich in Grenzen ..."
954,false,"未使用954"
955,false,"Und? Gute Ausbeute?"
956,false,"未使用955"
957,false,"未使用956"
958,false,"未使用957"
959,false,"未使用958"
960,false,"未使用959"
961,false,"未使用960"
962,false,"未使用961"
963,false,"未使用962"
964,false,"未使用963"
965,false,"未使用964"
966,false,"Scheint alles in Ordnung zu sein."
967,false,"Was ist das für ein Gefuchtel, Männer?! Wir sind hier nicht bei 'ner Putzkolonne!"
968,false,"未使用968"
969,false,"Jeder Tag ohne Garlear ist ein guter Tag."
970,false,"Ich bin auf Wache, also stör mich bitte nicht."
971,false,"Dies ist die Erdseim-Fabrik."
972,false,"未使用972"
973,false,"未使用973"
974,false,"未使用974"
975,false,"未使用975"
976,false,"未使用976"
977,false,"未使用977"
978,false,"Genau, dreh mal 'n paar Runden. Das könnt ihr Wachhunde doch so gut."
979,false,"He, du wirst hier nicht fürs Rumstehen bezahlt."
980,false,"So langsam könnt sich die Ablösung mal hier blicken lassen ..."
981,false,"未使用：荒：会話00669"
982,false,"未使用：荒：会話00670"
983,false,"未使用：荒：会話00671"
984,false,"未使用：荒：会話00672"
985,false,"未使用：荒：会話00673"
986,false,"未使用：荒：会話00674"
987,false,"未使用：荒：会話00675"
988,false,"未使用：荒：会話00676"
989,false,"未使用：荒：会話00677"
990,false,"未使用：荒：会話00678"
991,false,"未使用：荒：会話00679"
992,false,"未使用：荒：会話00680"
993,false,"未使用：荒：会話00681"
994,false,"未使用：荒：会話00682"
995,false,"未使用：荒：会話00683"
996,false,"未使用：荒：会話00684"
997,false,"Sicher hast du jetzt ein besseres Leben ..."
998,false,"Wie soll ich nur jemals deine Schulden begleichen!?"
999,false,"Auf dass er auf sicherem Wege ins Jenseits geleitet werden möge ..."
1000,false,"Es nimmt und nimmt keine Ende ..."
1001,false,"Lasst diesen Mann den Frieden finden, den er verdient, oh Zwölf!"
1002,false,"Der Tod kann das Band zwischen uns nicht brechen."
1003,false,"Möge sie für immer Thals Reich beschreiten."
1004,false,"Jawohl, Ma'am."
1005,false,"Sag bitte nicht, du bringst uns noch mehr Tote. Der Friedhof quillt so auch schon über."
1006,false,"Ich wünschte, sie hätten den Anstand, draußen zu sterben."
1007,false,"Sei ruhig, Schatz, ich versuche hier, deine Gil loszuwerden."
1008,false,"Brauchen wir wirklich mehr davon ... was immer das auch ist?"
1009,false,"Ich möchte nicht, dass er erfährt, dass das Päckchen von mir ist."
1010,false,"Was willst du?"
1011,false,"Mal sehen. Die braunen Linsen, die grünen Linsen ... und das wäre alles."
1012,false,"Möge Thal dir den Weg erleuchten ..."
1013,false,"Große Halone, Göttin des Krieges, werde deinen treuen Dienern Schild!"
1014,false,"Große Halone, Göttin des Krieges, werde deinen treuen Dienern Schwert!"
1015,false,"未使用"
1016,false,"Immer feste drauf!"
1017,false,"Vorwärts!"
1018,false,"Nimm dies!"
1019,false,"Keine Gefangenen!"
1020,false,"Verdammter Schuft!"
1021,false,"Na, wie ist das?"
1022,false,"Grrraaarrr!"
1023,false,"Haaarrrhhh!"
1024,false,"Ach, wenn ich doch nur auf dem Äther dieses elende Loch verlassen könnte."
