Index,0 [0x19][0xb],1 [0x19][0x17],2 [0x19][0x23],3 [0x19][0x2f],4 [0x19][0x3b],5 [0x3][0x8],6 [0x3][0x14],7 [0x3][0x20],8 [0x3][0x2c],9 [0x3][0x38],10 [0x7][0x0],11 [0x7][0xc],12 [0x7][0x18],13 [0x7][0x24],14 [0x7][0x30],15 [0x2][0x9],16 [0x2][0x15],17 [0x2][0x21],18 [0x2][0x2d],19 [0x2][0x39],20 [0x2][0xa],21 [0x2][0x16],22 [0x2][0x22],23 [0x2][0x2e],24 [0x2][0x3a],25 [0x6][0x4],26 [0x6][0x10],27 [0x6][0x1c],28 [0x6][0x28],29 [0x6][0x34],30 [0x0][0x3c],31 [0x0][0x40],32 [0x0][0x44],33 [0x0][0x48],34 [0x0][0x4c],35 [0x0][0x50],36 [0x0][0x54],37 [0x0][0x58]
10,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"A lonely place, this Swiftperch. That don't mean there ain't work to be done.","A lonely place, this Swiftperch. That don't mean there ain't work to be done...just not by the likes of an unbloodied fry like yerself. Till <switch:ol' Baderon Tenfingers/Mother Miounne/wee Momodi Modi> hasn't signed off on ye, I'll entrust the safety of this godsforsaken corner of the realm to more capable hands.","I've me eye on ye and all, <if:lass/lad>. See the job's done right, like.","A lonely place, this Swiftperch. That don't mean there ain't work to be done...just not by the likes of an unbloodied fry like yerself. Till ye've shown ye can hold yer own, I'll entrust the safety of this godsforsaken corner of the realm to more capable hands.","A fair lick, that were. Let me ready yer coin now, so as ye can be on yer way.","0","0","Ah, but not afore ye take this bounty. I saw what ye did up there to the wanted cur, like. Not fleyed, were ye?"
11,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"I suppose you're here lookin' for some leves. Well, take your pick. But be quick about it. I haven't all day.","Let me ask you someaught. Do you like this hat? I like this hat. It took me ten summers of lickin' ol' Baderon's boot to get this hat─a <i>levemete's</i> hat. I'd like to keep this hat, and doin' so means I's got to follow the rules. And rule number one? No leves to those what ain't proved them sen. Now back to the Adventurers' Guild with you.","Best of luck to you, then. If I'm not here when you get back, might be I'm in the pub.","Let me ask you someaught. Do you like this hat? I like this hat. It took me ten summers of lickin' ol' Baderon's boot to get this hat─a <i>levemete's</i> hat. I'd like to keep this hat, and doin' so means I's got to follow the rules. And rule number one? No leves to those what ain't proved them sen. Now back out into the bloody battlefields with you.","You'll not get a single gil from me while the leve's─ Hold on a tick... The levewatch tells me all is right as rain. I'll ready your reward.","0","0","Then there's the wee matter of this bounty. I reckon you'll be lookin' to claim it."
12,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"You look to be of able mind and body. Might I interest you in a guildleve?","I sense a certain weakness of both body and mind. I cannot assign a guildleve to one such as yourself. Perhaps good Mother Miounne has a task or two with which you might prove your skills.","The spirits are ever watching, my friend. Prove to them you are worthy of the duty you have been entrusted.","I sense a certain weakness of both body and mind. I cannot assign a guildleve to one such as yourself. Perhaps you might prove your skills on some lesser foes before attempting to take on those which lurk nearby.","You return in one piece, so I can only assume that the spirits approve of your deeds. Allow me to prepare your reward.","0","0","And what is this? A little bird tells me that you have dispatched a wanted villain. That would make this bounty yours, as well."
13,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"The people here need any and all help that happens their way. Might you be here to lend your blade?","The people of Little Ala Mhigo are in dire need of aid, but only from those with the capacity to give it. <switch:Baderon Tenfingers/Mother Miounne/Momodi Modi> will decide whether or not you are worthy. I suggest speaking with <switch:him/her/her> if you ever wish to embark on a levequest.","May you return unharmed.","The people of Little Ala Mhigo are in dire need of aid, but only from those with the capacity to give it. Prove you have that capacity in the field first if you ever wish to embark on one of our levequests.","You appear none the worse for wear. This reward should help lift your spirits.","0","0","As will this bounty for the wanted target you put down. A true menace, that character was."
14,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Back looking for work to fund that wine habit, are we?","Let me guess─you journeyed all the way to Wineport looking for a nice drop of our finest red, before realizing your purse was naught but a den of lint and pebbles, and now you seek employment. Well, while there is work to be had, you shall be getting none of it until I have received word from <switch:Baderon Tenfingers/Mother Miounne/Momodi Modi> regarding your commitment to the Adventurers' Guild.","The wine will be waiting when you return.","Let me guess─you journeyed all the way to Wineport looking for a nice drop of our finest red, before realizing your purse was naught but a den of lint and pebbles, and now you seek employment. Well, while there is work to be had, you shall be getting none of it until you have proven yourself able to bear the burden a harsh environ such as this can present.","You continue to prove yourself a competent...and sober choice for our clients. Keep up the fine work, <forename>.","0","0","That you can find time to slay wanted targets while completing leve objectives will only help to solidify you as <i>the</i> adventurer to choose when needing a task handled promptly and properly. Here is the bounty for this outing's find."
15,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Have you further interest in aiding the region through levequests?","I sense you have an interest in serving the region. Yet, though even a blind man could see your zeal, I am afraid I must turn you away. You see, my registers do not include your name, and only a recommendation from <switch:Baderon Tenfingers/Mother Miounne/Momodi Modi> of the Adventurers' Guild in <switch:Limsa Lominsa/New Gridania/Ul'dah> can see your name added.","May the Fury give you strength.","I sense you have an interest in serving the region. Yet, though even a blind man could see your zeal, I am afraid I must turn you away. You see, I could not, in good conscience, send a <if:woman/man> of your inexperience into the field, knowing you might never return.","The levewatches spoke once again of your skill and valor. Your service to Ishgard is a blessing from the Fury Herself.","0","0","And I see She gave you strength to overcome additional hardship. Your claim on this bounty is undeniable. It has truly been an honor, <if:madam/sir>."
16,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ah, <if:she/he>-who-is-not-an-adventurer. Or perhaps is. Have you come for a leve, by chance?","Greetings, adventurer. How might I know you are an adventurer and not of some other noble profession? Why that is simple. We levemetes serve the Adventurers' Guild and are trained to distinguish diamonds from debris...and while you are most certainly a gem, I only put my trust in those who have been properly appraised by <switch:Baderon Tenfingers/Mother Miounne/Momodi Modi>.","As the locals would say, may the Fury give you strength and all that.","Greetings, adventurer. How might I know you are an adventurer and not of some other noble profession? Why that is simple. We levemetes serve the Adventurers' Guild and are trained to distinguish diamonds from debris...and while you are most certainly a gem, you could use a few more turns on the grinder...for lack of a better metaphor.","Another job well done, adventurer. You do not mind me calling you by that moniker, do you?","0","0","Why, who other than an adventurer would have been able to slay a wanted target <i>in addition</i> to completing <if:her/his> levequest duties? The bounty is yours!"
17,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"You have the air of a <if:woman/man> who has seen <if:her/his> share of adventure. If you are interested, I may have the perfect job for you.","I am Merthelin of the Adventurers' Guild. I am tasked with meting out guildleves to those who have proven themselves to guildmaster <switch:Baderon Tenfingers/Mother Miounne/Momodi Modi>...which you have not.","Make you preparations quickly and proceed with the task at hand. Your clients will be awaiting word of your success.","I am Merthelin of the Adventurers' Guild. I am tasked with meting out guildleves to those with the capacity to face the creatures of Tranquil Paths and return with their lives...which you do not seem to possess.","Your work today is commendable. I shall see you recompensed at once.","0","0","Indeed, you have gone above and beyond the call of duty, what with slaying that wanted dastard. Here, the bounty is yours to take."
18,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"<sigh> What did I ever do to deserve this post─ Ah, you there! I recall you as a regular <if:woman/man> of action. Might I interest you in another guildleve?","<sigh> Why anyone would <i>choose</i> to come to a place such as th─ Ah, you there! You look to be a <if:woman/man> of action. Might I suggest that before entertaining any grand ideas about saving Bluefog from the fetters of evil that you “act” upon my suggestion of gaining the trust of Adventurers' Guild proprietor <switch:Baderon Tenfingers/Mother Miounne/Momodi Modi>? Then, I might be able to accommodate your whims.","Remember, if you die, you cannot claim your reward! Good luck!","<sigh> Why anyone would <i>choose</i> to come to a place such as th─ Ah, you there! You look to be a <if:woman/man> of action... Though, upon closer inspection, you do not appear to have <i>seen</i> much of the stuff. My leves require those who undertake them to put the “act” in “action.” I cannot offer them to one not even ready to spell “act,” let alone...<i>act</i> act.","The <if:woman/man> of action has returned with another leve under <if:her/his> belt! So, then. Are you ready to be <i>richly</i> recompensed for services rendered?","0","0","And what is this? The levewatch informs me that you have slain a wanted target. Huzzah and hurrah. The bounty is claimed!"
19,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Western Thanalan needs your help. Are you <if:woman/man> enough to give it?","Western Thanalan needs your help, but I've seen more worthy tumbleweeds roll through the Crossing. You should climb your way back to the Adventurers' Guild and make yourself known to the guildmaster. Once I have the approval of the guild, then I might be able to accommodate you with a leve or two.","Good luck and godsspeed!","Western Thanalan needs your help, but I've seen more worthy tumbleweeds roll through the Crossing. You should step out from behind your mummy's frillies and bloody that weapon of yours. Once I find you fit, then I might consider entrusting you with a leve or two.","I see you are still with us in the realm of Nald. Thal will be disappointed, but he always is. Here is your reward.","0","0","And with it, the bounty you earned for slaying that wanted target. Impressive work, <forename>. Quite impressive."
20,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Here for work, are you? You and everyone else, it seems. Good thing we have a lot of it.","Here for work, are you? You and everyone else, it seems. The only difference being that they have been approved by <switch:Baderon Tenfingers/Mother Miounne/Momodi Modi> of the Adventurers' Guild, and you have not.","See to it then.","Here for work, are you? You and everyone else, it seems. The only difference being that they have been approved by me, and you have not. How does one get approval, you ask? Killing, maiming, disemboweling, rending, cleaving, culling. The usual.","The levewatches have reported and I've adjusted your pay accordingly. No complaints, you hear? I get enough from the two mummers flanking me.","0","0","Oh, and the bounty. You didn't think I would forget, did you? Did you?"
21,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Another adventurer, eh? A man can move to the very edge of the realm and he'll still bump into one of your kind. I suppose it's not all bad, though. Especially when there are leves to be done.","Used to be a 'Cuda. Manned the camp right beyond Limsa... Manned it that is, till I lost my big toe. A chunk of Dalamud fell straight on it. Consider myself lucky, though. Another ilm to the left, I'd have lost a lot more than that. Now, as for you... I've no leves for you. <switch:Baderon/Mother Miounne/Momodi Modi>'s orders. Haul your arse back to the Adventurers' Guild if you've a problem with that.","Till sea swallows <i>you</i>! Gah hah hah!","Used to be a 'Cuda. Manned the camp right beyond Limsa... Manned it that is, till I lost my big toe. A chunk of Dalamud fell straight on it. Consider myself lucky, though. Another ilm to the left, I'd have lost a lot more than that. Now, as for you... I've no leves for you. <switch:Baderon/Mother Miounne/Momodi Modi> made it clear I'm to issue no quests to those without at least a few scars to prove their worth.","Look who's returned all giddy as a gil turtle. Now take the coin and be off with you.","0","0","And one last thing before you go─your share of the bounty. Unless you think I should keep it? Gah hah hah!"
22,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Well met. Let us find a leve that suits your talents.","The Adventurers' Guild has strict rules on who can and cannot partake in levequests. You fall in the latter half, as you have not received specific permission from guildmaster <switch:Baderon/Mother Miounne/Momodi Modi>.","May the Navigator guide you!","The Adventurers' Guild has strict rules on who can and cannot partake in levequests. You fall in the latter half, as you have yet to prove yourself capable of handling the type of tasks I offer. Hone your skills in battle, and I may reconsider.","You were quick to return. The levemetes have only just reported your accomplishments. Allow me a moment to prepare your reward.","0","0","And here is the bounty for the wanted target. It would be a shame if your efforts went unrecognized."
23,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Mor Dhona is a hard place, and it takes an even harder <if:woman/man> to survive the challenges that lurk amidst its deadly beauty. You don't appear soft, but appearances aren't everything. We shall let Mor Dhona decide if you are truly worthy.","Mor Dhona is a hard place, and it takes an even harder <if:woman/man> to survive the challenges that lurk amidst its deadly beauty. Your body may have weathered the journey here, and you may have the skill to overcome the hardships of this forsaken land. But, whether you can be trusted to fulfill the tasks I offer is not for me to decide. I leave that to guildmaster <switch:Baderon/Mother Miounne/Momodi Modi>.","Mor Dhona is an unforgiving place, and may prove an even more formidable foe than the leve objectives themselves. You would do well not to forget this.","Mor Dhona is a hard place, and it takes an even harder <if:woman/man> to survive the challenges that lurk amidst its deadly beauty. I know not how one of such little experience may have found me, but I cannot allow you any of my leves, simply because I fear you incapable of completing any of them alive.","Ask any adventurer and they will tell you, a successful Mor Dhonan levequest is one you come back from alive.","0","0","To slay a wanted target in addition to returning alive is nothing short of a miracle. If anyone deserved this bounty, it is you."
24,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"I am Storm Sergeant First Class Eugene Rivers, charged with the issuing of Grand Company levequests.","I am not authorized to issue quests to those who have yet to prove themselves to the realm. Perhaps you should try your hand at several guildleves from the local Adventurers' Guild.","May the Navigator guide you, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>!","I am not authorized to issue quests to those who have yet to prove themselves to the realm. Perhaps you should try your hand at several guildleves from the local Adventurers' Guild.","Your contribution has been noted, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>, and your seals prepared.","Someone high up believed that it would be a fine idea to allow members from any Grand Company to accept leves meant for the Maelstrom. I personally do not agree, but I have my orders. They did <i>not</i> mention aught of allowing those adventurers who had yet to pledge their allegiance to even the lowly Order of the Twin Adder, let alone the mighty Maelstrom.","0","0"
25,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Storm Sergeant First Class C'lafumyn Quoh. I have been given authorization to issue Grand Company levequests.","I will not issue Grand Company levequests to those who have not even completed a single leve for the Adventurers' Guild.","May the Navigator guide you, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>!","I will not issue Grand Company levequests to those who have not even completed a single leve for the Adventurers' Guild.","I have received a full report of your efforts, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname> and prepared your seals accordingly.","You do not appear to be affiliated with any of the Grand Companies of Eorzea. The leves I issue are only for those who have pledged to serve the realm.","I cannot issue company levequests to those who have not attained the rank of sergeant third class. I have my orders.","0"
26,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"My duty within the Order of the Twin Adder is to issue Grand Company levequests.","You shall not be issued a single company leve until you have proven you can handle one issued by the Adventurers' Guild.","The Matron ever watches, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>.","You shall not be issued a single company leve until you have proven you can handle one issued by the Adventurers' Guild.","Your reward, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>.","I have no leves for you, civilian. Enlist yourself in a Grand Company─preferably the Order of the Twin Adder─and then speak with me again.","0","0"
27,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"The Order of the Twin Adder has tasked me with the issuance of Grand Company levequests.","You must accept my apologies, but I must turn you away. You see, I cannot issue Grand Company leves to those who put themselves before the realm. Show your commitment to the aid of Eorzea's children by first accepting their tasks. The Adventurers' Guild will steer you true.","The Matron ever watches, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>.","You must accept my apologies, but I must turn you away. You see, I cannot issue Grand Company leves to those who put themselves before the realm. Show your commitment to the aid of Eorzea's children by first accepting their tasks. The Adventurers' Guild will steer you true.","Welcome back, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>. I have readied your seals.","The Order of the Twin Adder has tasked me with the issuance of Grand Company levequests. They have also tasked me with turning away all those who have yet to enlist. Consider yourself turned away.","You must accept my apologies, but I must turn you away. You see, I cannot issue leves to those who have not proven their worth. Speak with me again upon attaining the rank of sergeant third class.","0"
28,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"The name is Kikiri Kiri, but you can call me Sergeant Kiri. It's my duty to issue company leves, and you tell them I do a right fine job of it, if anyone asks.","No company leves for you, I'm afraid. The Adventurers' Guild hasn't given you their official stamp of approval, and you won't find me questioning any one of the guildmasters' judgment.","May you walk in the light of the Crystal, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>.","No company leves for you, I'm afraid. The Adventurers' Guild hasn't given you their official stamp of approval, and you won't find me questioning any one of the guildmasters' judgment.","Mission accomplished, eh? I have your seals ready right here, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>.","No company leves for you, my friend. The Immortal Flames are required by allied decree to offer levequests to those belonging to lesser companies, namely the Maelstrom and the Order of the Twin...something or other, but nowhere does it state that we need to provide leves to common riffraff.","0","0"
29,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Flame Sergeant First Class Blue Herring. I suppose you're here to be issued a Grand Company levequest.","The commanding officer would have my head on a pike if I were to allow one who had yet to complete even the simplest of guild-issued levequests to undertake one of our tasks.","May you walk in the light of the Crystal, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>.","The commanding officer would have my head on a pike if I were to allow one who had yet to complete even the simplest of guild-issued levequests to undertake one of our tasks.","A job well done, <if:<ref:GCRankLimsaMaleText>/none><if:<ref:GCRankGridaniaMaleText>/none><if:<ref:GCRankUldahMaleText>/none> <surname>. Let me count out your seals.","Apologies, adventurer. I am only authorized to issue leves to those who have enlisted in a Grand Company. You have not, and here we stand.","The commanding officer would have my head on a pike if he knew I'd issued a leve to someone who hadn't even earned the rank of sergeant third class.","0"
