Index,0 [0x19][0xb],1 [0x19][0x17],2 [0x19][0x23],3 [0x19][0x2f],4 [0x19][0x3b],5 [0x19][0x47],6 [0x3][0x8],7 [0x3][0x14],8 [0x3][0x20],9 [0x3][0x2c],10 [0x3][0x38],11 [0x3][0x44],12 [0x7][0x0],13 [0x7][0xc],14 [0x7][0x18],15 [0x7][0x24],16 [0x7][0x30],17 [0x7][0x3c],18 [0x2][0x9],19 [0x2][0x15],20 [0x2][0x21],21 [0x2][0x2d],22 [0x2][0x39],23 [0x2][0x45],24 [0x2][0xa],25 [0x2][0x16],26 [0x2][0x22],27 [0x2][0x2e],28 [0x2][0x3a],29 [0x2][0x46],30 [0x6][0x4],31 [0x6][0x10],32 [0x6][0x1c],33 [0x6][0x28],34 [0x6][0x34],35 [0x6][0x40],36 [0x0][0x48],37 [0x0][0x4c],38 [0x0][0x50],39 [0x0][0x54],40 [0x0][0x58],41 [0x0][0x5c]
10,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Hmph. You don't have the look of a crafts<if:woman/man>. Then again, I am not paying for looks. Make me what I have requested and all parties shall be satisfied.","I find your work more than satisfactory. Let me thank you. May our paths cross again.","I await your completion of the task I requested.","0","0","0"
11,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"You the <if:lass/lad> the Adventurers' Guild sent to do my synthesis? I'm H'rhanbolo, captain of the <i>Ice Princess</i>─third fastest trading ship in all of Limsa.","Everything seems to be in order; a fine job, if I do say so myself. You ever think about hanging up your adventurer's britches, let me know. There might be a place for you on the <i>Princess</i>.","The Navigator did well to guide you here, but don't think she'll save you if my order isn't ready soon.","But before you trade in your land legs, could a lady ask one last favor? Those items I requested...might you be able to craft a few more? There's coin to be had, don't you worry.","That's unfortunate. My crew and I set sail soon, and I've never been one for waiting. Perhaps next time, then.","Such fine work! You are either a master at your craft, or a master at finding someone who's a master at their craft to make you look like a master at your craft. Either way, the Princess gets her supplies, and you get your reward. Everyone wins!"
12,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Where in Thal's bowels have you been? There's work to be done. Come on, come on, get to it! Commerce and industry wait for no Lalafell! Especially when that Lalafell is Master Gegeruju.","Finally done, are we? Couldn't remember if you were quenching or cross-stitching, is that it? Hand it over, then! Pleasure doing business and all that!","Are you getting to it, or do I have to get on you!?","Oh, wait. Where are you going? I wasn't finished. Would a <if:woman/man> of your means be interested in whipping up a few more of those fine items? The master likes to see that he's always prepared.","No get-up-and-go in your blood? Pity... Then again, the master has <i>other</i> means of getting what he needs.","Excellent. Master Gegeruju always says, “Why have one of anything when you can have a dozen?”"
13,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Good <if:<if:evening/morning>/<if:afternoon/evening>>, adventurer. Handing in or picking up? One moment, please.","Handing in? Sign here, please. Thank you, and have a nice day. Next!","I cannot sign off on your contract until you complete the order. Next!","If your business is not pressing, might Ashgana Exports persuade you to extend your contract? You will be rightly recompensed.","Not willing, eh? Very good. Sign here, please. Next!","Handing in surplus? Sign here, please. Thank you, and have a wonderful day. Next!"
14,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"This <i>stripling</i> is who they send in answer to my summons? I trust you understand the <i>importance</i> of this work?","Well, I suppose this is <i>adequate</i>. You may return to your socalled <i>adventuring</i>.","Let us not <i>mince</i> words here. The Seventy-Seven Caravans require <i>perfection</i>. Pure and simple. Your <i>reputation</i> is at stake here, as is <i>mine</i>. You are to begin <i>at once</i>.","0","0","0"
15,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Well? You gonna hand it over, or just stand there gawpin'?","Hmph. I s'pose this'll hafta do. You done what you came for. Off you trot.","You waltzed in here empty-handed? I oughta box your ears, you cheeky git. Now start craftin' or start bleedin'. Your choice.","0","0","0"
16,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Yes, and how may I help you? ...Oh! Oh, an adventurer! From that guild! Which one was it now? Ah, yes! The Adventurers' Guild! And why were you here again? Ah, the order!","Er... Are you sure this is what I asked for? Whatever was I thinki─ Ah? Oh, no matter, I'm sure it will come to me! My thanks!","Don't tell me you've forgotten to bring the order! My memory is like a steel trap, you see. Can't abide forgetfulness. Hm? Oh yes, the order! Did you bring it? No? Well then, craft away!","Oh, but before you go off to wherever it is you adventurers go, might I ask that you make me some more? I have this sinking feeling I might just...er, misplace the ones you've already submitted.","No? Oh... Well, I'm certain you have your reasons... Whatever they might be.","Wonderful... I think. This <i>is</i> what I ordered, right?"
17,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"0","0","0","0","0","0"
18,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"From the guild, are we? They told me someone would be along to deliver my order...but from the description provided, I imagined you'd be <i>taller</i>.","Splendid! Working as a sutler for the Ishgardians can be both a curse and a blessing. While the seemingly endless conflict with the dragons makes for good business, the extreme location of this conflict makes it difficult to maintain my stock. You adventurers are a Twelvesend!","I believe someone once said good things come to those who wait. Obviously that person did not have orders to fill.","You adventurers are a Twelvesend! But do you know what I appreciate most of your lot? That you are always willing to do more work, should there be extra coin in it for you. Oh, and look here. I have extra coin! Might you be willing to procure more items?","Did I mention I had coin? Well, no matter, then. I have what I need for the time being. If I require more, I suppose I can simply find myself another adventurer.","Yes, yes. This is exactly what I needed. Perhaps with the profits made from this surplus I can finally purchase that snow wolf jacket I've had my eye on. Any extra layer is welcome in this cold."
19,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Here with the delivery? Good, then let us be quick. One can never tell when the dragon horde will strike next, and I would like to have my stock secure when it does.","The craftsmanship is excellent. The knights I serve will be beyond pleased... Now, whether they can live long enough to appreciate it, is another matter. But such are the ways of war.","The very lives of the men and women of this place ride on whether or not I can provide them with quality materiel in a timely manner. If you are incapable of fulfilling my request, then might I suggest finding someone who can?","The most ill-stricken of the knights may not be fortunate enough to find me before my stock is depleted once more. You see, no matter how much I procure, the demand is always greater than the supply. Now, if there were some way to increase my stock...","Oh, I understand. There is more to life as an adventurer than seeing knights are properly equipped so that they might return to their families alive, rather than in several pieces.","Thank you for the extra effort, <if:good lady/good sir>. Knowing that the work we do might save even a single life... It makes this all worthwhile."
20,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"You must be the adventurer from that guild...what was it called again? Oh yes, the Adventurers' Guild! I must write that down somewhere. Ah, but to business. Did you have any trouble finding us out here? Are the items I requested in that nebulous bag of yours? Are you going to stop me? Because if you do not, I may keep talking until one of us collapses.","I do believe that is everything on the list I left with the guild. The Sons of Saint Coinach thank you, adventurer!","You <i>do</i> remember what it is you have been asked to craft, do you not? Because I, uh, do not. I am certain the list is around here somewhere, but if I had time to look for it, I wouldn't be here talking with you now, would I? How is that for logic, eh?","I do believe that is everything on the list I left with the guild. Now, there's the matter of this <i>other</i> list─a list that is similar to the one given by me to the Adventurers' Guild, but with a few more items on it. Nothing fancy, mind you, just more of the same. If only there were someone standing directly before me with the skills necessary to complete the new order. Oh, but there is!","Well then... I suppose the blame is on me for not adding the additional items to the original list. I shall make a note to do so next time.","Allow me to fetch you a rag to wipe the grease from those elbows of yours! The Sons of Saint Coinach thank you, adventurer!"
21,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Let's just skip the pleasantries, aye? You hand me the fish, I slip you a purse of coin. Everyone's happy.","Yes! This will add the needed flavor to my next masterpiece! My taste buds thank you, adventurer!","I'm used to that crooked Wawalago making me wait, but didn't expect the same from an adventurer. Are you sure you're using the right bait?","...But will it be <i>enough</i>? I suppose it can't hurt to have <i>too</i> much of a good thing. So, what of it, adventurer? Cast your line one more time for ol' Unsynwilf?","Well then, I won't press you. Maybe next time, eh?","Hah hah! Tonight's stew will be the greatest culinary creation in the history of Limsa Lominsa─no, the history of man! And I have you to thank, adventurer!"
22,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Hold it right there. You say you're the one sent to deliver the items I requested? Hmmm.","I'm not going to find any nasty surprises swimming amongst these, am I? One cannot be too careful, you know.","You are here, yet you have naught to deliver. I suppose you can avail yourself of my generosity and spend a few more moments about the water's edge, but just remember: I have my eye on you.","The order would seem to be fulfilled, but I would be turning my nose at a chance for good fortune if I were not to tug on the strand of fate that the Spinner has so conveniently strewn betwixt us. Might you be interested in extending our little contract?","Understood. I shall keep you no longer.","It appears my suspicions were unwarranted. It truly has been a pleasure working with you...this time. I make no guarantees for the next."
23,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Ye here to deliver me fish, <if:lass/laddie>?","Lessee now... Aye, ye brought everythin' on the list. Much obliged.","Ye cannot be bringin' the fish in dribs and drabs, <if:girl/son>. Make sure ye match the order afore ye come speak with me again. Half-filled deliveries ain't worth their weight in shattered shells.","Lessee now... Aye, ye brought everythin' on the list. Much obliged. But I'd bet my weight in seashells that yer lookin' to pad them pockets with another layer o' coin now. Tell me I'm wrong.","Ah, about that bet... I don't need to tell a cultured <if:woman/man> as yerself that was but a figure of speech, now, do I?","Ye came through! I never doubted ye would, mind ye."
24,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Here to deliver the catch? How thoughtful of you! Though something tells me you are not doing this out of the kindness of your heart. Ah hah hah hah. You need worry not. I have your coin ready right here.","Good. Very good. Very, very good. Everything seems to be in order. You have done me and my customers a great service, adventurer.","Ah, yet it seems <i>you</i> have yet to fulfill <i>your</i> end of the bargain. <i>You</i> are free to take as long as <i>you</i> like, though in the meantime, <i>I</i> shall hold on to this reward.","Before I thank you for today's catch, how about we discuss the possibility of extending our agreement. My stalls always do better when they are full, just as I am sure that <i>you</i> do better when your <i>pockets</i> are full.","Interesting. It is rare to find an adventurer unwilling to do...just about anything when there is coin to be had. I apologize for judging you otherwise.","Good. Very good, Very, very good. The order is, what you would say, “in order.” Thank you again for your extra time, adventurer."
25,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Where have you <i>been</i>, my <if:dear lady/good fellow>? Please tell me you have the items I ordered.","Thank the Twelve. The world continues to turn, and your service to Master Gegeruju shall be remembered.","Oh, gods, no! Were you not informed of the urgency!? Dive in the water and use your hands if you must, but make haste! Haste, I say! Master Gegeruju does not tolerate three things in this world: being made to wait, being made to wait, and being made to wait!","I have some good news, and some bad news. The bad news is, in my haste to find an adventurer who could obtain the items Master Gegeruju requested, I failed to remember one of his many mottos─why have one of anything when you can have a dozen? The good news is, there is more coin to be made if you are interested. Say you are interested!","Then I can only pray that Master is too busy cuddling with his latest courtesan to notice the lack of cuisine.","Oh, the relief! The last time I forgot to double an order of fish for the master, he had me stand in a corner with a ten-ponze bucket of offal on my head for five bells straight. And that was only because he was feeling merciful."
26,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"First, allow me to thank you for agreeing to this contract. The people of Coerthas can no longer turn away the aid of outsiders if they are to survive this everlasting winter the Calamity has brought.","Your diligence has seen the lives of several families saved, for with this fish, they will not know hunger.","I am but a lone skyfisher, and the Sea of Clouds can oft prove a harsh mistress. It is why I turn to the Adventurers' Guild to help me see my contracts with the valley families are met and that they do not starve. If the adventurer sent by the guild cannot complete <if:her/his> end of the agreement, then I may be forced to look elsewhere.","Your diligence has seen the lives of several families saved, for they will not know hunger this evening. Tomorrow, however, is another day... Unless, that is, I can somehow procure more skyfish.","That is alright. With the number of dragon attacks increasing by the day, there is no guarantee these families will even live to see tomorrow.","I thank you, and Coerthas thanks you...though it may not readily seem like it."
27,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"The cold of this godsforsaken place has not discouraged you from fulfilling my order, has it?","Say what you will about the weather, the frigid air up here does wonders for preserving the freshness of dead flesh. I could leave this order of yours in a barrel outside and the fish would still taste as if they were caught yesterday.","I care not how long it takes for you to fulfill my order. Just know that I have many others in my employ, and every delivery <i>they</i> make is another sack of coin in <i>their</i> hands when it could have been in yours.","Now that I have seen true you are a <if:woman/man> for your word, might I suggest we increase the contract? The guild need not know. I am saved the hassle, and you can have their exorbitant finder's fee.","Color me unsurprised. If I were in your shoes, I wouldn't want a reason to stay a moment longer in this damnable cold.","And here you are, the finder's fee included, just as promised."
28,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Even men of science must eat, but must we be made to forage for that sustenance ourselves? I think not. That is what <i>you</i> are for. Oh, uh... Not that the tasks you undertake are...uh, in any way...er, menial... Er...so...uh, what have you brought us today?","Ah, yes. Fish. Always fish, isn't it. I suppose I only have myself to blame, being the one writing up the orders and all.","My colleagues cannot be expected to make the discovery of a lifetime if forced to constantly battle hunger pangs. Find us those fish, friend, so that we may fill our bellies and fuel our minds.","My powers of deduction tell me you are quite adept with that rod of yours. Could I convince you to pull it out and take it in hand once more to service the Sons of Saint Coinach?","Might it have been how I worded the request?","Rarely am I wrong, but that does not make it feel any less good when I am right, and oh, how I was right to ask you to increase the order. Well done, adventurer. I have your reward right here."
29,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Many are wary of turning to outsiders and unbelievers for supplies, but the lord commander insists that the skill of lower Eorzea's craftsmen and women is unparalleled. I trust you will not disappoint?","Impressive. You have proven yourself of great worth to the Holy See. I shall ready your recompense.","The lord commander did also mention that your ilk worked at your own pace. <sigh>","You unbelievers never cease to amaze. How ones so unattuned to the word of the Fury can create things that can only be described as divine...I shall never understand. Yet, I would be a fool not to ask for more of your remarkable creations.","Hm... I seem to have spoken too soon.","Why, these are even better than I imagined. I shall inform the lord commander at once...ah, after I count out your payment, of course!"
30,true,true,true,true,true,true,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"I never met a fish I did not like...just a great deal many I couldn't catch...which is why I hired you! Have you brought me what I asked?","These will make quite the meal! A pity it will not be me dining on them. Let me prepare your reward.","Well, then why are you not out fishing? There are hungry mouths that long to be fed!","Beautiful! These will make an amazing meal! A pity it will not be me dining on them. Unless...you were to bring me more. There appears to be some coin left over from the first order that I'm certain Sister Amianne will not be missing. What say you? Fancy another cast?","Ah, well... Thankfully my lack of good fortune is offset by the city-state's abundance of able fishers.","Oh, how I have longed for something other than beet soup, and now, thanks to your kindness and the Minister of Coin's negligence, I shall have it─beet soup with fish!"
