Index,0 [0x3][0x36],1 [0x0][0x0],2 [0x0][0x4],3 [0x3][0x37],4 [0x5][0x30],5 [0x7][0x8],6 [0x5][0x32],7 [0x3][0x38],8 [0x6][0xc],9 [0x6][0x10],10 [0x6][0x14],11 [0x6][0x18],12 [0x6][0x1c],13 [0x6][0x20],14 [0x6][0x24],15 [0x6][0x28],16 [0x6][0x2c],17 [0x3][0x39],18 [0x5][0x34]
21,10,"Gladiateur intermédiaire","Atteindre le niveau 30 avec la classe gladiateur.",5,0,0,30408,3,1,30,0,0,0,0,0,0,0,3,3
22,10,"Gladiateur confirmé","Atteindre le niveau 40 avec la classe gladiateur.",5,0,0,30408,3,1,40,0,0,0,0,0,0,0,3,4
23,10,"Gladiateur vétéran","Atteindre le niveau 50 avec la classe gladiateur.",5,0,0,30408,3,1,50,0,0,0,0,0,0,0,3,5
24,10,"Apprenti pugiliste","Atteindre le niveau 10 avec la classe pugiliste.",5,0,0,31004,3,2,10,0,0,0,0,0,0,0,3,7
25,10,"Pugiliste novice","Atteindre le niveau 20 avec la classe pugiliste.",5,0,0,31004,3,2,20,0,0,0,0,0,0,0,3,8
26,10,"Pugiliste intermédiaire","Atteindre le niveau 30 avec la classe pugiliste.",5,0,0,31004,3,2,30,0,0,0,0,0,0,0,3,9
27,10,"Pugiliste confirmé","Atteindre le niveau 40 avec la classe pugiliste.",5,0,0,31004,3,2,40,0,0,0,0,0,0,0,3,10
28,10,"Pugiliste vétéran","Atteindre le niveau 50 avec la classe pugiliste.",5,0,0,31004,3,2,50,0,0,0,0,0,0,0,3,11
29,10,"Apprenti maraudeur","Atteindre le niveau 10 avec la classe maraudeur.",5,0,0,31409,3,3,10,0,0,0,0,0,0,0,3,13
30,10,"Maraudeur novice","Atteindre le niveau 20 avec la classe maraudeur.",5,0,0,31409,3,3,20,0,0,0,0,0,0,0,3,14
31,10,"Maraudeur intermédiaire","Atteindre le niveau 30 avec la classe maraudeur.",5,0,0,31409,3,3,30,0,0,0,0,0,0,0,3,15
32,10,"Maraudeur confirmé","Atteindre le niveau 40 avec la classe maraudeur.",5,0,0,31409,3,3,40,0,0,0,0,0,0,0,3,16
33,10,"Maraudeur vétéran","Atteindre le niveau 50 avec la classe maraudeur.",5,0,0,31409,3,3,50,0,0,0,0,0,0,0,3,17
34,10,"Apprenti maître d'hast","Atteindre le niveau 10 avec la classe maître d'hast.",5,0,0,31816,3,4,10,0,0,0,0,0,0,0,3,19
35,10,"Maître d'hast novice","Atteindre le niveau 20 avec la classe maître d'hast.",5,0,0,31816,3,4,20,0,0,0,0,0,0,0,3,20
36,10,"Maître d'hast intermédiaire","Atteindre le niveau 30 avec la classe maître d'hast.",5,0,0,31816,3,4,30,0,0,0,0,0,0,0,3,21
37,10,"Maître d'hast confirmé","Atteindre le niveau 40 avec la classe maître d'hast.",5,0,0,31816,3,4,40,0,0,0,0,0,0,0,3,22
38,10,"Maître d'hast vétéran","Atteindre le niveau 50 avec la classe maître d'hast.",5,0,0,31816,3,4,50,0,0,0,0,0,0,0,3,23
39,10,"Apprenti archer","Atteindre le niveau 10 avec la classe archer.",5,0,0,32204,3,5,10,0,0,0,0,0,0,0,3,25
40,10,"Archer novice","Atteindre le niveau 20 avec la classe archer.",5,0,0,32204,3,5,20,0,0,0,0,0,0,0,3,26
41,10,"Archer intermédiaire","Atteindre le niveau 30 avec la classe archer.",5,0,0,32204,3,5,30,0,0,0,0,0,0,0,3,27
42,10,"Archer confirmé","Atteindre le niveau 40 avec la classe archer.",5,0,0,32204,3,5,40,0,0,0,0,0,0,0,3,28
43,10,"Archer vétéran","Atteindre le niveau 50 avec la classe archer.",5,0,0,32204,3,5,50,0,0,0,0,0,0,0,3,29
44,9,"Maître de la guerre","Atteindre le niveau 50 avec les classes gladiateur, pugiliste, maraudeur, archer et maître d'hast.",20,13,0,2504,2,23,28,33,38,43,0,0,0,0,4,1
45,11,"Apprenti élémentaliste","Atteindre le niveau 10 avec la classe élémentaliste.",5,0,0,32611,3,6,10,0,0,0,0,0,0,0,3,1
46,11,"Elémentaliste novice","Atteindre le niveau 20 avec la classe élémentaliste.",5,0,0,32611,3,6,20,0,0,0,0,0,0,0,3,2
47,11,"Elémentaliste intermédiaire","Atteindre le niveau 30 avec la classe élémentaliste.",5,0,0,32611,3,6,30,0,0,0,0,0,0,0,3,3
48,11,"Elémentaliste confirmé","Atteindre le niveau 40 avec la classe élémentaliste.",5,0,0,32611,3,6,40,0,0,0,0,0,0,0,3,4
49,11,"Elémentaliste vétéran","Atteindre le niveau 50 avec la classe élémentaliste.",5,0,0,32611,3,6,50,0,0,0,0,0,0,0,3,5
50,11,"Apprenti occultiste","Atteindre le niveau 10 avec la classe occultiste.",5,0,0,32806,3,7,10,0,0,0,0,0,0,0,3,7
51,11,"Occultiste novice","Atteindre le niveau 20 avec la classe occultiste.",5,0,0,32806,3,7,20,0,0,0,0,0,0,0,3,8
52,11,"Occultiste intermédiaire","Atteindre le niveau 30 avec la classe occultiste.",5,0,0,32806,3,7,30,0,0,0,0,0,0,0,3,9
53,11,"Occultiste confirmé","Atteindre le niveau 40 avec la classe occultiste.",5,0,0,32806,3,7,40,0,0,0,0,0,0,0,3,10
54,11,"Occultiste vétéran","Atteindre le niveau 50 avec la classe occultiste.",5,0,0,32806,3,7,50,0,0,0,0,0,0,0,3,11
55,9,"Maître de la magie","Atteindre le niveau 50 avec les classes élémentaliste, occultiste et arcaniste.",20,14,0,2655,2,49,54,596,0,0,0,0,0,0,4,2
56,9,"Maître du corps et de l'esprit","Accomplir les hauts faits “Maître de la guerre” et “Maître de la magie”.",30,0,2909,302,2,44,55,0,0,0,0,0,0,0,4,3
57,12,"Apprenti menuisier","Atteindre le niveau 10 avec la classe menuisier.",5,0,0,35001,3,8,10,0,0,0,0,0,0,0,3,1
58,12,"Menuisier novice","Atteindre le niveau 20 avec la classe menuisier.",5,0,0,35001,3,8,20,0,0,0,0,0,0,0,3,2
59,12,"Menuisier intermédiaire","Atteindre le niveau 30 avec la classe menuisier.",5,0,0,35001,3,8,30,0,0,0,0,0,0,0,3,3
60,12,"Menuisier confirmé","Atteindre le niveau 40 avec la classe menuisier.",5,0,0,35001,3,8,40,0,0,0,0,0,0,0,3,4
61,12,"Menuisier vétéran","Atteindre le niveau 50 avec la classe menuisier.",5,0,0,35001,3,8,50,0,0,0,0,0,0,0,3,5
62,12,"Apprenti forgeron","Atteindre le niveau 10 avec la classe forgeron.",5,0,0,35106,3,9,10,0,0,0,0,0,0,0,3,7
63,12,"Forgeron novice","Atteindre le niveau 20 avec la classe forgeron.",5,0,0,35106,3,9,20,0,0,0,0,0,0,0,3,8
64,12,"Forgeron intermédiaire","Atteindre le niveau 30 avec la classe forgeron.",5,0,0,35106,3,9,30,0,0,0,0,0,0,0,3,9
65,12,"Forgeron confirmé","Atteindre le niveau 40 avec la classe forgeron.",5,0,0,35106,3,9,40,0,0,0,0,0,0,0,3,10
66,12,"Forgeron vétéran","Atteindre le niveau 50 avec la classe forgeron.",5,0,0,35106,3,9,50,0,0,0,0,0,0,0,3,11
67,12,"Apprenti armurier","Atteindre le niveau 10 avec la classe armurier.",5,0,0,35203,3,10,10,0,0,0,0,0,0,0,3,13
68,12,"Armurier novice","Atteindre le niveau 20 avec la classe armurier.",5,0,0,35203,3,10,20,0,0,0,0,0,0,0,3,14
69,12,"Armurier intermédiaire","Atteindre le niveau 30 avec la classe armurier.",5,0,0,35203,3,10,30,0,0,0,0,0,0,0,3,15
70,12,"Armurier confirmé","Atteindre le niveau 40 avec la classe armurier.",5,0,0,35203,3,10,40,0,0,0,0,0,0,0,3,16
71,12,"Armurier vétéran","Atteindre le niveau 50 avec la classe armurier.",5,0,0,35203,3,10,50,0,0,0,0,0,0,0,3,17
72,12,"Apprenti orfèvre","Atteindre le niveau 10 avec la classe orfèvre.",5,0,0,35301,3,11,10,0,0,0,0,0,0,0,3,19
73,12,"Orfèvre novice","Atteindre le niveau 20 avec la classe orfèvre.",5,0,0,35301,3,11,20,0,0,0,0,0,0,0,3,20
74,12,"Orfèvre intermédiaire","Atteindre le niveau 30 avec la classe orfèvre.",5,0,0,35301,3,11,30,0,0,0,0,0,0,0,3,21
75,12,"Orfèvre confirmé","Atteindre le niveau 40 avec la classe orfèvre.",5,0,0,35301,3,11,40,0,0,0,0,0,0,0,3,22
76,12,"Orfèvre vétéran","Atteindre le niveau 50 avec la classe orfèvre.",5,0,0,35301,3,11,50,0,0,0,0,0,0,0,3,23
77,12,"Apprenti tanneur","Atteindre le niveau 10 avec la classe tanneur.",5,0,0,35404,3,12,10,0,0,0,0,0,0,0,3,25
78,12,"Tanneur novice","Atteindre le niveau 20 avec la classe tanneur.",5,0,0,35404,3,12,20,0,0,0,0,0,0,0,3,26
79,12,"Tanneur intermédiaire","Atteindre le niveau 30 avec la classe tanneur.",5,0,0,35404,3,12,30,0,0,0,0,0,0,0,3,27
80,12,"Tanneur confirmé","Atteindre le niveau 40 avec la classe tanneur.",5,0,0,35404,3,12,40,0,0,0,0,0,0,0,3,28
81,12,"Tanneur vétéran","Atteindre le niveau 50 avec la classe tanneur.",5,0,0,35404,3,12,50,0,0,0,0,0,0,0,3,29
82,12,"Apprenti couturier","Atteindre le niveau 10 avec la classe couturier.",5,0,0,35501,3,13,10,0,0,0,0,0,0,0,3,31
83,12,"Couturier novice","Atteindre le niveau 20 avec la classe couturier.",5,0,0,35501,3,13,20,0,0,0,0,0,0,0,3,32
84,12,"Couturier intermédiaire","Atteindre le niveau 30 avec la classe couturier.",5,0,0,35501,3,13,30,0,0,0,0,0,0,0,3,33
85,12,"Couturier confirmé","Atteindre le niveau 40 avec la classe couturier.",5,0,0,35501,3,13,40,0,0,0,0,0,0,0,3,34
86,12,"Couturier vétéran","Atteindre le niveau 50 avec la classe couturier.",5,0,0,35501,3,13,50,0,0,0,0,0,0,0,3,35
87,12,"Apprenti alchimiste","Atteindre le niveau 10 avec la classe alchimiste.",5,0,0,35604,3,14,10,0,0,0,0,0,0,0,3,37
88,12,"Alchimiste novice","Atteindre le niveau 20 avec la classe alchimiste.",5,0,0,35604,3,14,20,0,0,0,0,0,0,0,3,38
89,12,"Alchimiste intermédiaire","Atteindre le niveau 30 avec la classe alchimiste.",5,0,0,35604,3,14,30,0,0,0,0,0,0,0,3,39
90,12,"Alchimiste confirmé","Atteindre le niveau 40 avec la classe alchimiste.",5,0,0,35604,3,14,40,0,0,0,0,0,0,0,3,40
91,12,"Alchimiste vétéran","Atteindre le niveau 50 avec la classe alchimiste.",5,0,0,35604,3,14,50,0,0,0,0,0,0,0,3,41
92,12,"Apprenti cuisinier","Atteindre le niveau 10 avec la classe cuisinier.",5,0,0,35704,3,15,10,0,0,0,0,0,0,0,3,43
93,12,"Cuisinier novice","Atteindre le niveau 20 avec la classe cuisinier.",5,0,0,35704,3,15,20,0,0,0,0,0,0,0,3,44
94,12,"Cuisinier intermédiaire","Atteindre le niveau 30 avec la classe cuisinier.",5,0,0,35704,3,15,30,0,0,0,0,0,0,0,3,45
95,12,"Cuisinier confirmé","Atteindre le niveau 40 avec la classe cuisinier.",5,0,0,35704,3,15,40,0,0,0,0,0,0,0,3,46
96,12,"Cuisinier vétéran","Atteindre le niveau 50 avec la classe cuisinier.",5,0,0,35704,3,15,50,0,0,0,0,0,0,0,3,47
97,9,"Maître de la main","Atteindre le niveau 50 avec les classes menuisier, forgeron, armurier, orfèvre, tanneur, couturier, alchimiste et cuisinier.",20,15,0,1558,2,61,66,71,76,81,86,91,96,0,4,7
98,13,"Apprenti mineur","Atteindre le niveau 10 avec la classe mineur.",5,0,0,38003,3,16,10,0,0,0,0,0,0,0,3,1
99,13,"Mineur novice","Atteindre le niveau 20 avec la classe mineur.",5,0,0,38003,3,16,20,0,0,0,0,0,0,0,3,2
100,13,"Mineur intermédiaire","Atteindre le niveau 30 avec la classe mineur.",5,0,0,38003,3,16,30,0,0,0,0,0,0,0,3,3
101,13,"Mineur confirmé","Atteindre le niveau 40 avec la classe mineur.",5,0,0,38003,3,16,40,0,0,0,0,0,0,0,3,4
102,13,"Mineur vétéran","Atteindre le niveau 50 avec la classe mineur.",5,0,0,38003,3,16,50,0,0,0,0,0,0,0,3,5
103,13,"Apprenti botaniste","Atteindre le niveau 10 avec la classe botaniste.",5,0,0,38103,3,17,10,0,0,0,0,0,0,0,3,7
104,13,"Botaniste novice","Atteindre le niveau 20 avec la classe botaniste.",5,0,0,38103,3,17,20,0,0,0,0,0,0,0,3,8
105,13,"Botaniste intermédiaire","Atteindre le niveau 30 avec la classe botaniste.",5,0,0,38103,3,17,30,0,0,0,0,0,0,0,3,9
106,13,"Botaniste confirmé","Atteindre le niveau 40 avec la classe botaniste.",5,0,0,38103,3,17,40,0,0,0,0,0,0,0,3,10
107,13,"Botaniste vétéran","Atteindre le niveau 50 avec la classe botaniste.",5,0,0,38103,3,17,50,0,0,0,0,0,0,0,3,11
108,13,"Apprenti pêcheur","Atteindre le niveau 10 avec la classe pêcheur.",5,0,0,38203,3,18,10,0,0,0,0,0,0,0,3,13
109,13,"Pêcheur novice","Atteindre le niveau 20 avec la classe pêcheur.",5,0,0,38203,3,18,20,0,0,0,0,0,0,0,3,14
110,13,"Pêcheur intermédiaire","Atteindre le niveau 30 avec la classe pêcheur.",5,0,0,38203,3,18,30,0,0,0,0,0,0,0,3,15
111,13,"Pêcheur confirmé","Atteindre le niveau 40 avec la classe pêcheur.",5,0,0,38203,3,18,40,0,0,0,0,0,0,0,3,16
112,13,"Pêcheur vétéran","Atteindre le niveau 50 avec la classe pêcheur.",5,0,0,38203,3,18,50,0,0,0,0,0,0,0,3,17
113,9,"Maître de la terre","Atteindre le niveau 50 avec les classes mineur, botaniste et pêcheur.",20,16,0,1068,2,102,107,112,0,0,0,0,0,0,4,8
114,18,"La bonne paye I","Gagner un total de 100  en accomplissant des mandats.",5,0,0,25919,1,13,100,0,0,0,0,0,0,0,3,0
115,18,"La bonne paye II","Gagner un total de 1 000  en accomplissant des mandats.",5,0,0,25919,1,13,1000,0,0,0,0,0,0,0,3,0
116,18,"La bonne paye III","Gagner un total de 10 000  en accomplissant des mandats.",5,0,0,25919,1,13,10000,0,0,0,0,0,0,0,3,0
117,18,"La bonne paye IV","Gagner un total de 100 000  en accomplissant des mandats.",5,0,0,25919,1,13,100000,0,0,0,0,0,0,0,3,0
118,18,"La bonne paye V","Gagner un total de 1 000 000  en accomplissant des mandats.",5,0,0,25919,1,13,1000000,0,0,0,0,0,0,0,3,0
119,18,"La rançon du succès","Gagner un total de 10 000 000  en accomplissant des mandats.",10,11,0,463,1,13,10000000,0,0,0,0,0,0,0,3,0
120,49,"Argent trop cher I","Gagner un total de 1 000  en vainquant des ennemis.",5,0,0,26001,1,12,1000,0,0,0,0,0,0,0,0,0
121,49,"Argent trop cher II","Gagner un total de 10 000  en vainquant des ennemis.",5,0,0,26001,1,12,10000,0,0,0,0,0,0,0,0,0
122,49,"Argent trop cher III","Gagner un total de 100 000  en vainquant des ennemis.",5,0,0,26001,1,12,100000,0,0,0,0,0,0,0,0,0
123,49,"Argent trop cher IV","Gagner un total de 1 000 000  en vainquant des ennemis.",5,0,0,26001,1,12,1000000,0,0,0,0,0,0,0,0,0
124,49,"Argent trop cher V","Gagner un total de 10 000 000  en vainquant des ennemis.",5,0,0,26001,1,12,10000000,0,0,0,0,0,0,0,0,0
125,49,"Le bonheur est dans le blé","Gagner un total de 100 000 000  en vainquant des ennemis.",10,12,0,207,1,12,100000000,0,0,0,0,0,0,0,0,0
126,17,"L'habit ne fait pas le templier","Parler à Jonathas, à Gridania, équipé d'un ensemble de templier (coiffe en mailles de templier, haubergeon de templier, solerets de templier et tassette de templier).",5,0,0,40039,1,232,0,0,0,0,0,0,0,0,4,1
127,17,"Le roi de la flibuste","Parler à Jonathas, à Gridania, équipé d'un ensemble de boucanier (tricorne de boucanier, chemise de boucanier, bottes de boucanier et écharpe de boucanier).",5,0,0,40599,1,233,0,0,0,0,0,0,0,0,4,2
128,17,"Je fais le guignol","Parler à Jonathas, à Gridania, équipé d'un ensemble d'arlequin (chapeau d'arlequin, doublet armant d'arlequin, collants d'arlequin et ceinture d'arlequin).",5,0,0,40575,1,234,0,0,0,0,0,0,0,0,4,3
129,17,"L'arme fatale : Curtana et le Bouclier saint","Accomplir la quête de restauration des armes antiques et obtenir Curtana et le Bouclier saint.",10,2,0,30446,6,66656,0,0,0,0,0,0,0,0,4,4
130,17,"L'arme fatale : Sphairai","Accomplir la quête de restauration des armes antiques et obtenir les Sphairai.",10,3,0,31034,6,66657,0,0,0,0,0,0,0,0,4,5
131,17,"L'arme fatale : Bravura","Accomplir la quête de restauration des armes antiques et obtenir Bravura.",10,4,0,31440,6,66655,0,0,0,0,0,0,0,0,4,6
132,17,"L'arme fatale : Gae bolg","Accomplir la quête de restauration des armes antiques et obtenir le Gae bolg.",10,5,0,31842,6,66658,0,0,0,0,0,0,0,0,4,7
133,17,"L'arme fatale : Arc d'Artémis","Accomplir la quête de restauration des armes antiques et obtenir l'Arc d'Artémis.",10,6,0,32238,6,66661,0,0,0,0,0,0,0,0,4,8
134,17,"L'arme fatale : Thyrse","Accomplir la quête de restauration des armes antiques et obtenir le Thyrse.",10,7,0,32626,6,66660,0,0,0,0,0,0,0,0,4,10
135,17,"L'arme fatale : Sceptre étoilé","Accomplir la quête de restauration des armes antiques et obtenir le Sceptre étoilé.",10,8,0,33012,6,66659,0,0,0,0,0,0,0,0,4,11
136,17,"Toutes les cordes à son arme","Accomplir les neuf quêtes de restauration des armes antiques et obtenir tous les objets légendaires correspondants.",30,1,0,2502,2,129,130,131,132,133,134,135,597,598,4,14
137,22,"Toucher du bois : Amateur","Réaliser 50 synthèses de menuiserie de niveau 1 à 10.",5,0,0,35001,1,23,50,0,0,0,0,0,0,0,3,1
138,22,"Toucher du bois : Recrue","Réaliser 300 synthèses de menuiserie de niveau 11 à 20.",5,0,0,35001,1,24,300,0,0,0,0,0,0,0,3,2
139,22,"Toucher du bois : Initié","Réaliser 750 synthèses de menuiserie de niveau 21 à 30.",5,0,0,35001,1,25,750,0,0,0,0,0,0,0,3,3
140,22,"Toucher du bois : Novice","Réaliser 1 500 synthèses de menuiserie de niveau 31 à 40.",5,0,0,35001,1,26,1500,0,0,0,0,0,0,0,3,4
141,22,"Toucher du bois : Qualifié","Réaliser 3 000 synthèses de menuiserie de niveau 41 à 50.",10,17,0,35001,1,27,3000,0,0,0,0,0,0,0,3,5
142,22,"Menuisier chevronné","Accomplir les cinq hauts faits de la série “Toucher du bois”.",30,0,2326,35010,2,137,138,139,140,141,0,0,0,0,4,6
143,23,"C'est en forgeant... : Amateur","Réaliser 50 synthèses de métallurgie de niveau 1 à 10.",5,0,0,35106,1,28,50,0,0,0,0,0,0,0,3,1
144,23,"C'est en forgeant... : Recrue","Réaliser 300 synthèses de métallurgie de niveau 11 à 20.",5,0,0,35106,1,29,300,0,0,0,0,0,0,0,3,2
145,23,"C'est en forgeant... : Initié","Réaliser 750 synthèses de métallurgie de niveau 21 à 30.",5,0,0,35106,1,30,750,0,0,0,0,0,0,0,3,3
146,23,"C'est en forgeant... : Novice","Réaliser 1 500 synthèses de métallurgie de niveau 31 à 40.",5,0,0,35106,1,31,1500,0,0,0,0,0,0,0,3,4
147,23,"C'est en forgeant... : Qualifié","Réaliser 3 000 synthèses de métallurgie de niveau 41 à 50.",10,18,0,35106,1,32,3000,0,0,0,0,0,0,0,3,5
148,23,"Forcené de la forge","Accomplir les cinq hauts faits de la série “C'est en forgeant...”.",30,0,2353,35110,2,143,144,145,146,147,0,0,0,0,4,6
149,24,"Entre le marteau et l'enclume : Amateur","Réaliser 50 synthèses d'armurerie de niveau 1 à 10.",5,0,0,35203,1,33,50,0,0,0,0,0,0,0,3,1
150,24,"Entre le marteau et l'enclume : Recrue","Réaliser 300 synthèses d'armurerie de niveau 11 à 20.",5,0,0,35203,1,34,300,0,0,0,0,0,0,0,3,2
151,24,"Entre le marteau et l'enclume : Initié","Réaliser 750 synthèses d'armurerie de niveau 21 à 30.",5,0,0,35203,1,35,750,0,0,0,0,0,0,0,3,3
152,24,"Entre le marteau et l'enclume : Novice","Réaliser 1 500 synthèses d'armurerie de niveau 31 à 40.",5,0,0,35203,1,36,1500,0,0,0,0,0,0,0,3,4
153,24,"Entre le marteau et l'enclume : Qualifié","Réaliser 3 000 synthèses d'armurerie de niveau 41 à 50.",10,19,0,35203,1,37,3000,0,0,0,0,0,0,0,3,5
154,24,"Amoureux des armures","Accomplir les cinq hauts faits de la série “Entre le marteau et l'enclume”.",30,0,2378,35209,2,149,150,151,152,153,0,0,0,0,4,6
155,25,"Tout ce qui brille : Amateur","Réaliser 50 synthèses d'orfèvrerie de niveau 1 à 10.",5,0,0,35301,1,38,50,0,0,0,0,0,0,0,3,1
156,25,"Tout ce qui brille : Recrue","Réaliser 300 synthèses d'orfèvrerie de niveau 11 à 20.",5,0,0,35301,1,39,300,0,0,0,0,0,0,0,3,2
157,25,"Tout ce qui brille : Initié","Réaliser 750 synthèses d'orfèvrerie de niveau 21 à 30.",5,0,0,35301,1,40,750,0,0,0,0,0,0,0,3,3
158,25,"Tout ce qui brille : Novice","Réaliser 1 500 synthèses d'orfèvrerie de niveau 31 à 40.",5,0,0,35301,1,41,1500,0,0,0,0,0,0,0,3,4
159,25,"Tout ce qui brille : Qualifié","Réaliser 3 000 synthèses d'orfèvrerie de niveau 41 à 50.",10,20,0,35301,1,42,3000,0,0,0,0,0,0,0,3,5
160,25,"Des doigts en or","Accomplir les cinq hauts faits de la série “Tout ce qui brille”.",30,0,2403,35309,2,155,156,157,158,159,0,0,0,0,4,6
161,26,"Tourner autour des peaux : Amateur","Réaliser 50 synthèses de tannerie de niveau 1 à 10.",5,0,0,35404,1,43,50,0,0,0,0,0,0,0,3,1
162,26,"Tourner autour des peaux : Recrue","Réaliser 300 synthèses de tannerie de niveau 11 à 20.",5,0,0,35404,1,44,300,0,0,0,0,0,0,0,3,2
163,26,"Tourner autour des peaux : Initié","Réaliser 750 synthèses de tannerie de niveau 21 à 30.",5,0,0,35404,1,45,750,0,0,0,0,0,0,0,3,3
164,26,"Tourner autour des peaux : Novice","Réaliser 1 500 synthèses de tannerie de niveau 31 à 40.",5,0,0,35404,1,46,1500,0,0,0,0,0,0,0,3,4
165,26,"Tourner autour des peaux : Qualifié","Réaliser 3 000 synthèses de tannerie de niveau 41 à 50.",10,21,0,35404,1,47,3000,0,0,0,0,0,0,0,3,5
166,26,"J'ai le cuir dans la peau","Accomplir les cinq hauts faits de la série “Tourner autour des peaux”.",30,0,2428,35409,2,161,162,163,164,165,0,0,0,0,4,6
167,27,"De fil en aiguille : Amateur","Réaliser 50 synthèses de couture de niveau 1 à 10.",5,0,0,35501,1,48,50,0,0,0,0,0,0,0,3,1
168,27,"De fil en aiguille : Recrue","Réaliser 300 synthèses de couture de niveau 11 à 20.",5,0,0,35501,1,49,300,0,0,0,0,0,0,0,3,2
169,27,"De fil en aiguille : Initié","Réaliser 750 synthèses de couture de niveau 21 à 30.",5,0,0,35501,1,50,750,0,0,0,0,0,0,0,3,3
170,27,"De fil en aiguille : Novice","Réaliser 1 500 synthèses de couture de niveau 31 à 40.",5,0,0,35501,1,51,1500,0,0,0,0,0,0,0,3,4
171,27,"De fil en aiguille : Qualifié","Réaliser 3 000 synthèses de couture de niveau 41 à 50.",10,22,0,35501,1,52,3000,0,0,0,0,0,0,0,3,5
172,27,"Sous toutes les coutures","Accomplir les cinq hauts faits de la série “De fil en aiguille”.",30,0,2454,35510,2,167,168,169,170,171,0,0,0,0,4,6
173,28,"Alchimiste d'acier : Amateur","Réaliser 50 synthèses d'alchimie de niveau 1 à 10.",5,0,0,35604,1,53,50,0,0,0,0,0,0,0,3,1
174,28,"Alchimiste d'acier : Recrue","Réaliser 300 synthèses d'alchimie de niveau 11 à 20.",5,0,0,35604,1,54,300,0,0,0,0,0,0,0,3,2
