Index,0 [0x0][0x0]
20022,"シルフ領の奥深くにて、守護と調停の神である雷神「ラムウ」と出会った冒険者。あくまでも人とシルフ族との調和を望むという、カヌ・エ・センナの意志を伝えるが、これに対しラムウは、帝国を排除するほどの力を示すようにと迫る。\nそしてラムウは、裁きの地で待つという言葉を遺し、閃光と共に消え去るのだった。冒険者は闇を払う決意と力を示すため、雷神「ラムウ」の元へと向かう。"
20023,"光の戦士たちの力を認め、雷神「ラムウ」はエーテル界へと還っていった。しかし、強硬派のシルフ族は、決して冒険者の存在を認めることなく、再び神降ろしを決行する。\n強力な守護者の到来を願うシルフ族たちの祈りに応え、極まりし力を帯びた、雷神「ラムウ」がふたたび降り立つ。冒険者は、再度、その力を示すことができるのか。"
20024,"魔女「シヴァ」。それは、イシュガルド正教を信奉する者にとっては、史上初めてドラゴン族と交わった「異端の母」として記憶される大罪人の名である。\nしかし、異端者たちを束ねる「氷の巫女」ことイゼルは、シヴァをドラゴン族との融和を象徴する聖女と崇め、驚くべき依り代に降臨させる。氷神「シヴァ」と化した依り代を討ち、クルザスの脅威を取り除け！"
20025,"「氷の巫女」イゼルが、ふたたびクリスタルを捧げ聖女の魂を、己が身に降臨させる。忘れ去られた古の円形劇場に舞い降りた氷神「シヴァ」は、アシエンの秘術によるものか、極まりし力を手にしていた。\n蛮神に捧げられたクリスタルの力を大地に還元するため、冒険者は、ふたたび凍て付いた女神に立ち向かう。"
20026,"アマジナ杯闘技会は大波乱！　不測事態の発生に伴い、決勝戦は仕切り直しとなった。舞台を新たにハラタリ修練所内に用意された特別闘技場「竜の首コロセウム」に移し、今ここに特別変則ルールの決勝戦が行われる！\n出場者は、エオルゼアを救いし英雄「光の戦士」！　対するは、謎の大タコ「オルトロス」と「テュポーン」先生！　大盛り上がりの決勝戦を制し、秘宝を手にするのは誰だ！？"
20027,"第七霊災を境に広まりはじめた「黒衣森を彷徨う亡霊騎士」の噂……。角尊「オ・アパ・ペシ」の調べによれば、その正体は第三星暦初期に現れた古の蛮神「オーディン」だという。\n聖典に、アラグの英雄によって「ウルズの泉」に封じられたと記されている蛮神が、なぜ現代に蘇ったのか。そして、信者なき蛮神が、なぜ活動を続けることができるのか……。その謎を追うため、冒険者たちはオーディンと対峙する。"
20028,"雲海にかかる長大な石橋「雲廊」は、皇都「イシュガルド」へ至る唯一の道であると同時に、都市全体を幾重にも覆う巨大魔法障壁「ダナフェンの首飾り」の要でもある。長らくドラゴン族の猛攻から、山の都を守り抜いてきたこの魔法障壁の最外層が、氷の巫女「イゼル」によって破られた。\nこれを機にすべての障壁を崩さんと、巨竜「ヴィシャップ」が雲廊に舞い降りる。神殿騎士団と共に、死力を尽くし迎え撃て！"
20029,"賢者「ルイゾワ」が遺した名杖「トゥプシマティ」を狙い、アシエン・ナプリアレスが石の家を強襲した。拘束されたミンフィリアを救い出し、賢人の遺産を護るため、闇の使徒アシエンを打ち倒せ！\n"
20030,"流れ流れてエオルゼア。寂れた古城に佇むは、噂の剣豪、ギルガメッシュ。好敵手との決着つけんと、業物を手に仁王立ち。しかして、心は揺れ動く。友を求めてゆらゆらと。\n心に空いた大きな穴は、ニワトリだけでは埋められぬ。願いが神を呼ぶならば、友を呼んでも良いはずだ。光とともに舞い降りたるは、その名も友神「エンキドウ」。大復活の大親友。背中を預けりゃ、百人力！　名勝負の始まりにございます。"
20031,"ドラゴン族の影に怯えることなく、種の繁栄のために生息域を広げたい。グナース族の集合精神が抱いた、生物として、もっとも単純で純粋な願いが、強力な蛮神を降臨させた。\nその名は武神「ラーヴァナ」……。光の戦士たち一行は、聖竜の眷属、ヴィゾーヴニルと交わした約束に従い、温厚なドラゴン族たちの脅威となっている、武神の討滅に挑むのだった。"
20032,"極まりし雲神を退けた光の戦士たち。しかし、グナース族たちもまた、自分たちの蛮神を再召喚していた。武神「ラーヴァナ」を放置すれば、やがて三闘神が眠る魔大陸に赴き、さらなる力を得ることは確実……。ウヌクアルハイの助言を受け、光の戦士たちは、極まりし武神討滅に挑む！"
20033,"雲神「ビスマルク」が、社島ごと呑み込んでしまったという「魔大陸の鍵」を求めて、光の戦士たちは雲海での蛮神討滅に乗り出す。雲海を遊弋する巨大な白鯨を倒すために、シドが考案した奇策。それは、イシュガルド製の対竜兵器を設置した浮島をエンタープライズ号で牽引し、文字どおり雲神を釣り上げようというものだった。今、決死の雲海戦が幕を開ける！"
20034,"謎めいた少年、ウヌクアルハイによってもたらされた、雲神再召喚の一報を受け、光の戦士たちは、ふたたびの雲海戦に挑む。極まりし力を身に付けたという雲神を討滅するため、エンタープライズ・エクセルシオが、アバラシアの空に舞い上がる。「餌」である浮島を牽引して……。"
20035,"伝説の王を己の身に降臨させ、騎神と化した教皇「トールダン7世」。彼は言う、「竜の眼」がもたらす魔力と、千年間に蓄積されたイシュガルドの民の祈りを以て、永遠の神となるのだと……。そして、その力で民をテンパードと成し、仇敵たるドラゴン族とアシエンを斬り、恒久の平和を実現すると……。\n建国十二騎士を身に宿した蒼天騎士を加え、蛮神「ナイツ・オブ・ラウンド」と化した教皇たちを討ち、千年の禍根を断て！"
20036,""
30000,""
30001,"古代アラグ文明の遺物、クリスタルタワーを調査すべく新たに結成された調査団「ノア」。その一員となった冒険者は、シドの協力を得て「八剣士の前庭」に設置された防衛機構の破壊に成功する。だが、クリスタルタワーの前には、その前門たる「古代の民の迷宮」が待ち受けていた。\nそして今、モードゥナの地に精鋭冒険者たちが集う。古の防衛機構を突破し、「古代の民の迷宮」を突破せよ！\n\n※パーティで申請する場合は、TANK:2/HEALER:2/DPS:4の組み合わせを満たす場合のみ申請することが可能です。"
30002,"ガレマール帝国軍第XIV軍団が、バイルブランド島東岸に築いた拠点、カストルム・オクシデンス。その目的は、他のカストルムとは異なり、資源採掘でもリムサ・ロミンサ攻略の橋頭堡の確保でもなかった。\n彼らの目的は、第七霊災時に落着した、古代アラグ文明の遺物「ダラガブ」の破片。貫かれた地脈が創り上げた、偏属性クリスタルが渦巻く洞穴の底で、待ち受ける存在とは……。"
30003,"メテオ探査坑を深部へと進む一行は、地下912ヤルムの地点でふたたび防衛機構に遭遇する。古代アラグ文明の魔科学により作り上げられた、不気味な球体状の防衛システム群が、侵入者を排除するため動き出す。"
30004,"地下1233ヤルム。アリゼーと光の戦士たち一行は、地中に埋没していた巨大な構造物を発見する。それは、カルテノーの戦いの折、砕け散ったダラガブから脱落した剣状の物体、ラグナロク級拘束艦であった。警戒しつつも、機関部から艦内に侵入した一行は、さらに深部を目指し進むこととなる。"
30005,"地下1524ヤルム。機関部の端に到達したアリゼーたちは、稼働隔壁を動かすことで、昇降機代わりに利用することに成功する。ラグナロク級拘束艦の艦首方向に向けて動き出す隔壁。だが、古代アラグ文明の防衛機構は、侵入者たちを放置しておくことはなかった。"
30006,"迫り来るアラグの古代兵器との激闘を制した、アリゼーと光の戦士たち一行。稼働隔壁に乗り、地下1910ヤルムまで降下することに成功する。しかし、そんな彼らの前に、上空から凶暴な刺客が舞い降りる。首にアラグの拘束具を巻き付けた、古のドラゴン族が……。\n第七霊災の真実を確かめるには、さらに深部を目指さねばならない。光の戦士たちは戦いの覚悟を決める。"
30007,"前回の調査により、エオルゼアの地下には第七霊災を引き起こした古の蛮神「バハムート」が眠っていることが判明した。しかも、その肉体は古代アラグ文明の脅威、ラグナロク級拘束艦によって再生されつつあるのだ。バハムートの復活を阻止するには、拘束艦の活動を停止させなければならない。そう結論したアリゼーたち一行は、ふたたび地下迷宮を目指す。\n次なる目標は、黒衣森に落着したダラガブの破片である。"
30008,"黒衣森北部森林に突き刺さった、蛮神「バハムート」の巨大拘束具「バインディングコイル」。その麓に到達したアリゼーと光の戦士たち一行は、外殻の切れ目から内部へと浸入する。\nその眼前に広がるのは、合成されたキメラ獣たち生体兵器を納めた、青く光るシリンダーの列だった。"
30009,"バインディングコイルの転送装置を起動し、連動するラグナロク級拘束艦三番艦の内部へと到達したアリゼーたち一行。地下3256ヤルム。蛮神「バハムート」が眠る大空洞とは、未だ5000ヤルム以上の距離で隔てられている。\n複雑に通路が張り巡らされた艦内を捜索し、さらなる深部へと通じるルートを発見せよ。"
30010,"地下6329ヤルム。ラグナロク級拘束艦三番艦の作戦室に到達したアリゼーたち一行。そこには信じられない光景が広がっていた。まるで幻影のように浮かび上がる、紅い月の光に照らされ、決戦の火ぶたが切って落とされる。"
30011,"冒険者たちの力により、「古代の民の迷宮」を突破した調査団「ノア」の一行は、クリスタルタワーの本体……「シルクスの塔」に辿り着く。そして、新たに加わったウネとドーガの助けを得て、固く閉ざされたその門扉を開くことに成功するのだった。\n危険な古代の遺物を封印するため、そしてエオルゼアを古の始皇帝「ザンデ」の野望から守るため、冒険者は青く輝く巨塔の最上層を目指すことになる。\n\n※パーティで申請する場合は、TANK:1/HEALER:2/DPS:5の組み合わせを満たす場合のみ申請することが可能です。"
30012,"前回の調査により、エオルゼアの地下には第七霊災を引き起こした古の蛮神「バハムート」が眠っていることが判明した。しかも、その肉体は古代アラグ文明の脅威、ラグナロク級拘束艦によって再生されつつあるのだ。バハムートの復活を阻止するには、拘束艦の活動を停止させなければならない。そう結論したアリゼーたち一行は、ふたたび地下迷宮を目指す。\n次なる目標は、黒衣森に落着したダラガブの破片である。"
30013,"黒衣森北部森林に突き刺さった、蛮神「バハムート」の巨大拘束具「バインディングコイル」。その麓に到達したアリゼーと光の戦士たち一行は、外殻の切れ目から内部へと浸入する。\nその眼前に広がるのは、合成されたキメラ獣たち生体兵器を納めた、青く光るシリンダーの列だった。"
30014,"バインディングコイルの転送装置を起動し、連動するラグナロク級拘束艦三番艦の内部へと到達したアリゼーたち一行。地下3256ヤルム。蛮神「バハムート」が眠る大空洞とは、未だ5000ヤルム以上の距離で隔てられている。\n複雑に通路が張り巡らされた艦内を捜索し、さらなる深部へと通じるルートを発見せよ。"
30015,"地下6329ヤルム。ラグナロク級拘束艦三番艦の作戦室に到達したアリゼーたち一行。そこには信じられない光景が広がっていた。まるで幻影のように浮かび上がる、紅い月の光に照らされ、決戦の火ぶたが切って落とされる。"
30016,"賢者「ルイゾワ」は、蛮神「バハムート」のテンパードと化していた。その事実を受け止めたアリゼーは、エオルゼアの脅威を取り除くため、敬愛する祖父、ルイゾワを討つことを決意する。\nバハムートを消滅させるために、停止させる必要のある拘束艦は残り二隻。アルフィノにより構築された転送網を用い、北ザナラーンの「ダラガブの爪」から地脈を辿り、冒険者たち一行は、ラグナロク級拘束艦六番艦の内部へと侵入する。"
30017,"地下6835ヤルム。ラグナロク級拘束艦六番艦の内部には、蛮神「バハムート」の再生を制御する巨大装置が存在していた。ダラガブの内部機構を思わせる再生制御区を突破し、第一艦橋へと向かおうとする一行。しかし、その前にまたもや古代アラグ文明の防衛兵器が立ちはだかるのだった。"
30018,"地下8872ヤルム。巨大地下空間に鎮座する蛮神「バハムート」は、さらに肉体の再生を進めていた。拘束艦を停止させるべく装置に向かうアリゼーの前に現れたのは、その祖父であり、シャーレアン随一の賢人と謳われた「ルイゾワ・ルヴェユール」その人であった。"
30019,"エオルゼア地下空間で、再生しつつある蛮神「バハムート」を消滅させる。その目的のため、最後の拘束艦へと降り立った一行。賢人ルイゾワが成そうとしたエオルゼアの救済という遺志を継ぐため、光の戦士とアルフィノ、アリゼー兄妹は、最後の戦いへと向かう……。"
30020,"古代アラグ帝国の始皇帝ザンデは、その治世の末期に、妖異を束ねる魔王のひとり、「暗闇の雲」と血の契約を交わした。すべては強力な妖異の軍勢を従えるため……。\nザンデの討伐を以て、危機は去ったと思われていたが、雲は物質界への侵攻を諦めてはいなかった。クリスタルタワーの力を用いて、物質界に至る「扉」を開こうとしていたのだ。異界からの侵略を防ぐため、そして連れ去られた仲間を救うため、光の戦士たちは、古の時代「闇の世界」と呼ばれていた異界「ヴォイド」へと旅立つ。\n\n※パーティで申請する場合は、TANK:1/HEALER:2/DPS:5の組み合わせを満たす場合のみ申請することが可能です。"
30021,"サリャク河の中央に沈むシャーレアンの遺跡が、突如として「機械仕掛けの巨人」となり動きだした。なんと、ゴブリン族の科学者集団「青の手」が、遺跡に神降ろしを行い、大型蛮神として召喚したのである。このまま大型蛮神の完全起動を許せば、低地ドラヴァニアのエーテルは枯渇し、新興の都市「イディルシャイア」も壊滅するだろう。直ちに蛮神の内部に突入し、動力源を調査、これを止める手立てを探り出せ！"
30022,"胎動する蛮神の内部にて、「青の手」を率いる万能のクイックシンクスと対面した光の戦士たち。「アレキサンダー計劃」なる謎めいた構想をほのめかし、大胆にも挑発行動を繰り返す、「青の手」たちを何としてでも止めなければならない！"
30023,"アウラ族の美女「ミーデ」により、「青の手」の狙いが「エニグマ・コーデックス」なる書に記された、移動都市構想に基づくものであることが判明した。科学者による理想郷の実現……その理念を神降ろしにより、強引に成し遂げようとする「青の手」を放置することはできない。光の戦士たち一行は、再び、機工城「アレキサンダー」の内部に入るのだった。"
30024,"伝説の書「エニグマ・コーデックス」に記された理念は、「青の手」により、歪んだ選良主義に取って替わられていた。「青の手」の危険性をあらためて確信した光の戦士たちは、蛮神「アレキサンダー」の討滅を決意。「コア」の停止方法を知るというミーデを伴い、決死の突入作戦を敢行するのだった。"
30025,"異邦の詩人が紡いだ、新たなる冒険譚。それは、光の戦士たちが経験した、低地ドラヴァニアでの激闘を詠ったものであった。大胆に脚色された異邦の詩人が吟じる詩歌を聞きながら、光の戦士は今、機工城「アレキサンダー」での戦いを追体験する。"
30026,"異邦の詩人が紡いだ、新たなる冒険譚。それは、光の戦士たちが経験した、低地ドラヴァニアでの激闘を詠ったものであった。大胆に脚色された異邦の詩人が吟じる詩歌を聞きながら、光の戦士は今、機工城「アレキサンダー」での戦いを追体験する。"
30027,"異邦の詩人が紡いだ、新たなる冒険譚。それは、光の戦士たちが経験した、低地ドラヴァニアでの激闘を詠ったものであった。大胆に脚色された異邦の詩人が吟じる詩歌を聞きながら、光の戦士は今、機工城「アレキサンダー」での戦いを追体験する。"
30028,"異邦の詩人が紡いだ、新たなる冒険譚。それは、光の戦士たちが経験した、低地ドラヴァニアでの激闘を詠ったものであった。大胆に脚色された異邦の詩人が吟じる詩歌を聞きながら、光の戦士は今、機工城「アレキサンダー」での戦いを追体験する。"
30029,""
40000,""
40001,"ガラディオン湾に落着した「メテオ」の断片は、すり鉢状の新島を生み出した。そして、この島に退役艦「ブレイブハート号」を横付けして作られたのが、黒渦団の練兵施設「ウルヴズジェイル」である。\nこの「狼たちの檻」には、同盟軍が制定した合同訓練協定に基づき、各グランドカンパニーの将兵が続々と集結。日々、模擬戦による実戦形式の訓練を繰り広げている。狼としての牙と爪を磨くために……。"
40002,"ガラディオン湾に落着した「メテオ」の断片は、すり鉢状の新島を生み出した。そして、この島に退役艦「ブレイブハート号」を横付けして作られたのが、黒渦団の練兵施設「ウルヴズジェイル」である。\nこの「狼たちの檻」には、同盟軍が制定した合同訓練協定に基づき、各グランドカンパニーの将兵が続々と集結。日々、模擬戦による実戦形式の訓練を繰り広げている。狼としての牙と爪を磨くために……。"
40003,"ガラディオン湾に落着した「メテオ」の断片は、すり鉢状の新島を生み出した。そして、この島に退役艦「ブレイブハート号」を横付けして作られたのが、黒渦団の練兵施設「ウルヴズジェイル」である。\nこの「狼たちの檻」には、同盟軍が制定した合同訓練協定に基づき、各グランドカンパニーの将兵が続々と集結。日々、模擬戦による実戦形式の訓練を繰り広げている。狼としての牙と爪を磨くために……。"
40004,"ガラディオン湾に落着した「メテオ」の断片は、すり鉢状の新島を生み出した。そして、この島に退役艦「ブレイブハート号」を横付けして作られたのが、黒渦団の練兵施設「ウルヴズジェイル」である。\nこの「狼たちの檻」には、同盟軍が制定した合同訓練協定に基づき、各グランドカンパニーの将兵が続々と集結。日々、模擬戦による実戦形式の訓練を繰り広げている。狼としての牙と爪を磨くために……。"
40005,"ガラディオン湾に落着した「メテオ」の断片は、すり鉢状の新島を生み出した。そして、この島に退役艦「ブレイブハート号」を横付けして作られたのが、黒渦団の練兵施設「ウルヴズジェイル」である。\nこの「狼たちの檻」には、同盟軍が制定した合同訓練協定に基づき、各グランドカンパニーの将兵が続々と集結。日々、模擬戦による実戦形式の訓練を繰り広げている。狼としての牙と爪を磨くために……。"
40006,"ガラディオン湾に落着した「メテオ」の断片は、すり鉢状の新島を生み出した。そして、この島に退役艦「ブレイブハート号」を横付けして作られたのが、黒渦団の練兵施設「ウルヴズジェイル」である。\nこの「狼たちの檻」には、同盟軍が制定した合同訓練協定に基づき、各グランドカンパニーの将兵が続々と集結。日々、模擬戦による実戦形式の訓練を繰り広げている。狼としての牙と爪を磨くために……。"
40007,""
50000,""
50001,"第七霊災根源の地、カルテノー平原に露になった古代アラグ文明の遺跡。その下に眠る“遺物”の所有権を巡り、友邦であるはずの三都市が対立する。かくして、この地で起こった争いを外には持ち出さぬという協定が結ばれ、カルテノー平原は法の外に置かれた係争地「アウトロー戦区」に指定されたのだった。そして今、平原外縁部の遺跡群を確保すべく、各グランドカンパニーの冒険者部隊が動き出す。"
50002,"第七霊災根源の地、カルテノー平原に露になった古代アラグ文明の遺跡。その下に眠る“遺物”の所有権を巡り、友邦であるはずの三都市が対立する。かくして、この地で起こった争いを外には持ち出さぬという協定が結ばれ、カルテノー平原は法の外に置かれた係争地「アウトロー戦区」に指定されたのだった。そして今、平原外縁部の遺跡群を確保すべく、各グランドカンパニーの冒険者部隊が動き出す。"
50003,"第七霊災根源の地、カルテノー平原に露になった古代アラグ文明の遺跡。その下に眠る“遺物”の所有権を巡り、友邦であるはずの三都市が対立する。かくして、この地で起こった争いを外には持ち出さぬという協定が結ばれ、カルテノー平原は法の外に置かれた係争地「アウトロー戦区」に指定されたのだった。そして今、平原外縁部の遺跡群を確保すべく、各グランドカンパニーの冒険者部隊が動き出す。"
50004,"リムサ・ロミンサの船乗りたちは云う、エオルゼアの海には動く島があるのだと……。ある日、「彷徨える燕尾岩」とも呼ばれる、この伝説の島「シールロック」が発見された。だが、この発見は、ただ人々の冒険心を掻き立てただけでは終わらなかった。\nほどなくして調査隊の報告により、この島が古代アラグ文明の人工島であり、「オメガ」を含む対蛮神技術の実験場であったと判明したためである。かくして、物言わぬアラグの遺物に秘められた「情報」を巡る戦いが始まったのだった。"
50005,""
65000,""
65001,""
