Index,0 [0x0][0x0]
450,"Journal"
451,""
452,"Current"
453,"Complete"
454,"Quests"
455,"Levequests"
456,"Allowances"
457,"Leve History"
458,"/"
459,"You have no pending duties."
460,"Accept"
461,"Decline"
462,"Objectives"
463,"Reward"
464,"Lv."
465,"Options"
466,"History"
467,"Map"
468,"Retry"
469,"Abandon"
470,"Initiate"
471,"Completion Bonus"
472,"Complete"
473,"Abandon this duty?"
474,"Quests"
475,"Levequests"
476,"Summary"
477,"You haven't completed any duties."
478,"You can reattempt a failed levequest for <if:<if:<switch:one/two/three/four/five/six/seven/eight/nine/ten>/<value>>/<value>> leve allowance<if:none/s>. Proceed?"
479,"This quest is not yet available."
480,"History"
481,"Materia"
482,"0%"
483,"<value>%"
484,"Sells for <value> gil"
485,"Perception"
486,"Output"
487,"Gathering"
488,"Block Strength"
489,"Block Rate"
490,"More: Ctrl+Alt"
491,"Materia"
492,"Bonuses"
493,"HQ"
494,"Unique"
495,"Untradable"
496,"Binding"
497,"Crafting & Repairs"
498,"Condition"
499,"Spiritbond"
500,"Repair Level"
501,"Base Item"
502,"Convertible"
503,"Unsellable"
504,"<if:<color #F9E846><i>/none>(<if:+<value>/<value>>)<if:</i></color>/none>"
505,"<if:<color #F9E846><i><if:+<value>/<value>></i></color>/<if:+<value>/<value>>>"
506,""
507,"Recommended: Lv. <value>"
508,"Lv. <value>"
509,"Delay"
510,"Damage"
511,"DPS"
512,"<if:<color #F9E846><i><ref:BaseParam><if: +<value> /<value>></i></color>/<ref:BaseParam><if: +<value> /<value>>>"
513,"<if:<color #F9E846><i><ref:Item></i></color>/<ref:Item>>"
514,"<value> Lv. <value>"
515,"<ref:Item>\n<value> gil"
516,"Sell"
517,"Non-convertible"
518,"Materials"
519,"Quest: <value>"
520,"Inventory"
521,""
522,"(<if: +<value> /<value>>)"
523,""
524,"Crystals"
525,"Difficulty"
526,"Abandon"
527,"<if:<color #F9E846><i><ref:BaseParam><if: +<value> /<value>></i></color>/<ref:BaseParam><if: +<value> /<value>>>"
528,"Inventory"
529,""
530,"Sell"
531,"Trade"
532,"Retainer"
533,"Remove how many from stack?"
534,"<value>/<value>"
535,"<ref:BaseParam> <if:+<value> /<value>>"
536,"Key Items"
537,""
538,"Equip"
539,"Open Armoury Chest"
540,"Sell unique/untradable item."
541,"Discard unique/untradable item."
542,"Item Level <value>"
543,"Description"
544,"Key Items"
545,""
546,"<icon:11> Subcommands"
547,"<icon:11> Subcommands  <icon:10> Return"
548,"Markets"
549,"Letters"
550,"HUD Layout"
551,""
552,"Save"
553,"Default All"
554,"Current UI Element"
555,"Show All"
556,"Show"
557,"Combat Transparency"
558,"Target Transparency"
559,"Active Transparency Level"
560,"Passive Transparency Level"
561,"Element Size"
562,"Restore HUD layout defaults?"
563,"Memories of an Era Past"
564,"Arms of Eld"
565,"<if:<color #F9E846><i><value></i></color>/<value>>"
566,"<if:<color #F9E846><i><value></i></color>/<value>>"
567,"Arms of Eld - <switch:Curtana/Spharai/Bravura/Gae Bolg/Artemis Bow/Thyrus/Stardust Rod> (Step <value>)"
568,"(Total: <value><if: /  <value>/none>)"
569,"<value>/<value> (Total: <value><if: /  <value>/none>)"
570,"Leve History"
571,""
572,"Confirm"
573,"Cancel"
574,"Guildleves"
575,"Discard housing item."
576,"Yes"
577,"No"
578,"???"
579,"Grand Company Leves"
580,"Confirm"
581,"Cancel"
582,"Difficulty:"
583,"[Note]"
584,"Changing classes during the course of this duty, or using a class above the recommended level, may reduce the amount of experience awarded upon completion."
585,"Recommended Level +<value>"
586,"Unable to commence levequest. One or more party members are too far away."
587,"You do not have any more leve allowances. You will earn your next allowance in <if:<if:<value> hour and /<value> hours and >/none><value> <if:minute/minutes>."
588,"You cannot accept any more levequests."
589,"Levemete"
590,"Levequests"
591,""
592,"Leve History"
593,"Journal"
594,"Battlecraft"
595,"Fieldcraft"
596,"Tradecraft"
597,"Faction"
598,"Levequests"
599,"Allowances"
600,"Level"
601,"/"
602,"Recommended Level: <value>"
603,"Time Limit: <value>m"
604,"There are no guildleves available at this time."
605,"There are no more guildleves available at this time."
606,"The discrepancy between your current level and the levequest's recommended level is too great. Continue and you will suffer an experience point penalty."
607,"Are you certain you wish to abandon the levequest?"
608,"Your home point is not set to an aetheryte in this area. If you return to your current home point at any time during the levequest, you will automatically abandon the duty. Proceed?"
609,"Location: <ref:PlaceName>"
610,"Gathering Log"
611,""
612,"Category"
613,"Level"
614,"There are no items to display."
615,"<icon:13><icon:14> Select Category"
616,"★"
617,"???"
618,"Qty."
619,"<value>/<value>/<value>"
620,"Logging & Harvesting"
621,""
622,"Nothing"
623," →"
624,"Unknown"
625,"%"
626,"Out of Reach"
627,"Hidden"
628,"Rare"
629,"Hidden"
631,"Log Filters"
632,"Subcommands Not Available"
633,"Focus Target"
634,"Away"
635,"Emote"
636,"Mark"
637,"Dismount"
638,"Stay Attack"
639,"Withdraw"
640,"Retrieve"
642,"Use Key Item"
643,"End Synthesis"
644,"Dismiss"
645,"Shout"
646,"Free Company"
647,"Yell"
648,"Alliance"
649,"<color?>Complete</color>"
650,"Temple Leves"
652,"Tell"
653,"Say"
654,"Party"
655,"LS #<value>: <value>"
656,"Log #<value>"
657,"Input new tab name."
658,"Delete tab?"
659,"Rename Tab"
660,"Log Window"
661,""
662,"General"
663,"Battle"
664,"Name"
665,"Event"
666,"Tell <value>"
667,"<icon:13>"
668,"<icon:14>"
669,"<if:<switch: / / / >/none>"
670,"Map"
671,""
672,"X:"
673,"Y:"
674,"<value>\n<value>"
675,"> "
676,""
677,"<value> <if:<switch:<icon:76>/<icon:75>>/none>"
679,"<icon:11> Set to Hotbar  <icon:9> Execute Action"
680,"Actions & Traits"
681,""
682,"<if:<i><icon:63>Level <value></i>/Level <value>>"
683,"Actions"
684,"Job"
685,"Traits"
686,"Additional"
687,"General"
688,"Additional Actions"
689,"<?0x2d>\n<if:Lv. <value>/none>"
690,"<ref:ActStr>\n<if:Lv. <value> /none>HP: <value>"
691,"<ref:ActStr>\n<if:Lv. <value> /none>MP: <value>"
692,"<ref:ActStr>\n<if:Lv. <value> /none>MP: All"
693,"<ref:ActStr>\n<if:Lv. <value> /none>TP: <value>"
694,"<ref:ActStr>\n<if:Lv. <value> /none>TP: All"
695,"<ref:ActStr>\n<if:Lv. <value> /none>GP: <value>"
696,"<ref:ActStr>\n<if:Lv. <value> /none>CP: <value>"
697,"<ref:ActStr>\n<if:Lv. <value> /none>MP: <value>  TP: <value>"
698,"<2b?:0xff, 0x12, 0x2>"
699,"Instant"
700,"More: Ctrl+Alt"
701,"Cast"
702,"Recast"
703,"Recast"
704,"HP Cost"
705,"MP Cost"
706,"TP Cost"
707,"CP Cost"
708,"GP Cost"
709,"Range "
710,"Radius "
711,"Acquired"
712,"Affinity"
713,"<value>y"
714,"<value>s"
715,"<value> steps"
716,"Lv. <value>"
717," (<value>)"
718,"<ref:ClassJobCategory>"
719,"Resist"
720," EXP"
721,"Enmity"
722,"Flash"
723,"Miss"
724,"MP"
725,"TP"
726,"Dodge"
727," (<value>% resisted)"
728," (<value>% blocked)"
729," (<value>% parried)"
730," (+<value>%)"
731,"Invulnerable"
732,"Rank"
733,"Free Company"
734,"City-state"
735,"♀"
736,"♂"
737,"<switch:1st/2nd/3rd/4th/5th/6th/7th/8th/9th/10th/11th/12th/13th/14th/15th/16th/17th/18th/19th/20th/21st/22nd/23rd/24th/25th/26th/27th/28th/29th/30th/31st/32nd> Sun of the <switch:1st Astral/1st Umbral/2nd Astral/2nd Umbral/3rd Astral/3rd Umbral/4th Astral/4th Umbral/5th Astral/5th Umbral/6th Astral/6th Umbral> Moon"
738,"Main Hand"
739,"Off Hand"
740,"Head"
741,"Body"
742,"Hands"
743,"Waist"
744,"Legs"
745,"Feet"
746,"Ears"
747,"Neck"
748,"Wrists"
749,"Right Ring"
750,"Left Ring"
751,"Soul Crystal"
752,"Throwing Weapon"
753,"Undershirt"
754,"Undergarment"
755,"Gear Score"
756,"Gear Set"
757,"Equip"
758,"Attributes"
759,"Profile"
760,"Classes"
761,"Currency"
762,"<ref:Town>"
763,"<icon:11> Subcommands"
764,"Gear Set List"
765,"<if:<i><icon:63>Level <value></i>/Level <value>>"
766,"<icon:24> Scroll  <icon:12> Switch Area  <icon:13>+<icon:24> Zoom  <icon:14> Toggle Map"
767,"<icon:24> Scroll  <icon:12> Toggle Floor  <icon:13>+<icon:24> Zoom  <icon:14> Toggle Map"
768,"<value> <value>"
769,"No gear set is chosen."
770,"Signs"
771,""
772,"Entrust Quantity"
773,"Retrieve Quantity"
774,"Mount"
775,"Armoury"
776,"Chest"
777,"<2b?:0xff, 0x1a, 0x2>"
778,"Equip"
779,"Ride Pillion"
780,"Emotes"
781,""
782,"<value>, <value>"
783,"Open Gear Set List"
784,"Cancel Invitation to Linkshell"
785,"Cancel <value>'s invitation to the linkshell?"
786,"Cancel All Party Invitations"
787,"Cancel the <value> party invitation<if:none/s> you have extended?"
788,"<if:<ref:EventItem>/<ref:Item>>"
789,"<value> <?0x2d>"
790,"Title"
791,"Grand Company"
792,"Free Company"
793,"Race/Clan/Gender"
794,"City-state"
795,"Nameday"
796,"Guardian"
797,"<ref:Race> / <ref:Tribe> / <switch:♂/♀>"
798,"<value>.<value>"
799,"<switch:>�<?0x14></color>⒉�#<color #FFFFFF><?0x14>⒊<?0x14></color>�#<color #FFEBEA><?0x14>⒈<?0x14></color>�#<color #FFEBEA><?0x14>⒉<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>"
800,"Disciples of War"
801,"Disciples of Magic"
802,"Disciples of the Hand"
803,"Disciples of the Land"
804,"Job"
805,"EXP"
806,"Gladiator"
807,"Pugilist"
808,"Marauder"
809,"Lancer"
810,"Archer"
811,"Conjurer"
812,"Thaumaturge"
813,"Carpenter"
814,"Blacksmith"
815,"Armorer"
816,"Goldsmith"
817,"Leatherworker"
818,"Weaver"
819,"Alchemist"
820,"Culinarian"
821,"Miner"
822,"Botanist"
823,"Fisher"
824,"/"
825,": "
826,"<ref:GrandCompany>"
827,"<if:<switch:<ref:GCRankLimsaFemaleText>/<ref:GCRankGridaniaFemaleText>/<ref:GCRankUldahFemaleText>>/<switch:<ref:GCRankLimsaMaleText>/<ref:GCRankGridaniaMaleText>/<ref:GCRankUldahMaleText>>>"
828,"Arcanist"
829,"Rogue"
830,"Gil"
831,"Company Seals"
832,"Other"
833,"<value>/<value>"
834,"Wolf Marks"
835,""
836,"Select a new name."
837,"Select a new number."
838,"Seals"
840,"Disable all active help windows."
841,"※Help settings can be adjusted in Character Configuration."
842,"<icon:10> Close"
843,"<icon:6>Scroll  <icon:10>Close"
844,"<if: 9+/ <value>>"
845,"<icon:20> Select"
846,"<icon:9> Confirm"
847,"Active Help windows can be re-enabled in UI Settings, located under Character Configuration."
850,"Repairs"
851,""
852,"Gear"
853,"<2b?:0xff, 0x7, 0x2> (equipped)"
854,"Inventory"
855,"Repair All"
856,"Item"
857,"Cost"
858,"Dark Matter"
859,"Total: <value>"
860,"Repair <item> for <value> gil?"
861,"Repair all displayed items for <value> gil?"
862,"Repair <item> using <item>?"
863,"Repair as many of the displayed items as possible using the following materials?\n\n<value>"
864,"・<value> <item>"
865,"You do not have any items that can be repaired."
866,"Grade <value>"
867,"Condition"
868,"<if:<i><icon:63>Level <value></i>/Level <value>>"
869,"Class"
870,"Region"
871,"Area"
872,"Dark Matter (Bag)"
873,"G<value> (<value>)"
875,"(No location set for map link)"
876,"<value>"
880,"Point Allotment"
881,""
882,"Strength"
883,"Vitality"
884,"Dexterity"
885,"Intelligence"
886,"Mind"
887,"Piety"
888,"Points Remaining"
889,""
890,"Redo"
891,"Accept"
892,"Cancel"
893,"/"
894,":"
895,"+"
896,"Glamours are unavailable due to equipment restrictions."
897,"Glamours are unavailable due to equipment restrictions."
898,"Glamours are unavailable due to equipment restrictions."
900,"<if:<i><icon:63>Level <value></i>/Level <value>>"
901,"Affix Materia"
902,"Repair"
903,"Could not retrieve data."
904,"Not enlisted in a Grand Company."
905,"Not enlisted in a free company."
906,"<if:<switch:<ref:GCRankLimsaFemaleText>/<ref:GCRankGridaniaFemaleText>/<ref:GCRankUldahFemaleText>>/<switch:<ref:GCRankLimsaMaleText>/<ref:GCRankGridaniaMaleText>/<ref:GCRankUldahMaleText>>>"
907,"<if:<switch:<ref:GCRankLimsaFemaleText>/<ref:GCRankGridaniaFemaleText>/<ref:GCRankUldahFemaleText>>/<switch:<ref:GCRankLimsaMaleText>/<ref:GCRankGridaniaMaleText>/<ref:GCRankUldahMaleText>>>"
908,"<ref:GrandCompany>"
909,"Total Members: <value>"
910,"Retainer"
911,""
912,"Gil Transfer"
913,""
914,"Select amount to withdraw."
915,"Select amount to deposit."
916,"Select retainer."
917,"Quit."
918,"Cannot be accessed in gamepad mode."
919,"Cannot be accessed in gamepad mode."
920,"Gil Transfer"
921,""
922,"Withdraw"
923,"Deposit"
924,"Proceed"
925,"Cancel"
926,""
927,"<value>"
928,"Current"
929,"Total"
930,"Adjust Price"
931,""
932,"Qty."
933,"Asking Price"
934,""
935,"Total"
936,"Tax (<value>%)"
937,"Confirm"
938,""
939,""
940,""
941,"Cancel"
942,"Cannot be accessed in gamepad mode."
943,"When the item is sold, you will be charged a <value>% tax (<value>)."
944,"Cannot be accessed in gamepad mode."
945,"Put items in list up for sale?"
946,"For Sale"
947,"Not for Sale"
948,"This retainer has not been dispatched\nto any market wards."
949,"Remove"
950,"Markets"
951,""
952,""
953,"Item"
954,"Qty."
955,"Total Price"
956,"Put Up for Sale"
957,"To ready an item for sale, place it here."
958,"Return to Retainer"
959,"Adjust Price"
960,"Party Members"
961,"Friend List"
962,"Blacklist"
963,"Player Search"
964,"(Deleted)"
965,"<icon:9><icon:11> Subcommands  <icon:12> Send Friend Request"
966,"<icon:9><icon:11> Subcommands  <icon:12> Add to Blacklist"
967,"<value>.  (Selling <value> <if:item/items> until <if:<value>/<value>/<value>/<value>/<value>/<value>>)"
968,"<value>.  (Currently selling no items)"
969,"Market tax reduced by <value>% until <if:#s>:<value> <if:p.m./a.m.> on <if:<value>/<value>/<value>/<value>/<value>/<value>>!"
970,"All"
971,"Party"
972,"Enemy"
973,"Player"
974,"Currently, market tax is reduced."
975,"Compare prices."
976,"Return Items to Inventory"
977,"<icon:9><icon:11> Subcommands"
978,"<icon:11> Subcommands"
979,"<if:<color #F9E846><i><value> Equipped: </i></color>/<value> Equipped: >"
980,"Item found!"
981,"<2b?:0xff, 0x12, 0x2>"
982,"!"
983," (fully resisted)"
984," has no effect!"
985,"+ <value>"
986,"- <value>"
987,"Incapacitated!"
988,"Additional Effect"
989,"Invulnerable!"
990,"Item Level <value>"
991,"Effects"
992,"Requirements"
993,"Materia Melding"
994,"Catalyst"
995,"Quick Repairs"
996,"\n\nCrafting Material"
997,"\n\nCrafting Catalyst"
998,"Restores up to <value>% of HP (<value> points max)."
999,"Restores up to <value>% of MP (<value> points max)."
1000,"HP"
1001,"MP"
1002,"TP"
1003,"GP"
1004,"CP"
1006,""
1007,"Level"
1008,"Class"
1009,"Job"
1010,"<value>/<value>"
1011,"×"
1012,""
1013,"s"
1014,"m"
1015,"h"
1016,"<if: +<value>% (Max <value>)/ +<value>>"
1017,"Food Benefits (EXP +3%)"
1018,"<value>"
1019,"<if:<ref:ClassJob>  <icon:63><i><value></i>/<ref:ClassJob>  <value>>    <if:EXP //<if:<icon:77><color #FFE8E8><?0x14>EXP <value>/<value><?0x14></color>/EXP <value>/<value>>>"
1020,"Full Party"
1021,"Light Party"
1022,"Solo"
1023,"A"
1024,"STR"
1025,"VIT"
1026,"DEX"
1027,"INT"
1028,"MND"
1029,"PIE"
1030,"Target"
1031,"Bonus"
1032,"Readying"
1033,"Subtarget"
1034,"Lv. "
1035,"???"
1036,"<if:<i><icon:63><value> <value></i>/<value> <value>>"
1037,"?? <value>"
1038,"<value> "
1039,"<if:<i><icon:63><value> <value></i>/<value> <value>>"
1040,"Slot"
1041,"Combo"
1042,"<switch:/¢/ª/§/¾/½/¼/¶><value>"
1043,"Set"
1044,"Change Set"
1045,"<icon:20>\nEdit"
1046,"<icon:12> Compare Prices"
1047,"Display Company Profile"
1048,"???"
1049,"Branch Rewards"
1050,"Casting"
1051,"Interrupted"
1052,"Obtaining Signature"
1053,"EP"
1054,"EP Cost"
1055,"Collectable"
1056,"Collectability"
1057,"<if:　　　　/none><if:???/<value>>"
1058,""
1059,"System"
1060,"Rank: <value>"
1061,"Components: <value>"
1062,"Surveillance: <if:+<value>/<value>>"
1063,"Retrieval: <if:+<value>/<value>>"
1064,"Speed: <if:+<value>/<value>>"
1065,"Range: <if:+<value>/<value>>"
1066,"Favor: <if:+<value>/<value>>"
1067,"<value> <item>"
1068,"Part Functionality"
1069,"Outfitting Bonus"
1070,"Extra Jobs"
1071,"Dark Knight"
1072,"Astrologian"
1073,"Machinist"
1074,""
1075,"Party Bonus"
1090,"Large-scale Levequests"
1091,""
