Index,0 [0x3][0x6],1 [0x7][0x0],2 [0x5][0x4],3 [0x19][0x7]
96,0,0,0,false
97,0,0,0,false
98,0,0,0,false
99,0,0,0,false
100,0,0,0,false
101,1,131201,0,false
102,2,131202,0,false
103,3,131203,0,false
104,4,131204,0,false
105,5,131205,0,false
106,6,131206,0,false
107,7,131207,0,false
108,8,131208,0,false
109,9,131209,0,false
110,10,131210,0,false
111,11,131211,0,false
112,12,131212,0,false
113,13,131213,0,false
114,14,131214,0,false
115,15,131215,0,false
116,51,131216,0,false
117,52,131217,0,false
118,53,131218,0,false
119,54,131219,0,false
120,101,131221,26,true
121,104,131223,0,false
122,102,131222,0,false
123,105,131224,0,false
124,61,131220,228,true
125,106,131225,0,false
126,107,131226,0,false
127,108,131227,0,false
128,111,131229,0,false
129,112,131230,243,true
130,110,131228,0,false
131,115,131231,0,false
132,0,0,0,false
133,0,0,0,false
134,0,0,0,false
135,0,0,0,false
136,0,0,0,false
137,0,0,0,false
138,0,0,0,false
139,0,0,0,false
140,0,0,0,false
141,0,0,0,false
142,0,0,0,false
143,0,0,0,false
144,0,0,0,false
145,0,0,0,false
146,0,0,0,false
147,0,0,0,false
148,0,0,0,false
149,0,0,0,false
150,0,0,0,false
151,0,0,0,false
152,0,0,0,false
153,0,0,0,false
154,0,0,0,false
155,0,0,0,false
156,0,0,0,false
157,0,0,0,false
158,0,0,0,false
159,0,0,0,false
160,0,0,0,false
161,0,0,0,false
162,0,0,0,false
163,0,0,0,false
164,0,0,0,false
165,0,0,0,false
166,0,0,0,false
167,0,0,0,false
168,0,0,0,false
169,0,0,0,false
170,0,0,0,false
171,0,0,0,false
172,0,0,0,false
173,0,0,0,false
174,0,0,0,false
175,0,0,0,false
176,0,0,0,false
177,0,0,0,false
178,0,0,0,false
179,0,0,0,false
180,0,0,0,false
181,0,0,0,false
182,0,0,0,false
183,0,0,0,false
184,0,0,0,false
185,0,0,0,false
186,0,0,0,false
187,0,0,0,false
188,0,0,0,false
189,0,0,0,false
190,0,0,0,false
191,0,0,0,false
192,0,0,0,false
193,0,0,0,false
194,0,0,0,false
195,0,0,0,false
196,0,0,0,false
197,0,0,0,false
198,0,0,0,false
199,0,0,0,false
200,0,0,0,false
201,1,131501,0,false
202,2,131502,0,false
203,3,131503,0,false
204,4,131504,0,false
205,5,131505,0,false
206,6,131506,0,false
207,7,131507,0,false
208,8,131508,0,false
209,9,131509,0,false
210,10,131510,0,false
211,11,131511,0,false
212,12,131512,0,false
213,13,131513,0,false
214,51,131514,0,false
215,52,131515,0,false
216,53,131516,0,false
217,101,131518,26,true
218,103,131520,0,false
219,104,131521,0,false
220,102,131519,0,false
221,105,131522,0,false
222,106,131523,0,false
223,61,131517,228,true
224,107,131524,0,false
225,108,131525,0,false
226,111,131527,0,false
227,112,131528,243,true
228,109,131526,0,false
229,114,131529,0,false
230,0,0,0,false
231,0,0,0,false
232,0,0,0,false
233,0,0,0,false
234,0,0,0,false
235,0,0,0,false
236,0,0,0,false
237,0,0,0,false
238,0,0,0,false
239,0,0,0,false
240,0,0,0,false
241,0,0,0,false
242,0,0,0,false
243,0,0,0,false
244,0,0,0,false
245,0,0,0,false
246,0,0,0,false
247,0,0,0,false
248,0,0,0,false
249,0,0,0,false
250,0,0,0,false
251,0,0,0,false
252,0,0,0,false
253,0,0,0,false
254,0,0,0,false
255,0,0,0,false
256,0,0,0,false
257,0,0,0,false
258,0,0,0,false
259,0,0,0,false
260,0,0,0,false
261,0,0,0,false
262,0,0,0,false
263,0,0,0,false
264,0,0,0,false
265,0,0,0,false
266,0,0,0,false
267,0,0,0,false
268,0,0,0,false
269,0,0,0,false
270,0,0,0,false
271,0,0,0,false
272,0,0,0,false
273,0,0,0,false
274,0,0,0,false
275,0,0,0,false
276,0,0,0,false
277,0,0,0,false
278,0,0,0,false
279,0,0,0,false
280,0,0,0,false
281,0,0,0,false
282,0,0,0,false
283,0,0,0,false
284,0,0,0,false
285,0,0,0,false
286,0,0,0,false
287,0,0,0,false
288,0,0,0,false
289,0,0,0,false
290,0,0,0,false
291,0,0,0,false
292,0,0,0,false
293,0,0,0,false
294,0,0,0,false
295,0,0,0,false
296,0,0,0,false
297,0,0,0,false
298,0,0,0,false
299,0,0,0,false
300,0,0,0,false
301,1,131701,0,false
302,2,131702,0,false
303,3,131703,0,false
304,4,131704,0,false
305,5,131705,0,false
306,6,131706,0,false
307,7,131707,0,false
308,8,131708,0,false
309,9,131709,0,false
310,10,131710,0,false
311,11,131711,0,false
312,12,131712,0,false
313,101,131714,26,true
314,103,131716,0,false
315,104,131717,0,false
316,102,131715,0,false
317,105,131718,0,false
318,106,131719,0,false
319,61,131713,228,true
320,107,131720,0,false
321,108,131721,0,false
322,111,131723,0,false
323,112,131724,243,true
324,110,131722,0,false
325,115,131725,0,false
326,0,0,0,false
327,0,0,0,false
328,0,0,0,false
329,0,0,0,false
330,0,0,0,false
331,0,0,0,false
332,0,0,0,false
333,0,0,0,false
334,0,0,0,false
335,0,0,0,false
336,0,0,0,false
337,0,0,0,false
338,0,0,0,false
339,0,0,0,false
340,0,0,0,false
341,0,0,0,false
342,0,0,0,false
343,0,0,0,false
344,0,0,0,false
345,0,0,0,false
346,0,0,0,false
347,0,0,0,false
348,0,0,0,false
349,0,0,0,false
350,0,0,0,false
351,0,0,0,false
352,0,0,0,false
353,0,0,0,false
354,0,0,0,false
355,0,0,0,false
356,0,0,0,false
357,0,0,0,false
358,0,0,0,false
359,0,0,0,false
360,0,0,0,false
361,0,0,0,false
362,0,0,0,false
363,0,0,0,false
364,0,0,0,false
365,0,0,0,false
366,0,0,0,false
367,0,0,0,false
368,0,0,0,false
369,0,0,0,false
370,0,0,0,false
371,0,0,0,false
372,0,0,0,false
373,0,0,0,false
374,0,0,0,false
375,0,0,0,false
376,0,0,0,false
377,0,0,0,false
378,0,0,0,false
379,0,0,0,false
380,0,0,0,false
381,0,0,0,false
382,0,0,0,false
383,0,0,0,false
384,0,0,0,false
385,0,0,0,false
386,0,0,0,false
387,0,0,0,false
388,0,0,0,false
389,0,0,0,false
390,0,0,0,false
391,0,0,0,false
392,0,0,0,false
393,0,0,0,false
394,0,0,0,false
395,0,0,0,false
396,0,0,0,false
397,0,0,0,false
398,0,0,0,false
399,0,0,0,false
400,0,0,0,false
401,1,132001,0,false
402,2,132002,0,false
403,3,132003,0,false
404,4,132004,0,false
405,5,132005,0,false
406,6,132006,0,false
407,7,132007,0,false
408,8,132008,0,false
409,9,132009,0,false
410,10,132010,0,false
411,11,132011,0,false
412,12,132012,0,false
413,101,132014,26,true
414,103,132016,0,false
415,104,132017,0,false
416,105,132018,0,false
417,102,132015,0,false
418,61,132013,228,true
419,106,132019,0,false
420,107,132020,0,false
421,108,132021,0,false
422,111,132023,0,false
423,112,132024,243,true
424,109,132022,0,false
425,114,132025,0,false
426,0,0,0,false
427,0,0,0,false
428,0,0,0,false
429,0,0,0,false
430,0,0,0,false
431,0,0,0,false
432,0,0,0,false
433,0,0,0,false
434,0,0,0,false
435,0,0,0,false
436,0,0,0,false
437,0,0,0,false
438,0,0,0,false
439,0,0,0,false
440,0,0,0,false
441,0,0,0,false
442,0,0,0,false
443,0,0,0,false
444,0,0,0,false
445,0,0,0,false
446,0,0,0,false
447,0,0,0,false
448,0,0,0,false
449,0,0,0,false
450,0,0,0,false
451,0,0,0,false
452,0,0,0,false
453,0,0,0,false
454,0,0,0,false
455,0,0,0,false
456,0,0,0,false
457,0,0,0,false
458,0,0,0,false
459,0,0,0,false
460,0,0,0,false
461,0,0,0,false
462,0,0,0,false
463,0,0,0,false
464,0,0,0,false
465,0,0,0,false
466,0,0,0,false
467,0,0,0,false
468,0,0,0,false
469,0,0,0,false
470,0,0,0,false
471,0,0,0,false
472,0,0,0,false
473,0,0,0,false
474,0,0,0,false
475,0,0,0,false
476,0,0,0,false
477,0,0,0,false
478,0,0,0,false
479,0,0,0,false
480,0,0,0,false
481,0,0,0,false
482,0,0,0,false
483,0,0,0,false
484,0,0,0,false
485,0,0,0,false
486,0,0,0,false
487,0,0,0,false
488,0,0,0,false
489,0,0,0,false
490,0,0,0,false
491,0,0,0,false
492,0,0,0,false
493,0,0,0,false
494,0,0,0,false
495,0,0,0,false
496,0,0,0,false
497,0,0,0,false
498,0,0,0,false
499,0,0,0,false
500,0,0,0,false
501,1,132201,0,false
502,2,132202,0,false
503,3,132203,0,false
504,4,132204,0,false
505,5,132205,0,false
506,6,132206,0,false
507,7,132207,0,false
508,8,132208,0,false
509,9,132209,0,false
510,10,132210,0,false
511,11,132211,0,false
512,12,132212,0,false
513,51,132213,0,false
514,52,132214,0,false
515,53,132215,0,false
516,54,132216,0,false
517,101,132218,26,true
518,103,132220,0,false
519,104,132221,0,false
520,105,132222,0,false
521,102,132219,0,false
522,61,132217,228,true
523,106,132223,0,false
524,107,132224,0,false
525,108,132225,0,false
526,111,132227,0,false
527,112,132228,243,true
528,110,132226,0,false
529,115,132229,0,false
530,0,0,0,false
531,0,0,0,false
532,0,0,0,false
533,0,0,0,false
534,0,0,0,false
535,0,0,0,false
536,0,0,0,false
537,0,0,0,false
538,0,0,0,false
539,0,0,0,false
540,0,0,0,false
541,0,0,0,false
542,0,0,0,false
543,0,0,0,false
544,0,0,0,false
545,0,0,0,false
546,0,0,0,false
547,0,0,0,false
548,0,0,0,false
549,0,0,0,false
550,0,0,0,false
551,0,0,0,false
552,0,0,0,false
553,0,0,0,false
554,0,0,0,false
555,0,0,0,false
556,0,0,0,false
557,0,0,0,false
558,0,0,0,false
559,0,0,0,false
560,0,0,0,false
561,0,0,0,false
562,0,0,0,false
563,0,0,0,false
564,0,0,0,false
565,0,0,0,false
566,0,0,0,false
567,0,0,0,false
568,0,0,0,false
569,0,0,0,false
570,0,0,0,false
571,0,0,0,false
572,0,0,0,false
573,0,0,0,false
574,0,0,0,false
575,0,0,0,false
576,0,0,0,false
577,0,0,0,false
578,0,0,0,false
579,0,0,0,false
580,0,0,0,false
581,0,0,0,false
582,0,0,0,false
583,0,0,0,false
584,0,0,0,false
585,0,0,0,false
586,0,0,0,false
587,0,0,0,false
588,0,0,0,false
589,0,0,0,false
590,0,0,0,false
591,0,0,0,false
592,0,0,0,false
593,0,0,0,false
594,0,0,0,false
595,0,0,0,false
596,0,0,0,false
597,0,0,0,false
598,0,0,0,false
599,0,0,0,false
600,0,0,0,false
601,1,133001,0,false
602,2,133002,0,false
603,3,133003,0,false
604,4,133004,0,false
605,5,133005,0,false
606,6,133006,0,false
607,7,133007,0,false
608,8,133008,0,false
609,9,133009,0,false
610,10,133010,0,false
611,11,133011,0,false
612,12,133012,0,false
613,13,133013,0,false
614,101,133015,26,true
615,103,133017,0,false
616,104,133018,0,false
617,102,133016,0,false
618,105,133019,0,false
619,61,133014,228,true
620,106,133020,0,false
621,107,133021,0,false
622,108,133022,0,false
623,111,133024,0,false
624,112,133025,243,true
625,109,133023,0,false
626,114,133026,0,false
627,0,0,0,false
628,0,0,0,false
629,0,0,0,false
630,0,0,0,false
631,0,0,0,false
632,0,0,0,false
633,0,0,0,false
634,0,0,0,false
635,0,0,0,false
636,0,0,0,false
637,0,0,0,false
638,0,0,0,false
639,0,0,0,false
640,0,0,0,false
641,0,0,0,false
642,0,0,0,false
643,0,0,0,false
644,0,0,0,false
645,0,0,0,false
646,0,0,0,false
647,0,0,0,false
648,0,0,0,false
649,0,0,0,false
650,0,0,0,false
651,0,0,0,false
652,0,0,0,false
653,0,0,0,false
654,0,0,0,false
655,0,0,0,false
656,0,0,0,false
657,0,0,0,false
658,0,0,0,false
659,0,0,0,false
660,0,0,0,false
661,0,0,0,false
662,0,0,0,false
663,0,0,0,false
664,0,0,0,false
665,0,0,0,false
666,0,0,0,false
667,0,0,0,false
668,0,0,0,false
669,0,0,0,false
670,0,0,0,false
671,0,0,0,false
672,0,0,0,false
673,0,0,0,false
674,0,0,0,false
675,0,0,0,false
676,0,0,0,false
677,0,0,0,false
678,0,0,0,false
679,0,0,0,false
680,0,0,0,false
681,0,0,0,false
682,0,0,0,false
683,0,0,0,false
684,0,0,0,false
685,0,0,0,false
686,0,0,0,false
687,0,0,0,false
688,0,0,0,false
689,0,0,0,false
690,0,0,0,false
691,0,0,0,false
692,0,0,0,false
693,0,0,0,false
694,0,0,0,false
695,0,0,0,false
696,0,0,0,false
697,0,0,0,false
698,0,0,0,false
699,0,0,0,false
700,0,0,0,false
701,1,133201,0,false
702,2,133202,0,false
703,3,133203,0,false
704,4,133204,0,false
705,5,133205,0,false
706,6,133206,0,false
707,7,133207,0,false
708,8,133208,0,false
709,9,133209,0,false
710,10,133210,0,false
711,11,133211,0,false
712,12,133212,0,false
713,13,133213,0,false
714,51,133214,0,false
715,52,133215,0,false
716,53,133216,0,false
717,101,133218,26,true
718,103,133220,0,false
719,104,133221,0,false
720,102,133219,0,false
721,105,133222,0,false
722,61,133217,228,true
723,106,133223,0,false
724,107,133224,0,false
725,108,133225,0,false
726,111,133227,0,false
727,112,133228,243,true
728,110,133226,0,false
729,115,133229,0,false
730,0,0,0,false
731,0,0,0,false
732,0,0,0,false
733,0,0,0,false
734,0,0,0,false
735,0,0,0,false
736,0,0,0,false
737,0,0,0,false
738,0,0,0,false
739,0,0,0,false
740,0,0,0,false
741,0,0,0,false
742,0,0,0,false
743,0,0,0,false
744,0,0,0,false
745,0,0,0,false
746,0,0,0,false
747,0,0,0,false
748,0,0,0,false
749,0,0,0,false
750,0,0,0,false
751,0,0,0,false
752,0,0,0,false
753,0,0,0,false
754,0,0,0,false
755,0,0,0,false
756,0,0,0,false
757,0,0,0,false
758,0,0,0,false
759,0,0,0,false
760,0,0,0,false
761,0,0,0,false
762,0,0,0,false
763,0,0,0,false
764,0,0,0,false
765,0,0,0,false
766,0,0,0,false
767,0,0,0,false
768,0,0,0,false
769,0,0,0,false
770,0,0,0,false
771,0,0,0,false
772,0,0,0,false
773,0,0,0,false
774,0,0,0,false
775,0,0,0,false
776,0,0,0,false
777,0,0,0,false
778,0,0,0,false
779,0,0,0,false
780,0,0,0,false
781,0,0,0,false
782,0,0,0,false
783,0,0,0,false
784,0,0,0,false
785,0,0,0,false
786,0,0,0,false
787,0,0,0,false
788,0,0,0,false
789,0,0,0,false
790,0,0,0,false
791,0,0,0,false
792,0,0,0,false
793,0,0,0,false
794,0,0,0,false
795,0,0,0,false
796,0,0,0,false
797,0,0,0,false
798,0,0,0,false
799,0,0,0,false
800,0,0,0,false
801,1,134001,0,false
802,2,134002,0,false
803,3,134003,0,false
804,4,134004,0,false
805,5,134005,0,false
806,6,134006,0,false
807,7,134007,0,false
808,8,134008,0,false
809,9,134009,0,false
810,10,134010,0,false
811,11,134011,0,false
812,12,134012,0,false
813,101,134014,26,true
814,103,134016,0,false
815,102,134015,0,false
816,105,134017,0,false
817,61,134013,228,true
818,106,134018,0,false
819,108,134020,0,false
820,107,134019,0,false
821,111,134022,0,false
822,112,134023,243,true
823,109,134021,0,false
824,114,134024,0,false
825,0,0,0,false
826,0,0,0,false
827,0,0,0,false
828,0,0,0,false
829,0,0,0,false
830,0,0,0,false
831,0,0,0,false
832,0,0,0,false
833,0,0,0,false
834,0,0,0,false
835,0,0,0,false
836,0,0,0,false
837,0,0,0,false
838,0,0,0,false
839,0,0,0,false
840,0,0,0,false
841,0,0,0,false
842,0,0,0,false
843,0,0,0,false
844,0,0,0,false
845,0,0,0,false
846,0,0,0,false
847,0,0,0,false
848,0,0,0,false
849,0,0,0,false
850,0,0,0,false
851,0,0,0,false
852,0,0,0,false
853,0,0,0,false
854,0,0,0,false
855,0,0,0,false
856,0,0,0,false
857,0,0,0,false
858,0,0,0,false
859,0,0,0,false
860,0,0,0,false
861,0,0,0,false
862,0,0,0,false
863,0,0,0,false
864,0,0,0,false
865,0,0,0,false
866,0,0,0,false
867,0,0,0,false
868,0,0,0,false
869,0,0,0,false
870,0,0,0,false
871,0,0,0,false
872,0,0,0,false
873,0,0,0,false
874,0,0,0,false
875,0,0,0,false
876,0,0,0,false
877,0,0,0,false
878,0,0,0,false
879,0,0,0,false
880,0,0,0,false
881,0,0,0,false
882,0,0,0,false
883,0,0,0,false
884,0,0,0,false
885,0,0,0,false
886,0,0,0,false
887,0,0,0,false
888,0,0,0,false
889,0,0,0,false
890,0,0,0,false
891,0,0,0,false
892,0,0,0,false
893,0,0,0,false
894,0,0,0,false
895,0,0,0,false
896,0,0,0,false
897,0,0,0,false
898,0,0,0,false
899,0,0,0,false
900,0,0,0,false
901,1,134201,0,false
902,2,134202,0,false
903,3,134203,0,false
904,4,134204,0,false
905,5,134205,0,false
906,6,134206,0,false
907,7,134207,0,false
908,8,134208,0,false
909,9,134209,0,false
910,10,134210,0,false
911,11,134211,0,false
912,12,134212,0,false
913,51,134213,0,false
914,52,134214,0,false
915,53,134215,0,false
916,54,134216,0,false
917,55,134217,0,false
918,101,134219,26,true
919,103,134221,0,false
920,102,134220,0,false
921,105,134222,0,false
922,61,134218,228,true
923,106,134223,0,false
924,108,134225,0,false
925,107,134224,0,false
926,111,134227,0,false
927,112,134228,243,true
928,110,134226,0,false
929,115,134229,0,false
930,0,0,0,false
931,0,0,0,false
932,0,0,0,false
933,0,0,0,false
934,0,0,0,false
935,0,0,0,false
936,0,0,0,false
937,0,0,0,false
938,0,0,0,false
939,0,0,0,false
940,0,0,0,false
941,0,0,0,false
942,0,0,0,false
943,0,0,0,false
944,0,0,0,false
945,0,0,0,false
946,0,0,0,false
947,0,0,0,false
948,0,0,0,false
949,0,0,0,false
950,0,0,0,false
951,0,0,0,false
952,0,0,0,false
953,0,0,0,false
954,0,0,0,false
955,0,0,0,false
956,0,0,0,false
957,0,0,0,false
958,0,0,0,false
959,0,0,0,false
960,0,0,0,false
961,0,0,0,false
962,0,0,0,false
963,0,0,0,false
964,0,0,0,false
965,0,0,0,false
966,0,0,0,false
967,0,0,0,false
968,0,0,0,false
969,0,0,0,false
970,0,0,0,false
971,0,0,0,false
972,0,0,0,false
973,0,0,0,false
974,0,0,0,false
975,0,0,0,false
976,0,0,0,false
977,0,0,0,false
978,0,0,0,false
979,0,0,0,false
980,0,0,0,false
981,0,0,0,false
982,0,0,0,false
983,0,0,0,false
984,0,0,0,false
985,0,0,0,false
986,0,0,0,false
987,0,0,0,false
988,0,0,0,false
989,0,0,0,false
990,0,0,0,false
991,0,0,0,false
992,0,0,0,false
993,0,0,0,false
994,0,0,0,false
995,0,0,0,false
996,0,0,0,false
997,0,0,0,false
998,0,0,0,false
999,0,0,0,false
1000,0,0,0,false
1001,1,135001,0,false
1002,2,135002,0,false
1003,3,135003,0,false
1004,4,135004,0,false
1005,5,135005,0,false
1006,6,135006,0,false
1007,7,135007,0,false
1008,8,135008,0,false
1009,9,135009,0,false
1010,10,135010,0,false
1011,11,135011,0,false
1012,12,135012,0,false
1013,13,135013,0,false
1014,51,135014,0,false
1015,52,135015,0,false
1016,53,135016,0,false
1017,54,135017,0,false
1018,55,135018,0,false
1019,101,135020,26,true
1020,103,135022,0,false
1021,104,135023,0,false
1022,102,135021,0,false
1023,105,135024,0,false
1024,61,135019,228,true
1025,106,135025,0,false
1026,107,135026,0,false
1027,108,135027,0,false
1028,111,135029,0,false
1029,112,135030,243,true
1030,109,135028,0,false
1031,114,135031,0,false
1032,0,0,0,false
1033,0,0,0,false
1034,0,0,0,false
1035,0,0,0,false
1036,0,0,0,false
1037,0,0,0,false
1038,0,0,0,false
1039,0,0,0,false
1040,0,0,0,false
1041,0,0,0,false
1042,0,0,0,false
1043,0,0,0,false
1044,0,0,0,false
1045,0,0,0,false
1046,0,0,0,false
1047,0,0,0,false
1048,0,0,0,false
1049,0,0,0,false
1050,0,0,0,false
1051,0,0,0,false
1052,0,0,0,false
1053,0,0,0,false
1054,0,0,0,false
1055,0,0,0,false
1056,0,0,0,false
1057,0,0,0,false
1058,0,0,0,false
1059,0,0,0,false
1060,0,0,0,false
1061,0,0,0,false
1062,0,0,0,false
1063,0,0,0,false
1064,0,0,0,false
1065,0,0,0,false
1066,0,0,0,false
1067,0,0,0,false
1068,0,0,0,false
1069,0,0,0,false
1070,0,0,0,false
1071,0,0,0,false
1072,0,0,0,false
1073,0,0,0,false
1074,0,0,0,false
1075,0,0,0,false
1076,0,0,0,false
1077,0,0,0,false
1078,0,0,0,false
1079,0,0,0,false
1080,0,0,0,false
1081,0,0,0,false
1082,0,0,0,false
1083,0,0,0,false
1084,0,0,0,false
1085,0,0,0,false
1086,0,0,0,false
1087,0,0,0,false
1088,0,0,0,false
1089,0,0,0,false
1090,0,0,0,false
1091,0,0,0,false
1092,0,0,0,false
1093,0,0,0,false
1094,0,0,0,false
1095,0,0,0,false
1096,0,0,0,false
1097,0,0,0,false
1098,0,0,0,false
1099,0,0,0,false
1100,0,0,0,false
1101,1,135201,0,false
1102,2,135202,0,false
1103,3,135203,0,false
1104,4,135204,0,false
1105,5,135205,0,false
1106,6,135206,0,false
1107,7,135207,0,false
1108,8,135208,0,false
1109,9,135209,0,false
1110,10,135210,0,false
1111,11,135211,0,false
1112,12,135212,0,false
1113,101,135214,26,true
1114,103,135216,0,false
1115,104,135217,0,false
1116,102,135215,0,false
1117,105,135218,0,false
1118,61,135213,228,true
1119,106,135219,0,false
1120,107,135220,0,false
1121,108,135221,0,false
1122,111,135223,0,false
1123,112,135224,243,true
1124,110,135222,0,false
1125,115,135225,0,false
1126,0,0,0,false
1127,0,0,0,false
1128,0,0,0,false
1129,0,0,0,false
1130,0,0,0,false
1131,0,0,0,false
1132,0,0,0,false
1133,0,0,0,false
1134,0,0,0,false
1135,0,0,0,false
1136,0,0,0,false
1137,0,0,0,false
1138,0,0,0,false
1139,0,0,0,false
1140,0,0,0,false
1141,0,0,0,false
1142,0,0,0,false
1143,0,0,0,false
1144,0,0,0,false
1145,0,0,0,false
1146,0,0,0,false
1147,0,0,0,false
1148,0,0,0,false
1149,0,0,0,false
1150,0,0,0,false
1151,0,0,0,false
1152,0,0,0,false
1153,0,0,0,false
1154,0,0,0,false
1155,0,0,0,false
1156,0,0,0,false
1157,0,0,0,false
1158,0,0,0,false
1159,0,0,0,false
1160,0,0,0,false
1161,0,0,0,false
1162,0,0,0,false
1163,0,0,0,false
1164,0,0,0,false
1165,0,0,0,false
1166,0,0,0,false
1167,0,0,0,false
1168,0,0,0,false
1169,0,0,0,false
1170,0,0,0,false
1171,0,0,0,false
1172,0,0,0,false
1173,0,0,0,false
1174,0,0,0,false
1175,0,0,0,false
1176,0,0,0,false
1177,0,0,0,false
1178,0,0,0,false
1179,0,0,0,false
1180,0,0,0,false
1181,0,0,0,false
1182,0,0,0,false
1183,0,0,0,false
1184,0,0,0,false
1185,0,0,0,false
1186,0,0,0,false
1187,0,0,0,false
1188,0,0,0,false
1189,0,0,0,false
1190,0,0,0,false
1191,0,0,0,false
1192,0,0,0,false
1193,0,0,0,false
1194,0,0,0,false
1195,0,0,0,false
1196,0,0,0,false
1197,0,0,0,false
1198,0,0,0,false
1199,0,0,0,false
1200,0,0,0,false
1201,1,136001,0,false
1202,2,136002,0,false
1203,3,136003,0,false
1204,4,136004,0,false
1205,5,136005,0,false
1206,6,136006,0,false
1207,7,136007,0,false
1208,8,136008,0,false
1209,9,136009,0,false
1210,10,136010,0,false
1211,11,136011,0,false
1212,12,136012,0,false
1213,101,136014,26,true
1214,103,136016,0,false
1215,105,136017,0,false
1216,102,136015,0,false
1217,61,136013,228,true
1218,106,136018,0,false
1219,107,136019,0,false
1220,108,136020,0,false
1221,111,136022,0,false
1222,112,136023,243,true
1223,109,136021,0,false
1224,114,136024,0,false
1225,0,0,0,false
1226,0,0,0,false
1227,0,0,0,false
1228,0,0,0,false
1229,0,0,0,false
1230,0,0,0,false
1231,0,0,0,false
1232,0,0,0,false
1233,0,0,0,false
1234,0,0,0,false
1235,0,0,0,false
1236,0,0,0,false
1237,0,0,0,false
1238,0,0,0,false
1239,0,0,0,false
1240,0,0,0,false
1241,0,0,0,false
1242,0,0,0,false
1243,0,0,0,false
1244,0,0,0,false
1245,0,0,0,false
1246,0,0,0,false
1247,0,0,0,false
1248,0,0,0,false
1249,0,0,0,false
1250,0,0,0,false
1251,0,0,0,false
1252,0,0,0,false
1253,0,0,0,false
1254,0,0,0,false
1255,0,0,0,false
1256,0,0,0,false
1257,0,0,0,false
1258,0,0,0,false
1259,0,0,0,false
1260,0,0,0,false
1261,0,0,0,false
1262,0,0,0,false
1263,0,0,0,false
1264,0,0,0,false
1265,0,0,0,false
1266,0,0,0,false
1267,0,0,0,false
1268,0,0,0,false
1269,0,0,0,false
1270,0,0,0,false
1271,0,0,0,false
1272,0,0,0,false
1273,0,0,0,false
1274,0,0,0,false
1275,0,0,0,false
1276,0,0,0,false
1277,0,0,0,false
1278,0,0,0,false
1279,0,0,0,false
1280,0,0,0,false
1281,0,0,0,false
1282,0,0,0,false
1283,0,0,0,false
1284,0,0,0,false
1285,0,0,0,false
1286,0,0,0,false
1287,0,0,0,false
1288,0,0,0,false
1289,0,0,0,false
1290,0,0,0,false
1291,0,0,0,false
1292,0,0,0,false
1293,0,0,0,false
1294,0,0,0,false
1295,0,0,0,false
1296,0,0,0,false
1297,0,0,0,false
1298,0,0,0,false
1299,0,0,0,false
1300,0,0,0,false
1301,1,136201,0,false
1302,2,136202,0,false
1303,3,136203,0,false
1304,4,136204,0,false
1305,5,136205,0,false
1306,6,136206,0,false
1307,7,136207,0,false
1308,8,136208,0,false
1309,9,136209,0,false
1310,10,136210,0,false
1311,11,136211,0,false
1312,12,136212,0,false
1313,101,136214,26,true
1314,103,136216,0,false
1315,105,136217,0,false
1316,102,136215,0,false
1317,61,136213,228,true
1318,106,136218,0,false
1319,107,136219,0,false
