Index,0 [0x3][0x4],1 [0x3][0x5],2 [0x19][0xd],3 [0x3][0x6],4 [0x3][0x7],5 [0x3][0x8],6 [0x0][0x0],7 [0x3][0x9],8 [0x3][0xa],9 [0x3][0xb],10 [0x3][0xc],11 [0x1a][0xd],12 [0x1b][0xd],13 [0x1c][0xd],14 [0x1d][0xd],15 [0x1e][0xd]
50,0,0,true,0,0,0,"battle/run",0,1,0,1,false,false,true,false,true
51,0,0,true,0,0,0,"battle/run_l",0,1,0,1,false,false,true,false,true
52,0,0,true,0,0,0,"battle/run_r",0,1,0,1,false,false,true,false,true
53,0,0,false,0,0,0,"battle/run_start",0,1,0,1,false,false,true,false,true
54,0,0,false,0,0,0,"battle/run_start_br",0,1,0,1,false,false,true,false,true
55,0,0,false,0,0,0,"battle/run_start_bl",0,1,0,1,false,false,true,false,true
56,0,0,false,0,0,0,"battle/run_end_l",0,1,0,1,false,false,true,false,true
57,0,0,false,0,0,0,"battle/run_end_r",0,1,0,1,false,false,true,false,true
58,0,0,true,0,0,0,"battle/sprint",0,1,0,1,false,false,true,true,true
59,0,0,false,0,0,0,"battle/jump_start",0,1,0,1,false,false,true,false,true
60,0,0,false,0,0,0,"battle/jump_falling",0,1,0,1,false,false,true,false,true
61,0,0,false,0,0,0,"battle/jump_landing",0,1,0,1,false,false,true,false,true
62,0,0,false,0,3,0,"normal/damage",0,0,0,0,false,false,true,false,true
63,0,0,false,0,3,0,"normal/damage_continuous",0,0,0,0,false,false,true,false,true
64,0,0,false,0,3,1,"normal/knockback_start",0,0,0,0,false,false,true,false,true
65,0,0,false,0,3,0,"normal/knockback_end",0,0,0,0,false,false,true,false,true
66,0,4,false,0,0,1,"normal/dead",0,4,0,2,false,false,true,false,true
67,0,4,true,0,0,1,"normal/dead_pose",0,4,0,2,false,false,true,false,true
68,0,0,false,0,3,0,"battle/damage",0,0,0,0,false,false,true,false,true
69,0,0,false,0,3,0,"battle/damage_continuous",0,0,0,0,false,false,true,false,true
70,0,0,false,0,3,1,"battle/knockback_start",0,0,0,0,false,false,true,false,true
71,0,0,false,0,3,0,"battle/knockback_end",0,0,0,0,false,false,true,false,true
72,0,4,false,0,0,1,"battle/dead",0,3,0,1,false,false,true,false,true
73,0,4,true,0,0,1,"battle/dead_pose",0,3,0,1,false,false,true,false,true
74,0,0,false,0,0,1,"battle/mon_float_dead_start",0,2,0,2,false,false,true,false,true
75,0,0,true,0,0,1,"battle/mon_float_dead_loop",0,2,0,2,false,false,true,false,true
76,0,0,false,0,0,1,"battle/mon_float_dead_landing",0,2,0,2,false,false,true,false,true
77,0,4,false,0,0,1,"normal/revive",0,2,1,2,false,false,true,true,true
78,0,2,false,0,0,1,"battle/weapon_guard",0,1,0,1,false,false,true,false,true
79,0,2,false,0,0,1,"battle/shield_guard",0,1,0,1,false,false,true,false,true
80,1,0,false,0,0,1,"normal/event_action_start",0,2,1,2,true,false,false,true,true
81,2,0,true,0,0,1,"normal/event_action_loop",0,2,1,2,true,false,false,true,true
82,0,0,false,0,0,1,"normal/event_action_end",0,2,1,2,false,false,false,true,true
83,1,3,false,0,0,1,"normal/item_start",0,2,1,2,true,false,true,true,true
84,2,0,true,0,0,1,"normal/item_loop",0,2,1,2,true,false,true,true,true
85,0,3,false,0,0,1,"normal/item_end",0,2,1,2,true,false,true,true,true
86,0,3,false,0,0,1,"normal/item_set",0,2,0,2,false,false,true,false,true
87,0,3,false,0,0,1,"normal/item_eat",0,2,1,2,true,false,true,false,true
88,0,3,false,0,0,1,"normal/item_drink",0,2,1,2,true,false,true,false,true
89,1,3,false,0,0,1,"battle/item_start",0,1,0,1,true,true,true,false,true
90,2,0,true,0,0,1,"battle/item_loop",0,1,0,0,true,true,true,false,true
91,0,3,false,0,0,1,"battle/item_end",0,1,1,1,true,true,false,true,true
92,1,2,false,0,0,1,"normal/magic_cmn_start",0,2,0,2,true,true,true,false,true
93,2,0,true,0,0,1,"normal/magic_cmn_loop",0,2,0,2,true,true,true,false,true
94,1,2,false,0,0,1,"battle/magic_blk_start",0,1,0,1,true,true,true,false,true
95,2,0,true,0,0,1,"battle/magic_blk_loop",0,1,0,1,true,true,true,false,true
96,1,2,false,0,0,1,"battle/magic_sng_start",0,2,0,2,true,true,true,false,true
97,2,0,true,0,0,1,"battle/magic_sng_loop",0,2,0,2,true,true,true,false,true
98,1,2,false,0,0,1,"battle/magic_cnj_start",0,1,0,1,true,true,true,false,true
99,2,0,true,0,0,1,"battle/magic_cnj_loop",0,1,0,1,true,true,true,false,true
100,1,2,false,0,0,1,"battle/magic_swl_start",0,1,0,1,true,true,true,false,true
101,2,0,true,0,0,1,"battle/magic_swl_loop",0,1,0,1,true,true,true,false,true
102,1,2,false,0,0,1,"battle/magic_pld_start",0,1,0,1,true,true,true,false,true
103,2,0,true,0,0,1,"battle/magic_pld_loop",0,1,0,1,true,true,true,false,true
104,1,2,false,0,0,1,"battle/magic_sum_start",0,1,0,1,true,true,true,false,true
105,2,0,true,0,0,1,"battle/magic_sum_loop",0,1,0,1,true,true,true,false,true
106,1,2,false,0,0,1,"battle/magic_thm_start",0,1,0,1,true,true,true,false,true
107,2,0,true,0,0,1,"battle/magic_thm_loop",0,1,0,1,true,true,true,false,true
108,1,2,false,0,0,1,"battle/magic_wht_start",0,1,0,1,true,true,true,false,true
109,2,0,true,0,0,1,"battle/magic_wht_loop",0,1,0,1,true,true,true,false,true
110,1,2,false,0,0,1,"battle/magic_sch_start",0,1,0,1,true,true,true,false,true
111,2,0,true,0,0,1,"battle/magic_sch_loop",0,1,0,1,true,true,true,false,true
112,0,2,false,0,0,1,"battle/auto_attack1",0,1,2,1,false,true,false,true,true
113,0,2,false,0,0,1,"battle/auto_attack2",0,1,2,1,false,true,false,true,true
114,0,2,false,0,0,1,"battle/auto_attack3",0,1,2,1,false,true,false,true,true
115,0,0,true,0,8,0,"overlay/slot1_default",0,0,0,0,false,false,true,false,true
116,0,0,true,0,8,0,"overlay/slot1_sp1",0,0,0,0,false,false,true,false,true
117,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
118,0,2,false,0,1,1,"battle/auto_attack_shot1",0,1,2,1,false,true,false,true,true
119,0,2,false,0,1,1,"battle/auto_attack_shot2",0,1,2,1,false,true,false,true,true
120,0,2,false,0,1,1,"battle/auto_attack_shot3",0,1,2,1,false,true,false,true,true
121,0,2,false,0,0,1,"battle/auto_attack1_mon_a",0,1,0,1,false,false,true,false,true
122,0,2,false,0,0,1,"battle/auto_attack2_mon_a",0,1,0,1,false,false,true,false,true
123,0,2,false,0,0,1,"battle/auto_attack3_mon_a",0,1,0,1,false,false,true,false,true
124,0,2,false,0,0,1,"battle/auto_attack1_mon_b",0,1,0,1,false,false,true,false,true
125,0,2,false,0,0,1,"battle/auto_attack2_mon_b",0,1,0,1,false,false,true,false,true
126,0,2,false,0,0,1,"battle/auto_attack3_mon_b",0,1,0,1,false,false,true,false,true
127,0,2,false,0,0,1,"battle/auto_attack_shot1_mon",0,1,0,1,false,false,true,false,true
128,0,2,false,0,0,1,"battle/auto_attack_shot2_mon",0,1,0,1,false,false,true,false,true
129,0,2,false,0,0,1,"battle/auto_attack_shot3_mon",0,1,0,1,false,false,true,false,true
130,1,3,false,0,0,1,"battle/mon_sp_a_start",0,1,0,1,false,false,true,false,true
131,2,0,true,0,0,1,"battle/mon_sp_a_loop",0,1,0,1,false,false,true,false,true
132,1,3,false,0,0,1,"battle/mon_sp_b_start",0,1,0,1,false,false,true,false,true
133,2,0,true,0,0,1,"battle/mon_sp_b_loop",0,1,0,1,false,false,true,false,true
134,1,3,false,0,0,1,"battle/mon_sp_c_start",0,1,0,1,false,false,true,false,true
135,2,0,true,0,0,1,"battle/mon_sp_c_loop",0,1,0,1,false,false,true,false,true
136,1,3,false,0,0,1,"battle/mon_sp_d_start",0,1,0,1,false,false,true,false,true
137,2,0,true,0,0,1,"battle/mon_sp_d_loop",0,1,0,1,false,false,true,false,true
138,1,3,false,0,0,1,"battle/mon_sp_e_start",0,1,0,1,false,false,true,false,true
139,2,0,true,0,0,1,"battle/mon_sp_e_loop",0,1,0,1,false,false,true,false,true
140,0,3,false,0,0,1,"warp/warp_start",0,1,1,1,false,false,false,false,true
141,4,3,false,0,0,1,"warp/warp_end",0,1,1,1,false,false,false,false,true
142,0,3,false,0,0,1,"specialpop/specialpop",0,1,1,1,false,false,false,false,true
143,0,3,false,0,0,1,"specialpop/specialdepop",0,1,1,1,false,false,false,false,true
144,0,0,true,0,7,0,"overlay/default",0,0,0,0,false,false,true,false,true
145,0,0,true,0,7,0,"overlay/sp1",0,0,0,0,false,false,true,false,true
146,0,0,true,0,7,0,"overlay/sp2",0,0,0,0,false,false,true,false,true
147,0,0,true,0,7,0,"overlay/sp3",0,0,0,0,false,false,true,false,true
148,0,3,false,0,0,1,"battle/partsbreak",0,0,0,0,false,false,true,false,true
149,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
150,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
151,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
152,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
153,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
154,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
155,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
156,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
157,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
158,0,3,false,0,0,1,"specialpop/specialpop2",0,1,1,1,false,false,false,false,true
159,0,3,false,0,0,1,"specialpop/specialdepop2",0,1,1,1,false,false,false,false,true
160,0,2,false,0,0,1,"buddy/glad",0,2,1,2,false,false,false,false,true
161,0,0,false,0,0,1,"normal/guildleave",0,2,0,2,false,false,false,false,true
162,0,0,false,0,0,1,"normal/matering",0,2,1,2,true,false,false,false,true
163,3,0,false,0,0,1,"normal/dejon",0,2,0,2,false,false,true,false,true
164,3,0,false,0,0,1,"normal/telepo",0,2,0,2,false,false,true,false,true
165,0,0,false,0,0,1,"mount/mount_start",0,2,1,2,true,false,false,false,true
166,0,0,true,0,0,2,"mount/mount_idle",0,2,0,2,false,false,true,false,true
167,0,0,true,0,0,2,"mount/mount_run",0,2,0,2,false,false,true,false,true
168,0,0,true,0,3,0,"mount/mount_add_idle",0,0,0,0,false,false,true,false,true
169,1,0,false,0,0,1,"normal/aettouch_start",0,2,1,2,true,false,false,true,true
170,2,0,true,0,0,1,"normal/aettouch_loop",0,2,1,2,true,false,false,true,true
171,0,0,false,0,0,1,"normal/aettouch_end",0,2,1,2,false,false,false,true,true
172,1,0,false,0,0,1,"normal/touchaction_start",0,2,1,2,true,false,false,true,true
173,2,0,true,0,0,1,"normal/touchaction_loop",0,2,1,2,true,false,false,true,true
174,0,0,false,0,0,1,"normal/touchaction_end",0,2,1,2,false,false,false,true,true
175,1,0,false,0,0,1,"normal/lookaction_start",0,2,1,2,true,false,false,true,true
176,2,0,true,0,0,1,"normal/lookaction_loop",0,2,1,2,true,false,false,true,true
177,0,0,false,0,0,1,"normal/lookaction_end",0,2,1,2,true,false,false,true,true
178,1,0,false,0,0,1,"normal/fueaction_start",0,2,1,2,true,false,false,true,true
179,2,0,true,0,0,1,"normal/fueaction_loop",0,2,1,2,true,false,false,true,true
180,0,0,false,0,0,1,"normal/fueaction_end",0,2,1,2,true,false,false,true,true
181,1,0,false,0,0,1,"normal/searchaction_start",0,2,1,2,true,false,false,true,true
182,2,0,true,0,0,1,"normal/searchaction_loop",0,2,1,2,true,false,false,true,true
183,0,0,false,0,0,1,"normal/searchaction_end",0,2,1,2,true,false,false,true,true
184,1,0,false,0,0,1,"normal/opeaction_start",0,2,1,2,true,false,false,true,true
185,2,0,true,0,0,1,"normal/opeaction_loop",0,2,1,2,true,false,false,true,true
186,0,0,false,0,0,1,"normal/opeaction_end",0,2,1,2,true,false,false,true,true
187,1,0,false,0,0,1,"normal/callpet_start",0,1,0,1,true,true,true,false,true
188,2,0,true,0,0,1,"normal/callpet_loop",0,1,0,1,true,true,true,false,true
189,0,0,false,0,0,1,"normal/callpet_end",0,1,0,1,true,true,true,false,true
190,0,0,true,0,0,2,"mount/battle_mount_idle",0,1,0,1,false,false,true,false,true
191,0,0,true,0,0,2,"mount/battle_mount_run",0,1,0,1,false,false,true,false,true
192,0,0,false,0,0,1,"normal/cannon_1",0,2,1,2,true,false,false,true,true
193,0,3,false,0,0,1,"ws/bt_2bw_emp/wsh001_bow",0,1,2,1,false,true,false,false,true
194,0,3,false,0,1,1,"ws/bt_2bw_emp/wsh002_bow",0,1,2,1,false,true,false,false,true
195,0,3,false,0,1,1,"ws/bt_2bw_emp/wsh003_bow",0,1,2,1,false,true,false,false,true
196,0,4,false,0,0,1,"specialdead/deadfall",0,0,1,0,false,false,true,false,true
197,0,0,false,0,0,2,"normal/throw_firecrackers",0,2,1,2,true,false,false,false,true
198,0,0,true,0,0,0,"minion/battle_loop",0,2,1,2,true,false,false,false,true
199,0,0,false,0,2,0,"status/facial/sleep",0,0,0,0,false,false,false,false,true
200,0,3,false,0,0,1,"battle/knockback_start_pc",0,0,0,0,false,false,true,false,true
201,0,3,false,0,0,0,"battle/knockback_end_pc",0,0,0,0,false,false,true,false,true
202,0,3,false,0,1,1,"ws/bt_2ax_emp/wsh001_bow",0,1,2,1,false,true,false,false,true
203,0,3,false,0,1,1,"ws/bt_2ax_emp/wsh002_bow",0,1,2,1,false,true,false,false,true
204,0,3,false,0,1,1,"ws/bt_2ax_emp/wsh003_bow",0,1,2,1,false,true,false,false,true
205,0,3,false,0,1,1,"ws/bt_2sp_emp/wsh002_bow",0,1,2,1,false,true,false,false,true
206,0,3,false,0,1,1,"ws/bt_swd_sld/wsh002_bow",0,1,2,1,false,true,false,false,true
207,0,3,false,0,1,1,"ws/bt_clw_clw/wsh001_bow",0,1,2,1,false,true,false,false,true
208,0,0,true,0,1,2,"normal/carry_upper_loop",0,2,1,2,false,false,false,false,true
209,0,0,false,0,0,1,"normal/treasure_search",0,2,1,2,true,false,false,false,true
210,0,0,true,0,0,1,"idle_sp/idle_sp_1",0,1,1,1,false,false,false,false,true
211,0,0,true,0,0,1,"idle_sp/idle_sp_2",0,1,1,1,false,false,false,false,true
212,0,0,true,0,0,1,"idle_sp/normal_idle_sp_1",0,2,1,2,false,false,false,false,true
213,0,0,true,0,0,0,"minion/loop",0,2,1,2,false,false,false,false,true
214,0,0,false,0,0,1,"normal/katagami_action",0,2,1,2,true,false,false,false,true
215,0,0,false,0,0,0,"normal_hit/slow_hit",0,0,0,0,false,false,true,false,true
216,0,0,false,0,0,1,"normal/materia_transcription",0,2,1,2,true,false,false,false,true
217,0,3,false,0,0,1,"blownaway/attach_m0206",0,0,1,0,false,false,false,false,true
218,0,3,true,0,0,1,"blownaway/falling",0,0,1,0,false,false,false,false,true
219,0,3,false,0,0,1,"blownaway/landing",0,0,1,0,false,false,false,false,true
220,0,3,false,0,0,1,"ws/bt_dgr_dgr/ws_s01",0,1,2,1,false,true,false,false,true
221,0,3,false,0,0,1,"ws/bt_dgr_dgr/ws_s02",0,1,2,1,false,true,false,false,true
222,0,3,false,0,0,1,"ws/bt_dgr_dgr/ws_s03",0,1,2,1,false,true,false,false,true
223,0,3,false,0,0,1,"ws/bt_dgr_dgr/ws_s04",0,1,2,1,false,true,false,false,true
224,0,3,false,0,0,1,"ws/bt_dgr_dgr/ws_s05",0,1,2,1,false,true,false,false,true
225,0,3,false,0,0,1,"ws/bt_dgr_dgr/ws_s07",0,1,2,1,false,true,false,false,true
226,0,3,false,0,0,1,"ws/bt_dgr_dgr/ws_s08",0,1,2,1,false,true,false,false,true
227,0,3,false,0,0,1,"ws/bt_dgr_dgr/ws_s06",0,1,2,1,false,true,false,false,true
228,0,3,false,0,0,1,"ws/bt_dgr_dgr/ws_s09",0,1,2,1,false,true,false,false,true
229,0,3,false,0,0,1,"ability/dgr_ninja/abl018",0,1,1,1,false,true,false,false,true
230,0,3,false,0,0,1,"ability/dgr_ninja/abl008",0,1,1,1,false,true,false,false,true
231,0,3,false,0,0,1,"ability/dgr_ninja/abl009",0,1,1,1,false,true,false,false,true
232,0,3,false,0,0,1,"ability/dgr_ninja/abl010",0,1,1,1,false,true,false,false,true
233,0,3,false,0,0,1,"ability/dgr_ninja/abl011",0,1,1,1,true,true,true,true,true
234,0,3,false,0,0,1,"ability/dgr_ninja/abl012",0,1,1,1,true,true,true,true,true
235,0,3,false,0,0,1,"ability/dgr_ninja/abl013",0,1,1,1,true,true,true,true,true
236,0,0,false,0,0,1,"craft/start",1,2,2,2,false,false,false,false,true
237,0,0,true,0,0,1,"craft/idle",1,1,0,3,false,false,false,false,true
238,0,0,false,0,0,1,"craft/end",1,1,2,3,false,false,false,false,true
239,0,0,false,0,0,1,"craft/action_normal",1,1,2,3,false,false,false,false,true
240,0,0,false,0,0,1,"craft/action_carefully",1,1,2,3,false,false,false,false,true
241,0,0,false,0,0,1,"craft/action_fearlessly",1,1,2,3,false,false,false,false,true
242,0,0,false,0,0,1,"craft/buff",1,1,2,3,false,false,false,false,true
243,0,0,false,0,0,1,"craft/start_sub",1,2,2,2,false,false,false,false,true
244,0,0,true,0,0,1,"craft/idle_sub",1,1,0,3,false,false,false,false,true
245,0,0,false,0,0,1,"craft/end_sub",1,1,2,3,false,false,false,false,true
246,0,0,false,0,0,1,"craft/action_normal_sub",1,1,2,3,false,false,false,false,true
247,0,0,false,0,0,1,"craft/action_carefully_sub",1,1,2,3,false,false,false,false,true
248,0,0,false,0,0,1,"craft/action_fearlessly_sub",1,1,2,3,false,false,false,false,true
249,0,0,false,0,0,1,"craft/buff_sub",1,1,2,3,false,false,false,false,true
250,0,3,false,0,0,1,"craft/repair",0,0,2,0,true,false,false,false,true
251,0,0,false,0,0,1,"craft/hq_complete",1,1,2,3,false,false,false,false,true
252,0,0,false,0,0,1,"craft/hq_complete_sub",1,1,2,3,false,false,false,false,true
253,0,0,false,0,0,1,"craft/materia_joy",1,1,1,3,false,false,false,false,true
254,0,0,false,0,0,1,"craft/materia_upset",1,1,1,3,false,false,false,false,true
255,0,0,false,0,0,1,"gather/start",0,2,2,2,false,false,false,false,true
256,0,0,true,0,0,1,"gather/idle",0,1,0,3,false,false,false,false,true
257,0,0,false,0,0,1,"gather/end",0,1,2,3,false,false,false,false,true
258,0,0,false,0,0,1,"gather/action_normal",0,1,2,3,false,false,false,false,true
259,0,0,false,0,0,1,"gather/buff",0,1,2,3,false,false,false,false,true
260,0,0,false,0,0,1,"gather/libura",0,1,2,3,false,false,false,false,true
261,0,0,false,0,0,1,"gather/ability",0,1,2,3,false,false,false,false,true
262,0,0,false,0,0,1,"gather/item",0,1,2,3,false,false,false,false,true
263,0,0,false,0,0,1,"gather/start_sub",0,2,2,2,false,false,false,false,true
264,0,0,true,0,0,1,"gather/idle_sub",0,0,0,4,false,false,false,false,true
265,0,0,false,0,0,1,"gather/end_sub",0,0,2,4,false,false,false,false,true
266,0,0,false,0,0,1,"gather/action_normal_sub",0,0,2,4,false,false,false,false,true
267,0,0,false,0,0,1,"gather/buff_sub",0,0,2,4,false,false,false,false,true
268,0,0,false,0,0,1,"gather/libura_sub",0,0,2,4,false,false,false,false,true
269,0,0,false,0,0,1,"gather/ability_sub",0,0,2,4,false,false,false,false,true
270,0,0,false,0,0,1,"gather/item_sub",0,0,2,4,false,false,false,false,true
271,0,0,true,0,0,1,"fishing/idle",0,0,0,3,false,false,false,false,true
272,0,0,false,0,0,1,"fishing/item",0,0,2,3,false,false,false,false,true
273,0,0,false,0,0,1,"fishing/end",0,0,2,3,false,false,false,false,true
274,0,3,false,0,0,1,"fishing/cast_normal",0,0,2,3,false,false,false,false,true
275,0,3,false,0,0,1,"fishing/cast_side",0,0,2,3,false,false,false,false,true
276,0,3,false,0,0,1,"fishing/cast_fly",0,0,2,3,false,false,false,false,true
277,0,0,true,0,0,1,"fishing/retrieve_idle",0,0,0,3,false,false,false,false,true
278,0,0,true,0,0,1,"fishing/reeling_idle",0,0,0,3,false,false,false,false,true
279,0,0,true,0,0,1,"fishing/reeling_fast",0,0,2,3,false,false,false,false,true
280,0,0,true,0,0,1,"fishing/reeling_slow",0,0,2,3,false,false,false,false,true
281,0,0,false,0,0,1,"fishing/wobble_action",0,0,2,3,false,false,false,false,true
282,0,0,false,0,0,1,"fishing/jerk_and_fall",0,0,2,3,false,false,false,false,true
283,0,0,false,0,0,1,"fishing/cancel",0,0,2,3,false,false,false,false,true
284,0,3,false,0,0,1,"fishing/hooking",0,0,2,3,false,false,false,false,true
285,0,0,false,0,0,1,"fishing/short_landing_nq",0,0,2,3,false,false,false,false,true
286,0,0,false,0,0,1,"fishing/short_landing_hq",0,0,2,3,false,false,false,false,true
287,0,0,false,0,0,1,"fishing/normal_landing_nq",0,0,2,3,false,false,false,false,true
288,0,0,false,0,0,1,"fishing/normal_landing_hq",0,0,2,3,false,false,false,false,true
289,0,0,false,0,0,1,"fishing/long_landing_nq",0,0,2,3,false,false,false,false,true
290,0,0,false,0,0,1,"fishing/long_landing_hq",0,0,2,3,false,false,false,false,true
291,0,0,false,0,0,1,"fishing/landing_failure",0,0,2,3,false,false,false,false,true
292,0,3,false,0,7,1,"fishing/hit_excite",0,0,0,3,false,false,false,false,true
293,0,3,false,0,7,1,"fishing/hit_strike",0,0,0,3,false,false,false,false,true
294,0,3,false,0,7,1,"fishing/hit_bite",0,0,0,3,false,false,false,false,true
295,0,0,false,0,0,1,"gather/attack",0,1,2,3,false,false,false,false,true
296,0,0,false,0,0,1,"normal/farm_seed",0,2,1,2,true,false,false,false,true
297,0,0,false,0,0,1,"normal/farm_watering",0,2,1,2,true,false,false,false,true
298,0,0,false,0,0,1,"normal/farm_care",0,2,1,2,true,false,false,false,true
299,0,0,false,0,0,1,"normal/farm_manure",0,2,1,2,true,false,false,false,true
300,0,0,false,0,0,1,"normal/farm_harvest",0,2,1,2,true,false,false,false,true
301,0,3,false,0,0,1,"ability/dgr_ninja/abl014",0,1,1,1,false,true,false,false,true
302,0,3,false,0,0,1,"ability/dgr_ninja/abl001",0,1,1,1,false,true,false,false,true
303,0,3,false,0,0,1,"ability/dgr_ninja/abl002",0,1,1,1,false,true,false,false,true
304,0,3,false,0,0,1,"ability/dgr_ninja/abl003",0,1,1,1,false,true,false,false,true
305,0,3,false,0,0,1,"ability/dgr_ninja/abl004",0,1,1,1,false,true,false,false,true
306,0,3,false,0,0,1,"ability/dgr_ninja/abl005",0,1,1,1,false,true,false,false,true
307,0,3,false,0,0,1,"ability/dgr_ninja/abl006",0,1,1,1,false,true,false,false,true
308,0,3,false,0,0,1,"ability/dgr_ninja/abl007",0,1,1,1,false,true,false,false,true
309,0,3,false,0,0,1,"ws/bt_2ax_emp/ws_s08",0,1,2,1,false,true,false,false,true
310,0,3,false,0,0,1,"ws/bt_swd_sld/wsh001",0,1,2,1,false,true,false,false,true
311,0,3,false,0,0,1,"ws/bt_swd_sld/wsh002",0,1,2,1,false,true,false,false,true
312,0,3,false,0,0,1,"ws/bt_swd_sld/ws_s02",0,1,2,1,false,true,false,false,true
313,0,3,false,0,0,1,"ws/bt_swd_sld/ws_s03",0,1,2,1,false,true,false,false,true
