Index,0 [0x0][0x0],1 [0x6][0x4]
207,"SEQ_207",207
208,"SEQ_208",208
209,"SEQ_209",209
210,"SEQ_210",210
211,"SEQ_211",211
212,"SEQ_212",212
213,"SEQ_213",213
214,"SEQ_214",214
215,"SEQ_215",215
216,"SEQ_216",216
217,"SEQ_217",217
218,"SEQ_218",218
219,"SEQ_219",219
220,"SEQ_220",220
221,"SEQ_221",221
222,"SEQ_222",222
223,"SEQ_223",223
224,"SEQ_224",224
225,"SEQ_225",225
226,"SEQ_226",226
227,"SEQ_227",227
228,"SEQ_228",228
229,"SEQ_229",229
230,"SEQ_230",230
231,"SEQ_231",231
232,"SEQ_232",232
233,"SEQ_233",233
234,"SEQ_234",234
235,"SEQ_235",235
236,"SEQ_236",236
237,"SEQ_237",237
238,"SEQ_238",238
239,"SEQ_239",239
240,"SEQ_240",240
241,"SEQ_241",241
242,"SEQ_242",242
243,"SEQ_243",243
244,"SEQ_244",244
245,"SEQ_245",245
246,"SEQ_246",246
247,"SEQ_247",247
248,"SEQ_248",248
249,"SEQ_249",249
250,"SEQ_250",250
251,"SEQ_251",251
252,"SEQ_252",252
253,"SEQ_253",253
254,"SEQ_254",254
255,"SEQ_FINISH",255
256,"TODO_0",0
257,"TODO_1",1
258,"TODO_2",2
259,"TODO_3",3
260,"TODO_4",4
261,"TODO_5",5
262,"TODO_6",6
263,"TODO_7",7
264,"TODO_8",8
265,"TODO_9",9
266,"TODO_10",10
267,"TODO_11",11
268,"TODO_12",12
269,"TODO_13",13
270,"TODO_14",14
271,"TODO_15",15
272,"TODO_16",16
273,"TODO_17",17
274,"TODO_18",18
275,"TODO_19",19
276,"TODO_20",20
277,"TODO_21",21
278,"TODO_22",22
279,"TODO_23",23
280,"BNPC_ATTACK_DELAY_TIME",6000
281,"",5000
282,"EVENT_COND_TYPE_INVALID",0
283,"EVENT_COND_TYPE_NAME_ID",1
284,"EVENT_COND_TYPE_TERRITORY_TYPE",2
285,"EVENT_COND_TYPE_LAYOUT_ID",3
286,"EVENT_COND_TYPE_EVENT_RANGE",4
287,"LOG_MSG_BTL_MISS",515
288,"OBJ_KIND_PLAYER",1
289,"EVENT_NOT_TALK",3229
290,"SCREEN_IMAGE_BEAST_QUEST_ACCEPTED",202
291,"SCREEN_IMAGE_BEAST_QUEST_COMPLETE",203
292,"LOG_MSG_POP_MESSAGE",2094
293,"LOG_MSG_EVENT_FATE_ALREADY_STARTED",3238
294,"LOG_MSG_EVENT_FATE_START_FAILED",3239
295,"LOG_MSG_EVENT_POP_MESSAGE",3240
296,"LOG_MSG_EVENT_RECT_ERROR_MESSAGE",3241
297,"SYSTEM_PROBABILITY_RELIC5_EVENT_ITEM_A",50
298,"SYSTEM_PROBABILITY_RELIC5_EVENT_ITEM_B",80
