Index,0 [0x0][0x0],1 [0x3][0x4]
115,"ffxiv/manfst/manfst40810/manfst40810",1
116,"ffxiv/manfst/manfst40820/manfst40820",1
117,"ffxiv/manfst/manfst50010/manfst50010",1
118,"ffxiv/manfst/manfst50320/manfst50320",1
119,"ffxiv/manfst/manfst50325/manfst50325",1
120,"ffxiv/manfst/manfst50330/manfst50330",1
121,"ffxiv/manfst/manfst50335/manfst50335",1
122,"ffxiv/manfst/manfst50340/manfst50340",1
123,"ffxiv/manfst/manfst50345/manfst50345",1
124,"ffxiv/manfst/manfst50350/manfst50350",1
125,"ffxiv/manfst/manfst50355/manfst50355",1
126,"ffxiv/manfst/manfst50360/manfst50360",1
127,"ffxiv/manfst/manfst60010/manfst60010",1
128,"ffxiv/manfst/manfst60020/manfst60020",1
129,"ffxiv/manfst/manfst60030/manfst60030",1
130,"ffxiv/manfst/manfst60040/manfst60040",1
131,"ffxiv/manfst/manfst60050/manfst60050",1
132,"ffxiv/mansea/mansea00020/mansea00020",1
133,"ffxiv/mansea/mansea00510/mansea00510",1
134,"ffxiv/mansea/mansea00520/mansea00520",1
135,"ffxiv/mansea/mansea00540/mansea00540",1
136,"ffxiv/mansea/mansea00750/mansea00750",1
137,"ffxiv/mansea/mansea00910/mansea00910",1
138,"ffxiv/mansea/mansea05020/mansea05020",1
139,"ffxiv/manwil/manwil00020/manwil00020",1
140,"ffxiv/manwil/manwil00510/manwil00510",1
141,"ffxiv/manwil/manwil00520/manwil00520",1
142,"ffxiv/manwil/manwil00540/manwil00540",1
143,"ffxiv/manwil/manwil00750/manwil00750",1
144,"ffxiv/manwil/manwil00910/manwil00910",1
145,"ffxiv/manwil/manwil05020/manwil05020",1
146,"ffxiv/manfst/manfst05020/manfst05020",1
147,"ffxiv/manfst/manfst05010/manfst05010",1
148,"ffxiv/clswdk/clswdk50010/clswdk50010",1
149,"ffxiv/clsfsh/clsfsh50010/clsfsh50010",1
150,"ffxiv/manfst/manfst30420/manfst30420",1
151,"ffxiv/manfst/manfst30025/manfst30025",1
152,"ffxiv/manfst/manfst30035/manfst30035",1
153,"ffxiv/manfst/manfst30045/manfst30045",1
154,"ffxiv/manfst/manfst20006/manfst20006",1
155,"ffxiv/manfst/manfst20020/manfst20020",1
156,"ffxiv/mansea/mansea20020/mansea20020",1
157,"ffxiv/manwil/manwil20020/manwil20020",1
158,"ffxiv/manfst/manfst20040/manfst20040",1
159,"ffxiv/mansea/mansea20040/mansea20040",1
160,"ffxiv/manwil/manwil20040/manwil20040",1
161,"ffxiv/manfst/manfst20630/manfst20630",1
162,"ffxiv/clsgla/clsgla30020/clsgla30020",1
163,"ffxiv/clspgl/clspgl05010/clspgl05010",1
164,"ffxiv/clspgl/clspgl15010/clspgl15010",1
165,"ffxiv/clspgl/clspgl20010/clspgl20010",1
166,"ffxiv/clspgl/clspgl30010/clspgl30010",1
167,"ffxiv/clspgl/clspgl30020/clspgl30020",1
168,"ffxiv/clsthm/clsthm30010/clsthm30010",1
169,"ffxiv/clsthm/clsthm30020/clsthm30020",1
170,"ffxiv/dunfst/dunfst1d220/dunfst1d220",1
171,"ffxiv/dunfst/dunfst1d230/dunfst1d230",1
172,"ffxiv/dunfst/dunfst1r120/dunfst1r120",1
173,"ffxiv/dunfst/dunfst1r130/dunfst1r130",1
174,"ffxiv/dunsea/dunsea1d110/dunsea1d110",1
175,"ffxiv/dunsea/dunsea1d120/dunsea1d120",1
176,"ffxiv/dunsea/dunsea1d130/dunsea1d130",1
177,"ffxiv/dunwil/dunwil1d110/dunwil1d110",1
178,"ffxiv/dunwil/dunwil1d120/dunwil1d120",1
179,"ffxiv/dunwil/dunwil1d130/dunwil1d130",1
180,"ffxiv/dunwil/dunwil1d210/dunwil1d210",1
181,"ffxiv/dunwil/dunwil1d220/dunwil1d220",1
182,"ffxiv/dunwil/dunwil1d230/dunwil1d230",1
183,"ffxiv/dunsea/dunsea1d210/dunsea1d210",1
184,"ffxiv/dunsea/dunsea1d220/dunsea1d220",1
185,"ffxiv/dunsea/dunsea1d230/dunsea1d230",1
186,"ffxiv/manwil/manwil00010/manwil00010",1
187,"ffxiv/manwil/manwil00030/manwil00030",1
188,"ffxiv/manwil/manwil00110/manwil00110",1
189,"ffxiv/subwil/subwil03510/subwil03510",1
190,"ffxiv/subwil/subwil03520/subwil03520",1
191,"ffxiv/subwil/subwil03530/subwil03530",1
192,"ffxiv/subwil/subwil03540/subwil03540",1
193,"ffxiv/manwil/manwil00710/manwil00710",1
194,"ffxiv/manwil/manwil00720/manwil00720",1
195,"ffxiv/manwil/manwil00730/manwil00730",1
196,"ffxiv/manwil/manwil00740/manwil00740",1
197,"ffxiv/manwil/manwil00745/manwil00745",1
198,"ffxiv/manwil/manwil20000/manwil20000",1
199,"ffxiv/manwil/manwil20004/manwil20004",1
200,"ffxiv/mansea/mansea00010/mansea00010",1
201,"ffxiv/mansea/mansea00030/mansea00030",1
202,"ffxiv/mansea/mansea00110/mansea00110",1
203,"ffxiv/subsea/subsea03510/subsea03510",1
204,"ffxiv/subsea/subsea03520/subsea03520",1
205,"ffxiv/subsea/subsea03530/subsea03530",1
206,"ffxiv/subsea/subsea03540/subsea03540",1
207,"ffxiv/mansea/mansea00710/mansea00710",1
208,"ffxiv/mansea/mansea00720/mansea00720",1
209,"ffxiv/mansea/mansea00730/mansea00730",1
210,"ffxiv/mansea/mansea00740/mansea00740",1
211,"ffxiv/mansea/mansea00745/mansea00745",1
212,"ffxiv/mansea/mansea20000/mansea20000",1
213,"ffxiv/mansea/mansea20002/mansea20002",1
214,"ffxiv/mansea/mansea20004/mansea20004",1
215,"ffxiv/mansea/mansea20540/mansea20540",1
216,"ffxiv/manwil/manwil20540/manwil20540",1
217,"ffxiv/manfst/manfst30210/manfst30210",1
218,"ffxiv/mansea/mansea30210/mansea30210",1
219,"ffxiv/manwil/manwil30210/manwil30210",1
220,"ffxiv/manfst/manfst30310/manfst30310",1
221,"ffxiv/mansea/mansea30310/mansea30310",1
222,"ffxiv/manwil/manwil30310/manwil30310",1
223,"ffxiv/mansea/mansea00925/mansea00925",1
224,"ffxiv/manwil/manwil00925/manwil00925",1
225,"ffxiv/manwil/manwil20002/manwil20002",1
226,"ffxiv/manfst/manfst00030/manfst00030",1
227,"ffxiv/airwil/airwil00010/airwil00010",1
228,"ffxiv/airwil/airwil00020/airwil00020",1
229,"ffxiv/airsea/airsea00010/airsea00010",1
230,"ffxiv/airsea/airsea00020/airsea00020",1
231,"ffxiv/airfst/airfst00010/airfst00010",1
232,"ffxiv/airfst/airfst00020/airfst00020",1
233,"ffxiv/linsea/linsea00010/linsea00010",1
234,"ffxiv/linsea/linsea00020/linsea00020",1
235,"ffxiv/linwil/linwil00010/linwil00010",1
236,"ffxiv/linwil/linwil00020/linwil00020",1
237,"ffxiv/chofst/chofst00010/chofst00010",1
238,"ffxiv/chowil/chowil00010/chowil00010",1
239,"ffxiv/chosea/chosea00010/chosea00010",1
240,"ffxiv/manfst/manfst30620/manfst30620",1
241,"ffxiv/manfst/manfst30630/manfst30630",1
242,"ffxiv/manfst/manfst30710/manfst30710",1
243,"ffxiv/manfst/manfst31205/manfst31205",1
244,"ffxiv/manfst/manfst31210/manfst31210",1
245,"ffxiv/manfst/manfst31220/manfst31220",1
246,"ffxiv/manfst/manfst31310/manfst31310",1
247,"ffxiv/manfst/manfst31330/manfst31330",1
248,"ffxiv/manfst/manfst40010/manfst40010",1
249,"ffxiv/manfst/manfst40210/manfst40210",1
250,"ffxiv/manfst/manfst40220/manfst40220",1
251,"ffxiv/manfst/manfst40310/manfst40310",1
252,"ffxiv/manfst/manfst40450/manfst40450",1
253,"ffxiv/manfst/manfst40460/manfst40460",1
254,"ffxiv/manfst/manfst40550/manfst40550",1
255,"ffxiv/manfst/manfst40610/manfst40610",1
256,"ffxiv/manfst/manfst40620/manfst40620",1
257,"ffxiv/manfst/manfst40630/manfst40630",1
258,"ffxiv/manfst/manfst40720/manfst40720",1
259,"ffxiv/manfst/manfst40730/manfst40730",1
260,"ffxiv/manfst/manfst40750/manfst40750",1
261,"ffxiv/manfst/manfst50110/manfst50110",1
262,"ffxiv/manfst/manfst50120/manfst50120",1
263,"ffxiv/manfst/manfst50130/manfst50130",1
264,"ffxiv/manfst/manfst50140/manfst50140",1
265,"ffxiv/manfst/manfst50210/manfst50210",1
266,"ffxiv/dunwil/dunwil1d401/dunwil1d401",1
267,"ffxiv/dunwil/dunwil1d402/dunwil1d402",1
268,"ffxiv/dunwil/dunwil1d403/dunwil1d403",1
269,"ffxiv/dunwil/dunwil1d404/dunwil1d404",1
270,"ffxiv/dunwil/dunwil1d405/dunwil1d405",1
271,"ffxiv/dunwil/dunwil1d406/dunwil1d406",1
272,"ffxiv/dunwil/dunwil1d407/dunwil1d407",1
273,"ffxiv/dunwil/dunwil1d408/dunwil1d408",1
274,"ffxiv/dunwil/dunwil1d409/dunwil1d409",1
275,"ffxiv/manfst/manfst50220/manfst50220",1
276,"ffxiv/dunwil/dunwil1d410/dunwil1d410",1
277,"ffxiv/manfst/manfst50230/manfst50230",1
278,"ffxiv/dunwil/dunwil1d501/dunwil1d501",1
279,"ffxiv/dunwil/dunwil1d502/dunwil1d502",1
280,"ffxiv/dunwil/dunwil1d503/dunwil1d503",1
281,"ffxiv/dunwil/dunwil1d504/dunwil1d504",1
282,"ffxiv/dunwil/dunwil1d505/dunwil1d505",1
283,"ffxiv/manfst/manfst50310/manfst50310",1
284,"ffxiv/manfst/manfst50315/manfst50315",1
285,"ffxiv/clswvr/clswvr50010/clswvr50010",1
286,"ffxiv/manfst/manfst40480/manfst40480",1
287,"ffxiv/manfst/manfst40735/manfst40735",1
288,"ffxiv/manfst/manfst40745/manfst40745",1
289,"ffxiv/clsalc/clsalc50010/clsalc50010",1
290,"ffxiv/clsgld/clsgld50010/clsgld50010",1
291,"ffxiv/clstan/clstan50010/clstan50010",1
292,"ffxiv/clsmin/clsmin50010/clsmin50010",1
293,"ffxiv/manfst/manfst40705/manfst40705",1
294,"ffxiv/manfst/manfst50135/manfst50135",1
295,"ffxiv/manfst/manfst60025/manfst60025",1
296,"ffxiv/manfst/manfst60027/manfst60027",1
297,"ffxiv/manfst/manfst60055/manfst60055",1
298,"ffxiv/dunroc/dunroc1d110/dunroc1d110",1
299,"ffxiv/dunroc/dunroc1d120/dunroc1d120",1
300,"ffxiv/dunroc/dunroc1d130/dunroc1d130",1
301,"ffxiv/dunsea/dunsea1d310/dunsea1d310",1
302,"ffxiv/dunsea/dunsea1d320/dunsea1d320",1
303,"ffxiv/dunsea/dunsea1d330/dunsea1d330",1
304,"ffxiv/dunwil/dunwil1d310/dunwil1d310",1
305,"ffxiv/dunwil/dunwil1d320/dunwil1d320",1
306,"ffxiv/dunwil/dunwil1d330/dunwil1d330",1
307,"ffxiv/dunfst/dunfst1d310/dunfst1d310",1
308,"ffxiv/dunfst/dunfst1d320/dunfst1d320",1
309,"ffxiv/dunfst/dunfst1d330/dunfst1d330",1
310,"ffxiv/dunwil/dunwil1r110/dunwil1r110",1
311,"ffxiv/dunwil/dunwil1r120/dunwil1r120",1
312,"ffxiv/dunwil/dunwil1r130/dunwil1r130",1
313,"ffxiv/dunroc/dunroc1r110/dunroc1r110",1
314,"ffxiv/dunroc/dunroc1r120/dunroc1r120",1
315,"ffxiv/dunroc/dunroc1r130/dunroc1r130",1
316,"ffxiv/dunroc/dunroc1r210/dunroc1r210",1
317,"ffxiv/dunroc/dunroc1r220/dunroc1r220",1
318,"ffxiv/dunroc/dunroc1r230/dunroc1r230",1
319,"ffxiv/clslnc/clslnc00430/clslnc00430",1
320,"ffxiv/jobwar/jobwar00010/jobwar00010",1
321,"ffxiv/jobwar/jobwar00020/jobwar00020",1
322,"ffxiv/jobwar/jobwar00030/jobwar00030",1
323,"ffxiv/jobwar/jobwar00040/jobwar00040",1
324,"ffxiv/jobwar/jobwar00050/jobwar00050",1
325,"ffxiv/jobbrd/jobbrd00010/jobbrd00010",1
326,"ffxiv/jobbrd/jobbrd00020/jobbrd00020",1
327,"ffxiv/jobbrd/jobbrd00030/jobbrd00030",1
328,"ffxiv/jobbrd/jobbrd00040/jobbrd00040",1
329,"ffxiv/jobpld/jobpld00010/jobpld00010",1
330,"ffxiv/jobpld/jobpld00020/jobpld00020",1
331,"ffxiv/jobpld/jobpld00030/jobpld00030",1
332,"ffxiv/jobpld/jobpld00040/jobpld00040",1
333,"ffxiv/jobpld/jobpld00050/jobpld00050",1
334,"ffxiv/jobdrg/jobdrg00010/jobdrg00010",1
335,"ffxiv/jobdrg/jobdrg00020/jobdrg00020",1
336,"ffxiv/jobdrg/jobdrg00030/jobdrg00030",1
337,"ffxiv/jobdrg/jobdrg00040/jobdrg00040",1
338,"ffxiv/jobmnk/jobmnk00010/jobmnk00010",1
339,"ffxiv/jobmnk/jobmnk00020/jobmnk00020",1
340,"ffxiv/jobmnk/jobmnk00030/jobmnk00030",1
341,"ffxiv/jobmnk/jobmnk00040/jobmnk00040",1
342,"ffxiv/jobblm/jobblm00010/jobblm00010",1
343,"ffxiv/jobblm/jobblm00020/jobblm00020",1
344,"ffxiv/jobblm/jobblm00030/jobblm00030",1
345,"ffxiv/jobblm/jobblm00040/jobblm00040",1
346,"ffxiv/jobwhm/jobwhm00010/jobwhm00010",1
347,"ffxiv/jobwhm/jobwhm00020/jobwhm00020",1
348,"ffxiv/jobwhm/jobwhm00030/jobwhm00030",1
349,"ffxiv/jobwhm/jobwhm00040/jobwhm00040",1
350,"ffxiv/jobsmn/jobsmn00010/jobsmn00010",1
351,"ffxiv/jobsmn/jobsmn00020/jobsmn00020",1
352,"ffxiv/jobsmn/jobsmn00030/jobsmn00030",1
353,"ffxiv/jobsmn/jobsmn00040/jobsmn00040",1
354,"ffxiv/jobsmn/jobsmn00050/jobsmn00050",1
355,"ffxiv/jobsmn/jobsmn00060/jobsmn00060",1
356,"ffxiv/jobsmn/jobsmn00070/jobsmn00070",1
357,"ffxiv/jobsch/jobsch00010/jobsch00010",1
358,"ffxiv/jobsch/jobsch00020/jobsch00020",1
359,"ffxiv/jobsch/jobsch00030/jobsch00030",1
360,"ffxiv/jobsch/jobsch00040/jobsch00040",1
361,"ffxiv/jobsch/jobsch00050/jobsch00050",1
362,"ffxiv/jobsch/jobsch00060/jobsch00060",1
363,"ffxiv/bosifr/bosifr00010/bosifr00010",1
364,"ffxiv/bosifr/bosifr00020/bosifr00020",1
365,"ffxiv/bosgar/bosgar00010/bosgar00010",1
366,"ffxiv/bosgar/bosgar00020/bosgar00020",1
367,"ffxiv/bostit/bostit00010/bostit00010",1
368,"ffxiv/bostit/bostit00020/bostit00020",1
369,"ffxiv/manfst/manfst31150/manfst31150",1
370,"ffxiv/manfst/manfst31120/manfst31120",1
371,"ffxiv/manfst/manfst31207/manfst31207",1
372,"ffxiv/manfst/manfst40445/manfst40445",1
373,"ffxiv/manfst/manfst30640/manfst30640",1
374,"ffxiv/manfst/manfst50323/manfst50323",1
375,"ffxiv/dunsea/dunsea1b110/dunsea1b110",1
376,"ffxiv/dunsea/dunsea1b120/dunsea1b120",1
377,"ffxiv/dunsea/dunsea1b130/dunsea1b130",1
378,"ffxiv/dunsea/dunsea1b140/dunsea1b140",1
379,"ffxiv/dunsea/dunsea1b150/dunsea1b150",1
380,"ffxiv/dunsea/dunsea1b210/dunsea1b210",1
381,"ffxiv/dunsea/dunsea1b220/dunsea1b220",1
382,"ffxiv/dunsea/dunsea1b310/dunsea1b310",1
383,"ffxiv/dunsea/dunsea1b410/dunsea1b410",1
384,"ffxiv/dunsea/dunsea1b420/dunsea1b420",1
385,"ffxiv/dunsea/dunsea1b510/dunsea1b510",1
386,"ffxiv/dunsea/dunsea1b520/dunsea1b520",1
387,"ffxiv/dunsea/dunsea1b530/dunsea1b530",1
388,"ffxiv/dunsea/dunsea1b540/dunsea1b540",1
389,"ffxiv/dunsea/dunsea1b710/dunsea1b710",1
390,"ffxiv/dunsea/dunsea1b720/dunsea1b720",1
391,"ffxiv/manfst/manfst30410/manfst30410",1
392,"ffxiv/dunwil/dunwil1d506/dunwil1d506",1
393,"ffxiv/feslgt/feslgt00310/feslgt00310",1
394,"ffxiv/feslgt/feslgt00410/feslgt00410",1
395,"ffxiv/bosifr/bosifr00110/bosifr00110",1
396,"ffxiv/bosifr/bosifr00120/bosifr00120",1
397,"ffxiv/bosgar/bosgar00110/bosgar00110",1
398,"ffxiv/bosgar/bosgar00120/bosgar00120",1
399,"ffxiv/bostit/bostit00110/bostit00110",1
400,"ffxiv/bostit/bostit00120/bostit00120",1
401,"ffxiv/bosmog/bosmog00010/bosmog00010",1
402,"ffxiv/bosmog/bosmog00020/bosmog00020",1
403,"ffxiv/bosult/bosult00010/bosult00010",1
404,"ffxiv/bosult/bosult00020/bosult00020",1
405,"ffxiv/dunsea/dunsea1d410/dunsea1d410",1
406,"ffxiv/dunsea/dunsea1d420/dunsea1d420",1
407,"ffxiv/dunsea/dunsea1d430/dunsea1d430",1
408,"ffxiv/gaiusd/gaiusd20410/gaiusd20410",1
409,"ffxiv/dunlak/dunlak1r120/dunlak1r120",1
410,"ffxiv/dunlak/dunlak1r130/dunlak1r130",1
411,"ffxiv/dunlak/dunlak1r140/dunlak1r140",1
412,"ffxiv/houwil/houwil1h110/houwil1h110",1
413,"ffxiv/houfst/houfst1h110/houfst1h110",1
414,"ffxiv/housea/housea1h110/housea1h110",1
415,"ffxiv/pvpsea/pvpsea1p210/pvpsea1p210",1
416,"ffxiv/fesevn/fesevn00010/fesevn00010",1
417,"ffxiv/fesdqx/fesdqx00010/fesdqx00010",1
418,"ffxiv/chrhdb/chrhdb00099/chrhdb00099",1
419,"ffxiv/dunwil/dunwil1d610/dunwil1d610",1
420,"ffxiv/dunwil/dunwil1d620/dunwil1d620",1
421,"ffxiv/dunwil/dunwil1d630/dunwil1d630",1
422,"ffxiv/dunfst/dunfst1d410/dunfst1d410",1
423,"ffxiv/dunfst/dunfst1d420/dunfst1d420",1
424,"ffxiv/dunfst/dunfst1d430/dunfst1d430",1
425,"ffxiv/banama/banama00110/banama00110",1
426,"ffxiv/banama/banama00410/banama00410",1
427,"ffxiv/banama/banama00510/banama00510",1
428,"ffxiv/banama/banama00520/banama00520",1
429,"ffxiv/bansyl/bansyl00210/bansyl00210",1
430,"ffxiv/bansyl/bansyl00410/bansyl00410",1
431,"ffxiv/bansyl/bansyl00510/bansyl00510",1
432,"ffxiv/bansyl/bansyl00520/bansyl00520",1
433,"ffxiv/gaiuse/gaiuse10110/gaiuse10110",1
434,"ffxiv/gaiuse/gaiuse10120/gaiuse10120",1
435,"ffxiv/gaiuse/gaiuse10410/gaiuse10410",1
436,"ffxiv/gaiuse/gaiuse10510/gaiuse10510",1
437,"ffxiv/gaiuse/gaiuse11810/gaiuse11810",1
438,"ffxiv/gaiuse/gaiuse11820/gaiuse11820",1
439,"ffxiv/gaiuse/gaiuse11830/gaiuse11830",1
440,"ffxiv/gaiuse/gaiuse11850/gaiuse11850",1
441,"ffxiv/chrhdb/chrhdb10110/chrhdb10110",1
442,"ffxiv/chrhdb/chrhdb10120/chrhdb10120",1
443,"ffxiv/chrhdb/chrhdb10130/chrhdb10130",1
444,"ffxiv/gaiusd/gaiusd20310/gaiusd20310",1
445,"ffxiv/gaiusd/gaiusd20420/gaiusd20420",1
446,"ffxiv/gaiusd/gaiusd20510/gaiusd20510",1
447,"ffxiv/gaiusd/gaiusd01410/gaiusd01410",1
448,"ffxiv/gaiuse/gaiuse11510/gaiuse11510",1
449,"ffxiv/subcts/subcts80110/subcts80110",1
450,"ffxiv/gaiuse/gaiuse11910/gaiuse11910",1
451,"ffxiv/gaiuse/gaiuse11920/gaiuse11920",1
452,"ffxiv/chrhdb/chrhdb10410/chrhdb10410",1
453,"ffxiv/chrhdb/chrhdb10420/chrhdb10420",1
454,"ffxiv/gaiusd/gaiusd20520/gaiusd20520",1
455,"ffxiv/chrhdb/chrhdb10105/chrhdb10105",1
456,"ffxiv/manfst/manfst40732/manfst40732",1
457,"ffxiv/tuduku/tuduku00201/tuduku00201",1
458,"ffxiv/bosgar/bosgar00130/bosgar00130",1
459,"ffxiv/gaiusd/gaiusd20110/gaiusd20110",1
460,"ffxiv/gaiuse/gaiuse20110/gaiuse20110",1
461,"ffxiv/gaiuse/gaiuse20310/gaiuse20310",1
462,"ffxiv/gaiuse/gaiuse20320/gaiuse20320",1
463,"ffxiv/gaiuse/gaiuse20810/gaiuse20810",1
464,"ffxiv/gaiuse/gaiuse21110/gaiuse21110",1
465,"ffxiv/gaiuse/gaiuse21120/gaiuse21120",1
466,"ffxiv/gaiuse/gaiuse21130/gaiuse21130",1
467,"ffxiv/gaiuse/gaiuse21510/gaiuse21510",1
468,"ffxiv/gaiuse/gaiuse21520/gaiuse21520",1
469,"ffxiv/gaiuse/gaiuse21610/gaiuse21610",1
470,"ffxiv/gaiuse/gaiuse21710/gaiuse21710",1
471,"ffxiv/gaiuse/gaiuse21720/gaiuse21720",1
472,"ffxiv/gaiuse/gaiuse21730/gaiuse21730",1
473,"ffxiv/gaiuse/gaiuse21910/gaiuse21910",1
474,"ffxiv/gaiuse/gaiuse21920/gaiuse21920",1
475,"ffxiv/tuduku/tuduku00220/tuduku00220",1
476,"ffxiv/dunfst/dunfst1b110/dunfst1b110",1
