Index,0 [0x3][0x42],1 [0x6][0x24],2 [0x3][0x43],3 [0x3][0x44],4 [0x7][0x1c],5 [0x5][0x38],6 [0x5][0x3a],7 [0x5][0x3c],8 [0x5][0x3e],9 [0x6][0x28],10 [0x6][0x2c],11 [0x6][0x30],12 [0x6][0x34],13 [0x7][0x20],14 [0x3][0x45],15 [0x3][0x46],16 [0x3][0x47],17 [0x19][0x48],18 [0x1a][0x48],19 [0x1b][0x48],20 [0x5][0x40],21 [0x0][0x0],22 [0x0][0x4],23 [0x0][0x8],24 [0x0][0xc],25 [0x0][0x10],26 [0x0][0x14],27 [0x7][0x18]
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
120,1,3824577,5,10,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Dein Revier endet hier","Die sonst so genügsamen Anolis wollen ihr Revier auf einmal ausdehnen. Mach sie unschädlich, bevor die Tiere des Waldes dran glauben müssen!","","","","",0
121,1,3841494,4,9,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Magische Pilze","Durch einen faulen Zauber ist eine todbringende Fungus-Abart entstanden, die vernichtet werden muss! ","","","","",0
122,1,3841592,30,35,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"In die weite Welt hinein ","Vorwitzige Spriggans wollen neue Gebiete und deren Bodenschätze erobern. Hilf dem Klageregiment, die borstigen Edelsteinsammler zurückzuscheuchen!","","","","",0
123,1,3852456,8,13,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Wasseranomalie","Eine Anomalität im Äther hat ein Wasser-Exergon extrem aggressiv gemacht. Neutralisiere es, bevor es Wanderer angreift.","","","","",0
124,1,3841343,11,16,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Umschwärmt","Hornissenschwärme bringen die Fischer nahe Lilienstein zur Verzweiflung. Beseitige die Insekten! ","","","","",0
125,1,3854646,34,39,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Fliegendes Verderben","Asipatra, allzu naiv für ein Fabelwesen gehalten, existiert wirklich. Beseitige die grausame Kreatur! ","","","","",0
126,1,3872317,9,14,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Alphatier","Ein neues Alphatier hat sich die Führung unter den Anolis erkämpft und terrorisiert nun alles in seinem Revier. Bezwinge den Alpha-Anolis!","","","","",0
127,1,3872319,8,13,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Zorn der Mütter","Die Jägergilde hat sich unvorsichtigerweise an jungen Schweinchen vergriffen und damit die Muttertiere in Rage gebracht. Bring die Bachen unter Kontrolle!","","","","",0
128,1,3872330,9,14,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Alux eingekerkert","Das Klageregiment hat im Geisterkerker den berüchtigten Imp Alux gesichtet. Lass ihn nicht entwischen!","","","","",0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
130,2,3689344,14,19,2000193,0,1,0,0,60723,60503,0,3868020,0,33,34,35,true,false,false,0,"エバーシェイドの収穫祭","長老の木が実りの季節を迎えている\n熟れた果実を狙うガラゴに注意しつつ\n「千年果実」を集めろ","ガラゴたちから守り抜いた\n「千年果実」を、「収穫に来た園芸師」に\n速やかに納品せよ","納品した千年果実","","",0
131,1,3872331,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Auf dem Präsentierteller","Auf einem wichtigen Pfad durch Nophicas Lethe attackieren aggressive Bussarde die Wanderer. Sichere den Weg!","","","","",0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
136,4,3867428,5,10,0,0,12,0,0,60724,60504,0,3895606,0,33,34,35,true,false,false,0,"Scharfer Drill","Hilf dem neuen Rekruten der Bruderschaft, die Übung gegen seinen Ausbilder, den manischen Miraudont, lebend zu überstehen.","","Neuer Rekrut","","",0
137,1,3852490,13,18,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Blattblutbefall","Verhindere, dass die Blattblut-Seuche um sich greift, indem du die Krankheitsüberträger eliminierst. Vernichte die Matagaigai-Riesenkarnivore!","","","","",0
138,1,3852555,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Kükenschutz","Einige Chocobo-Küken sind vom Gut Zwieselgrund entlaufen und drohen von Baumschnecken gefressen zu werden. Mach die Schnecken unschädlich!","","","","",0
139,1,3852559,12,17,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Wie neu gestorben","Jemand erweckt die Gebeine im Totenacker Tam-Tara zum Leben! Bring ihnen (erneut) den ewigen Frieden.","","","","",0
140,1,3852575,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Ausgangssperre","Eine Horde Imps aus dem Geisterkerker will den Wald unsicher machen! Blockier den Ausgang und erledige sie.","","","","",0
141,1,3852600,11,16,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Vergebliche Liebesmüh","Scharen von Schaudermilben sind auf Partnersuche unterwegs. Hilf dem Klageregiment, die Tiere zu dezimieren, bevor sie sich reproduzieren.  ","","","","",0
142,1,3852613,14,19,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Nicht zum Verzehr bestimmt","Eine Riesenschnecke namens Lou Carcolh will sich am Wächterbaum gütlich tun! Verhindere den Frevel.","","","","",0
143,4,3867430,11,16,0,0,12,0,0,60724,60504,0,3895962,0,33,34,35,true,false,false,0,"Imp gegen Imme","Imps haben es auf friedliche Honigbienen abgesehen. Schütz die Schwärme und beseitige die Imps!","","Bienenschwärme","","",0
144,1,3877977,16,21,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Nase zu und durch","Pestilenzio wurde gesichtet! Halt den Atem an und den Pestverbreiter auf.","","","","",0
145,1,3877979,19,24,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"戦場までは何マルム？","暗黙の境界線をまたぎ\n侵入してきた帝国兵を追い散らすのだ\nIIIコホルス・ベスティアリウスを倒せ","","","","",0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
148,1,3862480,10,15,0,0,0,0,0,60721,60501,0,3895967,0,33,34,35,true,false,false,0,"Futterneid","Baumschnecken fressen den Honigbienen ihre Blüten weg! Befrei die Bienen von ihrer schleimigen Konkurrenz. ","","","","",0
149,1,3852846,17,22,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Eingeschleppt","Dämonenschnaken bringen Krankheiten und gefährden das Gleichgewicht des Waldes. Merze sie aus.","","","","",0
150,1,3853616,19,24,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Affenbande","Der freche Naseweis und seine Bande glaubt, der Wald sei ihr Privatbesitz. Belehr Naseweis eines Besseren!","","","","",0
151,1,3853682,24,29,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"リトルブリッジの戦い","ラムウの狂信者と化したシルフたちが\nラークスコール方面に押し寄せてきた\n吊り橋に陣取り、シルフを倒せ","","","","",0
152,1,3853721,20,25,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Wirr im Wipfel","Auf der Brombeerlichtung sind kranke Baumschrate wegen ihres Befalls nicht mehr Herr ihrer Handlungen. Mach ihrem Leiden ein Ende.","","","","",0
153,1,3877983,23,28,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Großwildjagd","Sirocco, der kapitale Antilopenbock, auf den es jeder Jäger abgesehen hat, ist hier! Nutz die Chance auf den Abschuss. ","","","","",0
154,1,3877986,34,39,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Molchminimierung","Schwarzmolche sind dabei, Wurzelmoor völlig zu übervölkern. Dämme die Population ein!","","","","",0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
158,1,3877994,28,33,0,0,0,0,0,60721,60501,0,3920873,0,33,34,35,true,false,false,0,"Schlichtungsstelle","Örtliche Wilderer haben sich beim Handel mit den Goblins überworfen! Die Gelegenheit, sie zu erwischen, während sie abgelenkt sind.","","","","",0
159,1,3689061,32,37,0,0,2,0,0,60721,60501,68,0,0,33,34,35,true,false,false,0,"Das Nest sprengen","Dring in das Räubernest der Rotbauch-Wespen ein, indem du die Torwachen beseitigst und die Tore durchbrichst.","","Durchbrochene Tore","","",0
160,1,3884803,32,37,0,228,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,"Das Nest säubern","Das Tor des Rotbauch-Nests ist offen! Dring ins Innerste vor und erledige den Anführer Giftstachel Severaint!","","","","",0
161,4,3688712,32,37,0,228,12,0,0,60724,60504,69,0,0,33,34,35,true,false,false,0,"Das Nest verteidigen","Schütz die Verteidiger des Klageregiments, damit die Rotbauch-Wespen ihr Räubernest nicht zurückerobern!","","Verbliebene Tore","","",0
162,4,3688712,32,37,0,228,12,2,0,60724,60504,69,0,0,33,34,35,true,false,false,0,"Das Nest halten","Verteidige das Rotbauch-Nest, indem du gezielt die Rotbauch-Strauchdiebe beseitigst!","","Verbliebene Tore","Besiegte Rotbauch-Strauchdiebe:","",0
163,1,3878580,22,27,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Fallenfäller","Die Oberen Pfade werden von Dämonenfliegenfallen überwuchert. Rode das gefräßige Unkraut!","","","","",0
164,1,3878966,29,34,0,0,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,"Königsklauen stutzen","Die Miqo'te-Wilderer treiben es immer bunter. Beseitige ihren Anführer, den „König der Coeurlklauen“! ","","","","",0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
166,4,3862614,22,27,0,0,12,0,0,60724,60504,115,3895687,0,33,34,35,true,false,false,0,"Eine Runde aufs Haus","Stammgast Spenser randaliert regelmäßig in Buscarrons Horst. Maßregle den Trunkenbold, bevor er die Kundschaft vergrault oder gar verletzt.","","Belästigter Stammgast","","",0
167,1,3863377,21,26,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Ruhig Blut","Es ist Brunftzeit, und die Antilopenböcke drehen wieder mal durch. Ringe die allzu wilden Tiere nieder, bevor sie jemanden verletzen.","","","","",0
168,2,3867062,29,34,2000251,0,1,0,0,60723,60503,0,3891751,0,33,34,35,true,false,false,0,"Kurzen Prozess","Mach die Wilderer dingfest, die den Wald verwüsten, und nimm ihnen die gewilderten Tierhäute ab.","Bring die beschlagnahmten Tierhäute zu dem Soldaten des Klageregiments.","Beschlagnahmte Tierhäute ","","",0
169,1,3867133,32,37,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Schwarzer Freitag","Der ehemalige Luftschiff-Landeplatz hat sich in einen Umschlagplatz für Schwarzhändler verwandelt. Räum auf und beseitige den Boss, Yabi Zweischwanz.","","","","",0
170,1,3867168,22,27,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Mautstelle","Wegelagerer haben die Handelsstraßen abgeriegelt und verlangen horrenden Wegzoll fürs Passieren. Zeig ihnen, was sie für ihre Frechheit verdienen. ","","","","",0
171,1,3867238,24,29,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Hinterholz","Die Rotbauch-Wespen wollen sich in einer verlassenen Hütte einnisten. Merze die ganze barrikadenbauende Bande aus.","","","","",0
172,2,3867290,29,34,2000252,0,1,0,0,60723,60503,0,3891765,0,33,34,35,true,false,false,0,"Unrecht Gut","Goblins haben einen Händler unterwegs nach Gridania ausgeraubt. Bring die Gauner zur Strecke und hol die Beute zurück!","Bring die beschlagnahmten Waren zu dem geknickten Händler.","Zurückgeholte Waren ","","",0
173,1,3867306,34,39,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"※β1不要：ウォータースプライトの大量発生","※β1不要：","","","","",0
174,1,3879457,5,10,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Dreh dich nicht um","Nahe Flüsterhain wurden (offenbar unfähige) Ixal-Späher erspäht. Beeil dich und erledige die Anfänger!","","","","",0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
178,1,3879483,3,8,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"In jedem siebten Ei","Alle paar Monde schlüpft eine besonders riesige Milbenlarve, die unter dem Namen Dschubba bekannt ist. Zum Schutz der Waldbewohner muss das Insekt beseitigt werden.","","","","",0
179,1,0,25,30,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Milbenstopp","Eine Horde Terrormilben ist Richtung Herbstkürbis-See unterwegs. Beseitige die drohende Plage, bevor sie die Siedlung erreicht.","","","","",0
180,2,3879486,28,33,2000253,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,"Emeth","Ein Geologe sucht in Golemsteinen nach den Spuren des Lebens. Bring ihm Steine, um ihm verstehen zu helfen, was die Golems zusammenhält. ","Bring die Golemsteine zu dem rastlosen Geologen.","Gelieferte Golemsteine","","",0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
182,1,0,29,34,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Dogma","Golems sind wider die rechte Ordnung der Welt. Schließlich sind sie als Vorboten der Katastrophe erschienen. Vernichte sie!","","","","",0
183,1,3867831,3,8,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Gesegnete Zone","Opo-Opos dehnen ihr Revier bis bedenklich nahe an Gesegneten Jungbaum aus. Gebiete ihnen Einhalt - wenn es sein muss, mit Gewalt.","","","","",0
184,4,3867845,7,12,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,"Verbotene Frucht","Opo-Opos sind auf den Geschmack von Mun-Tuy-Bohnen gekommen und lassen sich nicht mehr von Mühlenhain wegbewegen ... Es sei denn, du schützt die Bohnen mit deiner Waffe.","","Mun-Tuy-Bohnensäcke","","",0
185,1,3867939,8,13,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Kleiner Stinker","Curupira, ein Mikrochu-Exemplar, dessen bestialischer Gestank einen Oben und Unten verwechseln lässt, terrorisiert die Gegend. Mach der Kreatur ein Ende.","","","","",0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
187,4,3867947,25,30,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,"Angriff der Ixal","Die Ixal haben eine Karawane des Klageregiments überfallen. Schütz die Versorgungsgüter und bekämpf die Angreifer!","","Güterkisten","","",0
188,1,3867975,27,32,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Ziz will einen Keks ","Riesengreifvögel namens Ziz kreisen nahe dem Herbstkürbis-See. Befreie die verängstigte Bevölkerung von den Untieren! ","","","","",0
189,1,3868016,27,32,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Rutschstopp","Glitscher fallen über alles Fressbare in Erlenbrunnen her. Halt die Schleimtiere auf.","","","","",0
190,1,3922888,33,38,0,0,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,"Kehr zurück in deinen Staub","Der Golem Nunyunuwi hat den Meister und damit jegliche Kontrolle verloren. Zerstör die gefährliche Steinkreatur.","","","","",0
191,4,3996746,26,31,0,0,12,0,0,60721,60501,68,0,0,33,34,35,true,false,false,0,"Schlacht um Hohenbrück:\nDer Ansturm","Qiqirn-Diebe überfallen Hohenbrück. Jage sie in die Flucht und leiste den tapfer verteidigenden Messingklingen Beistand.","","Überlebende Messingklingen","","",0
192,4,3996834,26,31,0,0,43,44,0,60721,60501,68,0,0,33,34,35,true,false,false,0,"Schlacht um Hohenbrück:\nDie Verteidigung","Qiqirn-Diebe überfallen Hohenbrück. Beschütze die hilflosen Bürger und rette die Transportkisten vor den Langfingern.","","Überlebende Zivilisten","Verbleibende Transportkisten","",0
193,4,3997258,26,31,0,0,43,44,0,60722,60502,171,0,0,37,38,35,true,false,false,0,"Schlacht um Hohenbrück:\nDuell mit Zuzuroon","Zuzuroon will die Sache selbst in die Hand nehmen. Strecke den Kopf der Diebesbande nieder.","","Überlebende Zivilisten","Verbleibende Transportkisten","",0
194,1,3997260,26,31,0,229,0,0,0,60722,60502,69,0,0,33,34,35,true,false,false,0,"Schlacht um Hohenbrück:\nDuell mit Nayokk Roh","Die Qiqirn waren von den Amalj'aa auf die Bürger von Hohenbrück angesetzt worden. Erteile dem Sklavenhändler Nayokk Roh eine Lektion.","","","","",0
195,1,3997286,26,31,0,0,0,0,0,60722,60502,68,0,0,33,34,35,true,false,false,0,"Schlacht um Hohenbrück:\nDie Entscheidung","Eine deine Kräfte mit den Messingklingen und befreie die Geiseln aus den Fängen der Qiqirn. Dazu musst du noch einmal dem furchterregenden Nayokk Roh entgegentreten.","","","","",0
196,1,4304993,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
197,1,4305058,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
198,1,4305274,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
199,1,4305302,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
200,1,4305341,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
201,1,4305542,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
202,1,4305574,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
203,1,4305635,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
204,1,4305642,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
205,1,4305831,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
206,1,4305940,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
207,1,4305987,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Der dunkle Reiter","In schwarzglänzender Rüstung streift der ruhelose Reiter durch den Finsterwald - tritt dem Gott des Kampfes entgegen: Odin.","","","","",0
208,1,4011055,7,12,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Käfer außer Rand und Band","Normalerweise sind die Marienkäfer im Finsterwald gern gesehene Gäste, da Schädlinge ganz oben auf ihrer Speisekarte stehen. Doch in letzter Zeit sind einige auf den Geschmack von Honigbienen gekommen. Mache ihrem ungezügelten Appetit ein Ende.","","","","",0
209,1,4038936,31,36,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Essen macht durstig","Satt mag die Satte Susi sein, doch ihr Durst ist scheinbar nicht zu stillen. Wenn sie weiter ungestört den Hoffnungsschimmer-Teich ausschlürft, ist bald die ganze Gegend ausgetrocknet.","","","","",0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
212,1,4057804,19,24,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Neunundneunzig Efeuranken","Die Efeuranken drohen, sämtliche Pflanzen und Tiere der Gegend zu überwuchern. Stutze das expandierende Grünzeug zurecht!","","","","",0
213,1,4105414,23,28,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Von den Sylphen verweht","Ergebene Gläubige Ramuhs wollen ihre Artgenossen entführen. Bekehre die fanatischen Sylphen mit Feuer und Schwert von ihrem Irrglauben!","","","","",0
214,1,4105481,11,16,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Geierschmaus","Kobolde haben Essensreste in der Gegend verteilt, auf die sich jetzt die Geier stützen. Rupf den verfressenen Greifvögeln die Federn!","","","","",0
215,1,4077036,24,29,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Wie Motten zum Licht","Die Rotbauch-Wespen wollen am Schuppen ein Geheimtreffen abhalten. Verpass den Verschwörern eine wohlverdiente Tracht Prügel!","","","","",0
216,1,4105523,28,33,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Mondgestein","Aus Trümmern, die bei der Siebten Katastrophe vom Himmel gefallen sind, haben sich Mondgolems erhoben. Zerstöre sie!","","","","",0
217,3,4082321,21,26,0,0,0,0,0,60725,60505,0,4082423,4082423,33,34,35,true,false,false,0,"Die süße Versuchung","Am Dom der Einkehr soll ein Ritual zu Ehren der Zwölf durchgeführt werden. Dazu benötigt der Klerus frischen Met. Eskortiere den Träger und sorge dafür, dass sich keiner an dem guten Tropfen vergreift.","","","","",0
218,1,4178135,20,25,0,225,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,"Undank des Faulen","Was wir lieben, richtet uns zugrunde. So war es mit dem Bauern Laurence, dessen Schoß-Ochu mit selbem Namen ihn einfach fraß. Räche den Unglücklichen und töte den faulen Laurence.","","","","",0
219,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,"","","","","","",0
220,1,4130445,8,13,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Aus dir mach ich Suppe","Die Auerochsen im Kochkessel, eigentlich friedliebende Tiere, sind unter dem wilden Bullen Menuis außer Kontrolle geraten. Strecke den Unruhestifter nieder, damit endlich wieder Ruhe einkehrt.","","","","",0
221,1,4093825,5,10,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Schlimmer als Unkraut","Nach der Siebten Katastrophe ist die Mandragora-Population sprunghaft gewachsen. Dämme die Monsterplage ein, bevor das ganze Land von ihnen überwuchert ist.","","","","",0
222,1,4084958,13,18,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Palastrevolte","Die Gelbjacken im unteren La Noscea haben ein majestätisches Problem. Eine Wespe so riesig, dass die Landbewohner sie ehrfurchtsvoll „Königin“ nennen, hat sich in ihrem Einsatzgebiet eingenistet. Stoße die Königin von ihrem Thron.","","","","",0
