Index,0 [0x19][0x4],1 [0x0][0x0]
1255,false,"未使用：荒：会話00932"
1256,false,"未使用：荒：会話00933"
1257,false,"未使用：荒：会話00934"
1258,false,"未使用：荒：会話00935"
1259,false,"未使用：荒：会話00936"
1260,false,"未使用：荒：会話00937"
1261,false,"未使用：荒：会話00938"
1262,false,"未使用：荒：会話00939"
1263,false,"未使用：荒：会話00940"
1264,false,"未使用：荒：会話00941"
1265,false,"未使用：荒：会話00942"
1266,false,"未使用：荒：会話00943"
1267,false,"未使用：荒：会話00944"
1268,false,"未使用：荒：会話00945"
1269,false,"未使用：荒：会話00946"
1270,false,"未使用：荒：会話00947"
1271,false,"未使用：荒：会話00948"
1272,false,"未使用：荒：会話00949"
1273,false,"未使用：荒：会話00950"
1274,false,"未使用：荒：会話00951"
1275,false,"未使用：荒：会話00952"
1276,false,"未使用：荒：会話00953"
1277,false,"未使用：荒：会話00954"
1278,false,"未使用：荒：会話00955"
1279,false,"未使用：荒：会話00956"
1280,false,"未使用：荒：会話00957"
1281,false,"未使用：荒：会話00958"
1282,false,"未使用：荒：会話00959"
1283,false,"未使用：荒：会話00960"
1284,false,"未使用：荒：会話00961"
1285,false,"未使用：荒：会話00962"
1286,false,"未使用：荒：会話00963"
1287,false,"未使用：荒：会話00964"
1288,false,"未使用：荒：会話00965"
1289,false,"未使用：荒：会話00966"
1290,false,"未使用：荒：会話00967"
1291,false,"未使用：荒：会話00968"
1292,false,"未使用：荒：会話00969"
1293,false,"未使用：荒：会話00970"
1294,false,"未使用：荒：会話00971"
1295,false,"未使用：荒：会話00972"
1296,false,"未使用：荒：会話00973"
1297,false,"未使用：荒：会話00974"
1298,false,"未使用：荒：会話00975"
1299,false,"未使用：荒：会話00976"
1300,false,"未使用：荒：会話00977"
1301,false,"未使用：荒：会話00978"
1302,false,"未使用：荒：会話00979"
1303,false,"未使用：荒：会話00980"
1304,false,"未使用：荒：会話00981"
1305,false,"未使用：荒：会話00982"
1306,false,"未使用：荒：会話00983"
1307,false,"未使用：荒：会話00984"
1308,false,"未使用：荒：会話00985"
1309,false,"未使用：荒：会話00986"
1310,false,"未使用：荒：会話00987"
1311,false,"未使用：荒：会話00988"
1312,false,"未使用：荒：会話00989"
1313,false,"未使用：荒：会話00990"
1314,false,"未使用：荒：会話00991"
1315,false,"未使用：荒：会話00992"
1316,false,"未使用：荒：会話00993"
1317,false,"未使用：荒：会話00994"
1318,false,"未使用：荒：会話00995"
1319,false,"未使用：荒：会話00996"
1320,false,"未使用：荒：会話00997"
1321,false,"未使用：荒：会話00998"
1322,false,"未使用：荒：会話00999"
1323,false,"未使用：荒：会話01000"
1324,false,"Adieu!"
1325,false,"Ta mort est proche!"
1326,false,"Prends ça!"
1327,false,"Grrr!"
1328,false,"T'en veux encore?"
1329,false,"Rah!"
1330,false,"Disparais!"
1331,false,"Je vais te finir!"
1332,false,"Prends-toi ça!"
1333,false,"Pour la Sultane!"
1334,false,"Les petits jeunes ne me font pas peur!"
1335,false,"Yaaah!"
1336,false,"Que dites-vous de ça?"
1337,false,"Et hop!"
1338,false,"Crève!"
1339,false,"Tu rêves, coco!"
1340,false,"Allez en enfer, pourritures!"
1341,false,"Fais tes prières!"
1342,false,"Yaaargh!"
1343,false,"Yahaaa!"
1344,false,"Prends ça!"
1345,false,"Ha!"
1346,false,"Cette technologie appartient à l'Empire!"
1347,false,"Reprenez cet aéronef!"
1348,false,"Chiens impériaux!"
1349,false,"Pour Éorzéa!"
1350,false,"Qu'est-ce que vous voyez maintenant? Rien! Rien du tout!"
1351,false,"J'vais t'saigner!"
1352,false,"Raaah!"
1353,false,"Personne ne passe!"
1354,false,"C'en est fini, Leavold!"
1355,false,"Aaargh!"
1356,false,"Aldiiis!"
1357,false,"Je chante les ténèbres... et appelle votre MORT!"
1358,false,"Dorades, morues et lamproies, toutes fraîches de ce matin."
1359,false,"Qui serait assez dingue pour manger une sale lamproie?"
1360,false,"Je prendrai trois lamproies!"
1361,false,"未使用：海：会話00854"
1362,false,"Il y a largement de quoi se faire de l'argent dans le Thanalan!"
1363,false,"Et moi je dis qu'il y a des gils à gagner à Limsa."
1364,false,"En tout cas, on fait pas d'argent <i>du tout</i> en restant ici."
1365,false,"未使用：海：会話00858"
1366,false,"Je ne crois pas que je supporterai une nuit de plus."
1367,false,"T'aimes cette hache? Approche donc et j'te la montrerai en grrros plan."
1368,false,"Dégage avant que je te casse les dents!"
1369,false,"Qu'est-ce qu'on s'fait chier, ici... (soupir)"
1370,false,"T'as un prrroblème?"
1371,false,"Pourquoi on est assises comme ça? Tu vois des chaises dans le coin?"
1372,false,"Je te donne pas le choix. Sers une autre assiette d'huîtres à ce garçon!"
1373,false,"未使用：海：会話00866"
1374,false,"未使用：海：会話00867"
1375,false,"Tu pensais pouvoir t'en tirer avec deux filles timides, pas vrai?"
1376,false,"Vide donc ta bourse avant qu'on t'les coupe."
1377,false,"Qu'est-ce que j'ai fait pour mériter ça!?"
1378,false,"未使用：海：会話00871"
1379,false,"T'en as eu assez!?"
1380,false,"Est-ce qu'un de vous pourrait la fermer et prendre cette porte?"
1381,false,"À qui dois-je m'adresser pour que mon bateau sorte de sa quarantaine?"
1382,false,"Combien pour les citrons soleil, femme?"
1383,false,"未使用：海：会話00876"
1384,false,"Tu vas payer pour ça!"
1385,false,"Regardez les tourtereaux!"
1386,false,"Embrassez-vous et basta!"
1387,false,"J'ai essayé, mais ta mère a dit que c'était la maison qui payait!"
1388,false,"Ha, ha, ha, ha!"
1389,false,"Cet imbécile aurait aussi bien fait de me frapper avec un livre."
1390,false,"Ben, c'<i>était</i> un érudit, tu sais..."
1391,false,"Rien m'excite autant que de me friter pour de vrai avec un confrère aventurier."
1392,false,"Eh ben, ça mord pas des masses..."
1393,false,"Ah, je sais... J'ai compris quelle est la stratégie <i>ultime</i>!"
1394,false,"Y a rien d'mieux que l'odeur mélangée du sang, d'la sueur et de la mer."
1395,false,"Bouahaha! Personne ne peut nous arrêter!"
1396,false,"Ouais! On a encore gagné!"
1397,false,"Argh! Mon vin..."
1398,false,"On dirait bien qu'il a pris quelques coups au passage."
1399,false,"Si t'as l'intention de grimper là-d'ssus, j'te conseille d'arrêter tout d'suite..."
1400,false,"Non, mais regardez-moi ce chantier..."
1401,false,"C'était un de nos meilleurs matches... bien que le résultat soit toujours le même."
1402,false,"未使用：海：会話00895"
1403,false,"未使用：海：会話00896"
1404,false,"未使用：海：会話00897"
1405,false,"未使用：海：会話00898"
1406,false,"未使用：海：会話00899"
1407,false,"未使用：海：会話00900"
1408,false,"未使用：海：会話00901"
1409,false,"未使用：海：会話00902"
1410,false,"未使用：海：会話00903"
1411,false,"未使用：海：会話00904"
1412,false,"未使用：海：会話00905"
1413,false,"未使用：海：会話00906"
1414,false,"未使用：海：会話00907"
1415,false,"未使用：海：会話00908"
1416,false,"未使用：海：会話00909"
1417,false,"未使用：海：会話00910"
1418,false,"未使用：海：会話00911"
1419,false,"未使用：海：会話00912"
1420,false,"未使用：海：会話00913"
1421,false,"未使用：海：会話00914"
1422,false,"未使用：海：会話00915"
1423,false,"未使用：海：会話00916"
1424,false,"未使用：海：会話00917"
1425,false,"未使用：海：会話00918"
1426,false,"未使用：海：会話00919"
1427,false,"未使用：海：会話00920"
1428,false,"未使用：海：会話00921"
1429,false,"未使用：海：会話00922"
1430,false,"未使用：海：会話00923"
1431,false,"未使用：海：会話00924"
1432,false,"未使用：海：会話00925"
1433,false,"未使用：海：会話00926"
1434,false,"未使用：海：会話00927"
1435,false,"未使用：海：会話00928"
1436,false,"未使用：海：会話00929"
1437,false,"未使用：海：会話00930"
1438,false,"未使用：海：会話00931"
1439,false,"未使用：海：会話00932"
1440,false,"未使用：海：会話00933"
1441,false,"未使用：海：会話00934"
1442,false,"未使用：海：会話00935"
1443,false,"未使用：海：会話00936"
1444,false,"未使用：海：会話00937"
1445,false,"未使用：海：会話00938"
1446,false,"未使用：海：会話00939"
1447,false,"未使用：海：会話00940"
1448,false,"未使用：海：会話00941"
1449,false,"未使用：海：会話00942"
1450,false,"未使用：海：会話00943"
1451,false,"未使用：海：会話00944"
1452,false,"Tu mangerais ta propre mère si on la cuisinait!"
1453,false,"未使用：海：会話00946"
1454,false,"未使用：海：会話00947"
1455,false,"未使用：海：会話00948"
1456,false,"未使用：海：会話00949"
1457,false,"未使用：海：会話00950"
1458,false,"未使用：海：会話00951"
1459,false,"未使用：海：会話00952"
1460,false,"未使用：海：会話00953"
1461,false,"未使用：海：会話00954"
1462,false,"未使用：海：会話00955"
1463,false,"未使用：海：会話00956"
1464,false,"未使用：海：会話00957"
1465,false,"未使用：海：会話00958"
1466,false,"未使用：海：会話00959"
1467,false,"未使用：海：会話00960"
1468,false,"未使用：海：会話00961"
1469,false,"未使用：海：会話00962"
1470,false,"未使用：海：会話00963"
1471,false,"未使用：海：会話00964"
1472,false,"未使用：海：会話00965"
1473,false,"未使用：海：会話00966"
1474,false,"未使用：海：会話00967"
1475,false,"未使用：海：会話00968"
1476,false,"未使用：海：会話00969"
1477,false,"未使用：海：会話00970"
1478,false,"未使用：海：会話00971"
1479,false,"未使用：海：会話00972"
1480,false,"未使用：海：会話00973"
1481,false,"未使用：海：会話00974"
1482,false,"未使用：海：会話00975"
1483,false,"未使用：海：会話00976"
1484,false,"未使用：海：会話00977"
1485,false,"未使用：海：会話00978"
1486,false,"未使用：海：会話00979"
1487,false,"未使用：海：会話00980"
1488,false,"未使用：海：会話00981"
1489,false,"未使用：海：会話00982"
1490,false,"未使用：海：会話00983"
1491,false,"未使用：海：会話00984"
1492,false,"未使用：海：会話00985"
1493,false,"未使用：海：会話00986"
1494,false,"未使用：海：会話00987"
1495,false,"未使用：海：会話00988"
1496,false,"未使用：海：会話00989"
1497,false,"未使用：海：会話00990"
1498,false,"未使用：海：会話00991"
1499,false,"未使用：海：会話00992"
1500,false,"未使用：海：会話00993"
1501,false,"未使用：海：会話00994"
1502,false,"未使用：海：会話00995"
1503,false,"未使用：海：会話00996"
1504,false,"未使用：海：会話00997"
1505,false,"未使用：海：会話00998"
1506,false,"未使用：海：会話00999"
1507,false,"未使用：海：会話01000"
1508,false,"未使用：海：会話01001"
1509,false,"未使用：海：会話01002"
1510,false,"未使用：海：会話01003"
1511,false,"未使用：海：会話01004"
1512,false,"未使用：海：会話01005"
1513,false,"未使用：海：会話01006"
1514,false,"未使用：海：会話01007"
1515,false,"未使用：海：会話01008"
1516,false,"未使用：海：会話01009"
1517,false,"未使用：海：会話01010"
1518,false,"未使用：海：会話01011"
1519,false,"未使用：海：会話01012"
1520,false,"未使用：海：会話01013"
1521,false,"未使用：海：会話01014"
1522,false,"未使用：海：会話01015"
1523,false,"未使用：海：会話01016"
1524,false,"未使用：海：会話01017"
1525,false,"未使用：海：会話01018"
1526,false,"未使用：海：会話01019"
1527,false,"未使用：海：会話01020"
1528,false,"未使用：海：会話01021"
1529,false,"未使用：海：会話01022"
1530,false,"未使用：海：会話01023"
1531,false,"未使用：海：会話01024"
1532,false,"未使用：海：会話01025"
1533,false,"未使用：海：会話01026"
1534,false,"Des délices de la Navigatrice! Tout droit de ses profondeurs salées!"
1535,false,"Ô Llymlaen! Permets-moi d'arriver vivant à l'Escale du pêcheur!"
1536,false,"Donne-m'en dix! Non, vingt!"
1537,false,"Euh... Je passe mon tour."
1538,false,"Mmm... Des fruits..."
1539,false,"未使用：海：会話01032"
1540,false,"C'est un joli bâton. Un <i>bien joli</i> bâton en vérité."
1541,false,"未使用：海：会話01034"
1542,false,"C'est plutôt cher pour à peine trois sacs."
1543,false,"未使用：海：会話01036"
1544,false,"未使用：海：会話01037"
1545,false,"未使用：海：会話01038"
1546,false,"未使用：海：会話01039"
1547,false,"未使用：海：会話01040"
1548,false,"C'est ce que me disent tous mes clients."
1549,false,"Tu ferais mieux de repartir à la guilde pour t'astiquer le mât! Hé, hé, hé!"
1550,false,"未使用：海：会話01043"
1551,false,"Il y a sur le pont le sang de plus d'hommes qu'il n'y en a dans tout Limsa!"
1552,false,"On est p'têtre des pirates, mais on est pas des sauvages."
1553,false,"未使用：海：会話01046"
1554,false,"Moi j'attrape juste le poisson et elle s'occupe de la vente."
1555,false,"Salut, mon mignon. Qu'est-ce qui te ferait plaisir?"
1556,false,"Le Tillac est au-dessus."
1557,false,"J'ai les zygomatiques coincés et mon cœur brûle comme Dalamud!"
1558,false,"Vous savez y faire avec les mots!"
1559,false,"Les sirènes ont pas de temps à perdre avec les hommes, sauf pour réchauffer nos lits."
1560,false,"未使用：海：会話01053"
1561,false,"Me dites pas que vous n'en avez pas entendu parler!"
1562,false,"Vous voulez que <i>je</i> chante une chanson sur <i>vos</i> exploits?"
1563,false,"Il y a bien quelque chose... mais pas tes poissons en tout cas."
1564,false,"未使用：海：会話01057"
1565,false,"未使用：海：会話01058"
1566,false,"未使用：海：会話01059"
1567,false,"未使用：海：会話01060"
1568,false,"未使用：海：会話01061"
1569,false,"未使用：海：会話01062"
1570,false,"未使用：海：会話01063"
1571,false,"未使用：海：会話01064"
1572,false,"未使用：海：会話01065"
1573,false,"未使用：海：会話01066"
1574,false,"未使用：海：会話01067"
1575,false,"未使用：海：会話01068"
1576,false,"未使用：海：会話01069"
1577,false,"未使用：海：会話01070"
1578,false,"未使用：海：会話01071"
1579,false,"未使用：海：会話01072"
1580,false,"未使用：海：会話01073"
1581,false,"未使用：海：会話01074"
1582,false,"未使用：海：会話01075"
1583,false,"未使用：海：会話01076"
1584,false,"未使用：海：会話01077"
1585,false,"(jappe) (jappe) (jappe)"
1586,false,"Allez, on se concentre..."
1587,false,"Émeraude éclatante! J'ai dit <i>Émeraude éclatante</i>!"
1588,false,"Attaque!"
1589,false,"未使用：海：会話01082"
1590,false,"未使用：海：会話01083"
1591,false,"Pourquoi je dois porter mon armure pour ça?"
1592,false,"未使用：海：会話01085"
1593,false,"Je pense qu'on pourrait brûler à peu près n'importe quoi ici."
1594,false,"Cet endroit est plus sec que le Thanalan."
1595,false,"未使用：海：会話01088"
1596,false,"未使用：海：会話01089"
1597,false,"未使用：海：会話01090"
1598,false,"未使用：海：会話01091"
1599,false,"未使用：海：会話01092"
1600,false,"未使用：海：会話01093"
1601,false,"C'est pas des busards que je vois tourner dans le ciel?"
1602,false,"Si vous voulez mon avis, récurer c'est un boulot de rat."
1603,false,"Dis-nous où t'as planqué le magot, sale avorton!"
1604,false,"未使用：海：会話00820"
1605,false,"未使用：海：会話00821"
1606,false,"Ça te dit que je m'assoie sur ton dos, hein?"
1607,false,"Je cherche la bagarre!"
1608,false,"Je cherche l'Amirale!"
1609,false,"Je cherche le bureau des douanes."
1610,false,"Quand j'ai dit que je te suivrais jusqu'au bout du monde, je pensais que tu savais où tu allais."
1611,false,"Au nom de la Navigatrice, où sont les aéronefs!?"
1612,false,"Il me faut seize sacs de cette racine d'ici l'aube."
1613,false,"À chaque instant."
1614,false,"Déjà pensé à partir?"
1615,false,"C'est pas un endroit facile, Quartpierre, vraiment pas..."
1616,false,"未使用：海：会話00833"
1617,false,"J'ai vu un canari bleu! Un canari bleu, c'est vrai! (hips)"
1618,false,"Qu'est-ce que je ne donnerais pas... Pour reprendre la mer..."
1619,false,"Encore un jour qui me rend plus vieille et plus endettée..."
1620,false,"未使用：海：会話00837"
1621,false,"T'en as assez?"
1622,false,"Une brise marine m'a déjà frappé plus fort!"
1623,false,"未使用：海：会話00840"
1624,false,"未使用：海：会話00841"
1625,false,"未使用：海：会話00842"
1626,false,"♪ Nous, les pirates de bonne foi"
1627,false,"♪ On pille, on saccage dans la joie"
1628,false,"未使用：海：会話00845"
1629,false,"未使用：海：会話00846"
1630,false,"Mais qu'est-ce qu'on fout ici?"
1631,false,"Sans bateau, on est aussi utiles que des seins sur une dorade."
1632,false,"未使用：海：会話00849"
1633,false,"Crève!"
1634,false,"Cette urne est à nous!"
1635,false,"(À l'aide...)"
1636,false,"Après toi, ma jolie."
1637,false,"Pourquoi t'arrêtes pas, espèce de vieille barrique!?"
1638,false,"未使用：海：会話01097"
1639,false,"未使用：海：会話01098"
1640,false,"未使用：海：会話01099"
1641,false,"未使用：海：会話01100"
1642,false,"未使用：海：会話01101"
1643,false,"未使用：海：会話01102"
1644,false,"未使用：海：会話01103"
1645,false,"未使用：海：会話01104"
1646,false,"未使用：海：会話01105"
1647,false,"未使用：海：会話01106"
1648,false,"未使用：海：会話01107"
1649,false,"未使用：海：会話01108"
1650,false,"未使用：海：会話01109"
1651,false,"未使用：海：会話01110"
1652,false,"Et tous les Qiqirns alors?"
1653,false,"Il y a plein de poissons au large des atolls de sel."
1654,false,"未使用：海：会話01113"
1655,false,"未使用：海：会話01114"
1656,false,"Encore un peu plus près d'ici, mon petit chou."
1657,false,"La Navigatrice me sourit aujourd'hui!"
1658,false,"Elle se moque bien de ta prise ridicule, oui!"
1659,false,"未使用：海：会話01118"
1660,false,"Et pourquoi je devrais prendre un gringalet comme toi?"
1661,false,"Parce que je... euh... j'ai un bandeau?"
1662,false,"(J'allais le dire!)"
1663,false,"未使用：海：会話01122"
1664,false,"Je veux le voir voler, capitaine."
1665,false,"Eh bien, Monsieur, quelle est votre estimation?"
1666,false,"Je t'aime! Suis-moi et deviens ma maîtresse!"
1667,false,"Je... J'suis contrôleur de corsets à la douane de Mealvaan."
1668,false,"(feule)"
1669,false,"未使用：海：会話01128"
1670,false,"(siffle)"
1671,false,"J'ai besoin que vous signiez ce bordereau d'importation."
1672,false,"Suggérez-vous que j'accepte un <i>pot-de-vin</i>, Madame?"
1673,false,"Cinq boîtes de clic clic, dix sacs de bijoux..."
1674,false,"Gobelin avoir jambes qui tremblent de rester debout longtemps."
1675,false,"Vous avez... plus grosse plume?"
1676,false,"Parlez doucement, ou bien vous allez perturber les avatars."
1677,false,"Un espion avec une identité secrète? Ça pourrait bien marcher."
1678,false,"Et si on devait faire venir un contrôleur sur le bateau?"
1679,false,"Pourriez-vous être un peu plus <i>précis</i>, Monsieur?"
1680,false,"未使用：海：会話01139"
1681,false,"Fort bien! Il a repéré le tuberculait!"
1682,false,"La salle de réception est droit devant."
1683,false,"未使用：海：会話01142"
1684,false,"Grrrraaaah!"
1685,false,"Donnez-le à bouffer aux requins."
1686,false,"Visez d'abord la tête, puis le cœur et enfin l'entre-jambes!"
1687,false,"未使用：海：会話01146"
1688,false,"未使用：海：会話01147"
1689,false,"未使用：海：会話01148"
1690,false,"未使用：海：会話01149"
1691,false,"Peut-être que quelques jours aux fers te feront comprendre."
1692,false,"Je... Je suis désolé..."
1693,false,"未使用：海：会話01152"
1694,false,"Saletés de recrues..."
1695,false,"Mes genoux..."
1696,false,"未使用：海：会話01155"
1697,false,"未使用：海：会話01156"
1698,false,"未使用：海：会話01157"
1699,false,"未使用：海：会話01158"
1700,false,"未使用：海：会話01159"
1701,false,"Et l'ingrédient spécial est... l'amour! Ha, ha, ha, ha! J'ai toujours rêvé de dire ça."
1702,false,"未使用：海：会話01161"
1703,false,"未使用：海：会話01162"
1704,false,"Après le Fléau... je... je n'aurais jamais cru que... (sanglote)"
1705,false,"未使用：海：会話01164"
1706,false,"C'est ici que nous nous sommes rencontrés..."
1707,false,"Ça me semblait être le bon endroit pour nous dire adieu."
1708,false,"Tu viens avec moi dans la cale!"
1709,false,"J'aimerais bien voir ça!"
1710,false,"Découpe-le! Découpe-le j'te dis!"
1711,false,"未使用：海：会話01170"
1712,false,"未使用：海：会話01171"
1713,false,"未使用：海：会話01172"
1714,false,"未使用：海：会話01173"
1715,false,"Mamool doit d'abord montrer clic clic!"
1716,false,"Pas de sous-sous, pas d'affaire!"
1717,false,"L'or, je ne donne pas. Signer le pacte de sang, l'homme-rat doit d'abord."
1718,false,"Mais regarde, ce papier dit que je te donnerai les sous quand je les aurai."
1719,false,"未使用：海：会話01178"
1720,false,"Donne-lui ce foutu argent, on va pas y passer la nuit."
1721,false,"Personne va broncher si tu colles ton petit derrière dans la forge."
1722,false,"Voyons voir... Il y aura un poste dans une quinzaine d'étés."
1723,false,"Il me faut un bateau! Un qui ne coulera pas!"
1724,false,"Arrête de me r'garder, tu sais pas comment t'servir d'un marteau?"
1725,false,"未使用：海：会話01184"
1726,false,"C'est plus dur qu'il n'y paraît."
1727,false,"未使用：海：会話01186"
1728,false,"Pas <i>encore</i> de la morue!"
1729,false,"未使用：海：会話01188"
1730,false,"未使用：海：会話01189"
1731,false,"未使用：海：会話01190"
1732,false,"未使用：海：会話01191"
1733,false,"未使用：海：会話01192"
1734,false,"未使用：海：会話01193"
1735,false,"未使用：海：会話01194"
1736,false,"未使用：海：会話01195"
1737,false,"未使用：海：会話01196"
1738,false,"未使用：海：会話01197"
1739,false,"未使用：海：会話01198"
1740,false,"未使用：海：会話01199"
1741,false,"未使用：海：会話01200"
1742,false,"未使用：海：会話01201"
1743,false,"未使用：海：会話01202"
1744,false,"Me faut un avorton pour du boulot d'avorton."
1745,false,"À une époque, on avait des Qiqirns pour laver le pont."
1746,false,"未使用：海：会話01205"
1747,false,"Tout ce que je voulais, c'était une omelette sans œufs."
1748,false,"Quarante boudins au sang. Crus."
1749,false,"未使用：海：会話01208"
1750,false,"未使用：海：会話01209"
1751,false,"未使用：海：会話01210"
1752,false,"未使用：海：会話01211"
1753,false,"未使用：海：会話01212"
1754,false,"未使用：海：会話01213"
1755,false,"未使用：海：会話01214"
1756,false,"未使用：海：会話01215"
1757,false,"未使用：海：会話01216"
1758,false,"未使用：海：会話01217"
1759,false,"未使用：海：会話01218"
1760,false,"未使用：海：会話01219"
1761,false,"未使用：海：会話01220"
1762,false,"未使用：海：会話01221"
1763,false,"未使用：海：会話01222"
1764,false,"未使用：海：会話01223"
1765,false,"未使用：海：会話01224"
1766,false,"未使用：海：会話01225"
1767,false,"Décret de l'Amirale. Si vous avez un problème, vous en parlez avec <i>elle</i>."
1768,false,"Une vérification des antécédents!?"
1769,false,"未使用：海：会話01228"
1770,false,"未使用：海：会話01229"
1771,false,"未使用：海：会話01230"
1772,false,"未使用：海：会話01231"
1773,false,"Va t'noyer en mer, Barracuda!"
1774,false,"Tu vas le laisser te bousculer comme ça, mon amour!?"
1775,false,"Certaines huiles pourraient aider..."
1776,false,"Je suis raide comme un caillou."
1777,false,"Mon bateau a b'soin de toute la morue salée que vous pouvez vendre."
1778,false,"Trente barils, ça va?"
1779,false,"未使用：海：会話01238"
1780,false,"未使用：海：会話01239"
1781,false,"未使用：海：会話01240"
1782,false,"未使用：海：会話01241"
1783,false,"未使用：海：会話01242"
1784,false,"未使用：海：会話01243"
1785,false,"未使用：海：会話01244"
1786,false,"未使用：海：会話01245"
1787,false,"未使用：海：会話01246"
1788,false,"未使用：海：会話01247"
1789,false,"未使用：海：会話01248"
1790,false,"未使用：海：会話01249"
1791,false,"未使用：海：会話01250"
1792,false,"未使用：海：会話01251"
1793,false,"未使用：海：会話01252"
1794,false,"未使用：海：会話01253"
1795,false,"未使用：海：会話01254"
1796,false,"未使用：海：会話01255"
1797,false,"未使用：海：会話01256"
1798,false,"未使用：海：会話01257"
1799,false,"未使用：海：会話01258"
1800,false,"未使用：海：会話01259"
1801,false,"未使用：海：会話01260"
1802,false,"未使用：海：会話01261"
1803,false,"未使用：海：会話01262"
1804,false,"未使用：海：会話01263"
1805,false,"未使用：海：会話01264"
1806,false,"未使用：海：会話01265"
1807,false,"未使用：海：会話01266"
1808,false,"未使用：海：会話01267"
1809,false,"未使用：海：会話01268"
1810,false,"Il y a encore des corvées, des corvées à finir!"
1811,false,"Et y'a des Gobelins à faire frire!"
1812,false,"T'as vu ce que tu voulais? Alors reste loin de mes gars, compris?"
1813,false,"未使用：海：会話01272"
1814,false,"未使用：海：会話01273"
1815,false,"Qu'est-ce que t'attends? Une invitation de l'Amirale?"
1816,false,"Tu vas voir!"
1817,false,"Si tu choisis cette mauviette, tu vas voir tes fesses!"
1818,false,"Cinquant' gils sur... sur... c'ui en bleu! (hips)"
1819,false,"未使用：海：会話01278"
1820,false,"Plus fort les gars!"
1821,false,"♪ Mais le matin en s'réveillant."
1822,false,"♪ L'a vu qu'la fille était une chèèèvre."
1823,false,"未使用：海：会話01282"
1824,false,"未使用：海：会話01283"
1825,false,"未使用：海：会話01284"
1826,false,"未使用：海：会話01285"
1827,false,"未使用：海：会話01286"
1828,false,"未使用：海：会話01287"
1829,false,"未使用：海：会話01288"
1830,false,"未使用：海：会話01289"
1831,false,"未使用：海：会話01290"
1832,false,"未使用：海：会話01291"
1833,false,"Pas de traces de ces feuilles... pour l'instant."
1834,false,"未使用：海：会話01293"
1835,false,"未使用：海：会話01294"
1836,false,"未使用：海：会話01295"
1837,false,"Ces trucs-là feront une bonne rousse fermentée."
1838,false,"Et comment je fais pour atteindre ce qui est en haut?"
1839,false,"未使用：海：会話01298"
1840,false,"未使用：海：会話01299"
1841,false,"未使用：海：会話01300"
1842,false,"未使用：海：会話01301"
1843,false,"Le gagnant peut venir réchauffer ma couchette!"
1844,false,"T'vas l'laisser te causer comme ça?"
1845,false,"未使用：海：会話01304"
1846,false,"未使用：海：会話01305"
1847,false,"Ha, ha, ha, ha, ha!"
1848,false,"Zzzzzz..."
1849,false,"未使用：海：会話01308"
1850,false,"未使用：海：会話01309"
1851,false,"未使用：海：会話01310"
1852,false,"未使用：海：会話01311"
1853,false,"J'ai <i>dit</i> lève le monte-charge!"
1854,false,"Y'a d'la marchandise qui arrive!"
1855,false,"未使用：海：会話01314"
1856,false,"未使用：海：会話01315"
1857,false,"未使用：海：会話01316"
1858,false,"未使用：海：会話01317"
1859,false,"Doucement! Dou-ce-ment! Enfin, pas <i>aussi</i> doucement!"
1860,false,"Et maintenant, il raconte à tout le monde qu'il est parti coucher avec une sirène!"
1861,false,"Oui, chef!"
1862,false,"Oui, chef!"
1863,false,"Oui, chef!"
1864,false,"Oui, chef!"
1865,false,"Oui, chef!"
1866,false,"Pas de butin?"
1867,false,"未使用：海：会話01326"
1868,false,"未使用：海：会話01327"
1869,false,"未使用：海：会話01328"
1870,false,"未使用：海：会話01329"
1871,false,"Tu t'inquiètes trop! Le capitaine est loin."
1872,false,"未使用：海：会話01331"
1873,false,"Si on reste plus longtemps, le capitaine nous balancera!"
1874,false,"未使用：海：会話01333"
1875,false,"Les ennemis arrivent bientôt. Tenez-vous prêts."
1876,false,"Oui, chef!"
1877,false,"未使用：海：会話01336"
1878,false,"Et n'oubliez pas que vous n'êtes plus des pirates! On ne fouille pas les cadavres."
1879,false,"未使用：海：会話01338"
1880,false,"未使用：海：会話01339"
1881,false,"未使用：海：会話01340"
1882,false,"未使用：海：会話01341"
1883,false,"未使用：海：会話01342"
1884,false,"未使用：海：会話01343"
1885,false,"未使用：海：会話01344"
1886,false,"未使用：海：会話01345"
1887,false,"未使用：海：会話01346"
1888,false,"未使用：海：会話01347"
1889,false,"未使用：海：会話01348"
1890,false,"未使用：海：会話01349"
1891,false,"♪ Pour un fruit mûr,\ndes graines partout,\npour nous nourrir."
1892,false,"未使用：海：会話01351"
1893,false,"未使用：海：会話01352"
1894,false,"未使用：海：会話01353"
1895,false,"Un peu d'eau ici...\nUn peu d'eau là...\nEt un peu d'eau partout..."
1896,false,"未使用：海：会話01355"
1897,false,"未使用：海：会話01356"
1898,false,"未使用：海：会話01357"
1899,false,"未使用：海：会話01358"
1900,false,"未使用：海：会話01359"
1901,false,"未使用：海：会話01360"
1902,false,"未使用：海：会話01361"
1903,false,"未使用：海：会話01362"
1904,false,"未使用：海：会話01363"
1905,false,"未使用：海：会話01364"
1906,false,"未使用：海：会話01365"
1907,false,"未使用：海：会話01366"
1908,false,"未使用：海：会話01367"
1909,false,"Vous avez pas ce qu'il faut pour travailler là-bas!"
1910,false,"未使用：海：会話01369"
1911,false,"未使用：海：会話01370"
1912,false,"未使用：海：会話01371"
1913,false,"未使用：海：会話01372"
