Index,0 [0x3][0x36],1 [0x0][0x0],2 [0x0][0x4],3 [0x3][0x37],4 [0x5][0x30],5 [0x7][0x8],6 [0x5][0x32],7 [0x3][0x38],8 [0x6][0xc],9 [0x6][0x10],10 [0x6][0x14],11 [0x6][0x18],12 [0x6][0x1c],13 [0x6][0x20],14 [0x6][0x24],15 [0x6][0x28],16 [0x6][0x2c],17 [0x3][0x39],18 [0x5][0x34]
16,48,"Feuerlöscher","Der Primae Ifrit wurde im Zuge von „Götterdämmerung - Ifrit“ besiegt.",5,0,0,62912,0,0,0,0,0,0,0,0,0,0,2,0
17,48,"Königsschreck","Der Mogry-König Mogul Mog wurde im Zuge von „Königliche Konfrontation“ besiegt.",5,0,0,62912,0,0,0,0,0,0,0,0,0,0,2,0
18,48,"Laues Lüftchen","Der Primae Garuda wurde im Zuge von „Götterdämmerung - Garuda“ besiegt.",5,0,0,62912,0,0,0,0,0,0,0,0,0,0,2,0
19,10,"Nur dem Schwert kannst du vertrauen I","Erfahrungsstufe 10 in der Charakterklasse Gladiator wurde erreicht.",5,0,0,30408,3,1,10,0,0,0,0,0,0,0,3,1
20,10,"Nur dem Schwert kannst du vertrauen II","Erfahrungsstufe 20 in der Charakterklasse Gladiator wurde erreicht.",5,0,0,30408,3,1,20,0,0,0,0,0,0,0,3,2
21,10,"Nur dem Schwert kannst du vertrauen III","Erfahrungsstufe 30 in der Charakterklasse Gladiator wurde erreicht.",5,0,0,30408,3,1,30,0,0,0,0,0,0,0,3,3
22,10,"Nur dem Schwert kannst du vertrauen IV","Erfahrungsstufe 40 in der Charakterklasse Gladiator wurde erreicht.",5,0,0,30408,3,1,40,0,0,0,0,0,0,0,3,4
23,10,"Nur dem Schwert kannst du vertrauen V","Erfahrungsstufe 50 in der Charakterklasse Gladiator wurde erreicht.",5,0,0,30408,3,1,50,0,0,0,0,0,0,0,3,5
24,10,"Zwei Fäuste für Eorzea I","Erfahrungsstufe 10 in der Charakterklasse Faustkämpfer wurde erreicht.",5,0,0,31004,3,2,10,0,0,0,0,0,0,0,3,7
25,10,"Zwei Fäuste für Eorzea II","Erfahrungsstufe 20 in der Charakterklasse Faustkämpfer wurde erreicht.",5,0,0,31004,3,2,20,0,0,0,0,0,0,0,3,8
26,10,"Zwei Fäuste für Eorzea III","Erfahrungsstufe 30 in der Charakterklasse Faustkämpfer wurde erreicht.",5,0,0,31004,3,2,30,0,0,0,0,0,0,0,3,9
27,10,"Zwei Fäuste für Eorzea IV","Erfahrungsstufe 40 in der Charakterklasse Faustkämpfer wurde erreicht.",5,0,0,31004,3,2,40,0,0,0,0,0,0,0,3,10
28,10,"Zwei Fäuste für Eorzea V","Erfahrungsstufe 50 in der Charakterklasse Faustkämpfer wurde erreicht.",5,0,0,31004,3,2,50,0,0,0,0,0,0,0,3,11
29,10,"Das Kriegsbeil ausgraben I","Erfahrungsstufe 10 in der Charakterklasse Marodeur wurde erreicht.",5,0,0,31409,3,3,10,0,0,0,0,0,0,0,3,13
30,10,"Das Kriegsbeil ausgraben II","Erfahrungsstufe 20 in der Charakterklasse Marodeur wurde erreicht.",5,0,0,31409,3,3,20,0,0,0,0,0,0,0,3,14
31,10,"Das Kriegsbeil ausgraben III","Erfahrungsstufe 30 in der Charakterklasse Marodeur wurde erreicht.",5,0,0,31409,3,3,30,0,0,0,0,0,0,0,3,15
32,10,"Das Kriegsbeil ausgraben IV","Erfahrungsstufe 40 in der Charakterklasse Marodeur wurde erreicht.",5,0,0,31409,3,3,40,0,0,0,0,0,0,0,3,16
33,10,"Das Kriegsbeil ausgraben V","Erfahrungsstufe 50 in der Charakterklasse Marodeur wurde erreicht.",5,0,0,31409,3,3,50,0,0,0,0,0,0,0,3,17
34,10,"Von der Pike auf I","Erfahrungsstufe 10 in der Charakterklasse Pikenier wurde erreicht.",5,0,0,31816,3,4,10,0,0,0,0,0,0,0,3,19
35,10,"Von der Pike auf II","Erfahrungsstufe 20 in der Charakterklasse Pikenier wurde erreicht.",5,0,0,31816,3,4,20,0,0,0,0,0,0,0,3,20
36,10,"Von der Pike auf III","Erfahrungsstufe 30 in der Charakterklasse Pikenier wurde erreicht.",5,0,0,31816,3,4,30,0,0,0,0,0,0,0,3,21
37,10,"Von der Pike auf IV","Erfahrungsstufe 40 in der Charakterklasse Pikenier wurde erreicht.",5,0,0,31816,3,4,40,0,0,0,0,0,0,0,3,22
38,10,"Von der Pike auf V","Erfahrungsstufe 50 in der Charakterklasse Pikenier wurde erreicht.",5,0,0,31816,3,4,50,0,0,0,0,0,0,0,3,23
39,10,"Den Bogen raus I","Erfahrungsstufe 10 in der Charakterklasse Waldläufer wurde erreicht.",5,0,0,32204,3,5,10,0,0,0,0,0,0,0,3,25
40,10,"Den Bogen raus II","Erfahrungsstufe 20 in der Charakterklasse Waldläufer wurde erreicht.",5,0,0,32204,3,5,20,0,0,0,0,0,0,0,3,26
41,10,"Den Bogen raus III","Erfahrungsstufe 30 in der Charakterklasse Waldläufer wurde erreicht.",5,0,0,32204,3,5,30,0,0,0,0,0,0,0,3,27
42,10,"Den Bogen raus IV","Erfahrungsstufe 40 in der Charakterklasse Waldläufer wurde erreicht.",5,0,0,32204,3,5,40,0,0,0,0,0,0,0,3,28
43,10,"Den Bogen raus V","Erfahrungsstufe 50 in der Charakterklasse Waldläufer wurde erreicht.",5,0,0,32204,3,5,50,0,0,0,0,0,0,0,3,29
44,9,"Meister des Krieges","Erfahrungsstufe 50 wurde in allen Disziplinen der Krieger erreicht.",20,13,0,2504,2,23,28,33,38,43,0,0,0,0,4,1
45,11,"DAS ist mein Zauberstab I","Erfahrungsstufe 10 in der Charakterklasse Druide wurde erreicht.",5,0,0,32611,3,6,10,0,0,0,0,0,0,0,3,1
46,11,"DAS ist mein Zauberstab II","Erfahrungsstufe 20 in der Charakterklasse Druide wurde erreicht.",5,0,0,32611,3,6,20,0,0,0,0,0,0,0,3,2
47,11,"DAS ist mein Zauberstab III","Erfahrungsstufe 30 in der Charakterklasse Druide wurde erreicht.",5,0,0,32611,3,6,30,0,0,0,0,0,0,0,3,3
48,11,"DAS ist mein Zauberstab IV","Erfahrungsstufe 40 in der Charakterklasse Druide wurde erreicht.",5,0,0,32611,3,6,40,0,0,0,0,0,0,0,3,4
49,11,"DAS ist mein Zauberstab V","Erfahrungsstufe 50 in der Charakterklasse Druide wurde erreicht.",5,0,0,32611,3,6,50,0,0,0,0,0,0,0,3,5
50,11,"Bringt eure Toten raus I","Erfahrungsstufe 10 in der Charakterklasse Thaumaturg wurde erreicht.",5,0,0,32806,3,7,10,0,0,0,0,0,0,0,3,7
51,11,"Bringt eure Toten raus II","Erfahrungsstufe 20 in der Charakterklasse Thaumaturg wurde erreicht.",5,0,0,32806,3,7,20,0,0,0,0,0,0,0,3,8
52,11,"Bringt eure Toten raus III","Erfahrungsstufe 30 in der Charakterklasse Thaumaturg wurde erreicht.",5,0,0,32806,3,7,30,0,0,0,0,0,0,0,3,9
53,11,"Bringt eure Toten raus IV","Erfahrungsstufe 40 in der Charakterklasse Thaumaturg wurde erreicht.",5,0,0,32806,3,7,40,0,0,0,0,0,0,0,3,10
54,11,"Bringt eure Toten raus V","Erfahrungsstufe 50 in der Charakterklasse Thaumaturg wurde erreicht.",5,0,0,32806,3,7,50,0,0,0,0,0,0,0,3,11
55,9,"Meister der Magie","Erfahrungsstufe 50 wurde in allen Disziplinen der Magier erreicht.",20,14,0,2655,2,49,54,596,0,0,0,0,0,0,4,2
56,9,"Tausendsassa","Die Errungenschaften „Meister des Krieges“ und „Meister der Magie“ wurden freigespielt.",30,0,2909,302,2,44,55,0,0,0,0,0,0,0,4,3
57,12,"Aus anderem Holz I","Erfahrungsstufe 10 in der Charakterklasse Zimmerer wurde erreicht.",5,0,0,35001,3,8,10,0,0,0,0,0,0,0,3,1
58,12,"Aus anderem Holz II","Erfahrungsstufe 20 in der Charakterklasse Zimmerer wurde erreicht.",5,0,0,35001,3,8,20,0,0,0,0,0,0,0,3,2
59,12,"Aus anderem Holz III","Erfahrungsstufe 30 in der Charakterklasse Zimmerer wurde erreicht.",5,0,0,35001,3,8,30,0,0,0,0,0,0,0,3,3
60,12,"Aus anderem Holz IV","Erfahrungsstufe 40 in der Charakterklasse Zimmerer wurde erreicht.",5,0,0,35001,3,8,40,0,0,0,0,0,0,0,3,4
61,12,"Aus anderem Holz V","Erfahrungsstufe 50 in der Charakterklasse Zimmerer wurde erreicht.",5,0,0,35001,3,8,50,0,0,0,0,0,0,0,3,5
62,12,"Seines Glückes Schmied I","Erfahrungsstufe 10 in der Charakterklasse Grobschmied wurde erreicht.",5,0,0,35106,3,9,10,0,0,0,0,0,0,0,3,7
63,12,"Seines Glückes Schmied II","Erfahrungsstufe 20 in der Charakterklasse Grobschmied wurde erreicht.",5,0,0,35106,3,9,20,0,0,0,0,0,0,0,3,8
64,12,"Seines Glückes Schmied III","Erfahrungsstufe 30 in der Charakterklasse Grobschmied wurde erreicht.",5,0,0,35106,3,9,30,0,0,0,0,0,0,0,3,9
65,12,"Seines Glückes Schmied IV","Erfahrungsstufe 40 in der Charakterklasse Grobschmied wurde erreicht.",5,0,0,35106,3,9,40,0,0,0,0,0,0,0,3,10
66,12,"Seines Glückes Schmied V","Erfahrungsstufe 50 in der Charakterklasse Grobschmied wurde erreicht.",5,0,0,35106,3,9,50,0,0,0,0,0,0,0,3,11
67,12,"Das Geheimnis des Stahls I","Erfahrungsstufe 10 in der Charakterklasse Plattner wurde erreicht.",5,0,0,35203,3,10,10,0,0,0,0,0,0,0,3,13
68,12,"Das Geheimnis des Stahls II","Erfahrungsstufe 20 in der Charakterklasse Plattner wurde erreicht.",5,0,0,35203,3,10,20,0,0,0,0,0,0,0,3,14
69,12,"Das Geheimnis des Stahls III","Erfahrungsstufe 30 in der Charakterklasse Plattner wurde erreicht.",5,0,0,35203,3,10,30,0,0,0,0,0,0,0,3,15
70,12,"Das Geheimnis des Stahls IV","Erfahrungsstufe 40 in der Charakterklasse Plattner wurde erreicht.",5,0,0,35203,3,10,40,0,0,0,0,0,0,0,3,16
71,12,"Das Geheimnis des Stahls V","Erfahrungsstufe 50 in der Charakterklasse Plattner wurde erreicht.",5,0,0,35203,3,10,50,0,0,0,0,0,0,0,3,17
72,12,"Herz aus Gold I","Erfahrungsstufe 10 in der Charakterklasse Goldschmied wurde erreicht.",5,0,0,35301,3,11,10,0,0,0,0,0,0,0,3,19
73,12,"Herz aus Gold II","Erfahrungsstufe 20 in der Charakterklasse Goldschmied wurde erreicht.",5,0,0,35301,3,11,20,0,0,0,0,0,0,0,3,20
74,12,"Herz aus Gold III","Erfahrungsstufe 30 in der Charakterklasse Goldschmied wurde erreicht.",5,0,0,35301,3,11,30,0,0,0,0,0,0,0,3,21
75,12,"Herz aus Gold IV","Erfahrungsstufe 40 in der Charakterklasse Goldschmied wurde erreicht.",5,0,0,35301,3,11,40,0,0,0,0,0,0,0,3,22
76,12,"Herz aus Gold V","Erfahrungsstufe 50 in der Charakterklasse Goldschmied wurde erreicht.",5,0,0,35301,3,11,50,0,0,0,0,0,0,0,3,23
77,12,"Zäh wie Leder I","Erfahrungsstufe 10 in der Charakterklasse Gerber wurde erreicht.",5,0,0,35404,3,12,10,0,0,0,0,0,0,0,3,25
78,12,"Zäh wie Leder II","Erfahrungsstufe 20 in der Charakterklasse Gerber wurde erreicht.",5,0,0,35404,3,12,20,0,0,0,0,0,0,0,3,26
79,12,"Zäh wie Leder III","Erfahrungsstufe 30 in der Charakterklasse Gerber wurde erreicht.",5,0,0,35404,3,12,30,0,0,0,0,0,0,0,3,27
80,12,"Zäh wie Leder IV","Erfahrungsstufe 40 in der Charakterklasse Gerber wurde erreicht.",5,0,0,35404,3,12,40,0,0,0,0,0,0,0,3,28
81,12,"Zäh wie Leder V","Erfahrungsstufe 50 in der Charakterklasse Gerber wurde erreicht.",5,0,0,35404,3,12,50,0,0,0,0,0,0,0,3,29
82,12,"Eorzeas neue Kleider I","Erfahrungsstufe 10 in der Charakterklasse Weber wurde erreicht.",5,0,0,35501,3,13,10,0,0,0,0,0,0,0,3,31
83,12,"Eorzeas neue Kleider II","Erfahrungsstufe 20 in der Charakterklasse Weber wurde erreicht.",5,0,0,35501,3,13,20,0,0,0,0,0,0,0,3,32
84,12,"Eorzeas neue Kleider III","Erfahrungsstufe 30 in der Charakterklasse Weber wurde erreicht.",5,0,0,35501,3,13,30,0,0,0,0,0,0,0,3,33
85,12,"Eorzeas neue Kleider IV","Erfahrungsstufe 40 in der Charakterklasse Weber wurde erreicht.",5,0,0,35501,3,13,40,0,0,0,0,0,0,0,3,34
86,12,"Eorzeas neue Kleider V","Erfahrungsstufe 50 in der Charakterklasse Weber wurde erreicht.",5,0,0,35501,3,13,50,0,0,0,0,0,0,0,3,35
87,12,"Gut gemischt ist halb gewonnen I","Erfahrungsstufe 10 in der Charakterklasse Alchemist wurde erreicht.",5,0,0,35604,3,14,10,0,0,0,0,0,0,0,3,37
88,12,"Gut gemischt ist halb gewonnen II","Erfahrungsstufe 20 in der Charakterklasse Alchemist wurde erreicht.",5,0,0,35604,3,14,20,0,0,0,0,0,0,0,3,38
89,12,"Gut gemischt ist halb gewonnen III","Erfahrungsstufe 30 in der Charakterklasse Alchemist wurde erreicht.",5,0,0,35604,3,14,30,0,0,0,0,0,0,0,3,39
90,12,"Gut gemischt ist halb gewonnen IV","Erfahrungsstufe 40 in der Charakterklasse Alchemist wurde erreicht.",5,0,0,35604,3,14,40,0,0,0,0,0,0,0,3,40
91,12,"Gut gemischt ist halb gewonnen V","Erfahrungsstufe 50 in der Charakterklasse Alchemist wurde erreicht.",5,0,0,35604,3,14,50,0,0,0,0,0,0,0,3,41
92,12,"Der richtige Pfiff I","Erfahrungsstufe 10 in der Charakterklasse Gourmet wurde erreicht.",5,0,0,35704,3,15,10,0,0,0,0,0,0,0,3,43
93,12,"Der richtige Pfiff II","Erfahrungsstufe 20 in der Charakterklasse Gourmet wurde erreicht.",5,0,0,35704,3,15,20,0,0,0,0,0,0,0,3,44
94,12,"Der richtige Pfiff III","Erfahrungsstufe 30 in der Charakterklasse Gourmet wurde erreicht.",5,0,0,35704,3,15,30,0,0,0,0,0,0,0,3,45
95,12,"Der richtige Pfiff IV","Erfahrungsstufe 40 in der Charakterklasse Gourmet wurde erreicht.",5,0,0,35704,3,15,40,0,0,0,0,0,0,0,3,46
96,12,"Der richtige Pfiff V","Erfahrungsstufe 50 in der Charakterklasse Gourmet wurde erreicht.",5,0,0,35704,3,15,50,0,0,0,0,0,0,0,3,47
97,9,"Meister des Handwerks","Erfahrungsstufe 50 wurde in allen Disziplinen der Handwerker erreicht.",20,15,0,1558,2,61,66,71,76,81,86,91,96,0,4,7
98,13,"Gute Miene zur Mine I","Erfahrungsstufe 10 in der Charakterklasse Minenarbeiter wurde erreicht.",5,0,0,38003,3,16,10,0,0,0,0,0,0,0,3,1
99,13,"Gute Miene zur Mine II","Erfahrungsstufe 20 in der Charakterklasse Minenarbeiter wurde erreicht.",5,0,0,38003,3,16,20,0,0,0,0,0,0,0,3,2
100,13,"Gute Miene zur Mine III","Erfahrungsstufe 30 in der Charakterklasse Minenarbeiter wurde erreicht.",5,0,0,38003,3,16,30,0,0,0,0,0,0,0,3,3
101,13,"Gute Miene zur Mine IV","Erfahrungsstufe 40 in der Charakterklasse Minenarbeiter wurde erreicht.",5,0,0,38003,3,16,40,0,0,0,0,0,0,0,3,4
102,13,"Gute Miene zur Mine V","Erfahrungsstufe 50 in der Charakterklasse Minenarbeiter wurde erreicht.",5,0,0,38003,3,16,50,0,0,0,0,0,0,0,3,5
103,13,"Man erntet, was man sät I","Erfahrungsstufe 10 in der Charakterklasse Gärtner wurde erreicht.",5,0,0,38103,3,17,10,0,0,0,0,0,0,0,3,7
104,13,"Man erntet, was man sät II","Erfahrungsstufe 20 in der Charakterklasse Gärtner wurde erreicht.",5,0,0,38103,3,17,20,0,0,0,0,0,0,0,3,8
105,13,"Man erntet, was man sät III","Erfahrungsstufe 30 in der Charakterklasse Gärtner wurde erreicht.",5,0,0,38103,3,17,30,0,0,0,0,0,0,0,3,9
106,13,"Man erntet, was man sät IV","Erfahrungsstufe 40 in der Charakterklasse Gärtner wurde erreicht.",5,0,0,38103,3,17,40,0,0,0,0,0,0,0,3,10
107,13,"Man erntet, was man sät V","Erfahrungsstufe 50 in der Charakterklasse Gärtner wurde erreicht.",5,0,0,38103,3,17,50,0,0,0,0,0,0,0,3,11
108,13,"Was für ein Kaventsmann I","Erfahrungsstufe 10 in der Charakterklasse Fischer wurde erreicht.",5,0,0,38203,3,18,10,0,0,0,0,0,0,0,3,13
109,13,"Was für ein Kaventsmann II","Erfahrungsstufe 20 in der Charakterklasse Fischer wurde erreicht.",5,0,0,38203,3,18,20,0,0,0,0,0,0,0,3,14
110,13,"Was für ein Kaventsmann III","Erfahrungsstufe 30 in der Charakterklasse Fischer wurde erreicht.",5,0,0,38203,3,18,30,0,0,0,0,0,0,0,3,15
111,13,"Was für ein Kaventsmann IV","Erfahrungsstufe 40 in der Charakterklasse Fischer wurde erreicht.",5,0,0,38203,3,18,40,0,0,0,0,0,0,0,3,16
112,13,"Was für ein Kaventsmann V","Erfahrungsstufe 50 in der Charakterklasse Fischer wurde erreicht.",5,0,0,38203,3,18,50,0,0,0,0,0,0,0,3,17
113,9,"Meister der Ressourcen","Erfahrungsstufe 50 wurde in allen Disziplinen der Sammler erreicht.",20,16,0,1068,2,102,107,112,0,0,0,0,0,0,4,8
114,18,"Her mit den Gil I","Durch das erfolgreiche Abschließen von Freibriefen wurden insgesamt über 100 Gil verdient.",5,0,0,25919,1,13,100,0,0,0,0,0,0,0,3,0
115,18,"Her mit den Gil II","Durch das erfolgreiche Abschließen von Freibriefen wurden insgesamt über 1.000 Gil verdient.",5,0,0,25919,1,13,1000,0,0,0,0,0,0,0,3,0
116,18,"Her mit den Gil III","Durch das erfolgreiche Abschließen von Freibriefen wurden insgesamt über 10.000 Gil verdient.",5,0,0,25919,1,13,10000,0,0,0,0,0,0,0,3,0
117,18,"Her mit den Gil IV","Durch das erfolgreiche Abschließen von Freibriefen wurden insgesamt über 100.000 Gil verdient.",5,0,0,25919,1,13,100000,0,0,0,0,0,0,0,3,0
118,18,"Her mit den Gil V","Durch das erfolgreiche Abschließen von Freibriefen wurden insgesamt über 1.000.000 Gil verdient.",5,0,0,25919,1,13,1000000,0,0,0,0,0,0,0,3,0
119,18,"Wer wird Gillionär?","Durch das erfolgreiche Abschließen von Freibriefen wurden insgesamt über 10 Millionen Gil verdient.",10,11,0,463,1,13,10000000,0,0,0,0,0,0,0,3,0
120,49,"Leichenfledderer I","Durch das Besiegen von Gegnern wurden insgesamt über 1.000 Gil erbeutet.",5,0,0,26001,1,12,1000,0,0,0,0,0,0,0,0,0
121,49,"Leichenfledderer II","Durch das Besiegen von Gegnern wurden insgesamt über 10.000 Gil erbeutet.",5,0,0,26001,1,12,10000,0,0,0,0,0,0,0,0,0
122,49,"Leichenfledderer III","Durch das Besiegen von Gegnern wurden insgesamt über 100.000 Gil erbeutet.",5,0,0,26001,1,12,100000,0,0,0,0,0,0,0,0,0
123,49,"Leichenfledderer IV","Durch das Besiegen von Gegnern wurden insgesamt über 1.000.000 Gil erbeutet.",5,0,0,26001,1,12,1000000,0,0,0,0,0,0,0,0,0
124,49,"Leichenfledderer V","Durch das Besiegen von Gegnern wurden insgesamt über 10.000.000 Gil erbeutet.",5,0,0,26001,1,12,10000000,0,0,0,0,0,0,0,0,0
125,49,"Wer die Leiche nicht ehrt, ist den Gil nicht wert","Durch das Besiegen von Gegnern wurden insgesamt über 100 Millionen Gil erbeutet.",10,12,0,207,1,12,100000000,0,0,0,0,0,0,0,0,0
126,17,"Hingebungsvoller Templer","Alle vier Teile des Templer-Ausrüstungssets erhalten: Templerkettenhaube, Templer-Hauberk, Templer-Sollerets, Templerbauchreifen.\n※ Sprich in voller Montur mit Jonathas in Alt-Gridania.",5,0,0,40039,1,232,0,0,0,0,0,0,0,0,4,1
127,17,"Verwegener Korsar","Alle vier Teile des Korsaren-Ausrüstungssets erhalten: Korsaren-Dreispitz, Korsarenhemd, Korsarenstiefel, Korsarenschärpe.\n※ Sprich in voller Montur mit Jonathas in Alt-Gridania.",5,0,0,40599,1,233,0,0,0,0,0,0,0,0,4,2
128,17,"Juvenalischer Joker","Alle vier Teile des Mummenschanz-Ausrüstungssets erhalten: Mummenschanz-Kappe, Mummenschanz-Gambeson, Mummenschanz-Strumpfhose, Mummenschanzgürtel.\n※ Sprich in voller Montur mit Jonathas in Alt-Gridania.",5,0,0,40575,1,234,0,0,0,0,0,0,0,0,4,3
129,17,"Ein Relikt für jeden Konflikt: Curtana & Heiliger Schild","Curtana & Heiliger Schild durch Abschluss des Auftrags „Restaurierung der Reliktwaffen“ erhalten.",10,2,0,30446,6,66656,0,0,0,0,0,0,0,0,4,4
130,17,"Ein Relikt für jeden Konflikt: Sphairai","Ein Paar Sphairai durch Abschluss des Auftrags „Restaurierung der Reliktwaffen“ erhalten.",10,3,0,31034,6,66657,0,0,0,0,0,0,0,0,4,5
131,17,"Ein Relikt für jeden Konflikt: Bravura","Bravura durch Abschluss des Auftrags „Restaurierung der Reliktwaffen“ erhalten.",10,4,0,31440,6,66655,0,0,0,0,0,0,0,0,4,6
132,17,"Ein Relikt für jeden Konflikt: Gae Bolg","Gae Bolg durch Abschluss des Auftrags „Restaurierung der Reliktwaffen“ erhalten.",10,5,0,31842,6,66658,0,0,0,0,0,0,0,0,4,7
133,17,"Ein Relikt für jeden Konflikt: Artemis-Bogen","Einen Artemis-Bogen durch Abschluss des Auftrags „Restaurierung der Reliktwaffen“ erhalten.",10,6,0,32238,6,66661,0,0,0,0,0,0,0,0,4,8
134,17,"Ein Relikt für jeden Konflikt: Thyrus","Thyrus durch Abschluss des Auftrags „Restaurierung der Reliktwaffen“ erhalten.",10,7,0,32626,6,66660,0,0,0,0,0,0,0,0,4,10
135,17,"Ein Relikt für jeden Konflikt: Sternenstaub","Sternenstaub durch Abschluss des Auftrags „Restaurierung der Reliktwaffen“ erhalten.",10,8,0,33012,6,66659,0,0,0,0,0,0,0,0,4,11
136,17,"Bis an die Zähne bewaffnet","Alle Relikte durch Abschluss des Auftrags „Restaurierung der Reliktwaffen“ erhalten.",30,1,0,2502,2,129,130,131,132,133,134,135,597,598,4,14
137,22,"Immer mit der Faser: Amateur","50 Gegenstände nach Syntheserezepten für Zimmerer der Stufen 1-10 hergestellt.",5,0,0,35001,1,23,50,0,0,0,0,0,0,0,3,1
138,22,"Immer mit der Faser: Lehrling","300 Gegenstände nach Syntheserezepten für Zimmerer der Stufen 11-20 hergestellt.",5,0,0,35001,1,24,300,0,0,0,0,0,0,0,3,2
139,22,"Immer mit der Faser: Mitarbeiter","750 Gegenstände nach Syntheserezepten für Zimmerer der Stufen 21-30 hergestellt.",5,0,0,35001,1,25,750,0,0,0,0,0,0,0,3,3
140,22,"Immer mit der Faser: Fachmann","1.500 Gegenstände nach Syntheserezepten für Zimmerer der Stufen 31-40 hergestellt.",5,0,0,35001,1,26,1500,0,0,0,0,0,0,0,3,4
141,22,"Immer mit der Faser: Meister","3.000 Gegenstände nach Syntheserezepten für Zimmerer der Stufen 41-50 hergestellt.",10,17,0,35001,1,27,3000,0,0,0,0,0,0,0,3,5
142,22,"Einiges auf dem Kerbholz","Alle „Immer mit der Faser“-Errungenschaften wurden freigespielt.",30,0,2326,35010,2,137,138,139,140,141,0,0,0,0,4,6
143,23,"Spiel mit dem Feuer: Amateur","50 Gegenstände nach Syntheserezepten für Grobschmiede der Stufen 1-10 hergestellt.",5,0,0,35106,1,28,50,0,0,0,0,0,0,0,3,1
144,23,"Spiel mit dem Feuer: Lehrling","300 Gegenstände nach Syntheserezepten für Grobschmiede der Stufen 11-20 hergestellt.",5,0,0,35106,1,29,300,0,0,0,0,0,0,0,3,2
145,23,"Spiel mit dem Feuer: Mitarbeiter","750 Gegenstände nach Syntheserezepten für Grobschmiede der Stufen 21-30 hergestellt.",5,0,0,35106,1,30,750,0,0,0,0,0,0,0,3,3
146,23,"Spiel mit dem Feuer: Fachmann","1.500 Gegenstände nach Syntheserezepten für Grobschmiede der Stufen 31-40 hergestellt.",5,0,0,35106,1,31,1500,0,0,0,0,0,0,0,3,4
147,23,"Spiel mit dem Feuer: Meister","3.000 Gegenstände nach Syntheserezepten für Grobschmiede der Stufen 41-50 hergestellt.",10,18,0,35106,1,32,3000,0,0,0,0,0,0,0,3,5
