Index,0 [0x7][0xc],1 [0x3][0x10],2 [0x19][0x12],3 [0x1a][0x12],4 [0x3][0x11],5 [0x9][0x4],6 [0x1b][0x12],7 [0x9][0x8],8 [0x0][0x0]
187,0,2,false,false,3,5.0,false,1.0,"Verdammt, sie fliegen zu den Höfen!"
188,0,2,false,false,3,5.0,false,1.0,"Meine Dodos!"
189,0,2,false,false,2,5.0,false,1.0,"Stutzt ihnen die Flügel!\nKoste es, was es wolle!"
190,0,2,false,false,3,3.0,false,1.0,"Mist, ich komme zu spät!"
191,0,2,false,false,3,3.0,false,1.0,"Wo bleibt er denn nur ...?"
192,0,2,false,false,3,3.0,false,1.0,"<prust> ... <schnauf> ... "
193,0,2,false,false,3,3.0,false,1.0,"Heute werde ich um ihre Hand anhalten! Ganz bestimmt!"
194,0,2,false,false,3,3.0,false,1.0,"Entschuldige die Verspätung!"
195,0,2,false,false,3,1.0,false,1.0,"Was fällt dir ein, mich so warten zu lassen?"
196,0,2,false,false,3,2.0,false,1.0,"Und überhaupt: Worüber willst du denn hier mit mir reden?"
197,0,2,false,false,3,2.0,false,1.0,"Ich ... Also ..."
198,0,2,false,false,3,1.0,false,1.0,"Ja?"
199,0,2,false,false,3,2.0,false,1.0,"W-W-Willst du mich hei...!"
200,0,2,false,false,3,1.0,false,1.0,"Was ist das auf einmal so windig?"
201,0,2,false,false,3,3.0,false,1.0,"U-Und was will dieses Monster hier?"
202,0,2,false,false,3,3.0,false,1.0,"M-Monster?!"
203,0,2,false,false,2,5.0,false,1.0,"Steh hier nicht mit offenem Mund rum!"
204,0,2,false,false,2,5.0,false,1.0,"Rette mich vor diesem Ungetüm!"
205,0,2,false,false,3,2.0,false,1.0,"Mir reicht's! Ich geh nach Hause!"
206,0,2,false,false,3,2.0,false,1.0,"S-So warte doch!"
207,0,2,false,false,3,2.0,false,1.0,"Du bist eine elende Memme!"
208,0,2,false,false,3,2.0,false,1.0,"A-Aber ich wollte dir\ndoch ...!"
209,0,2,false,false,3,3.0,false,1.0,"Erspare mir deine Ausflüchte!"
210,0,2,false,false,3,3.0,false,1.0,"Das ... Das ist einfach nicht fair!"
211,0,2,false,false,3,3.0,false,1.0,"Hm? Irgendwas stimmt hier nicht?"
212,0,2,false,false,3,3.0,false,1.0,"Harhar! Frische Beute, Jungs!"
213,0,2,false,false,3,3.0,false,1.0,"Jetzt unternimm doch was!"
214,0,2,false,false,3,3.0,false,1.0,"Das sagst du so!"
215,0,2,false,false,3,3.0,false,1.0,"Rückt eure Gil raus!"
216,0,2,false,false,3,5.0,false,1.0,"Der wütet ja immer noch rum ..."
217,0,2,false,false,2,5.0,false,1.0,"Du da, gib endlich Ruhe!"
218,0,2,false,false,2,5.0,false,1.0,"Du sollst Ruhe geben, hab ich gesagt!"
219,0,2,false,false,2,5.0,false,1.0,"Sag mal, hast du Bohnen in den Ohren?!"
220,0,2,false,false,2,5.0,false,1.0,"Lasst mich in Ruhe! Ausm Weg da!"
221,0,2,false,false,2,5.0,false,1.0,"Habt ihr etwa Beweise?"
222,0,2,false,false,2,5.0,false,1.0,"Ich hab die Überfahrt anstandsgemäß bezahlt!"
223,0,2,false,false,3,5.0,false,1.0,"Das werden wir sehen. Du kommst mit uns, Freundchen!"
224,0,2,false,false,3,5.0,false,1.0,"Ich könnte hier etwas Hilfe gebrauchen, Sir!"
225,0,2,false,false,3,5.0,false,1.0,"Willst 'ne Abreibung? Kannste haben!"
226,0,2,false,false,3,5.0,false,1.0,"Na endlich ..."
227,0,2,false,false,3,5.0,false,1.0,"Elende Schweinerei!"
228,0,2,false,false,3,5.0,false,1.0,"So, jetzt unterhalten wir uns mal ganz in Ruhe."
229,0,2,false,false,3,5.0,false,1.0,"Könnte dir so passen, du dreckiges Schwein!"
230,0,2,false,false,3,5.0,false,1.0,"Das werden wir ja sehen!"
231,0,2,false,false,3,5.0,false,1.0,"Elende Gelbjacken! Ich mach euch alle kalt!"
232,0,2,false,false,3,5.0,false,1.0,"Verdammt ..."
233,0,2,false,false,3,5.0,false,1.0,"Wenn ihr mich fangen wollt, müsst ihr schon 'n bisschen mehr Müsli zum Frühstück essen."
234,0,2,false,false,3,5.0,false,1.0,"Weg ist er ..."
235,0,2,false,false,3,5.0,false,1.0,"Man sieht sich, Pfeifen!"
236,0,2,false,false,2,3.0,false,1.0,"Gib's zu, du hast mir meinen Grog weggesoffen!"
237,0,2,false,false,2,3.0,false,1.0,"Kannst das gern mit meinen Fäusten ausdiskutieren!"
238,0,2,false,false,2,3.0,false,1.0,"Das wirst du bereuen, du ...!"
239,0,2,false,false,2,3.0,false,1.0,"Komm doch, wenn du dich traust!"
240,0,2,false,false,2,5.0,false,1.0,"Selber Seegurke, du ...!"
241,0,2,false,false,3,3.0,false,1.0,"Eine Peiste-Herde! Wir müssen sie aufhalten!"
242,0,2,false,false,3,3.0,false,1.0,"Orobon? Wo kommen die her?"
243,0,2,false,false,3,3.0,false,1.0,"Kobalosse voraus, streckt sie nieder!"
244,0,2,false,false,3,3.0,false,1.0,"Lasst diese Ungetüme nicht durch!"
245,0,2,false,false,3,3.0,false,1.0,"An alle, sichert die Route!"
246,0,2,false,false,3,3.0,false,1.0,"Schon wieder Steinböcke?! Verjagt sie!"
247,0,2,false,false,3,3.0,false,1.0,"Ein Stoßtrupp der Amalj'aa! Auf sie mit Gebrüll!"
248,0,2,false,false,3,3.0,false,1.0,"Amalj'aa! Macht euch kampfbereit!"
249,0,2,false,false,3,3.0,false,1.0,"Elende Imps! Was führt ihr diesmal im Schilde!"
250,0,2,false,false,3,3.0,false,1.0,"Die haben irgendwas vor! Schaltet sie aus!"
251,0,2,false,false,3,3.0,false,1.0,"Wo kommen die her? Aus dem Finsterwald?"
252,0,2,false,false,3,3.0,false,1.0,"Verdammt, da hat mal wieder jemand geschlafen!"
253,0,2,false,false,3,3.0,false,1.0,"Hier sollen sie\nauftauchen ...\nImmer nachts!"
254,0,2,false,false,3,3.0,false,1.0,"D-Dann geh ich jetzt lieber nach Hause."
255,0,2,false,false,3,3.0,false,1.0,"Hast du etwa Angst?"
256,0,2,false,false,3,3.0,false,1.0,"Q-Q-Quatsch!"
257,0,2,false,false,3,3.0,false,1.0,"Dir schlottern ja die Zähne!"
258,0,2,false,false,3,3.0,false,1.0,"Als würde es Gespenster geben!"
259,0,2,false,false,3,3.0,false,1.0,"Hiiieeeh! H-Hast du das gesehen?!"
260,0,2,false,false,3,3.0,false,1.0,"Jetzt hör doch auf!"
261,0,2,false,false,3,3.0,false,1.0,"D-Da leuchtet aber was!"
262,0,2,false,false,3,3.0,false,1.0,"Bestimmt Bootslampen oder so!"
263,0,2,false,false,3,3.0,false,1.0,"Beim Klabautermann!"
264,0,2,false,false,3,5.0,false,1.0,"Hiiiiiieeeh!"
265,0,2,false,false,3,5.0,false,1.0,"H-He! Lass mich hier nicht alleine!"
266,0,2,false,false,2,5.0,false,1.0,"Uiuiui ..."
267,0,2,false,false,2,5.0,false,1.0,"Bitte nicht hierher\nkommen ..."
268,0,2,false,false,3,5.0,false,1.0,"Sind ... sind sie weg?"
269,0,2,false,false,3,5.0,false,1.0,"H-Hier kriegen mich keine zehn Chocobos mehr hin!"
270,0,2,false,false,3,3.0,false,1.0,"Ein Rattenangriff!"
271,0,2,false,false,3,3.0,false,1.0,"Freiwillige für die Übung! Antreten!"
272,0,2,false,false,3,3.0,false,1.0,"Ach, könnte doch nur jemand die Galagos vertreiben ..."
273,0,2,false,false,3,3.0,false,1.0,"Schon wieder diese verdammten Yarzons ..."
274,0,2,false,false,3,3.0,false,1.0,"Die Goblins stehen sicher schon bald hier auf der Matte."
275,0,2,false,false,3,3.0,false,1.0,"Wir brauchen unbedingt neue Ersatzteile ..."
276,0,2,false,false,3,3.0,false,1.0,"Verdammte Orobon! Das werd ich euch nie verzeihen!"
277,0,2,false,false,3,3.0,false,1.0,"Wie soll ich bloß meine Sachen zurückbekommen?"
278,0,2,false,false,3,3.0,false,1.0,"So ein wichtiger Auftrag! Für mich!"
279,0,2,false,false,3,3.0,false,1.0,"Interessiert, ein paar Rekruten den Ernst des Lebens beizubringen?"
280,0,2,false,false,3,3.0,false,1.0,"Hach, es geht einfach nichts über Elezen!"
281,0,2,false,false,3,3.0,false,1.0,"Hach, es geht einfach nichts über Miqo'te!"
282,0,2,false,false,3,3.0,false,1.0,"Hm?!"
283,0,2,false,false,3,3.0,false,1.0,"Es geht nichts über Miqo'te, sagst du?!"
284,0,2,false,false,3,3.0,false,1.0,"Es geht nichts über Elezen, sagst du?!"
285,0,2,false,false,3,3.0,false,1.0,"Elezen haben die längsten Beine!"
286,0,2,false,false,3,3.0,false,1.0,"Miqo'te räkeln sich, da guckst du nur!"
287,0,2,false,false,3,3.0,false,1.0,"Ruhe jetzt, Jungs!"
288,0,2,false,false,3,3.0,false,1.0,"Misch dich nicht ein!"
289,0,2,false,false,3,3.0,false,1.0,"Das machen wir unter uns aus!"
290,0,2,false,false,2,5.0,false,1.0,"<keuch> ... <schnauf> ..."
291,0,2,false,false,3,3.0,false,1.0,"Ausgezeichnet! Um diesen Grenzposten brauche ich mir wohl keine Sorgen mehr zu machen."
292,0,2,false,false,3,3.0,false,1.0,"Beschämend! Ab heute jeden morgen hundert Liegestützen extra!"
293,0,2,false,false,2,3.0,false,1.0,"Ha, standgehalten!"
294,0,2,false,false,2,3.0,false,1.0,"Weichliches Pack ..."
295,0,2,false,false,3,3.0,false,1.0,"Das wird den Rekruten eine Lehre sein."
296,0,2,false,false,3,3.0,false,1.0,"Du willst <if:eine Abenteurerin/ein Abenteurer> sein? Lachhaft ..."
297,0,2,false,false,2,3.0,false,1.0,"Gegen <if:die/den> ist kein Kraut gewachsen!"
298,0,2,false,false,3,3.0,false,1.0,"Danke! Auch im Namen meiner Orangen!"
299,0,2,false,false,2,3.0,false,1.0,"Meine schönen Orangen! Alle weggefressen!"
300,0,2,false,false,2,3.0,false,1.0,"Das sollte ihm eine Lehre sein, sich an anderer Leute Tafel zu bedienen."
301,0,2,false,false,2,3.0,false,1.0,"Diese Brücke wird niemals in die Hände dieser Banditen fallen!"
302,0,2,false,false,2,3.0,false,1.0,"Wir haben versagt ... Welch Schande ..."
303,0,2,false,false,2,3.0,false,1.0,"Hurra, jetzt kann ich endlich mein Mehl ausliefern!"
304,0,2,false,false,2,3.0,false,1.0,"Wo du sein, wenn man dich brauchen, Boss?"
305,0,2,false,false,3,3.0,false,1.0,"Ihr mit mir kämpfen, Feiglinge!"
306,0,2,false,false,2,3.0,false,1.0,"Danke, jetzt können wir hier ungestört weiterarbeiten."
307,0,2,false,false,2,3.0,false,1.0,"Zum Glück scheint der Schaden nicht allzu groß zu sein."
308,0,2,false,false,2,3.0,false,1.0,"Jetzt müssen wir wieder neue Zahnräder bestellen. Das wird dauern ..."
309,0,2,false,false,2,3.0,false,1.0,"Dankeviel, dankeviel!"
310,0,2,false,false,2,3.0,false,1.0,"Die Kerne werden uns gute Dienste leisten."
311,0,2,false,false,2,3.0,false,1.0,"An mir kommt keiner vorbei!"
312,0,2,false,false,2,3.0,false,1.0,"Unser Abendessen ist damit gesichert."
313,0,2,false,false,2,3.0,false,1.0,"Mission erfüllt, wir zieh'n uns zurück!"
314,0,2,false,false,3,3.0,false,1.0,"Verjagt das Pack von der Brücke!"
315,0,2,false,false,2,3.0,false,1.0,"Das war erst der Anfang, ihr miesen Orobon!"
316,0,2,false,false,2,3.0,false,1.0,"In Ordnung, Leute! Füllt die Löcher!"
317,0,2,false,false,2,3.0,false,1.0,"Jetzt komme ich erst mal über die Runden. Zumindest bis morgen ..."
318,0,2,false,false,2,3.0,false,1.0,"Straße geräumt! Patrouille wird fortgesetzt!"
