Index,0 [0x7][0x24],1 [0x3][0x4],2 [0x3][0xc],3 [0x3][0x14],4 [0x5][0x0],5 [0x5][0x8],6 [0x5][0x10],7 [0x3][0x5],8 [0x3][0xd],9 [0x3][0x15],10 [0x5][0x2],11 [0x5][0xa],12 [0x5][0x12],13 [0x3][0x6],14 [0x3][0xe],15 [0x3][0x16],16 [0x19][0x7],17 [0x19][0xf],18 [0x19][0x17],19 [0x0][0x18],20 [0x0][0x1c],21 [0x0][0x20]
589889,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Les commerçants gridaniens me donnent l'impression d'avoir les échanges monétaires en horreur.","Pourtant, tout faire pour offrir des produits de la meilleure qualité qui soit afin que les clients se l'arrachent, c'est la plus grande preuve de respect qu'on puisse avoir pour sa marchandise. C'est à ça qu'on reconnaît un véritable commerçant.","0"
589890,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589891,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Il y a un ponton en bas de cette pente d'où partent des bateaux en direction de l'est de la forêt de Sombrelinceul.","Hésite pas à causer au capitaine si tu dois aller aux ruches ou aux Neuf Lierres.","0"
589892,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589893,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Je me demande combien de temps il va encore rester ici, ce satané commerçant uldien.","Il ne parle que de pertes et de profits. Il a un boulier à la place du cerveau ou quoi!?","0"
589894,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Ici, c'est le meilleur quartier commerçant de Gridania. Dans sa partie nord, les échoppes d'ébène, on trouve des médicaments et des produits divers, et dans sa partie sud, les échoppes de palissandre, des armes et des armures.","0","0"
589895,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Tâche de retenir les gestes de ces tanneurs d'exception qui font la fierté de Gridania. Souviens-toi à quel point ils mettent du cœur à l'ouvrage.","0","0"
589896,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589897,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,true,true,false,"Les êtres peuplant la forêt changent avec elle. Rien n'est immuable. Leur existence peut en être bouleversée.","Mais il ne faut pas craindre la Sylve pour autant. Il est du devoir des Gridaniens de veiller sur ces vies en constante évolution.","0"
589898,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Les artisans de la guilde des tanneurs fabriquent toutes sortes d'objets à partir des peaux de certains monstres et créatures.","0","0"
589899,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Je vois que je ne suis pas le seul à être venu acheter les créations de cette guilde. Les souliers en cuir fabriqués ici sont d'une telle perfection qu'on en entend parler jusqu'à Ul'dah.","Les créations des artisans les plus doués sont commercialisées sous la marque de l'atelier Fen-Yll. Leur prix est à l'égal de leur qualité.","Le magasin est juste à la sortie de l'atelier. Vous devriez aller y faire un tour."
589900,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Désolé, c'est l'heure de ma pause. Repasse plus tard! \nComme j'aimerais que ce soit déjà la fête des étoiles... (soupir)","0","0"
589901,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589902,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Hé, toi, là! Ne touche pas à ces pots! On sera dans un fichu pétrin si tu les fais tomber et qu'ils se cassent.","0","0"
589903,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","Mais de jolies fleurs fleurissent quand on les entasse comme ça, tout simplement. C'est quelque chose que j'ai appris en devenant botaniste.","0"
589904,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589905,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Vous êtes au Courtil. Les botanistes de la guilde s'occupent de toutes les cultures que vous voyez.","0","0"
589906,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Ceux qui viennent de par-delà la forêt m'étonneront toujours. Ils se comportent comme s'ils savaient déjà tout, alors qu'ils ne sont même pas capables de faire pousser une fleur.","0","0"
589907,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Un peu de calme, je vous prie. Attention à ne pas vous méprendre, je ne vous parle pas du bruit qu'on entend.","Vous vous trouvez dans un lieu sacré, où l'on écoute la voix des esprits. Faites en sorte que le vacarme de votre cœur en émoi ne les perturbe pas.","0"
589908,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589909,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589910,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589911,0,2,0,0,764,0,0,1,1,0,0,0,0,0,0,0,false,false,false,"Tu arriveras à ressentir par toi-même l'énergie que tu dégages, si tu arrives à apaiser ton cœur et ton esprit.","Ca te permettra de réveiller et d'améliorer et d'affûter ce talent d'élémentaliste qui sommeille en toi.","0"
589912,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Pfff, ce Pfarahr, y me traite comme si j'étais une gamine!","0","0"
589913,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Memama a encore fait le mur. J'lui ai pourtant déjà dit de prévenir ses parents avant d'sortir, mais cette petite m'écoute pas.","0","0"
589914,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589915,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"<if:<if:Bonsoir/Bonjour>/<if:Bonjour/Bonsoir>> et bienvenue à l'aérodrome de Gridania.","0","0"
589916,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Je regrette, mais vous devez avoir une autorisation pour monter à bord de l'aéronef.","0","0"
589917,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Bienvenue à l'aérodrome de Gridania. Je peux vous renseigner sur les vols réguliers?","0","0"
589918,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589919,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589920,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589921,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589922,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589923,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589924,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Vous êtes à la guilde des élémentalistes. C'est ici que l'on transmet le savoir des esprits de la Sylve.","Je suis là pour aider ceux qui désireraient devenir membre de notre guilde. Vous savez donc à qui vous adresser si l'envie vous en prend.","0"
589925,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589926,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","Aïe aïe aïe...","0"
589927,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Nous, les élémentalistes du Temple de la sérénité, nous assistons les druides, ces mages qui président aux rituels de divination et de guérison.","Notre plus grande joie est de pouvoir servir notre belle cité.","0"
589928,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Le quartier général des flèches divines est juste là, mais n'espère pas y entrer. L'accès est interdit à tous ceux dont la présence n'est pas requise.","0","0"
589929,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589930,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Vous vous demandez ce que je suis venue fairrre à la guilde des archers? J'aime l'idée de pouvoir combattre de loin... à l'abri.","0","0"
589931,0,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589932,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589933,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Les menuisiers de notre guilde donnent une nouvelle vie au bois. Ils savent en tirer des meubles et des objets de la vie quotidienne, mais peuvent également s'en servir pour fabriquer des armes et des boucliers.","0","0"
589934,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,true,true,true,"Il y a un bois pour tout. Celui que nous utilisons pour les armes n'est pas le même que celui pour les meubles.","Je suis devenu un vrai menuisier quand j'ai compris comment utiliser les différentes parties d'un même arbre.","0"
589935,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Comme c'est agréable de s'arrêter de combattre de temps en temps... et de sentir le grain du bois sous ses doigts...","0","0"
589936,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589937,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Oh là là, j'y arriverai jamais! Mais comment est-ce que le professeur fait pour obtenir les courbes qu'il donne à ses créations!?","0","0"
589938,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589939,0,0,0,1,0,0,755,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589940,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Tu as remarqué que les vigiles sombres et les flèches divines portent tous un masque? C'est pour que les esprits ne puissent pas les reconnaître. Leur travail leur attire parfois la colère des esprits.","Enfin, de là à dire que c'est efficace... C'est plus un porte-bonheur qu'autre chose.","0"
589941,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589942,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"On a vraiment bien fait de laisser les maîtres d'hast utiliser la salle d'entraînement de la caserne.","En faisant de cet endroit un lieu de rendez-vous pour des lanciers de premier choix, les combattants échangent de précieux conseils. Ceci bénéficiera très certainement aux vigiles sombres.","0"
589943,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Cette année, les recrues sont prometteuses... J'ai hâte de voir ce que ça donnera après un bon entraînement!","0","0"
589944,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589945,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589946,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Vous êtes à la Caserne des vigiles sombres, les soldats chargés de faire régner l'ordre à Gridania. La guilde des maîtres d'hast est également établie ici.","Les maîtres d'hast prennent certainement leur entraînement très à cœur avec les Vigiles juste à côté d'eux.","0"
589947,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"De nombreux commerçants ont fermé boutique après le dernier fléau. La moitié des emplacements qui se sont libérés sont maintenant loués à des commerçants uldiens.","Ceci a certes un peu redonné vie à la ville, mais il y a fréquemment des heurts entre les commerçants. La situation n'est donc pas toute rose.","0"
589948,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Mon frère Hadrefort et moi, on est les responsables des échoppes de palissandre. Rishushu, lui, supervise les échoppes d'ébène. C'est au vieux Parsemontret que nous rendons tous compte, vu qu'il chapeaute la rue commerçante dans sa globalité.","Hadrefort peut bien me dire que ce Rishushu est un type intelligent, moi, il me dégoûte. J'y peux rien, c'est l'effet qu'il me fait, c'est tout.","0"
589949,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Nous sommes sur la place de l'Éthérite, un lieu clef du réseau de transport urbain éthéré de Gridania.","On l'a reconstruite ici après la catastrophe d'il y a cinq ans. J'imagine que les anciens aventuriers doivent s'y perdre un peu.","0"
589950,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Tu sais pourquoi on appelle ce lieu les “chutes de l'Apkallu”?","Il paraît que c'est parce qu'on a tenté d'élever des apkallus près des chutes il y a un bon moment de ça. Comme tu peux le voir, ça n'a pas vraiment été une réussite...","0"
589951,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Il paraît que c'est dans cet amphithéâtre qu'a été prononcé le discours d'inauguration de l'Ordre des deux vipères, la fameuse grande compagnie. Enfin, je devrais dire sur son ancien emplacement, vu qu'il a été depuis reconstruit ici.","0","0"
589952,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"La première fois de ma vie que j'ai vu la grande Kan-E-Senna en chair et en os, c'était à l'inauguration de l'Ordre des deux vipères!","Je n'ai rien oublié de la dignité dont elle a fait preuve ce jour-là, ni comment sa voix résonnait en ces lieux chargés d'histoire.","0"
589953,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Les botanistes apprennent beaucoup en faisant pousser toutes ces plantes. Ils en apprennent tant sur toutes sortes de sujets qu'on pourrait croire que ce ne sont pas eux qui prennent soin d'elles, mais elles qui prennent soin d'eux.","0","0"
589954,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Tu veux quitter la ville? Va au nord pour le Moulin des bois et prends à l'ouest pour aller au Radeau de la Calebasse.","0","0"
589955,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589956,0,1,1,0,755,755,0,1,1,1,0,0,0,0,0,0,false,false,false,"Si c'est pour une commande de sacs en cuir de marrrmotte queue-de-soie que vous êtes là, nous avons arrêté la production cette année.","Nous en limitons la fabrication et il n'en sortira pas un de plus de notre tannerie d'ici la réouverture de la chasse l'an prochain. Le brrraconnage met en danger nos ressources, vous comprenez.","0"
589957,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"J'ai enfin trouvé du cuir de marmotte queue-de-soie, et ces têtes de mule de la guilde refusent de me fabriquer un sac avec! L'animal est déjà <i>mort</i> de toute façon, c'est sûrement un plus grand crime de ne <i>pas</i> utiliser sa peau, non?","0","0"
589958,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"La guilde des tanneurs de Gridania est connue pour la grande qualité de ses produits.","Il y a au moins deux ans d'attente pour toute commande passée aux artisans de l'atelier Fen-Yll. Vous comprenez pourquoi nous, vigiles sombres, assurons la surveillance de l'endroit.","Ce type là-bas par exemple, je me demande bien quand est-ce qu'il va enfin laisser tomber..."
589959,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"0","0","0"
589960,0,0,1,0,0,755,0,0,1,1,0,0,0,0,0,0,false,false,false,"...","Allez-vous-en! Il fait assez chaud comme ça, par ici!","0"
