Index,0 [0x0][0x0]
408,"<icon:11> Sous-menu  <icon:12> Liste des commandes texte"
410,"Linkshells"
411,""
412,"Liste"
413,"Nom"
414,"Classe/Job"
415,"GC"
416,"Lieu"
417,"Compagnie"
418,"Langue"
419,"En ligne: <value>"
420,"Courrier mog"
421,""
422,"Non lue"
423,"Lue"
424,"Nouvelle"
425,"Précisez le montant à envoyer."
426,"<value> / "
427,"<icon:11> Sous-menu  <icon:12> Nouvelle lettre"
428,"Aucune lettre non lue"
429,"Aucune lettre lue"
430,"Tout prendre"
431,"Effacer"
432,""
433,"Répondre"
434,"Destinataire"
435,"<icon:11> Sous-menu"
436,"<icon:9><icon:11> Sous-menu  <icon:10> Retour"
437,"Lettres système\n(Maximum: 10)"
438,"Lettres avec objets promotionnels\n(Maximum: 20)"
439,"Lettres avec objets joints envoyées par des amis\n(Maximum: 20 objets)"
440,"Lettre"
441,""
442,"Modifier"
443,"Envoyer"
444,""
445,"Corps"
446,"<?0x2e>"
447,"Annuler l'écriture de la lettre? Le texte disparaîtra et les objets joints retourneront dans l'inventaire."
448,"<icon:9> Choix des objets joints"
449,"<icon:11> Affichage prioritaire dans la liste des objectifs  <icon:25> Défiler"
450,"Journal"
451,""
452,"En cours"
453,"Achevés"
454,"Quêtes"
455,"Mandats"
456,"Autorisations"
457,"Historique"
458,"/"
459,"Aucune mission en cours"
460,"Accepter"
461,"Refuser"
462,"Objectif"
463,"Récompense"
464,"Nv"
465,"Au choix"
466,"Historique"
467,"Carte"
468,"Retenter"
469,"Abandonner"
470,"Commencer"
471,"Bonus"
472,"Accepter"
473,"Abandonner cette mission?"
474,"Quêtes"
475,"Mandats"
476,"Résumé"
477,"Aucune mission accomplie"
478,"Vous pouvez retenter un mandat en utilisant <value> autorisation<if:none/s>.\nVoulez-vous retenter?"
479,"Impossible d'accepter. Vous ne remplissez pas les conditions suivantes:"
480,"Historique"
481,"Matéria"
482,"<value>%"
483,"<value>%"
484,"Prix: <value> gil<if:none/s>"
485,"Discernement"
486,"Rendement"
487,"Collecte"
488,"Force de blocage"
489,"Taux de blocage"
490,"Plus: Ctrl+Alt"
491,"Matérias"
492,"Bonus"
493,"HQ"
494,"Unique"
495,"Personnel"
496,"Lié"
497," Artisanat et réparation"
498,"Condition"
499,"Symbiose"
500,"Réparé par"
501,"Sertissable"
502,"Matérialisable"
503,"Invendable"
504,"<if:<color #F9E846><i>/none>(<if:+<value>/<value>>)<if:</i></color>/none>"
505,"<if:<color #F9E846><i><if:+<value>/<value>></i></color>/<if:+<value>/<value>>>"
506,""
507,"Recommandé: Nv <value>"
508,"Nv <value>"
509,"Délai"
510,"Dégâts"
511,"DPS"
512,"<if:<color #F9E846><i><ref:BaseParam><if: +<value> /<value>></i></color>/<ref:BaseParam><if: +<value> /<value>>>"
513,"<if:<color #F9E846><i><ref:Item></i></color>/<ref:Item>>"
514,"<value> nv <value>"
515,"<ref:Item>\n<value> gil<if:none/s>"
516,"Vendre"
517,"Non matérialisable"
518,"Matériaux"
519,"<value>"
520,"Inventaire"
521,""
522,"(<if: +<value> /<value>>)"
523,""
524,"Cristaux"
525,"Difficulté"
526,"Abandonner"
527,"<if:<color #F9E846><i><ref:BaseParam><if: +<value> /<value>></i></color>/<ref:BaseParam><if: +<value> /<value>>>"
528,"Inventaire"
529,""
530,"Vendre"
531,"Échanger"
532,"Servant"
533,"Nombre à séparer:"
534,"<value>/<value>"
535,"<ref:BaseParam><if: +<value> /<value>>"
536,"Objets-clefs"
537,""
538,"Équiper"
539,"Ouvrir l'arsenal"
540,"Vendre l'objet unique/personnel"
541,"Jeter l'objet unique/personnel"
542,"Niveau d'objet <value>"
543,"Description"
544,"Objets-clefs"
545,""
546,"<icon:11> Sous-menu"
547,"<icon:11> Sous-menu  <icon:10> Revenir"
548,"Marchés"
549,"Lettres"
550,"ATH"
551,""
552,"Sauvegarder"
553,"Par défaut"
554,"Composant de l'interface actuel"
555,"Tout montrer"
556,"Montrer"
557,"Transparence durant les combats"
558,"Transparence de la cible"
559,"Transparence du composant actif"
560,"Transparence du composant passif"
561,"Taille du composant"
562,"Les paramètres vont être réinitialisés. Confirmer?"
563,"6e ère astrale"
564,"Restauration des armes antiques"
565,"<if:<color #F9E846><i><value></i></color>/<value>>"
566,"<if:<color #F9E846><i><value></i></color>/<value>>"
567,"Armes antiques - <switch:Curtana/Sphairai/Bravura/Gae bolg/Arc d'Artémis/Thyrse/Sceptre étoilé> (étape <value>)"
568,"(Total: <value><if:/ <value>/none>)"
569,"<value>/<value> (Total: <value><if:/ <value>/none>)"
570,"Historique des mandats"
571,""
572,"Confirmer"
573,"Annuler"
574,"Mandats"
575,"Jeter"
576,"Oui"
577,"Non"
578,"???"
579,"Mandant de grande compagnie"
580,"Confirmer"
581,"Annuler"
582,"Difficulté: "
583,"Attention"
584,"Vous recevrez moins de points d'expérience si votre niveau est éloigné de celui recommandé, ou si vous changez de classe durant la mission."
585,"Niveau recommandé +<value>"
586,"Impossible de commencer le mandat. Un ou plusieurs équipiers sont trop éloignés."
587,"Vous n'avez plus d'autorisations. Vous en recevrez une nouvelle dans <if:<value>h /none><value>m."
588,"Vous avez atteint le maximum de mandats pouvant être acceptés."
589,"Mandant"
590,"Mandats"
591,""
592,"Historique des mandats"
593,"Journal"
594,"Mercenariat"
595,"Récolte"
596,"Artisanat"
597,"Faction"
598,"Mandats"
599,"Autorisations"
600,"Niveau"
601,"/"
602,"Niveau recommandé: <value>"
603,"Temps imparti: <value> minutes"
604,"Il n'y a aucun mandat disponible."
605,"Il n'y a plus de mandats disponibles en ce moment."
606,"La différence entre votre niveau actuel et celui du mandat est trop grande. Vous subirez une pénalité de points d'expérience. Continuer?"
607,"Abandonner la mission en cours?\nSi vous abandonnez, vous échouerez la mission."
608,"Votre point de retour n'est pas: <value>.\nVous échouerez la mission si vous utilisez rapatriement.\nCommencer le mandat?"
609,"Lieu: <ref:PlaceName>"
610,"Carnet de récolte"
611,""
612,"Classe"
613,"Niveaux"
614,"Il n'y a aucun objet à afficher."
615,"<icon:13><icon:14> Changer de classe"
616,"★"
617,"???"
618,"Possédés"
619,"<value>/<value>/<value>"
620,"Récolte"
621,""
622,"Rien"
623," →"
624,"Inconnu"
625,"%"
626,"Hors de portée"
627,"Caché"
628,"Rare"
629,"Caché"
631,"Filtres du log"
632,"Il n'y a pas de sous-menu."
633,"Cible focalisée"
634,"Renvoyer"
635,"Emote"
636,"Marquer"
637,"Descendre"
638,"Stopper l'attaque"
639,"Renvoyer"
640,"Récupérer"
642,"Utiliser un objet-clef"
643,"Terminer"
644,"Renvoyer"
645,"Hurler"
646,"Compagnie libre"
647,"Crier"
648,"Alliance"
649,"<color?>Déjà effectué</color>"
650,"Mandant des templiers d'Ishgard"
652,"Murmurer"
653,"Dire"
654,"Équipe"
655,"LS <value>: <value>"
656,"Log <value>"
657,"Nommer le nouvel onglet."
658,"Supprimer l'onglet?"
659,"Changer le nom de l'onglet"
660,"Log"
661,""
662,"Général"
663,"Combat"
664,"Nom"
665,"Événement"
666,"Murmurer à <value>"
667,"<icon:13>"
668,"<icon:14>"
669,"<if:<switch: / / / >/none>"
670,"Carte"
671,""
672,"x:"
673,"y:"
674,"<value>\n<value>"
675,"> "
676,"--"
677,"<value> <if:<switch:<icon:76>/<icon:75>>/none>"
679,"<icon:11> Placer dans les raccourcis  <icon:9> Exécuter"
680,"Actions et traits"
681,""
682,"<if:<i><icon:63>Niveau <value></i>/Niveau <value>>"
683,"Actions"
684,"Jobs"
685,"Traits"
686,"Talents"
687,"Général"
688,"Talents"
689,"<2b?:0xff, 0x10, 0x2>\n<if:Nv <value>/none>"
690,"<ref:ActStr>\n<if:Nv <value> /none>PV: <value>"
691,"<ref:ActStr>\n<if:Nv <value> /none>PM: <value>"
692,"<ref:ActStr>\n<if:Nv <value> /none>PM: totalité"
693,"<ref:ActStr>\n<if:Nv <value> /none>PT: <value>"
694,"<ref:ActStr>\n<if:Nv <value> /none>PT: Totalité"
695,"<ref:ActStr>\n<if:Nv <value> /none>PR: <value>"
696,"<ref:ActStr>\n<if:Nv <value> /none>PS: <value>"
697,"<ref:ActStr>\n<if:Nv <value> /none>PM: <value> PT: <value>"
698,"<2b?:0xff, 0x12, 0x2>"
699,"Instantané"
700,"Plus: Ctrl+Alt"
701,"Lancement"
702,"Recharge"
703,"Recharge"
704,"Coût en PV"
705,"Coût en PM"
706,"Coût en PT"
707,"Coût en PS"
708,"Coût en PR"
709,"Portée "
710,"Rayon "
711,"Obtention"
712,"Affinité"
713,"<value>y"
714,"<value>s"
715,"<value> tours"
716,"Nv <value>"
717," (<value>)"
718,"<ref:ClassJobCategory>"
719,"Résisté"
720," exp"
721,"Inimitié"
722,"Flash"
723,"Manqué"
724,"PM"
725,"PT"
726,"Esquive"
727,"(Résistance <value>%)"
728,"(Blocage <value>%)"
729,"(Parade <value>%)"
730,"(+<value>%)"
731,"Invulnérable"
732,"Rang"
733,"Compagnie libre"
734,"Cité-État"
735,"♀"
736,"♂"
737,"<value><if:er/e> soleil de la <switch:>"
738,"Main directrice"
739,"Main non directrice"
740,"Tête"
741,"Torse"
742,"Mains"
743,"Ceinture"
744,"Jambes"
745,"Pieds"
746,"Oreilles"
747,"Cou"
748,"Poignets"
749,"Bague droite"
750,"Bague gauche"
751,"Cristal d'âme"
752,"Arme de jet"
753,"Maillot"
754,"Sous-vêtement"
755,"Score d'équipement"
756,"Tenue"
757,"Équiper"
758,"Attributs"
759,"Profil"
760,"Classes"
761,"Devises"
762,"<ref:Town>"
763,"<icon:11> Sous-menu"
764,"Liste des tenues"
765,"<if:<i><icon:63>Niveau <value></i>/Niveau <value>>"
766,"<icon:24> Défiler  <icon:12> Changer de zone  <icon:13>+<icon:24> Zoomer  <icon:14> Changer de carte"
767,"<icon:24> Défiler  <icon:12> Changer d'étage  <icon:13>+<icon:24> Zoomer  <icon:14> Changer de carte"
768,"<value> <value>"
769,"Aucune tenue n'est sélectionnée."
770,"Signes"
771,""
772,"Confier une partie au servant"
773,"Reprendre une partie au servant"
774,"Monter"
775,"Arsenal"
776,"Coffre"
777,"<2b?:0xff, 0x1a, 0x2>"
778,"Équipement du servant"
779,"Monter à deux"
780,"Emotes"
781,""
782,"<value>, <value>"
783,"Tenues correspondantes"
784,"Annuler l'invitation dans la linkshell"
785,"L'invitation de <value> dans la linkshell va être annulée. Confirmer?"
786,"Annuler l'invitation dans l'équipe"
787,"Annuler <if:l'invitation/les <value> invitations>? "
788,"<2b?:0xff, 0x30, 0x2>"
789,"<value> <if:<?0x33>/<?0x33>>"
790,"Titre"
791,"Grande compagnie"
792,"Compagnie libre"
793,"Race / Ethnie / Sexe"
794,"Cité-État"
795,"Naissance"
796,"Divinité"
797,"<switch:<ref:Race>/<ref:Race>> / <switch:<ref:Tribe>/<ref:Tribe>> / <switch:♂/♀>"
798,"<value>,<value>"
799,"<switch:>�<?0x14></color>⒉�#<color #FFFFFF><?0x14>⒊<?0x14></color>�#<color #FFEBEA><?0x14>⒈<?0x14></color>�#<color #FFEBEA><?0x14>⒉<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>"
800,"Disciples de la guerre"
801,"Disciples de la magie"
802,"Disciples de la main"
803,"Disciples de la terre"
804,"Job"
805,"Exp"
806,"Gladiateur"
807,"Pugiliste"
808,"Maraudeur"
809,"Maître d'hast"
810,"Archer"
811,"Élémentaliste"
812,"Occultiste"
813,"Menuisier"
814,"Forgeron"
815,"Armurier"
816,"Orfèvre"
817,"Tanneur"
818,"Couturier"
819,"Alchimiste"
820,"Cuisinier"
821,"Mineur"
822,"Botaniste"
823,"Pêcheur"
824,"/"
825,": "
826,"<ref:GrandCompany>"
827,"<2b?:0xda, 0xff, 0xf0>"
828,"Arcaniste"
829,"Surineur"
830,"Gils"
831,"Sceaux de compagnie"
832,"Autres"
833,"<value>/<value>"
834,"Marques de loup"
835,""
836,"Saisissez le nom de la tenue"
837,"Choisissez le numéro de la tenue"
838,"Insignes"
840,"Ne plus afficher les fenêtres d'aide"
841,"* Les images montrées peuvent être différentes du jeu."
842,"<icon:10> Fermer"
843,"<icon:6> Défiler  <icon:10> Fermer"
844,"<if: 9+/ <value>>"
845,"<icon:20> Sélectionner"
846,"<icon:9> Confirmer"
847,"Pour afficher de nouveau les fenêtres de tutoriel, rendez-vous dans la rubrique “Interface et fenêtres” du menu de configuration personnage."
850,"Réparation"
851,""
852,"Équipement"
853,"<2b?:0xff, 0x7, 0x2> (équipé)"
854,"Inventaire"
855,"Tout réparer"
856,"Objet"
857,"Coût"
858,"Matière sombre"
859,"Total: <value> gil<if:none/s>"
860,"Réparer <?0x33> pour <value> gil<if:none/s>?"
861,"Réparer les objets affichés pour <value> gil<if:none/s>?"
862,"Réparer <?0x33> avec <?0x33>?"
863,"Réparer tous les objets affichés pouvant l'être?\n\n\n<value> <if:\n<color #FF7B1A>Vous n'avez pas le catalyseur correspondant. Un catalyseur de plus haut niveau va être utilisé.</color>/none>"
864,"\n<value> <?0x33>"
865,"Vous n'avez aucun objet à réparer."
866,"Grade <switch:I/II/III/IV/V/VI>"
867,"Condition"
868,"<if:<i><icon:63>Niveau <value></i>/Niveau <value>>"
869,"Réparé par"
870,"Région"
871,"Zone"
872,"Fragments possédés"
873,"Grade <switch:I/II/III/IV/V/VI>: <value>"
875,"(Aucun emplacement n'a été défini pour ce lien de carte)"
876,"<value>"
880,"Points de caractéristique"
881,""
882,"Force"
883,"Vitalité"
884,"Dextérité"
885,"Intelligence"
886,"Esprit"
887,"Piété"
888,"Points restants "
889,""
890,"Recommencer"
891,"Accepter"
892,"Annuler"
893,"/"
894,": "
895,"+"
896,"Mirages ineffectifs en raison de conditions d'équipement."
897,"Mirages ineffectifs en raison de conditions d'équipement."
898,"Mirages ineffectifs en raison de conditions d'équipement."
900,"<if:<i><icon:63>Niveau <value></i>/Niveau <value>>"
901,"Sertissage"
902,"Réparation"
903,"Impossible d'obtenir \nles données."
904,"Ne fait partie d'aucune grande compagnie."
905,"Ne fait partie d'aucune compagnie libre."
906,"<2b?:0xda, 0xff, 0xf0>"
907,"<2b?:0xda, 0xff, 0xf0>"
908,"<ref:GrandCompany>"
909,"Nombre de membres: <value>"
910,"Servant"
911,""
912,"Gestion des gils"
913,""
914,"Choisissez le montant à retirer"
915,"Choisissez le montant à déposer"
916,"Choisissez un servant"
917,"Annuler"
918,"Contrôle à la manette impossible actuellement."
919,"Contrôle à la manette impossible actuellement."
920,"Dépôt de gils"
921,""
922,"Retirer"
923,"Déposer"
924,"Continuer"
925,"Annuler"
926,""
927,"<value>"
928,"Actuel"
929,"Nouveau"
930,"Ajuster le prix"
931,""
932,"Qté"
933,"Prix"
934,""
935,"Total"
936,"Taxe (<value>%)"
937,"Confirmer"
938,""
939,""
940,""
941,"Annuler"
942,"Contrôle à la manette impossible actuellement."
943,"Une taxe de <value>% (<value>) sera prélevée sur la vente de l'objet."
944,"Contrôle à la manette impossible actuellement."
945,"Mettre les objets de la liste en vente?"
946,"En vente"
947,"Pas en vente"
948,"Ce servant n'a pas été envoyé\nau marché."
949,"Arrêter la vente"
950,"Marchés"
951,""
952,""
953,"Objet"
954,"Qté"
955,"Prix"
956,"Mettre en vente"
957,"Placez ici un objet pour le mettre en vente."
958,"Redonner au servant"
959,"Changer le prix"
960,"Équipiers"
961,"Liste d'amis"
962,"Liste noire"
963,"Recherche"
964,"(Supprimé)"
965,"<icon:9><icon:11> Sous-menu  <icon:12> Ajouter"
966,"<icon:9><icon:11> Sous-menu  <icon:12> Ajouter"
967,"<value>   [<value> vente<if:none/s> en cours jusqu'au <value>.<value>.<value>]"
968,"<value>   [Aucun objet en vente]"
969,"Taxe réduite de <value>% jusqu'au <value>.<value>.<value> à <value>:<value>!"
970,"Tous"
971,"Équipe"
972,"Ennemis"
973,"Joueurs"
974,"La taxe est réduite en ce moment."
975,"Voir les prix du marché"
976,"Mettre dans l'inventaire"
977,"<icon:9><icon:11> Sous-menu"
978,"<icon:11> Sous-menu"
979,"<if:<color #F9E846><i><value> <if:pièce équipée/pièces équipées>: </i></color>/<value> <if:pièce équipée/pièces équipées>: >"
980,"Butin obtenu!"
981,"<ref:ClassJob>"
982,"!"
983,"(résistance totale)"
984,"Sans effet!"
985,"+ <value>"
986,"- <value>"
987,"Estropié!"
988,"Effet supplémentaire"
989,"Invulnérable!"
990,"Nv d'objet <value>"
991,"Effets"
992,"Sertissage"
993,"Nv de sertissage"
994,"Catalyseur"
995,"Réparation PNJ"
996,"\n\nMatériau d'artisanat"
997,"\n\nCatalyseur d'artisanat"
998,"Restaure <value>% des PV (maximum: <value>)."
999,"Restaure <value>% des PM (maximum: <value>)."
1000,"PV"
1001,"PM"
1002,"PT"
1003,"PR"
1004,"PS"
1006,""
1007,"Niveau"
1008,"Classe"
1009,"Job"
1010,"<value>/<value>"
1011,"×"
1012,""
1013,"s"
1014,"m"
1015,"h"
1016,"<if: +<value>% (max <value>)/ +<value>>"
1017,"Effets du repas (exp +3%)"
