Index,0 [0x0][0x0]
29,"Though purging the Lambs of Dalamud brought a hard-earned peace unto Amdapor Keep, some mysterious fiend has completed the cultists' rites and ushered shadows back into the ruins. Voidsent now revel anew within these walls, their wickedness warping the flora and transforming kindly woodland creatures to bloodthirsty beasts. For the sake of the Twelveswood and the elementals who keep watch over it, you must cleanse the evil from the keep, and sweep away all traces of the cultists."
30,"Bound no more by the rancor of their fallen king, the tonberries have regained their senses─with a little help from devoted friends. Yet all thoughts of peace have been put to the blade, as a band of Mamool Ja mercenaries known as the Silverscales have stormed the walls and seized the place for their own. Someone must stop the sellswords from turning the Wanderer's Palace into an unassailable fortress, and take a stand against tonberry slaughter and slavery!"
31,"Built by the learned men and women of Sharlayan, the Great Gubal Library is the grandest repository of knowledge in all of Eorzea. Lining its towering shelves are tomes beyond count, gathered from the farthest reaches of the realm. Like the city-state, however, the library was abandoned by its caretakers when they fled to their motherland in the face of Garlean invasion. And now, fifteen years since its doors were sealed, you will be the first soul to set foot within its halls. Your destination is the forbidden section deep within the library, where lies your objective: the fruits of Matoya's research on the aetheric converger."
32,"Fifteen years ago, in the skies above Silvertear Falls, the invading forces of the XIVth Legion were set upon by a host of dragons. Leading the charge was Midgardsormr, legendary king of kings, who engaged the Garlean flagship, the <i>Agrius</i>, in battle. In the end, both Midgardsormr and his foe fell to the earth, and their tangled remnants stand as a memorial to that day─a ruined airship, and the charred corpse of the wyrm lord who brought it low, forever devoid of life..."
33,"Sonu Vanu, chief of the Zundu, faces a tempestuous predicament. Already facing an upwind battle to shelter his people from the warlike Vundu, his mask─the traditional symbol of power in Vanu Vanu society─has grown old and worn. Should it crack, and his authority with it, the peaceful tribe would be powerless to stave off the coming storm. Venture into Neverreap─the sacred isle of the Vanu Vanu that has been overrun by the Vundu and the vicious beasts in their thrall─and emerge with the scale of a mighty waukkeon, that the sun might shine on the Zundu once more!"
34,"Ser Aymeric's attempt to bring the truth of the Dragonsong War to light has ended in failure. Imprisoned by the archbishop under suspicion of heresy, he now languishes in the gaol underneath the Vault. Yet all is not yet lost, for Lucia has hatched a bold plan to see justice done. While her party frees Ser Aymeric from captivity, you are to lead a party into the highest levels of the Vault and seize Thordan VII. Though the knights of the Heavens' Ward will attempt to bar your passage, you must press on, for the future of Ishgard hangs in the balance!"
35,"Wedge is a man with a dream─a dream that Gilly, the kindly guidance node who escorted you through the aetheric wastes of Azys Lla might be restored to life, to blip to him once more. To that end, he'll need you to fetch her a new nacelle from the Fractal Continuum, a museum of Allagan technological creations that will open its doors to welcome its first visitor in some five millennia..."
36,"In the days following the Calamity, western Coerthas was abandoned by the knights of Ishgard, save for the Dusk Vigil, whose defenders refused to withdraw. Since then, the fortress has only fallen further into disrepair, and her garrison has long since been presumed dead.\n\nUnlike most Ishgardians, who would sooner put the tragic episode behind them, Father Wealdtheow would have you enter the forsaken fortress and reclaim a priceless treasure: an ice rondel set in the helm of a sculpture within the Vigil's chapel. A simple request, perhaps, but if experience has taught you anything, such tasks are anything but..."
37,"Sohm Al. Casting its shadow over the Dravanian forelands, this towering peak is revered by the dragons as both holy ground and resting place. And now, in accordance with your pact, Vidofnir has thrown open to you the final ascent to the sacred mount's summit. But Nidhogg's minions will not lightly suffer this intrusion. Ere you gaze upon the fabled expanse of the Churning Mists, you must first carve a path through the mountain's denizens and overcome the consort of Nidhogg, herself─the she-dragon, Tioman."
38,"Your pursuit of the archbishop has brought you to the Aetherochemical Research Facility, at the heart of the floating isle of Azys Lla. However, he and his knights are not the only threat for which you must be prepared; shortly before your arrival, the VIth Imperial Legion entered the facility in search of the secret to mastering primals, and their presence will serve to complicate matters. With multiple factions and their ambitions set on a collision course, your mission promises to be fraught with danger and uncertainty both."
39,"Sensing the death of his consort, a wary Nidhogg has surrounded his lair with a wall of tempestuous winds. After calling upon the assistance of Cid and his ingenious engineers, however, you and Estinien are now ready to breach this howling barrier on the wings of their latest airship prototype─the manacutter. Join the Azure Dragoon on this, the greatest of wyrm hunts, and mount a direct assault upon the Aery. Only with the death of Nidhogg can you ensure the preservation of Ishgard...and bring an end to the Dragonsong War."
40,""
10000,""
10001,"This battle exercise will test your ability to manage multiple parties of enemies.\n\nLearn to draw single targets from groups using ranged attacks and engage them in locations far out of the lines of sight of other creatures."
10002,"Bockman, a wandering revenant trapped in the corporeal realm, has reclaimed his legendary suit of armor and now waits silently near the TamTara Deepcroft for any who would challenge him. Not only does the undead knight brandish a massive blade capable of incapacitating multiple victims in one fell stroke, but when threatened, Bockman will summon his decaying minions from the pits of the seventh hell.\n\nDefeat the restless soul, and send him back to the Lifestream where he may, at long last, find peace."
10003,"This battle exercise will test your ability to breach enemy stronghold defenses.\n\nEliminate targets in each of the three antechambers before infiltrating the final chamber and engaging the cyclopean toad who makes the cave its den. Making quick work of the creature is key, for the yarzons who lurk behind the chamber's boulders will emerge once they smell blood."
10004,"Wealthy noble Teledji Adeledji has had his prized pet, a rare gil turtle, kidnapped by ruthless bandits who seek a sizable ransom for the gentle wavekin's return. Always a man of principle, Teledji Adeledji has decided that instead of caving to the bandit's demands, he will offer the ransom to anyone who can safely retrieve his pet from the clutches of evil.\n\nAfter weakening the gil turtle, slay fire sprites and use their cores to light a special herb on fire. The smoke released should be powerful enough to put the creature to sleep, but only if the turtle is close enough to the flames."
10005,"The forest's landtraps have reached maturity and begun releasing noisome pollen clusters in their efforts to reproduce. When taken into the lungs, the pollen can cause severe irritation, nausea, and in the case of extended exposure, even death. These vile seedkin must be dealt with before the entire Twelveswood is engulfed in a cloud of despair!"
10006,"A notorious band of outlaws known as the Redbelly Wasps is seeking to establish a new hideout near the Thousand Maws of TotoRak.\n\nOnce the leader is attacked, he will summon nearby allies to his aid, including powerful conjurers skilled in the arts of healing. Defeating these allies before engaging their leader will greatly increase your chance of success."
10007,"Hostile sylphs who would rather see the Twelveswood burn before making peace with the people of Gridania have begun using their forbidden magicks to charm the forest's creatures into doing their bidding. Temporarily enhanced by the spells, these turned creatures now possess the ability to enfeeble their victims with terrible poisons and wide-reaching attacks.\n\nOnly by slaying the renegade sylph leader Briaxio of the Well will the creatures' minds be freed."
10008,"A lawless cadre of goblins has seized the Matron's Lethe, preventing passage to and from the upper reaches of the Twelveswood. Now, all those who approach are greeted with a shower of time-activated bombs tossed from behind makeshift barricades.\n\nSlay the goblins, defeat their leader, and reclaim the area, so that travel through the forest will be safe once again."
10009,"A massive tangle of vivified briar and vines known by the locals as Toxic Tamlyn has taken root in Fool Falls and is poisoning the water which flows into the Nym River, and eventually down to the Rhotano Sea and Limsa Lominsa. The morbol must be slain before the city-state's entire freshwater supply is contaminated, but to do so will require entering an area churning with deadly bubbles that release noisome fumes and bloodthirsty denizens of the deep."
10010,"A terrible creature calling itself Buso has made a nearby mineshaft his new home away from the void. Slay the fiend before he can do whatever it is he came from the dark reaches of the outerworld to do.\n\nBuso draws his power from eerie blue flames which erupt from the carcasses of minions summoned from the void and then sacrificed here in this realm. While these flames burn, Buso will be nigh indestructible. Extinguish the fires before attempting to engage him."
10011,"To the east of Dragonhead, near the southern cliffs of the Sea of Clouds, a significant rift in the aether has been detected. Through this rift, a massive horned demon and a small army of its invincible minions have appeared, posing a threat to the Ishgardian knights stationed at the outposts nearby. For the time being, the creatures appear content with remaining on their rocky outcropping, but for how long they will remain is uncertain. Engage the voidsent, ignoring the incessant hounding of the minions, and focusing your efforts on their leader."
10012,"At first, the now-frequent deadly avalanches in the Coerthas highlands were written off as displays of Oschon's might. That is, until local mountaineers spotted a giant bomb sending smaller explosives up onto the Nail to self-destruct, triggering massive cataracts of snow and rock. Knowing now the true cause of the matter, the Holy See has put a bounty on the floating head of this “bomb queen.” The task of regicide, however, will not be an easy one, for she is attended to by a retinue of royal subjects who are ready to serve her in any way necessary─including self-destruction."
10013,"Five voidsent demons have descended into the Singing Shards, devouring the souls of any and all who cross their path. Early attempts at slaying the creatures have all ended in failure, for as long as one survives, it will continuously summon the fallen back to its side.\n\nIf a party were able to somehow time the killing blows necessary to fell all five of the creatures at once, victory may be possible. However, the demons will try and stop this by employing a combination of complex battle formations to thwart their pursuers' plans."
10014,"The gigants are made up of three distinctive classes: the ruling class of gigas, the slave class of giants, and the hecatoncheires─a second class of slaves who have spent the past several centuries trapped in a sealed mine. The enmity between the classes runs deep, and when any two converge, sparks will fly. But, when all three converge...the results can be devastating.\n\nParties from all three of the gigant classes have stumbled onto a dig site of the Sons of Saint Coinach. The researchers have all fled to safety, but the artifacts they discovered remain on the field. Slay the intruders while protecting the relics from needless destruction."
10015,""
20000,""
20001,"Owing to a betrayal, you have been captured by the Amalj'aa and taken to their stronghold of Zanr'ak, there to be given as an offering to the primal Ifrit. If you are to survive this fiery encounter with the Lord of the Inferno, you and your comrades must fight with no less than every onze of your strength. Should you fall, your souls shall burn for eternity..."
20002,"Having passed the seemingly endless trials imposed upon you by the Company of Heroes, you have been entrusted with the knowledge of a secret way into the Navel, the domain of the primal Titan. Courtesy of Y'shtola's magicks, the beastman aetheryte is now primed to send you to a confrontation with the Lord of Crags. Gird your loins for a struggle of titanic proportions."
20003,"With the aid of the <i>Enterprise</i> and its legendary captain, Cid Garlond, you have broken through the swirling winds that shield the Howling Eye. Yet the challenges you have surmounted pale in comparison to the one that awaits you beyond the gates. At long last, the end is nigh─be it Garuda's or your own. "
20004,"While your victory over the Ultima Weapon has set off waves of celebration across the land, the jubilation is short-lived, for the beast tribes are seeking to summon their gods once more. Confirmation has arrived that the Amalj'aa have already succeeded in calling forth Ifrit, who is returned far mightier than his last incarnation owing to the vast amounts of crystals he has gorged upon. Prepare yourself for a scorching encounter."
20005,"From deep within their mines, the kobolds have watched and waited for another opportunity to summon their Great Father and wreak havoc on Limsa Lominsa. With the destruction of the Ultima Weapon, the final obstacle to their plans was removed, allowing the beastmen to summon their god without fear of imperial reprisal. Once more, it falls to you to ensure that the Lord of Crags never sees the light of day."
20006,"Not to be outdone by the Amalj'aa, the Ixal have also taken advantage of the Ultima Weapon's destruction and again summoned their patron deity. What is worse, this most recent incarnation of Garuda is said to possess a nigh insatiable appetite for destruction. If Coerthas and the Twelveswood are to be spared further destruction, you must return to the Howling Eye and seek an audience with the Lady of the Vortex."
20007,"It has come to light that Rhitahtyn sas Arvina, praefectus castrorum of the XIVth Legion, is scheduled to inspect the imperial outpost at Cape Westwind. Although native to a territory subjugated by the Empire, Rhitahtyn's prowess as a field tactician has won him a station of great authority within the Garlean military. Such a formidable enemy general will surely prove an obstacle to the Alliance's efforts to purge the realm of the imperial menace. For the first phase of Operation Archon, you have been entrusted the mission of infiltrating the imperial outpost and striking him down."
20008,"Having partaken further of Ascian wisdom, the Amalj'aa have succeeded in summoning the mightiest incarnation of their god to date. Ifrit has returned amidst hellfire and brimstone, and the lizardmen bask in the heat of destruction as warriors of the Immortal Flames fall to the primal like slugs shriveling beneath the desert sun. Can a Warrior of Light prevail against such an irrepressible force?"
20009,"When northern Vylbrand is racked by an earthquake, Urianger Augurelt suspects the kobolds of summoning the primal Titan. The Scion of the Seventh Dawn is proven irritatingly correct in short order when the Lord of Crags appears in the mountains of O'Ghomoro to flaunt powers even greater than were supposed. It does not take an augur to see that a battle to the death must soon follow."
20010,"An attack by the primal Garuda has annihilated an entire Twin Adder brigade, with the sole survivor left to tell a tale writ in terror and misery. Garuda's powers are far greater than they should be; left with few options and all but one of them almost certain failures, the Order of the Twin Adder turns to the Scions of the Seventh Dawn, so that they may summon a Warrior of Light."
20011,"Good King Moggle Mog, the Twelfth of His Name, has once more been called forth by the Mogglesguard. Though the king is not considered a primal in the strictest sense, he poses a threat not unlike that of the beastman gods, in that his influence could corrupt his people's peaceful nature. And so, like those other aether-starved beings, he too must be felled for the sake of the realm."
20012,"Kuplo Kopp's attempt to chastise the Mogglesguard for their dangerous and foolhardy actions has not had the intended effect. Reminded of how deadly the Twelveswood has become, the royal guards have instead channeled their fear and desperation into calling forth an even more potent potentate. The Good King Moggle Mog XII now styles himself the Great King Moggle Mog XII, and all the evildoers in the forest shall tremble before his majestic wrath!"
20013,"Inspired by tales of your victory over the Ultima Weapon, the wandering minstrel come to Revenant's Toll has composed an epic ballad in your honor. However, as minstrels are wont to do, he has embellished certain details for dramatic effect. Although it can hardly be considered an accurate retelling, you cannot deny his skill with words, for as you listen to his melodious voice, you find yourself reliving the events of that fateful day in the Praetorium... "
20014,"イベント用コンテンツ：3"
20015," "
20016," "
20017,"The Sahagin, reviled beast tribe native to the Indigo Deep, have succeeded in summoning forth their voracious god, the primal Leviathan. Should the mighty serpent be allowed to unleash a tidal wave, the entire city of Limsa Lominsa will be swept into the sea. Faced with watery oblivion, the leaders of the Maelstrom have conceived a desperate plan: by lashing together two warships and filling their holds with corrupted crystals, they hope to pierce the Lord of the Whorl's defenses and give a chosen few the chance to dispatch the primal with courage and steel. The <i>Whorleater</i> sits in the bay with her towing vessel, the <i>Triumph</i>, awaiting but the command to cast off. "
20018,"Though their beloved god was slain at the hands of the Warrior of Light, the Sahagin have wasted little time in mourning his passing. Drawing on the occult knowledge of the Ascians, the scaly beastmen have performed a foul ritual fueled by blood and sacrifice to bring forth the mightiest incarnation of Leviathan the realm has yet seen. Before the ocean deity can summon a tidal wave of catastrophic proportions, the <i>Whorleater</i> must once again set sail for open waters─and for victory."
20019,"There are as many theories as the dhorme chimera has heads about why the creature consumes alumina. Some say the uniquely fine alumina salts to be found in its capacious stomach are an accident of friction and heat, while others claim intent. Those such as Gerolt, who forge anew the arms of eld, have a simpler question: will you slay the fire-breathing enigma?"
20020,"Left to starve in their abandoned training grounds, the fighting beasts of Halatali have survived on the flesh of the unprepared these past five years. Some have prospered more than others in the abattoir gloom; the hydra reposes fat and malignant, an apt pupil for your yet unfinished relic. Seek out this foul orphan of the Calamity, and let the bards sing of it.\n\n※You cannot change weapons once bound by duty. Please ensure that you have equipped your unfinished relic weapon if you are undertaking this trial in order to complete the quest “A Relic Reborn.”"
20021,"In his quest to acquire the strongest of weapons, the notorious duelist Gilgamesh has long eluded authorities─until now. Forced to take a stand at the impassable Griffin Crossing, he has challenged you to a “duel.” Triumph, and he shall yield his latest prize. But should you fail, your weapons will be forfeit."
20022,"After forging deep into the Sylphlands, you meet with the intimidating guardian deity of the sylphs─the primal Ramuh. But before he will consider your proposal of peace, the Lord of Levin first demands proof that you possess the strength required to repel the Empire from the Twelveswood. The thunderous entity then vanishes in a blinding flash, leaving the words of his challenge yet echoing in your ears. Enter the primal's domain, and prepare to be measured on the scales of battle!"
20023,"Satisfied that the Warrior of Light has passed his trial, the primal Ramuh departs Eorzea for the aetherial sea. His sylvan thralls, however, unconvinced that their territory is truly safe, have focused their deep-rooted fear and spite into summoning their god anew. Can you rise to the challenge and prove your might once again? Crackling with the vengeful energies of his children's prayers, the Lord of Levin's judgment promises to be harsh indeed..."
20024,"For as long as their nation has warred with Dravania, there have been Ishgardians who instead chose to ally themselves with the dragons. Shiva is said to have been among the first, hence why the heretics revere her as a saint. That Iceheart and her followers intend to summon Shiva with the crystals they have stolen is plain. But is this unprecedented act even possible? If so, then Ishgard─if not the entire realm─is in grave danger."
20025,"House Durendaire's efforts to establish an outpost in Snowcloak have met with disaster, owing to a surprise attack by Iceheart's followers. Now in possession of their former fortress, as well as a vast supply of crystals, the heretics are certain to summon Saint Shiva once more. If past experience is any indication, this new incarnation will be stronger than the last. Regardless, it changes nothing─ Iceheart's crusade cannot continue, and only you have the power to stop her."
20026,"It's a frenetic free-for-all as the Mythril Cup moves to Halatali for the climactic confrontation! Rain will lash and winds will bluster in this perfect storm of a battle. When the tempest subsides, who will rise above the chaos to lay claim to the victor's spoils? Will it be the Warrior of Light, savior of Eorzea and champion of her people, or the dastardly duo of Ultros and Typhon!? All will be answered in Halatali, atop the Dragon's Neck!"
20027,"In the moons following the Calamity, myriad rumors of ghastly creatures stalking the Twelveswood began spreading across the realm like wildfire. While most of the rumors have since been deemed unfounded, there is one series of events that has remained difficult to cast off as merely the ravings of broken-minded smallfolk: that concerning the supposed Dark Rider of the Shroud. After several deaths attributed to this mysterious figure, Seedseer O-App-Pesi sought communion with the spirits of the Twelveswood, only to learn that the rider was none other than the elder primal Odin. Slain in the Third Astral Era by an Allagan hero, why and how the primal has returned to Eorzea remains a mystery─one now in the capable hands of Eorzea's adventurers."
20028,"The Steps of Faith─the sole means of approaching the city of Ishgard. As well as providing passage across the Sea of Clouds, this great stone bridge also serves to anchor the series of arcane wards known as Daniffen's Collar.\n\nLong has the Holy See relied upon these barriers to shield the city from Dravanian assault, but it did not reckon upon the brazen actions of Lady Iceheart. The outermost layer of protection has been dispelled, allowing the mighty dragon Vishap to land upon the far end of the Steps of Faith. Leading an army of lesser kin, the massive creature is intent on destroying the exposed foundations of the remaining wards. Take up position alongside the Temple Knights, and defend the structure from the ravaging forces of the Horde!"
20029,"A ruthless Ascian known as Nabriales has intruded upon the sanctum of the Scions of the Seventh Dawn, spiriting away both the Antecedent and the powerful relic she refused to yield. Pursue the Paragon through the dimensional rift and prise Minfilia─and Tupsimati─from his tenebrous grasp."
