Index,0 [0x0][0x0]
13,"Es ist noch nicht mal eine Woche her, dass wir in unser Dorf zurückgekehrt sind, und ich frage mich bereits, ob das nicht ein Fehler war. Es gab mal eine Zeit, da kam uns dieser Ort groß vor. Aber nachdem wir die Welt gesehen haben, erscheint er einem erdrückend klein, und ich muss oftmals nach Luft ringen, um nicht daran zu ersticken. Ich weiß, dass es dir genauso geht, mein Liebster.\n\n\nWir sind wie Gefangene in diesem rückständigen Dorf. Solange wir hier verbleiben, werden wir niemals unsere Flügel ausbreiten können. Nur wenn ich mit dir Abenteuer bestreite, fühle ich mich wirklich frei. Also lass uns erneut aufbrechen und noch mehr wundervolle Erinnerungen zusammen schaffen."
14,"Ich hätte mir kaum einen romantischeren Besuch in Mor Dhona vorstellen können. Die Kristalle, die die Landschaft durchsetzen, strahlen in einer Herrlichkeit, als würden sie unsere gemeinsame Zukunft zelebrieren. Und als wir am Silbertränensee entlang bummelten und den Wellen zusahen, zog\nsich die Sonne hinter den Horizont zurück, damit wir einen Moment der Zweisamkeit genießen konnten.\n\n\n„Ich möchte, dass wir für immer zusammenbleiben.“ Das hast du bereits vor Jahren zu mir gesagt und heute Nacht hast du es wiederholt. Ich bin überglücklich, mit dir zusammen zu sein."
15,"Du siehst verdammt blass aus in letzter Zeit. Die brütende Hitze von Thanalan bekommt dir nicht. Du mochtest das heiße Klima noch nie sehr gerne, und es war ein Fehler, hierher zu kommen. Lass uns nach Coerthas aufbrechen, wo die frische Luft eine gesunde Farbe auf deine Wangen zaubern wird."
16,"Ich weiß, ich weiß ... Es ist nicht so einfach ohne einen Körper. Ich verspreche dir, dass ich einen finden werde, aber du musst Geduld haben. Du bist mein zukünftiger Ehemann und ich werde immer für dich da sein, also bitte glaube an mich. Gib mir nur etwas Zeit, Liebster, und ich werde dich schon bald wieder vervollständigen, so wie du mich vervollständigst."
17,"Es tut mir leid, dich noch weiter warten lassen zu müssen, mein Liebster, aber wir können für deinen Körper keine Kompromisse eingehen. Gewöhnliche Abenteurer sterben hier ständig und hinterlassen ihre gewöhnlichen Körper, aber wenn du wie <forename> sein möchtest, brauchen wir etwas Außergewöhnliches. Außerdem gehört zu einem starken Körper auch ein starker Geist, wie ich vor kurzem lernen musste. Nun sorgst du dich sicher, dass starke Seelen rar sind, und dem ist tatsächlich so. Aber hab keine Angst, wir können selber eine erschaffen, indem wir viele schwache verwenden. Gedulde dich noch ein wenig länger, mein Liebster, und alles wird zu deiner Zufriedenheit ausfallen."
18,"Mit dem nahezu endlosen Nachschub an Körpern hier werde ich dich wieder zusammenflicken, mein Liebster. Dann werden wir endlich als Mann und Frau verheiratet werden, wie die Zwölf es für uns vorgesehen haben. Natürlich ist dafür eine ordentliche Zeremonie angemessen und wir sollten Gäste daran teilhaben lassen. Ich werde Einladungen an all unsere Freunde herausschicken. Sie werden sich so für uns freuen, dass sie sich sicherlich gerne für uns von ihrer Seele trennen."
19,"Als Feuer vom Himmel fiel und die Welt schwarz färbte ...\nMit diesen Aufzeichnungen möchte ich der Nachwelt von den Schrecken berichten, die uns widerfahren sind.\n- Pascaleret, Ritter von Ishgard\nDas Ende der Welt ist angebrochen. Meine Kameraden wälzen sich in schlechten Träumen, während das blutige Licht Dalamuds über ihre verzerrten Antlitze leckt."
20,"Auf Geheiß unseres Kommandanten Yuhelmeric habe ich die Schäden an der Festung in Augenschein genommen. Mir bot sich ein Bild des Schreckens. Die Mauern, die einst den stärksten Drachen trotzten, sind zerbrochen. Jetzt sind wir dem Feind hilflos ausgeliefert. Viele meiner Kameraden wünschen, nach Ishgard zurückzukehren, doch Yuhelmeric hat angeordnet, die Festung zu halten. Und das ist nur allzu verständlich. Sie ist ein wichtiger Pfeiler in Ishgards Verteidigung."
21,"Ich habe unter den Trümmern nach Überlebenden gesucht, doch nur eine Handvoll konnte ich retten. Der Hunger und die Kälte haben sie ausgemergelt. Der Feind wird sie spielend zerquetschen. Die Kälte ist nicht normal für diese Jahreszeit. Sie raubt uns die letzten Kräfte. Und noch immer ist keine Verstärkung aus Ishgard in Sicht."
22,"Das Eis hat uns völlig eingeschlossen. Unter meinen Kameraden ist Unruhe ausgebrochen, einige haben einen Aufstand gewagt. Die Vorräte werden immer knapper, trotzdem ist Yuhelmeric nicht bereit, die Abendrot-Wacht aufzugeben. Die Kämpfe haben viele Tote gefordert. Wenigstens haben wir nun wieder genug Fleisch ..."
23,"O Halone, vergib mir, denn ich habe gesündigt. Ich habe Schreckliches getan! So schrecklich, dass ich nicht davon sprechen kann. Doch ich musste es tun. Um zu überleben. Damit ich zu meiner Familie zurückkehren kann. Doch was ist Leben, und was ist Tod? Denn die Toten wandeln durch die Gänge ... und ihr Hunger ist unersättlich!"
24,"In dieser Sektion werden technologische Errungenschaften vorgestellt, die aus dem Leben eines jeden Allagers nicht mehr wegzudenken sind."
25,"In dieser Sektion werden ätherochemische Waffensysteme vorgestellt. Von den neuesten Kampfchimären für die Armee bis hin zu Wachmodulen zum Schutz des Kaisers wird die ganze Bandbreite allagischen Kriegsgeräts abgedeckt."
26,"Phantomschimmer\nEin mehrarmiges Waffensystem, das entwickelt wurde, um die aggressiven und unberechenbaren Chimären zu beaufsichtigen und zu kommandieren."
27,"Speglidae\nEine Lebensform, die den kräftigen Körper eines Bären mit dem ausgezeichneten Sehvermögen von Vögeln verbindet. Wie bei vielen Mischwesen ist die gering ausgebildete Intelligenz ein Problem. "
28,"Shabti\nEin Klonwesen der vierten Generation. Es zeichnet sich durch eine vortreffliche Regenerationsfähigkeit und hohe Intelligenz aus."
29,"Naga\nEin im Labor gezüchteter Nichtsgesandter. Die künstliche Synthese von Nichtsgesandten ist einer der vielversprechendsten Wissenschaftszweige unserer Zeit.  "
30,"Iksalion\nDieses Mischwesen wurde für die allagischen Luftstreitkräfte gezüchtet. Es ist extrem intelligent, reagiert aber empfindlich auf Umwelteinflüsse. Genetische Defekte treten ebenfalls häufig auf. "
31,"Die Gründung des Garleischen Kaiserreichs im Jahr 1522 der Sechsten Ära des Lichts sorgte für einen großen Umbruch in der garleischen Gesellschaft. Dies verdeutlicht sich insbesondere in der Einführung zahlreicher Titel. Die folgenden Informationen wurden mithilfe von Informanten aus dem Kaiserreich zusammengetragen und müssen noch verifiziert werden.\nKaiserhaus\nZos: Kaiser, Yae: Mitglieder der kaiserlichen Familie mit Anspruch auf den Thron, Wir: Mitglieder der kaiserlichen Familie ohne Anspruch auf den Thron\nMilitär\nVan: Legatus, Tol: Tribunus laticlavius oder Tribunus militum, Sas: Tribunus angusticlavus oder Praefectus castrorum, Rem: Primus pilus oder Pilus prior, Quo: Primi ordines oder Centurio, Pyr: Optio, Tesserarius oder Decurio, Oen: Duplicarius oder Legionarius\nSpezialisten\nNan: Chefingenieur, Lux: Chef-Medicus oder Magitek-Techniker, Kir: Leitender Medicus oder Techniker, Jen: Medicus oder Techniker"
32,"Öffentliche Ämter\nIyl: Dictator oder Princeps senatus, Het: Konsul, Prätor, Tribunus plebis, Aedilis oder Quaestor, Goe: Censor, Fae: Unbekannt, Eir: Unbekannt, Dus: Lictor\n\nDie hierarchische soziale Ordnung setzt sich fort bis zur einfachen Bevölkerung, wo sie jedoch weniger komplex ist. Die meisten Garlear tragen den Titel Ban, wobei es allerdings eine kleinere Gruppe herausragender Handwerker zu geben scheint, die sich mit dem Titel Cen schmückt. Bewohner besetzter Gebiete erhalten den Titel Aan, der verdeutlicht, dass sie nicht einmal die geringsten Bürgerrechte besitzen. Allerdings ist es möglich, sich die garleische Staatsbürgerschaft durch herausragende Leistungen oder zwanzig Jahre Militärdienst zu verdienen."
33,"Kapitel I: Die sechs Geburten & Wunder der Schöpfung\n\nDer Funke eines Blitzes entfachte das erste Feuer. Das Feuer zerfraß zu Asche, was ihm in den Weg kam, und schuf die Erde. Die dichte Erde hielt die Sonne ab und barg die Kälte. So ward das Eis geboren. Der Panzer aus Eis schmolz und ergoss sich zu Wasser. Das Wasser verdampfte, stieg auf und erzeugte den Wind. Der Wind trieb die Wolken zusammen, aus denen Blitze zur Erde zuckten.\n\nKapitel II: Die drei Eroberungen, grenzenlos und niemals schwankend\nErde erdet Blitze, Wasser schwemmt die Erde fort, und Blitze bringen das Wasser zum Kochen.\n\nKapitel III: Die drei Unterwerfungen, zeitlos und niemals endend\nDer Wind bläst das Feuer aus, Feuer schmilzt das Eis, und Eis stellt sich dem Wind in den Weg."
34,"Bis heute ist umstritten, ob es wirklich Merlwyb Bloefhiswyn und ihr Bund der Verlorenen Bastarde waren, die als erste Eorzäer den westlichen Kontinent entdeckten. Zweifellos fest steht jedoch, dass ihre Seekarten maßgeblich zur Entstehung der heutigen Handelsrouten beitrugen. Zudem werden die Berichte ihrer Expedition gemeinhin als äußerst informativ und unterhaltsam betrachtet. Das gilt insbesondere für die erste Begegnung mit den Mamool Ja sowie anderen Ureinwohnern und Spezies, die sehr daran interessiert schienen, die Neuankömmlinge schnellstmöglich wieder loszuwerden. Die Reiseberichte der Bastarde haben seit ihrer Veröffentlichung ganze Scharen von Entdeckern und Schatzjägern dazu inspiriert, den Spuren der Entdecker zu folgen. Bis heute ist es jedoch niemandem gelungen, die legendäre „goldene Stadt“ zu finden, von der in ihnen die Rede ist."
35,"Schönheit ist vergänglich, heißt es, doch das muss nicht so sein. Die bezaubernde Lady Amandine ist ein Zeugnis dafür. Ich wünschte, ich hielte das Original in meinen Händen, doch so werde ich mich mit einer faden Kopie begnügen müssen. Der Wirtskörper entspricht nicht ganz meinen gängigen Standards, doch einem geschenkten Gaul ... Ich habe ihn wie vorgeschrieben gewaschen und einbalsamiert und dann mit Ketten ans Bett gefesselt. Sie soll schließlich nicht auf dumme Gedanken kommen. Oh Götter, allein der Gedanke daran bringt mein Blut in Wallungen. Ich kann es kaum erwarten, meinen geliebten Sukkubus in dieser Welt zu begrüßen."
36,"Diese Tentakel ... So viele Tentakel! Und die Geräusche, die es macht, wenn es sich im Bett windet! Etwas Schrecklicheres habe ich in meinem ganzen Leben nicht vernommen ... Ich habe einen furchtbaren Fehler begangen ..."
