Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd],8 [0x3][0x16],9 [0x7][0x10],10 [0x3][0x17],11 [0x5][0x14],12 [0x19][0x19],13 [0x1a][0x19],14 [0x1b][0x19],15 [0x3][0x18]
2000024,"森の地野菜",0,"",0,0,1,0,0,3,65578,7,1856,true,false,true,0
2000025,"森の地野菜",0,"",0,0,1,0,0,3,65578,7,1858,true,false,true,0
2000026,"アーゼマローズの実",0,"",0,0,1,0,0,3,65577,7,1844,true,false,true,0
2000027,"アーゼマローズの実",0,"",0,0,1,0,0,3,65577,7,1844,true,false,true,0
2000028,"アーゼマローズの実",0,"",0,0,1,0,0,3,65577,7,1844,true,false,true,0
2000029,"アーゼマローズの実",0,"",0,0,1,0,0,3,65577,7,1844,true,false,true,0
2000030,"アーゼマローズの実",0,"",0,0,1,0,0,3,65577,7,1844,true,false,true,0
2000031,"アーゼマローズの実",0,"",0,0,1,0,0,3,65577,7,1844,true,false,true,0
2000032,"",0,"",0,0,1,0,0,3,720898,0,1624,true,false,true,0
2000033,"埋門",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000034,"巨大ウィスプの出現を待つ※α未使用",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000035,"凶悪な魔物に挑む※α未使用",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000036,"槍術士Aを追う※α未使用",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000037,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2000038,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0
2000039,"魔導フォトセル",0,"",0,0,1,0,0,1,983198,0,3203,true,false,true,0
2000040,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2000041,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000042,"指定地点",0,"",0,0,1,0,0,3,65695,7,3308,true,false,true,0
2000043,"湿った窪み",0,"",0,0,1,0,0,3,65696,7,1625,true,false,true,0
2000044,"湿った窪み",0,"",0,0,1,0,0,3,65696,7,1625,true,false,true,0
2000045,"湿った窪み",0,"",0,0,1,0,0,3,65696,7,1625,true,false,true,0
2000046,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000047,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000048,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000049,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000050,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000051,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000052,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000053,"レイアの卵",0,"",0,0,1,0,0,3,65697,7,1842,true,false,true,0
2000054,"",0,"",0,0,1,0,0,3,0,7,0,true,false,true,0
2000055,"邪教の念珠",0,"",0,0,1,0,0,1,983042,0,1109,true,false,true,0
2000056,"邪教の念珠",0,"",0,0,1,0,0,1,983043,0,1109,true,false,true,0
2000057,"邪教の念珠",0,"",0,0,1,0,0,1,983044,0,1109,true,false,true,0
2000058,"封印結界",0,"",0,0,1,0,0,1,983186,0,0,true,false,true,0
2000059,"封印結界",0,"",0,0,1,0,0,1,983187,0,0,true,false,true,0
2000060,"封印結界",0,"",0,0,1,0,0,1,983188,0,0,true,false,true,0
2000061,"邪教の宝珠",0,"",0,0,1,0,0,1,983178,0,0,true,true,true,0
2000062,"邪教の宝珠",0,"",0,0,1,0,0,1,983179,0,0,true,true,true,0
2000063,"邪教の宝珠",0,"",0,0,1,0,0,1,983180,0,0,true,true,true,0
2000064,"",0,"",0,0,1,0,0,1,0,0,1366,false,false,true,0
2000065,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000066,"大手門",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000067,"邪教の宝珠",0,"",0,0,1,0,0,1,983181,0,0,true,true,true,0
2000068,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2000069,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2000070,"香台",0,"",0,0,1,0,0,3,65556,7,2076,true,false,true,0
2000071,"香台",0,"",0,0,1,0,0,3,65556,7,2076,true,false,true,0
2000072,"リテイナー呼び鈴※α未使用",0,"",0,0,1,0,0,3,720906,0,1624,true,false,true,0
2000073,"マーケットボード※α未使用",0,"",0,0,1,0,0,3,720935,0,1624,true,false,true,0
2000074,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000075,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000076,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000077,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000078,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000079,"×※α未使用",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000080,"勇気の丸石",0,"",0,0,1,0,0,3,0,7,1853,true,false,true,0
2000081,"守灯籠",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000082,"守灯籠",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000083,"守灯籠",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000084,"風哭きの道",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000085,"濁りなき清水",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000086,"傷ついた古木",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000087,"客室の扉",0,"",0,0,1,0,0,3,131083,0,0,true,false,true,0
2000088,"整えられた寝台",0,"",0,0,1,0,0,3,720916,0,0,true,false,true,0
2000089,"踏み荒らされた露地",0,"",0,0,1,0,0,3,65592,7,2075,true,false,true,0
2000090,"風哭きの道",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000091,"風哭きの道",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000092,"勇気の丸石",0,"",0,0,1,0,0,3,0,7,1853,true,false,true,0
2000093,"湿気を帯びた貼紙",0,"",0,0,1,0,0,1,1048578,0,3237,true,false,true,0
2000094,"湿気を帯びた貼紙",0,"",0,0,1,0,0,1,1048579,0,3237,true,false,true,0
2000095,"湿気を帯びた貼紙",0,"",0,0,1,0,0,1,1048580,0,3237,true,false,true,0
2000096,"湿気を帯びた貼紙",0,"",0,0,1,0,0,1,1048581,0,3237,true,false,true,0
2000097,"湿気を帯びた貼紙",0,"",0,0,1,0,0,3,1048582,0,0,true,false,true,0
2000098,"湿気を帯びた貼紙",0,"",0,0,1,0,0,1,1048583,0,3237,true,false,true,0
2000099,"湿気を帯びた貼紙",0,"",0,0,1,0,0,1,1048584,0,3237,true,false,true,0
2000100,"魔導フォトセル",0,"",0,0,1,0,0,1,983152,0,3203,true,false,true,0
2000101,"魔導フォトセル",0,"",0,0,1,0,0,1,983153,0,3203,true,false,true,0
2000102,"魔導フォトセル",0,"",0,0,1,0,0,1,983154,0,3203,true,false,true,0
2000103,"魔導フォトセル",0,"",0,0,1,0,0,1,983155,0,3203,true,false,true,0
2000104,"魔導フォトセル",0,"",0,0,1,0,0,2,983182,0,3203,true,false,true,0
2000105,"魔導フォトセル",0,"",0,0,1,0,0,2,983183,0,3203,true,false,true,0
2000106,"魔導フォトセル",0,"",0,0,1,0,0,2,983184,0,3203,true,false,true,0
2000107,"魔導フォトセル",0,"",0,0,1,0,0,2,983185,0,3203,true,false,true,0
2000108,"魔導フォトセル",0,"",0,0,1,0,0,1,983199,0,3203,true,false,true,0
2000109,"魔導フォトセル",0,"",0,0,1,0,0,1,983200,0,3203,true,false,true,0
2000110,"魔導フォトセル",0,"",0,0,1,0,0,1,983201,0,3203,true,false,true,0
2000111,"",0,"",0,0,1,0,0,1,1114145,7,0,false,false,true,0
2000112,"",0,"",0,0,1,0,0,1,1114146,7,0,false,false,true,0
2000113,"",0,"",0,0,1,0,0,1,1114147,7,0,false,false,true,0
2000114,"",0,"",0,0,1,0,0,1,1114148,7,0,false,false,true,0
2000115,"",0,"",0,0,1,0,0,1,1114149,7,0,false,false,true,0
2000116,"魔導ターミナル",0,"",0,0,1,0,0,1,983046,0,1621,true,false,true,0
2000117,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000118,"魔導ターミナル",0,"",0,0,1,0,0,1,983047,0,1621,true,false,true,0
2000119,"魔導ターミナル",0,"",0,0,1,0,0,1,0,0,1621,true,false,true,0
2000120,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0
2000121,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000122,"魔導ターミナル",0,"",0,0,1,0,0,1,0,0,1621,true,false,true,0
2000123,"魔導ターミナル",0,"",0,0,1,0,0,1,0,0,1621,true,false,true,0
2000124,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0
2000125,"魔導トランスポーター",0,"",0,0,1,0,0,1,983190,0,1623,true,false,true,0
2000126,"魔導トランスポーター",0,"",0,0,1,0,0,3,983045,0,0,true,false,true,0
2000127,"魔導トランスポーター",0,"",0,0,1,0,0,3,983045,0,0,true,false,true,0
2000128,"花粉塊",0,"",0,0,1,0,0,3,1114114,7,1625,true,false,true,0
2000129,"花粉塊",0,"",0,0,1,0,0,1,1114114,7,1666,false,false,true,0
2000130,"花粉塊",0,"",0,0,1,0,0,2,0,0,1666,false,false,true,0
2000131,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000132,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000133,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0
2000134,"",0,"",0,0,1,0,0,3,0,7,1624,false,false,true,0
2000135,"",0,"",0,0,1,0,0,3,0,7,1624,false,false,true,0
2000136,"かすかな足跡",0,"",0,0,1,0,0,3,65606,7,1626,true,false,true,0
2000137,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000138,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000139,"脱出地点",0,"",0,0,1,0,0,1,983045,0,1629,true,false,true,0
2000140,"森の茂み",0,"",0,0,1,0,0,3,65707,7,1625,true,false,true,0
2000141,"測量記録書",0,"",0,0,1,0,0,3,65711,7,1848,true,false,true,0
2000142,"森の茂み",0,"",0,0,1,0,0,3,65707,7,2075,true,false,true,0
2000143,"汚れた道しるべ",0,"",0,0,1,0,0,3,65735,7,2076,true,false,true,0
2000144,"汚れた道しるべ",0,"",0,0,1,0,0,3,65735,7,2076,true,false,true,0
2000145,"トモシビタケ",0,"",0,0,1,0,0,3,65731,7,1852,true,false,true,0
2000146,"生温かい麻袋",0,"",0,0,1,0,0,3,65709,7,1851,true,false,true,0
2000147,"測量道具箱",0,"",0,0,1,0,0,3,65711,7,1850,true,false,true,0
2000148,"測量道具箱",0,"",0,0,1,0,0,3,65711,7,1850,true,false,true,0
2000149,"測量用の荒縄",0,"",0,0,1,0,0,3,65711,7,1849,true,false,true,0
2000150,"アノールの卵",0,"",0,0,1,0,0,3,65661,7,1843,true,false,true,0
2000151,"都市内エーテライト",0,"",0,0,1,0,0,3,720924,0,1585,true,false,true,0
2000152,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000153,"都市内エーテライト",0,"",0,0,1,0,0,3,720924,0,1585,true,false,true,0
2000154,"都市内エーテライト",0,"",0,0,1,0,0,3,720924,0,1585,true,false,true,0
2000155,"都市内エーテライト",0,"",0,0,1,0,0,3,720924,0,1585,true,false,true,0
2000156,"都市内エーテライト",0,"",0,0,1,0,0,3,720924,0,1585,true,false,true,0
2000157,"都市内エーテライト",0,"",0,0,1,0,0,3,720924,0,1585,true,false,true,0
2000158,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0
2000159,"小さな鍵",0,"",0,0,1,0,0,2,983048,0,1651,true,false,false,5
2000160,"閉ざされた扉",0,"",0,0,1,0,0,1,983050,0,0,true,false,true,0
2000161,"",0,"",0,0,1,0,0,1,0,0,0,false,true,true,0
2000162,"昇降機のレバー",0,"",0,0,1,0,0,1,983118,0,0,true,false,true,0
2000163,"昇降機のレバー",0,"",0,0,1,0,0,1,983119,0,3317,true,false,true,0
2000164,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2000165,"昇降機のレバー",0,"",0,0,1,0,0,1,983120,0,0,true,false,true,0
2000166,"昇降機のレバー",0,"",0,0,1,0,0,1,983121,0,3317,true,false,true,0
2000167,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2000168,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000169,"6オンズ爆薬",0,"",0,0,1,0,0,1,983052,0,2791,true,false,true,0
2000170,"発破装置",0,"",0,0,1,0,0,1,983111,0,0,true,false,true,0
2000171,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000172,"6オンズ爆薬",0,"",0,0,1,0,0,1,983053,0,2791,true,false,true,0
2000173,"閉ざされた扉",0,"",0,0,1,0,0,1,983051,0,0,true,false,true,0
2000174,"昇降機のレバー",0,"",0,0,1,0,0,1,983146,0,0,true,false,true,0
2000175,"昇降機のレバー",0,"",0,0,1,0,0,1,983147,0,3317,true,false,true,0
2000176,"昇降機のレバー",0,"",0,0,1,0,0,1,983148,0,0,true,false,true,0
2000177,"昇降機のレバー",0,"",0,0,1,0,0,1,983149,0,3317,true,false,true,0
2000178,"小さな鍵",0,"",0,0,1,0,0,1,983049,0,1651,true,false,true,0
2000179,"6オンズ爆薬",0,"",0,0,1,0,0,2,983054,0,2791,true,false,false,5
2000180,"発破装置",0,"",0,0,1,0,0,1,983112,0,0,true,false,true,0
2000181,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000182,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000183,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2000184,"新型発破装置",0,"",0,0,1,0,0,1,983081,0,0,true,false,true,0
2000185,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000186,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000187,"脱出地点",0,"",0,0,1,0,0,1,983045,0,1629,true,false,true,0
2000188,"",0,"",0,0,1,0,0,1,1114125,7,0,false,false,true,0
2000189,"",0,"",0,0,1,0,0,1,1114126,7,0,false,false,true,0
2000190,"",0,"",0,0,1,0,0,1,1114127,7,0,false,false,true,0
2000191,"",0,"",0,0,1,0,0,1,1114128,7,0,false,false,true,0
2000192,"",0,"",0,0,1,0,0,1,1114129,7,0,false,false,true,0
2000193,"",0,"",0,0,1,0,0,1,1114130,7,0,false,false,true,0
2000194,"",0,"",0,0,1,0,0,1,1114131,7,0,false,false,true,0
2000195,"",0,"",0,0,1,0,0,1,1114132,7,0,false,false,true,0
2000196,"",0,"",0,0,1,0,0,1,1114133,7,0,false,false,true,0
2000197,"",0,"",0,0,1,0,0,3,0,0,1624,true,false,true,0
2000198,"",0,"",0,0,1,0,0,3,0,0,1624,true,false,true,0
2000199,"",0,"",0,0,1,0,0,3,0,0,1624,true,false,true,0
2000200,"",0,"",0,0,1,0,0,1,1114134,7,0,false,false,true,0
2000201,"",0,"",0,0,1,0,0,1,1114135,7,0,false,false,true,0
2000202,"",0,"",0,0,1,0,0,1,1114136,7,0,false,false,true,0
2000203,"",0,"",0,0,1,0,0,1,1114137,7,0,false,false,true,0
2000204,"",0,"",0,0,1,0,0,3,0,0,1624,true,false,true,0
2000205,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000206,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000207,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000208,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000209,"重厚なレバー",0,"",0,0,1,0,0,1,983061,0,2537,true,false,true,0
2000210,"",0,"",0,0,1,0,0,2,0,0,3134,false,false,true,0
2000211,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0
2000212,"薄汚れたメモ",0,"",0,0,1,0,0,1,1048585,0,2221,true,false,true,0
2000213,"青い珊瑚",0,"",0,0,1,0,0,1,983063,0,0,true,false,true,0
2000214,"赤い珊瑚",0,"",0,0,1,0,0,1,983064,0,0,true,false,true,0
2000215,"緑の珊瑚",0,"",0,0,1,0,0,1,983065,0,0,true,false,true,0
2000216,"扉のスイッチ",0,"",0,0,1,0,0,1,983066,0,0,true,false,true,0
2000217,"隠し扉",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000218,"",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0
2000219,"",0,"",0,0,1,0,0,1,0,0,1624,true,false,true,0
2000220,"",0,"",0,0,1,0,0,1,0,0,1712,true,false,true,0
2000221,"",0,"",0,0,1,0,0,1,983114,0,1624,true,false,true,0
2000222,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000223,"",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0
2000224,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000225,"舷梯門の扉",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000226,"アジトの扉",0,"",0,0,1,0,0,1,983067,0,0,true,false,true,0
2000227,"船長室の扉",0,"",0,0,1,0,0,1,983068,0,0,true,false,true,0
2000228,"アジトの扉",0,"",0,0,1,0,0,1,983069,0,0,true,false,true,0
2000229,"アジトの扉",0,"",0,0,1,0,0,1,983070,0,0,true,false,true,0
2000230,"アジトの扉",0,"",0,0,1,0,0,1,983071,0,0,true,false,true,0
2000231,"海人門の扉",0,"",0,0,1,0,0,1,983072,0,0,true,false,true,0
2000232,"懲罰房の扉",0,"",0,0,1,0,0,1,983073,0,0,true,false,true,0
2000233,"",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0
2000234,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000235,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000236,"舷梯の扉",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000237,"",0,"",0,0,1,0,0,3,0,0,0,true,false,true,0
2000238,"",0,"",0,0,1,0,0,1,983045,0,1629,true,false,true,0
2000239,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000240,"×敵POPポイント",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000241,"×敵POPポイント２",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000242,"×敵POPポイント",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000243,"×敵POPポイント２",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000244,"×敵POPポイント",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000245,"×敵POPポイント２",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000246,"×敵POPポイント",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000247,"×敵POPポイント",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000248,"",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0
2000249,"",0,"",0,0,1,0,0,1,0,0,0,true,false,true,0
2000250,"船長室の鍵",0,"",0,0,1,0,0,2,983074,0,1652,true,false,false,5
2000251,"アジトの鍵",0,"",0,0,1,0,0,2,983075,0,1624,true,false,false,5
2000252,"アジトの鍵",0,"",0,0,1,0,0,2,983076,0,1624,true,false,false,5
2000253,"アジトの鍵",0,"",0,0,1,0,0,2,983077,0,1624,true,false,false,5
2000254,"アジトの鍵",0,"",0,0,1,0,0,2,983078,0,1624,true,false,false,5
2000255,"海人門の鍵",0,"",0,0,1,0,0,2,983079,0,1652,true,false,false,5
2000256,"懲罰房の鍵",0,"",0,0,1,0,0,1,983080,0,1652,true,false,false,5
2000257,"",0,"",0,0,1,0,0,3,0,0,1624,true,false,true,0
2000258,"",0,"",0,0,1,0,0,3,0,0,1624,true,false,true,0
2000259,"",0,"",0,0,1,0,0,3,0,0,1624,true,false,true,0
2000260,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000261,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000262,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000263,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000264,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000265,"×長谷川テストオブジェクト",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000266,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000267,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000268,"岩盤の裂け目",0,"",0,0,1,0,0,3,65843,7,1625,true,false,true,0
2000269,"山盛りの香草",0,"",0,0,1,0,0,1,983082,0,2729,true,false,true,0
2000270,"",0,"",0,0,1,0,0,2,0,0,1666,false,false,true,0
2000271,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0
2000272,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000273,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000274,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000275,"脱出地点",0,"",0,0,1,0,0,1,983045,0,1629,true,false,true,0
2000276,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000277,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000278,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000279,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000280,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000281,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000282,"樽を使った罠",0,"",0,0,1,0,0,3,0,7,2032,true,false,true,0
2000283,"検索ポイント",0,"",0,0,1,0,0,3,0,7,1624,true,false,true,0
2000284,"メガロクラブの巣",0,"",0,0,1,0,0,3,65849,7,1625,true,false,true,0
2000285,"×ClsExc050：悲鳴ポイント",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000286,"横転した荷車",0,"",0,0,1,0,0,3,65850,7,3257,true,false,true,0
2000287,"横転した荷車",0,"",0,0,1,0,0,3,65851,7,3257,true,false,true,0
2000288,"指定地点",0,"",0,0,1,0,0,3,65852,7,1625,true,false,true,0
2000289,"シガードの水袋",0,"",0,0,1,0,0,3,65853,7,3265,true,false,true,0
2000290,"シガードの革鞄",0,"",0,0,1,0,0,3,65853,7,3263,true,false,true,0
2000291,"×ClsExc200：ニセ証拠品3",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000292,"×ClsExc200：ニセ証拠品4",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000293,"×ClsExc200：ニセ証拠品5",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000294,"シガードのハチェット",0,"",0,0,1,0,0,3,65853,7,4345,true,false,true,0
2000295,"×ClsExc250：待ち合わせポイント",0,"",0,0,1,0,0,3,65854,7,1625,true,false,true,0
2000296,"ポプリの入った壺",0,"",0,0,1,0,0,3,65855,7,3286,true,false,true,0
2000297,"果実の入った樽",0,"",0,0,1,0,0,3,65855,7,3285,true,false,true,0
2000298,"壊れた木箱",0,"",0,0,1,0,0,3,65855,7,3284,true,false,true,0
2000299,"横転した荷車",0,"",0,0,1,0,0,3,65855,7,2710,true,false,true,0
2000300,"アマジナ印の木箱",0,"",0,0,1,0,0,3,65844,7,2034,true,false,true,0
2000301,"小さな鍵",0,"",0,0,1,0,0,2,0,0,1651,true,false,true,0
2000302,"小さな鍵",0,"",0,0,1,0,0,1,983083,0,1651,true,false,true,0
2000303,"小さな鍵",0,"",0,0,1,0,0,1,983084,0,1651,true,false,true,0
2000304,"小さな鍵",0,"",0,0,1,0,0,1,983085,0,1651,true,false,true,0
2000305,"小さな鍵",0,"",0,0,1,0,0,1,983086,0,1651,true,false,true,0
2000306,"小さな鍵",0,"",0,0,1,0,0,1,983087,0,1651,true,false,true,0
2000307,"小さな鍵",0,"",0,0,1,0,0,1,983088,0,1651,true,false,true,0
2000308,"小さな鍵",0,"",0,0,1,0,0,1,983089,0,1651,true,false,true,0
2000309,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000310,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000311,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000312,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000313,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000314,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000315,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000316,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000317,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000318,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
2000319,"小さな鍵",0,"",0,0,1,0,0,1,0,0,1651,true,false,true,0
