Index,0 [0x5][0x4],1 [0x5][0x6],2 [0x3][0x8],3 [0x19][0x9],4 [0x0][0x0]
37,57,1,0,false,"トレード内容が変更されました。"
38,57,33,0,false,"トレードが完了しました。"
39,60,8,0,false,"所持品がいっぱいでアイテムを受け取れません。トレードできません。"
40,60,8,0,false,"<if:<ref:ObjStr>>の所持品がいっぱいでアイテムをトレードできません。"
41,60,8,0,false,"耐久度が100％アイテムのみトレード可能です。"
42,60,8,0,false,"一つしか持てないアイテムをすでに持っているため、トレードできません。"
43,60,8,0,false,"<if:<ref:ObjStr>>が一つしか持てないアイテムをすでに持っているため、トレードできません。"
44,57,8,0,false,"トレード相手と離れるとトレードはキャンセルされます。"
45,60,8,0,false,"入力可能な文字数の上限をこえています。"
46,60,8,0,false,"所持金がいっぱいでアイテムを受け取れません。トレードできません。"
47,60,8,0,false,"<if:<ref:ObjStr>>の所持金がいっぱいでアイテムをトレードできません。"
48,60,8,0,false,"「取り込み中」のためトレードを申し込みできませんでした。"
49,60,1,0,false,"<value>は「取り込み中」のためTellを送信できませんでした。"
50,60,1,0,false,"<value>へのTellの送信に失敗しました。"
51,60,8,0,false,"ターゲット対象のPCが見つかりません。"
52,57,33,0,false,"<if:<ref:ObjStr>>の追尾を開始します。"
53,57,33,0,false,"自動追尾がキャンセルされました。"
54,60,8,0,false,"トレードの実行ができませんでした。"
55,60,8,0,false,"ブラックリスト登録したキャラクターです。Tellをできません。"
56,60,8,0,false,"ブラックリスト登録したキャラクターです。トレードを申し込めません。"
57,60,8,0,false,"ブラックリスト登録したキャラクターです。パーティに誘えません。"
58,60,8,0,false,"ブラックリスト登録したキャラクターです。リンクシェルに勧誘できません。"
59,60,8,0,false,"所持品の空きが残り<value>枠です。"
60,57,33,0,false,"<if:<ref:ObjStr>>がパーティに参加しました。"
61,57,33,0,false,"<if:<ref:ObjStr>>のパーティに参加しました。"
62,57,1,0,false,"<if:<ref:ObjStr>>はパーティ参加を辞退しました。"
63,57,1,0,false,"<if:<ref:ObjStr>>のパーティへの参加を辞退しました。"
64,57,1,0,false,"<if:<ref:ObjStr>>へパーティリーダーを委譲しました。"
65,57,33,0,false,"<if:<ref:ObjStr>>からパーティリーダーを委譲されました。"
66,57,33,0,false,"<if:<ref:ObjStr>>が新しいパーティリーダーになりました。"
67,57,1,0,false,"<if:<ref:ObjStr>>をパーティから離脱させました。"
68,57,1,0,false,"<if:<ref:ObjStr>>のパーティから離脱しました。"
69,57,33,0,false,"<if:<ref:ObjStr>>がパーティから離脱しました。"
70,57,33,0,false,"自分がリーダーのパーティから離脱しました。"
71,57,33,0,false,"<if:<ref:ObjStr>>がパーティから離脱したため、<if:<ref:ObjStr>>が新しいパーティリーダーとなりました。"
72,57,33,0,false,"パーティを解散しました。"
73,57,33,0,false,"パーティが解散されました。"
74,57,33,0,false,"リンクシェル「<if:<ref:ObjStr>>」に正式加入しました。"
75,57,33,0,false,"<if:<ref:ObjStr>>がリンクシェル「<if:<ref:ObjStr>>」に正式加入しました。"
76,57,1,0,false,"リンクシェル「<if:<ref:ObjStr>>」への正式加入を辞退しました。"
77,57,33,0,false,"<if:<ref:ObjStr>>がリンクシェル「<if:<ref:ObjStr>>」から脱退しました。"
78,57,33,0,false,"<if:<ref:ObjStr>>がフレンドになりました。"
79,57,1,0,false,"<if:<ref:ObjStr>>のフレンド申請を断りました。"
80,57,32,0,false,"サーチ情報を更新しました。"
81,57,32,0,false,"設定された条件によるPCサーチ結果を反映しました。"
82,57,1,0,false,"<if:<ref:ObjStr>>へのフレンド申請を取り消しました。"
83,57,1,0,false,"<if:<ref:ObjStr>>からのフレンド申請が取り消されました。"
84,57,33,0,false,"<if:<ref:ObjStr>>がオフラインになりました。"
85,57,33,0,false,"<if:<ref:ObjStr>>がパーティに復帰しました。"
86,60,8,0,false,"ブラックリスト登録したキャラクターです。マテリア装着依頼はできません。"
87,60,8,0,false,"クラフターではないため、マテリア装着依頼はできません。"
88,57,33,0,false,"未知の土地に足を踏み入れた！"
89,0,0,0,false,""
90,57,1,0,false,"<if:<ref:ObjStr>>がリンクシェル「<if:<ref:ObjStr>>」への正式加入を辞退しました。"
91,57,33,0,false,"<if:<ref:ObjStr>>のリンクシェル「<if:<ref:ObjStr>>」への勧誘を取りやめました。"
92,57,33,0,false,"リンクシェル「<if:<ref:ObjStr>>」への勧誘が取りやめられました。"
93,60,8,0,false,"レターの処理中です。終了までお待ちください。"
94,72,1,0,false,"現在パーティ募集は<value>件、うち検索条件に見合った募集<if:はありません。/が<value>件あります。>"
95,57,1,0,false,"すべてのパーティ勧誘を取りやめました。"
96,60,8,0,false,"美容師専用の髪型・フェイスペイントは使用できませんので、初期値を適用します。"
97,57,1,0,false,"一定時間操作が行われなかったため、離席状態になりました。"
98,57,1,0,false,"離席状態を解除しました。"
99,60,8,0,false,"ブラックリスト登録した募集者です。パーティに参加できません。"
100,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>におどろいた。"
101,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に不満を表した。"
102,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に怒った。"
103,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に照れてみせた。"
104,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にお辞儀した。"
105,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>を応援した。"
106,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に拍手した。"
107,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に手まねきした。"
108,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>をなぐさめた。"
109,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に泣いてみせた。"
110,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に踊ってみせた。"
111,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>を問い詰めた。"
112,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に居眠りしてみせた。"
113,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に悔しがってみせた。"
114,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に別れの挨拶をした。"
115,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に手を振った。"
116,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に呆れた。"
117,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に喜んでみせた。"
118,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>の前にひざまずいた。"
119,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>を笑った。"
120,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>のことを大笑いした。"
121,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>を探すように辺りを見わたした。"
122,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にアピールしてみせた。"
123,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に首を横に振ってみせた。"
124,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に否定してみせた。"
125,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に慌ててみせた。"
126,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>を指さした。"
127,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>をつついた。"
128,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>を称賛した。"
129,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に活を入れた。"
130,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に敬礼した。"
131,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に動転してみせた。"
132,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に肩をすくめてみせた。"
133,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>を励ました。"
134,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>をなだめた。"
135,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>によろめきかかった。"
136,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に伸びをしてみせた。"
137,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にすねてみせた。"
138,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に考えてみせた。"
139,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にがっかりしてみせた。"
140,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>を歓迎した。"
141,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にうなずいてみせた。"
142,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に肯定してみせた。"
143,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に自身の姿を披露した。"
144,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にポーズをとった。"
145,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に黒渦団式敬礼をした。"
146,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に双蛇党式敬礼をした。"
147,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に不滅隊式敬礼をした。"
148,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に投げキッスをした。"
149,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に雪玉を投げた。"
150,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に土下座した。"
151,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にすごく喜んでみせた。"
152,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にすごくがっかりしてみせた。"
153,0,0,0,false,""
154,0,0,0,false,""
155,0,0,0,false,""
156,0,0,0,false,""
157,0,0,0,false,""
158,0,0,0,false,""
159,0,0,0,false,""
160,0,0,0,false,""
161,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に素の表情をしてみせた。"
162,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に微笑んでみせた。"
163,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に笑顔をみせた。"
164,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に自信あふれる表情をしてみせた。"
165,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に不敵な表情をしてみせた。"
166,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に目を閉ざしてみせた。"
167,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に泣き顔をみせた。"
168,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に恐怖を感じた表情をしてみせた。"
169,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に呆然とした表情をしてみせた。"
170,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に痛そうな表情をしてみせた。"
171,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に不機嫌そうな表情をしてみせた。"
172,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に何かに気づいた表情をしてみせた。"
173,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に心配そうな表情をしてみせた。"
174,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に弾ける笑顔を見せた。"
175,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に怒った表情をしてみせた。"
176,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に申し訳なさそうな表情をしてみせた。"
177,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に驚いた表情をしてみせた。"
178,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に祈った。"
179,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に帝国式敬礼をした。"
180,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に何かを投げた。"
181,0,0,0,false,""
182,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にステップダンスを踊ってみせた。"
183,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に豊穣の舞を踊ってみせた。"
184,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に宮廷の舞を踊ってみせた。"
185,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に紳士の舞を踊ってみせた。"
186,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>をなでた。"
187,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に何かをわたした。"
188,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にエサをあげた。"
189,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>にボム踊りを踊ってみせた。"
190,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に勝ちどきをあげてみせた！"
191,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>を平手打ちした。"
192,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>をハグした。"
193,29,1,0,false,"<if:<ref:ObjStr>>は愛情を込めて、<if:<ref:ObjStr>>を抱きしめた。"
194,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に事件屋の決めポーズをとった。"
195,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に拳を合わせるように突き出した。"
196,0,0,0,false,""
197,0,0,0,false,""
198,0,0,0,false,""
199,0,0,0,false,""
200,29,1,0,false,"<if:<ref:ObjStr>>はおどろいた。"
201,29,1,0,false,"<if:<ref:ObjStr>>は不満を表した。"
202,29,1,0,false,"<if:<ref:ObjStr>>は怒った。"
203,29,1,0,false,"<if:<ref:ObjStr>>は照れた。"
204,29,1,0,false,"<if:<ref:ObjStr>>はお辞儀した。"
205,29,1,0,false,"<if:<ref:ObjStr>>は応援した。"
206,29,1,0,false,"<if:<ref:ObjStr>>は拍手した。"
207,29,1,0,false,"<if:<ref:ObjStr>>は手まねきした。"
208,29,1,0,false,"<if:<ref:ObjStr>>はなぐさめた。"
209,29,1,0,false,"<if:<ref:ObjStr>>は泣いた。"
210,29,1,0,false,"<if:<ref:ObjStr>>は踊った。"
211,29,1,0,false,"<if:<ref:ObjStr>>は問い詰めた。"
212,29,1,0,false,"<if:<ref:ObjStr>>は居眠りした。"
213,29,1,0,false,"<if:<ref:ObjStr>>は悔しがった。"
214,29,1,0,false,"<if:<ref:ObjStr>>は別れの挨拶をした。"
215,29,1,0,false,"<if:<ref:ObjStr>>は手を振った。"
216,29,1,0,false,"<if:<ref:ObjStr>>は呆れた。"
217,29,1,0,false,"<if:<ref:ObjStr>>は喜んだ。"
218,29,1,0,false,"<if:<ref:ObjStr>>はひざまずいた。"
219,29,1,0,false,"<if:<ref:ObjStr>>は笑った。"
220,29,1,0,false,"<if:<ref:ObjStr>>は大笑いした。"
221,29,1,0,false,"<if:<ref:ObjStr>>は辺りを見わたした。"
222,29,1,0,false,"<if:<ref:ObjStr>>はアピールしてみせた。"
223,29,1,0,false,"<if:<ref:ObjStr>>は首を横に振った。"
224,29,1,0,false,"<if:<ref:ObjStr>>は否定した。"
225,29,1,0,false,"<if:<ref:ObjStr>>は慌てた。"
226,29,1,0,false,"<if:<ref:ObjStr>>は指さした。"
227,29,1,0,false,"<if:<ref:ObjStr>>はつついた。"
228,29,1,0,false,"<if:<ref:ObjStr>>は称賛した。"
229,29,1,0,false,"<if:<ref:ObjStr>>は活を入れた。"
230,29,1,0,false,"<if:<ref:ObjStr>>は敬礼した。"
231,29,1,0,false,"<if:<ref:ObjStr>>は動転した。"
232,29,1,0,false,"<if:<ref:ObjStr>>は肩をすくめた。"
233,29,1,0,false,"<if:<ref:ObjStr>>は励ました。"
234,29,1,0,false,"<if:<ref:ObjStr>>はなだめた。"
235,29,1,0,false,"<if:<ref:ObjStr>>はよろめいた。"
236,29,1,0,false,"<if:<ref:ObjStr>>は伸びをした。"
237,29,1,0,false,"<if:<ref:ObjStr>>はすねた。"
238,29,1,0,false,"<if:<ref:ObjStr>>は考えた。"
239,29,1,0,false,"<if:<ref:ObjStr>>はがっかりした。"
240,29,1,0,false,"<if:<ref:ObjStr>>は歓迎した。"
241,29,1,0,false,"<if:<ref:ObjStr>>はうなずいた。"
242,29,1,0,false,"<if:<ref:ObjStr>>は肯定した。"
243,29,1,0,false,"<if:<ref:ObjStr>>は自身の姿を確認した。"
244,29,1,0,false,"<if:<ref:ObjStr>>はポーズをとった。"
245,29,1,0,false,"<if:<ref:ObjStr>>は黒渦団式敬礼をした。"
246,29,1,0,false,"<if:<ref:ObjStr>>は双蛇党式敬礼をした。"
247,29,1,0,false,"<if:<ref:ObjStr>>は不滅隊式敬礼をした。"
248,29,1,0,false,"<if:<ref:ObjStr>>は投げキッスをした。"
249,29,1,0,false,"<if:<ref:ObjStr>>は雪玉を投げた。"
250,29,1,0,false,"<if:<ref:ObjStr>>は土下座した。"
251,29,1,0,false,"<if:<ref:ObjStr>>はすごく喜んだ。"
252,29,1,0,false,"<if:<ref:ObjStr>>はすごくがっかりした。"
253,0,0,0,false,""
254,0,0,0,false,""
255,0,0,0,false,""
256,0,0,0,false,""
257,0,0,0,false,""
258,0,0,0,false,""
259,0,0,0,false,""
260,0,0,0,false,""
261,29,1,0,false,"<if:<ref:ObjStr>>は素の表情になった。"
262,29,1,0,false,"<if:<ref:ObjStr>>は微笑を浮かべた。"
263,29,1,0,false,"<if:<ref:ObjStr>>は笑顔になった。"
264,29,1,0,false,"<if:<ref:ObjStr>>は自信あふれる表情になった。"
265,29,1,0,false,"<if:<ref:ObjStr>>は不敵な表情になった。"
266,29,1,0,false,"<if:<ref:ObjStr>>は目を閉ざした。"
267,29,1,0,false,"<if:<ref:ObjStr>>は泣き顔になった。"
268,29,1,0,false,"<if:<ref:ObjStr>>は恐怖を感じた表情になった。"
269,29,1,0,false,"<if:<ref:ObjStr>>は呆然とした表情になった。"
270,29,1,0,false,"<if:<ref:ObjStr>>は痛そうな表情になった。"
271,29,1,0,false,"<if:<ref:ObjStr>>は不機嫌そうな表情になった。"
272,29,1,0,false,"<if:<ref:ObjStr>>は何かに気づいた表情になった。"
273,29,1,0,false,"<if:<ref:ObjStr>>は心配そうな表情になった。"
274,29,1,0,false,"<if:<ref:ObjStr>>は弾ける笑顔になった。"
275,29,1,0,false,"<if:<ref:ObjStr>>は怒った表情になった。"
276,29,1,0,false,"<if:<ref:ObjStr>>は申し訳なさそうな表情になった。"
277,29,1,0,false,"<if:<ref:ObjStr>>は驚いた表情になった。"
278,29,1,0,false,"<if:<ref:ObjStr>>は祈った。"
279,29,1,0,false,"<if:<ref:ObjStr>>は帝国式敬礼をした。"
280,29,1,0,false,"<if:<ref:ObjStr>>は何かを投げた。"
281,0,0,0,false,""
282,29,1,0,false,"<if:<ref:ObjStr>>はステップダンスを踊った。"
283,29,1,0,false,"<if:<ref:ObjStr>>は豊穣の舞を踊った。"
284,29,1,0,false,"<if:<ref:ObjStr>>は宮廷の舞を踊った。"
285,29,1,0,false,"<if:<ref:ObjStr>>は紳士の舞を踊った。"
286,29,1,0,false,"<if:<ref:ObjStr>>はなでた。"
287,29,1,0,false,"<if:<ref:ObjStr>>は何かをわたした。"
288,29,1,0,false,"<if:<ref:ObjStr>>はボム踊りを踊った。"
289,29,1,0,false,"<if:<ref:ObjStr>>は勝ちどきをあげた！"
290,29,1,0,false,"<if:<ref:ObjStr>>は平手打ちした。"
291,29,1,0,false,"<if:<ref:ObjStr>>はハグした。"
292,29,1,0,false,"<if:<ref:ObjStr>>は抱きしめた。"
293,29,1,0,false,"<if:<ref:ObjStr>>は事件屋の決めポーズをとった。"
294,29,1,0,false,"<if:<ref:ObjStr>>は拳を突き出した。"
295,0,0,0,false,""
296,0,0,0,false,""
297,0,0,0,false,""
298,0,0,0,false,""
299,0,0,0,false,""
300,60,8,0,false,"ブラックリストの処理ができませんでした。"
301,60,8,0,false,"ブラックリストに登録できませんでした。"
302,60,8,0,false,"ブラックリスト登録の解除ができませんでした。"
303,60,8,0,false,"ブラックリストにはこれ以上登録できません。"
304,60,8,0,false,"ブラックリストにすでに登録済です。"
305,60,8,0,false,"フレンドはブラックリストに登録できません。フレンドを解除してください。"
306,0,0,0,false,""
307,0,0,0,false,""
308,0,0,0,false,""
309,0,0,0,false,""
310,60,8,0,false,"フレンドリストの処理ができませんでした。"
311,60,8,0,false,"フレンド申請できませんでした。"
312,60,8,0,false,"フレンドに申請・登録済みです。"
313,60,8,0,false,"フレンドをこれ以上申請できません。"
314,60,8,0,false,"相手のフレンドリストにこれ以上登録できません。フレンド申請できませんでした。"
315,60,8,0,false,"ブラックリスト登録したキャラクターです。フレンド申請できません。"
316,60,8,0,false,"「取り込み中」のためフレンド申請を受けてもらえませんでした。"
317,57,32,0,false,"<value>を「<value>」に設定しました。"
318,57,32,0,false,"グループ名を変更しました。"
319,60,8,0,false,"キャラクター名として正しくありません。もう一度お確かめください。"
320,60,8,0,false,"パーティの処理ができませんでした。"
321,60,8,0,false,"パーティに誘えませんでした。"
322,60,8,0,false,"パーティから除外できませんでした。"
323,60,8,0,false,"パーティリーダーを変更できませんでした。"
324,60,8,0,false,"パーティから離脱できませんでした。"
325,60,8,0,false,"パーティを解散できませんでした。"
326,60,8,0,false,"パーティ参加中のメンバーです。"
327,60,8,0,false,"すでに他のパーティに誘われています。パーティに誘えませんでした。"
328,60,8,0,false,"すでにパーティに誘っています。"
329,60,8,0,false,"フルパーティです。これ以上パーティに誘えません。"
330,60,8,0,false,"キャラクター詳細の編集ができませんでした。"
331,60,8,0,false,"パーティに誘えませんでした。相手がすでにコンテンツ参加中か、他のエリアにいるために今は誘えません。"
332,60,8,0,false,"オフラインのメンバーです。パーティリーダーを変更できませんでした。"
333,60,8,0,false,"参加希望クラス/ジョブが指定されていません。パーティ希望には参加クラス/ジョブの指定が必要です。"
334,60,8,0,false,"「取り込み中」のためパーティに誘えませんでした。"
335,60,8,0,false,"パーティに参加できませんでした。すでに自分がコンテンツ参加中か、コンテンツを開始しているパーティリーダーと異なるエリアにいます。"
336,60,8,0,false,"パーティに誘えませんでした。相手はイベント中のため、しばらく待ってから誘ってください。"
337,0,0,0,false,""
338,60,8,0,false,"リンクシェルに記号のみの名称を付けることはできません。"
339,60,8,0,false,"リンクシェルに勧誘できませんでした。"
340,60,8,0,false,"リンクシェルの作成ができませんでした。"
341,60,8,0,false,"リンクシェルの名称は3文字以上20文字以下で付けてください。"
342,60,8,0,false,"リンクシェルの名称に余計なスペースが含まれています。"
343,60,8,0,false,"リンクシェルの名称に利用できない文字が含まれています。"
344,60,8,0,false,"リンクシェルの名称で連続して指定できない文字が含まれています。"
345,60,8,0,false,"リンクシェルの名称の先頭が小文字になっています。"
346,60,8,0,false,"すでに同名のリンクシェルがあります。別の名称を指定してください。"
347,60,8,0,false,"リンクシェル名称のルールに則っていません。別の名称を指定してください。"
348,60,8,0,false,"これ以上リンクシェルを作成できません。"
349,60,8,0,false,"リンクシェルの加入処理ができませんでした。"
350,60,8,0,false,"勧誘した相手はこれ以上リンクシェルを所持できません。"
351,60,8,0,false,"リンクシェル加入済のメンバーです。"
352,60,8,0,false,"リンクシェルの人数が最大です。これ以上メンバーを増やせません。"
353,60,8,0,false,"リンクシェルの正規加入処理ができませんでした。"
354,60,8,0,false,"リンクシェルから脱退できませんでした。"
355,60,8,0,false,"リンクシェルマスターは脱退できません。マスター権限を委譲してから脱退してください。"
356,60,8,0,false,"リンクシェルから除外できませんでした。"
357,60,8,0,false,"リンクシェルのリーダー設定処理ができませんでした。"
358,60,8,0,false,"仮加入メンバーはリーダーに設定できません。"
359,60,8,0,false,"リンクシェルを解散できませんでした。"
360,60,8,0,false,"リンクシェルマスター権限の委譲ができませんでした。"
361,60,8,0,false,"仮加入メンバーにマスター権限は委譲できません。"
362,60,8,0,false,"リンクシェルの名称に利用できない言葉が含まれています。"
363,60,8,0,false,"「取り込み中」のためリンクシェルへの勧誘を受けてもらえませんでした。"
