Index,0 [0x0][0x0]
1411,"You've come this far, now finish him!"
1500,"When threatened, <item> will summon reinforcements. Stay alert!"
1501,"Beware of <item>'s new weaponskill."
1502,"Beware of <item>'s new weaponskill."
1503,"The stronger of your allies would be wise to draw the enemy's attention away from the weaker."
1504,"Those allies specialized in dealing damage will find their attacks more effective when dealt from the enemy's flank or rear."
1505,"Reinforcements! Move to intercept!"
1506,"Another wave! But unlike the last!"
1600,"Defeat <item> to open the first gate."
1601,"Defeat the enemies and use the lever to open the gate."
1602,"Defeat <item> before the yarzons break free."
1603,"Behind you! Slay the lesser enemies before concentrating your efforts on the true threat."
1604,"Pull the lever and open the gate!"
1605,"Quickly! Those boulders will not hold the yarzons back for long!"
1606,"There to the left of the gate! A second swarm of yarzons has appeared! Hurry and fell the gigantoad or you will have the vilekin to deal with, as well."
1607,"A swarm of yarzons has broken through! Your attention is best focused on clearing away the eight-legged vilekin before returning to the gigantoad."
1608,"A second swarm approaches quickly! Ready yourselves!"
1609,"A superb display of strength and speed! Well done!"
1610,"The boulders are beginning to crack!"
1611,"The boulders will crumble at any moment, allowing the yarzons entry!"
1612,"Now pull the lever to open the gate...but only when you are ready for what waits on the other side."
1613,"My orders are to aid you to victory. You only make it harder on yourselves by disregarding them."
1614,"Now that those two are out of the way, concentrate your efforts on the hog."
1615,"Something tells me there will be more if you cannot make swift work of that toad."
1616,"The first gate is open! Tend to your wounds before advancing to the second."
1617,"The second gate is open! One more, and you will have breached the gigantoad's lair."
1618,"The third gate has fallen! The lord of the lair awaits beyond!"
1619,"The safety mechanism on the gate will deactivate once all threats in the area have been removed."
1700,"<2b?:0xff, 0x14, 0x2> will attempt to heal <item>."
1701,"Use fire sprite cores to light the herb patch and release slumber-inducing smoke into the air."
1702,"Your orders are to capture the gil turtle. The best manner in which to accomplish this task is by first weakening the poor creature."
1703,"The craven bandits who spirited away the turtle would not have you reclaim their prize, and will heal the creature's wounds with hopes that their efforts will discourage you into leaving. Draw the turtle away from the conjurers."
1704,"In its current weakened state, the gil turtle will be unable to resist the effects of the herbs. Now quickly! We require fire sprite cores!"
1705,"Use the core to light the herb patch lying before me."
1706,"The herbs are aflame! Now do what you must to draw the gil turtle into the smoke!"
1707,"And so the gentle giant succumbs to slumber's blissful embrace. Our work here is complete."
1708,"Those efts may prove troublesome if left alone. Slay the wavekin before the situation becomes problematic."
1709,"Out of cores? Well then claim new ones! You'd think that much was obvious!"
1710,"Stay your blades!\nThe client specifically stated that he wished his pet returned alive!"
1711,"You blundering half-wits! Now what are we to tell Lord Adeledji!"
1712,"The smoke will have little effect on the turtle while in his current condition."
1713,"Releasing the smoke now would be useless. I shall tend to the herbs while you see to the gil turtle."
1714,"Fire sprite cores"
1715,"Silence those bandits!"
1800,"Lure enemies away from the ruptured pollen clusters before engaging them."
1801,"Stay clear of the ruptured pollen clusters when engaging enemies."
1802,"If inhaled the pollen will set fire to your lungs and sap your strength. Draw the creatures a safe distance from the noisome mist and then engage."
1803,"Do not let down your guard. The battle has only just begun."
1804,"It may take some coercing to draw that one from the mist."
1805,"Leave the mist at once! You will need all your strength to defeat these horrors of the wood!"
1806,"Maneuver clear of the raining pollen clusters lest you find yourself caught in their mist!"
1807,"The wind! It carries away the mist! The Matron smiles upon us!"
1808,"The mist, it returns!"
1809,"The creature has left the pollen mist!\nNow is your chance! Strike it down!"
1810,"Your foe weakens with every blow you land! Do not let up!"
1811,"Yes! I do believe you have him! It won't be much longer now!"
1900,"Defeat the roaming bandits before engaging the stationary targets."
1901,"Beware of reinforcements."
1902,"Prevent the conjurers from healing their wounded companions."
1903,"Redbellies! To me!"
1904,"My wounds! Someone see to my wounds!"
1905,"Where are all my men!?"
1906,"Ware the scouts, for they will alert their brethren of your presence."
1907,"The swarmpoint has summoned reinforcements! Locate them immediately!"
1908,"Their conjurers will spell your end. Silence the casters so that there are none who might heal the swarmpoint."
1909,"Keep your eyes open for roaming bandits who will join the fray! Remember this when situating your battles."
1910,"Without their conjurers to heal them, you should make quick work of the others."
1911,"The swarmpoint is known for his unmatchable strength. Send your hardiest allies to bear the brunt of his might while the others slowly drain his vitality."
1912,"Reinforcements!\nSee to the conjurers before your efforts are rendered to naught."
1913,"Another unit! You know what you must do!"
1914,"Not all their spellweavers are masters of the curative arts. Learn to distinguish the healers from the rest!"
1915,"Lo! There is a conjurer in your midst! Find the cur and slay him!"
1916,""
2000,"Use the guild-issue items to your advantage."
2001,"Take care not to succumb to the enfeebling effects of the charmed creatures' attacks."
2002,"Beware the enfeebling properties of Briaxio's attacks."
2003,"Reinforcements called"
2004,"Beware! The foul poisons of these creatures will disrupt your humours and send your body into fits."
2005,"Do not let the poisons overwhelm you! Use the time between battles to purge the toxins from your veins."
2006,"Confirm that each of your allies knows his role. One misstep could mean a man poisoned, paralyzed...or worse!"
2007,"Use the spell Esuna to your advantage! And if that fails you, a good old antidote will often do the trick."
2008,"Without an ally to draw his magicks away from the others, Briaxio will unleash his bane on all of you!"
2009,"Briaxio's followers have rushed to his aid! Send several of your allies to drive off the reinforcements while those remaining keep Briaxio under control."
2100,"Destroy the goblins' makeshift barricades and continue up the Matron's Lethe."
2101,"Avoid Stikflix Grumblytoss's bombs."
2102,"The goblins hide behind their barricades. You must destroy these obstacles to reach them. However, be always aware of their bombs."
2103,"The bombs wielded by Stikflix Grumblytoss are much deadlier and have a greater blast radius than those used by his rag-tag army."
2104,"Remember your roles within the party and communicate with your allies. Those are the keys to victory!"
2105,"If a bomb is tossed your way, do not panic. Simply retreat until it detonates and then return to the front lines."
2106,"I shall give the goblins credit where credit is due. It must have taken them a half turn of the sun to drag these crates into place... Now demolish them!"
2107,"The first station is toppled, but another lies near the top of the heavenspillar. Forward, adventurers!"
2108,"The goblins' leader, Stikflix Grumblytoss, awaits ahead! Give him no quarter!"
2109,"Stikflix Grumblytoss may not appear to be the most formidable of foes, but his realm-shaking explosives make him a force to be reckoned with. If one happens to land in your vicinity, you would take my advice and run."
2110,""
2200,"Rotten jam will emerge from the stale bubbles if ignored. Burst them before they burst on their own."
2201,"When burst, acid bubbles will emit a harmful, corrosive liquid. Avoid attacking them at all costs."
2202,"Rotten jam! That's why I warned you to burst the stale bubbles. Now you have that <i>thing</i> to deal with!"
2203,"That wasn't so hard now, was it?"
2204,"What did the damn morbol do, pass wind!?\nSee to the bubbles afore they see to you!"
2205,"I reckon you've done this before.\nThat was some proper combat, if I do say so meself."
2206,"What are you fixing to do? Get us all killed?"
2207,"Not another! Just the smell alone is enough to make a man retch! Do away with the thing, would you?"
2208,"The stale bubbles, not the acid bubbles, you mud-brained dullard!"
2209,"Send the damned thing back to the hell it slithered up from!"
2210,"Good eyes, adventurers! Good eyes!"
2211,"Not the most pleasant buggers to fight, are they? Maybe next time you'll heed me words and burst the bubbles first."
2212,"See the bastard's vines start to twitch? The creature grows weak!"
2213,"Leave them stale bubbles be, and from them'll drop a dollop of rancid ooze almost as foul as me ma's gruel. If you don't want to see that happen, burst the bubbles quick."
2300,"Buso draws his strength from the blue flames. Extinguish the flames to make him more susceptible to your attacks."
2301,"A new blue flame will appear where <item> is slain. Choose your battles."
2302,"If you are branded with Buso's Mark of Pain, distance yourself from your allies so that they are not caught in the Dark Dome."
2303,"Those horrible blue flames─they're the aetherial traces of slain voidsent. Our Lifestream won't have the stuff, so the essence remains trapped in the corporeal realm. Buso taps that essence..."
2304,"You cannot slay a void hound without it leaving behind a flame. If you are to cull the beasts, be ready to deal swiftly with the consequences of your actions."
2305,"Buso readies the Mark of Pain! Once marked, you cannot escape the fate you are dealt...but you can spare your allies!"
2306,"Go! Smother the blue flames!\nIt's the only way to see Buso weakened!"
2307,"Damn! Another blue flame is lit!\nBuso grows stronger every moment he basks in its unholy light!"
2308,"Rise up, adventurer!\nThis battle is not yet lost! Remember the blue flames!"
2309,"Only one flame remains! Quickly! See it out!"
2310,"Now is your chance!\nTear the fiend limb from limb...from limb from limb!"
2311,"Buso seeks to mark those allies who douse his flames!"
2312,"One of you has been marked!\nFor Twelve's sake and the sake of the others, run!"
2313,"Thrust him back into the void!"
2314,"Draw Buso away from the blue flames before extinguishing them!"
2400,"Meet a Longstop ally"
2401,"Access Brayflox's Runstop"
2402,"Access Mudstop Watergush"
2403,"Arrive in the heart of the Longstop"
2404,""
2405,"Clear the Hall of the Cesti"
2406,"Activate the chain winch"
2407,"Clear the Hall of the Secutores"
2408,"Defeat Tangata"
2500,"Activate the coral trigger"
2501,"Open the hidden door"
2502,"Discover the pirate captain"
2503,"Obtain the Waverider Gate key"
2504,"Pshhh! Finleshhh fools!"
2505,"The Lord of the Whorl shhhall sssup upon your sssouls!"
2600,"My flames shall consume thy flesh and soul both!"
2601,"Succumb to the inferno!"
2602,"Surrender thyself to the fires of judgment!"
2603,"Thy soul shall burn for eternity!"
2604,"Thou art strong, mortal!"
2605,"The blessing of Light...defies me!?"
2700,"Six-onze Pinches of Firesand"
2701,"Clear Shaft B4 of rubble"
2702,"Clear Shaft E1 of rubble"
2703,"Arrive in Shaft E2"
2704,"MASTERS MUST PAY! MASTERS MUST DIE!"
2705,"NEVER AGAIN! NEVER!"
2800,"Clear Still Waters"
2801,"Unlock the sealed gate"
2802,"Climb the Endless Rise"
2803,"Clear the Final Ease"
2804,"Obtain lantern oil"
2900,"Breach the Lock"
2901,"Defeat the morbol bed keeper"
2902,"Clear the Coincounter's Chest"
2903,"Defeat the morbol bed keepers"
2904,"Open the Grand Hall gate"
2905,"Clear the Feasting Hall"
2906,"Deactivate the level IV magitek field"
2907,""
3000,"Engage the shadowclaw."
3001,"Avoid the invincible <item> and focus your attacks on the shadowclaw."
3002,"Avoid the invincible <item> and focus your attacks on the shadowclaw."
3003,"Avoid the invincible <item> and focus your attacks on the shadowclaw."
3004,"<2b?:0xff, 0x14, 0x2> is all you need be concerned with. Shut all else out."
3005,"<2b?:0xff, 0x14, 0x2>... Ware his attacks, but do not let the fiend lure you from your objective."
3006,"<2b?:0xff, 0x14, 0x2> wander twixt this realm and theirs, appearing only for a few moments. Pay them no heed, and they will pay you none in turn. Draw too close, and..."
3007,"Do not be lured in by <item>'s dance. Keep your distance and keep your head."
3008,"Can you not see your blows to <item> have no effect? Avoid its attacks and concentrate your efforts on the shadowclaw."
3009,"<2b?:0xff, 0x14, 0x2>'s magicks can smother the field of battle. Stay light on your feet."
3010,"Watch carefully. Order can be discovered in the shadows' movements, if you would but seek it."
3011,"You are doing well. The beast weakens."
3012,"There is little life left in this one, but do not let down your guard. The battle is far from over."
3013,"Never before have I seen such mastery of the battlefield. You have far exceeded my expectations, adventurers."
3100,"<2b?:0xff, 0x14, 0x2> will appear once her subjects are slain."
3101,"Watch for <item>'s order to self-destruct."
3102,"The servitors will self-destruct once approached. Either strike them from afar, or avoid them altogether."
3103,"All rise for her royal highness! When angered, the queen will order her remaining subjects to self-destruct. Do not get caught in the blast."
3104,"The servitors will not hesitate to self-destruct. Steel your defenses!"
3105,"Bomb chars are just as quick to burst as the servitors. Fall back!"
3106,"There! To the rear! The bomb chars advance!"
3107,"There is no end to the bomb chars. Turn your eyes elsewhere."
3108,"He who slumbers is doomed to bear the blast's full force. Silence the slimes, lest you succumb to the flames."
3109,"The queen's subjects number in the thousands. You cannot dispel them all!"
3110,"The order has been given! Scatter!"
3111,"That was but one baronet amongst many. He may have fallen, but another will soon rise to replace him."
3112,"Good! The life spills from <item> with every blow!"
3113,"When the queen falls, her subjects will be overtaken with grief and end their lives. Take care not to join them!"
3114,"Do not grow over-confident. While one candle gutters, still a hundred bonfires rage."
3115,"How little the queen's baronets value their own lives. In a sense, they are the perfect subjects."
3116,"The queen will not step down from her throne so easily."
3117,"Sound the bells! The queen is dead!"
3200,"All five <item> must be defeated simultaneously."
3201,"Listen carefully if you want to live. <2b?:0xff, 0x14, 0x2> will not stay dead for long. Allow his dark brothers but a moment, and they'll drag the fallen back from the gates of the seventh hell."
3202,"Another formation change!"
3203,"Make ready! The camios seek to regroup!"
3204,"They're forming a defensive line!"
3205,"A circle! The Screaming Circle!"
3206,"The Wall of Naught! The camios seek a new victim!"
3207,"The Black Cross renders a single camio invincible. Ignore him and focus your attacks on the rest!"
3208,"The Demon's Sword! The burden on your front line will be great. Healers, do not fail your allies!"
3209,"Something rises from the Pit! Do not falter!"
3210,"Their foul magicks protect him! Your attacks amount to naught!"
3211,"As long as one cannot be harmed, you will never be able to destroy the lot!"
3212,"One is down. Quickly! Finish the others!"
3213,"You see? Slaying one is of no use! You must defeat all five at once if the day is to be yours!"
3214,"The camio draws strength from the Demon's Sword. He will tear your front line apart!"
3215,"Follow the camio's eyes! Draw them away from your spell casters!"
3216,"Do not waste your efforts on the one who cannot be harmed!"
3217,"Shields up, front line!"
3218,"Rid the playing field of our new guest!"
3219,"Back to the task at hand, lads!"
3220,"Show them only as much mercy as they would show you! None!"
3221,"You've done it! They can no longer escape their dark demesne!"
3300,"Protect the Allagan artifacts from the quarreling gigants."
3301,"Defeat the leaders to prevent the summoning of reinforcements."
3302,"Hurry to the foot of the hill! The artifacts will not protect themselves!"
3303,"They're fighting amongst themselves! Let them bloody each other's noses before coming in to wipe up the mess!"
3304,"Small units approach! Keep them off the artifacts!"
3305,"Gigants from multiple sides! You'll need to divide your strength if the artifacts are to be saved!"
3306,"The gigas leader, Crius! He will summon his minions if not put to the sword!"
3307,"Giants to the east! Stop them before they can make the approach!"
3308,"Hecatoncheires to the south! Slaying them might just anger their leader onto the battlefield!"
3309,"Thal's balls! Both giant <i>and</i> hecatoncheir leaders make for the artifacts!"
3310,"Damnation! Keep the leaders away from one another! It will only serve to worsen matters!"
3311,"The gigants swing their weapons with reckless abandon! Draw them from the artifacts so as to prevent any collateral damage!"
3312,"The gigas leader flees! Now is your chance! Run the bastard through!"
3313,"The giant leader falls back... Something is amiss!"
3314,"That is not the back of a fleeing man! The hecatoncheir leads you into a trap!"
3315,"More gigants take the field, and will continue to do so until you have seen their leaders slain!"
3316,"Not a single scratch on any of the artifacts. I wouldn't believe it if I hadn't seen it with mine own eyes!"
3317,"All the artifacts remain! The Sons of Saint Coinach will be pleased!"
3318,"Two artifacts remain standing. See that they are not destroyed!"
3319,"A single artifact remains! You cannot allow it to be lost!"
3320,"The leaders have yet to take the field, but could arrive at any moment. Stay alert!"
3321,"Without an enemy to strike, the gigants have turned their fury on the artifacts!"
3322,"<2b?:0xff, 0x14, 0x2>"
3400,"Slay all the enemies"
3401,"Clear the Feeding Pit"
3402,"Clear the Sunken Antechamber"
3500,"Clear the Oratory of Tatamefu II"
3501,"Clear the Rosarium of Lalafuto I"
3502,"Clear the Adytum of Lalafuto IV"
3503,"Tip the Scales of Judgment"
3504,""
3505,"Place which object?"
3506,"<2b?:0xff, 0x13, 0x2>."
3507,"Cancel."
3508,"It sits motionless."
3509,"A statuette has already been placed."
3600,"I will suffer none to oppose Lord van Baelsar!"
3601,"My shields are impregnable! Join the countless challengers who have dashed themselves against them!"
3602,"Your defeat will bring Lord van Baelsar's noble conquest one step closer to fruition!"
3603,"Ungh... Though it cost me my life...I <i>will</i> strike you down!"
3700,"Heehee HAHA hahaha HEEHEE haha HEEEEEE!!!"
3701,"Soon you will see the depths of your folly, mortals!"
3702,"THE RECKONING COMES!!!"
3703,"There is no escape! No hope! NONE!!!"
3704,"Die! DIE!!! DIIIIIIEEE!!!"
3705,"My power... No... "
3800,"Sons of man! Murderers of my children! "
3801,"For thee my hatred is unending, unyielding! "
3802,"Tremble before the might of the earth! "
3803,"To the last, I grapple with thee!"
3804,"I shall grind thee beneath my heel, mortal! "
3805,"Hie, my children, into the dark! <if:She/He> will not be denied..."
3900,"Darken the searchlight"
3901,"Darken the searchlight"
3902,"Obtain incendiary #37"
3903,"Destroy the ceruleum pump"
3904,"Destroy the field generator"
3905,"Imperial Identification Key"
3906,"Darken the searchlight"
3907,"Darken the searchlight"
3908,"Stand back! I'm going to blast open the bulkhead!"
3909,"This might take a while! Watch my back!"
3910,"I'm almost there! Keep that thing occupied!"
3911,"Come, <i>hero</i>, show me what you can do. Show me...<i>everything</i>!"
3912,"I see..."
3913,"You will <i>not</i> take any more from me!"
3914,"The pain I have suffered, I shall visit upon you a hundredfold!"
3915,"You lot! Make yourselves useful!"
3916,"You have made me <i>wroth</i>!"
3917,"Noooooo! I will not lose...to the likes of <i>you</i>!"
3918,"Damn it, that colossus is enhanced! Hold on─I'll try to think of something!"
3919,""
3920,""
4000,"Imperial Identification Key"
4001,"Secure the command chamber"
4002,"Make for the Laboratorium Primum"
4003,"Power and board magitek armor"
4004,"Defeat Nero tol Scaeva"
4005,"Defeat Gaius van Baelsar"
4006,"Defeat the Ultima Weapon"
4007,"Defeat Lahabrea"
4008,"You'll need proper firepower to blast through that. Try and find another path to the armor bay."
4009,"There ought to be an identification key reader nearby. You need to complete pilot registration before you can activate an armor."
4010,"Well, well, would you look at this! I've found just the unit for you, <forename>!"
4011,"I'll send the identification data to the terminal. You can use that to activate her."
4012,"I have taken the liberty of preparing an <i>electrifying</i> stage for you."
4013,"Meet one of my creations. You might find it a <i>handful</i>."
4014,"I will lay Garlond low, but first I must break you!"
4015,"<pant> I will not suffer...to be in another's shadow!"
4016,"Let us dance, champion of Eorzea."
4017,"Impressive! Now it is <i>my</i> turn!"
4018,"Yaaaaaarrrgh!"
4019,"The Ultima Weapon has partaken of the power of eikons! None can stand against it!"
4020,"Hearken unto me, crystal bearer. Thy foe is Darkness clad in steel."
4021,"If thou wouldst triumph, thou must look to the Light."
4022,"Yield to the storm!"
4023,"Garuda's essence...torn from the Ultima Weapon!?"
4024,"Kneel to the might below!"
4025,"Titan's as well!? Impossible!"
4026,"Succumb to the flames!"
4027,"Nooo! How...how are you doing this!?"
4028,"We settle this once and for all!"
4029,"I need not the power of eikons to defeat you!"
4030,"This is most...unexpected. You are possessed of great might, this I will allow."
4031,"Yet yours is not the might of a ruler! Such is the difference between us─a difference that will assure my victory!"
4032,"U-Ultima!? Curse you, Ascian!"
4033,"How much destruction must be wreaked before you are sated!?"
4034,"I have not the strength...to shield thee again..."
4035,"Permit not the manifestation of that vile magick...lest Darkness prevail!"
4036,"Your time is at an end, Hydaelyn!"
4037,"From the deepest pit of the seven hells to the very pinnacle of the heavens, the world shall tremble! Unleash Ultima!"
4038,"Ahahahaha! You are strong, Warrior of Light!"
4039,"Yet know that if I should perish, so too will the mortal within whose flesh I reside."
4040,"Now make your choice and live with it! Muahahahahaha!"
4041,"Mark not the Dark Minion's subtle words."
4042,"Only Light may banish the Darkness."
4043,"Receive of me this power, my child, and raise thy Crystal aloft!"
4044,"Ultima detonation in 20 seconds."
4045,"Ultima detonation in 10 seconds."
4046,"Ultima detonation in 5..."
4047,"4..."
4048,"3..."
4049,"2..."
4050,"1..."
4100,"Gain access to the Exploratory Site"
4101,"Breach the aetherial fields"
4200,"Breach the aetherial fields"
4201,"Power the Allagan terminal"
4300,"Slay all the enemies"
4400,"Secure the barbican"
4401,"Retake the right brattice"
4402,"Defeat Isgebind"
4500,"Clear the Gier Hall"
4501,"Clear the Bloody Transept"
4502,"Defeat Anantaboga"
4600,"Clear the Aether Pump"
4601,"Clear the Second Spire"
4602,"Clear the Fuel Chamber"
4603,"Clear the Aether Compressor"
4604,"Defeat the siren"
4605,"Souls adrift...my embrace...come hither...♪"
4606,"Songs...the sea...forever...with me...♪"
4607,"Broken...a cry...dreams of glory...come to die...♪"
4608,"Ocean...shame...fated ones...in flames...♪"
4609,"My song...silenced...in darkness...quiet..."
4610,"Urggghhh! I'll gut any of ye what lays a hand on me muse!"
4611,"Scurvy dogs... Ye know not love! Aggghhh..."
4612,"L-Land!? Land ho! Diamanda, I've come...urgh...home..."
4613,""
4700,"Activate the Allagan teleporters"
4701,"Clear the Pools of Oblivion"
4702,"Defeat the bone dragon"
4703,"Clear the Walk of Lament"
4704,"Defeat Thanatos"
4705,"Clear the Walk of Fire"
4706,"Defeat the king behemoth"
4707,"Defeat Phlegethon"
4708,"Grrraaaaaarrrghhh!"
4709,""
4710,""
4711,""
4712,""
4713,""
4714,""
4715,""
4716,""
4717,""
4718,""
4719,""
4720,""
4721,""
4722,""
4723,""
4724,""
4725,""
4726,""
4727,""
4728,""
4729,""
4730,""
4731,""
4732,""
4733,""
4734,""
4735,""
4736,""
4737,""
4738,""
4739,""
4740,""
4741,""
4742,""
4743,""
4744,""
4745,""
4746,""
4747,""
4748,""
4749,""
4750,""
4800,"Clear the Screaming Dark"
4801,"Clear the Crying Dark"
4802,"Defeat Ouranos"
4803,"BURN, BURN!\nALL IS BURN!"
4804,"BURN, BURN!\nHM? WHERE IS BURN?"
4805,"Biggy is big! Biggy is strong!\nNo one stands up to Biggy!"
4806,"Biggy's muscles bulge!\nOw-ow-ow..."
4807,"Biggy has only begun to fight!"
4808,"Biggy is small, but Biggy's heart is big!"
4809,"Aieeeeee!\nBiggy's too young to die!"
4810,"YOU KILL MY SON?\nI KILL YOU!"
4811,"MY SONS...\nI...FAIL...YOU..."
4812,"CUTE WRIGGLY-WIGGLIES!\nCRUSH PUNY ONES!"
4813,""
4814,""
4815,""
4816,""
4817,""
4818,""
4819,""
4820,""
4900,"Hearken unto me, brave Mogglesguard! These villains shall threaten you no more!"
4901,"Lend me your strength, and I shall purge our enemies from Thornmarch!"
4902,"You shall suffer for your transgressions against my subjects!"
4903,"Hold fast, Mogglesguard! Together we shall cast them out!"
4904,"Mogglesguard, to arms! Your king has need of you!"
4905,"Receive of my body, Mogglesguard! Let my strength become yours!"
4906,"Begone, pomless ones! Torment my subjects no more!"
5000,"Clear the White Hall"
5001,"Clear the Red Hall"
5002,"Defeat Halicarnassus"
5003,"Slake my hunger and know true glory!"
5004,"I shall feast upon your very soul!"
5005,"I still hunger...\nBring me more...more!"
5006,"Your souls are mine at last!"
5007,"Tiny Keys"
5008,""
5009,""
5010,""
5100,"This way lies the first stage! By way of a warm-up, your opponents will be beasts and mammets!"
5101,""
5102,"The second stage begins! Gird your loins for a <i>beastly</i> encounter!"
5103,""
5104,"You have done well to come this far, but the hardest trials are yet to come. In the third stage, you must clash steel with seasoned gladiators!"
5105,""
5106,"Defeat the mammets"
5107,"Defeat Pyracmon"
5108,"Defeat the caged beasts"
5109,"Defeat the catoblepas"
5110,"Defeat the gladiators"
5111,"Complete the final test"
5112,"And so we arrive at the climactic ending! Victory belongs to the beauteous!"
5113,"You may be able to stand with the best of the bloodsands, but how will you fare against the mightiest thaumaturge of the age?"
5114,"There is no escaping the Absolute Bind!"
5115,"Wh-What? But...how!?"
5116,"Run, my pretties, lest you feel the searing kiss of my magicks!"
5117,""
5118,""
5119,""
5120,""
5200,"You trespass upon my domain, tainted of the Light!"
5201,"Drink deep of the sea's bitter draught!"
5202,"Mine is the power to cleanse all things! Naught can withstand the relentless onslaught of my waves!"
5203,"You challenge me with trickery? Fools! Your mortal contrivances cannot quell the raging sea!"
5204,"My waters...are stilled... This...this is the blessing of Light?"
5205,"Elemental Conversion"
5206,"Your flesh shall feed my minions of the deep!"
5207,"You challenge me with trickery?"
5208,""
5209,""
5210,""
5300,"Clear Runstop Frontblock"
5301,"Tiny Keys"
5302,"Liberate captured goblins"
5303,"Clear Brayflox's Drossdump"
5304,"Open Swiftmake Checkgates"
5305,"Knowings of cheesemake is gobbie secret!"
5306,"All cheese recipes are belong to Illuminati!"
5307,"Shkoh! Target is eyecatched! All hands, forcetake Brayflox!"
5308,"Illuminati brainfruit is frontmost! Uplanders have no chance to survive! "
5309,""
5310,""
5400,"Clear Halcyon Court"
5401,"Clear the Tower of White"
5402,"Defeat Diabolos"
5403,"Who dares set foot within my domain? The wretched white mages of Amdapor?"
5404,"To face me is to face thy deepest, darkest nightmares!"
5405,"Not even in eternal sleep shalt thou be free from the terror of my weaving!"
5406,"My long slumber...hath weakened me..."
5407,""
5408,""
5409,""
5410,""
5501,"来たな冒険者、お前に勝って武器をいただくぜ！\nゆくぞ、エンキドゥ！　我が心の友よ！"
5502,"Fine! I admit it!"
5503,"Fighting all eight of you..."
5504,"Is just too much for me..."
5505,"NOT! Ha, I lied!"
5506,"Have at thee!"
5507,"Ehhh!? Why, I've been had! This is far from the strongest of spears! I feel so betrayed!"
5508,"Goodness gracious! I, uh, just remembered something!"
5509,"Go on, Enkidu! It's toad─your favorite!"
5510,"I must say, I quite enjoy these tussles. I feel we've gained an understanding─"
5511,"An understanding that I will pound you silly! Ha ha!"
5512,"Urgh! I won't go down so easily!"
5513,"これなるはエオルゼアいちの強者……\nその名も、剣豪ギルガメッシュ！"
5514,""
5515,""
5600,"Destroy the dark matter cluster"
5601,""
5602,""
5603,""
5604,""
5605,""
5606,""
5607,""
5608,""
5609,""
5610,""
5700,"Destroy the maintenance modules"
5701,""
5702,""
5703,""
5704,""
5705,""
5706,""
5707,""
5708,""
5709,""
5710,""
5800,"Open the frontal bulkhead"
5801,""
5802,""
5803,""
5804,""
5805,""
5806,""
5807,""
5808,""
5809,""
5810,""
5900,"10 seconds to Megaflare"
5901,"5 seconds to Megaflare"
5902,"4 seconds"
5903,"3 seconds"
5904,"2 seconds"
5905,"1 second"
5906,""
5907,""
5908,""
5909,""
5910,""
6000,"Defeat the sifakas"
6001,"Slay the sasquatch"
