Index,0 [0x3][0x42],1 [0x6][0x24],2 [0x3][0x43],3 [0x3][0x44],4 [0x7][0x1c],5 [0x5][0x38],6 [0x5][0x3a],7 [0x5][0x3c],8 [0x5][0x3e],9 [0x6][0x28],10 [0x6][0x2c],11 [0x6][0x30],12 [0x6][0x34],13 [0x7][0x20],14 [0x3][0x45],15 [0x3][0x46],16 [0x3][0x47],17 [0x19][0x48],18 [0x1a][0x48],19 [0x1b][0x48],20 [0x5][0x40],21 [0x0][0x0],22 [0x0][0x4],23 [0x0][0x8],24 [0x0][0xc],25 [0x0][0x10],26 [0x0][0x14],27 [0x7][0x18]
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
120,1,3824577,5,10,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"La partie de chasse","Une harde d'anolis de Rochenue s'est aventurée hors de son territoire pour chasser. Éliminez ces bêtes féroces avant qu'elles ne s'attaquent à des gens sans défense!","","","","",0
121,1,3841494,4,9,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Magie, magie","Une vile sorcière a enchanté les fungi de la forêt et les a changés en monstres anthropophages !","","","","",0
122,1,3841592,30,35,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"スプリガンのお引っ越し","スプリガンたちが\n生息域拡大をもくろみ大移動を開始した\n鬼哭隊の衛士と協力し、スプリガンを倒せ","","","","",0
123,1,3852456,8,13,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: histoire d'eau","Une corruption éthérée a engendré un gigantesque élémentaire d'eau. Tuez l'élémentaire stagnant avant qu'il ne blesse des innocents !","","","","",0
124,1,3841343,11,16,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Qui s'y frotte...","Des nuées de frelons agressifs ont niché près de la Pierre des nénuphars et empêchent les gens de vaquer à leurs occupations. Exterminez ces vermines et rétablissez la paix dans les environs !","","","","",0
125,1,3854646,34,39,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: légende urbaine","Jadis considéré comme une créature légendaire, le redoutable Asipatra a été aperçu dans la forêt. Éliminez ce monstre carnivore avant qu'il ne fasse de victimes!","","","","",0
126,1,3872317,9,14,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: le chef de la horde","Un nouveau mâle dominant, l'anolis alpha, s'est distingué et enhardit les anolis locaux. Tuez-le avant que la meute ne soit dangereuse.","","","","",0
127,1,3872319,8,13,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Qui vivra verra","La guilde des chasseurs ayant abattu tous leurs petits au cours d'une battue, des verrats sont devenus fous furieux et se sont mis à attaquer tout ce qui bouge. Il faut éliminer les bêtes avant qu'elles ne se dirigent vers les campements voisins!","","","","",0
128,1,3872330,9,14,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: danger dans les geôles","Un monstre espiègle connu sous le nom d'Alux a été aperçu par un vigile sombre à l'intérieur de la Prison des esprits. Tendez-lui une embuscade avant qu'il n'ait le temps de fuir.","","","","",0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
130,2,3689344,14,19,2000193,0,1,0,0,60723,60503,0,3868020,0,33,34,35,true,false,false,0,"Sauvetage de fruits","L'Arbre gardien a commencé à donner ses premiers fruits mais une horde de galagos affamés est venu se servir avant que les botanistes n'aient pu les récolter. Il faut les récupérer!","Livrer les prunes millénaires au botaniste du Courtil","Fruits livrés","","",0
131,1,3872331,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Le grand ménage","L'Oubli de la Mère est un passage obligé pour les marchands et les voyageurs de visite à Gridania. Pour leur assurer un voyage sans encombre, il faut régulièrement éliminer les prédateurs mortels qui y rôdent.","","","","",0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
136,4,3867428,5,10,0,0,12,0,0,60724,60504,0,3895606,0,33,34,35,true,false,false,0,"La bleusaille","Une jeune recrue de l'Ordre des deux vipères doit participer à un exercice avec son instructeur au combat au corps à corps, mais son groupe a disparu. Prêtez-lui main-forte et aidez-le à s'imposer face à Miraudont le furieux.","","Jeune recrue de l'Ordre","","",0
137,1,3852490,13,18,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: purification florale","Aidez à prévenir la prolifération de la feuillesang, une maladie qui ravage la flore locale, en tuant Matagaigai, la créature qui semble être à l'origine de l'épidémie.","","","","",0
138,1,3852555,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Limaces voraces","Plusieurs poussins chocobos se sont échappés du ranch de Brancharquée et risquent de se faire dévorer par des limaces arboricoles carnivores. Éliminez les limaces avant qu'elles ne puissent dévorer les oisillons !","","","","",0
139,1,3852559,12,17,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Le repos éternel","Quelque chose ou quelqu'un a réveillé les âmes qui sommeillaient depuis fort longtemps à l'Hypogée de Tam-Tara. Celles-ci veulent verser du sang!","","","","",0
140,1,3852575,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Les évadés","Des imps de la prison des esprits ont prévu un exode massif vers la forêt de Sombrelinceul pour y semer le trouble. Piégez-les dans la geôle abandonnée et faites en sorte qu'ils ne la quittent jamais.","","","","",0
141,1,3852600,11,16,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Il y a de l'amour dans l'air","La saison des amours est arrivée et des acari ont quitté leur nid pour trouver des partenaires près de la tour de Galvanth. Joignez-vous aux vigiles sombres pour empêcher la reproduction de ces vermines.","","","","",0
142,1,3852613,14,19,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: Lou y es-tu?","Une limace géante connue sous le nom de Lou Carcolh a été aperçue près de l'Arbre gardien. Tuez-la avant qu'elle ne s'attaque au végétal sacré.","","","","",0
143,4,3867430,11,16,0,0,12,0,0,60724,60504,0,3895962,0,33,34,35,true,false,false,0,"Le miel et les abeilles","Des imps amateurs de miel s'en prennent aux paisibles butineuses du rucher de Pleinefleur. Si on ne les arrête pas rapidement, la production de miel risque d'être insuffisante pour faire face aux besoins des Gridaniens. Protégez les abeilles et éliminez les ennemis!","","Essaims d'abeilles restants ","","",0
144,1,3877977,16,21,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: match au sommet","Le prince de la pestilence a été aperçu en train de répandre son poison dans les environs. Tuez cette créature avant que la faune locale soit infectée et qu'une épidémie se déclare.","","","","",0
145,1,3877979,19,24,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Jusqu'au champ de bataille","Boutez les unités impériales hors des territoires éorzéens en refoulant les bestiaires de la 3e cohorte","","","","",0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
148,1,3862480,10,15,0,0,0,0,0,60721,60501,0,3895967,0,33,34,35,true,false,false,0,"Massacre de limaces","Des limaces arboricoles dévorent les fleurs servant à l'apiculture. Abattez-les avant que la production de miel ne soit sérieusement compromise!","","","","",0
149,1,3852846,17,22,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Stop à la propagation","Des taons géants se multiplient et répandent des germes infectieux, menaçant l'équilibre naturel de la forêt de Sombrelinceul. Éliminez ces entités venues d'ailleurs avant qu'elles ne se reproduisent davantage.","","","","",0
150,1,3853616,19,24,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: les fauteurs de trouble","Zigoto et sa bande cherchent un nouveau territoire où s'installer. Abattez le chef simien avant qu'il ne s'établisse dans la Sylve et menace la sécurité des populations alentour.","","","","",0
151,1,3853682,24,29,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Le petit pont de bois","Des Sylphes subjugués par Ramuh s'en prennent au Radeau de la Calebasse. Encerclez-les sur le pont suspendu et arrêtez-les.","","","","",0
152,1,3853721,20,25,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"La protection du Massif","Des tréants malades ont été aperçus récemment alors qu'ils erraient dans le Massif de ronces. Abrégez les souffrances de ces pauvres créatures avant qu'elles ne transmettent leur infection à la flore locale.","","","","",0
153,1,3877983,23,28,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: la chasse","Sirocco, une antilope géante traquée depuis fort longtemps par la guilde des chasseurs, a été aperçue dans les environs. La gloire et la fortune attendent ceux qui parviendront à l'abattre.","","","","",0
154,1,3877986,34,39,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Menace amphibie","Des jeunes tritons noirs de la Forêt centrale ont pris le contrôle du lac et chassé les autres espèces natives de la région. Réduisez leur population avant qu'ils n'étendent leur territoire au camp voisin!","","","","",0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
158,1,3877994,28,33,0,0,0,0,0,60721,60501,0,3920873,0,33,34,35,true,false,false,0,"Les négociateurs","Les négociations entre des malfrats gobelins et des braconniers locaux ont tourné au vinaigre. Profitez de cette occasion pour donner une bonne leçon aux braconnières Griffecoeurl !","","","","",0
159,1,3689061,32,37,0,0,2,0,0,60721,60501,68,0,0,33,34,35,true,false,false,0,"Nid de guêpes: les infiltrés","Infiltrez le Guêpier des Ventrerouge en éliminant les sentinelles et en démolissant les portes.","","Portes détruites ","","",0
160,1,3884803,32,37,0,228,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,"Nid de guêpes: colonisation","Hâtez-vous de gagner le cœur du Guêpier des Ventrerouge pour y vaincre leur chef, Severaint Sept Dards.","","","","",0
161,4,3688712,32,37,0,228,12,0,0,60724,60504,69,0,0,33,34,35,true,false,false,0,"Nid de guêpes: alliance défensive","Alliez-vous aux vigiles sombres pour protéger le Guêpier des Ventrerouge des bandits qui souhaitent le récupérer.","","Portes restantes ","","",0
162,4,3688712,32,37,0,228,12,2,0,60724,60504,69,0,0,33,34,35,true,false,false,0,"Nid de guêpes: défense du nid","Défendez le Guêpier des Ventrerouge et abattez les vide-goussets pour miner le moral des derniers Ventrerouge.","","Portes restantes ","Vide-goussets Ventrerouge tués:","",0
163,1,3878580,22,27,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Désherbage massif","Les Hauts-Chemins sont infestés de piège-poux. Éliminez ces végétaux avant qu'ils n'étouffent la forêt.","","","","",0
164,1,3878966,29,34,0,0,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,"Défi: imposture royale","Un groupe de braconnières miqo'tes sévit dans la forêt de Sombrelinceul avec à sa tête un mâle solitaire qui s'est autoproclamé roi. Tuez ce faux monarque et faites détaler ses sujets.","","","","",0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
166,4,3862614,22,27,0,0,12,0,0,60724,60504,115,3895687,0,33,34,35,true,false,false,0,"Une tournée de trop","Spenser, un des habitués du Choix de Buscarron, a une fois encore eu la main lourde sur l'hydromel et a commencé à chahuter les autres clients. Corrigez ce boit-sans-soif avant qu'il n'agresse tous les habitants du hameau.","","Client embarrassé","","",0
167,1,3863377,21,26,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Brames dans la nuit","Quelque chose a rendu les antilopes cerf incontrôlables. Abattez ces bêtes avant qu'elles ne fassent du mal aux autres.","","","","",0
168,2,3867062,29,34,2000251,0,1,0,0,60723,60503,0,3891751,0,33,34,35,true,false,false,0,"Sus à la contrebande","La forêt de Sombrelinceul abrite de plus en plus de braconniers. Venez à bout de ces individus sans foi ni loi et récupérez les fourrures de leurs innocentes victimes.","Livrer les fourrures au vigile sombre","Fourrures récupérées ","","",0
169,1,3867133,32,37,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: marché noir","L'aérodrome de la Forêt du sud est devenu une plaque tournante de la contrebande de fourrures braconnées par les Griffecoeurl. Cherchez leur meneuse, Yabi Kaatapoh deux-queues, et mettez-la hors d'état de nuire.","","","","",0
170,1,3867168,22,27,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"À qui profite le crime","Des bandits ont mis en place des péages sur les routes principales et font payer ceux qui désirent passer. Cherchez ces brigands et montrez-leur que le crime ne paie pas.","","","","",0
171,1,3867238,24,29,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Bandits en fuite","Des bandits Ventrerouge se sont installés dans une masure abandonnée. Détruisez leurs barricades puis éliminez le groupe.","","","","",0
172,2,3867290,29,34,2000252,0,1,0,0,60723,60503,0,3891765,0,33,34,35,true,false,false,0,"Gobelins malhonnêtes","Des Gobelins voleurs ont dérobé des marchandises à un marchand uldien qui voyageait vers Gridania. Punissez les coupables et récupérez les caisses volées !","Rapporter les caisses volées au marchand","Caisses récupérées ","","",0
173,1,3867306,34,39,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"※β1不要：ウォータースプライトの大量発生","※β1不要：","","","","",0
174,1,3879457,5,10,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Voler dans les plumes","Des éclaireurs ixali ont été aperçus près de la futaie des murmures. Localisez les envahisseurs et chassez-les de la forêt. Tous les moyens sont bons!","","","","",0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
178,1,3879483,3,8,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: l'élu des acari","Régulièrement, un petit acarus naît, bien plus violent que tous ceux de son espèce. Cette créature, que les autochtones appellent Dschubba, a été aperçue récemment. Tuez-la avant qu'elle n'atteigne sa taille adulte!","","","","",0
179,1,0,25,30,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Protecteur du Radeau","Pour protéger la population du Radeau de la Calebasse, éliminez les sarcoptes qui attaquent par vagues.","","","","",0
180,2,3879486,28,33,2000253,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,"Le lien de vie","Un prospecteur local pense que les pierres qui constituent le corps des golems comportent une importante concentration de minerai et que c'est la raison pour laquelle elles tiennent collées les unes aux autres. Il est prêt à récompenser toute personne qui l'aidera à récupérer des éléments qui pourront l'aider à prouver sa théorie.","Donner des fragments de golem au prospecteur","Fragments livrés ","","",0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
182,1,0,29,34,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Sans logique","Depuis le Fléau, des golems de pierre ont fait leur apparition. Neutralisez cette menace au plus vite.","","","","",0
183,1,3867831,3,8,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Menace simiesque","Un groupe d'opo-opos agités s'est installé près du Bourgeon Béni. Molestez-les un peu et faites-leur comprendre qu'ils ne doivent pas s'approcher de la zone sacrée.","","","","",0
184,4,3867845,7,12,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,"La faim des haricots","Des opo-opos en quête de fèves de Mun-Tuy ont commencé à attaquer les entrepôts du Moulin des bois. Éliminez ces furieux envahisseurs et faites en sorte qu'aucun sac de fèves ne soit volé.","","Sacs restants ","","",0
185,1,3867939,8,13,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: un parfum de catastrophe","Curupira, un microtyugh particulièrement dangereux, a récemment été aperçu par un villageois. Cette créature exhale un parfum suave qui envoûte les humains. Il faut à tout prix l'éliminer avant qu'il n'attire à lui les enfants du Moulin des bois et les dévore!","","","","",0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
187,4,3867947,25,30,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,"La caravane passe","Un groupe de pilleurs ixali s'en est pris à une caravane des vigiles sombres qui transportait des provisions aux camps alentour. Repoussez la menace barbare et protégez les précieuses caisses de provisions.","","Caisses restantes ","","",0
188,1,3867975,27,32,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Un appétit d'oiseau","Des ziz affamés se sont aventurés près du Radeau de la Calebasse et cherchent de la viande fraîche. Tuez ces créatures avant qu'elles ne s'attaquent aux populations locales.","","","","",0
189,1,3868016,27,32,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Dangereux xylophages","Des arions de Sombrelinceul dévorent les jeunes arbustes des sources de l'Aulne, empêchant le reboisement de cette partie de la forêt. Réduisez leur nombre avant que la zone ne devienne un lieu de désolation.","","","","",0
190,1,3922888,33,38,0,0,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,"Défi: un grand fracas","Nunyunuwi, le grand golem, a perdu son maître... Il erre depuis sans but précis dans le lac des Racines et doit être abattu car il risque d'écraser des innocents.","","","","",0
191,4,3996746,26,31,0,0,12,0,0,60721,60501,68,0,0,33,34,35,true,false,false,0,"Assaut sur le Viaduc: prélude","Des bandits qiqirns ont lancé un assaut-surprise sur le Viaduc. Alliez-vous aux lames de cuivre et défendez la position à tout prix.","","Lames de cuivre restantes ","","",0
192,4,3996834,26,31,0,0,43,44,0,60721,60501,68,0,0,33,34,35,true,false,false,0,"Assaut sur le Viaduc: acte I","Des bandits qiqirns ont lancé un assaut-surprise sur le Viaduc. Repoussez les assaillants et protégez les habitants du village et leurs provisions.","","Habitants restants ","Provisions restantes ","",0
193,4,3997258,26,31,0,0,43,44,0,60722,60502,171,0,0,37,38,35,true,false,false,0,"Assaut sur le Viaduc: acte II","Un bandit qiqirn du nom de Zuzuroon le grippe-sou s'est jeté dans la mêlée. Continuez à repousser les assauts tout en protégeant les habitants du village et leurs provisions.","","Habitants restants ","Provisions restantes ","",0
194,1,3997260,26,31,0,229,0,0,0,60722,60502,69,0,0,33,34,35,true,false,false,0,"Assaut sur le Viaduc: acte III","Il s'avère que les bandits qiqirns auraient été recrutés par un Amalj'aa pour enlever des habitants du Viaduc et les livrer au Cratère des tisons pour qu'ils y soient subjugués. Éliminez le cerveau de l'opération, Nayokk Roh, pour mettre fin à cette folie.","","","","",0
195,1,3997286,26,31,0,0,0,0,0,60722,60502,68,0,0,33,34,35,true,false,false,0,"Assaut sur le Viaduc: dénouement","Joignez-vous aux lames de cuivre pour secourir les habitants du Viaduc enlevés par les bandits qiqirns et tuez le cerveau qui se cache derrière toute cette opération, Nayokk Roh.","","","","",0
196,1,4304993,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
197,1,4305058,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
198,1,4305274,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
199,1,4305302,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
200,1,4305341,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
201,1,4305542,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
202,1,4305574,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
203,1,4305635,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
204,1,4305642,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
205,1,4305831,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
206,1,4305940,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
207,1,4305987,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
208,1,4011055,7,12,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Massacre d'insectes","Les coccinelles débarrassent la Forêt centrale des pucerons qui l'envahissent. Cependant, certaines d'entre elles s'en prennent aux abeilles qui pollinisent les plantes qui donnent les récoltes. Veillez à ce que ce soit leur dernier repas.","","","","",0
209,1,4038936,31,36,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,"Défi: le géant vert","Un enchevêtrement de lianes vivaces du nom de Jody l'aigrie boit toute l'eau du Lac aux graines. Si rien n'est fait immédiatement, elle aura asséché toute la zone d'ici la prochaine lune.","","","","",0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,"","","","","","",0
212,1,4057804,19,24,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Les envahisseurs","Les lierres envahissants ont proliféré de façon incroyable. À ce rythme, les Neuf Lierres seront bientôt entièrement infestés. Luttez aux côtés des vigiles sombres et des flèches divines, et exterminez ces nuisances.","","","","",0
213,1,4105414,23,28,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"L'offrande","Un groupe de Sylphes aliénés par leur Primordial a capturé un Sylphe du Refuge pour le donner en pâture à Ramuh. Anéantissez tous les Dénaturés et libérez le pauvre Sylphe de ses ravisseurs.","","","","",0
214,1,4105481,11,16,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,"Le festin des vautours","En plus d'être des goinfres, les Gobelins sont des malpropres. Les restes de repas qu'ils ont jetés sur la route après leur passage aux Neuf Lierres ont attiré un grand nombre de rapaces charognards. Abattez les créatures ailées et rétablissez la paix dans la région.","","","","",0
