Index,0 [0x7][0x24],1 [0x3][0x4],2 [0x3][0xc],3 [0x3][0x14],4 [0x5][0x0],5 [0x5][0x8],6 [0x5][0x10],7 [0x3][0x5],8 [0x3][0xd],9 [0x3][0x15],10 [0x5][0x2],11 [0x5][0xa],12 [0x5][0x12],13 [0x3][0x6],14 [0x3][0xe],15 [0x3][0x16],16 [0x19][0x7],17 [0x19][0xf],18 [0x19][0x17],19 [0x0][0x18],20 [0x0][0x1c],21 [0x0][0x20]
589889,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Die Händler von Gridania verstehen absolut nichts vom Verkaufen. Ja, sie scheinen sogar eine Aversion dagegen zu haben.","Dabei ist es doch nichts Schlechtes, sondern geradezu etwas Ehrenhaftes, möglichst vielen Leuten den Zugang zu hochwertigen Waren zu ermöglichen. Damit erweisen wir Händler der Gesellschaft einen großen Dienst.","0"
589890,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589891,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Von dem Steg hinter mir fährt ein Boot rüber zum Ufer des Ostwaldes.","Von dort aus gelangst du schnell zum Honighof und nach Neun Efeuranken.","0"
589892,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589893,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Wie lange wollen die Händler aus Ul'dah noch in Gridania bleiben? Ich hoffe, sie verschwinden bald wieder.","Die denken doch nur an ihren Profit. Ich wette, sie alle haben Abakusse in ihren Köpfen eingebaut.","0"
589894,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Willkommen im Marktbezirk von Gridania! In der nördlich gelegenen Ebenholzpassage bekommst du Medizin und Gegenstände des täglichen Bedarfs. Auf dem Palisandermarkt im Süden werden vor allem Waffen und Rüstungen verkauft. ","0","0"
589895,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Unsere Gilde ist berühmt für die Kunstfertigkeit und den Eifer unserer Gerber. Sieh dir nur unsere Ledersachen an und du wirst aus dem Staunen nicht mehr herauskommen, <if:meine Liebe/mein Lieber>!","0","0"
589896,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589897,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,true,true,false,"Veränderungen des Waldes haben direkte Auswirkungen auf seine Bewohner. Der Fluss des Lebens ist in ständiger Bewegung.","Doch fürchte dich nicht vor Veränderungen – sie sind Teil des Lebens! Daran müssen sich alle Bewohner von Gridania gewöhnen.","0"
589898,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Willkommen bei der Gerbergilde! Hier werden die Häute von Tieren und Monstern zu Leder gegerbt, woraus wiederum stilvolle und praktische Gegenstände entstehen.","0","0"
589899,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Oh, du bist wohl auch auf der Suche nach exquisiten Lederwaren, was? Kein Wunder! Der Ruf der gridanischen Gerber ist ja sogar bis zu uns ins ferne Ul'dah gedrungen.","Die begabtesten Meister verkaufen ihre Waren für horrende Summen unter dem Markennamen „Atelier Fen-Yll“.","Bestaune ruhig die Wunderstücke hier auf dem Tisch, leisten wirst du sie dir nicht können."
589900,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Hm? Tut mir leid, wir haben geschlossen. Ach, wäre doch jeden Tag ein Fest.","0","0"
589901,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589902,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Pass bloß auf, wo du hintrittst, du Tölpel! Wenn du die Schalen umwirfst, zieh ich dir das Fell über die Ohren.","0","0"
589903,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","Wenn man es so aufschichtet, gedeihen die Blumen am besten. Das habe ich als Gärtner gelernt.","0"
589904,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589905,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Willkommen in der Ährenkranzkolonie! Sie wird von der Gärtnergilde verwaltet.","0","0"
589906,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Die Fremden haben keine Ahnung von Pflanzen und reißen trotzdem das Maul auf, als wüssten sie alles besser.","0","0"
589907,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Pst, sei ruhig!\n... Und damit meine ich nicht nur, dass du keine Geräusche machen sollst.","Das hier ist ein heiliger Ort, an dem wir den Stimmen der Gebieter lauschen. Um die Gebieter nicht zu stören, musst du deinen Geist und dein Herz beruhigen.","0"
589908,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589909,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589910,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589911,0,2,0,0,764,0,0,1,1,0,0,0,0,0,0,0,false,false,false,"Öffne dein Herz und spüre den Odem der Natur um dich herum.","Nur so kannst du die in dir ruhende Kraft entfalten.","0"
589912,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Der alte Pfarahr behandelt mich immer wie ein kleines Kind!","0","0"
589913,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Memama ist wieder mal von zu Hause ausgebüxt. Dabei habe ich sie schon so oft ermahnt, dass sie ihren Eltern Bescheid sagen soll, bevor sie irgendwohin geht.","0","0"
589914,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589915,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Guten Tag und herzlich willkommen am Luftschiff-Landeplatz.","0","0"
589916,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Ich bitte vielmals um Verzeihung, aber da du keinen Luftschiffpass besitzt, kannst du den Dienst unserer Luftschiffe leider nicht in Anspruch nehmen.","0","0"
589917,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Herzlich willkommen! Möchtest du etwas über den Luftschiff-Landeplatz wissen?","0","0"
589918,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589919,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589920,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589921,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589922,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589923,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589924,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Willkommen bei der Gilde der Druiden, wo die Lehren der Natur und der Gebieter gedeutet und überliefert werden.","Ich kümmere mich um Anwärter, die in unsere Gilde aufgenommen werden möchten. Falls du Interesse hast, kannst du mich jederzeit ansprechen.","0"
589925,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589926,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","Ahhh ... au, das tut weh ...","0"
589927,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Hier in der Grotte der Versunkenen Gedanken werden Verletzte und Kranke behandelt und Rituale durchgeführt. Dabei assistieren die einfachen Druiden den ehrenwerten Sehern.","Die aufopferungsvolle Hingabe für Gridania und den Wald ist unsere größte Freude.","0"
589928,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Hier geht es zu den Unterkünften von Nophicas Schar. Unbefugten ist der Zutritt verboten!","0","0"
589929,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589930,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Warum ich der Waldläufergilde beigetreten bin? Ist doch klar! Als Waldläufer kämpft man aus sicherer Entfernung!","0","0"
589931,0,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589932,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589933,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Hier ist die Rezeption der Zimmerergilde. Wir kümmern uns um die Herstellung aller möglichen Holzgegenstände, von Möbeln über Holzgeschirr bis hin zu Waffen und Rüstungsteilen.","0","0"
589934,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,true,true,true,"Für Waffen verwendet man andere Holzarten als für Möbel. Holz ist also nicht gleich Holz.","Selbst bei ein und derselben Holzart kommt es darauf an, welchen Teil des Baumes man verwendet und wie man ihn verarbeitet. Ein Holzkopf wird also niemals ein guter Zimmerer!","0"
589935,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Um dich von den Strapazen eines Kampfes zu erholen, empfehle ich dir, einfach mal einen Baum zu umarmen und seine Wärme zu spüren. Du wirst lachen, aber das hilft!","0","0"
589936,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589937,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Oh je, wie soll ich jemals so elegante Formen wie der Meister zustande kriegen?! Ich habe offensichtlich zwei linke Hände!","0","0"
589938,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589939,0,0,0,1,0,0,755,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589940,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Die Soldaten des Klageregiments und von Nophicas Schar tragen Masken, um ihre wahren Gesichter vor den Gebietern zu verbergen, denn manchmal kommt es vor, dass sie bei der Erfüllung ihrer Pflicht den Zorn des Waldes auf sich ziehen.","Ich bezweifle, dass sich die Gebieter so einfach täuschen lassen, aber zumindest scheinen sich die Soldaten mit diesem Hokuspokus sicherer zu fühlen.","0"
589941,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589942,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Ich bin froh, dass sich die Pikeniergilde hier niedergelassen hat.","Junge, begabte Pikeniere kommen von überall her, um hier zu trainieren. Dabei lernen sie auch voneinander und bringen jeweils die besten Techniken mit ein. Das kommt auch dem Klageregiment zugute.","0"
589943,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Dieses Jahr können wir uns vor vielversprechenden Neuzugängen kaum retten. Ich bin gespannt, wie sie sich entwickeln werden.","0","0"
589944,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589945,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589946,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Hier ist das Klageregiment, das für die Aufrechterhaltung der öffentlichen Ordnung zuständig ist, stationiert. Außerdem befindet sich hier die Gilde der Pikeniere.","Ohne Zweifel lassen sich die Pikeniere von dem Ruhm des Klageregiments inspirieren.","0"
589947,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Die Katastrophe vor fünf Jahren hat viele Händler in den Ruin getrieben. Etwa die Hälfte der frei gewordenen Läden wurde danach an Händler aus Ul'dah vermietet.","Dank ihnen kam der Handel wieder in Schwung, aber das lief nicht ohne Konflikte ab, denn sie betreiben ihre Geschäfte viel aggressiver als die einheimischen Händler.","0"
589948,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Der Palisandermarkt wird von mir und meinem Bruder Hadrefort geführt, der Ebenholzmarkt von Rishushu. Der alte Parsemontret wiederum hat seine gierigen Finger in allem, was hier auf den Märkten vor sich geht.","Mein Bruder hält Rishushu für eine aufrichtige Person, aber ich traue ihr nicht über den Weg. Irgendwie beschleicht mich bei ihr ein ungutes Gefühl, ohne dass ich dafür konkrete Gründe nennen kann.","0"
589949,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Der Ätheryt stand früher im Westen der Stadt, doch im Zuge des Wiederaufbaus nach der großen Katastrophe vor fünf Jahren wurde er hierher verlegt.","0","0"
589950,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Willst du wissen, warum dieser Ort Apkallu-Fälle genannt wird?","Nun, früher hat man versucht, hier Apkallu zu züchten. Damit hatte man jedoch keinen Erfolg.","0"
589951,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Dieses geschichtsträchtige Amphitheater hat schon die Gründungsfeier der Bruderschaft der Morgenviper erlebt. Das war natürlich noch an seinem alten Ort, bevor es hierhin verlegt wurde.","0","0"
589952,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Bei der Gründungsfeier der Bruderschaft der Morgenviper sah ich die ehrenwerte Hohepriesterin Kan-E-Senna zum ersten Mal mit eigenen Augen.","Ich erinnere mich noch genau an ihre würdevolle Gestalt und ihre zärtliche, doch durchdringende Stimme.","0"
589953,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Gärtner kümmern sich um Gräser und Blumen, doch dabei lernen sie selbst viele Dinge, sodass die Pflanzen ebenso für die Gärtner existieren wie die Gärtner für die Pflanzen.","0","0"
589954,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Hier gelangst du aus der Stadt. Mühlenhain liegt im Norden und der Herbstkürbis-See im Westen.","0","0"
589955,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589956,0,1,1,0,755,755,0,1,1,1,0,0,0,0,0,0,false,false,false,"Tut mir leid, in dieser Saison kann ich keine Aufträge mehr für Taschen aus Borstenschwanz-Murmelhörnchen-Leder annehmen.","Die Wilderei hat derart zugenommen, dass ein striktes Jagdverbot ausgesprochen wurde. Bis das Verbot aufgehoben wird, gibt es auch keinen Ledernachschub mehr.","0"
589957,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Juhu, endlich habe ich ein Borstenschwanz-Murmelhörnchen-Fell auftreiben können! Daraus lasse ich mir eine Tasche machen!","0","0"
589958,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Die Gerbergilde hier in Gridania ist für ihre hochwertigen Lederwaren berühmt.","Auf die besten Stücke, die unter dem Namen Fen-Yll verkauft werden, muss man nach der Bestellung bis zu zwei Jahre warten.","0"
589959,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589960,0,0,1,0,0,755,0,0,1,1,0,0,0,0,0,0,false,false,false,"...","... Sei so nett und bleib mir vom Leib!","0"
589961,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Kleine und unscheinbare Knospen wachsen zu prächtigen Pflanzen heran, die wiederum Früchte tragen. Das ist der Kreislauf des Waldes.","Auch wir sind nur ein kleiner Teil dieses Kreislaufes. Das dürfen wir niemals vergessen.","0"
589962,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589963,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Leer","0","0"
589964,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,false,false,false,"Willkommen beim Atelier Fen-Yll!","Hast du etwas bestellt? Wenn nicht, muss ich dich enttäuschen. Wir produzieren nur nach Auftrag.","0"
