Index,0 [0x3][0x10],1 [0x3][0x24],2 [0x3][0x38],3 [0x3][0x4c],4 [0x3][0x60],5 [0x3][0x74],6 [0x3][0x88],7 [0x3][0x9c],8 [0x7][0x0],9 [0x7][0x14],10 [0x7][0x28],11 [0x7][0x3c],12 [0x7][0x50],13 [0x7][0x64],14 [0x7][0x78],15 [0x7][0x8c],16 [0x6][0x4],17 [0x6][0x18],18 [0x6][0x2c],19 [0x6][0x40],20 [0x6][0x54],21 [0x6][0x68],22 [0x6][0x7c],23 [0x6][0x90],24 [0x6][0x8],25 [0x6][0x1c],26 [0x6][0x30],27 [0x6][0x44],28 [0x6][0x58],29 [0x6][0x6c],30 [0x6][0x80],31 [0x6][0x94],32 [0x6][0xc],33 [0x6][0x20],34 [0x6][0x34],35 [0x6][0x48],36 [0x6][0x5c],37 [0x6][0x70],38 [0x6][0x84],39 [0x6][0x98],40 [0x19][0x12],41 [0x19][0x26],42 [0x19][0x3a],43 [0x19][0x4e],44 [0x19][0x62],45 [0x19][0x76],46 [0x19][0x8a],47 [0x19][0x9e],48 [0x3][0x11],49 [0x3][0x25],50 [0x3][0x39],51 [0x3][0x4d],52 [0x3][0x61],53 [0x3][0x75],54 [0x3][0x89],55 [0x3][0x9d],56 [0x0][0xa0],57 [0x0][0xa4],58 [0x0][0xa8],59 [0x0][0xac],60 [0x0][0xb0],61 [0x0][0xb4],62 [0x0][0xb8],63 [0x0][0xbc]
14,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Steine aus dem Körper eines Golems ... Es muss Spuren der Veränderung geben, die der Funke des Lebens in dem einst toten Gestein hinterließ. Wenn ich sie fände ...!","Das Geheimnis des Lebens! Nur einige Golemsteine noch, und ich werde die Schöpfung verstehen. Hilf mir dabei!","","","","","",""
15,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Das dürfte ausreichen.","","","","","","",""
16,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Hervorragend. Das müsste genug sein. Vielen Dank!","","","","","","",""
17,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Eins ... zwei ... Ist das alles? Na gut.","","","","","","",""
18,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Ja ... Das ist genau, was ich brauche. Es wird gelingen ...","","","","","","",""
19,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Darf ich dich kurz stören? ","Wir haben da bald so ein Training, und äh, wir müssen Gruppen bilden ... und gegen den Ausbilder antreten. Ein sadistischer Wahnsinniger! ","Und ... ich bin irgendwie übrig geblieben, und jetzt bräuchte ich unbedingt einen Partner, sonst kann ich mein Testament schreiben. Hilfst du mir ...?","Stellst du dich als Übungspartner zur Verfügung?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","","","Ach ... Wenn es doch diese blöden Gruppenübungen nicht geben würde! Ich bin geliefert.",""
20,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Die Baumschnecken in dieser Gegend machen den Honigbienen das Leben schwer.","Sie fressen alle Blüten ab und vermehren sich rasant! Sie werden gleich wieder hier einfallen, du wirst sehen.","Du fürchtest dich doch sicher nicht vor ein paar Schnecken, oder?","Willst du helfen, die Schnecken zu bekämpfen?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","Ah, vielen Dank. Ich wusste, dass du Mut hast. Uah, da glitschen sie schon heran ...!","","Wenn wir nichts unternehmen, ist der Bienenbestand ernsthaft gefährdet!",""
21,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Beseitige die Baumschnecken!","","","","","","",""
22,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Ah! Die Rettung! Du kommst gerade recht!","Spenser, dieser Trunkenbold, schlägt hier noch alles kurz und klein. Da wankt er eben noch ganz friedlich herum, und plötzlich rastet er aus!","Einen kleinen Stoß in die Rippen kann ich ja vertragen, aber langsam platzt mir die Hutschnur. Irgendwer muss dem Rüpel Manieren beibringen!","Willst du den Trunkenbold Spenser in die Schranken weisen?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","Ah, du bist ein Goldschatz! Pass auf, da kommt er schon! ","","Na ja, ist ja auch nicht dein Bier ... Bis er dich mal am Kragen hat! Du wirst schon sehen!",""
23,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Bring diesen Säufer zur Vernunft! ","","","","","","",""
24,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,6,0,0,0,0,0,0,0,"Willst du das Rotbauch-Nest betreten?","Eintreten?","","","","","",""
25,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Wir sind zur Bekämpfung von Wilderern hier. Anscheinend hatte die Bande, hinter der wir her sind, einen Handel mit den Goblins vor - an einem Lagerplatz südlich von hier.","Aber offenbar haben sie sich in die Haare gekriegt, hehe. Das ist die Gelegenheit zum Zuschlagen!","Und weil du nun schon hier bist, kannst du dich auch nützlich machen. Hilf uns, das ganze Pack zu beseitigen - Wilderer und Goblins.","Hilfst du mit?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","Das ist ein Wort! Los geht's!","","Für euch Abenteurer sind Recht und Ordnung Fremdwörter, was?",""
26,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Befrei den Wald von diesen üblen Subjekten!","","","","","","",""
27,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"調子にのったキキルンの闇商人どもが偽造品を売り歩いているらしい。（仮）","これ以上被害者を増やさないためにも、やつらが持っている偽造品を回収してきてくれないか？（仮）","偽造品を回収してきますか？（仮）","","よし、頼んだぞ！（仮）","","仕方ない、残念だ。（仮）",""
28,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,5,0,0,0,0,0,0,"やつらから偽造品を回収してきたのか？（仮）","","","","よくやった。また見つけたら持ってきてくれ。（仮）","","そうか、見つけたらすぐ持ってきてくれ。（仮）",""
29,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"闇商人どもが持っている偽造品を回収してきてくれ！（仮）","","","","","","",""
30,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"これだけ回収すれば、しばらくやつらの商売もあがったりだろう。（仮）","","","","","","",""
31,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Endlich Hilfe! Meine Gebete wurden erhört!","Einige süßmäulige Imps klauen unseren Honig! Und nicht nur das: Um an ihre Beute zu kommen, töten sie eiskalt unsere Bienen!","Sie werden sicher bald wiederkommen. Bitte, treib ihnen das Naschen aus und beschütze unsere Bienen!","Du hilfst doch, nicht wahr?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","","","Verstehe ... Dann nimmt das große Bienensterben wohl seinen Lauf ...",""
32,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Die Orangen sind endlich gepflückt und verpackt. Eigentlich müsste ich jetzt nur noch auf die Karawane warten, die sie zur Gladion-Bucht transportieren soll ...","Aber der Duft der Früchte lockt jedesmal Ratten aus den Docks an. Ein paar habe ich schon selbst erledigt und die Gelbjacken unterstützen uns auch, aber es gibt einfach zu viele von den Viechern.","Ich bitte dich, du musst mir helfen! Wenn die ganze Schufterei umsonst war, verkrafte ich das nicht.","Dem Bauern helfen?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","","","<seufz> Eine weitere Ernte verloren ...",""
33,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Du siehst mutig und entschlossen aus, <if:Abenteurerin/Abenteurer>, und wir können jede Hilfe gebrauchen.","Die Qiqirn halten einige Bewohner Hohenbrücks als Geiseln fest und wollen sie an die Amalj'aa verkaufen. Die Verhandlungen sind in vollem Gange, aber noch können wir das Schlimmste verhindern!","Je mehr wir sind, desto größer sind unsere Chancen auf Erfolg! Wir dürfen diese armen Leute nicht im Stich lassen!","Die Messingklingen unterstützen?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","","","Wie du meinst. Wir Messingklingen werden vor unserer Verantwortung nicht davonlaufen.",""
34,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"","","","","","","",""
35,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Stillgestanden, du Waschlappen! Um die neuen Rekruten des Mahlstroms auf den Ernstfall einer garleischen Invasion vorzubereiten, veranstalten wir heute einen Übungskampf unter erschwerten Bedingungen!","Einige unserer Ausbilder haben sich für drei Wochen an ein striktes Schikanier- und Schleifverbot gehalten und sind dementsprechend auf hundertachtzig!","Da können schon mal ein paar Ohren, Nasen und sonstige Gliedmaßen auf der Strecke bleiben. Hast du genug Mumm, mit unseren Frischlingen gegen die Ausbilder zu kämpfen? ","An der Übung teilnehmen?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","","","Pah, Memme! Dann halt dich mit deiner Mami mal schön abseits vom Geschehen. ",""
36,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Ha, <if:eine Abenteurerin/ein Abenteurer> zur rechten Zeit vertreibt des Landwirts Kummer und Leid! Dich schicken die Zwölf!","In letzter Zeit durchwühlen uns die Mulle hier die Felder nämlich derart, dass sie löchriger sind als die Socken meines Bruders ... was ich persönlich für ein ziemliches Kunststück halte.  ","Jedenfalls ist an Bestellung der Felder unter diesen Umständen nicht zu denken, mal ganz abgesehen davon, dass sich schon zahlreiche Chocobos die Füße verstaucht haben. Du hast doch sicher ein Herz für Tiere?","Dem Bauern helfen?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","Danke, das werd ich dir nicht vergessen! Und sieh nur, da ist auch gleich schon wieder ein Rudel von den Biestern! Schnapp sie dir!","","Ich hoffe, der nächste Chocobo, hinter dem du stehst, schlägt mal ordentlich aus.",""
37,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Wer anderen eine Grube gräbt, sag ich immer ... Gib den Mullen ordentlich was auf die Mütze. Sie haben's nicht anders verdient!","","","","","","",""
38,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Hm, du machst 'nen zähen Eindruck, aber hast du's auch wirklich drauf? Falls ja, hätt ich da vielleicht 'nen Job für dich.","Ich bin in den Besitz höchst brisanter Informationen gelangt, die die entscheidende Wende in unseren Auseinandersetzungen mit den Amalj'aa bringen könnten und muss unbedingt den Kommandanten in Klein-Ala Mhigo davon in Kenntnis setzen!","Die Späher der Amalj'aa werden das ganz sicher verhindern wollen, daher muss ich unauffällig reisen. Am besten in Begleitung <if:einer/eines> Außenstehenden wie dir!","Den Kundschafter begleiten?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","","","Dann hast du von all dem hier nichts gehört, verstanden?",""
39,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"He, du bist doch <if:'ne Abenteurerin/'n Abenteurer>, oder? Dann musst du mir helfen!","Ich hab ja echt nichts gegen Wildblumen, aber bei diesen Ozean-Röslingen hört der Spaß auf. Die haben neulich die halbe Schafsherde meines Nachbarn verputzt, das muss man sich mal vorstellen! ","Mit unseren normalen Unkrautbekämpfungsmethoden ist den Biestern leider nicht beizukommen. Aber jemand wie du hat sicher noch andere Tricks im Ärmel, vermute ich mal.","Den Röslingen die Stengel stutzen?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","Das ist zu gütig von dir, vielen Dank! Sicher tauchen sie schon bald wieder au... Ah, da oben! Sieh nur!","","Das ist bedauernswert. Wenn sie sich an den Schafen sattgefressen haben, sind wir wahrscheinlich als Nächstes dran. Kannst du mit der Verantwortung leben?",""
40,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Verdammte Ozean-Röslinge! Ausgerottet gehören die, mit Stumpf und Stiel!","","","","","","",""
41,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,6,0,0,0,0,"Ah, <if:eine Abenteurerin/ein Abenteurer>, was für eine glückliche Fügung! Ich benötige dringend Hilfe!","Mein Getreide ist gemahlen und wartet auf seine Auslieferung. Genauso wie eine hungrige Meute Galagos, die ganz versessen auf das Zeug sind.","So schnell kann mein Chocobo den Karren gar nicht ziehen, wie die ihn geentert haben. Drei Lieferungen haben die Räuber mir schon ruiniert. Ein weiterer Fehlschlag wäre mein finanzieller Ruin!","Die Galagos verjagen?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","Vielen Dank! Ihr Abenteurer seid ein Segen für Eorzea!","","Ich verstehe ... Hoffentlich finde ich jemand anderen.",""
42,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,0,0,0,0,0,0,"Verdammte Aga-Kröten! Die Gelehrten unten an der Mealvaaner Zollbehörde meinten, die Viecher würden gute Schädlingsbekämpfer abgeben, also wurde hier zwischen den Getreidefeldern eine kleine Population ausgesetzt.","Den Schädlingen haben sie den Garaus gemacht, das stimmt schon, aber gleichzeitig vermehrten sie sich auch so sprunghaft, dass jetzt das gesamte untere La Noscea voll von diesen hässlichen Biestern ist.","Und wer darf die Suppe auslöffeln? Ich natürlich! Den ganzen Tag nichts anderes als Kröten fangen und aufschlitzen! Im Grunde kein schlechter Job, aber auf die Dauer ziemlich eintönig. Warum gehst du mir nicht etwas zur Hand?","Besten Dank,  <if:meine Liebe/mein Lieber>. Dann kümmre dich mal um die Kröten, während ich hier aufpasse, dass dich niemand dabei stört.","Was? Du dachtest, wir würden die Viecher gemeinsam bekämpfen? Ich will dir doch nicht den ganzen Spaß nehmen!","","",""
43,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"Verdammte Aga-Kröten! Die Gelehrten unten an der Mealvaaner Zollbehörde meinten, die Viecher würden gute Schädlingsbekämpfer abgeben, also wurde hier zwischen den Getreidefeldern eine kleine Population ausgesetzt. Die Biester haben sich nur leider sprunghaft vermehrt.","Und wer darf die Suppe auslöffeln? Ich natürlich! Den ganzen Tag nichts anderes als Kröten fangen und aufschlitzen! Im Grunde kein schlechter Job, aber auf die Dauer ziemlich eintönig. Warum gehst du mir nicht etwas zur Hand?","Auf Krötenjagd gehen?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","","Besten Dank,  <if:meine Liebe/mein Lieber>. Dann kümmre dich mal um die Kröten, während ich hier aufpasse, dass dich niemand dabei stört. Was? Du dachtest, wir würden die Viecher gemeinsam bekämpfen? Ich will dir doch nicht den ganzen Spaß nehmen!","","Ehrlich nicht? Überleg's dir noch mal. Ist 'ne Riesengaudi!",""
44,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"Es ist zum Verzweifeln ... Schon wieder haben einige Yarzons ihre Nester in unserer Dampframme errichtet.","Mit den Fehlfunktionen und nötigen Reparaturarbeiten an den Rammen könnten wir ja noch leben, wenn die Biester nicht zusätzlich auch noch so angriffslustig wären. Kannst du sie für uns unschädlich machen?","Die Yarzons vertreiben?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","","Vielen Dank! Momentan sind sie dort unter den Bäumen auf <i>Futtersuche</i>. Am besten fängst du sie ab, bevor sie zu der Dampframme zurückkehren können.","","Verstehe. Das ist sehr bedauerlich ...",""
45,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,6,0,0,0,0,0,"He, hast du gerade mal einen Moment Zeit? Momentan wimmelt's hier von Erd-Exergonen, und ich könnte deren Kerne ganz gut gebrauchen.","Die eignen sich nämlich prima als Unterlegplatten zur Stabilisierung unserer schweren Dampframmen.","Dem Arbeiter helfen?\n\n<color #FF7B1A>Empfohlene Stufe: <value></color>","","Ausgezeichnet! Wenn du Glück hast, findest du am Boden Kerne von verschiedenen Erd-Exergonen. Die lebenden musst du auf andere Art überreden, sich von ihren Kernen zu trennen.","","Ist gut. Entschuldige, dass ich dich mit meinem Anliegen behelligt habe.",""
