Index,0 [0x3][0x44],1 [0x3][0x45],2 [0x19][0x47],3 [0x5][0x2c],4 [0x3][0x46],5 [0x5][0x2e],6 [0x1a][0x47],7 [0x5][0x30],8 [0x5][0x32],9 [0x5][0x34],10 [0x5][0x36],11 [0x5][0x38],12 [0x5][0x3a],13 [0x5][0x3c],14 [0x5][0x3e],15 [0x5][0x40],16 [0x5][0x42],17 [0x0][0x0],18 [0x0][0x4],19 [0x0][0x8],20 [0x0][0xc],21 [0x0][0x10],22 [0x0][0x14],23 [0x0][0x18],24 [0x0][0x1c],25 [0x0][0x20],26 [0x0][0x24],27 [0x0][0x28]
21,1,0,false,158,2,0,false,0,0,0,0,0,0,0,0,0,0,"Ils ont mis le bazar avec leurs bombes et le poussin était complètement affolé... Du coup, il s'est enfui au sommet du Mont Corel. S'il vous plaît, ramenez-le sain et sauf!","","","","","","","","","",""
22,1,0,false,23,2,764,false,0,0,0,0,0,0,0,0,0,0,"Vous avez fait preuve d'une vaillance exemplaire, c'était beau à voir! Malheureusement, le poussin chocobo est toujours coincé au sommet du Mont Corel... Faites vite avant qu'il ne lui arrive malheur!","","","","","","","","","",""
23,2,0,false,0,2,764,true,0,0,0,0,0,0,0,0,0,0,"Voulez-vous réessayer?","Oui","Non","","","","","","","",""
24,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Merci beaucoup d'avoir sauvé la vie du poussin! Autant vous prévenir tout de suite, il ne tient pas en place et ça ne m'étonnerait pas qu'il se retrouve dans le même pétrin très bientôt. Si jamais cela arrivait, j'espère que nous pourrons compter sur votre aide à nouveau!","","","","","","","","","",""
25,1,0,false,140,2,0,false,0,0,0,0,0,0,0,0,0,0,"Dites, pourriez-vous me rendre un service? J'ai besoin d'un<if:e aventurière/ aventurier> chevronné<if:e/none> comme vous pour livrer la commande sans se faire repérer par les voleurs. Faites bien attention surtout, il est extrêmement fragile!","","","","","","","","","",""
26,1,0,false,143,2,0,false,0,0,0,0,0,0,0,0,0,0,"Dites, pourriez-vous me rendre un service? J'ai besoin d'un<if:e aventurière/ aventurier> chevronné<if:e/none> comme vous pour livrer la commande sans se faire repérer par les voleurs. Faites bien attention surtout, il est extrêmement fragile!","","","","","","","","","",""
27,1,0,false,28,2,764,false,0,0,0,0,0,0,0,0,0,0,"À l'aide, à l'aide! Je venais à peine de recueillir un poussin chocobo égaré et sans défense, quand des gobelins sont venus nous jouer un sale tour!","","","","","","","","","",""
28,1,0,false,159,2,0,false,0,0,0,0,0,0,0,0,0,0,"Ils ont fait exploser plein de vilaines bombes et à cause d'eux, le poussin a eu la peur de sa courte vie... Du coup, il est allé se réfugier sur la tête de Coloso et n'arrive plus à descendre! Je vous en prie, allez l'aider avant qu'il finisse comme une crêpe!","","","","","","","","","",""
29,1,0,false,30,2,764,false,0,0,0,0,0,0,0,0,0,0,"Il n'y a pas à dire, vous êtes vraiment très courageu<if:se/x>, mais le poussin est toujours coincé sur la tête de Coloso! Dépêchez-vous avant qu'il ne soit trop tard!","","","","","","","","","",""
30,2,0,false,0,2,764,true,0,0,0,0,0,0,0,0,0,0,"Voulez-vous réessayer?","Oui","Non","","","","","","","",""
31,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Merci infiniment! Grâce à vous, le poussin est hors de danger. Le problème, c'est qu'il a la bougeotte et ça ne me surprendrait pas s'il se retrouvait à nouveau dans une situation difficile... N'hésitez pas à repasser de temps à autre, on ne sait jamais!","","","","","","","","","",""
32,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Votre sac est si plein que je n'arrive pas à ranger votre lot. Faites un peu de place et revenez me voir.","","","","","","","","","",""
33,1,0,true,100,2,764,false,0,0,0,0,0,0,0,0,0,0,"Vous êtes en possession d'un billet de Méga Cactpot, vous dites? Très bien. Voyons voir combien de bons numéros vous avez...","","","","","","","","","",""
34,1,0,false,35,2,764,false,0,0,0,0,0,0,0,0,0,0,"Tiens, tiens... Vous m'avez l'air d'être quelqu'un de talentueux, et je ne dis pas ça tous les jourrrs, croyez-moi. Ça vous dirait de prendre une leçon de danse?","","","","","","","","","",""
35,1,0,false,37,2,0,false,0,0,0,0,0,0,0,0,0,0,"Pour ce faire, il vous suffit de monter sur la scène et d'imiter les mouvements de mes danseurs étoiles. Je serais currrieuse de voir si vous êtes capable de faire un sans-faute!","","","","","","","","","",""
36,2,0,false,0,2,764,true,0,0,0,0,0,0,0,0,0,0,"Voulez-vous aller sur la scène?","Oui","Non","","","","","","","",""
37,1,7,false,277,2,0,false,0,0,0,0,0,0,0,0,0,0,"Les danseurs exécutent quatre emotes à la suite. Observez bien leurs mouvements et utilisez les mêmes emotes après eux. Vous pouvez vous servir de la barre de raccourcis spéciale.","","","","","","","","","",""
38,1,0,false,39,2,764,false,0,0,0,0,0,0,0,0,0,0,"Il s'agit d'un bonus qui s'améliore au fur et à mesure que le nombre de participants augmente. Voilà pourquoi vous avez tout intérêt à convaincre vos amis de jouer avec vous!","","","","","","","","","",""
39,1,7,false,40,0,0,false,0,0,0,0,0,0,0,0,0,0,"Le bonus de participation est divisé en 7 rangs. Plus le nombre de participants au Méga Cactpot augmente, plus le rang s'élève et accroît la quantité de PGS reçus en récompense.","","","","","","","","","",""
40,1,7,false,105,0,0,false,0,0,0,0,0,0,0,0,0,0,"Il est possible de consulter l'état du bonus à tout moment en s'adressant à la courtière et en choisissant l'option “Voir l'état du bonus de participation”.","","","","","","","","","",""
41,1,7,false,42,0,0,false,0,0,0,0,0,0,0,0,0,0,"Les résultats sont annoncés une fois par semaine, le <switch:dimanche/lundi/mardi/mercredi/jeudi/vendredi/samedi> à <if:#s>h (temps réel).","","","","","","","","","",""
42,1,7,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Vous pouvez retirer votre récompense jusqu'au <switch:dimanche/lundi/mardi/mercredi/jeudi/vendredi/samedi> suivant à <if:#s>h (temps réel). Attention toutefois à ne pas dépasser ce délai, sans quoi vous ne pourrez plus exiger vos gains.","","","","","","","","","",""
43,1,7,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Les résultats sont annoncés une fois par semaine, le <switch:dimanche/lundi/mardi/mercredi/jeudi/vendredi/samedi> à <if:#s>h (temps réel).","","","","","","","","","",""
44,1,7,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Un billet de Mini Cactpot coûte <value> PGS.","","","","","","","","","",""
45,1,7,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Le Mini Cactpot est disponible trois fois par jour à partir de <if:#s>h (temps réel).","","","","","","","","","",""
46,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Bravo, vous avez remporté le <value>e prix! Puisque vous êtes venu<if:e/none> retirer vos gains rapidement, nous avons également ajouté une prime de célérité. J'espère de tout cœur que vous aurez encore plus de chance la semaine prochaine!","","","","","","","","","",""
47,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Toutes mes félicitations, <if:Mademoiselle/Messire>! Vous avez remporté le premier prix! Voici votre <?0x33> et vos points du Gold Saucer. Ah oui, comme vous êtes venu<if:e/none> retirer vos gains rapidement, nous avons également ajouté un bonus de célérité.\nVoilà qui devrait vous permettre de profiter de notre établissement comme il se doit.","","","","","","","","","",""
48,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Je suis vraiment confuse, mais la période d'exigibilité des gains a expiré... Tout ce que je peux faire pour vous actuellement, c'est vous débarrasser de votre billet et vous conseiller d'être un peu plus rapide la prochaine fois. Encore désolée...","","","","","","","","","",""
49,2,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
50,1,0,false,51,2,764,false,0,0,0,0,0,0,0,0,0,0,"Un ignoble imp a pénétré en douce dans le Gold Saucer et a pris mon apparence!  Il a sûrement dû en faire voir de toutes les couleurs aux autres clients!","","","","","","","","","",""
51,1,0,false,163,2,0,false,0,0,0,0,0,0,0,0,0,0,"Je compte sur toi pour m'observer soigneusement et mettre cette sale bête à découvert! Pour ce faire, jette cette boule puante sur son déguisement, ça lui apprendra! Et fais bien attention à ne pas te tromper, d'accord? Les autres chasseurs risqueraient de le prendre mal...","","","","","","","","","",""
52,0,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
53,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Ouf, heureusement que tu étais là! Tu as réussi à renvoyer l'imp dans sa tanière, mais je ne doute pas qu'un de ses congénères tentera de nous refaire une mauvaise blague très bientôt. J'espère que tu seras dans les parages à ce moment-là!","","","","","","","","","",""
54,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Tu n'as pas réussi à démasquer notre imp-osteur? Quel dommage... Ce sera pour la prochaine fois.","","","","","","","","","",""
55,1,0,false,0,2,0,false,0,0,0,0,0,0,0,0,0,0,"Pouaaah, qu'est-ce que ça sent mauvais! Je vois qu'on ne peut pas te berner aussi facilement, toi! Dis, tu veux bien me laisser partir si je te donne une récompense? Je te promets que je ne recommencerai plus! ","","","","","","","","","",""
56,1,0,false,0,2,0,false,0,0,0,0,0,0,0,0,0,0,"Allez, à la revoyu... Euh, à jaaamais, je voulais dire! Hi hi hi hi!","","","","","","","","","",""
57,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Beeerk! (tousse) Mais qu'est-ce que c'est que cette horreur!?","","","","","","","","","",""
58,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"... Hmm, je sens comme une odeur étrange...","","","","","","","","","",""
59,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Eh, oh! Je suis venu ici pour m'amuser, pas pour être la cible de tes gamineries!","","","","","","","","","",""
60,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Encore!? Je commence à en avoir par-dessus la tête de ces lanceurs de boules puantes!","","","","","","","","","",""
61,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Non mais, on ne t'a jamais dit que c'était pas bien d'embêter les inconnus?","","","","","","","","","",""
62,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Quelle horreur! Je te préviens, ce n'est pas comme ça que tu risques d'attirer mon attention!","","","","","","","","","",""
63,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Pouah! Mais qu'est-ce qui te prend!?","","","","","","","","","",""
64,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"(tousse) Tu peux aller faire ça ailleurs, s'il te plaît!?","","","","","","","","","",""
65,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"(tousse) Mal élevé<if:e/none>, va!","","","","","","","","","",""
66,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Beurk! Ils laissent entrer de drôles de zouaves au Gold Saucer, quand même!","","","","","","","","","",""
67,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"(tousse) Qu'est-ce qui se passe ici? Une attraction spéciale capable de tuer les mouches en plein vol?","","","","","","","","","",""
68,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Mais ça empeste ici! On se croirait dans une étable! Je vais me plaindre à la direction!","","","","","","","","","",""
69,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Par les Douze, mon nez!","","","","","","","","","",""
70,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Quelle infection! C'est comme ça qu'on accueille les clients au Gold Saucer?","","","","","","","","","",""
71,1,0,false,72,2,764,false,0,0,0,0,0,0,0,0,0,0,"Je devais livrer ce vase à un client du Gold Saucer, mais je me suis fait surprendre en chemin par une bande de voleurs sans foi ni loi...","","","","","","","","","",""
72,1,0,false,80,2,0,false,0,0,0,0,0,0,0,0,0,0,"Vous m'avez l'air d'être un<if:e aventurière/ aventurier> aguerri<if:e/none>, puis-je vous demander un service? Si vous pouviez livrer la commande sans vous faire repérer par les voleurs, vous me sauveriez vraiment la mise... Faites attention car le contenu est extrêmement fragile!","","","","","","","","","",""
73,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Vous avez réussi à effectuer la livraison? Je savais que je pouvais compter sur vous! J'espère que nous pourrons collaborer à nouveau!","","","","","","","","","",""
74,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Laissez-moi vous dire que ces voleurs ne font pas dans la dentelle. Si vous vous faites repérer, la marchandise ne fera pas long feu. Prenez bien garde à ne pas entrer dans leur champ de vision!","","","","","","","","","",""
75,1,0,false,76,2,0,false,0,0,0,0,0,0,0,0,0,0,"Les voleurs sont venus vous mettre des bâtons dans les roues, n'est-ce pas? Ne vous inquiétez pas, j'ai d'autres vases à disposition.","","","","","","","","","",""
76,2,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Il faut <value> PGS pour retenter ce JACTA. Voulez-vous confirmer?\n[PGS possédés: <value>]","Oui","Non","","","","","","","",""
77,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Merci beaucoup, aventuri<if:ère/er>. Il n'y a pas à dire, vous avancez à pas de loup!","","","","","","","","","",""
78,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Comme je suis contente de récupérer ce beau vase! Merci infiniment pour tous vos efforrrts, aventuri<if:ère/er>!","","","","","","","","","",""
79,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"C'est bien le vase que j'ai commandé, n'est-ce pas? Ça n'a pas dû être une partie de plaisir de le transporter jusqu'ici. Un grand merci à vous!","","","","","","","","","",""
80,2,0,false,97,2,764,false,0,0,0,0,0,0,0,0,0,0,"Il faut <value> PGS pour participer à ce JACTA. Voulez-vous confirmer?\n[PGS possédés: <value>]","Oui","Non","","","","","","","",""
81,1,0,false,82,2,0,false,0,0,0,0,0,0,0,0,0,0,"Sachez également que vous recevrez un bonus spécial si vous vous présentez à notre comptoir juste après le tirage.","","","","","","","","","",""
82,1,0,false,130,2,0,false,0,0,0,0,0,0,0,0,0,0,"Le contenu de cette prime de célérité sera dévoilé en même temps que le numéro gagnant.","","","","","","","","","",""
83,1,7,false,105,0,0,false,0,0,0,0,0,0,0,0,0,0,"Le bonus de célérité est octroyé aux participants se présentant au comptoir du Méga Cactpot dans une limite de <value> heure<if:none/s> (temps réel) après le tirage au sort.","","","","","","","","","",""
84,0,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
85,0,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
86,0,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
87,0,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
88,0,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
89,1,0,false,90,2,764,false,0,0,0,0,0,0,0,0,0,0,"Maître Typhon s'apprête à soulever toute la poussière du Gold Saucer avec sa respiration foudroyante! Serez-vous capable de prévoir la direction de son souffle pour ne pas vous faire éjecter à l'autre bout du bâtiment?","","","","","","","","","",""
90,1,0,false,276,2,0,false,0,0,0,0,0,0,0,0,0,0,"Vous pensez pouvoir relever le défi, aventuri<if:ère/er>? Dans ce cas, montez sur scène et montrez-nous ce que vous savez faire! Mais je vous préviens... Si jamais la tornade vous emporte, votre coupe de cheveux en sera toute chamboulée!","","","","","","","","","",""
91,1,0,false,92,2,764,false,0,0,0,0,0,0,0,0,0,0,"Maître Typhon vous en fait voir de toutes les couleurs? Ne perdez pas espoir! Remontez immédiatement sur scène et prouvez-lui que vous êtes inébranlable!","","","","","","","","","",""
92,2,0,false,0,2,0,true,0,0,0,0,0,0,0,0,0,0,"Voulez-vous monter sur scène?","Oui","Non","","","","","","","",""
93,1,0,false,0,2,0,false,0,0,0,0,0,0,0,0,0,0,"Vous êtes venu<if:e/none> admirer la puissance fulgurante du souffle de maître Typhon? C'est un bon début, mais n'hésitez pas à l'affronter lorsque vous vous sentirez d'attaque!","","","","","","","","","",""
94,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Alors, qu'est-ce que ça fait d'avoir les lèvres gercées pour les quinze prochains jours? Quoi qu'il en soit, au Gold Saucer, il n'y a pas de meilleure preuve de témérité!","","","","","","","","","",""
95,1,0,false,36,2,764,false,0,0,0,0,0,0,0,0,0,0,"Vous voulez remonter surrr scène? Décidez-vous vite, ça va bientôt commencer! ","","","","","","","","","",""
96,0,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
97,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"J'ai marqué sur votre carte l'emplacement du destinataire. Je vous en prie, apportez-lui sa commande dès que possible, sinon je risque de me retrouver au chômage... Bonne chance!","","","","","","","","","",""
98,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"<?0x60>Félicitations! Vous avez touché le gros lot!\nTenez, voici vos <value> points du Gold Saucer. En espérant vous revoir demain!","","","","","","","","","",""
99,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"<ERROR Parsing: ����������LMerci d'avoir participé. En espérant vous revoir bientôt à mon guichet.�pVous n'avez pas décroché le gros lot, mais c'est toujours mieux que rien. Au plaisir de vous revoir bientôt.���������La fortune sourit aux audacieux, à ce qu'on dit. Peut-être que vous aurez plus de chance demain? En attendant, je vous souhaite une excellente journée.�LMerci d'avoir participé. En espérant vous revoir bientôt à mon guichet.>","","","","","","","","","",""
100,1,7,false,134,0,0,false,0,0,0,0,0,0,0,0,0,0,"Votre billet étant éligible pour la prime de célérité, le nombre de PGS reçus a augmenté.","","","","","","","","","",""
101,1,0,false,105,2,764,false,0,0,0,0,0,0,0,0,0,0,"<ERROR Parsing: �������������Mon petit doigt me dit que le  ����er�e tirage du Méga Cactpot sera mé-mo-rable. Je vous conseille vivement d'y participer.�SBienvenue au comptoir du Méga Cactpot. Dites-moi, en quoi puis-je vous aider?��������jVous n'avez pas encore acheté votre billet pour le tirage de la semaine? Mais qu'attendez-vous!?��Mon petit doigt me dit que le  ����er�e tirage du Méga Cactpot sera mé-mo-rable. Je vous conseille vivement d'y participer.>","","","","","","","","","",""
102,1,0,false,105,2,764,false,0,0,0,0,0,0,0,0,0,0,"En quoi puis-je vous être utile?","","","","","","","","","",""
103,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Vous avez un billet de Méga Cactpot? Dans ce cas, adressez-vous à l'hôtesse sur votre gauche. C'est elle qui s'occupe de remettre les gains aux gagnants.","","","","","","","","","",""
104,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Vous avez un billet gagnant? Toutes mes fé... Flûte! Le délai de réclamation des gains a expiré. Je suis désolée, mais la seule chose que je puisse faire pour vous actuellement, c'est vous débarasser de votre ancien billet et vous en proposer un nouveau.","","","","","","","","","",""
105,5,0,false,0,2,0,false,0,0,0,0,0,0,0,0,0,0,"Que voulez-vous faire?","Participer au Méga Cactpot","Voir l'état du bonus de participation","Afficher l'historique des vainqueurs","En savoir plus sur le Méga Cactpot","En savoir plus sur le bonus de participation","Rien en particulier","","","",""
106,8,0,false,137,2,764,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
107,7,0,false,105,2,764,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
108,1,0,false,128,2,764,false,0,0,0,0,0,0,0,0,0,0,"Tout d'abord, sachez qu'un billet vous coûtera <value> points du Gold Saucer. Pour ce qui est du principe, il est on ne peut plus simple. Tout ce que vous avez à faire, c'est de choisir quatre chiffres: un pour les milliers, les centaines, les dizaines et les unités, ce qui formera un numéro.","","","","","","","","","",""
109,6,0,false,105,2,764,false,0,0,0,0,0,0,0,0,0,0,"","","","","","","","","","",""
110,1,0,false,105,2,764,false,0,0,0,0,0,0,0,0,0,0,"Personne n'a encore décroché le premier prix. Qui sait, peut-être que vous serez <if:la première/le premier> à inscrire votre nom au palmarès? C'est en tout cas tout le mal que je vous souhaite.","","","","","","","","","",""
111,1,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Vous désirez participer au Méga Cactpot? Dans ce cas, allez voir la courtière sur votre droite et achetez un billet.","","","","","","","","","",""
112,1,0,false,43,2,764,false,0,0,0,0,0,0,0,0,0,0,"Vous voulez retirer votre prix? La patience n'est pas votre fort, on dirait. Hi hi hi! Attendez que le tirage au sort ait lieu et revenez me voir. D'accord?","","","","","","","","","",""
113,1,0,false,134,2,764,false,0,0,0,0,0,0,0,0,0,0,"Vous êtes en possession d'un billet de Méga Cactpot, vous dites? Très bien. Voyons voir combien de bons numéros vous avez...","","","","","","","","","",""
114,1,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"<ERROR Parsing: ������������fJe suis à votre serrrvice pour vous conseiller et inscrire votre chocobo aux courses du Gold Saucer.��Si vous voulez inscrire votre chocobo à une course ou me poser des questions à ce sujet, n'hésitez pas, je suis là pourrr ça!��������|Vous voulez inscrire votre chocobo à une course? Ne cherchez pas plus loin, je suis la perrrsonne qu'il vous faut!�fJe suis à votre serrrvice pour vous conseiller et inscrire votre chocobo aux courses du Gold Saucer.>","","","","","","","","","",""
115,1,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Vous avez parlé à Katering, vous dites? C'est étrrrange, je pensais qu'elle vous remettrait un certificat de jeune chocobo... Vous feriez mieux de retourner au ranch de Brancharquée et de lui parler à nouveau, elle a peut-être oublié.","","","","","","","","","",""
116,2,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Annuler l'inscription à la course?","Oui","Non","","","","","","","",""
117,1,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"L'inscription a été annulée.","","","","","","","","","",""
118,10,0,false,0,2,764,false,0,0,0,0,0,0,0,0,0,0,"Que voulez-vous faire?","Participer à une course","Demander des renseignements","Rien en particulier","","","","","","",""
119,10,0,false,0,2,764,false,120,121,122,281,282,283,284,285,118,0,"Que demandez-vous?","Que sont les courses de chocobos?","Comment enregistrer un chocobo de course?","Comment s'inscrire à une course?","Que sont les catégories?","Que sont les objets de course?","Quels sont les différents objets de course?","Que sont les aptitudes de course?","En quoi la météo influe-t-elle sur la course?","Retour",""
120,1,0,true,286,2,764,false,0,0,0,0,0,0,0,0,0,0,"Les courses de chocobos sont de loin l'attraction la plus populairrre du Gold Saucer des Manderville. Il s'agit d'une épreuve sportive où les participants s'affrontent en quête de gloire et de fortune.","","","","","","","","","",""
121,1,0,true,287,2,764,false,0,0,0,0,0,0,0,0,0,0,"Le règlement de notre établissement est très strict, et seuls les chocobos qui ont reçu une forrrmation nécessaire sont autorisés à concourir sur le circuit.","","","","","","","","","",""
122,1,0,true,289,2,764,false,0,0,0,0,0,0,0,0,0,0,"C'est très simple, il suffit de vous inscrire à mon guichet. Nos courses sont classées en différentes catégorrries, qui indiquent le degré de compétition que vous pouvez attendre.","","","","","","","","","",""
123,1,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Vous devez d'abord enregistrer votre chocobo pour participer aux courrrses. Adressez-vous donc à la dresseuse à ma gauche, c'est elle qui s'occupe des formalités administratives.","","","","","","","","","",""
124,1,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Si vous voulez faire une course avec vos camarades, il faut que vous demandiez à votre chef d'équipe d'effectuer l'inscrrription pour vous.","Annuler","","","","","","","","",""
125,11,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Choix de la catégorie <if:[Cote actuelle: <value>]/none>","Retour","","","","","","","","",""
126,12,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Choix de la course","Course aléatoire","Retour","","","","","","","",""
127,1,0,false,0,0,0,false,0,0,0,0,0,0,0,0,0,0,"Votre incription est validée. Vous êtes enregistré<if:e/none> dans la course “<ref:GoldSaucerTextData>” de la <?0x2f>. Veuillez rrrester dans le square des chocobos en attendant que les préparatifs soient terminés.","","","","","","","","","",""
128,1,0,false,129,2,0,false,0,0,0,0,0,0,0,0,0,0,"Nous tirerons au sort un numéro de notre côté, et nous le comparerons avec le vôtre pour déterminer votre récompense. Plus vous aurez de chiffres en commun avec le nôtre, de la colonne des unités vers celle des milliers, plus la récompense sera conséquente.","","","","","","","","","",""
