Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x6][0x24],3 [0x6][0x28],4 [0x6][0x2c],5 [0x5][0x54],6 [0x3][0x58],7 [0x3][0x59],8 [0x6][0x30],9 [0x6][0x34],10 [0x6][0x38],11 [0x19][0x5e],12 [0x3][0x5a],13 [0x6][0x3c],14 [0x6][0x40],15 [0x6][0x44],16 [0x6][0x48],17 [0x6][0x4c],18 [0x1a][0x5e],19 [0x3][0x5b],20 [0x9][0x8],21 [0x7][0xc],22 [0x7][0x10],23 [0x6][0x14],24 [0x6][0x18],25 [0x3][0x5c],26 [0x3][0x5d],27 [0x7][0x1c],28 [0x6][0x50],29 [0x1b][0x5e],30 [0x7][0x20],31 [0x5][0x56]
10,"リーヴテスト10","グリダニア傭兵(懐柔2)",1,1,2,1,5,1,2,123,123,false,34,75,0,17,80012,65551,true,4,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
11,"リーヴテスト11","グリダニア傭兵(サーチ1)",2,1,2,1,5,1,3,123,123,false,34,75,0,17,80012,65538,true,4,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
12,"リーヴテスト12","グリダニア傭兵(サーチ2)",1,1,2,1,5,1,1,123,123,true,34,75,0,17,80012,65553,true,4,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
13,"リーヴテスト13","グリダニア傭兵(サーチ3)",2,1,2,1,5,1,2,123,123,false,34,75,0,17,80012,65554,true,4,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
14,"リーヴテスト14","グリダニア傭兵(見破り1)",1,1,2,1,5,1,3,123,123,false,34,75,0,17,80012,65555,true,4,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
15,"リーヴテスト15","グリダニア傭兵(見破り2)",2,1,2,1,5,1,1,123,123,true,34,75,0,17,80012,65556,true,4,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
16,"リーヴテスト16","傭兵テスト用リーヴ",2,1,2,52,5,10,1,123,123,true,34,75,0,17,80012,65557,true,0,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
17,"リーヴテスト17","傭兵テスト用リーヴ",2,1,2,52,5,10,1,123,123,true,34,75,0,17,80012,65558,true,1,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
18,"リーヴテスト18","傭兵テスト用リーヴ",2,1,2,54,5,10,1,123,123,true,34,75,0,17,80012,65559,true,2,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
19,"リーヴテスト19","傭兵テスト用リーヴ",2,1,2,54,5,10,1,123,123,true,34,75,0,17,80012,65560,true,3,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
20,"リーヴテスト20","傭兵テスト用リーヴ",2,1,2,56,5,10,1,123,123,true,34,75,0,17,80012,65561,true,4,1.0,0,0,0,0,6,1,4104768,110001,true,0,14
21,"In guter Gesellschaft","Da die Bruderschaft der Morgenviper schon bald einen Zustrom an neuen Rekruten erwartet, hat die Staatliche Gesellschaft eine große Bestellung von Harpunen beim Handelshaus „Schwarzer Hase“ aufgegeben. Um diesen Bedarf zu stillen, sind gewillte Handwerker aufgerufen, ihre Talente zur Verfügung zu stellen.",9,5,2,1,0,1,0,51,51,false,9,76,0,51,80012,917649,true,0,1.0,728,94,2,0,18,5,2257767,110007,true,0,14
22,"Feldscherer","Jeder Einheit der Bruderschaft der Morgenviper wird mindestens ein Druide zugeteilt, um verletzte Soldaten möglichst vor Ort versorgen zu können. Die in Ausbildung befindlichen Heiler werden von Grund auf neu ausgerüstet, wozu auch ein Paar Holzschuhe gehören. Diese wollen wir nun von freischaffenden Zimmerleuten ankaufen.",9,5,2,1,0,1,0,51,51,false,9,76,0,51,80012,917650,true,0,1.0,860,94,2,0,18,5,2257767,110007,true,0,14
23,"Aufnahmegeschenke","Wenn Rekruten des Klageregiments ihr grundlegendes Training abschließen, erhalten sie ein paar Holzschuhe als symbolisches Geschenk für ihre Verbundenheit mit dem Wald. Im Laufe der nächsten Sonnen stehen größere Zeremonien an, daher sucht die Gilde der Pikeniere nach fähigen Handwerkern, um genügend Schuhwerk zu produzieren.",19,5,2,1,0,1,0,90,90,false,9,76,0,54,80012,917651,true,0,1.0,720,93,2,0,19,5,2648092,110010,true,0,14
24,"Verbrannte Bögen","Zahlreiche Kisten voller Kurzbögen in einem Lager des Klageregiments sind kürzlich einem Feuer zum Opfer gefallen. Um die Bestände wiederaufzufüllen, bittet die Gilde talentierte Zimmerer um Unterstützung bei der Herstellung.",19,5,2,1,0,1,0,90,90,false,9,76,0,54,80012,917655,true,0,1.0,584,93,3,0,18,5,2648092,110010,true,0,14
25,"Luftabwehr","Die hinterhältigen Ixal greifen oft aus der Luft an. Von ihren Kriegsballons aus haben sie eine überlegene Schussposition und lassen Pfeile auf die Köpfe unserer Soldaten regnen. Um uns besser gegen diese Luftangriffe zu verteidigen, brauchen wir neue Holzschilde, die wir von Zimmerleuten ankaufen.",19,5,2,1,0,1,0,90,90,false,9,76,0,54,80012,917656,true,0,1.0,1770,94,3,0,18,5,2648092,110010,true,0,14
26,"Harfenspiel","Die Männer Gridanias sind fasziniert von einer Gruppe reisender Barden, die sich „Die Homunkuli“ nennen und mit ihren Harfen in die Herzen der Frauen spielen. Das Handelshaus „Schwarzer Hase“ wittert ein gutes Geschäft und möchte günstige Harfen für jedermann produzieren. Dafür wird zunächst Ahornbauholz von fähigen Handwerkern gesucht.",9,5,2,1,0,1,0,51,51,false,9,76,0,51,80012,917657,true,0,1.0,720,94,3,0,19,5,2257767,110007,true,0,14
27,"Neue Schützen braucht der Wald","Da die Bruderschaft der Morgenviper schon bald einen Zustrom an neuen Rekruten erwartet, hat die Staatliche Gesellschaft eine große Bestellung von Bögen beim Handelshaus „Schwarzer Hase“ aufgegeben. Um diesen Bedarf zu stillen, sind gewillte Handwerker aufgerufen, ihre Talente zur Verfügung zu stellen.",9,5,2,5,0,1,0,51,51,false,9,76,0,51,80012,917652,true,0,1.0,2274,117,4,0,18,5,2257767,110007,true,0,14
28,"Schildwall","Für den erwarteten Zustrom an neuen Rekruten hat die Bruderschaft der Morgenviper dem Handelshaus „Schwarzer Hase“ einen Großauftrag an Schilden erteilt. Um diesen Bedarf zu stillen, sind gewillte Handwerker aufgerufen, ihre Talente zur Verfügung zu stellen.",9,5,2,5,0,1,0,51,51,false,9,76,0,51,80012,917653,true,0,1.0,2514,140,4,0,18,5,2257767,110007,true,0,14
29,"Speere und Magie","Das Klageregiment hat es sich zur Tradition gemacht, neue Rekruten in der Magie der Druiden zu unterweisen, damit sie auf jede Art von Gefahr flexibel reagieren können. Um diese Ausbildung zu unterstützen, benötigt die Gilde eine große Anzahl an Druidenwaffen und bittet talentierte Handwerker um Mithilfe bei der Herstellung.",19,5,2,5,0,1,0,90,90,false,9,76,0,54,80012,917654,true,0,1.0,3430,116,4,0,19,5,2648092,110010,true,0,14
30,"Deserteure","Zahlreiche neue Rekruten am Stubben stehen die harte Ausbildung nicht durch und desertieren. Die meisten von ihnen denken jedoch nicht im Traum daran, ihre Ausrüstung zurückzulassen, wodurch es zu Engpässen kommt. Das Klageregiment ist daher immer am Ankauf von gut gearbeiteten Speeren interessiert.",19,5,2,5,0,1,0,90,90,false,9,76,0,54,80012,917658,true,0,1.0,2106,117,5,0,18,5,2648092,110010,true,0,14
31,"Holzschwerter","Die meisten Ixal verwenden im Nahkampf Schwerter. Das bedeutet, angehende Pikeniere müssen lernen, wie sie sich mit ihren Speeren gegen die flinken Schwerthiebe verteidigen können. Beim Training werden Holzschwerter verwendet, die wir von fähigen Zimmerleuten anfertigen lassen möchten.",19,5,2,5,0,1,0,90,90,false,9,76,0,54,80012,917659,true,0,1.0,4044,142,5,0,18,5,2648092,110010,true,0,14
32,"Druidenpflichten","Die Gilde der Druiden bietet Kindern im Alter von sechs bis neun an, sich in den Sommerferien in der Magie der Druiden zu üben. Deren Eltern sind daher auf der Suche nach günstigen Stöcken. Um diese Nachfrage zu decken, bittet das Handelshaus „Schwarzer Hase“ Handwerker um Mithilfe bei der Anfertigung von Druidenwaffen.",9,5,2,5,0,1,0,51,51,false,9,76,0,51,80012,917660,true,0,1.0,3160,116,5,0,19,5,2257767,110007,true,0,14
33,"Druiden-Explosion","Die Mitgliederzahlen der Druidengilde explodieren. Es gibt so viele Neuzugänge, dass der Nachschub an preisgünstigen magischen Waffen knapp wird. Das Handelshaus „Schwarzer Hase“ hat die Notlage erkannt und sucht dringend nach fähigen Handwerkern, die neue Druidenwaffen herstellen, damit das Geschäft nicht zum Erliegen kommt.",9,5,2,10,0,1,0,51,51,false,9,76,0,51,80012,917523,true,0,1.0,5132,142,6,0,18,5,2257767,110007,true,0,14
34,"Auf der Walz","Nun, da die Wege zwischen den eorzäischen Städten wieder einigermaßen sicher sind, begeben sich auch wieder junge Handwerksgesellen auf die Walz. Viele von ihnen verschlägt es nach Gridania, wodurch die Nachfrage nach guten Werkzeugen drastisch steigt. Als Reaktion darauf heuert das Handelshaus „Schwarzer Hase“ freie Handwerker für die Produktion der Werkzeuge an.",9,5,2,10,0,1,0,51,51,false,9,76,0,51,80012,917524,true,0,1.0,4460,142,6,0,18,5,2257767,110007,true,0,14
35,"Morsche Balken","Die Balken der Scheune von Gut Zwieselgrund sind alt und morsch. Da das Atrium der Immergrünen Eiche offensichtlich zu beschäftigt ist, um uns zu helfen, sind wir auf freischaffende Zimmerleute angewiesen, die uns das Holz für die Reparatur besorgen.",5,5,2,10,0,1,0,94,94,false,9,76,0,54,80012,917525,true,0,1.0,6066,239,6,0,19,5,2119045,110002,true,0,14
36,"Gefiedert gewappnet","Die Bauern der gridanischen Gutshöfe wollen dem Klageregiment für dessen Schutz danken und lassen neue Waffen anfertigen. Es werden zuverlässige Handwerker gesucht, die gefiederte Harpunen anfertigen können.",5,5,2,10,0,1,0,94,94,false,9,76,0,54,80012,917505,true,0,1.0,5132,145,7,0,18,5,2119045,110002,true,0,14
37,"Chocobo-Sattler","Selbst der beste Sattel nutzt mit der Zeit ab, wenn er täglich in Gebrauch ist. Unsere Chocobo-Pfleger übernehmen die nötigen Reparaturen meistens selbst, doch dafür brauchen sie die richtigen Werkzeuge. An der Stelle kommen Abenteurer ins Spiel, die als Zimmerleute ihre Gil verdienen.",5,5,2,10,0,1,0,94,94,false,9,76,0,54,80012,917506,true,0,1.0,4820,192,7,0,18,5,2119045,110002,true,0,14
38,"Schilde zu zivilen Preisen","Günstige Holzschilde sind bei Abenteurern sehr begehrt. Da der Bestand zur Neige geht, wird nach Handwerkern gesucht, die möglichst schnell Eschen-Plankenschilde produzieren.",9,5,2,10,0,1,0,51,51,false,9,76,0,51,80012,917507,true,0,1.0,11616,142,7,0,19,5,2257767,110007,true,0,14
39,"Spitzenmäßiger Diebstahl","Vor einigen Tagen hat ein Soldat des Klageregiments aus dem Warenlager Kisten mit Eisen-Speerspitzen gestohlen und an Schmuggler aus Ul'dah verkauft. Der Dieb wurde gefasst und unehrenhaft entlassen, doch die Schmuggler konnten mit den Speerspitzen entkommen. Deshalb bleibt uns nichts anderes übrig, als unser Lager mit neuer Ware aufzufüllen.",9,5,2,15,0,1,0,51,51,false,9,76,0,51,80012,917526,true,0,1.0,8454,197,8,0,18,5,2257767,110007,true,0,14
40,"Albträume","Angeblich soll der Zauber „Vita“ auch Kinder vor Albträumen bewahren, was viele besorgte Eltern dazu veranlasst, sich mit der Kunst der Druiden zu beschäftigen. Natürlich wollen sie alle als Erstes einen ordentlichen Druidenstock erwerben, was den Lagerbestand schnell schrumpfen lässt. Welcher Handwerker kann uns Nachschub liefern?",9,5,2,15,0,1,0,51,51,false,9,76,0,51,80012,917527,true,0,1.0,8764,196,8,0,18,5,2257767,110007,true,0,14
41,"Turmhohe Überlegenheit","Die Holzmauern von Josselins Wachturm sollen verstärkt werden, damit selbst ein großangelegter Angriff der Ixal abgeschmettert werden kann. Abenteurer, die das als Baumaterial benötigte Ulmenholz herbeischaffen, werden großzügig entlohnt.",7,5,2,15,0,1,0,107,107,false,9,76,0,55,80012,917528,true,0,1.0,12172,292,8,0,19,5,2255476,110004,true,0,14
42,"Maskerade","Die bei Neun Efeuranken stationierte Wachmannschaft des Klageregiments benötigt Masken für neue Rekruten. Es werden zuverlässige Handwerker gesucht, die Eschenmasken anfertigen können.",7,5,2,15,0,1,0,107,107,false,9,76,0,55,80012,917511,true,0,1.0,12218,200,9,0,18,5,2255476,110004,true,0,14
43,"Nix für ungut","Einige Gladiatoren, die extra aus Ul'dah angereist sind, um in Gridania Holzschilde zu kaufen, mussten leider abgewiesen werden, weil die gewünschten Schilde nicht vorrätig waren. So verprellen wir natürlich unsere Kunden, also bitten wir freie Handwerker, unser Lager aufzufüllen.",7,5,2,15,0,1,0,107,107,false,9,76,0,55,80012,917512,true,0,1.0,7744,142,9,0,18,5,2255476,110004,true,0,14
44,"Den Bogen raus","Um innere und äußere Gefahren abzuwehren, stationiert Nophicas Schar Wachen an strategisch wichtigen Punkten im Wald. Allerdings können sie ihre Posten erst dann besetzen, wenn sie mit neuen Bögen ausgerüstet sind, die wir nicht in ausreichender Zahl vorrätig haben. Das Handelshaus „Schwarzer Hase“ zahlt großzügig für entsprechenden Nachschub.",9,5,2,15,0,1,0,51,51,false,9,76,0,51,80012,917513,true,0,1.0,11616,145,9,0,19,5,2257767,110007,true,0,14
45,"Da ist der Wurm drin","Die Druidengilde möchte einige alte, von Würmern zerfressene Stöcke und Stäbe ersetzen und bietet Zimmerern eine ansehnliche Summe für jede Lieferung.",9,5,2,20,0,1,0,51,51,false,9,76,0,51,80012,917529,true,0,1.0,12746,239,10,0,18,5,2257767,110007,true,0,14
46,"Totenmasken","Jeden Monat, wenn der Mond voll am Himmel steht, hält Nophicas Schar eine Zeremonie ab, bei der ein großes Feuer entzündet und Holzmasken verbrannt werden, um den bei der Schlacht von Carteneau vor fünf Jahren gefallenen Gefährten zu gedenken. Welche handwerklich versierten Abenteurer können die benötigten Masken liefern?",9,5,2,20,0,1,0,51,51,false,9,76,0,51,80012,917530,true,0,1.0,7331,444,10,0,26,5,2257767,110007,true,0,14
47,"Selbstverteidigung","Das Klageregiment patrouilliert regelmäßig durch den Wald, kann aber nicht überall zugleich sein. Alle Bewohner, die außerhalb der schützenden Stadtmauern leben oder arbeiten, müssen sich deshalb selbst verteidigen können. Die Pikeniergilde organisiert regelmäßig Kampfübungen, doch dafür werden noch Waffen benötigt, die wir bei Zimmerleuten in Auftrag geben möchten.",13,5,2,20,0,1,0,129,129,false,9,76,0,56,80012,917531,true,0,1.0,18328,204,10,0,19,5,2257677,110006,true,0,14
48,"Speerschliff","Ein guter, spitzer Speer kann über Leben und Tod entscheiden, weshalb die Soldaten des Klageregiments angewiesen sind, ihre Waffen täglich zu pflegen. Zum Schleifen der Speerspitzen benötigt die in Mühlenbruch stationierte Einheit dringend neue Schleifräder.",13,5,2,20,0,1,0,129,129,false,9,76,0,56,80012,917517,true,0,1.0,13250,244,11,0,18,5,2257677,110006,true,0,14
49,"Speerweitwurf","Der fünfte Trupp des Klageregiments hat einen neuen Plan zur Verteidigung von Mühlenbruch ersonnen. Sie wollen Speere mit Speerschleudern abfeuern, um feindliche Kriegsballons vom Himmel zu holen. Deshalb werden zuverlässige Handwerker gesucht, die die Munition bereitstellen.",13,5,2,20,0,1,0,129,129,false,9,76,0,56,80012,917518,true,0,1.0,5073,209,11,0,26,5,2257677,110006,true,0,14
50,"Walnussbetrug","Mein hirnverbrannter Gehilfe hat sich von einem Betrüger eine ganze Palette mit teurem Walnussholz abschwatzen lassen. Das lässt sich nicht ungeschehen machen, aber das Holz muss so schnell wie möglich ersetzt werden, damit ich meinen Verpflichtungen nachkommen kann.",13,5,2,20,0,1,0,129,129,false,9,76,0,56,80012,917519,true,0,1.0,18524,246,11,0,18,5,2257677,110006,true,0,14
51,"Weiße Vipern für unser Nesthäkchen","Eine Tochter aus gutem Haus hat kürzlich ihre Ausbildung abgeschlossen, was ihr reicher Vater zum Anlass nimmt, ihr und ihren Freunden aufwändig verzierte Schilde zu schenken. Zimmerer sind hiermit aufgefordert, Schilde mit eingravierten weißen Vipern herzustellen.",9,5,2,25,0,1,0,51,51,false,9,76,0,51,80012,917673,true,0,1.0,19770,263,12,0,18,5,2257767,110007,true,0,14
52,"Radaubrüder","Nach einer durchzechten Nacht sind junge Soldaten des Klageregiments in eine Werkstatt in Mühlenhain eingedrungen und haben dort ordentlich randaliert. Mehrere Waffen müssen ersetzt werden, wofür die Pikeniergilde aufkommt. Welche Zimmerleute erklären sich bereit, die Arbeit zu übernehmen?",13,5,2,25,0,1,0,129,129,false,9,76,0,56,80012,917674,true,0,1.0,31420,316,12,0,19,5,2257677,110019,true,0,14
53,"Edles Mobiliar","Möbel aus Walnussholz sind in letzter Zeit bei reichen Händlern in Ul'dah sehr beliebt. Das Handelshaus „Schwarzer Hase“ sieht das als Gelegenheit, mit gridanischen Möbeln auf den ul'dhischen Markt vorzustoßen, benötigt dafür jedoch noch eine große Menge an Walnussbauholz.",9,5,2,25,0,1,0,51,51,false,9,76,0,51,80012,917675,true,0,1.0,11115,465,12,0,26,5,2257767,110007,true,0,14
54,"Im Eifer des Gefechts","Damit junge Soldaten lernen, sich gegen die flinken Schwerthiebe der Ixal zu verteidigen, werden regelmäßig Übungskämpfe mit Holzschwertern durchgeführt, wobei die hölzernen Waffen im Eifer des Gefechts oft beschädigt werden. Kurzum, wir suchen Zimmerleute, die für Ersatz sorgen.",13,5,2,25,0,1,0,129,129,false,9,76,0,56,80012,917676,true,0,1.0,22066,245,13,0,18,5,2257677,110019,true,0,14
55,"Ritterschlag","Haus Fortemps, eine der einflussreichsten Ritterfamilien Ishgards, hat beim Handelshaus „Schwarzer Hase“ Lanzen bestellt, die bei Ernennungszeremonien junger Ritter verwendet werden sollen. Zur Erfüllung des Auftrags werden freie Zimmerleute gesucht, doch nur die besten, denn eine Fehlproduktion würde zukünftige Geschäftsbeziehungen gefährden.",13,5,2,25,0,1,0,129,129,false,9,76,0,56,80012,917677,true,0,1.0,29450,323,13,0,18,5,2257677,110019,true,0,14
56,"Erste Hilfe","Natürlich müssen sich die Bewohner der Weiler zur Wehr setzen können, doch sollten sie auch in den Heilkünsten bewandert sein, um nach Kämpfen ihre Verwundeten zu pflegen. Druiden des Klageregiments reisen daher regelmäßig umher und bringen ihnen die Grundlagen der Druidenmagie bei, wofür natürlich Druidenwaffen benötigt werden.",13,5,2,25,0,1,0,129,129,false,9,76,0,56,80012,917678,true,0,1.0,8505,248,13,0,26,5,2257677,110019,true,0,14
57,"Mehr als ein Holzschwert","Der exzellente Meister Gegeruju ist ein Sammler ausgefallener Waffen, besonders gut gearbeiteter Holzschwerter. Um ihm eine Freude zu machen, suchen wir einen geschickten Handwerker, der ein kunstvoll verziertes Holzschwert liefern kann.",113,5,2,30,0,1,0,206,206,false,9,76,0,32,80012,917679,true,0,1.0,49000,314,14,0,19,5,3999030,110031,true,0,14
58,"Schießwettbewerb","Alle drei Monate veranstaltet Nophicas Schar einen Wettbewerb, bei dem die besten Schützen gekürt werden. Die Sieger erhalten einen besonderen Bogen von außergewöhnlicher Qualität. Hoffentlich finden sich Zimmerleute, die in der Lage sind, die hohen Ansprüche zu erfüllen.",9,5,2,30,0,1,0,51,51,false,9,76,0,51,80012,917680,true,0,1.0,30282,326,14,0,18,5,2257767,110007,true,0,14
59,"Lanzen in Massen","Haus Fortemps, eine der einflussreichsten Ritterfamilien Ishgards, hat beim Handelshaus „Schwarzer Hase“ Lanzen bestellt, die bei Ernennungszeremonien junger Ritter verwendet werden sollen. Da der Auftrag ein sehr großes Volumen hat, werden freie Zimmerleute gesucht, die schnell und dennoch gründlich arbeiten.",9,5,2,30,0,1,0,51,51,false,9,76,0,51,80012,917681,true,0,1.0,17670,369,233,0,26,5,2257767,110007,true,0,14
60,"Ein kurzer Langbogen","Der distinguierte Meister Gegeruju hat nach einem ausgedehnten Nickerchen urplötzlich den Wunsch geäußert, sich auf die Büffeljagd begeben zu wollen. Doch bevor er sich auf die Pirsch machen kann, benötigt er einen geeigneten Langbogen - wobei „lang“ natürlich relativ zu verstehen ist.",113,5,1,30,0,1,0,206,206,false,9,76,0,32,80011,917682,true,0,1.0,39900,357,15,0,18,5,3999030,110031,true,0,14
61,"Die besten Lanzen","In seiner grenzenlosen Wachsamkeit hat unser verdienstvoller Meister Gegeruju beschlossen, die Bewachung der Sonnenküste zu verstärken. Die Wachen sollen mit den besten Lanzen ausgestattet werden, die es für Gil zu kaufen gibt.",113,5,1,30,0,1,0,206,206,false,9,76,0,32,80011,917683,true,0,1.0,39900,494,15,0,18,5,3999030,110031,true,0,14
62,"Hellebarden für den Mahlstrom","Um die Regierung von Limsa Lominsa zu unterstützen, hat unser erstklassiger Meister in seiner grenzenlosen Weitherzigkeit beschlossen, die Soldaten des Mahlstroms mit neuen Waffen auszurüsten. Seine Wahl ist auf Hellebarden gefallen.",113,5,1,30,0,1,0,206,206,false,9,76,0,32,80011,917684,true,0,1.0,13887,424,234,0,26,5,3999030,110031,true,0,14
63,"Harpunen für das Haus Durendaire","Das Haus Durendaire braucht dringend Speere aus Gridania. Die Ritter dieses Hauses benutzen im Moment Speere aus Metall, würden sich aber gerne ein Bild von der Tauglichkeit eines mit Knochen und Zähnen hergestellten Modells machen. Wer kann ihnen solche Harpunen liefern?",122,5,2,35,0,1,0,385,385,false,9,76,0,63,80012,917685,true,0,1.0,61552,368,16,0,19,5,3643002,110062,true,0,14
64,"Lehrlingsstab für Druiden","In der Grotte der Versunkenen Gedanken wird ein Eichenstab benötigt. Das Leben als Druidenlehrling ist hart, daher wird ein erfahrener Handwerker benötigt, der dem zukünftigen Druiden einen exzellenten Stab anfertigen kann, der häufigem Gebrauch standhält.",9,5,2,35,0,1,0,51,51,false,9,76,0,51,80012,917686,true,0,1.0,42114,494,16,0,18,5,2257767,110007,true,0,14
65,"Holzschwerter-Spiele","Im Kolosseum soll eine historische Schlacht nachgestellt werden. Die traditionelle Ausstattung der Gladiatoren soll um eine ganz bestimmte Waffe ergänzt werden, ohne die die Aufführung des Stückes undenkbar wäre. Authentizität war schon immer wichtig! Holzschwerter sollen es sein, und zwar Macuahuitl und nichts anderes!",9,5,2,35,0,1,0,51,51,false,9,76,0,51,80012,917687,true,0,1.0,19600,488,235,0,26,5,2257767,110007,true,0,14
66,"Eine leichte Aufgabe","Das Haus Durendaire möchte seine berittenen Bogenschützen mit neuen Bögen ausrüsten, um deren Kampfkraft weiter zu steigern. Es ist aber wichtig, die Belastung für die Kriegs-Chocobos gering zu halten. Deshalb sollen die Bögen aus leichtem Mithril gefertigt sein.",122,5,2,35,0,1,0,385,385,false,9,76,0,63,80012,917688,true,0,1.0,41034,472,17,0,18,5,3643002,110062,true,0,14
67,"Nasse Füße","Seit der Siebten Katastrophe gibt es in Coerthas Jahr für Jahr mehr Schnee, aber niemand will den ganzen Tag mit nassen Füßen herumlaufen. Wenn die Leute doch nur wüssten, wie wasserundurchlässig ein paar gute Holzschuhe sind!",122,5,2,35,0,1,0,385,385,false,9,76,0,63,80012,917689,true,0,1.0,44238,397,17,0,18,5,3643002,110062,true,0,14
68,"Ritterliche Bögen","Eine der vier Ritterfamilien Ishgards, Haus Durendaire, braucht Bögen. Hinweis: Eine Familie, die das Wort „Haus“ vor ihren Nachnamen stellt, benötigt sicherlich keine kleine Menge an <i>irgendwas</i>. Wer den ganzen Tag für einen einzigen Bogen braucht, sollte sich also nicht um diesen Auftrag reißen.",122,5,2,35,0,1,0,385,385,false,9,76,0,63,80012,917690,true,0,1.0,18170,419,236,0,26,5,3643002,110062,true,0,14
69,"Lanzen gegen Drachen","Die Steinerne Wacht ist im Kampf gegen die Drachen gefallen und die Ritter Ishgards sind mit der Reorganisation der Truppen beschäftigt. Die Nachfrage nach Waffen und Rüstungen ist dementsprechend hoch. Besonders Lanzen mit Metallspitzen werden händeringend benötigt.",123,5,2,40,0,1,0,402,402,false,9,76,0,63,80012,917691,true,0,1.0,84802,521,18,0,19,5,3643494,110063,true,0,14
70,"Jade für junge Druiden","In der Grotte der Versunkenen Gedanken besteht Bedarf an einem ganz speziellen Stock. Ein Druidenlehrling ist am Ende seiner Ausbildung und soll mit einem mit Jade bestückten Stock in die Welt entlassen werden. ",9,5,2,40,0,1,0,51,51,false,9,76,0,51,80012,917692,true,0,1.0,56534,613,18,0,18,5,2257767,110007,true,0,14
71,"Spinnrad gefällig?","Spinnräder scheinen sich in Coerthas gut zu verkaufen. Kaum verwunderlich, da das Gebiet für seine Schafzucht sehr bekannt ist und das schlechte Wetter einen warmen Schafwoll-Pullover in jedem Haushalt unabdingbar macht. Wer kann robuste Spinnräder bauen, damit Coerthas seinen Pullover-Bedarf decken kann? ",9,5,2,40,0,1,0,51,51,false,9,76,0,51,80012,917693,true,0,1.0,32049,678,237,0,26,5,2257767,110007,true,0,14
