Index,0 [0x7][0xc],1 [0x3][0x10],2 [0x19][0x12],3 [0x1a][0x12],4 [0x3][0x11],5 [0x9][0x4],6 [0x1b][0x12],7 [0x9][0x8],8 [0x0][0x0]
192,0,2,false,false,3,3.0,false,1.0,"Nombreux sont ceux qui ont voulu cueillir cette douce fleur, mais elle ne se laisse pas séduire si facilement."
193,0,2,false,false,3,3.0,false,1.0,"Mais aujourd'hui, je la demande en mariage! Et un jour elle sera mienne, oh oui, elle sera mienne!"
194,0,2,false,false,3,3.0,false,1.0,"Ah, ma dame. Me pardonnerez-vous mon retard ?"
195,0,2,false,false,3,1.0,false,1.0,"J'avais si peur ici, toute seule... Vous en avez mis du temps!"
196,0,2,false,false,3,2.0,false,1.0,"Pourquoi désiriez-vous que nous nous retrouvions aussi loin de la ville ?"
197,0,2,false,false,3,2.0,false,1.0,"Ah, oui, je vais vous expliquer, mon amour..."
198,0,2,false,false,3,1.0,false,1.0,"Oui?"
199,0,2,false,false,3,2.0,false,1.0,"Vous si belle! Est-ce que vous voudriez bien m'é-m'é-m'é... Ah!"
200,0,2,false,false,3,1.0,false,1.0,"Qu'est-ce que c'est que ça !?"
201,0,2,false,false,3,3.0,false,1.0,"Un m-m-monstre ! À l'aide !"
202,0,2,false,false,3,3.0,false,1.0,"Vous aider!? M-m-mais je ne!"
203,0,2,false,false,2,5.0,false,1.0,"Faites quelque chose ! N'importe quoi !"
204,0,2,false,false,2,5.0,false,1.0,"C'est de votre faute si nous sommes ici, après tout !"
205,0,2,false,false,3,2.0,false,1.0,"Je rentre chez moi."
206,0,2,false,false,3,2.0,false,1.0,"A-attendez !"
207,0,2,false,false,3,2.0,false,1.0,"Pas la peine de me recontacter, espèce de pleutre !"
208,0,2,false,false,3,2.0,false,1.0,"M-mais, je n'ai même pas eu le temps de vous..."
209,0,2,false,false,3,3.0,false,1.0,"Peuh!"
210,0,2,false,false,3,3.0,false,1.0,"Elle a peut-être une sœur..."
211,0,2,false,false,3,3.0,false,1.0,"Vous avez entendu ?"
212,0,2,false,false,3,3.0,false,1.0,"Hahaha ! Et voilà, c'est à moi !"
213,0,2,false,false,3,3.0,false,1.0,"Des flibustiers ! Ne les laissez pas s'approcher !"
214,0,2,false,false,3,3.0,false,1.0,"Je fais quoi, à votre avis, là ?"
215,0,2,false,false,3,3.0,false,1.0,"Attrapez-les ! Tout ce que vous tuerez sera à vous !"
216,0,2,false,false,3,5.0,false,1.0,"Ça recommence !"
217,0,2,false,false,2,5.0,false,1.0,"Calmez-vous avant que je vous fasse taire !"
218,0,2,false,false,2,5.0,false,1.0,"Je vous demande de vous arrêter !"
219,0,2,false,false,2,5.0,false,1.0,"Je vais te montrer ce qu'on fait des clandestins, par ici."
220,0,2,false,false,2,5.0,false,1.0,"Allez, bouge de là!"
221,0,2,false,false,2,5.0,false,1.0,"J'ai payé la traversée, promis. Vous avez une preuve du contraire?"
222,0,2,false,false,2,5.0,false,1.0,"J'suis pas un clandestin !"
223,0,2,false,false,3,5.0,false,1.0,"Tu l'auras cherché !"
224,0,2,false,false,3,5.0,false,1.0,"J'ai besoin d'un coup de main."
225,0,2,false,false,3,5.0,false,1.0,"Alors, on cherche la bagarre ?"
226,0,2,false,false,3,5.0,false,1.0,"On est calmé ?"
227,0,2,false,false,3,5.0,false,1.0,"Que le puissant serpent vous emporte dans les abysses !"
228,0,2,false,false,3,5.0,false,1.0,"Alors, on est prêt à parler ?"
229,0,2,false,false,3,5.0,false,1.0,"J'ai rien à dire aux personnes de votre espèce."
230,0,2,false,false,3,5.0,false,1.0,"Alors, au trou ! Saisissez les fers !"
231,0,2,false,false,3,5.0,false,1.0,"Tout mais pas ça ! J'vous dirai tout ce que vous voulez savoir !"
232,0,2,false,false,3,5.0,false,1.0,"Malédiction!"
233,0,2,false,false,3,5.0,false,1.0,"Ciao, les abeilles !"
234,0,2,false,false,3,5.0,false,1.0,"On se retrouvera, sale voleur!"
235,0,2,false,false,3,5.0,false,1.0,"C'est pas pour rien qu'on m'appelle Ahctstymm le clandestin !"
236,0,2,false,false,2,3.0,false,1.0,"T'as osé boire mon ale!?"
237,0,2,false,false,2,3.0,false,1.0,"Dégage ! J'bois c'que j'veux."
238,0,2,false,false,2,3.0,false,1.0,"J'vais t'refaire une bouche, qu'tu boives toute l'ale que tu voudras !"
239,0,2,false,false,2,3.0,false,1.0,"J'vais t'refaire le portrait !"
240,0,2,false,false,2,5.0,false,1.0,"Pas touche, les abeilles !"
241,0,2,false,false,3,3.0,false,1.0,"Tuez-les jusqu'au dernier!"
242,0,2,false,false,3,3.0,false,1.0,"Maudit orobon !"
243,0,2,false,false,3,3.0,false,1.0,"Coblyns droit devant !"
244,0,2,false,false,3,3.0,false,1.0,"Ne laissez pas ces fourmis dévorer un autre enfant !"
245,0,2,false,false,3,3.0,false,1.0,"Il faut acheminer le minerai !"
246,0,2,false,false,3,3.0,false,1.0,"Ces maudits bouquetins détruisent le désert !"
247,0,2,false,false,3,3.0,false,1.0,"Les hommes-lézards marchent vers l'ouest ! Nous devons les intercepter !"
248,0,2,false,false,3,3.0,false,1.0,"Des unités amalj'aa ! Tous à vos postes!"
249,0,2,false,false,3,3.0,false,1.0,"Ces maudits imps préparent un sale coup !"
250,0,2,false,false,3,3.0,false,1.0,"Les Amlaj'aa sont tout près ! Interceptez-les !"
251,0,2,false,false,3,3.0,false,1.0,"Que font ces créatures de Sombrelinceul ici !?"
252,0,2,false,false,3,3.0,false,1.0,"J'avais dit à ces maudits Mhigois de recouvrir les trous qui leur servent de latrines !"
253,0,2,false,false,3,3.0,false,1.0,"On raconte que les morts se réveillent chaque nuit pour emporter les âmes des vivants."
254,0,2,false,false,3,3.0,false,1.0,"L-les âmes des v-v-vivants ?"
255,0,2,false,false,3,3.0,false,1.0,"On dirait que tu crois ces sornettes !"
256,0,2,false,false,3,3.0,false,1.0,"Si j'y crois ? Non... C'est juste que..."
257,0,2,false,false,3,3.0,false,1.0,"Ah ! Quelle poule mouillée!"
258,0,2,false,false,3,3.0,false,1.0,"Ta mère ne te l'a jamais dit ! Les fantômes, ça existe pas !"
259,0,2,false,false,3,3.0,false,1.0,"M-m-mais, c'était quoi, ça, alors ?"
260,0,2,false,false,3,3.0,false,1.0,"S-s-sûrement une luciole."
261,0,2,false,false,3,3.0,false,1.0,"Ça avait l'air plus g-g-gros qu'une l-l-luciole..."
262,0,2,false,false,3,3.0,false,1.0,"C'était peut-être un navire... ou un phare... ou... euh..."
263,0,2,false,false,3,3.0,false,1.0,"UN FANTÔME !!!"
264,0,2,false,false,3,5.0,false,1.0,"Maman ! À l'aide !"
265,0,2,false,false,3,5.0,false,1.0,"Attends ! M-m-me laisse pas ici !"
266,0,2,false,false,2,5.0,false,1.0,"P-p-pitié, ne prends pas mon âme !"
267,0,2,false,false,2,5.0,false,1.0,"D-d-disparais !"
268,0,2,false,false,3,5.0,false,1.0,"Ça alors, ça a marché !"
269,0,2,false,false,3,5.0,false,1.0,"Ou pas ! Aaaaaahhh !"
270,0,2,false,false,3,3.0,false,1.0,"Ce sont les rats... je les entends couiner..."
271,0,2,false,false,3,3.0,false,1.0,"Tous ceux qui le désirent peuvent participer à l'exercice."
272,0,2,false,false,3,3.0,false,1.0,"Si seulement on m'aidait..."
273,0,2,false,false,3,3.0,false,1.0,"Ça grouille de yarzons, par ici."
274,0,2,false,false,3,3.0,false,1.0,"Les Gobelins vont sûrement rappliquer!"
275,0,2,false,false,3,3.0,false,1.0,"Besoin... noyaux..."
276,0,2,false,false,3,3.0,false,1.0,"Je veux qu'ils meurent... tous..."
277,0,2,false,false,3,3.0,false,1.0,"Mon rendez-vous ! Qu'est-ce que je vais bien pouvoir lui raconter !?"
278,0,2,false,false,3,3.0,false,1.0,"Mais comment vais-je pouvoir aller là-bas ?"
279,0,2,false,false,3,3.0,false,1.0,"Une bonne raclée, voilà ce dont ces recrues ont besoin."
280,0,2,false,false,3,3.0,false,1.0,"Aah, les Lalafelles me font craquer!"
281,0,2,false,false,3,3.0,false,1.0,"Bof, je préfère les Miqo'tes..."
282,0,2,false,false,3,3.0,false,1.0,"Tu disais !?"
283,0,2,false,false,3,3.0,false,1.0,"Tu préfères les Miqo'tes!?"
284,0,2,false,false,3,3.0,false,1.0,"T'es branché Lalafelles!?"
285,0,2,false,false,3,3.0,false,1.0,"T'y connais rien! Les Lalafelles, c'est ce qu'il y a de mieux!"
286,0,2,false,false,3,3.0,false,1.0,"N'importe quoi! Les Miqo'tes sont les plus jolies!"
287,0,2,false,false,3,3.0,false,1.0,"Arrêtez de vous disputer!"
288,0,2,false,false,3,3.0,false,1.0,"Ça te regarde pas!"
289,0,2,false,false,3,3.0,false,1.0,"Oui, c'est entre lui et moi."
290,0,2,false,false,2,5.0,false,1.0,"Haah haah..."
291,0,2,false,false,3,3.0,false,1.0,"Excellent travail. Le poste de contrôle est sécurisé !"
292,0,2,false,false,3,3.0,false,1.0,"Par Thal ! Vous pensez que ce sera plus facile quand l'Empire sera là !?"
293,0,2,false,false,2,3.0,false,1.0,"On a réussi ! C'est notre jourrr !"
294,0,2,false,false,2,3.0,false,1.0,"J'ai un mauvais pressentiment pour le poste de contrôle..."
295,0,2,false,false,3,3.0,false,1.0,"Hé hé, ça leur apprendra."
296,0,2,false,false,3,3.0,false,1.0,"On dirait qu'il n'y a pas que mes recrues qui se relâchent..."
297,0,2,false,false,2,3.0,false,1.0,"J'aurais dû devenir cuisinier !"
298,0,2,false,false,3,3.0,false,1.0,"Je vois les caravanes. Les oranges sont sauvées !"
299,0,2,false,false,2,3.0,false,1.0,"Ma récolte... elle est perdue..."
300,0,2,false,false,2,3.0,false,1.0,"Ces oranges sont pour les bateaux de plaisance ? Je devrais peut-être livrer moi-même."
301,0,2,false,false,2,3.0,false,1.0,"Nous avons repris le contrôle du pont !"
302,0,2,false,false,2,3.0,false,1.0,"Satanées abeilles... Je vous conseille de ne dormir que d'un œil !"
303,0,2,false,false,2,3.0,false,1.0,"Les galagos ! Ils sont partis ! Je peux enfin livrer ma farine!"
304,0,2,false,false,2,3.0,false,1.0,"Ô piocheur, sauve-nous! Nous ne sommes pas dignes !"
305,0,2,false,false,3,3.0,false,1.0,"Au nom de Titan, Primordial des tremblements dévastateurs, vous allez être écrasés"
306,0,2,false,false,2,3.0,false,1.0,"Bon, tout est réglé, je peux reprendre le travail."
307,0,2,false,false,2,3.0,false,1.0,"On dirait que les Gobelins n'ont pas fait énormément de dégâts."
308,0,2,false,false,2,3.0,false,1.0,"Une autre cargaison perdue... et je vais devoir payer la nouvelle de ma poche..."
309,0,2,false,false,2,3.0,false,1.0,"Retraite ! Retraite !"
310,0,2,false,false,2,3.0,false,1.0,"Merci... beaucoup..."
311,0,2,false,false,2,3.0,false,1.0,"Si jamais un peiste passe le pont, on vous retiendra un mois de salaire !"
312,0,2,false,false,2,3.0,false,1.0,"La saison prochaine est assurée... du moins pour l'instant."
313,0,2,false,false,2,3.0,false,1.0,"Les coblyns se sont retirés. Retournez dans les baraquements !"
314,0,2,false,false,3,3.0,false,1.0,"Envoyez ces pirates par le fond !"
315,0,2,false,false,2,3.0,false,1.0,"Vous êtes en vie. <if:Merci./Vous voulez être mon nouveau papa ?>"
316,0,2,false,false,2,3.0,false,1.0,"Les enfants sont en sécurité. Maintenant, à nous de jouer !"
317,0,2,false,false,2,3.0,false,1.0,"Je ferais mieux de filer. Je ne veux pas faire attendre cette noble dame."
318,0,2,false,false,2,3.0,false,1.0,"La voie est libre."
319,0,2,false,false,2,3.0,false,1.0,"Apprécions donc la beauté du désert ! Mis à part ces cadavres de bouquetins..."
320,0,2,false,false,2,3.0,false,1.0,"Retournez vous cacher, maudits hommes-lézards !"
