Index,0 [0x5][0x4],1 [0x5][0x6],2 [0x3][0x8],3 [0x19][0x9],4 [0x0][0x0]
83,57,1,0,false,"Friend request from <if:you/<if:<item>>> was canceled."
84,57,33,0,false,"<2b?:0xff, 0x2c, 0x2> <if:have/has> gone offline."
85,57,33,0,false,"<2b?:0xff, 0x2c, 0x2> <if:have/has> returned to the party."
86,60,8,0,false,"Unable to accept materia meld request. That player is on your blacklist."
87,60,8,0,false,"Unable to accept materia meld request. You are not a Disciple of the Land."
88,57,33,0,false,"You discover a new location!"
89,0,0,0,false,""
90,57,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:have/has> declined the linkshell invite to “<if:<ref:ObjStr>>.”"
91,57,33,0,false,"<2b?:0xff, 0x2c, 0x2>'s linkshell invite to “<if:<ref:ObjStr>>” has been withdrawn."
92,57,33,0,false,"The linkshell invite to “<if:<ref:ObjStr>>” has been withdrawn."
93,60,8,0,false,"Retrieving letter. Please wait."
94,72,1,0,false,"Of the <value> <if:party/parties> currently recruiting, <if:none match/<if:<value> matches/<if:all match/<value> match>>> your search conditions."
95,57,1,0,false,"You have canceled all party invitations."
96,60,8,0,false,"Unable to use aesthetician-exclusive hairstyles or face paint. Reverting to default."
97,57,1,0,false,"Updating online status to Away from Keyboard."
98,57,1,0,false,"Updating online status. No longer away from keyboard."
99,60,8,0,false,"Unable to join party. The player seeking recruits is on your blacklist."
100,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> at <if:<if:<item>/you>/<if:<item>>> in surprise."
101,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:are/is> frustrated with <if:<if:<item>/you>/<if:<item>>>."
102,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:motion/motions> angrily at <if:<if:<item>/you>/<if:<item>>>."
103,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:see/sees> <if:<if:<item>/you>/<if:<item>>> and <if:blush/blushes> with embarrassment."
104,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:bow/bows> courteously to <if:<if:<item>/you>/<if:<item>>>."
105,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:cheer/cheers> <if:<if:<item>/you>/<if:<item>>> on!"
106,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:clap/claps> for <if:<if:<item>/you>/<if:<item>>>."
107,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:beckon/beckons> to <if:<if:<item>/you>/<if:<item>>>."
108,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:console/consoles> <if:<if:<item>/you>/<if:<item>>>."
109,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:weep/weeps> in sorrow before <if:<if:<item>/you>/<if:<item>>>."
110,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:dance/dances> sprightly for <if:<if:<item>/you>/<if:<item>>>."
111,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:question/questions> <if:<if:<item>/you>/<if:<item>>>."
112,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:fall/falls> asleep beside <if:<if:<item>/you>/<if:<item>>>."
113,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:express/expresses> <if:your/<if:her/his>> annoyance with <if:<if:<item>/you>/<if:<item>>>."
114,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:bid/bids> farewell to <if:<if:<item>/you>/<if:<item>>>."
115,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:wave/waves> to <if:<if:<item>/you>/<if:<item>>>."
116,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:fail/fails> to understand <if:<if:<item>/you>/<if:<item>>>."
117,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:motion/motions> joyfully to <if:<if:<item>/you>/<if:<item>>>."
118,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:kneel/kneels> before <if:<if:<item>/you>/<if:<item>>>."
119,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:laugh/laughs> at <if:<if:<item>/you>/<if:<item>>>."
120,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:burst/bursts> out laughing at <if:<if:<item>/you>/<if:<item>>>."
121,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:scan/scans> the area around <if:<if:<item>/you>/<if:<item>>>."
122,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:motion/motions> to <if:yourself/<if:herself/himself>>."
123,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:disagree/disagrees> with <if:<if:<item>/you>/<if:<item>>>."
124,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:disagree/disagrees> vehemently with <if:<if:<item>/you>/<if:<item>>>."
125,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> at <if:<if:<item>/you>/<if:<item>>> and <if:panic/panics>!"
126,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:point/points> at <if:<if:<item>/you>/<if:<item>>>."
127,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:poke/pokes> <if:<if:<item>/you>/<if:<item>>>."
128,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:congratulate/congratulates> <if:<if:<item>/you>/<if:<item>>>."
129,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:psych yourself/psychs <if:herself/himself>> up alongside <if:<if:<item>/you>/<if:<item>>>!"
130,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:salute/salutes> <if:<if:<item>/you>/<if:<item>>>."
131,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> at <if:<if:<item>/you>/<if:<item>>> in shock!"
132,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:shrug/shrugs> at <if:<if:<item>/you>/<if:<item>>>."
133,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:try/tries> to cheer <if:<if:<item>/you>/<if:<item>>> up."
134,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:try/tries> to comfort <if:<if:<item>/you>/<if:<item>>>."
135,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:stagger/staggers> before <if:<if:<item>/you>/<if:<item>>>."
136,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:stretch/stretches> next to <if:<if:<item>/you>/<if:<item>>>."
137,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> away from <if:<if:<item>/you>/<if:<item>>>, sulking."
138,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:gaze/gazes> upon <if:<if:<item>/you>/<if:<item>>> in deep reflection."
139,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:stare/stares> at <if:<if:<item>/you>/<if:<item>>> in disgust."
140,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:welcome/welcomes> <if:<if:<item>/you>/<if:<item>>>."
141,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:nod/nods> to <if:<if:<item>/you>/<if:<item>>>."
142,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:agree/agrees> wholeheartedly with <if:<if:<item>/you>/<if:<item>>>."
143,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:show yourself/shows <if:herself/himself>> off to <if:<if:<item>/you>/<if:<item>>>."
144,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:strike/strikes> a pose for <if:<if:<item>/you>/<if:<item>>>."
145,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> <if:<if:<item>/you>/<if:<item>>> a Storm salute."
146,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> <if:<if:<item>/you>/<if:<item>>> a Serpent salute."
147,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> <if:<if:<item>/you>/<if:<item>>> a Flame salute."
148,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:blow/blows> <if:<if:<item>/you>/<if:<item>>> a kiss."
149,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:hurl/hurls> a snowball at <if:<if:<item>/you>/<if:<item>>>."
150,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:grovel/grovels> shamelessly before <if:<if:<item>/you>/<if:<item>>>."
151,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:show/shows> <if:<if:<item>/you>/<if:<item>>> <if:your/<if:her/his>> uncontainable jubilation!"
152,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:show/shows> <if:<if:<item>/you>/<if:<item>>> <if:your/<if:her/his>> utter disappointment."
153,0,0,0,false,""
154,0,0,0,false,""
155,0,0,0,false,""
156,0,0,0,false,""
157,0,0,0,false,""
158,0,0,0,false,""
159,0,0,0,false,""
160,0,0,0,false,""
161,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:make/makes> a straight face at <if:<if:<item>/you>/<if:<item>>>."
162,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:smile/smiles> at <if:<if:<item>/you>/<if:<item>>>."
163,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:beam/beams> with delight at <if:<if:<item>/you>/<if:<item>>>."
164,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:smirk/smirks> confidently at <if:<if:<item>/you>/<if:<item>>>."
165,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:grin/grins> tauntingly at <if:<if:<item>/you>/<if:<item>>>."
166,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:close your/closes <if:her/his>> eyes for <if:<if:<item>/you>/<if:<item>>>."
167,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:see/sees> <if:<if:<item>/you>/<if:<item>>> and <if:your/<if:her/his>> eyes begin to well up."
168,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:stare/stares> at <if:<if:<item>/you>/<if:<item>>> in fear."
169,29,1,0,false,"<2b?:0xff, 0x3f, 0x2> eyes grow wide with awe upon seeing <if:<if:<item>/you>/<if:<item>>>."
170,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:cringe/cringes> with pain before <if:<if:<item>/you>/<if:<item>>>."
171,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:are/is> annoyed with <if:<if:<item>/you>/<if:<item>>>."
172,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:sense/senses> something amiss with <if:<if:<item>/you>/<if:<item>>>."
173,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:express your/expresses <if:her/his>> worry with <if:<if:<item>/you>/<if:<item>>>."
174,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に弾ける笑顔を見せた。"
175,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に怒った表情をしてみせた。"
176,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に申し訳なさそうな表情をしてみせた。"
177,29,1,0,false,"<if:<ref:ObjStr>>は<if:<ref:ObjStr>>に驚いた表情をしてみせた。"
178,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:pray/prays> before <if:<if:<item>/you>/<if:<item>>>."
179,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> <if:<if:<item>/you>/<if:<item>>> an imperial salute."
180,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:hurl/hurls> something at <if:<if:<item>/you>/<if:<item>>>."
181,0,0,0,false,""
182,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:perform/performs> a merry step dance for <if:<if:<item>/you>/<if:<item>>>."
183,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:perform/performs> a spirited harvest dance for <if:<if:<item>/you>/<if:<item>>>."
184,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:perform/performs> a stately ball dance for <if:<if:<item>/you>/<if:<item>>>."
185,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:perform/performs> the Manderville for <if:<if:<item>/you>/<if:<item>>>."
186,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> gently <if:pat/pats> <if:<if:<item>/you>/<if:<item>>>."
187,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:hand over/hands over> something to <if:<if:<item>/you>/<if:<item>>>."
188,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:feed/feeds> <if:<if:<item>/you>/<if:<item>>>."
189,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:perform/performs> an elegant bomb dance for <if:<if:<item>/you>/<if:<item>>>."
190,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> a hearty “huzzah” for <if:<if:<item>/you>/<if:<item>>>."
191,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:slap/slaps> <if:<if:<item>/you>/<if:<item>>>."
192,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> <if:<if:<item>/you>/<if:<item>>> a big hug."
193,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:embrace/embraces> <if:<if:<item>/you>/<if:<item>>>."
194,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:strike/strikes> a most gentlemanly pose for <if:<if:<item>/you>/<if:<item>>>."
195,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:bump/bumps> fists with <if:<if:<item>/you>/<if:<item>>>."
196,0,0,0,false,""
197,0,0,0,false,""
198,0,0,0,false,""
199,0,0,0,false,""
200,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> surprised!"
201,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:are/is> frustrated."
202,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> very angry."
203,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:blush/blushes> with embarrassment."
204,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:bow/bows>."
205,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:let/lets> out a cheer."
206,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:clap/claps>."
207,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:beckon/beckons> to no one in particular."
208,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:make/makes> a consoling gesture."
209,29,1,0,false,"<2b?:0xff, 0x3f, 0x2> eyes brim over with tears."
210,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:dance/dances> happily."
211,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> doubtful."
212,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:doze/dozes> off quietly."
213,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:curse/curses> the Twelve."
214,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:bid/bids> farewell."
215,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:wave/waves>."
216,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> stumped."
217,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:motion/motions> joyfully."
218,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:kneel/kneels> respectfully."
219,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:laugh/laughs>."
220,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:burst/bursts> out laughing."
221,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> around."
222,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:motion/motions> to <if:yourself/<if:herself/himself>>."
223,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:disagree/disagrees>."
224,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:disagree/disagrees> vehemently."
225,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:panic/panics>!"
226,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:point/points>."
227,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:make/makes> a poking gesture."
228,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:offer/offers> congratulations."
229,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:psych yourself/psychs <if:herself/himself>> up!"
230,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:salute/salutes>."
231,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> shocked."
232,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:shrug/shrugs>."
233,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:engage/engages> in general japery."
234,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:try/tries> to calm things down."
235,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:stagger/staggers>."
236,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:stretch/stretches>."
237,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:wallow/wallows> in self-pity."
238,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:seem/seems> lost in thought."
239,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:look/looks> disgusted."
240,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:motion/motions> in welcome."
241,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:nod/nods>."
242,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:agree/agrees> wholeheartedly."
243,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:admire yourself/admires <if:herself/himself>>."
244,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:strike/strikes> a pose."
245,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> a Storm salute."
246,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> a Serpent salute."
247,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> a Flame salute."
248,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:blow/blows> a kiss."
249,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:hurl/hurls> a snowball."
250,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:grovel/grovels> shamelessly."
251,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:are/is> uncontainably jubilant!"
252,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:are/is> utterly disappointed."
253,0,0,0,false,""
254,0,0,0,false,""
255,0,0,0,false,""
256,0,0,0,false,""
257,0,0,0,false,""
258,0,0,0,false,""
259,0,0,0,false,""
260,0,0,0,false,""
261,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:make/makes> a straight face."
262,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:smile/smiles>."
263,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:beam/beams> with delight."
264,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:deliver/delivers> a confident smirk."
265,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:put/puts> on a taunting grin."
266,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:close your/closes <if:her/his>> eyes."
267,29,1,0,false,"<2b?:0xff, 0x3f, 0x2> eyes begin to well up."
268,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:stare/stares> in fear."
269,29,1,0,false,"<2b?:0xff, 0x3f, 0x2> eyes grow wide with awe."
270,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:clench your/clenches <if:her/his>> teeth in pain."
271,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:furrow your/furrows <if:her/his>> brow."
272,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:sense/senses> something amiss."
273,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:are/is> overcome with worry."
274,29,1,0,false,"<if:<ref:ObjStr>>は弾ける笑顔になった。"
275,29,1,0,false,"<if:<ref:ObjStr>>は怒った表情になった。"
276,29,1,0,false,"<if:<ref:ObjStr>>は申し訳なさそうな表情になった。"
277,29,1,0,false,"<if:<ref:ObjStr>>は驚いた表情になった。"
278,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:pray/prays> solemnly."
279,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> an imperial salute."
280,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:hurl/hurls> something."
281,0,0,0,false,""
282,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:perform/performs> a merry step dance."
283,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:perform/performs> a spirited harvest dance."
284,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:perform/performs> a stately ball dance."
285,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:perform/performs> the Manderville."
286,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:pat/pats> the air."
287,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:extend your/extends <if:her/his>> hand in a giving motion."
288,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:perform/performs> an elegant bomb dance."
289,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:give/gives> a hearty “huzzah.”"
290,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:slap/slaps> the air."
291,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:hug/hugs> the air."
292,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:embrace/embraces> nothingness."
293,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:strike/strikes> a most gentlemanly pose."
294,29,1,0,false,"<2b?:0xff, 0x2c, 0x2> <if:thrust your fist out before you/thrusts <if:her fist out before her/his fist out before him>>."
295,0,0,0,false,""
296,0,0,0,false,""
297,0,0,0,false,""
298,0,0,0,false,""
299,0,0,0,false,""
300,60,8,0,false,"Unable to process blacklist command."
301,60,8,0,false,"Unable to add to blacklist."
302,60,8,0,false,"Unable to remove from blacklist."
303,60,8,0,false,"Your blacklist is full."
304,60,8,0,false,"That player is already blacklisted."
