Index,0 [0x0][0x0]
346,"Aktualisieren"
347,"Auf die Schwarze Liste setzen"
348,"Als Freund einladen"
349,"Spieler, die online sind, zuerst listen"
350,"HÄNDLER"
351,""
352,"Kaufen"
353,"Zurückkaufen"
354,"Lege die Menge fest."
355,"Artikel"
356,"Anzahl"
357,"Preis"
358,"Vorrat"
359,"<icon:11> Untermenü  <icon:9> Kaufen  <icon:12> Etwas verkaufen"
360,"GEGENSTAND ABLIEFERN"
361,""
362,"Übergeben"
363,"Abbrechen"
365,"Bis zu 10 Gegenstände werden für den Rückkauf gespeichert."
366,"Ab dem 11. Gegenstand werden die zuerst verkauften Gegenstände gelöscht."
367,"Bei Verlassen des Gebiets werden alle Gegenstände gelöscht."
368,"<value>"
369,"Unbekannt"
370,"Chatlog verbergen"
371,"<color #FF7B1A></color> <value>"
372,"Makro bearbeiten"
373,"Was möchtest du tun?"
390,"Bedarf"
391,"Gier"
392,"Passen"
393,"Selten"
394," sek"
395,"Schatztruhe"
397,"In diesen Gegenstand ist Materia eingesetzt. Verkaufen?"
398,"Die Emotionale Bindung dieses Gegenstands ist 100 %. Verkaufen?"
399,"Dieser Gegenstand ist persönlich gebunden oder selten. Verkaufen?"
400,"SPIELERMAKROS"
401,""
402,"Textkommandos"
403,"Wörterbuch"
404,"Name des Makros"
405,"Makro #"
406,"ICONS"
407,""
408,"<icon:11> Untermenü  <icon:12> Textkommandos"
410,"KONTAKTKREISE"
411,""
412,"Liste"
413,"Name"
414,"Klasse"
415,"SG"
416,"Ort"
417,"FG"
418,"Sprache"
419,"Online: <value>"
420,"MOGRY-POST"
421,""
422,"Ungeöffnet"
423,"Gelesen"
424,"Neu"
425,"Wieviel Gil möchtest du senden?"
426,"<value> / "
427,"<icon:11> Untermenü <icon:12> Neuer Brief"
428,"Du hast keine ungeöffneten Briefe."
429,"Du hast keine geöffneten Briefe."
430,"Annehmen"
431,"Löschen"
432,""
433,"Antworten"
434,"Empfänger"
435,"<icon:11> Untermenü"
436,"<icon:9><icon:11> Untermenü  <icon:10> Zurück"
437,"Anzahl der Briefe vom Dev-Team (max. 10)."
438,"Anzahl der Briefe, die Geschenke oder Bonusgegenstände enthalten (max. 20)."
439,"Anzahl der Briefe, die Gegenstände von Freunden enthalten (max. 20 Gegenstände gesamt)."
440,"BRIEF VERFASSEN"
441,""
442,"Bearbeiten"
443,"Senden"
444,""
445,"Brieftext"
446,"<?0x2e>"
447,"Brief verwerfen und angehängte Gegenstände oder Gil zurück ins Inventar geben?"
448,"<icon:9> Angehängten Gegenstand auswählen"
449,"<icon:11>Aufgabenliste an/aus <icon:25> Scrollen"
450,"ARCHIV"
451,""
452,"Aktiv"
453,"Abgeschlossen"
454,"Aufträge"
455,"Freibriefe"
456,"Vollmachten"
457,"Bisherige"
458," / "
459,"Du hast keine Aufgaben angenommen."
460,"Annehmen"
461,"Ablehnen"
462,"Ziel"
463,"Vergütung "
464,"St."
465,"Optionen"
466,"Verlauf"
467,"Karte"
468,"Neuer Versuch"
469,"Entfernen"
470,"Beginnen"
471,"Bonus"
472,"Abschließen"
473,"Entfernen?"
474,"Aufträge"
475,"Freibriefe"
476,"Zusammenfassung"
477,"Du hast keine Aufgaben abgeschlossen."
478,"Für <value> Vollmacht<if:none> kannst du den Freibrief erneut versuchen.\nNeuen Versuch wagen?"
479,"Du kannst den Auftrag nicht annehmen, weil du die Bedingungen nicht erfüllst:"
480,"Verlauf"
481,"Materia"
482,"<value> %"
483,"<value> %"
484,"Preis: <value> Gil"
485,"Wahrnehmung"
486,"Ertrag"
487,"Sammeln"
488,"Blockeffekt"
489,"Blockrate"
490,"Mehr: Strg + Alt"
491,"Materia"
492,"Bonus"
493,"HQ"
494,"SELTEN"
495,"PERSÖN"
496,"BINDEND"
497,"Synthese & Reparatur"
498,"Zustand"
499,"Bindung"
500,"Reparateur"
501,"Einsetzbar in"
502,"Umwandelbar"
503,"Unverkäuflich"
504,"<if:<color #F9E846><i>/none>(<if:+<value>/<value>>)<if:</i></color>/none>"
505,"<if:<color #F9E846><i><if:+<value>/<value>></i></color>/<if:+<value>/<value>>>"
506,""
507,"Empfohlen: Stufe <value>"
508,"Ab St. <value>"
509,"Verzögerung"
510,"Schaden"
511,"Schaden/Sek"
512,"<if:<color #F9E846><i><ref:BaseParam><if: +<value> /<value>></i></color>/<ref:BaseParam><if: +<value> /<value>>>"
513,"<if:<i><ref:Item></i>/<ref:Item>>"
514,"<value> Stufe <value>"
515,"<ref:Item>\n<value> Gil"
516,"Verkauf"
517,"Nicht umwandelbar"
518,"Rep.-Material"
519,"Für „<value>“"
520,"INVENTAR"
521,""
522,"(<if: +<value> /<value>>)"
523,""
524,"Kristalle"
525,"Schwierigkeit"
526,"Abbrechen"
527,"<if:<color #F9E846><i><ref:BaseParam><if: +<value> /<value>></i></color>/<ref:BaseParam><if: +<value> /<value>>>"
528,"INVENTAR"
529,""
530,"Verkauf"
531,"Übergabe"
532,"Gehilfe"
533,"Wie viele vom Stapel nehmen?"
534,"<value>/<value>"
535,"<ref:BaseParam><if: +<value>/ <value>>"
536,"Schlüsselgegenstände"
537,""
538,"Anlegen"
539,"Arsenal öffnen"
540,"Gegenstand (persönlich/selten) verkaufen."
541,"Gegenstand (persönlich/selten) wegwerfen."
542,"Gegenstände ab Stufe <value>"
543,"Beschreibung"
544,"SCHLÜSSELGEGENSTÄNDE"
545,""
546,"<icon:11> Untermenü"
547,"<icon:11> Untermenü　<icon:10> Zurück"
548,"Marktbezirk"
549,"Briefe"
550,"BILDSCHIRM-LAYOUT"
551,""
552,"Speichern"
553,"Standard-Layout"
554,"Aktives Element"
555,"Alle anzeigen"
556,"Anzeigen"
557,"Transparent bei Kampf"
558,"Transparent, wenn kein Fokus"
559,"Transparenz wenn aktiv"
560,"Transparenz wenn inaktiv"
561,"Größe"
562,"Gesamtes Layout auf Voreinstellung zurücksetzen?"
563,"6. Ära des Lichts"
564,"Reliktwaffen"
565,"<if:<color #F9E846><i><value></i></color>/<value>>"
566,"<if:<color #F9E846><i><value></i></color>/<value>>"
567,"Reliktwaffe - <switch:Curtana/Sphairai/Bravura/Gae Bolg/Artemis-Bogen/Thyrus/Sternenstaub> (Schritt <value>)"
568,"(Besitz: <value><if: /  <value>/none>)"
569,"<value>/<value> (Besitz: <value><if: /  <value>/none>)"
570,"FREIBRIEF-ARCHIV"
571,""
572,"Angenommene Freibriefe"
573,"Abbrechen"
574,"Freibriefe"
575,"Gegenstand (Mobiliar) wegwerfen."
576,"Ja"
577,"Nein"
578,"???"
579,"Staatserlass annehmen"
580,"Bestätigen"
581,"Abbrechen"
582,"Schwierigkeit"
583,"[Hinweis]"
584,"Wenn deine Stufe zu weit von der empfohlenen abweicht oder du während des Freibriefs die Klasse änderst, erhältst du möglicherweise weniger Routine. "
585,"Empfohlene Stufe +<value> "
586,"Ein Gruppenmitglied ist zu weit entfernt."
587,"Du hast nicht genug Vollmachten übrig.\nIn <if:<if:einer Minute/<value> Minuten>/<value> <if:Stunde/Stunden><if:none/ und <value> Minuten>> bekommst du wieder welche."
588,"Du hast bereits die maximale Menge an Freibriefen angenommen."
589,"Gildenfreibriefe"
590,"FREIBRIEFBUCH"
591,""
592,"Abgeschlossene Freibriefe"
593,"Archiv"
594,"Gefecht"
595,"Sammeln"
596,"Fertigung"
597,"Fraktionen"
598,"Freibriefe"
599,"Vollmachten"
600,"Stufe"
601,"/"
602,"Empfohlene Stufe: <value>"
603,"Zeitlimit: <value> Minuten"
604,"Keine Freibriefe vorhanden."
605,"Keine Freibriefe mehr vorhanden."
606,"Wenn du den Freibrief auf einer deutlich höheren Erfahrungsstufe als der empfohlenen abschließt, erhältst du weniger Routine. Trotzdem abschließen?"
607,"Willst du den Freibrief wirklich abbrechen?"
608,"<value> ist nicht dein Heimatpunkt.\nWenn du während des Freibriefs zu deinem momentan registrierten Heimatpunkt zurückkehrst, wird der Freibrief als fehlgeschlagen abgebrochen.\nTrotzdem beginnen? "
609,"Einsatzort: <ref:PlaceName>"
610,"SAMMLER-NOTIZBUCH"
611,""
612,"Klasse"
613,"Stufe"
614,"Keine Einträge vorhanden."
615,"<icon:13><icon:14> Klasse wechseln"
616,"★"
617,"???"
618,"Besitz"
619,"<value>/<value>/<value>"
620,"SAMMELN"
621,""
622,"Leer"
623," → "
624,"Unbekannt"
625,"%"
626,"Unerreichbar"
627,"Verborgen"
628,"Rar"
629,"Verborgen"
631,"Chatfilter"
632,"Kein Unterbefehl auswählbar"
633,"Fokusziel"
634,"Fortschicken"
635,"Emote"
636,"Markieren"
637,"Absteigen"
638,"Attacke beenden"
639,"Fortschicken"
640,"Zurückholen"
642,"Schlüsselgegenstand"
643,"Beenden"
644,"Fortschicken"
645,"Schreien"
646,"Freie Gesellschaft"
647,"Rufen"
648,"Allianz"
649,"<color?>abgeschlossen</color>"
650,"Ishgarder Freibriefe"
652,"Flüstern"
653,"Sagen"
654,"Gruppe"
655,"KK <value>: <value>"
656,"Reiter <value>"
657,"Benenne den Reiter."
658,"Den Reiter löschen?"
659,"Reiter umbenennen"
660,"CHAT-ÜBERSICHT"
661,""
662,"Allgemein"
663,"Kampf"
664,"Reiter-Name"
665,"Ereignis"
666,"<if:<value> zuflüstern/Zuflüstern>"
667,"<icon:13>"
668,"<icon:14>"
669,"<if:<switch: / / / >/none>"
670,"KARTE"
671,""
672,"X:"
673,"Y:"
674,"<value>\n<value>"
675,"> "
676,"--"
677,"<value> <if:<switch:<icon:76>/<icon:75>>/none>"
679,"<icon:11> Im Kommandomenü anlegen  <icon:9> Ausführen"
680,"KOMMANDOS & EIGENSCHAFTEN"
681,""
682,"<if:<i><icon:63>Stufe <value></i>/Stufe <value>>"
683,"Kommandos"
684,"Job"
685,"Eigenschaften"
686,"Ergänzend"
687,"Allgemein"
688,"Gewählte ergänzende Kommandos"
689,"<2b?:0xff, 0x13, 0x2>\n<if:St. <value>/none>"
690,"<ref:ActStr>\n<if:St. <value> /none>LP: <value>"
691,"<ref:ActStr>\n<if:St. <value> /none>MP: <value>"
692,"<ref:ActStr>\n<if:St. <value> /none>MP: alle"
693,"<ref:ActStr>\n<if:St. <value> /none>TP: <value>"
694,"<ref:ActStr>\n<if:St. <value> /none>TP: alle"
695,"<ref:ActStr>\n<if:St. <value> /none>SP: <value>"
696,"<ref:ActStr>\n<if:St. <value> /none>HP: <value>"
697,"<ref:ActStr>\n<if:St. <value> /none>MP: <value> TP: <value>"
698,"<ref:ClassJob>"
699,"Sofort"
700,"Mehr: Strg + Alt"
701,"Aktivieren"
702,"Reaktivieren"
703,"Reaktivieren"
704,"LP-Kosten"
705,"MP-Kosten"
706,"TP-Kosten"
707,"HP-Kosten"
708,"SP-Kosten"
709,"Reicht "
710,"Radius "
711,"Erlernt: "
712,"Affinität:"
713,"<value>y"
714,"<value>sek"
715,"<value> Schritte"
716,"St. <value>"
717," (<value>)"
718,"<ref:ClassJobCategory>"
719,"Widerstanden"
720,"Routine"
721,"Feindseligkeit"
722,"Blitzlicht"
723,"Verfehlt"
724,"MP"
725,"TP"
726,"Ausgewichen"
727,"(<value>% widerstanden)"
728,"(<value>% geblockt)"
729,"(<value>% pariert)"
730,"(+<value>%)"
731,"Unverwundbar"
732,"Rang"
733,"Freie Gesellschaft"
734,"Heimatland"
735,"♀"
736,"♂"
737,"<value>. Sonne im <switch:1. Licht/1. Schatten/2. Licht/2. Schatten/3. Licht/3. Schatten/4. Licht/4. Schatten/5. Licht/5. Schatten/6. Licht/6. Schatten>mond"
738,"Haupthand"
739,"Nebenhand"
740,"Kopf"
741,"Rumpf"
742,"Hände"
743,"Taille"
744,"Beine"
745,"Füße"
746,"Ohren"
747,"Hals"
748,"Handgelenke"
749,"Finger (rechts)"
750,"Finger (links)"
751,"Jobkristall"
752,"Wurfwaffe"
753,"Rumpf (drunter)"
754,"Beine (drunter)"
755,"Ausrüstungspunkte"
756,"Ausrüstungsset"
757,"Setwechsel"
758,"Attribute"
759,"Profil"
760,"Klassen"
761,"Vermögen"
762,"<ref:Town>"
763,"<icon:11> Untermenü"
764,"Liste der Ausrüstungssets"
765,"<if:<i><icon:63>Stufe <value></i>/Stufe <value>>"
766,"<icon:24> Scrollen <icon:12> Areal wechseln <icon:13>+<icon:24> Zoomen <icon:14> Karte umschalten"
767,"<icon:24> Scrollen <icon:12> Ebene umschalten <icon:13>+<icon:24> Zoomen <icon:14> Karte umschalten"
768,"<value> <value>"
769,"Kein Set ausgewählt."
770,"FEINDMARKIERUNG"
771,""
772,"Stapel an Gehilfen übergeben"
773,"Stapel vom Gehilfen zurücknehmen"
774,"Reiten"
775,"Arsenal"
776,"Truhe"
777,"<2b?:0xff, 0x1a, 0x2>"
778,"Gehilfe"
779,"Tandem-Reiten"
780,"EMOTES"
781,""
782,"<value>, <value>"
783,"Liste der Ausrüstungssets"
784,"Einladung in den Kontaktkreis abbrechen"
785,"Die Einladung an <value> in den Kontaktkreis zurücknehmen?"
786,"Einladung in die Gruppe abbrechen"
787,"<if:Die aktive Gruppeneinladung/Alle <value> aktiven Gruppeneinladungen> zurücknehmen?"
788,"<2b?:0xff, 0x32, 0x2>"
789,"<2b?:0xff, 0x34, 0x2>"
790,"Titel"
791,"Staatliche Gesellschaft"
792,"Freie Gesellschaft"
793,"Volk / Stamm / Geschlecht"
794,"Anfangsstadt"
795,"Namenstag"
796,"Schutzgottheit"
797,"<ref:Race> / <ref:Tribe> / <switch:♂/♀>"
798,"<value>,<value>"
799,"<switch:>�<?0x14></color>⒉�#<color #FFFFFF><?0x14>⒊<?0x14></color>�#<color #FFEBEA><?0x14>⒈<?0x14></color>�#<color #FFEBEA><?0x14>⒉<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>�#<color #FFFFFF><?0x14>　<?0x14></color>"
800,"KRIEGER"
801,"MAGIER"
802,"HANDWERKER"
803,"SAMMLER"
804,"Job"
805,"Routine"
806,"Gladiator"
807,"Faustkämpfer"
808,"Marodeur"
809,"Pikenier"
810,"Waldläufer"
811,"Druide"
812,"Thaumaturg"
813,"Zimmerer"
814,"Grobschmied"
815,"Plattner"
816,"Goldschmied"
817,"Gerber"
818,"Weber"
819,"Alchemist"
820,"Gourmet"
821,"Minenarbeiter"
822,"Gärtner"
823,"Fischer"
824," / "
825,": "
826,"<?0x32>"
827,"<if:<switch:<ref:GCRankLimsaFemaleText>/<ref:GCRankGridaniaFemaleText>/<ref:GCRankUldahFemaleText>>/<switch:<ref:GCRankLimsaMaleText>/<ref:GCRankGridaniaMaleText>/<ref:GCRankUldahMaleText>>>"
828,"Hermetiker"
829,"Schurke"
830,"Gil"
831,"Staatstaler"
832,"Andere"
833,"<value>/<value>"
834,"Wolfsmarken"
835,"Ausrüstungsset <value>"
836,"Set-Namen ändern"
837,"Set-Nummer wählen"
838,"Abzeichen"
840,"Tutorialtexte nicht mehr anzeigen"
841,"* Tutorial unter Charakterkonfiguration de-/reaktivierbar"
842,"<icon:10> Schließen (Erneut aufrufen über System - Tutorial-Hilfstexte)"
843,"<icon:6> Scrollen <icon:10> Schließen (Erneut aufrufen über System - Tutorial-Hilfstexte)"
844,"<if: 9+/ <value>>"
845,"<icon:20> Auswählen"
846,"<icon:9> Bestätigen"
847,"Tutorialtexte sind in der Charakterkonfiguration unter UI-Einstellungen wieder aktivierbar."
850,"REPARATUR"
851,""
852,"Ausrüstung"
853,"<value> (angelegt)"
854,"Inventar"
855,"Alle reparieren"
856,"Gegenstand"
857,"Kosten"
858,"Nötige Dunkelmaterie"
859,"Gesamtkosten: <value> Gil"
860,"<2b?:0xff, 0x11, 0x2> für <value> Gil reparieren?"
861,"Alle Gegenstände der Liste für <value> Gil reparieren?"
862,"<2b?:0xff, 0x11, 0x2> verbrauchen, um <?0x32> zu reparieren?"
863,"Folgendes Material verbrauchen, um möglichst viele Gegenstände der Liste zu reparieren?\n\n<value><if:\n<color #FF7B1A>Statt des erforderlichen Katalysators wird ein besserer verwendet.</color>/none>"
864,"<value> <if:<?0x32>/<?0x32>>"
865,"Keine reparierbaren Gegenstände vorhanden."
866,"Grad <value>"
867,"Zustand"
868,"<if:<i><icon:63>Stufe <value></i>/Stufe <value>>"
869,"Reparateur"
870,"Welt/Region"
871,"Areal"
872,"Besitz:"
873,"Grad <value>: <value>"
875,"(Kein Karten-Link gesetzt)"
876,"<value>"
880,"ATTRIBUTSPUNKTE"
881,""
882,"Stärke"
883,"Konstitution"
884,"Geschick"
885,"Intelligenz"
886,"Willenskraft"
887,"Frömmigkeit"
888,"Verbleibend"
889,""
890,"Neu"
891,"Bestätigen"
892,"Abbrechen"
893,"/"
894,":"
895,"+"
896,"Projektion ist aufgrund der Ausrüstungsbedingungen nicht möglich."
897,"Projektion ist aufgrund der Ausrüstungsbedingungen nicht möglich."
898,"Projektion ist aufgrund der Ausrüstungsbedingungen nicht möglich."
900,"<if:<i><icon:63>Stufe <value></i>/Stufe <value>>"
901,"Materia einsetzen"
902,"Reparieren"
903,"Information kann nicht ermittelt werden."
904,"Nicht in Staatlicher Gesellschaft."
