Index,0 [0x0][0x0],1 [0x0][0x4]
245,"cbem_s_goodbye_st","cbem_sit"
246,"cbem_s_huh","cbem_sit"
247,"cbem_s_item","cbem_sit"
248,"cbem_s_laugh","cbem_sit"
249,"cbem_salute","cbnm_id0"
250,"cbem_salute_gca","cbnm_id0"
251,"cbem_salute_gcb","cbnm_id0"
252,"cbem_salute_gcc","cbnm_id0"
253,"cbem_shocked","cbnm_id0"
254,"cbem_shrug","cbnm_id0"
255,"cbem_slap","cbnm_id0"
256,"cbem_soothe","cbnm_id0"
257,"cbem_stagger","cbnm_id0"
258,"cbem_stretch","cbnm_id0"
259,"cbem_sulk","cbnm_id0"
260,"cbem_think","cbnm_id0"
261,"cbem_throw_snow","cbnm_id0"
262,"cbem_upset","cbnm_id0"
263,"cbem_welcome","cbnm_id0"
264,"cbem_yes","cbnm_id0"
265,"cbem_yes_st","cbnm_id0"
266,"cbfm_base_chair_start","cbem_sit"
267,"cbfm_base_ground_start","cbem_jmn"
268,"cbfm_talk01","cbnm_id0"
269,"cbfm_talk02","cbnm_id0"
270,"cbfm_lcut_pop","cbnm_id0"
271,"cbfp_u_think","cbnm_id0"
272,"cbfm_greeting","cbnm_id0"
273,"cbfm_talk_angry","cbnm_id0"
274,"cbfm_shocked","cbnm_id0"
275,"cbfm_item","cbnm_id0"
276,"cbfm_talk_mt_hiroshi","cbfm_base_mt_hiroshi"
277,"cbfp_u_salute_higher_gcb","cbnm_id0"
278,"cbfp_u_salute_higher_gca","cbnm_id0"
279,"cbfp_u_salute_higher_gcc","cbnm_id0"
280,"cbfm_talk_forefinger","cbnm_id0"
281,"cbnm_lookaction_1","cbnm_lookaction_2lp"
282,"cbnm_lookaction_3","cbnm_id0"
283,"cbbm_abl_fight","cbnm_id0"
284,"cbbm_abl_shieldbarrier","cbnm_id0"
285,"cbbm_abl_foresight","cbnm_id0"
286,"cbbm_abl_bloodbath","cbnm_id0"
287,"cbbm_abl_berserk","cbnm_id0"
288,"cbbm_abl_defender","cbnm_id0"
289,"cbbm_abl_thrillofbattle","cbnm_id0"
290,"cbbm_abl_unchained","cbnm_id0"
291,"cbbm_abl_vengeance","cbnm_id0"
292,"cbbm_abl_warcry","cbnm_id0"
293,"cbbm_abl_featherstep","cbnm_id0"
294,"cbbm_abl_hakkei","cbnm_id0"
295,"cbbm_abl_mantra","cbnm_id0"
296,"cbbm_abl_fuminari","cbnm_id0"
297,"cbbm_abl_battlevoice","cbnm_id0"
298,"cbbm_abl_chameleon","cbnm_id0"
299,"cbbm_abl_megami","cbnm_id0"
300,"cbbm_abl_trans","cbnm_id0"
301,"cbbm_abl_sacrifice","cbnm_id0"
302,"cbbm_lbk_cst_1","cbbm_lbk_cst_2lp"
303,"cbbm_lbk_cst_3","cbbm_id0"
304,"cbbm_lbk_cst_3b","cbbm_id0"
305,"cbbm_lbk_cst_3c","cbbm_id0"
306,"cbbm_lbk_hea_1","cbbm_lbk_hea_2lp"
307,"cbbm_lbk_hea_3","cbbm_id0"
308,"cbbm_lbk_hea_3b","cbbm_id0"
309,"cbbm_lbk_hea_3c","cbbm_id0"
310,"cbbm_lbk_mel_1","cbbm_lbk_mel_2lp"
311,"cbbm_lbk_mel_3","cbbm_id0"
312,"cbbm_lbk_mel_3b","cbbm_id0"
313,"cbbm_lbk_fhv_3","cbbm_id0"
314,"cbbm_lbk_tnk_1","cbbm_lbk_tnk_2lp"
315,"cbbm_lbk_tnk_3","cbbm_id0"
316,"cbbm_lbk_tnk_3b","cbbm_id0"
317,"cbbm_lbk_tnk_3c","cbbm_id0"
318,"cbbm_lbk_fhv_1","cbbm_lbk_fhv_2lp"
319,"cbbm_lbk_party_act","cbbm_id0"
320,"cbnm_opeaction_1","cbnm_opeaction_2lp"
321,"cbnm_opeaction_3","cbnm_id0"
322,"cbnm_searchaction_1","cbnm_searchaction_2lp"
323,"cbnm_searchaction_3","cbnm_id0"
324,"cbnm_fueaction_1","cbnm_fueaction_2lp"
325,"cbnm_fueaction_3","cbnm_id0"
326,"cbbp_u_abl_blunt","cbbm_id0"
327,"cbbp_u_abl_flaming","cbbm_id0"
328,"cbbm_abl_transpose","cbbm_id0"
329,"cbbm_abl_mabarrier","cbbm_id0"
330,"cbbm_abl_lethargy","cbbm_id0"
331,"cbbm_abl_convert","cbbm_id0"
332,"cbbm_abl_senti","cbbm_id0"
333,"cbbp_u_sht1","cbbm_id0"
334,"cbbp_u_ws_h01","cbbm_id0"
335,"cbbp_u_ws_h02","cbbm_id0"
336,"cbbp_u_ws_h03","cbbm_id0"
337,"cbbp_u_ws_h05","cbbm_id0"
338,"cbbp_u_ws_s01","cbbm_id0"
339,"cbbp_u_ws_s02","cbbm_id0"
340,"cbbp_u_ws_s04","cbbm_id0"
341,"cbbp_u_ws_s05","cbbm_id0"
342,"cbbp_u_ws_s07","cbbm_id0"
343,"cbbp_u_ws_s09","cbbm_id0"
344,"cbbm_mgc_callpet_1","cbbm_mgc_callpet_2lp"
345,"cbbm_mgc_callpet_3","cbbm_id0"
346,"cbbm_abl_rouse","cbbm_id0"
347,"cbbm_abl_corrosion","cbbm_id0"
348,"cbbm_abl_harmsway","cbbm_id0"
349,"cbbm_abl_sacred","cbbm_id0"
350,"cbbm_abl_serpent","cbbm_id0"
351,"cbbm_abl_spur","cbbm_id0"
352,"cbbm_abl_enkindle","cbbm_id0"
353,"cbbm_abl_leeches","cbbm_id0"
354,"cbbm_abl_autoimmu","cbbm_id0"
355,"cbbm_abl_auraburst","cbbm_id0"
356,"cbbm_sp_pop","cbbm_id0"
357,"cbbm_mgc_swl_3b","cbbm_id0"
358,"cbbm_mgc_swl_3c","cbbm_id0"
359,"cbbm_mgc_sum_1","cbbm_mgc_sum_2lp"
360,"cbbm_mgc_sum_3","cbbm_id0"
361,"cbbm_mgc_sch_1","cbbm_mgc_sch_2lp"
362,"cbbm_mgc_sch_3","cbbm_id0"
363,"cbfm_wandering_action","cbbm_id0"
364,"cbnm_idact1","cbnm_id0"
365,"cbbm_abl001","cbbm_id0"
366,"cbbm_abl002","cbbm_id0"
367,"cbbm_abl003","cbbm_id0"
368,"cbbm_abl004","cbbm_id0"
369,"cbbm_abl005","cbbm_id0"
370,"cbbm_abl006","cbbm_id0"
371,"cbbm_abl007","cbbm_id0"
372,"cbbm_abl008","cbbm_id0"
373,"cbbm_abl009","cbbm_id0"
374,"cbbm_abl010","cbbm_id0"
375,"cbem_liedown_1","cbem_liedown_2lp"
376,"cbnm_emot_down_h","cbnm_id0"
377,"cbnm_emot_down_m","cbnm_id0"
378,"cbnm_emot_down_l","cbnm_id0"
379,"cbnm_emot_up","cbnm_id0"
380,"cblm_cancel_fsc","cblm_id0_fsc"
381,"cblm_cast_fsc_f","cblm_id1_fsc"
382,"cblm_cast_fsc_n","cblm_id1_fsc"
383,"cblm_cast_fsc_s","cblm_id1_fsc"
384,"cblm_end_fsc","cbnm_id0"
385,"cblm_hook_fsc","cblm_fight_fsc_a"
386,"cblm_item_fsc","cblm_id0_fsc"
387,"cblm_land_fsc_hq","cblm_id0_fsc"
388,"cblm_land_fsc_nq","cblm_id0_fsc"
389,"cblm_sitdwn_fsc","cblm_id0_fsc"
390,"cblm_stndup_fsc","cblm_id0_fs"
391,"cbem_dance_elezen_1","cbem_dance_elezen_2lp"
392,"cbem_dance_female_1","cbem_dance_female_2lp"
393,"cbem_dance_male_1","cbem_dance_male_2lp"
394,"cbem_ajust_down_h","cbnm_id0"
395,"cbem_ajust_down_l","cbnm_id0"
396,"cbem_ajust_down_m","cbnm_id0"
397,"cbem_ajust_tiptoe","cbnm_id0"
398,"cbem_hand_over","cbnm_id0"
399,"cbem_stroke_top","cbnm_id0"
400,"cbem_ajust_same_height","cbnm_id0"
401,"cbem_pose01_1","cbem_pose01_2lp"
402,"cbem_pose02_1","cbem_pose02_2lp"
403,"cbem_pose03_1","cbem_pose03_2lp"
404,"cbem_pose04_1","cbem_pose04_2lp"
405,"cbem_s_pose01_1","cbem_s_pose01_2lp"
406,"cbem_s_pose02_1","cbem_s_pose02_2lp"
407,"cbem_j_pose01_1","cbem_j_pose01_2lp"
408,"cbem_j_pose02_1","cbem_j_pose02_2lp"
409,"cbbm_emot01","cbbm_id0"
410,"cbbm_emot01","cbnm_id0"
411,"cbbm_pose01_1","cbbm_pose01_2lp"
412,"cbnm_item_act_3","cbnm_id0"
413,"cbnm_item_action","cbnm_id0"
414,"cbem_hirate","cbnm_id0"
415,"cbem_hug","cbnm_id0"
416,"cbem_wedding_hug","cbnm_id0"
417,"cbnm_eat_housing","cbnm_id0"
418,"cbnm_drink_housing","cbnm_id0"
419,"cbem_sp01_1","cbem_sp01_2lp"
420,"cbnm_fmt_takeoff","cbnm_fmt_id0"
421,"cbnm_gs_hummer_act","cbnm_gs_hummer_lp"
422,"cbnm_gs_hummer_lp","cbnm_gs_hummer_act"
423,"cbbm_walk_attack","cbbm_id0"
424,"cbbm_bnpc_gesture01","cbbm_id0"
425,"cbbm_bnpc_gesture02","cbbm_id0"
426,"cbbm_bnpc_gesture03","cbbm_id0"
427,"cbbm_bnpc_gesture04","cbbm_id0"
428,"cbbm_bnpc_gesture05","cbbm_id0"
429,"cbbm_lbk_war_3","cbbm_id0"
430,"cbbm_lbk_dark_3","cbbm_id0"
431,"cbbm_lbk_drg_1","cbbm_lbk_drg_2lp"
432,"cbbm_lbk_drg_3","cbbm_id0"
433,"cbbm_lbk_nin_1","cbbm_lbk_nin_2lp"
434,"cbbm_lbk_nin_3","cbbm_id0"
435,"cbbm_lbk_ran_1","cbbm_lbk_ran_2lp"
436,"cbbm_lbk_ran_3","cbbm_id0"
437,"cbbm_lbk_ran_3b","cbbm_id0"
438,"cbbm_lbk_brd_1","cbbm_lbk_brd_2lp"
439,"cbbm_lbk_brd_3","cbbm_id0"
440,"cbbm_lbk_gun_1","cbbm_lbk_gun_2lp"
441,"cbbm_lbk_gun_3","cbbm_id0"
442,"cbbm_lbk_sum_1","cbbm_lbk_sum_2lp"
443,"cbbm_lbk_sum_3","cbbm_id0"
444,"cbbm_lbk_sch_1","cbbm_lbk_sch_2lp"
445,"cbbm_lbk_sch_3","cbbm_id0"
446,"cbbm_lbk_ast_1","cbbm_lbk_ast_2lp"
447,"cbbm_lbk_ast_3","cbbm_id0"
448,"cbnm_fmt_landing","cbnm_id0"
449,"cbbm_abl011","cbbm_id0"
450,"cbbm_abl012","cbbm_id0"
451,"cbbm_abl013","cbbm_id0"
452,"cbbp_u_abl014","cbbm_id0"
453,"cbbp_u_abl015","cbbm_id0"
454,"cbbp_u_abl016","cbbm_id0"
455,"cbbp_u_abl017","cbbm_id0"
456,"cbbp_u_abl018","cbbm_id0"
457,"cbbp_u_abl019","cbbm_id0"
458,"cbbp_u_abl020","cbbm_id0"
459,"cbbm_abl021","cbbm_id0"
460,"cbbm_abl022","cbbm_id0"
461,"cbbm_abl023","cbbm_id0"
462,"cbbm_abl024","cbbm_id0"
463,"cbbp_u_abl025","cbbm_id0"
464,"cbbm_abl026","cbbm_id0"
465,"cbbm_abl027","cbbm_id0"
466,"cbbp_u_abl028","cbbm_id0"
467,"cbbm_abl029","cbbm_id0"
468,"cbbp_u_abl030","cbbm_id0"
469,"cbbm_abl031","cbbm_id0"
470,"cbbm_abl032","cbbm_id0"
471,"cbbm_abl033","cbbm_id0"
472,"cbbm_abl034","cbbm_id0"
473,"cbbm_abl035","cbbm_id0"
474,"cbbm_abl036","cbbm_id0"
475,"cbbm_abl037","cbbm_id0"
476,"cbbm_abl038","cbbm_id0"
477,"cbbm_abl039","cbbm_id0"
478,"cbbm_abl040","cbbm_id0"
479,"cbbm_abl041","cbbm_id0"
480,"cbbm_abl042","cbbm_id0"
481,"cbbm_abl043","cbbm_id0"
482,"cbbm_abl044","cbbm_id0"
483,"cbbm_abl045","cbbm_id0"
484,"cbbm_abl046","cbbm_id0"
485,"cbbm_abl047","cbbm_id0"
486,"cbbm_abl048","cbbm_id0"
487,"cbbm_abl049","cbbm_id0"
488,"cbbm_abl050","cbbm_id0"
489,"cbbm_abl051","cbbm_id0"
490,"cbbm_abl052","cbbm_id0"
491,"cbbm_abl053","cbbm_id0"
492,"cbbm_abl054","cbbm_id0"
493,"cbbm_abl055","cbbm_id0"
494,"cbbm_abl056","cbbm_id0"
495,"cbbm_abl057","cbbm_id0"
496,"cbbm_abl058","cbbm_id0"
497,"cbbm_abl059","cbbm_id0"
498,"cbbm_abl060","cbbm_id0"
499,"cbbm_abl061","cbbm_id0"
500,"cbbm_abl062","cbbm_id0"
501,"cbbm_abl063","cbbm_id0"
502,"cbbm_abl064","cbbm_id0"
503,"cbbm_abl065","cbbm_id0"
504,"cbbm_abl066","cbbm_id0"
505,"cbbm_abl067","cbbm_id0"
506,"cbbm_abl068","cbbm_id0"
507,"cbbm_abl069","cbbm_id0"
508,"cbbm_abl070","cbbm_id0"
509,"cbbm_abl071","cbbm_id0"
510,"cbbm_abl072","cbbm_id0"
511,"cbbm_abl073","cbbm_id0"
512,"cbbm_abl074","cbbm_id0"
513,"cbbm_abl075","cbbm_id0"
514,"cbbm_abl076","cbbm_id0"
515,"cbbm_abl077","cbbm_id0"
516,"cbbm_abl078","cbbm_id0"
517,"cbbm_abl079","cbbm_id0"
518,"cbbm_abl080","cbbm_id0"
519,"cbbm_abl081","cbbm_id0"
520,"cbbm_abl082","cbbm_id0"
521,"cbbm_abl083","cbbm_id0"
522,"cbbm_abl084","cbbm_id0"
523,"cbbm_abl085","cbbm_id0"
524,"cbbm_abl086","cbbm_id0"
525,"cbbm_abl087","cbbm_id0"
526,"cbbm_abl088","cbbm_id0"
527,"cbbm_abl089","cbbm_id0"
528,"cbbm_abl090","cbbm_id0"
529,"cbbm_abl091","cbbm_id0"
530,"cbbm_abl092","cbbm_id0"
531,"cbbm_abl093","cbbm_id0"
532,"cbbm_abl094","cbbm_id0"
533,"cbbp_u_abl095","cbbm_id0"
534,"cbbm_abl096","cbbm_id0"
535,"cbbm_abl097","cbbm_id0"
536,"cbbm_abl098","cbbm_id0"
537,"cbbm_abl099","cbbm_id0"
538,"cbbm_abl100","cbbm_id0"
539,"cbbm_abl101","cbbm_id0"
540,"cbbp_u_abl102","cbbm_id0"
541,"cbbp_u_abl103","cbbm_id0"
542,"cbbm_abl104","cbbm_id0"
543,"cbbm_abl105","cbbm_id0"
554,"cbbm_abl106","cbbm_id0"
555,"cbem_fistbump","cbnm_id0"
556,"cbnm_item_sp02","cbnm_id0"
557,"cblm_item_m","cblm_id0_m_2lp"
558,"cblm_item_s","cblm_id0_s_2lp"
559,"cblm_act_pm_sl","cblm_id0_pm_2lp"
560,"cblm_act_ps_sl","cblm_id0_ps_2lp"
561,"cblm_hook_fs_p","cblm_fight_fs_a"
562,"cblm_hook_fs_s","cblm_fight_fs_a"
563,"cblm_hook_fsc_p","cblm_fight_fsc_a"
564,"cblm_hook_fsc_s","cblm_fight_fsc_a"
565,"cblm_makie_fs","cblm_id0_fs"
566,"cblm_makie_fsc","cblm_id0_fsc"
567,"cblm_releas_fs","cblm_id0_fs"
568,"cblm_releas_fsc","cblm_id0_fsc"
569,"cbbm_mgc_lgi_1","cbbm_mgc_lgi_2lp"
570,"cbbm_mgc_lgi_3","cbbm_id0"
571,"cbbp_u_mgc_ran_1","cbbp_u_mgc_ran_2lp"
572,"cbbp_u_mgc_mch_1","cbbp_u_mgc_mch_2lp"
573,"cbbm_mgc_blk_3b","cbbm_id0"
574,"cbbm_mgc_sng_3b","cbbm_id0"
575,"cbbm_sp90","cbbm_id0"
576,"cbbm_sp91","cbbm_id0"
577,"cbbm_sp92","cbbm_id0"
578,"cbbm_sp93","cbbm_id0"
579,"cbbm_sp94","cbbm_id0"
580,"cbbm_sp95","cbbm_id0"
581,"cbbm_sp96","cbbm_id0"
582,"cbbm_sp97","cbbm_id0"
583,"cbbm_sp98","cbbm_id0"
584,"cbbm_sp99","cbbm_id0"
585,"",""
586,"",""
587,"",""
588,"",""
589,"",""
590,"",""
591,"",""
592,"",""
593,"",""
594,"",""
595,"",""
596,"",""
597,"",""
598,"",""
599,"",""
600,"",""
