Index,0 [0x0][0x0],1 [0x7][0x4]
103,"CLASS_JOB_LANCER",4
104,"CLASS_JOB_ARCHER",5
105,"CLASS_JOB_CONJURER",6
106,"CLASS_JOB_THAUMATURGE",7
107,"CLASS_JOB_WOODWORKER",8
108,"CLASS_JOB_BLACKSMITH",9
109,"CLASS_JOB_ARMOURER",10
110,"CLASS_JOB_GOLDSMITH",11
111,"CLASS_JOB_TANNER",12
112,"CLASS_JOB_WEAVER",13
113,"CLASS_JOB_ALCHEMIST",14
114,"CLASS_JOB_CULINARIAN",15
115,"CLASS_JOB_MINER",16
116,"CLASS_JOB_HARVESTER",17
117,"CLASS_JOB_FISHERMAN",18
118,"CLASS_JOB_KNIGHT",19
119,"CLASS_JOB_MONK",20
120,"CLASS_JOB_WARRIOR",21
121,"CLASS_JOB_DRAGON",22
122,"CLASS_JOB_BARD",23
123,"CLASS_JOB_WHITE",24
124,"CLASS_JOB_BLACK",25
125,"CLASS_JOB_ARCANIST",26
126,"CLASS_JOB_SUMMONER",27
127,"CLASS_JOB_SCHOLAR",28
128,"CLASS_JOB_THIEF",29
129,"CLASS_JOB_NINJA",30
130,"CLASS_JOB_MACHINIST",31
131,"CLASS_JOB_DARKKNIGHT",32
132,"CLASS_JOB_ASTROLOGIAN",33
133,"EVENT_TALK",1
134,"EVENT_EMOTE",2
135,"EVENT_DISTANCE_BELOW",3
136,"EVENT_DISTANCE_OVER",4
137,"EVENT_BATTLE_REWARD",5
138,"EVENT_CRAFT",6
139,"EVENT_NEST",7
140,"EVENT_EVENT_ITEM",8
141,"EVENT_DROP",9
142,"EVENT_WITHIN_RANGE",10
143,"EVENT_OUTSIDE_RANGE",11
144,"EVENT_GAME_START",12
145,"EVENT_GAME_PROGRESS",13
146,"EVENT_ENTER_TERRITORY",15
147,"EVENT_GAME_COME_BACK",17
148,"EVENT_ACTION_RESULT",18
149,"EVENT_MATERIA_CRAFT",19
150,"EVENT_FISHING",20
151,"EVENT_UI",21
152,"EVENT_HOUSING",22
153,"EVENT_SAY",23
154,"EVENT_TABLE_GAME",24
155,"MOVE_AI_WANDERING",1
156,"MOVE_AI_STAND",0
157,"MOVE_AI_ROUTE",2
158,"EQUIP_SLOT_WEAPON",0
159,"EQUIP_SLOT_SUB_WEAPON",1
160,"EQUIP_SLOT_HEAD",2
161,"EQUIP_SLOT_BODY",3
162,"EQUIP_SLOT_HAND",4
163,"EQUIP_SLOT_WAIST",5
164,"EQUIP_SLOT_LEG",6
165,"EQUIP_SLOT_FOOT",7
166,"EQUIP_SLOT_EAR",8
167,"EQUIP_SLOT_NECK",9
168,"EQUIP_SLOT_WRIST",10
169,"EQUIP_SLOT_RIGHT_FINGER",11
170,"EQUIP_SLOT_LEFT_FINGER",12
171,"EQUIP_SLOT_JOB_STONE",13
172,"SE_VOICE_MALE_POSITIVE_LOW_A",1
173,"SE_VOICE_MALE_NEGATIVE_LOW_A",2
174,"SE_VOICE_MALE_SYSTEM_LOW_A",3
175,"SE_VOICE_MALE_POSITIVE_LOW_B",4
176,"SE_VOICE_MALE_NEGATIVE_LOW_B",5
177,"SE_VOICE_MALE_SYSTEM_LOW_B",6
178,"SE_VOICE_FEMALE_POSITIVE_LOW_A",7
179,"SE_VOICE_FEMALE_NEGATIVE_LOW_A",8
180,"SE_VOICE_FEMALE_SYSTEM_LOW_A",9
181,"SE_VOICE_FEMALE_POSITIVE_LOW_B",10
182,"SE_VOICE_FEMALE_NEGATIVE_LOW_B",11
183,"SE_VOICE_FEMALE_SYSTEM_LOW_B",12
184,"SE_VOICE_MALE_POSITIVE_NORMAL_A",13
185,"SE_VOICE_MALE_NEGATIVE_NORMAL_A",14
186,"SE_VOICE_MALE_SYSTEM_NORMAL_A",15
187,"SE_VOICE_MALE_POSITIVE_NORMAL_B",16
188,"SE_VOICE_MALE_NEGATIVE_NORMAL_B",17
189,"SE_VOICE_MALE_SYSTEM_NORMAL_B",18
190,"SE_VOICE_FEMALE_POSITIVE_NORMAL_A",19
191,"SE_VOICE_FEMALE_NEGATIVE_NORMAL_A",20
192,"SE_VOICE_FEMALE_SYSTEM_NORMAL_A",21
193,"SE_VOICE_FEMALE_POSITIVE_NORMAL_B",22
194,"SE_VOICE_FEMALE_NEGATIVE_NORMAL_B",23
195,"SE_VOICE_FEMALE_SYSTEM_NORMAL_B",24
196,"SE_VOICE_MALE_POSITIVE_HIGH_A",25
197,"SE_VOICE_MALE_NEGATIVE_HIGH_A",26
198,"SE_VOICE_MALE_SYSTEM_HIGH_A",27
199,"SE_VOICE_MALE_POSITIVE_HIGH_B",28
200,"SE_VOICE_MALE_NEGATIVE_HIGH_B",29
201,"SE_VOICE_MALE_SYSTEM_HIGH_B",30
202,"SE_VOICE_FEMALE_POSITIVE_HIGH_A",31
203,"SE_VOICE_FEMALE_NEGATIVE_HIGH_A",32
204,"SE_VOICE_FEMALE_SYSTEM_HIGH_A",33
205,"SE_VOICE_FEMALE_POSITIVE_HIGH_B",34
206,"SE_VOICE_FEMALE_NEGATIVE_HIGH_B",35
207,"SE_VOICE_FEMALE_SYSTEM_HIGH_B",36
208,"SE_VOICE_WANDERING_MINSTREL",37
209,"SE_VOICE_MOOGLE",38
210,"RACE_HYURAN",1
211,"RACE_ELEZEN",2
212,"RACE_LALAFELL",3
213,"RACE_MICOTTAE",4
214,"RACE_ROEGADYN",5
215,"RACE_AURA",6
216,"SEX_MALE",0
217,"SEX_FEMALE",1
218,"TRIBE_MIDLANDER",1
219,"TRIBE_HIGHLANDER",2
220,"TRIBE_FORESTER",3
221,"TRIBE_SHADER",4
222,"TRIBE_PLAINSFOLK",5
223,"TRIBE_DUNESFOLK",6
224,"TRIBE_SEEKERS_OF_THE_SUN",7
225,"TRIBE_KEEPERS_OF_THE_MOON",8
226,"TRIBE_SEEWOLF",9
227,"TRIBE_LOHENGARDE",10
228,"TRIBE_RAEN",11
229,"TRIBE_XAELA",12
230,"ACTION_TIMELINE_EVENT_ADD_NO",757
231,"ACTION_TIMELINE_EVENT_ADD_QUESTION",758
232,"ACTION_TIMELINE_EVENT_ADD_TALK",755
233,"ACTION_TIMELINE_EVENT_ADD_YES",756
234,"ACTION_TIMELINE_EVENT_BASE_IDLE",783
235,"ACTION_TIMELINE_EVENT_BASE_IDLE1",784
236,"ACTION_TIMELINE_EVENT_BASE_IDLE2",785
237,"ACTION_TIMELINE_EVENT_BASE_IDLE3",786
238,"ACTION_TIMELINE_EVENT_BASE_IDLE4",787
239,"ACTION_TIMELINE_EVENT_BASE_STAND_POSE1",1052
240,"ACTION_TIMELINE_EVENT_BASE_STAND_POSE2",1053
241,"ACTION_TIMELINE_EVENT_BASE_STAND_POSE3",1054
242,"ACTION_TIMELINE_EVENT_BASE_STAND_POSE4",1055
243,"ACTION_TIMELINE_EVENT_BASE_GROUND_SIT_GIRL",4195
244,"ACTION_TIMELINE_EVENT_BASE_SIT_POSE1",1065
245,"ACTION_TIMELINE_EVENT_BASE_SIT_POSE2",1066
246,"ACTION_TIMELINE_EVENT_BASE_GROUND_POSE1",1067
247,"ACTION_TIMELINE_EVENT_CHAIR_ITEM",760
248,"ACTION_TIMELINE_EVENT_CHAIR_TALK",765
249,"ACTION_TIMELINE_EVENT_GREETING",767
250,"ACTION_TIMELINE_EVENT_GROUND_ITEM",761
251,"ACTION_TIMELINE_EVENT_ITEM",759
252,"ACTION_TIMELINE_EVENT_KNEE",934
253,"ACTION_TIMELINE_EVENT_REACTION_ELE_M",774
254,"ACTION_TIMELINE_EVENT_REACTION_ELE_W",775
255,"ACTION_TIMELINE_EVENT_REACTION_HIGH_M",781
256,"ACTION_TIMELINE_EVENT_REACTION_HIGH_W",782
257,"ACTION_TIMELINE_EVENT_REACTION_LALA_M",776
258,"ACTION_TIMELINE_EVENT_REACTION_LALA_W",932
259,"ACTION_TIMELINE_EVENT_REACTION_MID_M",772
260,"ACTION_TIMELINE_EVENT_REACTION_MID_W",773
261,"ACTION_TIMELINE_EVENT_REACTION_MIQO_M",779
262,"ACTION_TIMELINE_EVENT_REACTION_MIQO_W",780
263,"ACTION_TIMELINE_EVENT_REACTION_ROEGA_M",777
264,"ACTION_TIMELINE_EVENT_REACTION_ROEGA_W",778
265,"ACTION_TIMELINE_EVENT_SALUTE_HIGHER_GCA",769
266,"ACTION_TIMELINE_EVENT_SALUTE_HIGHER_GCB",770
267,"ACTION_TIMELINE_EVENT_SALUTE_HIGHER_GCC",771
268,"ACTION_TIMELINE_EVENT_SHOCKED",762
269,"ACTION_TIMELINE_EVENT_TALK_ANGRY",768
270,"ACTION_TIMELINE_EVENT_TALK_FOREFINGER",933
271,"ACTION_TIMELINE_EVENT_TALK1",763
272,"ACTION_TIMELINE_EVENT_TALK2",764
273,"ACTION_TIMELINE_EVENT_TALK_ONEHAND",4218
274,"ACTION_TIMELINE_EVENT_TALK_BOTHHAND",4219
275,"ACTION_TIMELINE_EVENT_THINK",766
276,"ACTION_TIMELINE_EVENT_TALK_BIG",950
277,"ACTION_TIMELINE_EVENT_SURPRISED",1005
278,"ACTION_TIMELINE_EVENT_GIVE",960
279,"ACTION_TIMELINE_EVENT_SUFFERING",961
280,"ACTION_TIMELINE_EVENT_TROUBLE",944
281,"ACTION_TIMELINE_EVENT_JOY_BIG",945
282,"ACTION_TIMELINE_EVENT_MENACE",946
283,"ACTION_TIMELINE_EVENT_WANDERING_ACTION",975
284,"ACTION_TIMELINE_EVENT_WANDERING_CAUTION",976
285,"ACTION_TIMELINE_EVENT_SKILLGET",995
286,"ACTION_TIMELINE_EVENT_TAKE_LOOK",1061
287,"ACTION_TIMELINE_FACIAL_DEFAULT",604
288,"ACTION_TIMELINE_FACIAL_SMILE",605
289,"ACTION_TIMELINE_FACIAL_SPEWING",617
290,"ACTION_TIMELINE_FACIAL_BOW",611
291,"ACTION_TIMELINE_FACIAL_WHAT",619
292,"ACTION_TIMELINE_FACIAL_WORRY",620
293,"ACTION_TIMELINE_FACIAL_FREEZE",615
294,"ACTION_TIMELINE_IDLE",3
295,"ACTION_TIMELINE_EMOTE_CHAIR_LOOP",643
296,"ACTION_TIMELINE_EMOTE_CHAIR_START",642
297,"ACTION_TIMELINE_EMOTE_CHAIR_END",644
298,"ACTION_TIMELINE_EMOTE_C_CLAP",645
299,"ACTION_TIMELINE_EMOTE_C_DOZE",646
300,"",0
301,"",0
302,"ACTION_TIMELINE_EMOTE_C_HUH",649
303,"",0
304,"ACTION_TIMELINE_EMOTE_C_LAUGH",651
305,"ACTION_TIMELINE_EMOTE_GROUND_LOOP",654
306,"ACTION_TIMELINE_EMOTE_GROUND_START",653
307,"ACTION_TIMELINE_EMOTE_GROUND_END",655
308,"ACTION_TIMELINE_EMOTE_G_CLAP",656
309,"ACTION_TIMELINE_EMOTE_G_DOZE",657
310,"",0
311,"",0
312,"ACTION_TIMELINE_EMOTE_G_HUH",660
313,"",0
314,"ACTION_TIMELINE_EMOTE_G_LAUGH",662
315,"ACTION_TIMELINE_EMOTE_EM_FORWARD",0
316,"ACTION_TIMELINE_EMOTE_EM_MORALE",0
317,"ACTION_TIMELINE_EMOTE_EM_RELAX",0
318,"ACTION_TIMELINE_EMOTE_EM_STOP",0
319,"ACTION_TIMELINE_EMOTE_EM_VICTORY",0
320,"ACTION_TIMELINE_EMOTE_AIRQUOTES",688
321,"ACTION_TIMELINE_EMOTE_AMAZED",689
322,"ACTION_TIMELINE_EMOTE_ANGRY",690
323,"ACTION_TIMELINE_EMOTE_ANGRY_STRONG",691
324,"ACTION_TIMELINE_EMOTE_BLOWKISS",692
325,"ACTION_TIMELINE_EMOTE_BLUSH",693
326,"ACTION_TIMELINE_EMOTE_BOW",694
327,"ACTION_TIMELINE_EMOTE_CHEER",695
328,"ACTION_TIMELINE_EMOTE_CLAP",696
329,"ACTION_TIMELINE_EMOTE_COMEON",697
330,"ACTION_TIMELINE_EMOTE_COMFORT",698
331,"ACTION_TIMELINE_EMOTE_CRY",699
332,"ACTION_TIMELINE_EMOTE_DANCE",700
333,"ACTION_TIMELINE_EMOTE_DOGEZA",701
334,"ACTION_TIMELINE_EMOTE_DOUBT",702
335,"ACTION_TIMELINE_EMOTE_DOZE",703
336,"ACTION_TIMELINE_EMOTE_FUME",704
337,"ACTION_TIMELINE_EMOTE_GOODBYE",705
338,"ACTION_TIMELINE_EMOTE_GOODBYE_STRONG",706
339,"ACTION_TIMELINE_EMOTE_HUH",707
340,"ACTION_TIMELINE_EMOTE_JOY",708
341,"ACTION_TIMELINE_EMOTE_JOY_STRONG",709
342,"ACTION_TIMELINE_EMOTE_KNEEL",710
343,"ACTION_TIMELINE_EMOTE_LAUGH",711
344,"ACTION_TIMELINE_EMOTE_LAUGH_STRONG",712
345,"ACTION_TIMELINE_EMOTE_LOOKOUT",713
346,"ACTION_TIMELINE_EMOTE_MAKE_ACT",714
347,"ACTION_TIMELINE_EMOTE_ME",715
348,"ACTION_TIMELINE_EMOTE_NO",716
349,"ACTION_TIMELINE_EMOTE_NO_STRONG",717
350,"ACTION_TIMELINE_EMOTE_ORZ",718
351,"ACTION_TIMELINE_EMOTE_PANIC",719
352,"ACTION_TIMELINE_EMOTE_POINT",720
353,"ACTION_TIMELINE_EMOTE_POKE",721
354,"ACTION_TIMELINE_EMOTE_POSING",722
355,"ACTION_TIMELINE_EMOTE_PRAISE",723
356,"ACTION_TIMELINE_EMOTE_PSYCH",724
357,"ACTION_TIMELINE_EMOTE_SALUTE",725
358,"ACTION_TIMELINE_EMOTE_SALUTE_GCA",726
359,"ACTION_TIMELINE_EMOTE_SALUTE_GCB",727
360,"ACTION_TIMELINE_EMOTE_SALUTE_GCC",728
361,"ACTION_TIMELINE_EMOTE_SHOCKED",729
362,"ACTION_TIMELINE_EMOTE_SHRUG",730
363,"ACTION_TIMELINE_EMOTE_SLAP",731
364,"ACTION_TIMELINE_EMOTE_SOOTHE",732
365,"ACTION_TIMELINE_EMOTE_STAGGER",733
366,"ACTION_TIMELINE_EMOTE_STRETCH",734
367,"ACTION_TIMELINE_EMOTE_SULK",735
368,"ACTION_TIMELINE_EMOTE_THINK",736
369,"ACTION_TIMELINE_EMOTE_UPSET",737
370,"ACTION_TIMELINE_EMOTE_WELCOME",738
371,"ACTION_TIMELINE_EMOTE_YES",739
372,"ACTION_TIMELINE_EMOTE_YES_STRONG",740
373,"ACTION_TIMELINE_EMOTE_THROW_SNOW",0
374,"",0
375,"ACTION_TIMELINE_EMOTE_PRAY",742
376,"ACTION_TIMELINE_EMOTE_G_GOODBYE_STRONG",663
377,"ACTION_TIMELINE_EMOTE_C_GOODBYE_STRONG",652
378,"ACTION_TIMELINE_SPEAK_WHISPER_SHORT",626
379,"ACTION_TIMELINE_SPEAK_WHISPER_MIDDLE",627
380,"ACTION_TIMELINE_SPEAK_WHISPER_LONG",628
381,"ACTION_TIMELINE_SPEAK_NORMAL_SHORT",629
382,"ACTION_TIMELINE_SPEAK_NORMAL_MIDDLE",630
383,"ACTION_TIMELINE_SPEAK_NORMAL_LONG",631
384,"ACTION_TIMELINE_SPEAK_SHOUT_SHORT",632
385,"ACTION_TIMELINE_SPEAK_SHOUT_MIDDLE",633
386,"ACTION_TIMELINE_SPEAK_SHOUT_LONG",634
387,"EVENT_STATE_LIGHT",23
388,"EVENT_STATE_NORMAL",24
389,"EVENT_STATE_PRIORITY",25
390,"EVENT_STATE_STORAGE",42
391,"EVENT_STATE_MOUNT_LIGHT",56
392,"EVENT_STATE_MOUNT_NORMAL",50
393,"EVENT_STATE_CARRY",57
394,"EVENT_STATE_SHAPESHIFT",63
395,"EVENT_STATE_BATTLE",70
396,"TOWN_INVALID",0
397,"TOWN_LIMSA_LOMINSA",1
398,"TOWN_GRIDANIA",2
399,"TOWN_ULDAH",3
400,"TOWN_ISHGARD",4
401,"TOWN_GOLDSAUCER",5
402,"GC_INVALID",0
403,"GC_MAELSTROM",1
404,"GC_ORDER_OF_TWIN_ADDER",2
405,"GC_IMMORTAL_FLAMES",3
406,"MOUNT_MY_CHOCOBO",1
407,"MOUNT_RENTAL_CHOCOBO",2
408,"MOUNT_TAXI_CHOCOBO",3
409,"MOUNT_GOOBBUE",4
410,"MOUNT_MAGITEK_ARMOR",6
411,"MOUNT_SLEIPNIR",7
412,"BASE_ID_EVENT_RANGE",5000000
413,"BASE_ID_PLAYER",5010000
414,"BASE_ID_TERRITORY_TYPE",5020000
415,"ADDON_MY_CHOCOBO_CONFIRM_NAME",102391
416,"ADDON_OK",1
417,"ADDON_CANCEL",2
418,"ADDON_YES",3
419,"ADDON_NO",4
420,"ADDON_ABORT",5
421,"BEAUTY_SALON_GIL",2000
422,"BGM_MUSIC_NO_MUSIC",1
423,"BGM_MUSIC_EVENT_DISQUIET01",78
424,"BGM_MUSIC_EVENT_MYSTERY01",80
425,"BGM_MUSIC_EVENT_REST01",93
426,"BGM_MUSIC_EVENT_JOYFUL01",87
427,"BGM_MUSIC_EVENT_JOYFUL02",88
428,"BGM_MUSIC_EVENT_FUAN01",130
429,"BGM_MUSIC_EVENT_THEME_REST02",98
430,"BGM_MUSIC_EVENT_TENSION",114
431,"BGM_MUSIC_EVENT_MEETING",85
432,"BGM_MUSIC_EVENT_SORROW",84
433,"BGM_MUSIC_EVENT_THEME_FACE_WAR",83
434,"BGM_MUSIC_EVENT_THEME_TRIUMPH",82
435,"BGM_MUSIC_EVENT_THEME_SECRET",97
436,"VFX_WEAPON_SKILL_GET",241
437,"LOG_MESSAGE_ADD_NEW_CONTENT_TO_CF",3702
