Index,0 [0x19][0xb],1 [0x19][0x17],2 [0x19][0x23],3 [0x19][0x2f],4 [0x19][0x3b],5 [0x3][0x8],6 [0x3][0x14],7 [0x3][0x20],8 [0x3][0x2c],9 [0x3][0x38],10 [0x7][0x0],11 [0x7][0xc],12 [0x7][0x18],13 [0x7][0x24],14 [0x7][0x30],15 [0x2][0x9],16 [0x2][0x15],17 [0x2][0x21],18 [0x2][0x2d],19 [0x2][0x39],20 [0x2][0xa],21 [0x2][0x16],22 [0x2][0x22],23 [0x2][0x2e],24 [0x2][0x3a],25 [0x6][0x4],26 [0x6][0x10],27 [0x6][0x1c],28 [0x6][0x28],29 [0x6][0x34],30 [0x0][0x3c],31 [0x0][0x40],32 [0x0][0x44],33 [0x0][0x48],34 [0x0][0x4c],35 [0x0][0x50],36 [0x0][0x54],37 [0x0][0x58]
10,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Die Tölpelturm-Siedlung kann manchmal etwas einsam sein. Aber Arbeit gibt es hier genug.","Die Tölpelturm-Siedlung kann manchmal etwas einsam sein. Aber Arbeit gibt es hier genug ... Nur nicht für so blutige Anfänger wie dich! Kehre zurück und lass dich noch ein bisschen von <switch:Baderon/Miounne/Momodi> verhätscheln. Wir sehen uns später wieder.","Ich behalt dich im Auge! Damit du auch keinen Mist baust!","Die Tölpelturm-Siedlung kann manchmal etwas einsam sein. Aber Arbeit gibt es hier genug ... Nur nicht für so blutige Anfänger wie dich! Du wirst erst noch dein Können unter Beweis stellen müssen, bevor ich dir Arbeit geben kann.","Nicht schlecht, nicht schlecht. Das hast du gut hinbekommen. Hier sind deine Gil.","0","0","Und hier ist auch deine Belohnung. Dem gesuchten Ziel hast du es gezeigt und zwar nicht zu zimperlich."
11,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ich nehme an, du bist für die Freibriefe hier? Schau dich um, aber mach schnell, ich hab nicht den ganzen Tag Zeit.","Weißt du was? Ich hab 'nen ziemlich guten Job hier. Wenig Stress, gute Bezahlung, nette Leute ... na ja, meistens. Den Job würde ich gerne behalten. Und weißt du, was mich diesen wirklich guten Job kosten könnte? Wenn ich so einem Neuling wie dir einen Freibrief anvertraue. Also zurück zur Abenteurergilde mit dir.","Also los, worauf wartest du. Der Freibrief erledigt sich nicht vor alleine.","Weißt du was? Ich hab 'nen ziemlich guten Job hier. Wenig Stress, gute Bezahlung, nette Leute ... na ja, meistens. Den Job würde ich gerne behalten. Und weißt du, was mich diesen wirklich guten Job kosten könnte? Wenn ich so einem Neuling wie dir einen Freibrief anvertraue. Also raus mit dir und komm nicht zurück, bevor du mehr Erfahrung da draußen gesammelt hast.","Nicht einen Gil bekommst du, bevor du ... Moment, die Beobachter melden, dass der Auftrag erfüllt ist. Wurde ja auch Zeit. Hier ist deine Belohnung.","0","0","Ach, und dann ist da ja noch das Kopfgeld. Bitte sehr."
12,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Du machst dich ja ganz ordentlich! Da könntest du dich glatt mal an ein paar Freibriefen versuchen, was meinst du? ","Und wieder steht <if:eine Anfängerin/ein Anfänger> vor mir und will was erleben! Tja, wenn du einen Freibrief von mir willst, dann musst du erst mal <switch:Baderon/Miounne/Momodi> davon überzeugen, dass du genug auf dem Kasten hast. Frag <switch:ihn/sie/sie> doch mal nach einer passenden Aufgabe!","Also, auf geht's! Erledige das, was ich dir aufgetragen hab.","Und wieder steht <if:eine Anfängerin/ein Anfänger> vor mir und will was erleben! Vielleicht solltest du dich erstmal an schwächeren Gegnern versuchen, bevor du es mit den Kreaturen in dieser Gegend aufnimmst.","Du bist in einem Stück zurückgekehrt. Die Gebieter scheinen mit deinen Taten zufrieden zu sein. Hier ist deine Belohnung.","0","0","Sie flüstern mir auch, dass du das gesuchte Ziel erlegt hast. Dafür hast du dir einen besondere Belohnung verdient."
13,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Die Leute hier können jede Hilfe gebrauchen, die sie kriegen können. Bist du dabei?","Die Bewohner von Klein-Ala Mhigo benötigen dringend Unterstützung. Aber mit einem Grünschnabel ist ihnen nicht geholfen. <switch:Baderon/Miounne/Momodi> entscheidet, wer so weit ist und wer nicht. Sprich zuerst mit <switch:ihm/ihr/ihr>.","Gib gut auf dich acht.","Die Bewohner von Klein-Ala Mhigo benötigen dringend Unterstützung. Aber du musst dich erst da draußen beweisen, bevor ich dir einen Freibrief anvertrauen kann.","Du siehst ziemlich mitgenommen aus. Hier, diese Belohnung wird dich aufmuntern.","0","0","Genau wie das Kopfgeld, das du dir redlich verdient hast."
14,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Tut mir aufrichtig leid, aber ich habe leider keinen Wein für dich. Wie wäre es stattdessen mit einem Freibrief?","Du hast gestern Abend wohl zu viel von unserem guten Wein getrunken! Um Freibriefe annehmen zu können, reicht angetrunkener Mut leider nicht aus. Geh zu <switch:Baderon/Miounne/Momodi>, wenn du wieder nüchtern bist, <switch:er/sie/sie> kann dir bestimmt weiterhelfen.","Los geht's! Und wehe, du lässt dich unterwegs irgendwo volllaufen!","Du hast gestern Abend wohl zu viel von unserem guten Wein getrunken! Um solche Freibriefe annehmen zu können, reichen im Vollrausch geträumte Abenteuer leider nicht aus. Du musst zuerst noch mehr <i>echte</i> Erfahrungen sammeln.","Hier, deine Belohung! Aber versauf sie nicht gleich wieder!","0","0","Vergiss dein Kopfgeld nicht! Nein, das heißt nicht so, weil man sich damit den Kopf zuhaut."
15,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Freibriefe erhalten von mir nur die weitsichtigsten aller Abenteurer. ","Du täuschst Weitsicht vor, wo keine ist. Ich kann deiner Forderung nach einem Freibrief deshalb leider nicht entsprechen. Kehre zur Abenteurergilde zurück und sprich mit <switch:Baderon/Miounne/Momodi>. Dort wirst du erfahren, was als nächstes zu tun ist.","Möge dich deine Weitsicht zum Erfolg führen!","Du täuschst Weitsicht vor, wo keine ist. Ich kann deiner Forderung nach einem Freibrief deshalb leider nicht entsprechen. Versuche dich zunächst an schwächeren Gegnern, bevor du erneut an mich herantrittst.","Ich war während deiner Abwesenheit so weitsichtig und habe die im Erfolgsfall anstehende Belohnung bereits vorbereitet.","0","0","Außerdem hast du anscheinend sehr gut vorausgeplant und dadurch gleichzeitig auch die Bedingungen für den Erhalt des Kopfgeldes erfüllen können. Das nenne ich wahre Weitsicht!"
16,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Hier an der Weißenfels-Front wimmelt es nur so von Drachen und anderen höchst gefährlichen Monstern. Sei also gewarnt - unsere Freibriefe sind nichts für Schwächlinge.","Du kommst an die Weißenfels-Front und siehst aus, als könntest du es noch nicht einmal mit einer Schneemaus aufnehmen. Sprich lieber vorher noch mal mit <switch:Baderon/Miounne/Momodi>, bevor du dich hier ins Verderben stürzt. ","Halone, die Göttin des Krieges, soll dich auf deinen Abenteuern beschützen!","Du kommst an die Weißenfels-Front und siehst aus, als könntest du es noch nicht einmal mit einer Schneemaus aufnehmen. Wenn ich es mir recht überlege, wäre sie im Moment wohl der passendste Gegner für dich. Komm wieder, wenn du erfahrener bist.","Ich habe es dir vom ersten Moment an angesehen. Du könntest es bestimmt auch mit zehn Drachen gleichzeitig aufnehmen! Hier ist deine Belohnung.","0","0","Das Kopfgeld kommt natürlich noch obendrauf. Ich habe nichts anderes als einen vollen Erfolg von dir erwartet. Gut gemacht."
17,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ah, endlich kommt mal <if:eine erfahren aussehende Abenteurerin/ein erfahren aussehender Abenteurer>. Ich bin sicher, ich habe da genau die richtige Beschäftigung für dich.","Ich bin Merthelin von der Abenteurergilde. Bei mir bekommt jeder Freibriefe, dem <switch:Baderon/Miounne/Momodi> die Erlaubnis erteilt hat. Von dir ... hat <switch:er/sie/sie> aber nichts gesagt.","Wenn du bereit bist, kannst du den Freibrief beginnen.","Ich bin Merthelin von der Abenteurergilde. Bei mir bekommt jeder Freibriefe, der über ausreichend Erfahrung verfügt, um gegen die Monster da draußen zu bestehen. Das ... scheint bei dir aber leider nicht der Fall zu sein.","Das war hervorragende Arbeit! Ich hoffe, ich kann wieder mit dir rechnen.","0","0","Du hast dich wirklich ins Zeug gelegt! Wie du nebenbei auch noch das gesuchte Ziel aufgestöbert und zur Strecke gebracht hast, war einsame Spitze! Dafür gebe ich dir einen schönen Bonus."
18,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ja, selbst im Camp Blauer Dunst gibt es Freibriefe. Welchen hättest du denn gerne?","Ich würde dir gerne einen der Freibriefe anvertrauen, aber ich befürchte, dass <switch:Baderon/Miounne/Momodi> leider etwas dagegen hätte. Bitte geh zu <switch:ihm/ihr/ihr> und besprich die Sache.","Gib dein Bestes! Ich bin sicher, dass du erfolgreich zurückkehren wirst.","Ich würde dir gerne einen der Freibriefe anvertrauen, aber ich befürchte leider, dass du noch nicht erfahren genug bist. Entschuldige, ist nicht persönlich gemeint.","Ich bin von deinem fabelhaften Können begeistert. Hier ist dein verdienter Lohn!","0","0","Und an das Kopfgeld hast du natürlich auch gedacht und alles wie gewünscht erledigt. Wunderbar."
19,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ich vergebe Freibriefe für die Umgebung vom Skorpionen-Treff. Willst du dich nicht daran versuchen?","Suchst du Arbeit? Viele Bewohner dieser Gegend, die ein Problem haben, kommen damit zu uns. Wir stellen dann einen Freibrief aus. Natürlich vergeben wir den nicht an jeden x-Beliebigen. Wir nehmen nur Leute, die uns von <switch:Baderon/Miounne/Momodi> empfohlen wurden. Geh doch noch einmal bei der Abenteurergilde vorbei.","Ich bin mir sicher, dass du den Freibrief ordnungsgemäß erfüllst. Also los!","Suchst du Arbeit? Viele Bewohner dieser Gegend, die ein Problem haben, kommen damit zu uns. Wir stellen dann einen Freibrief aus. Natürlich vergeben wir den nicht an jeden x-Beliebigen. Nur wer genug Erfahrung vorweisen kann, wird mit einem Auftrag bedacht.","Den Auftrag hast du gewissenhaft erledigt. Danke dir. Hier ist deine Belohnung.","0","0","Und du hast auch noch Zeit dafür gefunden, das gesuchte Ziel zur Strecke zu bringen! Das Kopfgeld schlage ich auf deine Belohnung drauf."
20,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Freibriefe! Wir vergeben Freibriefe!\nOh hallo! Wenn du danach trachtest, dir einen Namen in dieser Gegend zu machen, sind die Freibriefe eine gute Gelegenheit.","Das Problem ist, dass wir die Freibriefe nur an Abenteurer vergeben dürfen, die die Gilde als zuverlässig erachtet. Sprich doch mal mit <switch:Baderon/Miounne/Momodi> um zu erfahren, was du dafür tun musst. Viel Glück!","Alles bereit? Dann viel Erfolg!","Das Problem ist, dass wir die Freibriefe nur an erfahrene Abenteurer vergeben dürfen. Wir brauchen Leute, die mit den hiesigen Monstern umgehen können. Warum gehst du nicht raus und sammelst mehr Erfahrung? Viel Glück!","Hast du alles erledigt? Wenn dem so ist, kann ich dir deine Belohnung aushändigen. Dein Auftraggeber ist sicher sehr dankbar.","0","0","Das Kopfgeld für das gesuchte Ziel habe ich schon dazugerechnet. Saubere Arbeit, muss ich sagen."
21,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ich vergebe Freibriefe für die Sonnenküste. Aber glaub nicht, dass du dich an der schönen Küste ausruhen kannst. Die meisten Aufträge sind lebensgefährlich.","Du willst dich also an einem Freibrief versuchen? Hm, so einfach ist das nicht. Ich darf die Aufträge nur an Abenteurer vergeben, für deren Können die Abenteurergilde ausdrücklich bürgt. Kehre zur Gilde zurück und sprich mit <switch:Baderon/Miounne/Momodi>.","Auf geht's! Der Freibrief erledigt sich nicht von alleine!","Du willst dich also an einem Freibrief versuchen? Hm, so einfach ist das nicht. Ich darf die Aufträge nur an Abenteurer vergeben, die ihr Können im Kampf bewiesen haben. Warum gehst du nicht raus und erledigst ein paar Monster, um deine Durchsetzungskraft im Kampf zu stärken?","Du bist schon fertig? Alles erledigt? Alle Achtung, den Freibrief hast du sauber erledigt. Hier ist deine Belohnung.","0","0","Das gesuchte Ziel hast du auch zur Strecke gebracht. Dann lass mich das Kopfgeld auf deine Belohnung aufschlagen. Gute Arbeit!"
22,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ich biete Freibriefe für die Region um das Trockendock an. Hier lässt sich schnell ein hübsches Sümmchen verdienen, wenn du fleißig bist.","Gut. Dann muss ich nur noch deine Empfehlung durch die Abenteurergilde überprüfen ... Hm, sieht so aus, als wärst du noch nicht empfohlen worden. Sprich mit <switch:Baderon/Miounne/Momodi>, um die Sache zu regeln. Dann kann ich dir Arbeit anbieten.","Viel Erfolg bei deinem Auftrag. Pass gut auf dich auf!","Hm, sieht so aus, als fehlte es dir noch an Erfahrung. Komm doch später noch einmal wieder, nachdem du mehr Monster aus dieser Region gejagt hast.","Willkommen zurück! Ich gratuliere dir zu deinem Erfolg. Dein Auftraggeber ist sehr zufrieden und möchte, dass ich dir diese Belohnung aushändige.","0","0","Außerdem gebe ich dir noch das Kopfgeld für das gesuchte Ziel, das du erledigt hast. Auf dich ist wirklich Verlass!"
23,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ich bin K'leytai und habe gerade ein paar alte Freibriefe ausgegraben. Schau sie dir an.","Ich bin leider nicht berechtigt, die Autorität von <switch:Baderon/Miounne/Momodi> zu untergraben. Du musst zuerst mit <switch:ihm/ihr/ihr> sprechen, wenn du einen Freibrief von mir willst.","Streng dich an, oder du kannst die Hoffnung auf eine Belohnung begraben!","Tut mir leid, dir das Wasser abgraben zu müssen, aber du bist leider noch nicht erfahren genug für diese Freibriefe. Verbessere dich noch ein wenig, indem du ein paar Monster aus dieser Gegend erlegst.","Gut gemacht! Deine Belohnung hatte ich aus Angst vor Übergriffen bis zu deiner Rückkehr dort drüben im Boden vergraben ... Hier, nimm!","0","0","Ha! Deine zukünftigen Gegner werden sich auf der Stelle eingraben lassen, wenn sie erfahren, wie du dir dieses Kopfgeld verdient hast!"
24,false,false,false,false,false,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"Ahoi! Ich bin Sturmmaat 1. Klasse Eugene, stets dem Mahlstrom zu Diensten. Nur keine Müdigkeit vorschützen, versuch dich an einem Staatserlass!","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gildenfreibrief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","<ERROR Parsing: Viel Erfolg, ����5�EA��(�GCRankLimsaFemaleText�5�(�GCRankLimsaMaleText�5�����6�KG��"(�GCRankGridaniaFemaleText�6� (�GCRankGridaniaMaleText�6�QM��7�EA��(�GCRankUldahFemaleText�7�(�GCRankUldahMaleText�7� ,�)�� !>","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gildenfreibrief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","<ERROR Parsing: Hast du deinen Auftrag erfolgreich ausgeführt, ����5�EA��(�GCRankLimsaFemaleText�5�(�GCRankLimsaMaleText�5�����6�KG��"(�GCRankGridaniaFemaleText�6� (�GCRankGridaniaMaleText�6�QM��7�EA��(�GCRankUldahFemaleText�7�(�GCRankUldahMaleText�7� ,�)�� ? Hervorragend. Du bist ein Vorbild für alle, die im Dienst des Mahlstroms stehen.>","Bist du denn noch nicht bei einer Staatlichen Gesellschaft gemeldet? Staatenlosen kann ich keinen Erlass vermitteln.","0","0"
